year,age_gr,sampreg,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,17-29 y.,West,Other Degree,0.04115,973,4429,0.03530,0.04700
2020,17-29 y.,West,"Dropout, No School Degree",0.01661,294,4429,0.01284,0.02037
2020,17-29 y.,West,No School Degree Yet,0.10069,650,4429,0.09183,0.10956
2020,17-29 y.,West,No School Attended,0.00164,80,4429,0.00045,0.00283
2020,17-29 y.,East,Secondary School Degree,0.09261,78,701,0.07114,0.11409
2020,17-29 y.,East,Intermediate School Degree,0.24068,171,701,0.20901,0.27235
2020,17-29 y.,East,Upper Secondary Degree,0.24903,172,701,0.21699,0.28106
2020,17-29 y.,East,Other Degree,0.02308,127,701,0.01196,0.03421
2020,17-29 y.,East,No School Degree Yet,0.16425,153,701,0.13680,0.19170
2020,30-45 y.,West,Secondary School Degree,0.14141,624,6423,0.13289,0.14994
2020,30-45 y.,West,Intermediate School Degree,0.23609,1063,6423,0.22570,0.24647
2020,30-45 y.,West,Technical School Degree,0.09149,397,6423,0.08443,0.09854
2020,30-45 y.,West,Upper Secondary Degree,0.31020,1306,6423,0.29888,0.32151
2020,30-45 y.,West,Other Degree,0.13468,2239,6423,0.12633,0.14303
2020,30-45 y.,West,"Dropout, No School Degree",0.02969,579,6423,0.02554,0.03384
2020,30-45 y.,West,No School Attended,0.00299,215,6423,0.00165,0.00432
2020,30-45 y.,East,Secondary School Degree,0.11323,135,1519,0.09729,0.12918
2020,30-45 y.,East,Intermediate School Degree,0.32976,442,1519,0.30611,0.35341
2020,30-45 y.,East,Technical School Degree,0.06283,65,1519,0.05063,0.07504
2020,30-45 y.,East,Upper Secondary Degree,0.33077,414,1519,0.30710,0.35444
2020,30-45 y.,East,Other Degree,0.09366,326,1519,0.07901,0.10832
2020,30-45 y.,East,"Dropout, No School Degree",0.01415,80,1519,0.00821,0.02009
2020,30-45 y.,East,No School Attended,0.00356,57,1519,0.00056,0.00656
2020,46-65 y.,West,Secondary School Degree,0.26578,1516,8108,0.25617,0.27540
2020,46-65 y.,West,Intermediate School Degree,0.28162,2057,8108,0.27183,0.29141
2020,46-65 y.,West,Technical School Degree,0.07064,622,8108,0.06507,0.07622
2020,46-65 y.,West,Upper Secondary Degree,0.22963,2146,8108,0.22048,0.23879
2020,46-65 y.,West,Other Degree,0.11549,1389,8108,0.10854,0.12245
2020,46-65 y.,West,"Dropout, No School Degree",0.02123,309,8108,0.01810,0.02437
2020,46-65 y.,West,No School Attended,0.00041,69,8108,-0.00003,0.00085
2020,46-65 y.,East,Secondary School Degree,0.10083,175,2121,0.08801,0.11365
2020,46-65 y.,East,Intermediate School Degree,0.64039,1214,2121,0.61996,0.66081
2020,46-65 y.,East,Technical School Degree,0.02159,48,2121,0.01540,0.02777
2020,46-65 y.,East,Upper Secondary Degree,0.19415,511,2121,0.17731,0.21098
2020,46-65 y.,East,Other Degree,0.03142,173,2121,0.02400,0.03885
2020,66 and older,West,Secondary School Degree,0.48668,1548,3626,0.47041,0.50295
2020,66 and older,West,Intermediate School Degree,0.20959,809,3626,0.19634,0.22284
2020,66 and older,West,Technical School Degree,0.05083,198,3626,0.04368,0.05799
2020,66 and older,West,Upper Secondary Degree,0.14048,686,3626,0.12917,0.15180
2020,66 and older,West,Other Degree,0.08745,329,3626,0.07825,0.09665
2020,66 and older,West,"Dropout, No School Degree",0.01385,56,3626,0.01005,0.01766
2020,66 and older,East,Secondary School Degree,0.39638,404,1195,0.36863,0.42412
2020,66 and older,East,Intermediate School Degree,0.40072,497,1195,0.37293,0.42852
2020,66 and older,East,Upper Secondary Degree,0.14856,258,1195,0.12838,0.16873
2020,66 and older,East,Other Degree,0.01491,36,1195,0.00804,0.02179
2021,17-29 y.,West,Secondary School Degree,0.10325,262,2717,0.09181,0.11470
2021,17-29 y.,West,Intermediate School Degree,0.17620,458,2717,0.16187,0.19053
2021,17-29 y.,West,Technical School Degree,0.09373,207,2717,0.08277,0.10469
2021,17-29 y.,West,Upper Secondary Degree,0.34645,822,2717,0.32855,0.36435
2021,17-29 y.,West,Other Degree,0.03960,398,2717,0.03227,0.04694
2021,17-29 y.,West,"Dropout, No School Degree",0.01493,146,2717,0.01037,0.01949
2021,17-29 y.,West,No School Degree Yet,0.09310,388,2717,0.08217,0.10403
2021,17-29 y.,West,No School Attended,0.00252,36,2717,0.00063,0.00441
2021,17-29 y.,East,Secondary School Degree,0.08392,38,457,0.05847,0.10937
2021,17-29 y.,East,Intermediate School Degree,0.23326,121,457,0.19444,0.27207
2021,17-29 y.,East,Upper Secondary Degree,0.32660,154,457,0.28355,0.36964
2021,17-29 y.,East,Other Degree,0.02469,42,457,0.01045,0.03894
2021,17-29 y.,East,No School Degree Yet,0.12284,102,457,0.09272,0.15297
2021,30-45 y.,West,Secondary School Degree,0.12705,357,3948,0.11666,0.13744
2021,30-45 y.,West,Intermediate School Degree,0.22803,679,3948,0.21494,0.24112
2021,30-45 y.,West,Technical School Degree,0.09610,290,3948,0.08691,0.10530
2021,30-45 y.,West,Upper Secondary Degree,0.32431,949,3948,0.30971,0.33892
2021,30-45 y.,West,Other Degree,0.12618,1214,3948,0.11582,0.13654
2021,30-45 y.,West,"Dropout, No School Degree",0.02704,323,3948,0.02198,0.03210
2021,30-45 y.,West,No School Attended,0.00315,136,3948,0.00140,0.00490
2021,30-45 y.,East,Secondary School Degree,0.11490,96,987,0.09499,0.13480
2021,30-45 y.,East,Intermediate School Degree,0.31365,292,987,0.28469,0.34261
2021,30-45 y.,East,Technical School Degree,0.07426,50,987,0.05790,0.09063
2021,30-45 y.,East,Upper Secondary Degree,0.33745,311,987,0.30793,0.36696
2021,30-45 y.,East,Other Degree,0.08686,187,987,0.06928,0.10444
2021,30-45 y.,East,"Dropout, No School Degree",0.01503,51,987,0.00743,0.02262
2021,46-65 y.,West,Secondary School Degree,0.25674,965,5606,0.24530,0.26817
2021,46-65 y.,West,Intermediate School Degree,0.26188,1408,5606,0.25037,0.27339
2021,46-65 y.,West,Technical School Degree,0.07363,450,5606,0.06679,0.08046
2021,46-65 y.,West,Upper Secondary Degree,0.23606,1657,5606,0.22495,0.24718
2021,46-65 y.,West,Other Degree,0.11375,868,5606,0.10543,0.12206
2021,46-65 y.,West,"Dropout, No School Degree",0.02063,201,5606,0.01691,0.02435
2021,46-65 y.,West,No School Attended,0.00070,57,5606,0.00001,0.00139
2021,46-65 y.,East,Secondary School Degree,0.09071,100,1426,0.07580,0.10562
2021,46-65 y.,East,Intermediate School Degree,0.60249,813,1426,0.57708,0.62790
2021,46-65 y.,East,Technical School Degree,0.03162,41,1426,0.02254,0.04071
2021,46-65 y.,East,Upper Secondary Degree,0.22003,373,1426,0.19852,0.24154
2021,46-65 y.,East,Other Degree,0.02904,99,1426,0.02033,0.03776
2021,66 and older,West,Secondary School Degree,0.45719,1052,2677,0.43832,0.47607
2021,66 and older,West,Intermediate School Degree,0.21495,620,2677,0.19938,0.23051
2021,66 and older,West,Technical School Degree,0.05299,157,2677,0.04450,0.06147
2021,66 and older,West,Upper Secondary Degree,0.16194,581,2677,0.14798,0.17590
2021,66 and older,West,Other Degree,0.08635,231,2677,0.07570,0.09699
2021,66 and older,West,"Dropout, No School Degree",0.01057,36,2677,0.00669,0.01444
2021,66 and older,East,Secondary School Degree,0.36760,258,804,0.33425,0.40095
2021,66 and older,East,Intermediate School Degree,0.41915,344,804,0.38502,0.45328
2021,66 and older,East,Upper Secondary Degree,0.17047,202,804,0.14446,0.19648
2022,17-29 y.,West,Secondary School Degree,0.04941,229,3961,0.04266,0.05616
2022,17-29 y.,West,Intermediate School Degree,0.14942,570,3961,0.13831,0.16052
2022,17-29 y.,West,Technical School Degree,0.08119,267,3961,0.07269,0.08970
2022,17-29 y.,West,Upper Secondary Degree,0.37456,1359,3961,0.35949,0.38964
2022,17-29 y.,West,Other Degree,0.04472,899,3961,0.03828,0.05116
2022,17-29 y.,West,"Dropout, No School Degree",0.01456,124,3961,0.01083,0.01829
2022,17-29 y.,West,No School Degree Yet,0.07944,469,3961,0.07102,0.08787
2022,17-29 y.,West,No School Attended,0.00694,44,3961,0.00435,0.00952
2022,17-29 y.,East,Secondary School Degree,0.08116,65,818,0.06244,0.09989
2022,17-29 y.,East,Intermediate School Degree,0.19224,179,818,0.16521,0.21926
2022,17-29 y.,East,Technical School Degree,0.05274,42,818,0.03741,0.06806
2022,17-29 y.,East,Upper Secondary Degree,0.33363,302,818,0.30130,0.36596
2022,17-29 y.,East,Other Degree,0.03901,134,818,0.02573,0.05229
2022,17-29 y.,East,No School Degree Yet,0.04946,96,818,0.03459,0.06433
2022,30-45 y.,West,Secondary School Degree,0.10269,463,5715,0.09481,0.11056
2022,30-45 y.,West,Intermediate School Degree,0.20045,974,5715,0.19007,0.21083
2022,30-45 y.,West,Technical School Degree,0.08953,460,5715,0.08213,0.09694
2022,30-45 y.,West,Upper Secondary Degree,0.30189,1563,5715,0.28999,0.31380
2022,30-45 y.,West,Other Degree,0.10931,1789,5715,0.10122,0.11740
2022,30-45 y.,West,"Dropout, No School Degree",0.02068,286,5715,0.01699,0.02437
2022,30-45 y.,West,No School Degree Yet,0.00292,66,5715,0.00152,0.00432
2022,30-45 y.,West,No School Attended,0.00455,114,5715,0.00280,0.00629
2022,30-45 y.,East,Secondary School Degree,0.06472,98,1536,0.05241,0.07703
2022,30-45 y.,East,Intermediate School Degree,0.27248,448,1536,0.25021,0.29476
2022,30-45 y.,East,Technical School Degree,0.07270,104,1536,0.05971,0.08569
2022,30-45 y.,East,Upper Secondary Degree,0.33038,516,1536,0.30685,0.35391
2022,30-45 y.,East,Other Degree,0.06814,315,1536,0.05554,0.08075
2022,30-45 y.,East,"Dropout, No School Degree",0.02240,55,1536,0.01500,0.02980
2022,46-65 y.,West,Secondary School Degree,0.19353,1095,6486,0.18391,0.20314
2022,46-65 y.,West,Intermediate School Degree,0.24937,1753,6486,0.23884,0.25990
2022,46-65 y.,West,Technical School Degree,0.07738,584,6486,0.07088,0.08388
2022,46-65 y.,West,Upper Secondary Degree,0.22384,1973,6486,0.21370,0.23399
2022,46-65 y.,West,Other Degree,0.10630,847,6486,0.09880,0.11380
2022,46-65 y.,West,"Dropout, No School Degree",0.01464,186,6486,0.01172,0.01757
2022,46-65 y.,West,No School Attended,0.00173,48,6486,0.00072,0.00275
2022,46-65 y.,East,Secondary School Degree,0.06586,104,1661,0.05393,0.07779
2022,46-65 y.,East,Intermediate School Degree,0.49211,916,1661,0.46806,0.51616
2022,46-65 y.,East,Technical School Degree,0.02258,42,1661,0.01543,0.02972
2022,46-65 y.,East,Upper Secondary Degree,0.20063,459,1661,0.18136,0.21989
2022,46-65 y.,East,Other Degree,0.04276,140,1661,0.03302,0.05249
2022,66 and older,West,Secondary School Degree,0.41828,1083,2906,0.40034,0.43622
2022,66 and older,West,Intermediate School Degree,0.21676,677,2906,0.20178,0.23174
2022,66 and older,West,Technical School Degree,0.05332,187,2906,0.04515,0.06149
2022,66 and older,West,Upper Secondary Degree,0.17009,683,2906,0.15643,0.18376
2022,66 and older,West,Other Degree,0.07997,236,2906,0.07011,0.08984
2022,66 and older,West,"Dropout, No School Degree",0.01238,40,2906,0.00836,0.01640
2022,66 and older,East,Secondary School Degree,0.28901,242,923,0.25975,0.31827
2022,66 and older,East,Intermediate School Degree,0.42959,441,923,0.39764,0.46154
2022,66 and older,East,Upper Secondary Degree,0.17293,240,923,0.14851,0.19734
