"pgpsbil","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Abitur","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","444","0.680117637187602","0.6475510575369","0.712684216838305"
"Abitur","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","497","0.692262807010687","0.659030194742533","0.725495419278841"
"Abitur","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","957","0.0425147915498901","0.0374299401733521","0.0475996429264281"
"Anderer Abschluss","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","151","0.0533840484270483","0.0376884584664274","0.0690796383876693"
"Anderer Abschluss","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","46","0.0183122892333957","0.00865851842880591","0.0279660600379855"
"Anderer Abschluss","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","650","0.535690267807462","0.504902472069968","0.566478063544956"
"Ohne Abschluss verlassen","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","198","0.372190545745354","0.342349473830177","0.402031617660532"
"Noch kein Abschluss","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","160","0.0921191864471838","0.0742663473445606","0.109972025549807"
"Keine Schule besucht","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","4867","0.960518911428518","0.955496850029882","0.965540972827154"
"Hauptschulabschluss","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","1704","1","1","1"
"Realschulabschluss","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","61","0.0938225527605699","0.0721913520525297","0.11545375346861"
"Realschulabschluss","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","165","0.25538581052549","0.224008900363991","0.286762720686988"
"Fachhochschulreife","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","113","0.173333454734541","0.14525153734515","0.201415372123932"
"Fachhochschulreife","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","428","0.695317745448848","0.662199953361935","0.728435537535761"
"Abitur","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","475","0.697960437258879","0.663898629055633","0.732022245462124"
"Abitur","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","909","0.0394810885714819","0.0344590271728455","0.0445031499701183"
"Anderer Abschluss","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","132","0.0446342181089882","0.0297760610373866","0.0594923751805899"
"Anderer Abschluss","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","35","0.0145413111056037","0.00566073021891486","0.0234218919922926"
"Anderer Abschluss","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","591","0.513585916267272","0.481147451246562","0.546024381287983"
"Ohne Abschluss verlassen","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","168","0.396793027315176","0.365041409071533","0.428544645558819"
"Noch kein Abschluss","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","153","0.0896210564175514","0.0710828888510823","0.10815922398402"
"Keine Schule besucht","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","4651","0.957132423429941","0.951791785558502","0.962473061301379"
"Hauptschulabschluss","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1989","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1989","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1989","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1989","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1989","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1989","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1989","Realschulabschluss","Westdeutschland, alte Bundeslaender","1654","1","1","1"
"Realschulabschluss","1989","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1989","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1989","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1989","AkademikerInnen","Westdeutschland, alte Bundeslaender","56","0.0816553486725629","0.061267253934818","0.102043443410308"
"Realschulabschluss","1989","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1989","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1989","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
