year,migback,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.79785,186,186,0.73998,0.85572
2015,No migration background,Primary Level,Other Degree,0.20749,39,161,0.14466,0.27033
2015,No migration background,Primary Level,"Dropout, No School Degree",0.79251,122,161,0.72967,0.85534
2015,No migration background,Lower Secondary Level,Secondary School Degree,0.70428,1108,1671,0.68239,0.72617
2015,No migration background,Lower Secondary Level,Intermediate School Degree,0.28408,563,1671,0.26245,0.30571
2015,No migration background,Upper Secondary Level,Secondary School Degree,0.46293,3903,9356,0.45283,0.47304
2015,No migration background,Upper Secondary Level,Intermediate School Degree,0.45234,4587,9356,0.44226,0.46243
2015,No migration background,Upper Secondary Level,Technical School Degree,0.00877,100,9356,0.00688,0.01066
2015,No migration background,Upper Secondary Level,Upper Secondary Degree,0.06079,633,9356,0.05595,0.06564
2015,No migration background,Upper Secondary Level,Other Degree,0.00979,82,9356,0.00780,0.01179
2015,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00528,51,9356,0.00381,0.00675
2015,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.34915,436,1226,0.32245,0.37584
2015,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.63809,790,1226,0.61118,0.66500
2015,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.25355,317,1319,0.23006,0.27703
2015,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.45144,629,1319,0.42457,0.47830
2015,No migration background,First Stage of Tertiary Education,Technical School Degree,0.14432,179,1319,0.12535,0.16329
2015,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.14042,194,1319,0.12166,0.15918
2015,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.03070,131,4585,0.02570,0.03569
2015,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.12879,605,4585,0.11910,0.13849
2015,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.13178,523,4585,0.12199,0.14158
2015,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.70578,3326,4585,0.69259,0.71897
2015,Direct migration background,Primary Level,"Dropout, No School Degree",0.97084,326,326,0.95255,0.98913
2015,Direct migration background,Lower Secondary Level,Secondary School Degree,0.26035,256,1067,0.23401,0.28669
2015,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.08528,109,1067,0.06852,0.10205
2015,Direct migration background,Lower Secondary Level,Other Degree,0.65437,702,1067,0.62582,0.68292
2015,Direct migration background,Upper Secondary Level,Secondary School Degree,0.19176,301,1998,0.17449,0.20903
2015,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.14877,302,1998,0.13317,0.16438
2015,Direct migration background,Upper Secondary Level,Technical School Degree,0.03065,46,1998,0.02309,0.03821
2015,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.05947,86,1998,0.04910,0.06984
2015,Direct migration background,Upper Secondary Level,Other Degree,0.53314,1209,1998,0.51126,0.55502
2015,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.03613,54,1998,0.02794,0.04431
2015,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.09285,65,798,0.07270,0.11300
2015,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.08585,52,798,0.06640,0.10530
2015,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.76116,681,798,0.73156,0.79077
2015,Direct migration background,First Stage of Tertiary Education,Other Degree,0.31265,36,36,0.15907,0.46624
2015,Direct migration background,Second Stage of Tertiary Education,Technical School Degree,0.04508,34,1462,0.03444,0.05572
2015,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.22377,211,1462,0.20240,0.24514
2015,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.70909,1217,1462,0.68580,0.73238
2015,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.45471,174,347,0.40224,0.50718
2015,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.53360,173,347,0.48103,0.58617
2015,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.37001,202,606,0.33154,0.40849
2015,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.31077,225,606,0.27389,0.34765
2015,Indirect migration background,Upper Secondary Level,Technical School Degree,0.08812,45,606,0.06554,0.11071
2015,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.20267,134,606,0.17064,0.23470
2015,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.42443,40,95,0.32452,0.52435
2015,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.44614,55,95,0.34565,0.54663
2015,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.80311,183,183,0.74533,0.86088
2016,No migration background,Primary Level,Other Degree,0.20293,32,134,0.13458,0.27128
2016,No migration background,Primary Level,"Dropout, No School Degree",0.79707,102,134,0.72872,0.86542
2016,No migration background,Lower Secondary Level,Secondary School Degree,0.68268,1020,1565,0.65961,0.70574
2016,No migration background,Lower Secondary Level,Intermediate School Degree,0.30623,545,1565,0.28339,0.32908
2016,No migration background,Upper Secondary Level,Secondary School Degree,0.45625,3587,8595,0.44572,0.46678
2016,No migration background,Upper Secondary Level,Intermediate School Degree,0.45834,4231,8595,0.44781,0.46888
2016,No migration background,Upper Secondary Level,Technical School Degree,0.00986,102,8595,0.00777,0.01195
2016,No migration background,Upper Secondary Level,Upper Secondary Degree,0.06142,557,8595,0.05634,0.06649
2016,No migration background,Upper Secondary Level,Other Degree,0.00887,69,8595,0.00689,0.01085
2016,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00526,49,8595,0.00373,0.00679
2016,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.36588,414,1171,0.33828,0.39348
2016,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.62145,757,1171,0.59366,0.64924
2016,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.23875,288,1207,0.21469,0.26281
2016,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.44483,570,1207,0.41678,0.47288
2016,No migration background,First Stage of Tertiary Education,Technical School Degree,0.14540,162,1207,0.12550,0.16529
2016,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.16102,187,1207,0.14028,0.18177
2016,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.02845,118,4327,0.02350,0.03340
2016,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.12206,567,4327,0.11230,0.13181
2016,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.12929,491,4327,0.11930,0.13929
2016,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.71509,3151,4327,0.70164,0.72854
2016,Direct migration background,Primary Level,"Dropout, No School Degree",0.93009,959,1242,0.91590,0.94428
2016,Direct migration background,Primary Level,No School Attended,0.03795,283,1242,0.02732,0.04858
2016,Direct migration background,Lower Secondary Level,Secondary School Degree,0.26895,237,1384,0.24558,0.29232
2016,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.07749,89,1384,0.06340,0.09158
2016,Direct migration background,Lower Secondary Level,Other Degree,0.65355,1058,1384,0.62847,0.67863
2016,Direct migration background,Upper Secondary Level,Secondary School Degree,0.19052,274,2168,0.17398,0.20705
2016,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.13465,273,2168,0.12028,0.14902
2016,Direct migration background,Upper Secondary Level,Technical School Degree,0.01772,34,2168,0.01217,0.02328
2016,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.05754,83,2168,0.04773,0.06734
2016,Direct migration background,Upper Secondary Level,Other Degree,0.56523,1426,2168,0.54436,0.58610
2016,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.03432,78,2168,0.02665,0.04198
2016,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.09270,61,794,0.07252,0.11289
2016,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.08371,52,794,0.06443,0.10298
2016,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.76346,681,794,0.73388,0.79304
2016,Direct migration background,First Stage of Tertiary Education,Other Degree,0.34970,33,33,0.18447,0.51493
2016,Direct migration background,Second Stage of Tertiary Education,Technical School Degree,0.04011,34,1796,0.03103,0.04919
2016,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.20839,207,1796,0.18960,0.22718
2016,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.73685,1555,1796,0.71648,0.75722
2016,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.49413,162,324,0.43961,0.54866
2016,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.49200,162,324,0.43747,0.54652
2016,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.36194,176,559,0.32207,0.40182
2016,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.30957,203,559,0.27121,0.34793
2016,Indirect migration background,Upper Secondary Level,Technical School Degree,0.09803,46,559,0.07335,0.12270
2016,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.20872,134,559,0.17500,0.24244
2016,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.40847,38,93,0.30802,0.50891
2016,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.52843,55,93,0.42643,0.63044
2016,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.79524,162,162,0.73291,0.85757
2017,No migration background,Primary Level,Other Degree,0.22665,38,165,0.16257,0.29072
2017,No migration background,Primary Level,"Dropout, No School Degree",0.77335,127,165,0.70928,0.83743
2017,No migration background,Lower Secondary Level,Secondary School Degree,0.67335,1090,1762,0.65145,0.69526
2017,No migration background,Lower Secondary Level,Intermediate School Degree,0.31457,672,1762,0.29288,0.33626
2017,No migration background,Upper Secondary Level,Secondary School Degree,0.44415,3761,9614,0.43422,0.45409
2017,No migration background,Upper Secondary Level,Intermediate School Degree,0.46910,4880,9614,0.45912,0.47908
2017,No migration background,Upper Secondary Level,Technical School Degree,0.01100,131,9614,0.00891,0.01308
2017,No migration background,Upper Secondary Level,Upper Secondary Degree,0.06117,705,9614,0.05638,0.06596
2017,No migration background,Upper Secondary Level,Other Degree,0.00817,76,9614,0.00637,0.00997
2017,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00626,61,9614,0.00468,0.00783
2017,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.37401,524,1427,0.34890,0.39913
2017,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.61518,903,1427,0.58993,0.64043
2017,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.22673,291,1334,0.20425,0.24921
2017,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.47566,666,1334,0.44885,0.50247
2017,No migration background,First Stage of Tertiary Education,Technical School Degree,0.12902,177,1334,0.11102,0.14702
2017,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.15911,200,1334,0.13947,0.17875
2017,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.02724,113,4921,0.02269,0.03179
2017,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.11503,617,4921,0.10612,0.12395
2017,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.13453,567,4921,0.12500,0.14407
2017,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.71852,3624,4921,0.70595,0.73109
2017,Direct migration background,Primary Level,"Dropout, No School Degree",0.91713,1218,1708,0.90406,0.93021
2017,Direct migration background,Primary Level,No School Degree Yet,0.01040,99,1708,0.00558,0.01521
2017,Direct migration background,Primary Level,No School Attended,0.05296,391,1708,0.04234,0.06359
2017,Direct migration background,Lower Secondary Level,Secondary School Degree,0.26918,239,1630,0.24764,0.29072
2017,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.09143,88,1630,0.07743,0.10542
2017,Direct migration background,Lower Secondary Level,Other Degree,0.63939,1303,1630,0.61607,0.66271
2017,Direct migration background,Upper Secondary Level,Secondary School Degree,0.18041,266,2265,0.16457,0.19625
2017,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.13865,287,2265,0.12442,0.15289
2017,Direct migration background,Upper Secondary Level,Technical School Degree,0.01755,37,2265,0.01214,0.02295
2017,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.06281,94,2265,0.05282,0.07280
2017,Direct migration background,Upper Secondary Level,Other Degree,0.56688,1508,2265,0.54647,0.58729
2017,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.03359,73,2265,0.02617,0.04101
2017,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.09046,65,747,0.06988,0.11104
2017,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.06779,50,747,0.04975,0.08583
2017,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.78429,632,747,0.75477,0.81380
2017,Direct migration background,First Stage of Tertiary Education,Other Degree,0.34591,33,33,0.18110,0.51072
2017,Direct migration background,Second Stage of Tertiary Education,Technical School Degree,0.04087,33,1884,0.03193,0.04982
2017,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.18456,201,1884,0.16704,0.20208
2017,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.75979,1650,1884,0.74049,0.77909
2017,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.54124,152,291,0.48388,0.59859
2017,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.45663,139,291,0.39930,0.51396
2017,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.35087,183,642,0.31392,0.38782
2017,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.32410,239,642,0.28787,0.36034
2017,Indirect migration background,Upper Secondary Level,Technical School Degree,0.10180,59,642,0.07839,0.12521
2017,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.20255,161,642,0.17144,0.23367
2017,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.35089,45,110,0.26130,0.44049
2017,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.59870,65,110,0.50668,0.69072
2017,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.78817,194,194,0.73052,0.84582
2018,No migration background,Primary Level,Other Degree,0.18725,36,169,0.12826,0.24624
2018,No migration background,Primary Level,"Dropout, No School Degree",0.81275,133,169,0.75376,0.87174
2018,No migration background,Lower Secondary Level,Secondary School Degree,0.69124,1081,1747,0.66957,0.71291
2018,No migration background,Lower Secondary Level,Intermediate School Degree,0.29618,666,1747,0.27477,0.31760
2018,No migration background,Upper Secondary Level,Secondary School Degree,0.43276,3516,9171,0.42262,0.44290
2018,No migration background,Upper Secondary Level,Intermediate School Degree,0.47610,4677,9171,0.46588,0.48632
2018,No migration background,Upper Secondary Level,Technical School Degree,0.01237,140,9171,0.01011,0.01464
2018,No migration background,Upper Secondary Level,Upper Secondary Degree,0.06613,708,9171,0.06105,0.07122
2018,No migration background,Upper Secondary Level,Other Degree,0.00750,73,9171,0.00573,0.00926
2018,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00512,57,9171,0.00366,0.00658
2018,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.37397,498,1396,0.34858,0.39936
2018,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.61919,898,1396,0.59371,0.64467
2018,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.23821,277,1277,0.21483,0.26158
2018,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.45602,622,1277,0.42869,0.48335
2018,No migration background,First Stage of Tertiary Education,Technical School Degree,0.13890,178,1277,0.11993,0.15788
2018,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.16125,200,1277,0.14107,0.18142
2018,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.02498,106,4793,0.02056,0.02940
2018,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.12081,612,4793,0.11158,0.13004
2018,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.13333,551,4793,0.12371,0.14296
2018,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.71656,3524,4793,0.70380,0.72932
2018,Direct migration background,Primary Level,"Dropout, No School Degree",0.91898,1175,1568,0.90546,0.93249
2018,Direct migration background,Primary Level,No School Degree Yet,0.01133,79,1568,0.00609,0.01657
2018,Direct migration background,Primary Level,No School Attended,0.04654,314,1568,0.03611,0.05697
2018,Direct migration background,Lower Secondary Level,Secondary School Degree,0.27259,239,1503,0.25007,0.29511
2018,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.08229,90,1503,0.06839,0.09618
2018,Direct migration background,Lower Secondary Level,Other Degree,0.64513,1174,1503,0.62093,0.66933
2018,Direct migration background,Upper Secondary Level,Secondary School Degree,0.19121,245,2094,0.17436,0.20806
2018,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.14218,273,2094,0.12722,0.15714
2018,Direct migration background,Upper Secondary Level,Technical School Degree,0.01345,36,2094,0.00851,0.01838
2018,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.05202,87,2094,0.04251,0.06153
2018,Direct migration background,Upper Secondary Level,Other Degree,0.57245,1385,2094,0.55126,0.59365
2018,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.02853,68,2094,0.02140,0.03567
2018,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.11714,70,675,0.09286,0.14142
2018,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.08111,48,675,0.06050,0.10172
2018,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.73801,557,675,0.70482,0.77121
2018,Direct migration background,Second Stage of Tertiary Education,Technical School Degree,0.04262,33,1745,0.03314,0.05210
2018,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.16857,196,1745,0.15100,0.18614
2018,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.77960,1516,1745,0.76014,0.79905
2018,Indirect migration background,Primary Level,"Dropout, No School Degree",0.67063,32,32,0.50518,0.83607
2018,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.54886,158,307,0.49311,0.60462
2018,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.43394,149,307,0.37840,0.48947
2018,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.32892,187,626,0.29209,0.36575
2018,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.35807,235,626,0.32048,0.39566
2018,Indirect migration background,Upper Secondary Level,Technical School Degree,0.10109,60,626,0.07746,0.12473
2018,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.19063,144,626,0.15983,0.22142
2018,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.32631,45,113,0.23948,0.41315
2018,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.63937,68,113,0.55044,0.72830
2018,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.76754,181,181,0.70583,0.82924
2019,No migration background,Primary Level,Other Degree,0.21412,34,148,0.14781,0.28044
2019,No migration background,Primary Level,"Dropout, No School Degree",0.78588,114,148,0.71956,0.85219
2019,No migration background,Lower Secondary Level,Secondary School Degree,0.67998,984,1663,0.65755,0.70241
2019,No migration background,Lower Secondary Level,Intermediate School Degree,0.30984,679,1663,0.28761,0.33207
2019,No migration background,Upper Secondary Level,Secondary School Degree,0.41904,3268,9021,0.40886,0.42922
2019,No migration background,Upper Secondary Level,Intermediate School Degree,0.48635,4715,9021,0.47604,0.49667
2019,No migration background,Upper Secondary Level,Technical School Degree,0.01215,150,9021,0.00989,0.01441
2019,No migration background,Upper Secondary Level,Upper Secondary Degree,0.07000,764,9021,0.06473,0.07526
2019,No migration background,Upper Secondary Level,Other Degree,0.00661,66,9021,0.00494,0.00829
2019,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00580,58,9021,0.00423,0.00737
2019,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.36045,514,1500,0.33614,0.38475
2019,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.63356,986,1500,0.60917,0.65796
2019,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.22494,316,1463,0.20353,0.24634
2019,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.45982,720,1463,0.43427,0.48536
2019,No migration background,First Stage of Tertiary Education,Technical School Degree,0.13877,199,1463,0.12105,0.15649
2019,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.16967,228,1463,0.15043,0.18892
2019,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.02525,113,5468,0.02109,0.02941
2019,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.12078,690,5468,0.11214,0.12942
2019,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.12533,612,5468,0.11655,0.13411
2019,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.72344,4053,5468,0.71158,0.73530
2019,Direct migration background,Primary Level,"Dropout, No School Degree",0.89306,1046,1484,0.87733,0.90879
2019,Direct migration background,Primary Level,No School Degree Yet,0.00928,80,1484,0.00440,0.01416
2019,Direct migration background,Primary Level,No School Attended,0.05597,358,1484,0.04427,0.06767
2019,Direct migration background,Lower Secondary Level,Secondary School Degree,0.29277,217,1290,0.26792,0.31761
2019,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.07676,89,1290,0.06223,0.09129
2019,Direct migration background,Lower Secondary Level,Other Degree,0.63047,984,1290,0.60412,0.65682
2019,Direct migration background,Upper Secondary Level,Secondary School Degree,0.19135,225,1808,0.17321,0.20949
2019,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.14889,248,1808,0.13247,0.16530
2019,Direct migration background,Upper Secondary Level,Technical School Degree,0.01252,38,1808,0.00739,0.01764
2019,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.05288,78,1808,0.04256,0.06320
2019,Direct migration background,Upper Secondary Level,Other Degree,0.56902,1160,1808,0.54619,0.59186
2019,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.02511,59,1808,0.01789,0.03232
2019,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.10504,60,603,0.08054,0.12953
2019,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.08428,52,603,0.06209,0.10647
2019,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.75108,491,603,0.71653,0.78562
2019,Direct migration background,Second Stage of Tertiary Education,Technical School Degree,0.03959,31,1605,0.03005,0.04914
2019,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.15683,203,1605,0.13903,0.17463
2019,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.79234,1371,1605,0.77249,0.81219
2019,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.51930,127,250,0.45724,0.58136
2019,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.46192,123,250,0.40000,0.52385
2019,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.32113,165,592,0.28349,0.35877
2019,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.33453,220,592,0.29649,0.37257
2019,Indirect migration background,Upper Secondary Level,Technical School Degree,0.12870,60,592,0.10170,0.15570
2019,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.20213,147,592,0.16975,0.23450
2019,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.32632,48,126,0.24412,0.40851
2019,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.60461,78,126,0.51890,0.69033
2019,Indirect migration background,Second Stage of Tertiary Education,Technical School Degree,0.12324,31,245,0.08199,0.16448
2019,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.72794,214,245,0.67211,0.78378
2020,No migration background,Primary Level,Other Degree,0.22275,33,129,0.15067,0.29484
2020,No migration background,Primary Level,"Dropout, No School Degree",0.77725,96,129,0.70516,0.84933
2020,No migration background,Lower Secondary Level,Secondary School Degree,0.67523,886,1519,0.65167,0.69879
2020,No migration background,Lower Secondary Level,Intermediate School Degree,0.31505,633,1519,0.29168,0.33842
2020,No migration background,Upper Secondary Level,Secondary School Degree,0.41656,2956,8230,0.40591,0.42722
2020,No migration background,Upper Secondary Level,Intermediate School Degree,0.48724,4322,8230,0.47644,0.49804
2020,No migration background,Upper Secondary Level,Technical School Degree,0.01234,131,8230,0.00996,0.01473
2020,No migration background,Upper Secondary Level,Upper Secondary Degree,0.07148,710,8230,0.06591,0.07704
2020,No migration background,Upper Secondary Level,Other Degree,0.00712,61,8230,0.00530,0.00894
2020,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00514,50,8230,0.00359,0.00668
2020,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.35277,489,1427,0.32797,0.37757
2020,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.64262,938,1427,0.61774,0.66749
2020,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.21245,259,1292,0.19014,0.23476
2020,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.46975,644,1292,0.44252,0.49697
2020,No migration background,First Stage of Tertiary Education,Technical School Degree,0.13140,177,1292,0.11297,0.14983
2020,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.18024,212,1292,0.15927,0.20121
2020,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.02215,95,5124,0.01812,0.02618
2020,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.11696,623,5124,0.10816,0.12576
2020,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.12201,571,5124,0.11305,0.13097
2020,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.73346,3835,5124,0.72135,0.74556
2020,Direct migration background,Primary Level,"Dropout, No School Degree",0.84123,1110,1604,0.82334,0.85912
2020,Direct migration background,Primary Level,No School Degree Yet,0.00526,39,1604,0.00172,0.00881
2020,Direct migration background,Primary Level,No School Attended,0.10248,455,1604,0.08763,0.11732
2020,Direct migration background,Lower Secondary Level,Secondary School Degree,0.29040,210,1563,0.26789,0.31291
2020,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.10141,109,1563,0.08644,0.11638
2020,Direct migration background,Lower Secondary Level,Other Degree,0.60819,1244,1563,0.58398,0.63240
2020,Direct migration background,Upper Secondary Level,Secondary School Degree,0.17986,215,2258,0.16402,0.19571
2020,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.15368,238,2258,0.13880,0.16856
2020,Direct migration background,Upper Secondary Level,Technical School Degree,0.01430,36,2258,0.00940,0.01920
2020,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.03456,81,2258,0.02702,0.04209
2020,Direct migration background,Upper Secondary Level,Other Degree,0.59152,1614,2258,0.57124,0.61180
2020,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.02549,74,2258,0.01898,0.03199
2020,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.09799,57,773,0.07702,0.11896
2020,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.08759,50,773,0.06765,0.10754
2020,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.73508,666,773,0.70395,0.76621
2020,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.18177,199,2036,0.16501,0.19852
2020,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.76629,1837,2036,0.74790,0.78467
2020,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.51538,118,237,0.45162,0.57914
2020,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.45137,119,237,0.38788,0.51486
2020,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.36477,170,575,0.32539,0.40415
2020,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.33244,207,575,0.29390,0.37098
2020,Indirect migration background,Upper Secondary Level,Technical School Degree,0.13104,62,575,0.10343,0.15864
