year,pgisced97,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Upper Secondary Level,Rural regions,"Dropout, No School Degree",0.00547,39,5468,0.00352,0.00743
2013,Post-secondary Non-tertiary Level,Urban regions,Technical School Degree,0.32451,473,1709,0.30230,0.34671
2013,Post-secondary Non-tertiary Level,Urban regions,Upper Secondary Degree,0.48135,756,1709,0.45766,0.50505
2013,Post-secondary Non-tertiary Level,Urban regions,Other Degree,0.17341,480,1709,0.15546,0.19137
2013,Post-secondary Non-tertiary Level,Rural regions,Technical School Degree,0.29836,157,631,0.26264,0.33409
2013,Post-secondary Non-tertiary Level,Rural regions,Upper Secondary Degree,0.52781,301,631,0.48883,0.56680
2013,Post-secondary Non-tertiary Level,Rural regions,Other Degree,0.17079,173,631,0.14140,0.20018
2013,First Stage of Tertiary Education,Urban regions,Secondary School Degree,0.26801,234,1019,0.24080,0.29522
2013,First Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.37085,414,1019,0.34118,0.40053
2013,First Stage of Tertiary Education,Urban regions,Technical School Degree,0.15262,157,1019,0.13053,0.17471
2013,First Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.17434,175,1019,0.15104,0.19765
2013,First Stage of Tertiary Education,Urban regions,Other Degree,0.03133,39,1019,0.02063,0.04203
2013,First Stage of Tertiary Education,Rural regions,Secondary School Degree,0.26694,173,661,0.23320,0.30069
2013,First Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.54641,350,661,0.50843,0.58439
2013,First Stage of Tertiary Education,Rural regions,Technical School Degree,0.08371,66,661,0.06258,0.10484
2013,First Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.08187,72,661,0.06096,0.10279
2013,Second Stage of Tertiary Education,Urban regions,Secondary School Degree,0.02495,91,4935,0.02060,0.02931
2013,Second Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.08589,366,4935,0.07808,0.09371
2013,Second Stage of Tertiary Education,Urban regions,Technical School Degree,0.11814,457,4935,0.10913,0.12715
2013,Second Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.66190,3145,4935,0.64870,0.67510
2013,Second Stage of Tertiary Education,Urban regions,Other Degree,0.10811,876,4935,0.09945,0.11678
2013,Second Stage of Tertiary Education,Rural regions,Secondary School Degree,0.04751,70,1830,0.03776,0.05726
2013,Second Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.19585,324,1830,0.17766,0.21404
2013,Second Stage of Tertiary Education,Rural regions,Technical School Degree,0.12091,188,1830,0.10596,0.13585
2013,Second Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.55815,1023,1830,0.53539,0.58090
2013,Second Stage of Tertiary Education,Rural regions,Other Degree,0.07595,225,1830,0.06381,0.08809
2014,Primary Level,Urban regions,Other Degree,0.09538,38,356,0.06482,0.12594
2014,Primary Level,Urban regions,"Dropout, No School Degree",0.90462,318,356,0.87406,0.93518
2014,Primary Level,Rural regions,"Dropout, No School Degree",0.76449,121,121,0.68857,0.84041
2014,Lower Secondary Level,Urban regions,Secondary School Degree,0.54724,1066,2145,0.52617,0.56831
2014,Lower Secondary Level,Urban regions,Intermediate School Degree,0.25066,580,2145,0.23231,0.26900
2014,Lower Secondary Level,Urban regions,Other Degree,0.20211,499,2145,0.18511,0.21910
2014,Lower Secondary Level,Rural regions,Secondary School Degree,0.64777,603,1088,0.61938,0.67617
2014,Lower Secondary Level,Rural regions,Intermediate School Degree,0.22947,301,1088,0.20447,0.25447
2014,Lower Secondary Level,Rural regions,Other Degree,0.12276,184,1088,0.10325,0.14227
2014,Upper Secondary Level,Urban regions,Secondary School Degree,0.43608,2841,7469,0.42484,0.44733
2014,Upper Secondary Level,Urban regions,Intermediate School Degree,0.37786,2999,7469,0.36687,0.38886
2014,Upper Secondary Level,Urban regions,Technical School Degree,0.01563,140,7469,0.01282,0.01845
2014,Upper Secondary Level,Urban regions,Upper Secondary Degree,0.08815,662,7469,0.08172,0.09458
2014,Upper Secondary Level,Urban regions,Other Degree,0.07254,765,7469,0.06666,0.07842
2014,Upper Secondary Level,Urban regions,"Dropout, No School Degree",0.00914,62,7469,0.00698,0.01130
2014,Upper Secondary Level,Rural regions,Secondary School Degree,0.44494,1914,4888,0.43100,0.45887
2014,Upper Secondary Level,Rural regions,Intermediate School Degree,0.45663,2365,4888,0.44267,0.47060
2014,Upper Secondary Level,Rural regions,Technical School Degree,0.00637,40,4888,0.00414,0.00860
2014,Upper Secondary Level,Rural regions,Upper Secondary Degree,0.03832,196,4888,0.03294,0.04370
2014,Upper Secondary Level,Rural regions,Other Degree,0.04647,337,4888,0.04057,0.05237
2014,Upper Secondary Level,Rural regions,"Dropout, No School Degree",0.00643,36,4888,0.00419,0.00867
2014,Post-secondary Non-tertiary Level,Urban regions,Technical School Degree,0.32113,431,1461,0.29718,0.34508
2014,Post-secondary Non-tertiary Level,Urban regions,Upper Secondary Degree,0.49202,670,1461,0.46637,0.51766
2014,Post-secondary Non-tertiary Level,Urban regions,Other Degree,0.16304,360,1461,0.14409,0.18199
2014,Post-secondary Non-tertiary Level,Rural regions,Technical School Degree,0.31408,145,563,0.27570,0.35245
2014,Post-secondary Non-tertiary Level,Rural regions,Upper Secondary Degree,0.52658,278,563,0.48530,0.56786
2014,Post-secondary Non-tertiary Level,Rural regions,Other Degree,0.15655,140,563,0.12651,0.18659
2014,First Stage of Tertiary Education,Urban regions,Secondary School Degree,0.27178,219,931,0.24318,0.30037
2014,First Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.35703,371,931,0.32623,0.38782
2014,First Stage of Tertiary Education,Urban regions,Technical School Degree,0.15683,142,931,0.13346,0.18020
2014,First Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.16806,160,931,0.14403,0.19210
2014,First Stage of Tertiary Education,Urban regions,Other Degree,0.04265,39,931,0.02966,0.05563
2014,First Stage of Tertiary Education,Rural regions,Secondary School Degree,0.25751,155,611,0.22281,0.29221
2014,First Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.51975,323,611,0.48011,0.55940
2014,First Stage of Tertiary Education,Rural regions,Technical School Degree,0.09662,66,611,0.07318,0.12007
2014,First Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.10047,67,611,0.07662,0.12433
2014,Second Stage of Tertiary Education,Urban regions,Secondary School Degree,0.02348,85,4435,0.01902,0.02794
2014,Second Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.08872,351,4435,0.08035,0.09709
2014,Second Stage of Tertiary Education,Urban regions,Technical School Degree,0.12379,432,4435,0.11410,0.13348
2014,Second Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.65763,2859,4435,0.64366,0.67159
2014,Second Stage of Tertiary Education,Urban regions,Other Degree,0.10610,708,4435,0.09704,0.11517
2014,Second Stage of Tertiary Education,Rural regions,Secondary School Degree,0.04073,66,1684,0.03129,0.05018
2014,Second Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.18779,307,1684,0.16913,0.20645
2014,Second Stage of Tertiary Education,Rural regions,Technical School Degree,0.12115,176,1684,0.10556,0.13674
2014,Second Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.56895,950,1684,0.54529,0.59261
2014,Second Stage of Tertiary Education,Rural regions,Other Degree,0.08023,185,1684,0.06725,0.09321
2015,Primary Level,Urban regions,Other Degree,0.08392,36,380,0.05601,0.11184
2015,Primary Level,Urban regions,"Dropout, No School Degree",0.91608,344,380,0.88816,0.94399
2015,Primary Level,Rural regions,"Dropout, No School Degree",0.76771,127,127,0.69397,0.84145
2015,Lower Secondary Level,Urban regions,Secondary School Degree,0.53611,973,2052,0.51453,0.55769
2015,Lower Secondary Level,Urban regions,Intermediate School Degree,0.26259,564,2052,0.24355,0.28164
2015,Lower Secondary Level,Urban regions,Other Degree,0.20130,515,2052,0.18394,0.21865
2015,Lower Secondary Level,Rural regions,Secondary School Degree,0.64035,565,1053,0.61135,0.66935
2015,Lower Secondary Level,Rural regions,Intermediate School Degree,0.23755,281,1053,0.21183,0.26326
2015,Lower Secondary Level,Rural regions,Other Degree,0.12210,207,1053,0.10232,0.14189
2015,Upper Secondary Level,Urban regions,Secondary School Degree,0.43142,2631,7218,0.41999,0.44285
2015,Upper Secondary Level,Urban regions,Intermediate School Degree,0.38068,2827,7218,0.36948,0.39188
2015,Upper Secondary Level,Urban regions,Technical School Degree,0.01721,136,7218,0.01421,0.02021
2015,Upper Secondary Level,Urban regions,Upper Secondary Degree,0.08482,653,7218,0.07839,0.09125
2015,Upper Secondary Level,Urban regions,Other Degree,0.07643,899,7218,0.07030,0.08255
2015,Upper Secondary Level,Urban regions,"Dropout, No School Degree",0.00939,72,7218,0.00717,0.01162
2015,Upper Secondary Level,Rural regions,Secondary School Degree,0.42624,1775,4765,0.41220,0.44028
2015,Upper Secondary Level,Rural regions,Intermediate School Degree,0.47025,2287,4765,0.45608,0.48443
2015,Upper Secondary Level,Rural regions,Technical School Degree,0.00959,55,4765,0.00682,0.01235
2015,Upper Secondary Level,Rural regions,Upper Secondary Degree,0.03465,200,4765,0.02945,0.03984
2015,Upper Secondary Level,Rural regions,Other Degree,0.05189,411,4765,0.04560,0.05819
2015,Upper Secondary Level,Rural regions,"Dropout, No School Degree",0.00718,37,4765,0.00478,0.00958
2015,Post-secondary Non-tertiary Level,Urban regions,Technical School Degree,0.28685,404,1551,0.26434,0.30937
2015,Post-secondary Non-tertiary Level,Urban regions,Upper Secondary Degree,0.48182,633,1551,0.45694,0.50670
2015,Post-secondary Non-tertiary Level,Urban regions,Other Degree,0.20852,514,1551,0.18830,0.22875
2015,Post-secondary Non-tertiary Level,Rural regions,Technical School Degree,0.29280,137,586,0.25592,0.32967
2015,Post-secondary Non-tertiary Level,Rural regions,Upper Secondary Degree,0.52781,264,586,0.48735,0.56826
2015,Post-secondary Non-tertiary Level,Rural regions,Other Degree,0.17861,185,586,0.14757,0.20965
2015,First Stage of Tertiary Education,Urban regions,Secondary School Degree,0.24337,202,895,0.21524,0.27150
2015,First Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.39124,367,895,0.35924,0.42323
2015,First Stage of Tertiary Education,Urban regions,Technical School Degree,0.16325,144,895,0.13902,0.18747
2015,First Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.16328,146,895,0.13905,0.18751
2015,First Stage of Tertiary Education,Urban regions,Other Degree,0.03590,36,895,0.02370,0.04809
2015,First Stage of Tertiary Education,Rural regions,Secondary School Degree,0.25886,146,581,0.22321,0.29450
2015,First Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.51993,309,581,0.47927,0.56059
2015,First Stage of Tertiary Education,Rural regions,Technical School Degree,0.10095,60,581,0.07643,0.12547
2015,First Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.09661,66,581,0.07257,0.12066
2015,Second Stage of Tertiary Education,Urban regions,Secondary School Degree,0.02135,76,4579,0.01717,0.02554
2015,Second Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.08614,336,4579,0.07802,0.09427
2015,Second Stage of Tertiary Education,Urban regions,Technical School Degree,0.12014,408,4579,0.11072,0.12956
2015,Second Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.65249,2771,4579,0.63870,0.66629
2015,Second Stage of Tertiary Education,Urban regions,Other Degree,0.11917,988,4579,0.10978,0.12855
2015,Second Stage of Tertiary Education,Rural regions,Secondary School Degree,0.03996,61,1731,0.03073,0.04919
2015,Second Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.17682,292,1731,0.15884,0.19480
2015,Second Stage of Tertiary Education,Rural regions,Technical School Degree,0.11201,172,1731,0.09715,0.12688
2015,Second Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.59190,949,1731,0.56874,0.61506
2015,Second Stage of Tertiary Education,Rural regions,Other Degree,0.07882,257,1731,0.06612,0.09151
2016,Primary Level,Urban regions,"Dropout, No School Degree",0.91123,743,935,0.89299,0.92947
2016,Primary Level,Urban regions,No School Attended,0.01870,192,935,0.01001,0.02739
2016,Primary Level,Rural regions,"Dropout, No School Degree",0.73305,337,428,0.69109,0.77501
2016,Primary Level,Rural regions,No School Attended,0.02688,91,428,0.01154,0.04222
2016,Lower Secondary Level,Urban regions,Secondary School Degree,0.53533,897,2169,0.51434,0.55632
2016,Lower Secondary Level,Urban regions,Intermediate School Degree,0.26265,512,2169,0.24412,0.28117
2016,Lower Secondary Level,Urban regions,Other Degree,0.20202,760,2169,0.18512,0.21892
2016,Lower Secondary Level,Rural regions,Secondary School Degree,0.60520,522,1123,0.57659,0.63380
2016,Lower Secondary Level,Rural regions,Intermediate School Degree,0.26437,284,1123,0.23856,0.29017
2016,Lower Secondary Level,Rural regions,Other Degree,0.13043,317,1123,0.11073,0.15014
2016,Upper Secondary Level,Urban regions,Secondary School Degree,0.42755,2401,6859,0.41584,0.43926
2016,Upper Secondary Level,Urban regions,Intermediate School Degree,0.38239,2602,6859,0.37089,0.39389
2016,Upper Secondary Level,Urban regions,Technical School Degree,0.01827,132,6859,0.01510,0.02144
2016,Upper Secondary Level,Urban regions,Upper Secondary Degree,0.08427,585,6859,0.07770,0.09085
2016,Upper Secondary Level,Urban regions,Other Degree,0.07813,1049,6859,0.07178,0.08449
2016,Upper Secondary Level,Urban regions,"Dropout, No School Degree",0.00937,90,6859,0.00709,0.01165
2016,Upper Secondary Level,Rural regions,Secondary School Degree,0.41448,1636,4482,0.40006,0.42891
2016,Upper Secondary Level,Rural regions,Intermediate School Degree,0.47419,2105,4482,0.45956,0.48881
2016,Upper Secondary Level,Rural regions,Technical School Degree,0.00903,50,4482,0.00626,0.01180
2016,Upper Secondary Level,Rural regions,Upper Secondary Degree,0.03970,189,4482,0.03398,0.04541
2016,Upper Secondary Level,Rural regions,Other Degree,0.05584,461,4482,0.04912,0.06257
2016,Upper Secondary Level,Rural regions,"Dropout, No School Degree",0.00676,41,4482,0.00436,0.00916
2016,Post-secondary Non-tertiary Level,Urban regions,Technical School Degree,0.29656,379,1507,0.27349,0.31963
2016,Post-secondary Non-tertiary Level,Urban regions,Upper Secondary Degree,0.46473,613,1507,0.43953,0.48992
2016,Post-secondary Non-tertiary Level,Urban regions,Other Degree,0.21573,515,1507,0.19496,0.23651
2016,Post-secondary Non-tertiary Level,Rural regions,Technical School Degree,0.29371,134,567,0.25619,0.33123
2016,Post-secondary Non-tertiary Level,Rural regions,Upper Secondary Degree,0.51256,251,567,0.47138,0.55374
2016,Post-secondary Non-tertiary Level,Rural regions,Other Degree,0.18965,182,567,0.15735,0.22194
2016,First Stage of Tertiary Education,Urban regions,Secondary School Degree,0.22913,182,814,0.20024,0.25802
2016,First Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.38225,326,814,0.34885,0.41566
2016,First Stage of Tertiary Education,Urban regions,Technical School Degree,0.16185,132,814,0.13653,0.18716
2016,First Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.18291,142,814,0.15634,0.20949
2016,First Stage of Tertiary Education,Urban regions,Other Degree,0.03781,32,814,0.02470,0.05092
2016,First Stage of Tertiary Education,Rural regions,Secondary School Degree,0.24366,134,540,0.20742,0.27991
2016,First Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.52025,287,540,0.47808,0.56243
2016,First Stage of Tertiary Education,Rural regions,Technical School Degree,0.10205,55,540,0.07649,0.12760
2016,First Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.10673,64,540,0.08067,0.13280
2016,Second Stage of Tertiary Education,Urban regions,Secondary School Degree,0.02226,73,4577,0.01799,0.02654
2016,Second Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.08179,316,4577,0.07385,0.08973
2016,Second Stage of Tertiary Education,Urban regions,Technical School Degree,0.11169,378,4577,0.10256,0.12082
2016,Second Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.65329,2602,4577,0.63950,0.66708
2016,Second Stage of Tertiary Education,Urban regions,Other Degree,0.13062,1208,4577,0.12086,0.14039
2016,Second Stage of Tertiary Education,Rural regions,Secondary School Degree,0.03340,52,1785,0.02506,0.04174
2016,Second Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.15963,273,1785,0.14263,0.17663
2016,Second Stage of Tertiary Education,Rural regions,Technical School Degree,0.11978,169,1785,0.10471,0.13484
2016,Second Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.59546,918,1785,0.57269,0.61824
2016,Second Stage of Tertiary Education,Rural regions,Other Degree,0.09151,373,1785,0.07813,0.10489
2017,Primary Level,Urban regions,"Dropout, No School Degree",0.88863,943,1276,0.87136,0.90590
2017,Primary Level,Urban regions,No School Degree Yet,0.00578,72,1276,0.00162,0.00994
2017,Primary Level,Urban regions,No School Attended,0.02544,261,1276,0.01679,0.03408
2017,Primary Level,Rural regions,"Dropout, No School Degree",0.74204,429,559,0.70574,0.77834
2017,Primary Level,Rural regions,No School Attended,0.04824,130,559,0.03046,0.06602
2017,Lower Secondary Level,Urban regions,Secondary School Degree,0.54029,925,2382,0.52027,0.56030
2017,Lower Secondary Level,Urban regions,Intermediate School Degree,0.25547,548,2382,0.23795,0.27299
2017,Lower Secondary Level,Urban regions,Other Degree,0.20424,909,2382,0.18805,0.22044
2017,Lower Secondary Level,Rural regions,Secondary School Degree,0.58670,556,1319,0.56011,0.61328
2017,Lower Secondary Level,Rural regions,Intermediate School Degree,0.28829,351,1319,0.26383,0.31274
2017,Lower Secondary Level,Rural regions,Other Degree,0.12501,412,1319,0.10716,0.14287
2017,Upper Secondary Level,Urban regions,Secondary School Degree,0.41531,2502,7565,0.40420,0.42641
2017,Upper Secondary Level,Urban regions,Intermediate School Degree,0.39585,3007,7565,0.38483,0.40687
2017,Upper Secondary Level,Urban regions,Technical School Degree,0.01975,168,7565,0.01661,0.02288
2017,Upper Secondary Level,Urban regions,Upper Secondary Degree,0.08284,722,7565,0.07663,0.08905
2017,Upper Secondary Level,Urban regions,Other Degree,0.07670,1073,7565,0.07071,0.08270
2017,Upper Secondary Level,Urban regions,"Dropout, No School Degree",0.00951,93,7565,0.00733,0.01170
2017,Upper Secondary Level,Rural regions,Secondary School Degree,0.40340,1708,4975,0.38976,0.41703
2017,Upper Secondary Level,Rural regions,Intermediate School Degree,0.48035,2399,4975,0.46646,0.49423
2017,Upper Secondary Level,Rural regions,Technical School Degree,0.00969,59,4975,0.00697,0.01241
2017,Upper Secondary Level,Rural regions,Upper Secondary Degree,0.04223,238,4975,0.03664,0.04782
2017,Upper Secondary Level,Rural regions,Other Degree,0.05581,527,4975,0.04943,0.06219
2017,Upper Secondary Level,Rural regions,"Dropout, No School Degree",0.00819,44,4975,0.00568,0.01069
2017,Post-secondary Non-tertiary Level,Urban regions,Technical School Degree,0.30928,465,1643,0.28692,0.33164
2017,Post-secondary Non-tertiary Level,Urban regions,Upper Secondary Degree,0.46516,717,1643,0.44104,0.48929
2017,Post-secondary Non-tertiary Level,Urban regions,Other Degree,0.20339,461,1643,0.18392,0.22286
2017,Post-secondary Non-tertiary Level,Rural regions,Technical School Degree,0.27839,169,652,0.24396,0.31282
2017,Post-secondary Non-tertiary Level,Rural regions,Upper Secondary Degree,0.52119,301,652,0.48282,0.55957
2017,Post-secondary Non-tertiary Level,Rural regions,Other Degree,0.20041,182,652,0.16966,0.23117
2017,First Stage of Tertiary Education,Urban regions,Secondary School Degree,0.21112,183,879,0.18413,0.23812
2017,First Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.42622,380,879,0.39351,0.45893
2017,First Stage of Tertiary Education,Urban regions,Technical School Degree,0.13863,138,879,0.11577,0.16148
2017,First Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.17665,145,879,0.15142,0.20188
2017,First Stage of Tertiary Education,Urban regions,Other Degree,0.04328,33,879,0.02982,0.05674
2017,First Stage of Tertiary Education,Rural regions,Secondary School Degree,0.23604,134,606,0.20221,0.26988
2017,First Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.52922,335,606,0.48945,0.56899
2017,First Stage of Tertiary Education,Rural regions,Technical School Degree,0.10131,63,606,0.07727,0.12536
2017,First Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.11147,74,606,0.08639,0.13655
2017,Second Stage of Tertiary Education,Urban regions,Secondary School Degree,0.02140,75,5113,0.01744,0.02537
2017,Second Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.07692,355,5113,0.06961,0.08422
2017,Second Stage of Tertiary Education,Urban regions,Technical School Degree,0.11800,443,5113,0.10915,0.12684
2017,Second Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.65097,2963,5113,0.63790,0.66403
2017,Second Stage of Tertiary Education,Urban regions,Other Degree,0.13122,1277,5113,0.12197,0.14048
2017,Second Stage of Tertiary Education,Rural regions,Secondary School Degree,0.03128,47,1974,0.02360,0.03896
2017,Second Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.15115,285,1974,0.13535,0.16696
2017,Second Stage of Tertiary Education,Rural regions,Technical School Degree,0.12249,186,1974,0.10802,0.13695
2017,Second Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.59813,1056,1974,0.57650,0.61976
2017,Second Stage of Tertiary Education,Rural regions,Other Degree,0.09641,400,1974,0.08339,0.10943
2018,Primary Level,Urban regions,Other Degree,0.07801,34,1267,0.06324,0.09279
2018,Primary Level,Urban regions,"Dropout, No School Degree",0.88912,958,1267,0.87183,0.90642
2018,Primary Level,Urban regions,No School Degree Yet,0.00625,54,1267,0.00191,0.01059
2018,Primary Level,Urban regions,No School Attended,0.02661,221,1267,0.01775,0.03548
2018,Primary Level,Rural regions,"Dropout, No School Degree",0.80206,382,475,0.76619,0.83793
2018,Primary Level,Rural regions,No School Attended,0.03429,93,475,0.01791,0.05067
2018,Lower Secondary Level,Urban regions,Secondary School Degree,0.55754,931,2313,0.53730,0.57779
2018,Lower Secondary Level,Urban regions,Intermediate School Degree,0.24055,552,2313,0.22313,0.25798
2018,Lower Secondary Level,Urban regions,Other Degree,0.20190,830,2313,0.18554,0.21827
2018,Lower Secondary Level,Rural regions,Secondary School Degree,0.59574,547,1263,0.56866,0.62282
2018,Lower Secondary Level,Rural regions,Intermediate School Degree,0.27852,353,1263,0.25379,0.30325
2018,Lower Secondary Level,Rural regions,Other Degree,0.12574,363,1263,0.10744,0.14403
2018,Upper Secondary Level,Urban regions,Secondary School Degree,0.40317,2356,7231,0.39187,0.41448
2018,Upper Secondary Level,Urban regions,Intermediate School Degree,0.39999,2884,7231,0.38870,0.41128
2018,Upper Secondary Level,Urban regions,Technical School Degree,0.02159,184,7231,0.01824,0.02494
2018,Upper Secondary Level,Urban regions,Upper Secondary Degree,0.08526,706,7231,0.07882,0.09170
2018,Upper Secondary Level,Urban regions,Other Degree,0.08080,1009,7231,0.07452,0.08708
2018,Upper Secondary Level,Urban regions,"Dropout, No School Degree",0.00896,92,7231,0.00679,0.01114
2018,Upper Secondary Level,Rural regions,Secondary School Degree,0.39438,1592,4678,0.38037,0.40838
2018,Upper Secondary Level,Rural regions,Intermediate School Degree,0.48927,2301,4678,0.47495,0.50360
2018,Upper Secondary Level,Rural regions,Technical School Degree,0.00875,52,4678,0.00608,0.01141
2018,Upper Secondary Level,Rural regions,Upper Secondary Degree,0.04508,233,4678,0.03913,0.05102
2018,Upper Secondary Level,Rural regions,Other Degree,0.05679,462,4678,0.05016,0.06343
2018,Upper Secondary Level,Rural regions,"Dropout, No School Degree",0.00569,38,4678,0.00353,0.00785
2018,Post-secondary Non-tertiary Level,Urban regions,Technical School Degree,0.31867,454,1560,0.29554,0.34180
2018,Post-secondary Non-tertiary Level,Urban regions,Upper Secondary Degree,0.47736,701,1560,0.45256,0.50215
2018,Post-secondary Non-tertiary Level,Urban regions,Other Degree,0.18013,405,1560,0.16106,0.19921
2018,Post-secondary Non-tertiary Level,Rural regions,Technical School Degree,0.28431,159,635,0.24920,0.31942
2018,Post-secondary Non-tertiary Level,Rural regions,Upper Secondary Degree,0.54108,313,635,0.50229,0.57987
2018,Post-secondary Non-tertiary Level,Rural regions,Other Degree,0.17461,163,635,0.14506,0.20416
2018,First Stage of Tertiary Education,Urban regions,Secondary School Degree,0.22002,175,800,0.19129,0.24874
2018,First Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.40444,347,800,0.37041,0.43847
2018,First Stage of Tertiary Education,Urban regions,Technical School Degree,0.14683,132,800,0.12229,0.17138
2018,First Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.18476,146,800,0.15785,0.21167
2018,First Stage of Tertiary Education,Rural regions,Secondary School Degree,0.25378,129,580,0.21833,0.28922
2018,First Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.51628,317,580,0.47557,0.55698
2018,First Stage of Tertiary Education,Rural regions,Technical School Degree,0.10319,63,580,0.07841,0.12797
2018,First Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.11423,71,580,0.08832,0.14014
2018,Second Stage of Tertiary Education,Urban regions,Secondary School Degree,0.01936,73,4941,0.01552,0.02320
2018,Second Stage of Tertiary Education,Urban regions,Intermediate School Degree,0.08351,355,4941,0.07580,0.09123
2018,Second Stage of Tertiary Education,Urban regions,Technical School Degree,0.11495,425,4941,0.10605,0.12384
2018,Second Stage of Tertiary Education,Urban regions,Upper Secondary Degree,0.64336,2899,4941,0.63000,0.65671
2018,Second Stage of Tertiary Education,Urban regions,Other Degree,0.13831,1189,4941,0.12869,0.14794
2018,Second Stage of Tertiary Education,Rural regions,Secondary School Degree,0.02684,40,1864,0.01950,0.03418
2018,Second Stage of Tertiary Education,Rural regions,Intermediate School Degree,0.15618,282,1864,0.13970,0.17267
2018,Second Stage of Tertiary Education,Rural regions,Technical School Degree,0.12503,186,1864,0.11001,0.14004
2018,Second Stage of Tertiary Education,Rural regions,Upper Secondary Degree,0.58698,1002,1864,0.56462,0.60934
2018,Second Stage of Tertiary Education,Rural regions,Other Degree,0.10459,354,1864,0.09069,0.11848
2019,Primary Level,Urban regions,Other Degree,0.10191,34,1183,0.08466,0.11915
2019,Primary Level,Urban regions,"Dropout, No School Degree",0.85708,845,1183,0.83712,0.87703
2019,Primary Level,Urban regions,No School Degree Yet,0.00634,58,1183,0.00182,0.01087
2019,Primary Level,Urban regions,No School Attended,0.03468,246,1183,0.02425,0.04511
2019,Primary Level,Rural regions,"Dropout, No School Degree",0.78740,337,449,0.74951,0.82528
2019,Primary Level,Rural regions,No School Attended,0.04132,112,449,0.02289,0.05975
2019,Lower Secondary Level,Urban regions,Secondary School Degree,0.55472,824,2029,0.53309,0.57635
2019,Lower Secondary Level,Urban regions,Intermediate School Degree,0.24946,502,2029,0.23063,0.26829
2019,Lower Secondary Level,Urban regions,Other Degree,0.19582,703,2029,0.17855,0.21309
2019,Lower Secondary Level,Rural regions,Secondary School Degree,0.59890,487,1151,0.57057,0.62722
2019,Lower Secondary Level,Rural regions,Intermediate School Degree,0.28302,370,1151,0.25698,0.30905
2019,Lower Secondary Level,Rural regions,Other Degree,0.11809,294,1151,0.09943,0.13674
2019,Upper Secondary Level,No answer / don't know,Secondary School Degree,0.20824,51,219,0.15434,0.26214
2019,Upper Secondary Level,No answer / don't know,Intermediate School Degree,0.40811,106,219,0.34287,0.47336
2019,Upper Secondary Level,No answer / don't know,Upper Secondary Degree,0.30742,62,219,0.24616,0.36867
2019,Upper Secondary Level,Urban regions,Secondary School Degree,0.39439,2161,6837,0.38281,0.40598
2019,Upper Secondary Level,Urban regions,Intermediate School Degree,0.40654,2842,6837,0.39490,0.41819
2019,Upper Secondary Level,Urban regions,Technical School Degree,0.02299,193,6837,0.01944,0.02654
2019,Upper Secondary Level,Urban regions,Upper Secondary Degree,0.08700,715,6837,0.08032,0.09368
2019,Upper Secondary Level,Urban regions,Other Degree,0.07993,843,6837,0.07350,0.08635
