"pgpsbil","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Noch kein Abschluss","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1987","35-65 Jahre alt","direkter Migrationshintergrund","135","0.0487179072613832","0.0383836501104588","0.0590521644123075"
"Keine Schule besucht","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1987","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1988","16-34 Jahre alt","kein Migrationshintergrund","1039","0.402415326352286","0.38342661424865","0.421404038455923"
"Hauptschulabschluss","1988","16-34 Jahre alt","direkter Migrationshintergrund","419","0.412529645376558","0.38166073009984","0.443398560653275"
"Hauptschulabschluss","1988","16-34 Jahre alt","indirekter Migrationshintergrund","86","0.417492562962793","0.34584729587197","0.489137830053616"
"Hauptschulabschluss","1988","35-65 Jahre alt","kein Migrationshintergrund","2402","0.70083115133984","0.685591556167942","0.716070746511737"
"Hauptschulabschluss","1988","35-65 Jahre alt","direkter Migrationshintergrund","164","0.330467263452018","0.307155246674182","0.353779280229855"
"Hauptschulabschluss","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1988","66 und älter","kein Migrationshintergrund","732","0.738292470197053","0.710869667223571","0.765715273170534"
"Hauptschulabschluss","1988","66 und älter","direkter Migrationshintergrund","33","0.697336909681419","0.583893603846231","0.810780215516607"
"Hauptschulabschluss","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1988","16-34 Jahre alt","kein Migrationshintergrund","797","0.30508257283056","0.287253291822333","0.322911853838787"
"Realschulabschluss","1988","16-34 Jahre alt","direkter Migrationshintergrund","92","0.149328661730705","0.126979908723134","0.171677414738276"
"Realschulabschluss","1988","16-34 Jahre alt","indirekter Migrationshintergrund","40","0.23216585121367","0.170825638328549","0.293506064098792"
"Realschulabschluss","1988","35-65 Jahre alt","kein Migrationshintergrund","609","0.172832356976031","0.160248382126092","0.185416331825969"
"Realschulabschluss","1988","35-65 Jahre alt","direkter Migrationshintergrund","55","0.107657484481161","0.0922965504766103","0.123018418485712"
"Realschulabschluss","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1988","66 und älter","kein Migrationshintergrund","164","0.174872186814374","0.151174252115509","0.198570121513239"
"Realschulabschluss","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1988","16-34 Jahre alt","kein Migrationshintergrund","124","0.050085426754266","0.041639321429973","0.058531532078559"
"Fachhochschulreife","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1988","35-65 Jahre alt","kein Migrationshintergrund","100","0.0298692978140508","0.0242038247678087","0.035534770860293"
"Fachhochschulreife","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1988","66 und älter","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","1988","16-34 Jahre alt","kein Migrationshintergrund","411","0.172530112948365","0.157899346400194","0.187160879496537"
"Abitur","1988","16-34 Jahre alt","direkter Migrationshintergrund","44","0.106410718802105","0.0870749042151626","0.125746533389047"
"Abitur","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Abitur","1988","35-65 Jahre alt","kein Migrationshintergrund","332","0.0896548852640625","0.0801466797723165","0.0991630907558085"
"Abitur","1988","35-65 Jahre alt","direkter Migrationshintergrund","34","0.0655431586484782","0.0532780041231001","0.0778083131738564"
"Abitur","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Abitur","1988","66 und älter","kein Migrationshintergrund","61","0.0595017523313448","0.0447435524507012","0.0742599522119884"
"Abitur","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1988","16-34 Jahre alt","direkter Migrationshintergrund","252","0.180837949121164","0.156703882457553","0.204972015784776"
"Anderer Abschluss","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1988","35-65 Jahre alt","direkter Migrationshintergrund","764","0.290762237416609","0.26825642766934","0.313268047163877"
"Anderer Abschluss","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1988","66 und älter","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1988","16-34 Jahre alt","kein Migrationshintergrund","37","0.0152319283331099","0.0104894762468346","0.0199743804193853"
"Ohne Abschluss verlassen","1988","16-34 Jahre alt","direkter Migrationshintergrund","113","0.079458211021545","0.0624995345570337","0.0964168874860564"
"Ohne Abschluss verlassen","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1988","35-65 Jahre alt","direkter Migrationshintergrund","405","0.138615052705598","0.121489935482151","0.155740169929044"
"Ohne Abschluss verlassen","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1988","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1988","16-34 Jahre alt","kein Migrationshintergrund","126","0.0441880303188548","0.0362301558806714","0.0521459047570383"
"Noch kein Abschluss","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1988","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1988","35-65 Jahre alt","direkter Migrationshintergrund","130","0.0478028581466363","0.037229326111648","0.0583763901816246"
"Keine Schule besucht","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1988","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1989","16-34 Jahre alt","kein Migrationshintergrund","1001","0.394317359202575","0.375179659412605","0.413455058992545"
"Hauptschulabschluss","1989","16-34 Jahre alt","direkter Migrationshintergrund","399","0.407407191549946","0.375570342537192","0.439244040562699"
"Hauptschulabschluss","1989","16-34 Jahre alt","indirekter Migrationshintergrund","100","0.384112110665559","0.319248510828952","0.448975710502167"
"Hauptschulabschluss","1989","35-65 Jahre alt","kein Migrationshintergrund","2246","0.689385500471328","0.673566094413828","0.705204906528828"
"Hauptschulabschluss","1989","35-65 Jahre alt","direkter Migrationshintergrund","166","0.321856992350561","0.298531066538634","0.345182918162487"
"Hauptschulabschluss","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1989","66 und älter","kein Migrationshintergrund","709","0.736640182583313","0.708690533309106","0.76458983185752"
"Hauptschulabschluss","1989","66 und älter","direkter Migrationshintergrund","35","0.663073468023607","0.551548533534591","0.774598402512623"
"Hauptschulabschluss","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1989","16-34 Jahre alt","kein Migrationshintergrund","776","0.300828939620558","0.282869377061824","0.318788502179292"
"Realschulabschluss","1989","16-34 Jahre alt","direkter Migrationshintergrund","88","0.139079619082698","0.116658835593544","0.161500402571851"
"Realschulabschluss","1989","16-34 Jahre alt","indirekter Migrationshintergrund","46","0.210882003873875","0.156480369261767","0.265283638485983"
"Realschulabschluss","1989","35-65 Jahre alt","kein Migrationshintergrund","580","0.175040156678212","0.162049428663335","0.188030884693089"
"Realschulabschluss","1989","35-65 Jahre alt","direkter Migrationshintergrund","52","0.101040875022085","0.0859933424000791","0.11608840764409"
"Realschulabschluss","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1989","66 und älter","kein Migrationshintergrund","156","0.174732010515893","0.150635306637119","0.198828714394666"
"Realschulabschluss","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1989","16-34 Jahre alt","kein Migrationshintergrund","122","0.0495164630724147","0.0410209163384668","0.0580120098063626"
"Fachhochschulreife","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1989","35-65 Jahre alt","kein Migrationshintergrund","106","0.0333807035643107","0.0272399211079305","0.0395214860206909"
"Fachhochschulreife","1989","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1989","66 und älter","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","1989","16-34 Jahre alt","kein Migrationshintergrund","422","0.18025944448944","0.1652061537057","0.195312735273179"
"Abitur","1989","16-34 Jahre alt","direkter Migrationshintergrund","49","0.112898768224954","0.0923933450224226","0.133404191427485"
"Abitur","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Abitur","1989","35-65 Jahre alt","kein Migrationshintergrund","327","0.0943021865795705","0.084311374735804","0.104292998423337"
"Abitur","1989","35-65 Jahre alt","direkter Migrationshintergrund","38","0.0729576263957038","0.0599729266223055","0.0859423261691021"
"Abitur","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Abitur","1989","66 und älter","kein Migrationshintergrund","65","0.0652080025130374","0.0495411467529805","0.0808748582730943"
"Abitur","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1989","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1989","16-34 Jahre alt","direkter Migrationshintergrund","218","0.177975653300823","0.153192293484906","0.20275901311674"
"Anderer Abschluss","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1989","35-65 Jahre alt","direkter Migrationshintergrund","759","0.304030905335465","0.281064098625535","0.326997712045396"
"Anderer Abschluss","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1989","66 und älter","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1989","16-34 Jahre alt","kein Migrationshintergrund","38","0.0150799715708964","0.0103074821783713","0.0198524609634216"
"Ohne Abschluss verlassen","1989","16-34 Jahre alt","direkter Migrationshintergrund","101","0.0797010200243844","0.06215276431929","0.0972492757294789"
"Ohne Abschluss verlassen","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
