"pgpsbil","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Anderer Abschluss","1986","Hauptschulabschluss","kein Migrationshintergrund","38","0.00752767409015042","0.00501313954414489","0.010042208636156"
"Anderer Abschluss","1986","Hauptschulabschluss","direkter Migrationshintergrund","921","0.354227320293642","0.32996685936467","0.378487781222614"
"Anderer Abschluss","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1986","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","direkter Migrationshintergrund","152","0.437556771705309","0.373858641918078","0.50125490149254"
"Anderer Abschluss","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1986","AkademikerInnen","direkter Migrationshintergrund","52","0.178715185694588","0.107120733049085","0.250309638340091"
"Anderer Abschluss","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","kein Migrationshintergrund","71","0.384812300181203","0.320372478781205","0.4492521215812"
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","direkter Migrationshintergrund","600","0.745205534935593","0.714934686898906","0.775476382972279"
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","kein Migrationshintergrund","147","0.614510850229682","0.550049872180745","0.678971828278618"
"Noch kein Abschluss","1986","(noch) kein Abschluss","direkter Migrationshintergrund","36","0.0644921913765452","0.047428663251705","0.0815557195013854"
"Noch kein Abschluss","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","direkter Migrationshintergrund","160","0.190302273687862","0.163032909904697","0.217571637471026"
"Keine Schule besucht","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1986","Realschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","Hauptschulabschluss","kein Migrationshintergrund","4400","0.991453049328806","0.988746582298153","0.994159516359459"
"Hauptschulabschluss","1987","Hauptschulabschluss","direkter Migrationshintergrund","599","0.639749376962473","0.615511265910264","0.663987488014681"
"Hauptschulabschluss","1987","Hauptschulabschluss","indirekter Migrationshintergrund","92","0.944572551029123","0.899037866740804","0.990107235317442"
"Hauptschulabschluss","1987","Realschulabschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1987","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","1987","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1987","Realschulabschluss","kein Migrationshintergrund","1584","1","1","1"
"Realschulabschluss","1987","Realschulabschluss","direkter Migrationshintergrund","147","1","1","1"
"Realschulabschluss","1987","Realschulabschluss","indirekter Migrationshintergrund","34","1","1","1"
"Realschulabschluss","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Realschulabschluss","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1987","AkademikerInnen","kein Migrationshintergrund","59","0.0940988154771862","0.071443493242285","0.116754137712087"
"Realschulabschluss","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1987","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1987","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1987","Realschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1987","(Fach-)Abitur","kein Migrationshintergrund","151","0.278833049702106","0.241081178733823","0.316584920670389"
"Fachhochschulreife","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1987","AkademikerInnen","kein Migrationshintergrund","108","0.176162395831592","0.146601665372252","0.205723126290932"
"Fachhochschulreife","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abitur","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abitur","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abitur","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abitur","1987","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","1987","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","1987","Realschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","1987","(Fach-)Abitur","kein Migrationshintergrund","389","0.720689531829034","0.682917864060068","0.758461199598"
"Abitur","1987","(Fach-)Abitur","direkter Migrationshintergrund","44","0.382612670025993","0.320071985763457","0.44515335428853"
"Abitur","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abitur","1987","AkademikerInnen","kein Migrationshintergrund","454","0.698771284108902","0.663171000187964","0.73437156802984"
"Abitur","1987","AkademikerInnen","direkter Migrationshintergrund","40","0.600815013285722","0.50482952494007","0.696800501631374"
"Abitur","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1987","Hauptschulabschluss","kein Migrationshintergrund","44","0.00854695067119408","0.00584048364054076","0.0112534177018474"
"Anderer Abschluss","1987","Hauptschulabschluss","direkter Migrationshintergrund","908","0.360250623037527","0.336012511985319","0.384488734089736"
"Anderer Abschluss","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1987","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1987","(Fach-)Abitur","direkter Migrationshintergrund","149","0.426096150390532","0.362463872129672","0.489728428651392"
"Anderer Abschluss","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1987","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1987","AkademikerInnen","direkter Migrationshintergrund","44","0.172470184550573","0.0984249812073673","0.246515387893779"
"Anderer Abschluss","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1987","(noch) kein Abschluss","kein Migrationshintergrund","60","0.362787849495882","0.298066352870259","0.427509346121504"
"Ohne Abschluss verlassen","1987","(noch) kein Abschluss","direkter Migrationshintergrund","583","0.743591624536511","0.712889323199196","0.774293925873826"
"Ohne Abschluss verlassen","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1987","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1987","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1987","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
