year,age_gr,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.34425,102,206,0.27921,0.40929
1990,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.54702,104,206,0.47888,0.61516
1990,30-45 y.,Primary Level,"Dropout, No School Degree",0.72582,155,195,0.66304,0.78859
1990,30-45 y.,Primary Level,No School Attended,0.16078,40,195,0.10909,0.21248
1990,30-45 y.,Lower Secondary Level,Secondary School Degree,0.69047,257,534,0.65123,0.72972
1990,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.12742,41,534,0.09911,0.15572
1990,30-45 y.,Lower Secondary Level,Other Degree,0.18211,236,534,0.14934,0.21487
1990,30-45 y.,Upper Secondary Level,Secondary School Degree,0.58734,1103,2244,0.56697,0.60772
1990,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.35987,940,2244,0.34001,0.37974
1990,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.02048,35,2244,0.01462,0.02634
1990,30-45 y.,Upper Secondary Level,Other Degree,0.02584,166,2244,0.01927,0.03240
1990,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.36899,32,126,0.28440,0.45359
1990,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.52644,62,126,0.43891,0.61397
1990,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.10248,32,126,0.04931,0.15565
1990,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.32132,80,278,0.26632,0.37631
1990,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.43728,165,278,0.37886,0.49569
1990,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.14901,33,278,0.10707,0.19094
1990,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.20884,260,790,0.18048,0.23721
1990,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11391,54,790,0.09174,0.13608
1990,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.65941,476,790,0.62634,0.69248
1990,46-65 y.,Primary Level,"Dropout, No School Degree",0.71637,220,300,0.66527,0.76746
1990,46-65 y.,Primary Level,No School Attended,0.25129,80,300,0.20212,0.30045
1990,46-65 y.,Lower Secondary Level,Secondary School Degree,0.87279,688,958,0.85167,0.89390
1990,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.06216,47,958,0.04687,0.07746
1990,46-65 y.,Lower Secondary Level,Other Degree,0.06505,223,958,0.04943,0.08068
1990,46-65 y.,Upper Secondary Level,Secondary School Degree,0.78170,1603,2100,0.76402,0.79937
1990,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.18652,313,2100,0.16985,0.20318
1990,46-65 y.,Upper Secondary Level,Other Degree,0.02387,151,2100,0.01734,0.03040
1990,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00610,33,2100,0.00277,0.00943
1990,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.61600,166,236,0.55382,0.67819
1990,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.24601,70,236,0.19095,0.30108
1990,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.11879,89,521,0.09098,0.14660
1990,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.21567,143,521,0.18032,0.25102
1990,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12150,43,521,0.09342,0.14958
1990,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.52401,246,521,0.48109,0.56694
1990,66 and older,Lower Secondary Level,Secondary School Degree,0.91745,470,504,0.89341,0.94150
1990,66 and older,Lower Secondary Level,Intermediate School Degree,0.07319,34,504,0.05043,0.09595
1990,66 and older,Upper Secondary Level,Secondary School Degree,0.75516,542,675,0.72270,0.78763
1990,66 and older,Upper Secondary Level,Intermediate School Degree,0.22119,133,675,0.18986,0.25253
1990,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.55346,58,58,0.42440,0.68252
1990,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.51854,47,47,0.37415,0.66293
1991,17-29 y.,Primary Level,"Dropout, No School Degree",0.79116,118,118,0.71750,0.86481
1991,17-29 y.,Lower Secondary Level,Secondary School Degree,0.47848,457,932,0.44639,0.51057
1991,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.48830,407,932,0.45619,0.52041
1991,17-29 y.,Lower Secondary Level,Other Degree,0.03322,68,932,0.02171,0.04474
1991,17-29 y.,Upper Secondary Level,Secondary School Degree,0.33791,626,1834,0.31626,0.35957
1991,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.46807,878,1834,0.44522,0.49091
1991,17-29 y.,Upper Secondary Level,Technical School Degree,0.02341,38,1834,0.01649,0.03033
1991,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.14891,238,1834,0.13261,0.16521
1991,17-29 y.,Upper Secondary Level,Other Degree,0.01746,54,1834,0.01146,0.02345
1991,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.28858,46,156,0.21724,0.35991
1991,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.66492,110,156,0.59061,0.73923
1991,17-29 y.,First Stage of Tertiary Education,Intermediate School Degree,0.47059,50,50,0.33083,0.61035
1991,17-29 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.34044,85,177,0.27043,0.41044
1991,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.55124,92,177,0.47776,0.62472
1991,30-45 y.,Primary Level,"Dropout, No School Degree",0.72675,156,192,0.66355,0.78995
1991,30-45 y.,Primary Level,No School Attended,0.14368,36,192,0.09393,0.19342
1991,30-45 y.,Lower Secondary Level,Secondary School Degree,0.68532,264,521,0.64540,0.72523
1991,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.13600,43,521,0.10653,0.16546
1991,30-45 y.,Lower Secondary Level,Other Degree,0.17869,214,521,0.14576,0.21161
1991,30-45 y.,Upper Secondary Level,Secondary School Degree,0.56569,1093,2263,0.54526,0.58611
1991,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.37860,978,2263,0.35862,0.39859
1991,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.02083,36,2263,0.01494,0.02671
1991,30-45 y.,Upper Secondary Level,Other Degree,0.02641,156,2263,0.01980,0.03302
1991,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.54759,66,66,0.42659,0.66859
1991,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.29840,78,277,0.24442,0.35239
1991,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.43976,163,277,0.38120,0.49832
1991,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.16000,36,277,0.11675,0.20325
1991,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.20383,265,793,0.17577,0.23188
1991,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11803,57,793,0.09556,0.14050
1991,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.66242,471,793,0.62948,0.69535
1991,46-65 y.,Primary Level,"Dropout, No School Degree",0.72373,215,290,0.67218,0.77529
1991,46-65 y.,Primary Level,No School Attended,0.24607,75,290,0.19641,0.29573
1991,46-65 y.,Lower Secondary Level,Secondary School Degree,0.85511,633,916,0.83230,0.87792
1991,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.06404,46,916,0.04818,0.07991
1991,46-65 y.,Lower Secondary Level,Other Degree,0.08084,237,916,0.06318,0.09851
1991,46-65 y.,Upper Secondary Level,Secondary School Degree,0.77439,1511,1980,0.75597,0.79280
1991,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.18893,315,1980,0.17169,0.20618
1991,46-65 y.,Upper Secondary Level,Other Degree,0.02599,154,1980,0.01898,0.03300
1991,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.24498,32,32,0.09358,0.39638
1991,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.59615,161,232,0.53287,0.65943
1991,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.26511,71,232,0.20819,0.32203
1991,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.12059,86,532,0.09289,0.14829
1991,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.22920,151,532,0.19345,0.26495
1991,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.11254,42,532,0.08566,0.13942
1991,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.51808,253,532,0.47558,0.56058
1991,66 and older,Lower Secondary Level,Secondary School Degree,0.91496,446,480,0.88998,0.93994
1991,66 and older,Lower Secondary Level,Intermediate School Degree,0.07806,34,480,0.05403,0.10208
1991,66 and older,Upper Secondary Level,Secondary School Degree,0.76750,552,682,0.73577,0.79923
1991,66 and older,Upper Secondary Level,Intermediate School Degree,0.21364,130,682,0.18285,0.24442
1991,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.53985,52,52,0.40306,0.67665
1991,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.51803,49,49,0.37667,0.65939
1992,17-29 y.,Primary Level,"Dropout, No School Degree",0.74313,102,102,0.65792,0.82834
1992,17-29 y.,Lower Secondary Level,Secondary School Degree,0.47782,453,932,0.44574,0.50991
1992,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.48595,412,932,0.45385,0.51806
1992,17-29 y.,Lower Secondary Level,Other Degree,0.03622,67,932,0.02422,0.04823
1992,17-29 y.,Upper Secondary Level,Secondary School Degree,0.31907,584,1714,0.29700,0.34115
1992,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.47067,810,1714,0.44704,0.49431
1992,17-29 y.,Upper Secondary Level,Technical School Degree,0.02838,40,1714,0.02052,0.03625
1992,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.15824,227,1714,0.14096,0.17553
1992,17-29 y.,Upper Secondary Level,Other Degree,0.01820,53,1714,0.01187,0.02453
1992,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.28840,49,156,0.21708,0.35972
1992,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.65915,107,156,0.58453,0.73377
1992,17-29 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49164,51,51,0.35307,0.63021
1992,17-29 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.34264,71,149,0.26618,0.41910
1992,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.54805,78,149,0.46787,0.62823
1992,30-45 y.,Primary Level,"Dropout, No School Degree",0.73440,151,183,0.67024,0.79857
1992,30-45 y.,Primary Level,No School Attended,0.13989,32,183,0.08950,0.19029
1992,30-45 y.,Lower Secondary Level,Secondary School Degree,0.65682,247,488,0.61465,0.69898
1992,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.16168,47,488,0.12898,0.19438
1992,30-45 y.,Lower Secondary Level,Other Degree,0.18150,194,488,0.14727,0.21574
1992,30-45 y.,Upper Secondary Level,Secondary School Degree,0.56904,1081,2192,0.54830,0.58978
1992,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.37596,972,2192,0.35568,0.39625
1992,30-45 y.,Upper Secondary Level,Other Degree,0.02711,139,2192,0.02031,0.03391
1992,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.61473,79,79,0.50673,0.72273
1992,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.30676,84,284,0.25303,0.36049
1992,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.43683,166,284,0.37904,0.49462
1992,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.15134,34,284,0.10958,0.19309
1992,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.20020,264,806,0.17256,0.22784
1992,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11711,58,806,0.09490,0.13933
1992,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.66769,484,806,0.63515,0.70023
1992,46-65 y.,Primary Level,"Dropout, No School Degree",0.73280,205,277,0.68060,0.78501
1992,46-65 y.,Primary Level,No School Attended,0.23779,72,277,0.18756,0.28802
1992,46-65 y.,Lower Secondary Level,Secondary School Degree,0.84807,602,886,0.82442,0.87172
1992,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.05875,41,886,0.04326,0.07425
1992,46-65 y.,Lower Secondary Level,Other Degree,0.09318,243,886,0.07403,0.11233
1992,46-65 y.,Upper Secondary Level,Secondary School Degree,0.75750,1440,1928,0.73836,0.77664
1992,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.19796,328,1928,0.18017,0.21575
1992,46-65 y.,Upper Secondary Level,Other Degree,0.03197,160,1928,0.02412,0.03983
1992,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.34399,33,33,0.17939,0.50858
1992,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.59927,156,226,0.53523,0.66330
1992,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.25995,70,226,0.20263,0.31726
1992,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.12000,86,533,0.09239,0.14761
1992,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.23060,156,533,0.19480,0.26639
1992,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.11416,42,533,0.08714,0.14118
1992,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.51669,249,533,0.47423,0.55916
1992,66 and older,Lower Secondary Level,Secondary School Degree,0.91556,436,470,0.89039,0.94072
1992,66 and older,Lower Secondary Level,Intermediate School Degree,0.08055,34,470,0.05592,0.10518
1992,66 and older,Upper Secondary Level,Secondary School Degree,0.75627,562,696,0.72435,0.78819
1992,66 and older,Upper Secondary Level,Intermediate School Degree,0.22055,134,696,0.18973,0.25138
1992,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.54073,53,53,0.40528,0.67618
1992,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.50926,46,46,0.36319,0.65532
1993,17-29 y.,Primary Level,"Dropout, No School Degree",0.75230,101,101,0.66769,0.83690
1993,17-29 y.,Lower Secondary Level,Secondary School Degree,0.46252,424,884,0.42964,0.49541
1993,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.49461,390,884,0.46163,0.52758
1993,17-29 y.,Lower Secondary Level,Other Degree,0.04287,70,884,0.02951,0.05623
1993,17-29 y.,Upper Secondary Level,Secondary School Degree,0.31465,548,1683,0.29246,0.33685
1993,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.47110,795,1683,0.44724,0.49496
1993,17-29 y.,Upper Secondary Level,Technical School Degree,0.02406,38,1683,0.01674,0.03138
1993,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.16600,246,1683,0.14822,0.18378
1993,17-29 y.,Upper Secondary Level,Other Degree,0.01967,56,1683,0.01304,0.02631
1993,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29905,49,153,0.22626,0.37183
1993,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.63907,104,153,0.56272,0.71543
1993,17-29 y.,First Stage of Tertiary Education,Intermediate School Degree,0.50127,50,50,0.36127,0.64127
1993,17-29 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.30928,59,135,0.23102,0.38754
1993,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.53501,76,135,0.45055,0.61946
1993,30-45 y.,Primary Level,"Dropout, No School Degree",0.73992,140,171,0.67398,0.80586
1993,30-45 y.,Primary Level,No School Attended,0.13780,31,171,0.08598,0.18961
1993,30-45 y.,Lower Secondary Level,Secondary School Degree,0.66216,249,463,0.61903,0.70529
1993,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.16066,45,463,0.12717,0.19414
1993,30-45 y.,Lower Secondary Level,Other Degree,0.17719,169,463,0.14237,0.21201
1993,30-45 y.,Upper Secondary Level,Secondary School Degree,0.54930,1057,2175,0.52838,0.57021
1993,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.39522,995,2175,0.37467,0.41577
1993,30-45 y.,Upper Secondary Level,Other Degree,0.02759,123,2175,0.02070,0.03447
1993,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.37389,35,116,0.28546,0.46232
1993,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.55335,81,116,0.46248,0.64421
1993,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.29426,82,293,0.24199,0.34652
1993,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.44330,173,293,0.38632,0.50028
1993,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.17894,38,293,0.13497,0.22290
1993,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.20166,252,784,0.17355,0.22976
1993,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11000,54,784,0.08808,0.13191
1993,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.67091,478,784,0.63800,0.70382
1993,46-65 y.,Primary Level,"Dropout, No School Degree",0.74518,208,276,0.69368,0.79669
1993,46-65 y.,Primary Level,No School Attended,0.22715,68,276,0.17763,0.27667
1993,46-65 y.,Lower Secondary Level,Secondary School Degree,0.83186,559,846,0.80665,0.85708
1993,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.06178,40,846,0.04555,0.07802
1993,46-65 y.,Lower Secondary Level,Other Degree,0.10635,247,846,0.08557,0.12714
1993,46-65 y.,Upper Secondary Level,Secondary School Degree,0.75804,1410,1901,0.73878,0.77729
1993,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.19337,333,1901,0.17562,0.21113
1993,46-65 y.,Upper Secondary Level,Other Degree,0.03321,158,1901,0.02516,0.04127
1993,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.35283,31,31,0.18184,0.52383
1993,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.59368,148,213,0.52757,0.65980
1993,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.25949,65,213,0.20048,0.31850
1993,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.11648,81,536,0.08930,0.14366
1993,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.21705,153,536,0.18212,0.25198
1993,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.10508,41,536,0.07909,0.13107
1993,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.53659,261,536,0.49433,0.57884
1993,66 and older,Lower Secondary Level,Secondary School Degree,0.92070,444,475,0.89638,0.94503
1993,66 and older,Lower Secondary Level,Intermediate School Degree,0.07426,31,475,0.05065,0.09786
1993,66 and older,Upper Secondary Level,Secondary School Degree,0.74475,566,706,0.71256,0.77693
1993,66 and older,Upper Secondary Level,Intermediate School Degree,0.23617,140,706,0.20482,0.26752
