year,bula_h,quintil_oecd,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Lower Saxony,2nd Quintile,Somewhat concerned,0.47276,155,311,0.41718,0.52834
2001,Lower Saxony,2nd Quintile,Not concerned at all,0.21523,62,311,0.16948,0.26098
2001,Lower Saxony,3rd Quintile,Very concerned,0.30721,109,386,0.26113,0.35329
2001,Lower Saxony,3rd Quintile,Somewhat concerned,0.46913,185,386,0.41928,0.51898
2001,Lower Saxony,3rd Quintile,Not concerned at all,0.22366,92,386,0.18203,0.26528
2001,Lower Saxony,4th Quintile,Very concerned,0.24781,99,425,0.20672,0.28891
2001,Lower Saxony,4th Quintile,Somewhat concerned,0.47124,203,425,0.42373,0.51876
2001,Lower Saxony,4th Quintile,Not concerned at all,0.28094,123,425,0.23816,0.32372
2001,Lower Saxony,5th Quintile,Very concerned,0.22909,89,411,0.18841,0.26977
2001,Lower Saxony,5th Quintile,Somewhat concerned,0.49672,200,411,0.44833,0.54512
2001,Lower Saxony,5th Quintile,Not concerned at all,0.27418,122,411,0.23100,0.31736
2001,North Rhine-Westphalia,1st Quintile,Very concerned,0.22583,190,809,0.19700,0.25466
2001,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.48741,395,809,0.45294,0.52188
2001,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.28676,224,809,0.25558,0.31794
2001,North Rhine-Westphalia,2nd Quintile,Very concerned,0.24916,211,837,0.21984,0.27848
2001,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.50822,430,837,0.47434,0.54211
2001,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.24262,196,837,0.21356,0.27168
2001,North Rhine-Westphalia,3rd Quintile,Very concerned,0.28053,258,906,0.25126,0.30980
2001,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.43226,403,906,0.39998,0.46453
2001,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.28722,245,906,0.25774,0.31670
2001,North Rhine-Westphalia,4th Quintile,Very concerned,0.23927,241,974,0.21246,0.26608
2001,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.49645,468,974,0.46503,0.52787
2001,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.26428,265,974,0.23657,0.29199
2001,North Rhine-Westphalia,5th Quintile,Very concerned,0.19404,221,1074,0.17037,0.21770
2001,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.45799,487,1074,0.42818,0.48780
2001,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.34797,366,1074,0.31947,0.37647
2001,Hesse,1st Quintile,Very concerned,0.26272,61,237,0.20657,0.31887
2001,Hesse,1st Quintile,Somewhat concerned,0.43585,101,237,0.37258,0.49911
2001,Hesse,1st Quintile,Not concerned at all,0.30143,75,237,0.24289,0.35998
2001,Hesse,2nd Quintile,Very concerned,0.29174,80,263,0.23670,0.34678
2001,Hesse,2nd Quintile,Somewhat concerned,0.45847,124,263,0.39813,0.51880
2001,Hesse,2nd Quintile,Not concerned at all,0.24979,59,263,0.19738,0.30221
2001,Hesse,3rd Quintile,Very concerned,0.31073,99,313,0.25938,0.36208
2001,Hesse,3rd Quintile,Somewhat concerned,0.48843,144,313,0.43297,0.54390
2001,Hesse,3rd Quintile,Not concerned at all,0.20084,70,313,0.15638,0.24529
2001,Hesse,4th Quintile,Very concerned,0.22084,55,255,0.16983,0.27185
2001,Hesse,4th Quintile,Somewhat concerned,0.55670,136,255,0.49561,0.61780
2001,Hesse,4th Quintile,Not concerned at all,0.22246,64,255,0.17131,0.27360
2001,Hesse,5th Quintile,Very concerned,0.22159,87,400,0.18084,0.26235
2001,Hesse,5th Quintile,Somewhat concerned,0.43321,176,400,0.38459,0.48183
2001,Hesse,5th Quintile,Not concerned at all,0.34519,137,400,0.29854,0.39184
2001,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.20964,50,239,0.15792,0.26135
2001,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.44879,108,239,0.38560,0.51198
2001,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.34157,81,239,0.28132,0.40182
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.18987,43,267,0.14274,0.23701
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.47828,136,267,0.41825,0.53831
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.33184,88,267,0.27526,0.38843
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.24051,56,247,0.18710,0.29392
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.50325,122,247,0.44077,0.56573
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.25624,69,247,0.20169,0.31079
2001,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.18469,62,347,0.14380,0.22558
2001,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.47773,171,347,0.42509,0.53036
2001,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.33759,114,347,0.28776,0.38741
2001,"Rhineland-Palatinate, Saarland",5th Quintile,Very concerned,0.19314,42,237,0.14278,0.24351
2001,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.52890,123,237,0.46522,0.59259
2001,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.27795,72,237,0.22080,0.33511
2001,Baden-Wuerttemberg,1st Quintile,Very concerned,0.18436,70,393,0.14597,0.22275
2001,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.47043,183,393,0.42102,0.51984
2001,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.34520,140,393,0.29814,0.39227
2001,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.25346,102,470,0.21409,0.29283
2001,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.47739,230,470,0.43219,0.52260
2001,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.26915,138,470,0.22901,0.30929
2001,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.23294,119,514,0.19636,0.26952
2001,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.53312,270,514,0.48994,0.57629
2001,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.23395,125,514,0.19731,0.27058
2001,Baden-Wuerttemberg,4th Quintile,Very concerned,0.23594,139,571,0.20108,0.27079
2001,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.46240,266,571,0.42147,0.50333
2001,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.30166,166,571,0.26398,0.33934
2001,Baden-Wuerttemberg,5th Quintile,Very concerned,0.20807,128,615,0.17596,0.24018
2001,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.44929,279,615,0.40994,0.48863
2001,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.34264,208,615,0.30510,0.38018
2001,Bavaria,1st Quintile,Very concerned,0.23641,103,412,0.19533,0.27749
2001,Bavaria,1st Quintile,Somewhat concerned,0.47396,200,412,0.42569,0.52224
2001,Bavaria,1st Quintile,Not concerned at all,0.28963,109,412,0.24577,0.33348
2001,Bavaria,2nd Quintile,Very concerned,0.28273,142,513,0.24372,0.32174
2001,Bavaria,2nd Quintile,Somewhat concerned,0.45227,224,513,0.40916,0.49539
2001,Bavaria,2nd Quintile,Not concerned at all,0.26500,147,513,0.22677,0.30322
2001,Bavaria,3rd Quintile,Very concerned,0.24326,137,582,0.20837,0.27814
2001,Bavaria,3rd Quintile,Somewhat concerned,0.52591,313,582,0.48531,0.56651
2001,Bavaria,3rd Quintile,Not concerned at all,0.23084,132,582,0.19657,0.26510
2001,Bavaria,4th Quintile,Very concerned,0.21761,164,736,0.18777,0.24744
2001,Bavaria,4th Quintile,Somewhat concerned,0.52439,375,736,0.48828,0.56049
2001,Bavaria,4th Quintile,Not concerned at all,0.25801,197,736,0.22638,0.28964
2001,Bavaria,5th Quintile,Very concerned,0.19566,147,765,0.16753,0.22379
2001,Bavaria,5th Quintile,Somewhat concerned,0.49623,360,765,0.46078,0.53169
2001,Bavaria,5th Quintile,Not concerned at all,0.30811,258,765,0.27537,0.34085
2001,Berlin,1st Quintile,Very concerned,0.23597,51,182,0.17411,0.29783
2001,Berlin,1st Quintile,Somewhat concerned,0.38165,72,182,0.31088,0.45243
2001,Berlin,1st Quintile,Not concerned at all,0.38238,59,182,0.31158,0.45318
2001,Berlin,2nd Quintile,Very concerned,0.28681,39,95,0.19538,0.37824
2001,Berlin,2nd Quintile,Somewhat concerned,0.48993,56,95,0.38887,0.59099
2001,Berlin,3rd Quintile,Very concerned,0.27219,43,140,0.19820,0.34618
2001,Berlin,3rd Quintile,Somewhat concerned,0.46657,61,140,0.38363,0.54951
2001,Berlin,3rd Quintile,Not concerned at all,0.26124,36,140,0.18821,0.33427
2001,Berlin,4th Quintile,Very concerned,0.35662,65,178,0.28605,0.42718
2001,Berlin,4th Quintile,Somewhat concerned,0.42909,69,178,0.35618,0.50201
2001,Berlin,4th Quintile,Not concerned at all,0.21429,44,178,0.15384,0.27474
2001,Berlin,5th Quintile,Somewhat concerned,0.41491,67,133,0.33086,0.49896
2001,Berlin,5th Quintile,Not concerned at all,0.41177,66,133,0.32781,0.49573
2001,Brandenburg,1st Quintile,Very concerned,0.34626,71,185,0.27751,0.41501
2001,Brandenburg,1st Quintile,Somewhat concerned,0.36405,59,185,0.29453,0.43358
2001,Brandenburg,1st Quintile,Not concerned at all,0.28969,55,185,0.22414,0.35523
2001,Brandenburg,2nd Quintile,Very concerned,0.30966,75,238,0.25079,0.36852
2001,Brandenburg,2nd Quintile,Somewhat concerned,0.41252,98,238,0.34985,0.47520
2001,Brandenburg,2nd Quintile,Not concerned at all,0.27782,65,238,0.22079,0.33485
2001,Brandenburg,3rd Quintile,Very concerned,0.23057,55,228,0.17577,0.28536
2001,Brandenburg,3rd Quintile,Somewhat concerned,0.47151,118,228,0.40657,0.53645
2001,Brandenburg,3rd Quintile,Not concerned at all,0.29793,55,228,0.23843,0.35742
2001,Brandenburg,4th Quintile,Very concerned,0.28128,46,173,0.21408,0.34847
2001,Brandenburg,4th Quintile,Somewhat concerned,0.48322,88,173,0.40854,0.55790
2001,Brandenburg,4th Quintile,Not concerned at all,0.23550,39,173,0.17209,0.29891
2001,Brandenburg,5th Quintile,Somewhat concerned,0.47362,64,98,0.37425,0.57299
2001,Brandenburg,5th Quintile,Not concerned at all,0.31017,34,98,0.21812,0.40223
2001,Mecklenburg-Western Pomerania,1st Quintile,Somewhat concerned,0.44672,56,96,0.34675,0.54669
2001,Mecklenburg-Western Pomerania,1st Quintile,Not concerned at all,0.30988,40,96,0.21689,0.40287
2001,Mecklenburg-Western Pomerania,2nd Quintile,Very concerned,0.20015,31,114,0.12638,0.27393
2001,Mecklenburg-Western Pomerania,2nd Quintile,Somewhat concerned,0.64555,83,114,0.55736,0.73375
2001,Mecklenburg-Western Pomerania,3rd Quintile,Very concerned,0.33819,37,87,0.23820,0.43818
2001,Mecklenburg-Western Pomerania,3rd Quintile,Somewhat concerned,0.47785,50,87,0.37227,0.58342
2001,Mecklenburg-Western Pomerania,4th Quintile,Somewhat concerned,0.40293,31,31,0.22741,0.57845
2001,Mecklenburg-Western Pomerania,5th Quintile,Somewhat concerned,0.54892,34,65,0.42701,0.67083
2001,Mecklenburg-Western Pomerania,5th Quintile,Not concerned at all,0.35820,31,65,0.24073,0.47567
2001,Saxony,1st Quintile,Very concerned,0.27974,112,370,0.23394,0.32554
2001,Saxony,1st Quintile,Somewhat concerned,0.45052,165,370,0.39975,0.50128
2001,Saxony,1st Quintile,Not concerned at all,0.26974,93,370,0.22446,0.31503
2001,Saxony,2nd Quintile,Very concerned,0.30828,141,460,0.26603,0.35052
2001,Saxony,2nd Quintile,Somewhat concerned,0.48388,222,460,0.43816,0.52959
2001,Saxony,2nd Quintile,Not concerned at all,0.20785,97,460,0.17072,0.24497
2001,Saxony,3rd Quintile,Very concerned,0.30346,126,388,0.25766,0.34927
2001,Saxony,3rd Quintile,Somewhat concerned,0.47320,187,388,0.42345,0.52294
2001,Saxony,3rd Quintile,Not concerned at all,0.22334,75,388,0.18184,0.26483
2001,Saxony,4th Quintile,Very concerned,0.21948,64,255,0.16858,0.27038
2001,Saxony,4th Quintile,Somewhat concerned,0.45716,118,255,0.39589,0.51842
2001,Saxony,4th Quintile,Not concerned at all,0.32337,73,255,0.26584,0.38089
2001,Saxony,5th Quintile,Very concerned,0.26224,37,154,0.19254,0.33194
2001,Saxony,5th Quintile,Somewhat concerned,0.32791,56,154,0.25352,0.40230
2001,Saxony,5th Quintile,Not concerned at all,0.40985,61,154,0.33192,0.48778
2001,Saxony-Anhalt,1st Quintile,Very concerned,0.32801,61,188,0.26072,0.39530
2001,Saxony-Anhalt,1st Quintile,Somewhat concerned,0.41652,79,188,0.34586,0.48718
2001,Saxony-Anhalt,1st Quintile,Not concerned at all,0.25547,48,188,0.19296,0.31798
2001,Saxony-Anhalt,2nd Quintile,Very concerned,0.30199,72,249,0.24485,0.35913
2001,Saxony-Anhalt,2nd Quintile,Somewhat concerned,0.43742,112,249,0.37567,0.49916
2001,Saxony-Anhalt,2nd Quintile,Not concerned at all,0.26059,65,249,0.20596,0.31523
2001,Saxony-Anhalt,3rd Quintile,Very concerned,0.31736,72,247,0.25920,0.37553
2001,Saxony-Anhalt,3rd Quintile,Somewhat concerned,0.44165,115,247,0.37959,0.50370
2001,Saxony-Anhalt,3rd Quintile,Not concerned at all,0.24099,60,247,0.18755,0.29444
2001,Saxony-Anhalt,4th Quintile,Very concerned,0.21901,42,195,0.16082,0.27721
2001,Saxony-Anhalt,4th Quintile,Somewhat concerned,0.54431,108,195,0.47423,0.61440
2001,Saxony-Anhalt,4th Quintile,Not concerned at all,0.23667,45,195,0.17686,0.29648
2001,Saxony-Anhalt,5th Quintile,Somewhat concerned,0.46136,54,86,0.35538,0.56734
2001,Saxony-Anhalt,5th Quintile,Not concerned at all,0.23403,32,86,0.14402,0.32404
2001,Thuringa,1st Quintile,Very concerned,0.23255,57,215,0.17595,0.28916
2001,Thuringa,1st Quintile,Somewhat concerned,0.61500,119,215,0.54980,0.68019
2001,Thuringa,1st Quintile,Not concerned at all,0.15245,39,215,0.10429,0.20061
2001,Thuringa,2nd Quintile,Very concerned,0.29318,68,238,0.23523,0.35114
2001,Thuringa,2nd Quintile,Somewhat concerned,0.54196,134,238,0.47853,0.60540
2001,Thuringa,2nd Quintile,Not concerned at all,0.16485,36,238,0.11761,0.21209
2001,Thuringa,3rd Quintile,Very concerned,0.27572,64,248,0.21999,0.33145
2001,Thuringa,3rd Quintile,Somewhat concerned,0.50809,135,248,0.44574,0.57044
2001,Thuringa,3rd Quintile,Not concerned at all,0.21619,49,248,0.16486,0.26753
2001,Thuringa,4th Quintile,Very concerned,0.27256,43,173,0.20601,0.33910
2001,Thuringa,4th Quintile,Somewhat concerned,0.51021,96,173,0.43550,0.58492
2001,Thuringa,4th Quintile,Not concerned at all,0.21723,34,173,0.15560,0.27886
2001,Thuringa,5th Quintile,Somewhat concerned,0.42234,34,34,0.25381,0.59087
2002,Schleswig-Holstein,1st Quintile,Somewhat concerned,0.53338,44,75,0.41971,0.64705
2002,Schleswig-Holstein,1st Quintile,Not concerned at all,0.29331,31,75,0.18957,0.39704
2002,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.40027,39,83,0.29423,0.50632
2002,Schleswig-Holstein,2nd Quintile,Not concerned at all,0.32213,44,83,0.22099,0.42327
2002,Schleswig-Holstein,3rd Quintile,Somewhat concerned,0.42328,47,99,0.32546,0.52111
2002,Schleswig-Holstein,3rd Quintile,Not concerned at all,0.32540,52,99,0.23264,0.41816
2002,Schleswig-Holstein,4th Quintile,Somewhat concerned,0.51793,54,91,0.41469,0.62116
2002,Schleswig-Holstein,4th Quintile,Not concerned at all,0.26546,37,91,0.17423,0.35669
2002,Schleswig-Holstein,5th Quintile,Very concerned,0.19064,32,194,0.13522,0.24606
2002,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.49508,90,194,0.42454,0.56562
2002,Schleswig-Holstein,5th Quintile,Not concerned at all,0.31428,72,194,0.24878,0.37977
2002,Hamburg,5th Quintile,Somewhat concerned,0.53878,36,71,0.42200,0.65556
2002,Hamburg,5th Quintile,Not concerned at all,0.33689,35,71,0.22617,0.44762
2002,Lower Saxony,1st Quintile,Very concerned,0.35060,90,285,0.29511,0.40610
2002,Lower Saxony,1st Quintile,Somewhat concerned,0.39441,121,285,0.33757,0.45125
2002,Lower Saxony,1st Quintile,Not concerned at all,0.25499,74,285,0.20430,0.30568
2002,Lower Saxony,2nd Quintile,Very concerned,0.38350,103,297,0.32811,0.43889
2002,Lower Saxony,2nd Quintile,Somewhat concerned,0.43110,138,297,0.37468,0.48752
2002,Lower Saxony,2nd Quintile,Not concerned at all,0.18540,56,297,0.14113,0.22968
2002,Lower Saxony,3rd Quintile,Very concerned,0.35019,110,334,0.29896,0.40143
2002,Lower Saxony,3rd Quintile,Somewhat concerned,0.49593,166,334,0.44222,0.54963
2002,Lower Saxony,3rd Quintile,Not concerned at all,0.15388,58,334,0.11512,0.19264
2002,Lower Saxony,4th Quintile,Very concerned,0.31385,118,402,0.26843,0.35927
2002,Lower Saxony,4th Quintile,Somewhat concerned,0.43050,180,402,0.38204,0.47897
2002,Lower Saxony,4th Quintile,Not concerned at all,0.25565,104,402,0.21295,0.29835
2002,Lower Saxony,5th Quintile,Very concerned,0.25755,115,473,0.21810,0.29700
2002,Lower Saxony,5th Quintile,Somewhat concerned,0.53701,239,473,0.49203,0.58200
2002,Lower Saxony,5th Quintile,Not concerned at all,0.20543,119,473,0.16899,0.24188
2002,North Rhine-Westphalia,1st Quintile,Very concerned,0.28200,193,679,0.24812,0.31587
2002,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.42188,295,679,0.38470,0.45905
2002,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.29613,191,679,0.26176,0.33049
2002,North Rhine-Westphalia,2nd Quintile,Very concerned,0.30568,241,808,0.27390,0.33747
2002,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.48228,396,808,0.44781,0.51676
2002,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.21203,171,808,0.18383,0.24023
2002,North Rhine-Westphalia,3rd Quintile,Very concerned,0.30439,238,824,0.27295,0.33582
2002,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.48671,413,824,0.45256,0.52086
2002,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.20890,173,824,0.18113,0.23668
2002,North Rhine-Westphalia,4th Quintile,Very concerned,0.28203,245,848,0.25173,0.31234
2002,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.47702,392,848,0.44339,0.51066
2002,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.24094,211,848,0.21214,0.26974
2002,North Rhine-Westphalia,5th Quintile,Very concerned,0.25029,285,1173,0.22549,0.27509
2002,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.46169,560,1173,0.43314,0.49023
2002,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.28802,328,1173,0.26209,0.31395
2002,Hesse,1st Quintile,Very concerned,0.23538,48,226,0.17995,0.29081
2002,Hesse,1st Quintile,Somewhat concerned,0.46370,108,226,0.39854,0.52887
2002,Hesse,1st Quintile,Not concerned at all,0.30091,70,226,0.24098,0.36085
2002,Hesse,2nd Quintile,Very concerned,0.27845,54,215,0.21839,0.33850
2002,Hesse,2nd Quintile,Somewhat concerned,0.47553,108,215,0.40862,0.54244
2002,Hesse,2nd Quintile,Not concerned at all,0.24602,53,215,0.18832,0.30373
2002,Hesse,3rd Quintile,Very concerned,0.31549,86,266,0.25954,0.37144
2002,Hesse,3rd Quintile,Somewhat concerned,0.48065,123,266,0.42049,0.54080
2002,Hesse,3rd Quintile,Not concerned at all,0.20386,57,266,0.15536,0.25237
2002,Hesse,4th Quintile,Very concerned,0.34745,78,254,0.28877,0.40612
2002,Hesse,4th Quintile,Somewhat concerned,0.45665,125,254,0.39527,0.51803
2002,Hesse,4th Quintile,Not concerned at all,0.19590,51,254,0.14699,0.24481
2002,Hesse,5th Quintile,Very concerned,0.24910,116,425,0.20794,0.29027
2002,Hesse,5th Quintile,Somewhat concerned,0.46483,188,425,0.41736,0.51231
2002,Hesse,5th Quintile,Not concerned at all,0.28606,121,425,0.24305,0.32908
2002,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.25641,56,229,0.19973,0.31309
2002,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.38907,97,229,0.32579,0.45236
2002,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.35452,76,229,0.29242,0.41661
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.18645,42,223,0.13522,0.23768
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.50630,106,223,0.44054,0.57207
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.30725,75,223,0.24656,0.36794
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.29437,71,245,0.23718,0.35155
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.56797,135,245,0.50581,0.63012
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.13766,39,245,0.09443,0.18090
2002,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.26526,82,307,0.21579,0.31472
2002,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.50575,143,307,0.44973,0.56177
2002,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.22899,82,307,0.18191,0.27607
2002,"Rhineland-Palatinate, Saarland",5th Quintile,Very concerned,0.30087,65,250,0.24390,0.35784
2002,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.46436,115,250,0.40242,0.52631
2002,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.23477,70,250,0.18212,0.28741
2002,Baden-Wuerttemberg,1st Quintile,Very concerned,0.21334,69,342,0.16986,0.25682
2002,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.52230,179,342,0.46928,0.57531
2002,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.26436,94,342,0.21756,0.31117
2002,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.27432,93,410,0.23108,0.31756
2002,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.52258,208,410,0.47418,0.57099
2002,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.20309,109,410,0.16411,0.24208
