year,migback,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.35859,167,491,0.31613,0.40105
2022,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.51783,35,35,0.34987,0.68579
2022,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.16937,465,2416,0.15441,0.18433
2022,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.39143,1009,2416,0.37196,0.41090
2022,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.43920,942,2416,0.41940,0.45899
2022,Indirect migration background,Lower Secondary Level,Very concerned,0.28808,33,125,0.20837,0.36779
2022,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.43247,47,125,0.34527,0.51967
2022,Indirect migration background,Lower Secondary Level,Not concerned at all,0.27945,45,125,0.20046,0.35843
2022,Indirect migration background,Upper Secondary Level,Very concerned,0.26759,140,580,0.23153,0.30365
2022,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.34247,219,580,0.30382,0.38113
2022,Indirect migration background,Upper Secondary Level,Not concerned at all,0.38994,221,580,0.35021,0.42967
2022,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.50729,73,127,0.41999,0.59458
2022,Indirect migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.34123,54,127,0.25845,0.42402
2022,Indirect migration background,Second Stage of Tertiary Education,Very concerned,0.17795,52,420,0.14133,0.21457
2022,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.26582,131,420,0.22352,0.30812
2022,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.55623,237,420,0.50866,0.60380
