"plj0046","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2019","Hauptschule","kein Migrationshintergrund","1988","0.427511453594805","0.413289072559387","0.441733834630223"
"Grosse Sorgen","2019","Realschule","direkter Migrationshintergrund","93","0.371702623179427","0.313736681358848","0.429668565000006"
"Grosse Sorgen","2019","Realschule","indirekter Migrationshintergrund","140","0.34377677799757","0.29872642281246","0.38882713318268"
"Grosse Sorgen","2019","Realschule","kein Migrationshintergrund","2144","0.359059521205654","0.346954278472266","0.371164763939042"
"Keine Sorgen","2019","(Fach-)Abitur","direkter Migrationshintergrund","204","0.278644827966039","0.248955791297449","0.308333864634628"
"Keine Sorgen","2019","(Fach-)Abitur","indirekter Migrationshintergrund","151","0.375973832088922","0.328024201256147","0.423923462921697"
"Keine Sorgen","2019","(Fach-)Abitur","kein Migrationshintergrund","1135","0.385470187074873","0.367660770494674","0.403279603655072"
"Keine Sorgen","2019","(noch) kein Abschluss","direkter Migrationshintergrund","69","0.222820947192227","0.172812217365061","0.272829677019393"
"Keine Sorgen","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","45","0.38459438770996","0.295288958345198","0.473899817074722"
"Keine Sorgen","2019","(noch) kein Abschluss","kein Migrationshintergrund","143","0.350974353867302","0.303050225378244","0.39889848235636"
"Keine Sorgen","2019","AkademikerIn","direkter Migrationshintergrund","369","0.380370340312925","0.351117052862767","0.409623627763083"
"Keine Sorgen","2019","AkademikerIn","indirekter Migrationshintergrund","198","0.566011207920511","0.517501609753634","0.614520806087387"
"Keine Sorgen","2019","AkademikerIn","kein Migrationshintergrund","2375","0.417389996111181","0.404433860253573","0.430346131968788"
"Keine Sorgen","2019","Hauptschule","direkter Migrationshintergrund","263","0.212911327837629","0.189768998355067","0.236053657320192"
"Keine Sorgen","2019","Hauptschule","indirekter Migrationshintergrund","67","0.219775882943632","0.175432850501246","0.264118915386017"
"Keine Sorgen","2019","Hauptschule","kein Migrationshintergrund","717","0.148091321202839","0.137880131219269","0.158302511186409"
"Keine Sorgen","2019","Realschule","direkter Migrationshintergrund","47","0.158012557867259","0.114261247064571","0.201763868669947"
"Keine Sorgen","2019","Realschule","indirekter Migrationshintergrund","93","0.211914817220032","0.173153243905073","0.250676390534991"
"Keine Sorgen","2019","Realschule","kein Migrationshintergrund","1257","0.19725145548558","0.187210355306664","0.207292555664497"
"Einige Sorgen","2020","(Fach-)Abitur","direkter Migrationshintergrund","596","0.465109414165724","0.438551834948153","0.491666993383294"
"Einige Sorgen","2020","(Fach-)Abitur","indirekter Migrationshintergrund","149","0.436432465569419","0.38589904024866","0.486965890890179"
"Einige Sorgen","2020","(Fach-)Abitur","kein Migrationshintergrund","987","0.373435221480276","0.355206547240257","0.391663895720295"
"Einige Sorgen","2020","(noch) kein Abschluss","direkter Migrationshintergrund","185","0.510214032067574","0.462687842645745","0.557740221489402"
"Einige Sorgen","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","43","0.353958687882028","0.26578981219322","0.442127563570837"
"Einige Sorgen","2020","(noch) kein Abschluss","kein Migrationshintergrund","96","0.251071772421096","0.205642779129471","0.296500765712722"
"Einige Sorgen","2020","AkademikerIn","direkter Migrationshintergrund","638","0.382453750007431","0.358252010154268","0.406655489860594"
"Einige Sorgen","2020","AkademikerIn","indirekter Migrationshintergrund","112","0.283278734442043","0.23627386288274","0.330283606001345"
"Einige Sorgen","2020","AkademikerIn","kein Migrationshintergrund","1889","0.364744106944415","0.351778776141998","0.377709437746832"
"Einige Sorgen","2020","Hauptschule","direkter Migrationshintergrund","621","0.500812115208694","0.474412784670992","0.527211445746395"
"Einige Sorgen","2020","Hauptschule","indirekter Migrationshintergrund","131","0.369948883306539","0.318016553995938","0.421881212617141"
"Einige Sorgen","2020","Hauptschule","kein Migrationshintergrund","1785","0.430326004331733","0.415325275753676","0.445326732909791"
"Einige Sorgen","2020","Realschule","direkter Migrationshintergrund","107","0.422906253492202","0.363870217522556","0.481942289461849"
"Einige Sorgen","2020","Realschule","indirekter Migrationshintergrund","167","0.422198640440952","0.372407750810099","0.471989530071804"
"Einige Sorgen","2020","Realschule","kein Migrationshintergrund","2394","0.447633216670226","0.434552323240398","0.460714110100054"
"Grosse Sorgen","2020","(Fach-)Abitur","direkter Migrationshintergrund","249","0.195644300085511","0.174522247714505","0.216766352456516"
"Grosse Sorgen","2020","(Fach-)Abitur","indirekter Migrationshintergrund","39","0.116867788109407","0.0841331530096789","0.149602423209135"
"Grosse Sorgen","2020","(Fach-)Abitur","kein Migrationshintergrund","394","0.165397177507412","0.151395875356094","0.17939847965873"
"Grosse Sorgen","2020","(noch) kein Abschluss","direkter Migrationshintergrund","67","0.20496432889972","0.166585998639392","0.243342659160048"
"Grosse Sorgen","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2020","(noch) kein Abschluss","kein Migrationshintergrund","88","0.293364692343672","0.245664991272236","0.341064393415107"
"Grosse Sorgen","2020","AkademikerIn","direkter Migrationshintergrund","243","0.158804823599891","0.140603514969349","0.177006132230434"
"Grosse Sorgen","2020","AkademikerIn","indirekter Migrationshintergrund","39","0.128280432616015","0.093396186361688","0.163164678870341"
"Grosse Sorgen","2020","AkademikerIn","kein Migrationshintergrund","665","0.125939057259763","0.117002583490547","0.134875531028979"
"Grosse Sorgen","2020","Hauptschule","direkter Migrationshintergrund","354","0.24902893886269","0.226196095776337","0.271861781949043"
"Grosse Sorgen","2020","Hauptschule","indirekter Migrationshintergrund","115","0.369929648829545","0.317997876896155","0.421861420762934"
"Grosse Sorgen","2020","Hauptschule","kein Migrationshintergrund","1661","0.403443939468616","0.388580559205724","0.418307319731509"
"Grosse Sorgen","2020","Realschule","direkter Migrationshintergrund","86","0.313437463374914","0.258002029127064","0.368872897622763"
"Grosse Sorgen","2020","Realschule","indirekter Migrationshintergrund","97","0.293931979970282","0.248007009906834","0.33985695003373"
"Grosse Sorgen","2020","Realschule","kein Migrationshintergrund","1772","0.315736612947889","0.303509143069579","0.327964082826199"
"Keine Sorgen","2020","(Fach-)Abitur","direkter Migrationshintergrund","510","0.339246285748765","0.314037275159652","0.364455296337879"
"Keine Sorgen","2020","(Fach-)Abitur","indirekter Migrationshintergrund","182","0.446699746321174","0.396043207047386","0.497356285594961"
"Keine Sorgen","2020","(Fach-)Abitur","kein Migrationshintergrund","1324","0.461167601012312","0.442382190016157","0.479953012008467"
"Keine Sorgen","2020","(noch) kein Abschluss","direkter Migrationshintergrund","173","0.284821639032706","0.241912747112698","0.327730530952715"
"Keine Sorgen","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","55","0.514936503709498","0.422788696365794","0.607084311053202"
"Keine Sorgen","2020","(noch) kein Abschluss","kein Migrationshintergrund","166","0.455563535235232","0.403388572359264","0.5077384981112"
"Keine Sorgen","2020","AkademikerIn","direkter Migrationshintergrund","668","0.458741426392678","0.433926741952004","0.483556110833351"
"Keine Sorgen","2020","AkademikerIn","indirekter Migrationshintergrund","202","0.588440832941943","0.537104093842521","0.639777572041365"
"Keine Sorgen","2020","AkademikerIn","kein Migrationshintergrund","2741","0.509316835795822","0.495851732061399","0.522781939530245"
"Keine Sorgen","2020","Hauptschule","direkter Migrationshintergrund","403","0.250158945928617","0.227291581730006","0.273026310127227"
"Keine Sorgen","2020","Hauptschule","indirekter Migrationshintergrund","86","0.260121467863916","0.212931752223898","0.307311183503934"
"Keine Sorgen","2020","Hauptschule","kein Migrationshintergrund","739","0.16623005619965","0.154950857345667","0.177509255053633"
"Keine Sorgen","2020","Realschule","direkter Migrationshintergrund","76","0.263656283132884","0.211002290735328","0.31631027553044"
"Keine Sorgen","2020","Realschule","indirekter Migrationshintergrund","114","0.283869379588766","0.238416899287084","0.329321859890449"
"Keine Sorgen","2020","Realschule","kein Migrationshintergrund","1385","0.236630170381885","0.225449572415783","0.247810768347987"
