year,bula_h,pgisced97,plj0046,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2001,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.45437,57,19644,0.45283,0.45591
2001,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.23376,32,19644,0.23245,0.23507
2001,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.46913,94,19644,0.46792,0.47035
2001,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.53087,106,19644,0.52965,0.53208
2001,Bremen,Upper Secondary Level,Somewhat concerned,1.00000,39,19644,1.00000,1.00000
2001,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.45646,45,19644,0.45461,0.45832
2001,North Rhine-Westphalia,Pre-primary Level,Not concerned at all,0.54354,51,19644,0.54168,0.54539
2001,North Rhine-Westphalia,Primary Level,Somewhat concerned,1.00000,67,19644,1.00000,1.00000
2001,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.26849,183,19644,0.26790,0.26908
2001,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.46041,320,19644,0.45975,0.46108
2001,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.27110,187,19644,0.27051,0.27169
2001,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.28145,680,19644,0.28113,0.28178
2001,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.48669,1136,19644,0.48633,0.48705
2001,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.23185,529,19644,0.23155,0.23216
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.16800,51,19644,0.16729,0.16871
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.45868,155,19644,0.45773,0.45962
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.37332,113,19644,0.37240,0.37424
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.19646,76,19644,0.19571,0.19722
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.52351,175,19644,0.52256,0.52446
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.28003,99,19644,0.27917,0.28088
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.10945,80,19644,0.10902,0.10988
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.42244,267,19644,0.42175,0.42312
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.46812,286,19644,0.46743,0.46880
2001,Hesse,Lower Secondary Level,Very concerned,0.27993,65,19644,0.27895,0.28090
2001,Hesse,Lower Secondary Level,Somewhat concerned,0.42338,93,19644,0.42231,0.42445
2001,Hesse,Lower Secondary Level,Not concerned at all,0.29669,76,19644,0.29570,0.29768
2001,Hesse,Upper Secondary Level,Very concerned,0.31162,235,19644,0.31105,0.31220
2001,Hesse,Upper Secondary Level,Somewhat concerned,0.48649,367,19644,0.48587,0.48711
2001,Hesse,Upper Secondary Level,Not concerned at all,0.20189,148,19644,0.20139,0.20239
2001,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,1.00000,53,19644,1.00000,1.00000
2001,Hesse,First Stage of Tertiary Education,Somewhat concerned,1.00000,45,19644,1.00000,1.00000
2001,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.47440,97,19644,0.47328,0.47551
2001,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.52560,111,19644,0.52449,0.52672
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.17520,43,19644,0.17434,0.17607
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.51512,121,19644,0.51399,0.51626
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.30967,77,19644,0.30862,0.31072
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.20563,152,19644,0.20511,0.20614
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.51766,371,19644,0.51702,0.51830
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.27671,205,19644,0.27614,0.27728
2001,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,1.00000,58,19644,1.00000,1.00000
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.45685,55,19644,0.45517,0.45853
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.54315,67,19644,0.54147,0.54483
2001,Baden-Wuerttemberg,Pre-primary Level,Not concerned at all,1.00000,32,19644,1.00000,1.00000
2001,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.25335,117,19644,0.25266,0.25403
2001,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.48717,253,19644,0.48638,0.48796
2001,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.25948,144,19644,0.25879,0.26017
2001,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.23307,291,19644,0.23266,0.23348
2001,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.52604,634,19644,0.52555,0.52653
2001,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.24089,305,19644,0.24047,0.24131
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.50851,46,19644,0.50666,0.51036
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.49149,40,19644,0.48964,0.49334
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.23969,50,19644,0.23869,0.24069
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.44484,93,19644,0.44368,0.44600
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.31547,64,19644,0.31438,0.31656
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.15698,54,19644,0.15638,0.15758
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.38785,142,19644,0.38704,0.38866
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.45517,163,19644,0.45434,0.45599
2001,Bavaria,Lower Secondary Level,Very concerned,0.24432,110,19644,0.24362,0.24501
2001,Bavaria,Lower Secondary Level,Somewhat concerned,0.50963,214,19644,0.50882,0.51043
2001,Bavaria,Lower Secondary Level,Not concerned at all,0.24606,122,19644,0.24536,0.24675
2001,Bavaria,Upper Secondary Level,Very concerned,0.27243,452,19644,0.27205,0.27280
2001,Bavaria,Upper Secondary Level,Somewhat concerned,0.51256,862,19644,0.51214,0.51298
2001,Bavaria,Upper Secondary Level,Not concerned at all,0.21501,356,19644,0.21467,0.21536
2001,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.51115,59,19644,0.50966,0.51264
2001,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.48885,67,19644,0.48736,0.49034
2001,Bavaria,First Stage of Tertiary Education,Very concerned,0.20001,48,19644,0.19908,0.20094
2001,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.50235,128,19644,0.50119,0.50351
2001,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.29764,60,19644,0.29657,0.29870
2001,Bavaria,Second Stage of Tertiary Education,Very concerned,0.11898,53,19644,0.11845,0.11951
2001,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.44605,170,19644,0.44523,0.44687
2001,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.43497,204,19644,0.43415,0.43578
2001,Berlin,Lower Secondary Level,Somewhat concerned,1.00000,36,19644,1.00000,1.00000
2001,Berlin,Upper Secondary Level,Very concerned,0.31401,116,19644,0.31320,0.31482
2001,Berlin,Upper Secondary Level,Somewhat concerned,0.41134,137,19644,0.41048,0.41220
2001,Berlin,Upper Secondary Level,Not concerned at all,0.27465,87,19644,0.27387,0.27543
2001,Berlin,Second Stage of Tertiary Education,Very concerned,0.20329,45,19644,0.20240,0.20418
2001,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.45301,95,19644,0.45191,0.45412
2001,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.34369,81,19644,0.34264,0.34474
2001,Brandenburg,Lower Secondary Level,Very concerned,0.55915,36,19644,0.55669,0.56162
2001,Brandenburg,Lower Secondary Level,Somewhat concerned,0.44085,33,19644,0.43838,0.44331
2001,Brandenburg,Upper Secondary Level,Very concerned,0.30050,149,19644,0.29964,0.30137
2001,Brandenburg,Upper Secondary Level,Somewhat concerned,0.45459,215,19644,0.45366,0.45553
2001,Brandenburg,Upper Secondary Level,Not concerned at all,0.24490,114,19644,0.24409,0.24571
2001,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,1.00000,35,19644,1.00000,1.00000
2001,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.21714,57,19644,0.21608,0.21819
2001,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.43536,116,19644,0.43409,0.43662
2001,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.34751,78,19644,0.34629,0.34872
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.26759,85,19644,0.26664,0.26855
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.54627,151,19644,0.54519,0.54735
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.18613,56,19644,0.18529,0.18698
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.51752,50,19644,0.51545,0.51959
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.48248,45,19644,0.48041,0.48455
2001,Saxony,Lower Secondary Level,Very concerned,0.28266,38,19644,0.28117,0.28415
2001,Saxony,Lower Secondary Level,Somewhat concerned,0.44753,69,19644,0.44588,0.44918
2001,Saxony,Lower Secondary Level,Not concerned at all,0.26981,34,19644,0.26834,0.27128
2001,Saxony,Upper Secondary Level,Very concerned,0.32978,318,19644,0.32915,0.33041
2001,Saxony,Upper Secondary Level,Somewhat concerned,0.45851,416,19644,0.45784,0.45918
2001,Saxony,Upper Secondary Level,Not concerned at all,0.21172,177,19644,0.21117,0.21226
2001,Saxony,First Stage of Tertiary Education,Very concerned,0.46150,54,19644,0.45960,0.46340
2001,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.53850,60,19644,0.53660,0.54040
2001,Saxony,Second Stage of Tertiary Education,Very concerned,0.15418,57,19644,0.15341,0.15495
2001,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.45134,164,19644,0.45027,0.45241
2001,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.39448,137,19644,0.39343,0.39553
2001,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,1.00000,36,19644,1.00000,1.00000
2001,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.33276,159,19644,0.33193,0.33359
2001,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.45200,251,19644,0.45113,0.45288
2001,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.21524,114,19644,0.21451,0.21596
2001,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,1.00000,52,19644,1.00000,1.00000
2001,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.20439,43,19644,0.20320,0.20558
2001,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.47403,103,19644,0.47256,0.47550
2001,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.32158,70,19644,0.32020,0.32296
2001,Thuringa,Lower Secondary Level,Somewhat concerned,1.00000,34,19644,1.00000,1.00000
2001,Thuringa,Upper Secondary Level,Very concerned,0.30555,190,19644,0.30475,0.30635
2001,Thuringa,Upper Secondary Level,Somewhat concerned,0.53735,328,19644,0.53649,0.53822
2001,Thuringa,Upper Secondary Level,Not concerned at all,0.15710,92,19644,0.15647,0.15773
2001,Thuringa,First Stage of Tertiary Education,Somewhat concerned,1.00000,42,19644,1.00000,1.00000
2001,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.58492,84,19644,0.58296,0.58688
2001,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.41508,52,19644,0.41312,0.41704
2002,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,1.00000,37,20777,1.00000,1.00000
2002,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.23076,70,20777,0.23007,0.23144
2002,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.48845,182,20777,0.48764,0.48926
2002,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.28079,128,20777,0.28006,0.28152
2002,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.52515,46,20777,0.52317,0.52713
2002,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.47485,57,20777,0.47287,0.47683
2002,Hamburg,Upper Secondary Level,Very concerned,0.28635,41,20777,0.28528,0.28742
2002,Hamburg,Upper Secondary Level,Somewhat concerned,0.42536,72,20777,0.42419,0.42653
2002,Hamburg,Upper Secondary Level,Not concerned at all,0.28829,44,20777,0.28722,0.28936
2002,Hamburg,Second Stage of Tertiary Education,Not concerned at all,1.00000,46,20777,1.00000,1.00000
2002,Lower Saxony,Lower Secondary Level,Very concerned,0.35804,95,20777,0.35712,0.35896
2002,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.43916,123,20777,0.43821,0.44011
2002,Lower Saxony,Lower Secondary Level,Not concerned at all,0.20280,59,20777,0.20203,0.20357
2002,Lower Saxony,Upper Secondary Level,Very concerned,0.36024,345,20777,0.35974,0.36074
2002,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.46868,506,20777,0.46816,0.46919
2002,Lower Saxony,Upper Secondary Level,Not concerned at all,0.17108,183,20777,0.17069,0.17148
2002,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.64671,57,20777,0.64500,0.64841
2002,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.35329,37,20777,0.35159,0.35500
2002,Lower Saxony,First Stage of Tertiary Education,Very concerned,0.44706,33,20777,0.44539,0.44874
2002,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.55294,64,20777,0.55126,0.55461
2002,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.15247,44,20777,0.15166,0.15327
2002,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.41103,126,20777,0.40993,0.41213
2002,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.43650,137,20777,0.43539,0.43761
2002,Bremen,Upper Secondary Level,Somewhat concerned,1.00000,39,20777,1.00000,1.00000
2002,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.49578,62,20777,0.49384,0.49772
2002,North Rhine-Westphalia,Pre-primary Level,Not concerned at all,0.50422,58,20777,0.50228,0.50616
2002,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.49877,44,20777,0.49681,0.50073
2002,North Rhine-Westphalia,Primary Level,Not concerned at all,0.50123,34,20777,0.49927,0.50319
2002,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.32286,190,20777,0.32223,0.32350
2002,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.47591,294,20777,0.47523,0.47659
2002,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.20123,131,20777,0.20068,0.20177
2002,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.33650,762,20777,0.33617,0.33684
2002,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.46874,1119,20777,0.46839,0.46910
2002,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.19475,455,20777,0.19447,0.19503
2002,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.14471,52,20777,0.14405,0.14537
2002,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.46118,181,20777,0.46024,0.46212
2002,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.39411,117,20777,0.39319,0.39503
2002,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.22264,83,20777,0.22185,0.22344
2002,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.50982,176,20777,0.50886,0.51077
2002,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.26754,92,20777,0.26669,0.26839
2002,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.14189,132,20777,0.14141,0.14237
2002,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.43356,371,20777,0.43288,0.43425
2002,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.42455,383,20777,0.42386,0.42523
2002,Hesse,Lower Secondary Level,Very concerned,0.27238,56,20777,0.27140,0.27337
2002,Hesse,Lower Secondary Level,Somewhat concerned,0.45345,101,20777,0.45235,0.45456
2002,Hesse,Lower Secondary Level,Not concerned at all,0.27416,70,20777,0.27317,0.27515
2002,Hesse,Upper Secondary Level,Very concerned,0.32937,250,20777,0.32878,0.32996
2002,Hesse,Upper Secondary Level,Somewhat concerned,0.49931,379,20777,0.49868,0.49994
2002,Hesse,Upper Secondary Level,Not concerned at all,0.17132,137,20777,0.17085,0.17180
2002,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.66015,54,20777,0.65827,0.66203
2002,Hesse,Post-secondary Non-tertiary Level,Not concerned at all,0.33985,31,20777,0.33797,0.34173
2002,Hesse,First Stage of Tertiary Education,Somewhat concerned,1.00000,51,20777,1.00000,1.00000
2002,Hesse,Second Stage of Tertiary Education,Very concerned,0.16717,60,20777,0.16638,0.16796
2002,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.39587,138,20777,0.39484,0.39691
2002,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.43696,151,20777,0.43591,0.43801
2002,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.26541,61,20777,0.26446,0.26637
2002,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.49778,112,20777,0.49670,0.49886
2002,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.23681,63,20777,0.23589,0.23773
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.24663,182,20777,0.24608,0.24718
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.53204,355,20777,0.53141,0.53268
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.22132,169,20777,0.22079,0.22185
2002,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.59418,48,20777,0.59210,0.59627
2002,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not concerned at all,0.40582,31,20777,0.40373,0.40790
2002,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very concerned,0.24576,38,20777,0.24439,0.24713
2002,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.42437,84,20777,0.42280,0.42595
