"plj0046","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2002","(Fach-)Abitur","2","85","0.166765425660404","0.134124243630367","0.19940660769044"
"Grosse Sorgen","2002","(Fach-)Abitur","3","77","0.202888104851377","0.16518342042074","0.240592789282014"
"Grosse Sorgen","2002","(Fach-)Abitur","4","87","0.183621007509134","0.149409466800516","0.217832548217753"
"Grosse Sorgen","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","85","0.162392517476512","0.132088846691858","0.192696188261167"
"Grosse Sorgen","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","59","0.216736945842674","0.169397639280139","0.264076252405209"
"Grosse Sorgen","2002","(noch) kein Abschluss","2","36","0.207992297006476","0.155193565248989","0.260791028763964"
"Grosse Sorgen","2002","(noch) kein Abschluss","3","31","0.192043173174941","0.128581612624009","0.255504733725872"
"Grosse Sorgen","2002","(noch) kein Abschluss","4","18","","",""
"Grosse Sorgen","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","20","","",""
"Grosse Sorgen","2002","AkademikerIn","1 Einkommensschwächstes Quintil","62","0.188818262053685","0.14607169569046","0.23156482841691"
"Grosse Sorgen","2002","AkademikerIn","2","99","0.222857571085814","0.18585823228879","0.259856909882838"
"Grosse Sorgen","2002","AkademikerIn","3","123","0.161911751293949","0.134406061496053","0.189417441091844"
"Grosse Sorgen","2002","AkademikerIn","4","160","0.171439882653144","0.14836688079329","0.194512884512999"
"Grosse Sorgen","2002","AkademikerIn","5 Einkommensstärkstes Quintil","292","0.13543738762658","0.120489021956708","0.150385753296452"
"Grosse Sorgen","2002","Hauptschule","1 Einkommensschwächstes Quintil","772","0.339139272546778","0.320035104275943","0.358243440817612"
"Grosse Sorgen","2002","Hauptschule","2","868","0.337927231763854","0.319756372491185","0.356098091036523"
"Grosse Sorgen","2002","Hauptschule","3","590","0.344080035877586","0.322016694052084","0.366143377703088"
"Grosse Sorgen","2002","Hauptschule","4","436","0.339247635249044","0.314186130630153","0.364309139867936"
"Grosse Sorgen","2002","Hauptschule","5 Einkommensstärkstes Quintil","219","0.331351559793003","0.296655367850856","0.366047751735151"
"Grosse Sorgen","2002","Realschule","1 Einkommensschwächstes Quintil","415","0.387116983680994","0.358266643565916","0.415967323796072"
"Grosse Sorgen","2002","Realschule","2","433","0.30183402166979","0.277991261382971","0.325676781956609"
"Grosse Sorgen","2002","Realschule","3","433","0.333841144215607","0.30810686143846","0.359575426992754"
"Grosse Sorgen","2002","Realschule","4","340","0.310664528143679","0.283964831061538","0.337364225225821"
"Grosse Sorgen","2002","Realschule","5 Einkommensstärkstes Quintil","286","0.305577415187741","0.276954814246081","0.334200016129401"
"Keine Sorgen","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","180","0.446705183224996","0.40003992824732","0.493370438202671"
"Keine Sorgen","2002","(Fach-)Abitur","2","191","0.401104413891339","0.358187003917253","0.444021823865425"
"Keine Sorgen","2002","(Fach-)Abitur","3","152","0.357751772571897","0.312810048723218","0.402693496420577"
"Keine Sorgen","2002","(Fach-)Abitur","4","165","0.342840276946272","0.300898490250002","0.384782063642542"
"Keine Sorgen","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","221","0.37848440093268","0.338633149225597","0.418335652639764"
"Keine Sorgen","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","104","0.369750204781913","0.314286079937803","0.425214329626022"
"Keine Sorgen","2002","(noch) kein Abschluss","2","79","0.316487534505721","0.255983172382575","0.376991896628868"
"Keine Sorgen","2002","(noch) kein Abschluss","3","60","0.370104839850825","0.292316634639802","0.447893045061848"
"Keine Sorgen","2002","(noch) kein Abschluss","4","54","0.397001070457631","0.310180569949404","0.483821570965858"
"Keine Sorgen","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","39","0.347017305453533","0.254638060648585","0.439396550258482"
"Keine Sorgen","2002","AkademikerIn","1 Einkommensschwächstes Quintil","110","0.341774523426785","0.289968847773061","0.39358019908051"
"Keine Sorgen","2002","AkademikerIn","2","157","0.339057162943814","0.296970124328825","0.381144201558803"
"Keine Sorgen","2002","AkademikerIn","3","234","0.352194591016277","0.316528779843721","0.387860402188833"
"Keine Sorgen","2002","AkademikerIn","4","417","0.387077591474915","0.35725894520619","0.416896237743639"
"Keine Sorgen","2002","AkademikerIn","5 Einkommensstärkstes Quintil","848","0.414241422761144","0.392722907906966","0.435759937615322"
"Keine Sorgen","2002","Hauptschule","1 Einkommensschwächstes Quintil","446","0.182139260373015","0.166564348952084","0.197714171793946"
"Keine Sorgen","2002","Hauptschule","2","446","0.169598953107723","0.155182230756517","0.184015675458928"
"Keine Sorgen","2002","Hauptschule","3","285","0.149709336649087","0.133139269076727","0.166279404221446"
"Keine Sorgen","2002","Hauptschule","4","224","0.14971035600377","0.130824410594327","0.168596301413213"
"Keine Sorgen","2002","Hauptschule","5 Einkommensstärkstes Quintil","140","0.202872950847254","0.173230491670755","0.232515410023753"
"Keine Sorgen","2002","Realschule","1 Einkommensschwächstes Quintil","202","0.194957320776096","0.171492337020782","0.21842230453141"
"Keine Sorgen","2002","Realschule","2","282","0.206668154714227","0.185637280729671","0.227699028698782"
"Keine Sorgen","2002","Realschule","3","249","0.207689972075065","0.185553491421202","0.229826452728929"
"Keine Sorgen","2002","Realschule","4","265","0.208921642469932","0.185466036683756","0.232377248256109"
"Keine Sorgen","2002","Realschule","5 Einkommensstärkstes Quintil","222","0.195694380100425","0.171043281476921","0.220345478723929"
"Einige Sorgen","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","166","0.364435414862402","0.318733602470213","0.410137227254591"
"Einige Sorgen","2003","(Fach-)Abitur","2","218","0.468433638943292","0.42307871981195","0.513788558074634"
"Einige Sorgen","2003","(Fach-)Abitur","3","217","0.415678584072313","0.371635240644038","0.459721927500589"
"Einige Sorgen","2003","(Fach-)Abitur","4","245","0.473005377437544","0.429885193235999","0.51612556163909"
"Einige Sorgen","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","208","0.462247027320746","0.418633149177911","0.505860905463581"
"Einige Sorgen","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","111","0.401790318253233","0.344159850350215","0.459420786156252"
"Einige Sorgen","2003","(noch) kein Abschluss","2","86","0.392824276062993","0.327994248943586","0.4576543031824"
"Einige Sorgen","2003","(noch) kein Abschluss","3","62","0.447898348912452","0.366394273334222","0.529402424490682"
"Einige Sorgen","2003","(noch) kein Abschluss","4","56","0.330633550785344","0.249451752624391","0.411815348946298"
"Einige Sorgen","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","44","0.43117948386456","0.341442425220873","0.520916542508247"
"Einige Sorgen","2003","AkademikerIn","1 Einkommensschwächstes Quintil","139","0.452636210287232","0.395836023762482","0.509436396811983"
"Einige Sorgen","2003","AkademikerIn","2","209","0.444290985588317","0.398784549562132","0.489797421614503"
"Einige Sorgen","2003","AkademikerIn","3","306","0.47357465113877","0.435160754503962","0.511988547773578"
"Einige Sorgen","2003","AkademikerIn","4","488","0.487282187022229","0.45727681888158","0.517287555162879"
"Einige Sorgen","2003","AkademikerIn","5 Einkommensstärkstes Quintil","779","0.416888470744501","0.394475772053992","0.439301169435011"
"Einige Sorgen","2003","Hauptschule","1 Einkommensschwächstes Quintil","1039","0.47507368454475","0.453755881393489","0.49639148769601"
"Einige Sorgen","2003","Hauptschule","2","1217","0.483449766992129","0.463758203418388","0.503141330565869"
"Einige Sorgen","2003","Hauptschule","3","857","0.483166398450102","0.459873115981321","0.506459680918883"
"Einige Sorgen","2003","Hauptschule","4","685","0.489636597688073","0.463319186039048","0.515954009337099"
"Einige Sorgen","2003","Hauptschule","5 Einkommensstärkstes Quintil","302","0.459440587254022","0.420891244919466","0.497989929588579"
"Einige Sorgen","2003","Realschule","1 Einkommensschwächstes Quintil","504","0.463223680879978","0.433566816650837","0.492880545109119"
"Einige Sorgen","2003","Realschule","2","663","0.482911448167852","0.456382723336398","0.509440172999307"
"Einige Sorgen","2003","Realschule","3","614","0.489562883228715","0.461728102581058","0.517397663876373"
"Einige Sorgen","2003","Realschule","4","573","0.482667986201845","0.454083988583051","0.51125198382064"
"Einige Sorgen","2003","Realschule","5 Einkommensstärkstes Quintil","406","0.460929381924619","0.428051202101504","0.493807561747734"
"Grosse Sorgen","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","71","0.173464627793648","0.137507956666257","0.209421298921039"
"Grosse Sorgen","2003","(Fach-)Abitur","2","86","0.170705278435147","0.136507370383872","0.204903186486423"
"Grosse Sorgen","2003","(Fach-)Abitur","3","74","0.181286878695903","0.146857862418751","0.215715894973055"
"Grosse Sorgen","2003","(Fach-)Abitur","4","89","0.178218127887118","0.145166055628609","0.211270200145626"
"Grosse Sorgen","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","92","0.193803268164361","0.159225472996653","0.228381063332069"
"Grosse Sorgen","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","55","0.19747070749304","0.150674842350234","0.244266572635845"
"Grosse Sorgen","2003","(noch) kein Abschluss","2","42","0.234415769282198","0.178180374838625","0.29065116372577"
"Grosse Sorgen","2003","(noch) kein Abschluss","3","28","","",""
"Grosse Sorgen","2003","(noch) kein Abschluss","4","19","","",""
"Grosse Sorgen","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","15","","",""
"Grosse Sorgen","2003","AkademikerIn","1 Einkommensschwächstes Quintil","48","0.156933814132583","0.115426351709587","0.198441276555579"
"Grosse Sorgen","2003","AkademikerIn","2","88","0.197401920023098","0.160948347497567","0.23385549254863"
"Grosse Sorgen","2003","AkademikerIn","3","109","0.157034270331263","0.129042657498721","0.185025883163806"
"Grosse Sorgen","2003","AkademikerIn","4","147","0.136666574852453","0.116046514999031","0.157286634705875"
"Grosse Sorgen","2003","AkademikerIn","5 Einkommensstärkstes Quintil","239","0.142664893991955","0.126766902548659","0.158562885435251"
"Grosse Sorgen","2003","Hauptschule","1 Einkommensschwächstes Quintil","600","0.300922645236049","0.281343089188224","0.320502201283873"
"Grosse Sorgen","2003","Hauptschule","2","780","0.331424847797263","0.312876044656211","0.349973650938315"
"Grosse Sorgen","2003","Hauptschule","3","582","0.3389084376533","0.31684470642356","0.36097216888304"
"Grosse Sorgen","2003","Hauptschule","4","426","0.319090783831633","0.294551142405711","0.343630425257555"
"Grosse Sorgen","2003","Hauptschule","5 Einkommensstärkstes Quintil","177","0.322822820293386","0.286655706897329","0.358989933689442"
"Grosse Sorgen","2003","Realschule","1 Einkommensschwächstes Quintil","373","0.335647906652105","0.307562914700062","0.363732898604149"
"Grosse Sorgen","2003","Realschule","2","421","0.309350781247028","0.284811912701381","0.333889649792676"
"Grosse Sorgen","2003","Realschule","3","351","0.286181706986847","0.261014952671573","0.311348461302121"
"Grosse Sorgen","2003","Realschule","4","301","0.26329090412114","0.238097898331703","0.288483909910576"
"Grosse Sorgen","2003","Realschule","5 Einkommensstärkstes Quintil","239","0.289415058882976","0.259503689137349","0.319326428628602"
"Keine Sorgen","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","189","0.46209995734395","0.414756273784504","0.509443640903396"
"Keine Sorgen","2003","(Fach-)Abitur","2","161","0.36086108262156","0.317210577894818","0.404511587348303"
"Keine Sorgen","2003","(Fach-)Abitur","3","190","0.403034537231783","0.359199509297871","0.446869565165696"
"Keine Sorgen","2003","(Fach-)Abitur","4","181","0.348776494675338","0.307615760309255","0.389937229041421"
"Keine Sorgen","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","202","0.343949704514892","0.302395758568897","0.385503650460888"
"Keine Sorgen","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","112","0.400738974253727","0.343133401261799","0.458344547245655"
"Keine Sorgen","2003","(noch) kein Abschluss","2","90","0.372759954654809","0.308572322056534","0.436947587253085"
"Keine Sorgen","2003","(noch) kein Abschluss","3","53","0.330800316671241","0.253684956026334","0.407915677316147"
"Keine Sorgen","2003","(noch) kein Abschluss","4","54","0.440871689180835","0.355194525095849","0.526548853265821"
"Keine Sorgen","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","58","0.361558326602836","0.274501073948274","0.448615579257399"
"Keine Sorgen","2003","AkademikerIn","1 Einkommensschwächstes Quintil","108","0.390429975580185","0.334760073033945","0.446099878126424"
"Keine Sorgen","2003","AkademikerIn","2","161","0.358307094388584","0.314392722584748","0.402221466192421"
"Keine Sorgen","2003","AkademikerIn","3","234","0.369391078529967","0.332259022335709","0.406523134724224"
"Keine Sorgen","2003","AkademikerIn","4","431","0.376051238125317","0.346973041844274","0.405129434406361"
"Keine Sorgen","2003","AkademikerIn","5 Einkommensstärkstes Quintil","841","0.440446635263543","0.41787953282804","0.463013737699046"
"Keine Sorgen","2003","Hauptschule","1 Einkommensschwächstes Quintil","469","0.224003670219202","0.206205711774962","0.241801628663442"
"Keine Sorgen","2003","Hauptschule","2","477","0.185125385210609","0.169820621626257","0.20043014879496"
"Keine Sorgen","2003","Hauptschule","3","329","0.177925163896598","0.160098038257861","0.195752289535334"
"Keine Sorgen","2003","Hauptschule","4","275","0.191272618480294","0.170566726153983","0.211978510806604"
"Keine Sorgen","2003","Hauptschule","5 Einkommensstärkstes Quintil","163","0.217736592452592","0.185812188630612","0.249660996274573"
"Keine Sorgen","2003","Realschule","1 Einkommensschwächstes Quintil","209","0.201128412467916","0.177288295660826","0.224968529275007"
"Keine Sorgen","2003","Realschule","2","279","0.20773777058512","0.186200415305654","0.229275125864585"
"Keine Sorgen","2003","Realschule","3","274","0.224255409784438","0.201031075184138","0.247479744384738"
"Keine Sorgen","2003","Realschule","4","300","0.254041109677015","0.229139725406794","0.278942493947236"
"Keine Sorgen","2003","Realschule","5 Einkommensstärkstes Quintil","238","0.249655559192405","0.221108018911205","0.278203099473605"
"Einige Sorgen","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","186","0.399067520704794","0.352995288281865","0.445139753127723"
"Einige Sorgen","2004","(Fach-)Abitur","2","227","0.482701297204197","0.437234011518596","0.528168582889798"
"Einige Sorgen","2004","(Fach-)Abitur","3","202","0.477995346499878","0.431054330626885","0.524936362372872"
"Einige Sorgen","2004","(Fach-)Abitur","4","239","0.462424313541842","0.419734664258262","0.505113962825422"
"Einige Sorgen","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","238","0.428348911752072","0.385898960998036","0.470798862506109"
"Einige Sorgen","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","112","0.330273918244829","0.276330009637317","0.38421782685234"
"Einige Sorgen","2004","(noch) kein Abschluss","2","112","0.494131432341334","0.428658141542447","0.559604723140221"
"Einige Sorgen","2004","(noch) kein Abschluss","3","55","0.371539312530307","0.290624272726067","0.452454352334547"
