year,bula_h,pgisced97,ple0081_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Bavaria,No answer / don't know,No,0.79795,412,498,0.76265,0.83326
2022,Bavaria,Lower Secondary Level,Yes,0.24417,62,260,0.19185,0.29649
2022,Bavaria,Lower Secondary Level,No,0.75583,198,260,0.70351,0.80815
2022,Bavaria,Upper Secondary Level,Yes,0.25773,351,1551,0.23595,0.27950
2022,Bavaria,Upper Secondary Level,No,0.74227,1200,1551,0.72050,0.76405
2022,Bavaria,Post-secondary Non-tertiary Level,Yes,0.16003,55,266,0.11589,0.20418
2022,Bavaria,Post-secondary Non-tertiary Level,No,0.83997,211,266,0.79582,0.88411
2022,Bavaria,First Stage of Tertiary Education,Yes,0.13115,46,248,0.08905,0.17325
2022,Bavaria,First Stage of Tertiary Education,No,0.86885,202,248,0.82675,0.91095
2022,Bavaria,Second Stage of Tertiary Education,Yes,0.10914,154,1390,0.09275,0.12554
2022,Bavaria,Second Stage of Tertiary Education,No,0.89086,1236,1390,0.87446,0.90725
2022,Berlin,No answer / don't know,No,0.81888,139,139,0.75462,0.88313
2022,Berlin,Lower Secondary Level,No,0.60658,31,31,0.43177,0.78139
2022,Berlin,Upper Secondary Level,Yes,0.30811,97,331,0.25829,0.35792
2022,Berlin,Upper Secondary Level,No,0.69189,234,331,0.64208,0.74171
2022,Berlin,Post-secondary Non-tertiary Level,No,0.80629,74,74,0.71563,0.89695
2022,Berlin,First Stage of Tertiary Education,No,0.71055,32,32,0.55090,0.87019
2022,Berlin,Second Stage of Tertiary Education,Yes,0.19144,131,740,0.16308,0.21981
2022,Berlin,Second Stage of Tertiary Education,No,0.80856,609,740,0.78019,0.83692
2022,Brandenburg,No answer / don't know,No,0.76325,100,100,0.67951,0.84698
2022,Brandenburg,Upper Secondary Level,Yes,0.24408,102,359,0.19958,0.28857
2022,Brandenburg,Upper Secondary Level,No,0.75592,257,359,0.71143,0.80042
2022,Brandenburg,Post-secondary Non-tertiary Level,No,0.77258,63,63,0.66824,0.87692
2022,Brandenburg,First Stage of Tertiary Education,No,0.87424,51,51,0.78233,0.96615
2022,Brandenburg,Second Stage of Tertiary Education,Yes,0.13135,35,282,0.09186,0.17085
2022,Brandenburg,Second Stage of Tertiary Education,No,0.86865,247,282,0.82915,0.90814
2022,Mecklenburg-Western Pomerania,No answer / don't know,No,0.71313,43,43,0.57633,0.84992
2022,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.56809,34,34,0.39909,0.73710
2022,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.30528,67,209,0.24270,0.36787
2022,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.69472,142,209,0.63213,0.75730
2022,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.91924,37,37,0.83024,1.00825
2022,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.88403,128,128,0.82834,0.93972
2022,Saxony,No answer / don't know,Yes,0.21399,50,254,0.16345,0.26453
2022,Saxony,No answer / don't know,No,0.78601,204,254,0.73547,0.83655
2022,Saxony,Lower Secondary Level,Yes,0.38327,33,88,0.28111,0.48543
2022,Saxony,Lower Secondary Level,No,0.61673,55,88,0.51457,0.71889
2022,Saxony,Upper Secondary Level,Yes,0.23672,177,654,0.20412,0.26933
2022,Saxony,Upper Secondary Level,No,0.76328,477,654,0.73067,0.79588
2022,Saxony,Post-secondary Non-tertiary Level,No,0.73592,78,78,0.63745,0.83439
2022,Saxony,First Stage of Tertiary Education,No,0.87684,88,88,0.80779,0.94590
2022,Saxony,Second Stage of Tertiary Education,Yes,0.13562,61,480,0.10496,0.16629
2022,Saxony,Second Stage of Tertiary Education,No,0.86438,419,480,0.83371,0.89504
2022,Saxony-Anhalt,No answer / don't know,No,0.87224,83,83,0.79999,0.94449
2022,Saxony-Anhalt,Lower Secondary Level,Yes,0.61414,31,31,0.43994,0.78834
2022,Saxony-Anhalt,Upper Secondary Level,Yes,0.23771,108,360,0.19368,0.28175
2022,Saxony-Anhalt,Upper Secondary Level,No,0.76229,252,360,0.71825,0.80632
2022,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.83154,38,38,0.71094,0.95214
2022,Saxony-Anhalt,First Stage of Tertiary Education,No,0.71903,45,45,0.58621,0.85184
2022,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.14888,39,234,0.10317,0.19458
2022,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.85112,195,234,0.80542,0.89683
2022,Thuringa,No answer / don't know,No,0.70935,51,51,0.58350,0.83521
2022,Thuringa,Upper Secondary Level,Yes,0.23521,91,352,0.19084,0.27958
2022,Thuringa,Upper Secondary Level,No,0.76479,261,352,0.72042,0.80916
2022,Thuringa,Post-secondary Non-tertiary Level,No,0.73835,37,37,0.59477,0.88193
2022,Thuringa,First Stage of Tertiary Education,No,0.84184,50,50,0.73967,0.94401
2022,Thuringa,Second Stage of Tertiary Education,No,0.87887,199,199,0.83342,0.92432
