year,hhtyp,regtyp,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Couple without children,Urban regions,5 rooms,0.14965,428,2906,0.13668,0.16263
2017,Couple without children,Urban regions,6 rooms,0.08136,252,2906,0.07142,0.09130
2017,Couple without children,Urban regions,7 rooms,0.03902,118,2906,0.03198,0.04606
2017,Couple without children,Urban regions,8 rooms,0.02097,63,2906,0.01576,0.02618
2017,Couple without children,Rural regions,2 rooms,0.07520,179,1713,0.06271,0.08769
2017,Couple without children,Rural regions,3 rooms,0.28575,524,1713,0.26435,0.30715
2017,Couple without children,Rural regions,4 rooms,0.22479,388,1713,0.20502,0.24457
2017,Couple without children,Rural regions,5 rooms,0.20282,315,1713,0.18378,0.22187
2017,Couple without children,Rural regions,6 rooms,0.11753,187,1713,0.10228,0.13279
2017,Couple without children,Rural regions,7 rooms,0.05557,83,1713,0.04472,0.06642
2017,Couple without children,Rural regions,8 rooms,0.01984,37,1713,0.01323,0.02644
2017,Single parent,Urban regions,2 rooms,0.13088,148,1103,0.11096,0.15079
2017,Single parent,Urban regions,3 rooms,0.45227,546,1103,0.42289,0.48166
2017,Single parent,Urban regions,4 rooms,0.20442,246,1103,0.18061,0.22823
2017,Single parent,Urban regions,5 rooms,0.11408,111,1103,0.09531,0.13285
2017,Single parent,Urban regions,6 rooms,0.04757,52,1103,0.03500,0.06013
2017,Single parent,Rural regions,2 rooms,0.07223,48,559,0.05075,0.09371
2017,Single parent,Rural regions,3 rooms,0.34499,223,559,0.30555,0.38444
2017,Single parent,Rural regions,4 rooms,0.26615,157,559,0.22948,0.30282
2017,Single parent,Rural regions,5 rooms,0.14530,89,559,0.11606,0.17454
2017,Single parent,Rural regions,6 rooms,0.08847,42,559,0.06491,0.11203
2017,Couple with children,Urban regions,2 rooms,0.02575,237,4516,0.02113,0.03037
2017,Couple with children,Urban regions,3 rooms,0.24866,1258,4516,0.23605,0.26127
2017,Couple with children,Urban regions,4 rooms,0.24346,1208,4516,0.23094,0.25598
2017,Couple with children,Urban regions,5 rooms,0.23062,828,4516,0.21834,0.24291
2017,Couple with children,Urban regions,6 rooms,0.12830,522,4516,0.11854,0.13805
2017,Couple with children,Urban regions,7 rooms,0.06451,239,4516,0.05734,0.07167
2017,Couple with children,Urban regions,8 rooms,0.03579,124,4516,0.03037,0.04121
2017,Couple with children,Urban regions,9 rooms,0.00901,57,4516,0.00625,0.01176
2017,Couple with children,Urban regions,10 or more rooms,0.01157,43,4516,0.00845,0.01469
2017,Couple with children,Rural regions,2 rooms,0.01469,77,2296,0.00977,0.01962
2017,Couple with children,Rural regions,3 rooms,0.16127,473,2296,0.14622,0.17632
2017,Couple with children,Rural regions,4 rooms,0.26320,622,2296,0.24518,0.28122
2017,Couple with children,Rural regions,5 rooms,0.22687,447,2296,0.20974,0.24401
2017,Couple with children,Rural regions,6 rooms,0.16851,324,2296,0.15320,0.18383
2017,Couple with children,Rural regions,7 rooms,0.09250,195,2296,0.08064,0.10435
2017,Couple with children,Rural regions,8 rooms,0.03704,93,2296,0.02932,0.04477
2017,Couple with children,Rural regions,9 rooms,0.01418,32,2296,0.00934,0.01901
2017,Couple with children,Rural regions,10 or more rooms,0.02154,33,2296,0.01560,0.02748
2017,Multi-generational household,Urban regions,3 rooms,0.11917,31,31,0.00323,0.23511
2017,Other Combinations,Urban regions,2 rooms,0.12681,70,305,0.08940,0.16421
2017,Other Combinations,Urban regions,3 rooms,0.32613,134,305,0.27343,0.37883
2017,Other Combinations,Urban regions,4 rooms,0.22728,66,305,0.18017,0.27439
2017,Other Combinations,Urban regions,5 rooms,0.18774,35,305,0.14384,0.23163
2017,Other Combinations,Rural regions,3 rooms,0.34684,55,55,0.21989,0.47379
2018,Single-person household,Urban regions,1 room,0.10907,493,3054,0.09801,0.12013
2018,Single-person household,Urban regions,2 rooms,0.36247,1177,3054,0.34542,0.37952
2018,Single-person household,Urban regions,3 rooms,0.30125,841,3054,0.28498,0.31753
2018,Single-person household,Urban regions,4 rooms,0.09914,272,3054,0.08854,0.10974
2018,Single-person household,Urban regions,5 rooms,0.06139,149,3054,0.05287,0.06990
2018,Single-person household,Urban regions,6 rooms,0.04207,83,3054,0.03495,0.04920
2018,Single-person household,Urban regions,7 rooms,0.01587,39,3054,0.01144,0.02031
2018,Single-person household,Rural regions,1 room,0.06988,151,1334,0.05619,0.08357
2018,Single-person household,Rural regions,2 rooms,0.34284,496,1334,0.31735,0.36832
2018,Single-person household,Rural regions,3 rooms,0.30319,401,1334,0.27852,0.32787
2018,Single-person household,Rural regions,4 rooms,0.12943,159,1334,0.11141,0.14745
2018,Single-person household,Rural regions,5 rooms,0.07357,88,1334,0.05956,0.08759
2018,Single-person household,Rural regions,6 rooms,0.04167,39,1334,0.03094,0.05240
2018,Couple without children,Urban regions,2 rooms,0.11975,423,2866,0.10786,0.13164
2018,Couple without children,Urban regions,3 rooms,0.32044,957,2866,0.30336,0.33753
2018,Couple without children,Urban regions,4 rooms,0.25908,672,2866,0.24304,0.27513
2018,Couple without children,Urban regions,5 rooms,0.14064,403,2866,0.12791,0.15337
2018,Couple without children,Urban regions,6 rooms,0.08797,248,2866,0.07760,0.09834
2018,Couple without children,Urban regions,7 rooms,0.04016,116,2866,0.03297,0.04734
2018,Couple without children,Urban regions,8 rooms,0.01495,47,2866,0.01051,0.01940
2018,Couple without children,Rural regions,2 rooms,0.07229,177,1679,0.05990,0.08468
2018,Couple without children,Rural regions,3 rooms,0.27280,518,1679,0.25149,0.29411
2018,Couple without children,Rural regions,4 rooms,0.24294,395,1679,0.22242,0.26346
2018,Couple without children,Rural regions,5 rooms,0.19852,284,1679,0.17944,0.21761
2018,Couple without children,Rural regions,6 rooms,0.11938,182,1679,0.10386,0.13489
2018,Couple without children,Rural regions,7 rooms,0.05446,86,1679,0.04360,0.06532
2018,Couple without children,Rural regions,8 rooms,0.02180,37,1679,0.01482,0.02879
2018,Single parent,Urban regions,2 rooms,0.14072,177,1134,0.12048,0.16097
2018,Single parent,Urban regions,3 rooms,0.42542,540,1134,0.39663,0.45421
2018,Single parent,Urban regions,4 rooms,0.23187,251,1134,0.20730,0.25644
2018,Single parent,Urban regions,5 rooms,0.12247,111,1134,0.10338,0.14156
2018,Single parent,Urban regions,6 rooms,0.04398,55,1134,0.03204,0.05592
2018,Single parent,Rural regions,2 rooms,0.07985,43,518,0.05648,0.10321
2018,Single parent,Rural regions,3 rooms,0.37678,223,518,0.33501,0.41855
2018,Single parent,Rural regions,4 rooms,0.27648,146,518,0.23792,0.31503
2018,Single parent,Rural regions,5 rooms,0.11167,73,518,0.08452,0.13882
2018,Single parent,Rural regions,6 rooms,0.07113,33,518,0.04897,0.09328
2018,Couple with children,Urban regions,2 rooms,0.02704,214,4311,0.02219,0.03188
2018,Couple with children,Urban regions,3 rooms,0.23147,1219,4311,0.21888,0.24406
2018,Couple with children,Urban regions,4 rooms,0.24420,1173,4311,0.23137,0.25702
2018,Couple with children,Urban regions,5 rooms,0.23426,791,4311,0.22162,0.24691
2018,Couple with children,Urban regions,6 rooms,0.14024,486,4311,0.12988,0.15061
2018,Couple with children,Urban regions,7 rooms,0.06230,228,4311,0.05508,0.06951
2018,Couple with children,Urban regions,8 rooms,0.03116,105,4311,0.02597,0.03635
2018,Couple with children,Urban regions,9 rooms,0.01655,53,4311,0.01274,0.02036
2018,Couple with children,Urban regions,10 or more rooms,0.01034,42,4311,0.00732,0.01336
2018,Couple with children,Rural regions,2 rooms,0.01165,54,2113,0.00707,0.01622
2018,Couple with children,Rural regions,3 rooms,0.13870,411,2113,0.12396,0.15344
2018,Couple with children,Rural regions,4 rooms,0.27730,589,2113,0.25821,0.29640
2018,Couple with children,Rural regions,5 rooms,0.24265,428,2113,0.22436,0.26093
2018,Couple with children,Rural regions,6 rooms,0.14849,288,2113,0.13332,0.16365
2018,Couple with children,Rural regions,7 rooms,0.09319,168,2113,0.08079,0.10559
2018,Couple with children,Rural regions,8 rooms,0.04188,98,2113,0.03334,0.05042
2018,Couple with children,Rural regions,9 rooms,0.01786,38,2113,0.01221,0.02351
2018,Couple with children,Rural regions,10 or more rooms,0.02780,39,2113,0.02079,0.03481
2018,Other Combinations,Urban regions,2 rooms,0.12106,56,221,0.07796,0.16417
2018,Other Combinations,Urban regions,3 rooms,0.39299,106,221,0.32845,0.45753
2018,Other Combinations,Urban regions,4 rooms,0.21636,59,221,0.16195,0.27077
2018,Other Combinations,Rural regions,3 rooms,0.29987,36,36,0.14807,0.45167
2019,Single-person household,No answer / don't know,1 room,0.17086,42,189,0.11705,0.22466
2019,Single-person household,No answer / don't know,2 rooms,0.34563,85,189,0.27765,0.41362
2019,Single-person household,No answer / don't know,3 rooms,0.22808,62,189,0.16810,0.28805
2019,Single-person household,Urban regions,1 room,0.09351,426,2960,0.08302,0.10401
2019,Single-person household,Urban regions,2 rooms,0.36303,1085,2960,0.34571,0.38036
2019,Single-person household,Urban regions,3 rooms,0.30935,855,2960,0.29270,0.32601
2019,Single-person household,Urban regions,4 rooms,0.10310,287,2960,0.09214,0.11405
2019,Single-person household,Urban regions,5 rooms,0.06456,168,2960,0.05571,0.07342
2019,Single-person household,Urban regions,6 rooms,0.04214,101,2960,0.03490,0.04938
2019,Single-person household,Urban regions,7 rooms,0.01324,38,2960,0.00912,0.01736
2019,Single-person household,Rural regions,1 room,0.05711,124,1336,0.04466,0.06956
2019,Single-person household,Rural regions,2 rooms,0.34579,470,1336,0.32028,0.37131
2019,Single-person household,Rural regions,3 rooms,0.30777,406,1336,0.28301,0.33253
2019,Single-person household,Rural regions,4 rooms,0.12720,158,1336,0.10932,0.14507
2019,Single-person household,Rural regions,5 rooms,0.07474,102,1336,0.06063,0.08885
2019,Single-person household,Rural regions,6 rooms,0.04363,44,1336,0.03268,0.05459
2019,Single-person household,Rural regions,7 rooms,0.02798,32,1336,0.01914,0.03683
2019,Couple without children,No answer / don't know,3 rooms,0.36045,49,49,0.22462,0.49628
2019,Couple without children,Urban regions,2 rooms,0.11537,395,3150,0.10421,0.12653
2019,Couple without children,Urban regions,3 rooms,0.31708,926,3150,0.30083,0.33334
2019,Couple without children,Urban regions,4 rooms,0.24591,714,3150,0.23087,0.26095
2019,Couple without children,Urban regions,5 rooms,0.15607,518,3150,0.14339,0.16874
2019,Couple without children,Urban regions,6 rooms,0.08203,299,3150,0.07245,0.09161
2019,Couple without children,Urban regions,7 rooms,0.04843,181,3150,0.04093,0.05592
2019,Couple without children,Urban regions,8 rooms,0.01775,82,3150,0.01314,0.02236
2019,Couple without children,Urban regions,9 rooms,0.00585,35,3150,0.00319,0.00851
2019,Couple without children,Rural regions,2 rooms,0.07052,171,1790,0.05865,0.08238
2019,Couple without children,Rural regions,3 rooms,0.27221,507,1790,0.25158,0.29283
2019,Couple without children,Rural regions,4 rooms,0.23874,411,1790,0.21898,0.25850
2019,Couple without children,Rural regions,5 rooms,0.20221,337,1790,0.18360,0.22082
2019,Couple without children,Rural regions,6 rooms,0.11701,203,1790,0.10212,0.13191
2019,Couple without children,Rural regions,7 rooms,0.05240,96,1790,0.04207,0.06272
2019,Couple without children,Rural regions,8 rooms,0.02487,65,1790,0.01766,0.03209
2019,Single parent,Urban regions,2 rooms,0.14829,142,1022,0.12649,0.17009
2019,Single parent,Urban regions,3 rooms,0.44035,484,1022,0.40990,0.47081
2019,Single parent,Urban regions,4 rooms,0.20452,229,1022,0.17978,0.22927
2019,Single parent,Urban regions,5 rooms,0.11876,118,1022,0.09891,0.13860
2019,Single parent,Urban regions,6 rooms,0.03724,49,1022,0.02563,0.04886
2019,Single parent,Rural regions,2 rooms,0.08020,40,486,0.05603,0.10437
2019,Single parent,Rural regions,3 rooms,0.37901,203,486,0.33584,0.42219
2019,Single parent,Rural regions,4 rooms,0.23906,135,486,0.20110,0.27702
2019,Single parent,Rural regions,5 rooms,0.12850,65,486,0.09872,0.15829
2019,Single parent,Rural regions,6 rooms,0.10926,43,486,0.08149,0.13702
2019,Couple with children,Urban regions,2 rooms,0.03062,200,4348,0.02550,0.03574
2019,Couple with children,Urban regions,3 rooms,0.22767,1057,4348,0.21521,0.24014
2019,Couple with children,Urban regions,4 rooms,0.24777,1144,4348,0.23494,0.26061
2019,Couple with children,Urban regions,5 rooms,0.23586,817,4348,0.22324,0.24848
2019,Couple with children,Urban regions,6 rooms,0.13877,573,4348,0.12849,0.14905
2019,Couple with children,Urban regions,7 rooms,0.06104,281,4348,0.05392,0.06816
2019,Couple with children,Urban regions,8 rooms,0.03189,133,4348,0.02667,0.03712
2019,Couple with children,Urban regions,9 rooms,0.01649,72,4348,0.01270,0.02027
2019,Couple with children,Urban regions,10 or more rooms,0.00732,71,4348,0.00478,0.00985
2019,Couple with children,Rural regions,2 rooms,0.01461,41,2120,0.00950,0.01972
2019,Couple with children,Rural regions,3 rooms,0.12896,364,2120,0.11469,0.14323
2019,Couple with children,Rural regions,4 rooms,0.28090,571,2120,0.26176,0.30004
2019,Couple with children,Rural regions,5 rooms,0.23057,423,2120,0.21264,0.24851
2019,Couple with children,Rural regions,6 rooms,0.15096,303,2120,0.13571,0.16620
2019,Couple with children,Rural regions,7 rooms,0.09990,186,2120,0.08713,0.11266
2019,Couple with children,Rural regions,8 rooms,0.04454,107,2120,0.03576,0.05333
2019,Couple with children,Rural regions,9 rooms,0.02340,56,2120,0.01696,0.02983
2019,Couple with children,Rural regions,10 or more rooms,0.02479,69,2120,0.01817,0.03140
2019,Other Combinations,Urban regions,2 rooms,0.13701,46,184,0.08719,0.18683
2019,Other Combinations,Urban regions,3 rooms,0.34196,93,184,0.27323,0.41069
2019,Other Combinations,Urban regions,4 rooms,0.28191,45,184,0.21672,0.34710
2019,Other Combinations,Rural regions,3 rooms,0.27710,34,34,0.12440,0.42981
2020,Single-person household,Urban regions,1 room,0.09498,754,3840,0.08570,0.10425
2020,Single-person household,Urban regions,2 rooms,0.37111,1451,3840,0.35583,0.38639
2020,Single-person household,Urban regions,3 rooms,0.29901,995,3840,0.28452,0.31349
2020,Single-person household,Urban regions,4 rooms,0.10763,327,3840,0.09783,0.11743
2020,Single-person household,Urban regions,5 rooms,0.05782,159,3840,0.05044,0.06521
2020,Single-person household,Urban regions,6 rooms,0.04629,112,3840,0.03965,0.05294
2020,Single-person household,Urban regions,7 rooms,0.01364,42,3840,0.00997,0.01730
2020,Single-person household,Rural regions,1 room,0.05559,178,1423,0.04368,0.06750
2020,Single-person household,Rural regions,2 rooms,0.34480,494,1423,0.32010,0.36951
2020,Single-person household,Rural regions,3 rooms,0.29731,427,1423,0.27356,0.32107
2020,Single-person household,Rural regions,4 rooms,0.12650,169,1423,0.10922,0.14378
2020,Single-person household,Rural regions,5 rooms,0.08377,107,1423,0.06937,0.09817
2020,Single-person household,Rural regions,6 rooms,0.04659,48,1423,0.03563,0.05754
2020,Couple without children,Urban regions,1 room,0.00581,79,3362,0.00324,0.00838
2020,Couple without children,Urban regions,2 rooms,0.11757,586,3362,0.10668,0.12846
2020,Couple without children,Urban regions,3 rooms,0.30600,1015,3362,0.29042,0.32158
2020,Couple without children,Urban regions,4 rooms,0.24691,671,3362,0.23233,0.26148
2020,Couple without children,Urban regions,5 rooms,0.15072,489,3362,0.13862,0.16281
2020,Couple without children,Urban regions,6 rooms,0.09511,294,3362,0.08519,0.10503
2020,Couple without children,Urban regions,7 rooms,0.04716,156,3362,0.03999,0.05433
2020,Couple without children,Urban regions,8 rooms,0.01939,72,3362,0.01473,0.02405
2020,Couple without children,Rural regions,2 rooms,0.07025,208,1716,0.05815,0.08234
2020,Couple without children,Rural regions,3 rooms,0.27463,503,1716,0.25351,0.29576
2020,Couple without children,Rural regions,4 rooms,0.23872,377,1716,0.21855,0.25890
2020,Couple without children,Rural regions,5 rooms,0.19947,311,1716,0.18056,0.21839
2020,Couple without children,Rural regions,6 rooms,0.12675,192,1716,0.11100,0.14249
2020,Couple without children,Rural regions,7 rooms,0.03879,75,1716,0.02965,0.04793
2020,Couple without children,Rural regions,8 rooms,0.03148,50,1716,0.02322,0.03975
2020,Single parent,Urban regions,2 rooms,0.11408,180,1056,0.09490,0.13326
2020,Single parent,Urban regions,3 rooms,0.43507,497,1056,0.40515,0.46499
2020,Single parent,Urban regions,4 rooms,0.22523,231,1056,0.20002,0.25044
2020,Single parent,Urban regions,5 rooms,0.13279,104,1056,0.11232,0.15327
2020,Single parent,Urban regions,6 rooms,0.04359,44,1056,0.03127,0.05591
2020,Single parent,Rural regions,2 rooms,0.06613,32,447,0.04307,0.08919
2020,Single parent,Rural regions,3 rooms,0.38516,190,447,0.33999,0.43032
2020,Single parent,Rural regions,4 rooms,0.21793,117,447,0.17962,0.25625
2020,Single parent,Rural regions,5 rooms,0.15756,63,447,0.12375,0.19137
2020,Single parent,Rural regions,6 rooms,0.08737,45,447,0.06117,0.11358
2020,Couple with children,Urban regions,2 rooms,0.02428,295,4521,0.01979,0.02876
2020,Couple with children,Urban regions,3 rooms,0.21363,1350,4521,0.20168,0.22558
2020,Couple with children,Urban regions,4 rooms,0.24275,1149,4521,0.23025,0.25525
2020,Couple with children,Urban regions,5 rooms,0.23682,732,4521,0.22443,0.24922
2020,Couple with children,Urban regions,6 rooms,0.14432,490,4521,0.13407,0.15456
2020,Couple with children,Urban regions,7 rooms,0.06941,241,4521,0.06200,0.07682
2020,Couple with children,Urban regions,8 rooms,0.04128,149,4521,0.03548,0.04708
2020,Couple with children,Urban regions,9 rooms,0.01631,57,4521,0.01261,0.02000
2020,Couple with children,Urban regions,10 or more rooms,0.00958,58,4521,0.00674,0.01242
2020,Couple with children,Rural regions,2 rooms,0.01639,66,2020,0.01085,0.02193
2020,Couple with children,Rural regions,3 rooms,0.11963,403,2020,0.10547,0.13378
2020,Couple with children,Rural regions,4 rooms,0.26736,537,2020,0.24805,0.28666
2020,Couple with children,Rural regions,5 rooms,0.20013,341,2020,0.18268,0.21758
2020,Couple with children,Rural regions,6 rooms,0.18586,291,2020,0.16889,0.20283
2020,Couple with children,Rural regions,7 rooms,0.11329,176,2020,0.09947,0.12712
2020,Couple with children,Rural regions,8 rooms,0.04179,109,2020,0.03307,0.05052
2020,Couple with children,Rural regions,9 rooms,0.03172,49,2020,0.02408,0.03937
2020,Couple with children,Rural regions,10 or more rooms,0.02276,48,2020,0.01626,0.02927
2020,Other Combinations,Urban regions,2 rooms,0.10788,71,291,0.07217,0.14359
2020,Other Combinations,Urban regions,3 rooms,0.32708,136,291,0.27308,0.38107
2020,Other Combinations,Urban regions,4 rooms,0.29458,84,291,0.24212,0.34705
2020,Other Combinations,Rural regions,3 rooms,0.18393,38,38,0.05909,0.30877
2021,Single-person household,Urban regions,1 room,0.08666,410,2482,0.07559,0.09773
2021,Single-person household,Urban regions,2 rooms,0.34876,875,2482,0.33001,0.36751
2021,Single-person household,Urban regions,3 rooms,0.32632,726,2482,0.30787,0.34477
2021,Single-person household,Urban regions,4 rooms,0.10505,252,2482,0.09299,0.11712
2021,Single-person household,Urban regions,5 rooms,0.06846,136,2482,0.05852,0.07839
2021,Single-person household,Urban regions,6 rooms,0.04196,83,2482,0.03407,0.04985
2021,Single-person household,Rural regions,1 room,0.06444,92,949,0.04881,0.08007
2021,Single-person household,Rural regions,2 rooms,0.32640,314,949,0.29655,0.35625
2021,Single-person household,Rural regions,3 rooms,0.31012,303,949,0.28068,0.33956
2021,Single-person household,Rural regions,4 rooms,0.12792,127,949,0.10666,0.14919
2021,Single-person household,Rural regions,5 rooms,0.08084,80,949,0.06349,0.09819
2021,Single-person household,Rural regions,6 rooms,0.03457,33,949,0.02294,0.04620
2021,Couple without children,Urban regions,1 room,0.01383,41,2230,0.00898,0.01868
2021,Couple without children,Urban regions,2 rooms,0.12422,340,2230,0.11053,0.13791
2021,Couple without children,Urban regions,3 rooms,0.31519,675,2230,0.29590,0.33447
2021,Couple without children,Urban regions,4 rooms,0.22744,462,2230,0.21004,0.24484
2021,Couple without children,Urban regions,5 rooms,0.14878,336,2230,0.13401,0.16356
2021,Couple without children,Urban regions,6 rooms,0.09737,209,2230,0.08506,0.10967
2021,Couple without children,Urban regions,7 rooms,0.04493,112,2230,0.03633,0.05352
2021,Couple without children,Urban regions,8 rooms,0.01718,55,2230,0.01178,0.02257
2021,Couple without children,Rural regions,2 rooms,0.08504,130,1180,0.06912,0.10096
2021,Couple without children,Rural regions,3 rooms,0.24975,318,1180,0.22505,0.27446
2021,Couple without children,Rural regions,4 rooms,0.23795,271,1180,0.21365,0.26226
2021,Couple without children,Rural regions,5 rooms,0.19384,219,1180,0.17127,0.21640
2021,Couple without children,Rural regions,6 rooms,0.13394,142,1180,0.11450,0.15338
2021,Couple without children,Rural regions,7 rooms,0.04449,59,1180,0.03272,0.05626
2021,Couple without children,Rural regions,8 rooms,0.03506,41,1180,0.02456,0.04556
2021,Single parent,Urban regions,2 rooms,0.11252,91,616,0.08754,0.13749
2021,Single parent,Urban regions,3 rooms,0.40503,298,616,0.36623,0.44382
2021,Single parent,Urban regions,4 rooms,0.24980,156,616,0.21558,0.28401
2021,Single parent,Urban regions,5 rooms,0.14731,71,616,0.11930,0.17533
2021,Single parent,Rural regions,3 rooms,0.31116,123,260,0.25478,0.36755
2021,Single parent,Rural regions,4 rooms,0.30296,93,260,0.24699,0.35893
2021,Single parent,Rural regions,5 rooms,0.15127,44,260,0.10763,0.19491
2021,Couple with children,Urban regions,2 rooms,0.03044,152,2766,0.02404,0.03685
2021,Couple with children,Urban regions,3 rooms,0.20989,719,2766,0.19471,0.22506
2021,Couple with children,Urban regions,4 rooms,0.22960,722,2766,0.21392,0.24527
2021,Couple with children,Urban regions,5 rooms,0.24595,484,2766,0.22990,0.26200
2021,Couple with children,Urban regions,6 rooms,0.14947,346,2766,0.13618,0.16276
2021,Couple with children,Urban regions,7 rooms,0.06207,161,2766,0.05307,0.07106
2021,Couple with children,Urban regions,8 rooms,0.04239,102,2766,0.03488,0.04990
2021,Couple with children,Urban regions,9 rooms,0.01885,44,2766,0.01378,0.02392
2021,Couple with children,Urban regions,10 or more rooms,0.00915,36,2766,0.00560,0.01270
2021,Couple with children,Rural regions,2 rooms,0.02110,35,1238,0.01309,0.02911
2021,Couple with children,Rural regions,3 rooms,0.11645,214,1238,0.09857,0.13432
2021,Couple with children,Rural regions,4 rooms,0.24104,290,1238,0.21720,0.26487
2021,Couple with children,Rural regions,5 rooms,0.22193,230,1238,0.19877,0.24508
2021,Couple with children,Rural regions,6 rooms,0.19620,214,1238,0.17407,0.21833
2021,Couple with children,Rural regions,7 rooms,0.11343,121,1238,0.09576,0.13110
2021,Couple with children,Rural regions,8 rooms,0.04566,66,1238,0.03402,0.05729
2021,Couple with children,Rural regions,9 rooms,0.02707,32,1238,0.01803,0.03612
2021,Couple with children,Rural regions,10 or more rooms,0.01665,36,1238,0.00952,0.02379
2021,Other Combinations,Urban regions,2 rooms,0.18227,55,188,0.12693,0.23760
2021,Other Combinations,Urban regions,3 rooms,0.20866,69,188,0.15042,0.26690
2021,Other Combinations,Urban regions,4 rooms,0.32233,64,188,0.25534,0.38932
2022,No answer / don't know,Urban regions,2 rooms,0.08015,50,274,0.04794,0.11235
2022,No answer / don't know,Urban regions,3 rooms,0.37149,102,274,0.31417,0.42881
2022,No answer / don't know,Urban regions,4 rooms,0.21579,47,274,0.16699,0.26458
2022,No answer / don't know,Urban regions,5 rooms,0.13647,44,274,0.09575,0.17720
2022,No answer / don't know,Urban regions,6 rooms,0.07153,31,274,0.04096,0.10210
2022,No answer / don't know,Rural regions,3 rooms,0.22087,39,77,0.12760,0.31413
2022,No answer / don't know,Rural regions,4 rooms,0.37706,38,77,0.26810,0.48602
2022,Single-person household,Urban regions,1 room,0.09658,881,4205,0.08765,0.10551
2022,Single-person household,Urban regions,2 rooms,0.34332,1554,4205,0.32897,0.35767
2022,Single-person household,Urban regions,3 rooms,0.32181,1080,4205,0.30769,0.33593
2022,Single-person household,Urban regions,4 rooms,0.10933,358,4205,0.09990,0.11876
2022,Single-person household,Urban regions,5 rooms,0.06800,188,4205,0.06039,0.07561
2022,Single-person household,Urban regions,6 rooms,0.03864,101,4205,0.03281,0.04447
2022,Single-person household,Urban regions,7 rooms,0.01191,43,4205,0.00863,0.01519
2022,Single-person household,Rural regions,1 room,0.06821,180,1554,0.05567,0.08075
2022,Single-person household,Rural regions,2 rooms,0.28066,489,1554,0.25831,0.30300
2022,Single-person household,Rural regions,3 rooms,0.31427,461,1554,0.29118,0.33736
2022,Single-person household,Rural regions,4 rooms,0.13699,206,1554,0.11989,0.15409
2022,Single-person household,Rural regions,5 rooms,0.08307,104,1554,0.06935,0.09680
2022,Single-person household,Rural regions,6 rooms,0.07317,83,1554,0.06022,0.08612
2022,Single-person household,Rural regions,7 rooms,0.01966,31,1554,0.01276,0.02657
2022,Couple without children,Urban regions,1 room,0.00725,82,3901,0.00459,0.00992
2022,Couple without children,Urban regions,2 rooms,0.11593,794,3901,0.10588,0.12598
2022,Couple without children,Urban regions,3 rooms,0.32364,1277,3901,0.30896,0.33833
2022,Couple without children,Urban regions,4 rooms,0.23241,733,3901,0.21915,0.24567
2022,Couple without children,Urban regions,5 rooms,0.16149,508,3901,0.14994,0.17304
2022,Couple without children,Urban regions,6 rooms,0.08545,284,3901,0.07668,0.09423
2022,Couple without children,Urban regions,7 rooms,0.04420,150,3901,0.03775,0.05065
2022,Couple without children,Urban regions,8 rooms,0.01956,73,3901,0.01521,0.02390
2022,Couple without children,Rural regions,2 rooms,0.06722,174,1799,0.05564,0.07879
2022,Couple without children,Rural regions,3 rooms,0.26726,531,1799,0.24681,0.28772
2022,Couple without children,Rural regions,4 rooms,0.26073,440,1799,0.24043,0.28102
2022,Couple without children,Rural regions,5 rooms,0.19801,338,1799,0.17959,0.21643
2022,Couple without children,Rural regions,6 rooms,0.11128,183,1799,0.09674,0.12581
2022,Couple without children,Rural regions,7 rooms,0.05861,94,1799,0.04775,0.06947
2022,Couple without children,Rural regions,8 rooms,0.02079,39,1799,0.01419,0.02738
2022,Single parent,Urban regions,2 rooms,0.13110,108,787,0.10751,0.15470
2022,Single parent,Urban regions,3 rooms,0.39787,353,787,0.36365,0.43209
2022,Single parent,Urban regions,4 rooms,0.25726,207,787,0.22670,0.28782
2022,Single parent,Urban regions,5 rooms,0.11242,88,787,0.09034,0.13450
2022,Single parent,Urban regions,6 rooms,0.03728,31,787,0.02403,0.05052
2022,Single parent,Rural regions,3 rooms,0.32880,147,348,0.27938,0.37823
2022,Single parent,Rural regions,4 rooms,0.27049,107,348,0.22375,0.31723
2022,Single parent,Rural regions,5 rooms,0.18700,61,348,0.14598,0.22803
2022,Single parent,Rural regions,6 rooms,0.10983,33,348,0.07693,0.14273
2022,Couple with children,Urban regions,2 rooms,0.02802,182,3886,0.02283,0.03321
2022,Couple with children,Urban regions,3 rooms,0.22288,976,3886,0.20979,0.23597
2022,Couple with children,Urban regions,4 rooms,0.26997,1019,3886,0.25601,0.28393
2022,Couple with children,Urban regions,5 rooms,0.22155,732,3886,0.20849,0.23461
2022,Couple with children,Urban regions,6 rooms,0.12114,458,3886,0.11088,0.13140
2022,Couple with children,Urban regions,7 rooms,0.06700,252,3886,0.05914,0.07487
2022,Couple with children,Urban regions,8 rooms,0.03982,155,3886,0.03367,0.04597
2022,Couple with children,Urban regions,9 rooms,0.01764,60,3886,0.01350,0.02178
2022,Couple with children,Urban regions,10 or more rooms,0.01093,52,3886,0.00766,0.01420
2022,Couple with children,Rural regions,2 rooms,0.01420,39,1944,0.00894,0.01946
2022,Couple with children,Rural regions,3 rooms,0.13545,309,1944,0.12023,0.15066
2022,Couple with children,Rural regions,4 rooms,0.25549,497,1944,0.23610,0.27488
2022,Couple with children,Rural regions,5 rooms,0.22811,412,1944,0.20945,0.24676
