"pgisced97","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"general elemantary","1989","Hauptschulabschluss","weiblich","1418","0.481615378381404","0.463147514690364","0.500083242072445"
"general elemantary","1989","Realschulabschluss","maennlich","131","0.149191665553231","0.122314445095963","0.176068886010498"
"general elemantary","1989","Realschulabschluss","weiblich","262","0.23928715963736","0.212561599524744","0.266012719749975"
"general elemantary","1989","(Fach-)Abitur","maennlich","","","",""
"general elemantary","1989","(Fach-)Abitur","weiblich","","","",""
"general elemantary","1989","AkademikerInnen","maennlich","","","",""
"general elemantary","1989","AkademikerInnen","weiblich","","","",""
"middle vocational","1989","(noch) kein Abschluss","maennlich","54","0.0985441503837309","0.0689637912200786","0.128124509547383"
"middle vocational","1989","(noch) kein Abschluss","weiblich","31","0.0364159388566255","0.0201104182073383","0.0527214595059127"
"middle vocational","1989","Hauptschulabschluss","maennlich","1760","0.723049083017862","0.706213488282539","0.739884677753186"
"middle vocational","1989","Hauptschulabschluss","weiblich","1310","0.484111611680882","0.465640584004754","0.50258263935701"
"middle vocational","1989","Realschulabschluss","maennlich","474","0.752682499418565","0.720134107389731","0.785230891447398"
"middle vocational","1989","Realschulabschluss","weiblich","622","0.663333020270756","0.633730900262974","0.692935140278538"
"middle vocational","1989","(Fach-)Abitur","maennlich","225","0.475284181711015","0.42893741730089","0.521630946121141"
"middle vocational","1989","(Fach-)Abitur","weiblich","128","0.375847005355859","0.322017675526349","0.429676335185368"
"middle vocational","1989","AkademikerInnen","maennlich","","","",""
"middle vocational","1989","AkademikerInnen","weiblich","","","",""
"vocational + Abi","1989","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","1989","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","1989","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","1989","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","1989","Realschulabschluss","maennlich","","","",""
"vocational + Abi","1989","Realschulabschluss","weiblich","","","",""
"vocational + Abi","1989","(Fach-)Abitur","maennlich","157","0.334983204067624","0.291179737166388","0.378786670968861"
"vocational + Abi","1989","(Fach-)Abitur","weiblich","133","0.440492156856413","0.385317444727888","0.495666868984938"
"vocational + Abi","1989","AkademikerInnen","maennlich","","","",""
"vocational + Abi","1989","AkademikerInnen","weiblich","","","",""
"higher vocational","1989","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","1989","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","1989","Hauptschulabschluss","maennlich","159","0.0738083723575567","0.0639717407044619","0.0836450040106515"
"higher vocational","1989","Hauptschulabschluss","weiblich","74","0.0307341781958652","0.0243548832112443","0.0371134731804861"
"higher vocational","1989","Realschulabschluss","maennlich","70","0.0981258350282049","0.0756838710714257","0.120567798984984"
"higher vocational","1989","Realschulabschluss","weiblich","95","0.0973798200918844","0.0788084583933654","0.115951181790403"
"higher vocational","1989","(Fach-)Abitur","maennlich","64","0.18973261422136","0.153343973236504","0.226121255206216"
"higher vocational","1989","(Fach-)Abitur","weiblich","50","0.183660837787728","0.140626859863947","0.226694815711509"
"higher vocational","1989","AkademikerInnen","maennlich","","","",""
"higher vocational","1989","AkademikerInnen","weiblich","","","",""
"higher education","1989","(noch) kein Abschluss","maennlich","","","",""
"higher education","1989","(noch) kein Abschluss","weiblich","","","",""
"higher education","1989","Hauptschulabschluss","maennlich","","","",""
"higher education","1989","Hauptschulabschluss","weiblich","","","",""
"higher education","1989","Realschulabschluss","maennlich","","","",""
"higher education","1989","Realschulabschluss","weiblich","","","",""
"higher education","1989","(Fach-)Abitur","maennlich","","","",""
"higher education","1989","(Fach-)Abitur","weiblich","","","",""
"higher education","1989","AkademikerInnen","maennlich","472","1","1","1"
"higher education","1989","AkademikerInnen","weiblich","227","1","1","1"
"in school","1990","(noch) kein Abschluss","maennlich","112","0.448432574563131","0.400351400795919","0.496513748330344"
"in school","1990","(noch) kein Abschluss","weiblich","83","0.335475718441406","0.293584388034966","0.377367048847846"
"in school","1990","Hauptschulabschluss","maennlich","","","",""
"in school","1990","Hauptschulabschluss","weiblich","","","",""
"in school","1990","Realschulabschluss","maennlich","","","",""
"in school","1990","Realschulabschluss","weiblich","","","",""
"in school","1990","(Fach-)Abitur","maennlich","","","",""
"in school","1990","(Fach-)Abitur","weiblich","","","",""
"in school","1990","AkademikerInnen","maennlich","","","",""
"in school","1990","AkademikerInnen","weiblich","","","",""
"inadequately","1990","(noch) kein Abschluss","maennlich","249","0.442871042821723","0.394848661891857","0.490893423751588"
"inadequately","1990","(noch) kein Abschluss","weiblich","374","0.608965346380821","0.565669912825514","0.652260779936128"
"inadequately","1990","Hauptschulabschluss","maennlich","","","",""
"inadequately","1990","Hauptschulabschluss","weiblich","","","",""
"inadequately","1990","Realschulabschluss","maennlich","","","",""
"inadequately","1990","Realschulabschluss","weiblich","","","",""
"inadequately","1990","(Fach-)Abitur","maennlich","","","",""
"inadequately","1990","(Fach-)Abitur","weiblich","","","",""
"inadequately","1990","AkademikerInnen","maennlich","","","",""
"inadequately","1990","AkademikerInnen","weiblich","","","",""
"general elemantary","1990","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","1990","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","1990","Hauptschulabschluss","maennlich","803","0.178103752616469","0.165201566505047","0.191005938727892"
"general elemantary","1990","Hauptschulabschluss","weiblich","1663","0.451000156570218","0.434958228438139","0.467042084702296"
"general elemantary","1990","Realschulabschluss","maennlich","207","0.134294963252853","0.116929539068756","0.151660387436949"
"general elemantary","1990","Realschulabschluss","weiblich","338","0.207824983664828","0.188682991083053","0.226966976246602"
"general elemantary","1990","(Fach-)Abitur","maennlich","","","",""
"general elemantary","1990","(Fach-)Abitur","weiblich","","","",""
"general elemantary","1990","AkademikerInnen","maennlich","","","",""
"general elemantary","1990","AkademikerInnen","weiblich","","","",""
"middle vocational","1990","(noch) kein Abschluss","maennlich","49","0.108305503133931","0.0782613141316706","0.138349692136191"
"middle vocational","1990","(noch) kein Abschluss","weiblich","","","",""
"middle vocational","1990","Hauptschulabschluss","maennlich","2319","0.734632794000791","0.7197433990502","0.749522188951382"
"middle vocational","1990","Hauptschulabschluss","weiblich","1932","0.515292284529069","0.499180305199387","0.531404263858751"
"middle vocational","1990","Realschulabschluss","maennlich","1079","0.75017693719404","0.728128963594007","0.772224910794072"
"middle vocational","1990","Realschulabschluss","weiblich","1265","0.70643421544611","0.684950159407675","0.727918271484545"
"middle vocational","1990","(Fach-)Abitur","maennlich","230","0.449708297607278","0.406491644269779","0.492924950944776"
"middle vocational","1990","(Fach-)Abitur","weiblich","159","0.386193504337917","0.337046659904941","0.435340348770892"
"middle vocational","1990","AkademikerInnen","maennlich","","","",""
"middle vocational","1990","AkademikerInnen","weiblich","","","",""
"vocational + Abi","1990","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","1990","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","1990","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","1990","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","1990","Realschulabschluss","maennlich","","","",""
"vocational + Abi","1990","Realschulabschluss","weiblich","","","",""
"vocational + Abi","1990","(Fach-)Abitur","maennlich","212","0.376395290643647","0.334306544935093","0.418484036352202"
"vocational + Abi","1990","(Fach-)Abitur","weiblich","163","0.428100514866459","0.378153430250083","0.478047599482834"
"vocational + Abi","1990","AkademikerInnen","maennlich","","","",""
"vocational + Abi","1990","AkademikerInnen","weiblich","","","",""
"higher vocational","1990","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","1990","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","1990","Hauptschulabschluss","maennlich","239","0.0810212210496277","0.0718194716438147","0.0902229704554407"
"higher vocational","1990","Hauptschulabschluss","weiblich","90","0.0302355970929068","0.0247151468007861","0.0357560473850276"
"higher vocational","1990","Realschulabschluss","maennlich","195","0.115528099553108","0.0992480247378118","0.131808174368403"
"higher vocational","1990","Realschulabschluss","weiblich","123","0.0857408008890621","0.0725322208355937","0.0989493809425305"
"higher vocational","1990","(Fach-)Abitur","maennlich","67","0.173896411749075","0.140969442014784","0.206823381483366"
"higher vocational","1990","(Fach-)Abitur","weiblich","55","0.185705980795625","0.146452246017482","0.224959715573767"
"higher vocational","1990","AkademikerInnen","maennlich","","","",""
"higher vocational","1990","AkademikerInnen","weiblich","","","",""
"higher education","1990","(noch) kein Abschluss","maennlich","","","",""
"higher education","1990","(noch) kein Abschluss","weiblich","","","",""
"higher education","1990","Hauptschulabschluss","maennlich","","","",""
"higher education","1990","Hauptschulabschluss","weiblich","","","",""
"higher education","1990","Realschulabschluss","maennlich","","","",""
"higher education","1990","Realschulabschluss","weiblich","","","",""
"higher education","1990","(Fach-)Abitur","maennlich","","","",""
"higher education","1990","(Fach-)Abitur","weiblich","","","",""
"higher education","1990","AkademikerInnen","maennlich","928","1","1","1"
"higher education","1990","AkademikerInnen","weiblich","770","1","1","1"
"in school","1991","(noch) kein Abschluss","maennlich","91","0.382123198722328","0.334083036763791","0.430163360680866"
"in school","1991","(noch) kein Abschluss","weiblich","71","0.301009762926802","0.260478383419262","0.341541142434341"
"in school","1991","Hauptschulabschluss","maennlich","","","",""
"in school","1991","Hauptschulabschluss","weiblich","","","",""
"in school","1991","Realschulabschluss","maennlich","","","",""
"in school","1991","Realschulabschluss","weiblich","","","",""
"in school","1991","(Fach-)Abitur","maennlich","","","",""
"in school","1991","(Fach-)Abitur","weiblich","","","",""
"in school","1991","AkademikerInnen","maennlich","","","",""
"in school","1991","AkademikerInnen","weiblich","","","",""
"inadequately","1991","(noch) kein Abschluss","maennlich","254","0.491425718046607","0.441999434807499","0.540852001285715"
"inadequately","1991","(noch) kein Abschluss","weiblich","387","0.63414834228166","0.591587179547614","0.676709505015707"
"inadequately","1991","Hauptschulabschluss","maennlich","","","",""
"inadequately","1991","Hauptschulabschluss","weiblich","","","",""
"inadequately","1991","Realschulabschluss","maennlich","","","",""
"inadequately","1991","Realschulabschluss","weiblich","","","",""
"inadequately","1991","(Fach-)Abitur","maennlich","","","",""
"inadequately","1991","(Fach-)Abitur","weiblich","","","",""
"inadequately","1991","AkademikerInnen","maennlich","","","",""
"inadequately","1991","AkademikerInnen","weiblich","","","",""
"general elemantary","1991","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","1991","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","1991","Hauptschulabschluss","maennlich","784","0.179418050185421","0.166288827272772","0.19254727309807"
"general elemantary","1991","Hauptschulabschluss","weiblich","1567","0.443975131157411","0.427584821124678","0.460365441190144"
"general elemantary","1991","Realschulabschluss","maennlich","205","0.125878651663136","0.108757721116493","0.142999582209779"
"general elemantary","1991","Realschulabschluss","weiblich","331","0.197356114038703","0.178530476747022","0.216181751330384"
"general elemantary","1991","(Fach-)Abitur","maennlich","","","",""
"general elemantary","1991","(Fach-)Abitur","weiblich","","","",""
"general elemantary","1991","AkademikerInnen","maennlich","","","",""
