"pgisced97","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"in school","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"in school","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"inadequately","1987","(noch) kein Abschluss","kein Migrationshintergrund","50","0.288218417156469","0.227248669405521","0.349188164907418"
"inadequately","1987","(noch) kein Abschluss","direkter Migrationshintergrund","673","0.856821500653245","0.832319737143809","0.881323264162681"
"inadequately","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1987","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1987","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1987","Realschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"inadequately","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"inadequately","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"inadequately","1987","AkademikerInnen","kein Migrationshintergrund","","","",""
"inadequately","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"inadequately","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"general elemantary","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"general elemantary","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"general elemantary","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"general elemantary","1987","Hauptschulabschluss","kein Migrationshintergrund","1491","0.343379963749181","0.329419314802902","0.35734061269546"
"general elemantary","1987","Hauptschulabschluss","direkter Migrationshintergrund","888","0.501209093772527","0.475964975897871","0.526453211647182"
"general elemantary","1987","Hauptschulabschluss","indirekter Migrationshintergrund","46","0.342032692249043","0.247626997842915","0.436438386655172"
"general elemantary","1987","Realschulabschluss","kein Migrationshintergrund","356","0.210948874874286","0.190857406375113","0.231040343373459"
"general elemantary","1987","Realschulabschluss","direkter Migrationshintergrund","60","0.297606594374987","0.223696984231957","0.371516204518017"
"general elemantary","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"general elemantary","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"general elemantary","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"general elemantary","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"general elemantary","1987","AkademikerInnen","kein Migrationshintergrund","","","",""
"general elemantary","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"general elemantary","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"middle vocational","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"middle vocational","1987","(noch) kein Abschluss","direkter Migrationshintergrund","78","0.0941579172382467","0.0737279377416098","0.114587896734884"
"middle vocational","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","1987","Hauptschulabschluss","kein Migrationshintergrund","2695","0.600335078643844","0.58593363788829","0.614736519399399"
"middle vocational","1987","Hauptschulabschluss","direkter Migrationshintergrund","597","0.466023694294491","0.440837853299751","0.491209535289231"
"middle vocational","1987","Hauptschulabschluss","indirekter Migrationshintergrund","46","0.559790970027884","0.461002867986673","0.658579072069095"
"middle vocational","1987","Realschulabschluss","kein Migrationshintergrund","1067","0.690138719915164","0.667365609347775","0.712911830482553"
"middle vocational","1987","Realschulabschluss","direkter Migrationshintergrund","69","0.558726927281954","0.478458835575827","0.63899501898808"
"middle vocational","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","1987","(Fach-)Abitur","kein Migrationshintergrund","259","0.453067269872954","0.411159287819379","0.494975251926529"
"middle vocational","1987","(Fach-)Abitur","direkter Migrationshintergrund","110","0.441468514405046","0.37757190753605","0.505365121274042"
"middle vocational","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"middle vocational","1987","AkademikerInnen","kein Migrationshintergrund","","","",""
"middle vocational","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"middle vocational","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1987","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1987","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1987","Realschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1987","(Fach-)Abitur","kein Migrationshintergrund","174","0.335602370676016","0.295848905116266","0.375355836235766"
"vocational + Abi","1987","(Fach-)Abitur","direkter Migrationshintergrund","103","0.388323974629268","0.325610345988454","0.451037603270081"
"vocational + Abi","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1987","AkademikerInnen","kein Migrationshintergrund","","","",""
"vocational + Abi","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"vocational + Abi","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher vocational","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher vocational","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1987","Hauptschulabschluss","kein Migrationshintergrund","233","0.0511301633789043","0.0446542209875907","0.0576061057702178"
"higher vocational","1987","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1987","Realschulabschluss","kein Migrationshintergrund","161","0.0989124052105506","0.0842103046454147","0.113614505775687"
"higher vocational","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1987","(Fach-)Abitur","kein Migrationshintergrund","109","0.21133035945103","0.176960563387882","0.245700155514178"
"higher vocational","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher vocational","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher vocational","1987","AkademikerInnen","kein Migrationshintergrund","","","",""
"higher vocational","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"higher vocational","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher education","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher education","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher education","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher education","1987","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"higher education","1987","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","1987","Realschulabschluss","kein Migrationshintergrund","","","",""
"higher education","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"higher education","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher education","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher education","1987","AkademikerInnen","kein Migrationshintergrund","640","1","1","1"
"higher education","1987","AkademikerInnen","direkter Migrationshintergrund","100","1","1","1"
"higher education","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"in school","1988","(noch) kein Abschluss","kein Migrationshintergrund","126","0.637773749952792","0.568135824277651","0.707411675627934"
"in school","1988","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"in school","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"in school","1988","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"in school","1988","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1988","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1988","Realschulabschluss","kein Migrationshintergrund","","","",""
"in school","1988","Realschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1988","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"in school","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"in school","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"in school","1988","AkademikerInnen","kein Migrationshintergrund","","","",""
"in school","1988","AkademikerInnen","direkter Migrationshintergrund","","","",""
"in school","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"inadequately","1988","(noch) kein Abschluss","kein Migrationshintergrund","46","0.280931751554602","0.215812707613007","0.346050795496197"
"inadequately","1988","(noch) kein Abschluss","direkter Migrationshintergrund","619","0.850875649897759","0.824637162698595","0.877114137096923"
"inadequately","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1988","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1988","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1988","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1988","Realschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1988","Realschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1988","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"inadequately","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"inadequately","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"inadequately","1988","AkademikerInnen","kein Migrationshintergrund","","","",""
"inadequately","1988","AkademikerInnen","direkter Migrationshintergrund","","","",""
