year,age_gr,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
1987,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0018828659201268457,13496,0.0011514675479586422,0.002614264292295049
1987,46-65 J.,direkter Migrationshintergrund,higher vocational,0.00178376771380438,13496,0.001071841474510099,0.002495693953098661
1987,66 und älter,direkter Migrationshintergrund,middle vocational,0.00178376771380438,13496,0.001071841474510099,0.002495693953098661
1987,30-45 J.,kein Migrationshintergrund,inadequately,0.0014864730948369834,13496,0.0008364795564373539,0.002136466633236613
1987,18-29 J.,direkter Migrationshintergrund,in school,0.0012882766821920523,13496,0.0006831055773414251,0.0018934477870426794
1987,66 und älter,direkter Migrationshintergrund,inadequately,0.0011891784758695867,13496,0.0006077200395726312,0.0017706369121665423
1987,18-29 J.,direkter Migrationshintergrund,higher education,0.0010900802695471212,13496,0.0005333485842588654,0.001646811954835377
1987,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.0010900802695471212,13496,0.0005333485842588654,0.001646811954835377
1987,18-29 J.,direkter Migrationshintergrund,higher vocational,0.0009909820632246556,13496,0.000460132899209932,0.0015218312272393792
1987,46-65 J.,kein Migrationshintergrund,inadequately,0.0006936874442572589,13496,0.0002494810877761851,0.0011378938007383327
1987,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0005945892379347934,13496,0.0001833136736930859,0.0010058648021765008
1987,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0005945892379347934,13496,0.0001833136736930859,0.0010058648021765008
1987,66 und älter,kein Migrationshintergrund,inadequately,0.0004954910316123278,13496,0.00012003091173978076,0.0008709511514848748
1987,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.00039639282528986224,13496,6.055443743744796e-05,0.0007322312131422765
1987,18-29 J.,indirekter Migrationshintergrund,in school,0.00039639282528986224,13496,6.055443743744796e-05,0.0007322312131422765
1987,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.00039639282528986224,13496,6.055443743744796e-05,0.0007322312131422765
1987,66 und älter,direkter Migrationshintergrund,higher education,0.00039639282528986224,13496,6.055443743744796e-05,0.0007322312131422765
1987,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.0002972946189673967,13496,6.435627075898696e-06,0.0005881536108588946
1987,18-29 J.,indirekter Migrationshintergrund,higher education,0.00019819641264493112,13496,-3.930073016145512e-05,0.00043569355545131734
1987,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.00019819641264493112,13496,-3.930073016145512e-05,0.00043569355545131734
1987,46-65 J.,indirekter Migrationshintergrund,higher education,0.00019819641264493112,13496,-3.930073016145512e-05,0.00043569355545131734
1987,66 und älter,direkter Migrationshintergrund,higher vocational,0.00019819641264493112,13496,-3.930073016145512e-05,0.00043569355545131734
1987,66 und älter,indirekter Migrationshintergrund,middle vocational,0.00019819641264493112,13496,-3.930073016145512e-05,0.00043569355545131734
1987,46-65 J.,indirekter Migrationshintergrund,inadequately,9.909820632246556e-05,13496,-6.8845956381941e-05,0.0002670423690268721
1987,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,9.909820632246556e-05,13496,-6.8845956381941e-05,0.0002670423690268721
1987,30-45 J.,indirekter Migrationshintergrund,higher vocational,9.909820632246556e-05,13496,-6.8845956381941e-05,0.0002670423690268721
1988,30-45 J.,kein Migrationshintergrund,middle vocational,0.12410277748881722,12817,0.11839482690649011,0.12981072807114433
1988,46-65 J.,kein Migrationshintergrund,middle vocational,0.12254239051284718,12817,0.11686538748870254,0.12821939353699183
1988,18-29 J.,kein Migrationshintergrund,middle vocational,0.10163320503484864,12817,0.0964019302183836,0.10686447985131368
1988,46-65 J.,kein Migrationshintergrund,general elemantary,0.06460002080515968,12817,0.06034425337946721,0.06885578823085216
1988,66 und älter,kein Migrationshintergrund,middle vocational,0.04930822844065328,12817,0.04555985850078928,0.05305659838051728
1988,18-29 J.,kein Migrationshintergrund,general elemantary,0.045667325496723185,12817,0.042053097340448445,0.049281553652997925
1988,66 und älter,kein Migrationshintergrund,general elemantary,0.037033184229688966,12817,0.033763814270699355,0.04030255418867858
1988,18-29 J.,direkter Migrationshintergrund,general elemantary,0.03328825548736086,12817,0.030182574133436283,0.03639393684128544
1988,30-45 J.,kein Migrationshintergrund,higher education,0.031727868511390825,12817,0.028693404131614923,0.03476233289116673
1988,46-65 J.,direkter Migrationshintergrund,inadequately,0.031415791116196815,12817,0.028395800651714716,0.03443578158067891
1988,30-45 J.,direkter Migrationshintergrund,middle vocational,0.03131176531779881,12817,0.028296617083263587,0.03432691355233404
1988,30-45 J.,direkter Migrationshintergrund,general elemantary,0.02964735254343077,12817,0.026710915895553473,0.03258378919130807
1988,46-65 J.,direkter Migrationshintergrund,general elemantary,0.027566836575470717,12817,0.024732272845743787,0.030401400305197647
1988,18-29 J.,direkter Migrationshintergrund,middle vocational,0.027046707583480704,12817,0.02423826158191098,0.029855153585050427
1988,46-65 J.,direkter Migrationshintergrund,middle vocational,0.02579839800270467,12817,0.02305376887421453,0.02854302713119481
1988,30-45 J.,kein Migrationshintergrund,general elemantary,0.025278269010714657,12817,0.022560723229782895,0.02799581479164642
1988,30-45 J.,direkter Migrationshintergrund,inadequately,0.022885675647560597,12817,0.02029676275378244,0.025474588541338754
1988,46-65 J.,kein Migrationshintergrund,higher education,0.01997295329241652,12817,0.017550792035856327,0.022395114548976712
1988,30-45 J.,kein Migrationshintergrund,higher vocational,0.019140746905232497,12817,0.016768577686182548,0.021512916124282445
1988,46-65 J.,kein Migrationshintergrund,higher vocational,0.017060230937272443,12817,0.014818317781820627,0.01930214409272426
1988,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.008009986476646209,12817,0.006466750210612891,0.009553222742679526
1988,18-29 J.,direkter Migrationshintergrund,inadequately,0.007801934879850203,12817,0.006278712795672226,0.00932515696402818
1988,18-29 J.,kein Migrationshintergrund,in school,0.007177780089462187,12817,0.005716297326419893,0.00863926285250448
1988,66 und älter,kein Migrationshintergrund,higher vocational,0.006865702694268178,12817,0.005436119724358254,0.008295285664178103
1988,18-29 J.,kein Migrationshintergrund,higher vocational,0.006761676895870176,12817,0.00534289113763693,0.008180462654103422
1988,18-29 J.,kein Migrationshintergrund,higher education,0.006657651097472173,12817,0.0052497476559093155,0.008065554539035031
1988,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.0064495995006761675,12817,0.005063724042334841,0.007835474959017494
1988,66 und älter,kein Migrationshintergrund,higher education,0.0054093415166961405,12817,0.004139477351607301,0.00667920568178498
1988,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.005097264121502133,12817,0.0038643814155824357,0.00633014682742183
1988,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.004785186726308124,12817,0.003590454056149068,0.0059799193964671805
1988,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.004785186726308124,12817,0.003590454056149068,0.0059799193964671805
1988,30-45 J.,direkter Migrationshintergrund,higher education,0.003952980339124103,12817,0.0028666419510763796,0.005039318727171826
1988,18-29 J.,kein Migrationshintergrund,inadequately,0.0037449287423280972,12817,0.002687454175590546,0.004802403309065648
1988,46-65 J.,direkter Migrationshintergrund,higher education,0.003432851347134089,12817,0.0024202379676065977,0.00444546472666158
1988,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.0030167481535420784,12817,0.002067288885084243,0.003966207421999914
1988,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0027046707583480703,12817,0.0018055211187147252,0.0036038203979814154
1988,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.002600644959950068,12817,0.0017189102164111571,0.0034823797034889787
1988,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.002392593363154062,12817,0.001546774904940081,0.003238411821368043
1988,66 und älter,direkter Migrationshintergrund,general elemantary,0.002392593363154062,12817,0.001546774904940081,0.003238411821368043
1988,66 und älter,direkter Migrationshintergrund,middle vocational,0.002080515967960054,12817,0.0012916628308878909,0.002869369105032217
1988,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0019764901695620515,12817,0.0012075711660774683,0.0027454091730466346
1988,30-45 J.,kein Migrationshintergrund,inadequately,0.0018724643711640486,12817,0.0011240145671952706,0.002620914175132827
1988,46-65 J.,direkter Migrationshintergrund,higher vocational,0.0016644127743680433,12817,0.0009586939928315192,0.0023701315559045673
1988,66 und älter,direkter Migrationshintergrund,inadequately,0.0013523353791740351,12817,0.0007161096479139079,0.0019885611104341625
1988,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.0011442837823780298,12817,0.0005589802700270107,0.001729587294729049
1988,18-29 J.,direkter Migrationshintergrund,higher education,0.001040257983980027,12817,0.00048216392252444504,0.0015983520454356088
1988,18-29 J.,direkter Migrationshintergrund,in school,0.0009362321855820243,12817,0.00040675010431431955,0.001465714266849729
1988,18-29 J.,direkter Migrationshintergrund,higher vocational,0.0009362321855820243,12817,0.00040675010431431955,0.001465714266849729
1988,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0007281805887860189,12817,0.0002611726664154174,0.0011951885111566203
1988,46-65 J.,kein Migrationshintergrund,inadequately,0.0006241547903880162,12817,0.00019176696472841494,0.0010565426160476176
1988,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0006241547903880162,12817,0.00019176696472841494,0.0010565426160476176
1988,18-29 J.,indirekter Migrationshintergrund,in school,0.00041610319359201083,12817,6.302326568298852e-05,0.0007691831215010331
1988,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.00041610319359201083,12817,6.302326568298852e-05,0.0007691831215010331
1988,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.00041610319359201083,12817,6.302326568298852e-05,0.0007691831215010331
1988,66 und älter,kein Migrationshintergrund,inadequately,0.00041610319359201083,12817,6.302326568298852e-05,0.0007691831215010331
1988,66 und älter,direkter Migrationshintergrund,higher education,0.00041610319359201083,12817,6.302326568298852e-05,0.0007691831215010331
1988,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.0003120773951940081,12817,6.285297545767672e-06,0.0006178694928422486
1988,66 und älter,direkter Migrationshintergrund,higher vocational,0.0003120773951940081,12817,6.285297545767672e-06,0.0006178694928422486
1988,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0003120773951940081,12817,6.285297545767672e-06,0.0006178694928422486
1988,46-65 J.,indirekter Migrationshintergrund,higher education,0.00020805159679600541,12817,-4.16395956117922e-05,0.000457742789203803
1988,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.00020805159679600541,12817,-4.16395956117922e-05,0.000457742789203803
1988,18-29 J.,indirekter Migrationshintergrund,higher education,0.00020805159679600541,12817,-4.16395956117922e-05,0.000457742789203803
1988,66 und älter,indirekter Migrationshintergrund,middle vocational,0.00020805159679600541,12817,-4.16395956117922e-05,0.000457742789203803
1988,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.00010402579839800271,12817,-7.25417219390933e-05,0.00028059331873509874
1989,30-45 J.,kein Migrationshintergrund,middle vocational,0.12422360248447205,12393,0.11841640594448644,0.13003079902445766
1989,46-65 J.,kein Migrationshintergrund,middle vocational,0.1206896551724138,12393,0.11495411981985093,0.12642519052497667
1989,18-29 J.,kein Migrationshintergrund,middle vocational,0.10441207967444849,12393,0.09902817535530851,0.10979598399358846
1989,46-65 J.,kein Migrationshintergrund,general elemantary,0.05954165774255729,12393,0.05537538124217516,0.06370793424293941
1989,66 und älter,kein Migrationshintergrund,middle vocational,0.04754765474405654,12393,0.04380091070936596,0.05129439877874712
1989,18-29 J.,kein Migrationshintergrund,general elemantary,0.04304990361961876,12393,0.039476364147708394,0.046623443091529125
1989,66 und älter,kein Migrationshintergrund,general elemantary,0.03812379524523452,12393,0.034752277100721436,0.04149531338974761
1989,18-29 J.,direkter Migrationshintergrund,general elemantary,0.03223388305847077,12393,0.029124248415994237,0.0353435177009473
1989,30-45 J.,kein Migrationshintergrund,higher education,0.031698436496037694,12393,0.028613884583209855,0.03478298840886553
1989,46-65 J.,direkter Migrationshintergrund,inadequately,0.031484257871064465,12393,0.028409804441337325,0.034558711300791606
1989,30-45 J.,direkter Migrationshintergrund,middle vocational,0.031377168558577855,12393,0.02830777856687549,0.03444655855028022
1989,46-65 J.,direkter Migrationshintergrund,general elemantary,0.029556650246305417,12393,0.026574836264251046,0.03253846422835979
1989,30-45 J.,direkter Migrationshintergrund,general elemantary,0.028378667808952665,12393,0.025455105398561596,0.03130223021934374
1989,18-29 J.,direkter Migrationshintergrund,middle vocational,0.028271578496466054,12393,0.02535337665070814,0.031189780342223968
1989,46-65 J.,direkter Migrationshintergrund,middle vocational,0.026343970871707003,12393,0.023524216725047977,0.02916372501836603
1989,30-45 J.,kein Migrationshintergrund,general elemantary,0.024202184621974727,12393,0.021496513215652414,0.02690785602829704
1989,30-45 J.,direkter Migrationshintergrund,inadequately,0.021096594559862927,12393,0.01856645810286529,0.023626731016860563
1989,46-65 J.,kein Migrationshintergrund,higher education,0.02066823730991647,12393,0.01816337137646045,0.02317310324337249
1989,30-45 J.,kein Migrationshintergrund,higher vocational,0.018740629685157422,12393,0.016353083152966772,0.021128176217348072
1989,46-65 J.,kein Migrationshintergrund,higher vocational,0.016384664810451918,12393,0.014149552900939808,0.018619776719964027
