"pgisced97","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"vocational + Abi","1988","35-65 Jahre alt","direkter Migrationshintergrund","54","0.0277611160735473","0.0196372088945248","0.0358850232525699"
"vocational + Abi","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1988","66 und älter","kein Migrationshintergrund","","","",""
"vocational + Abi","1988","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","1988","16-34 Jahre alt","kein Migrationshintergrund","139","0.0511253745577772","0.0426166103727882","0.0596341387427662"
"higher vocational","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1988","35-65 Jahre alt","kein Migrationshintergrund","275","0.0793914203329208","0.0704001719707854","0.0883826686950562"
"higher vocational","1988","35-65 Jahre alt","direkter Migrationshintergrund","32","0.0523167496320805","0.0413061244734593","0.0633273747907016"
"higher vocational","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1988","66 und älter","kein Migrationshintergrund","66","0.062394974440748","0.0473131324123647","0.0774768164691312"
"higher vocational","1988","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","1988","16-34 Jahre alt","kein Migrationshintergrund","177","0.0708271630774805","0.0609167445447756","0.0807375816101853"
"higher education","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher education","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1988","35-65 Jahre alt","kein Migrationshintergrund","384","0.103990260156394","0.0938383352413234","0.114142185071464"
"higher education","1988","35-65 Jahre alt","direkter Migrationshintergrund","56","0.0671811370824881","0.054802229135562","0.0795600450294142"
"higher education","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1988","66 und älter","kein Migrationshintergrund","52","0.0474550683541357","0.0341978119579826","0.0607123247502888"
"higher education","1988","66 und älter","direkter Migrationshintergrund","","","",""
"higher education","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","1989","16-34 Jahre alt","kein Migrationshintergrund","121","0.050150280487114","0.0416288608391262","0.0586717001351018"
"in school","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","1989","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","1989","66 und älter","kein Migrationshintergrund","","","",""
"in school","1989","66 und älter","direkter Migrationshintergrund","","","",""
"in school","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","1989","16-34 Jahre alt","kein Migrationshintergrund","50","0.019545256980446","0.0141404238631376","0.0249500900977543"
"inadequately","1989","16-34 Jahre alt","direkter Migrationshintergrund","110","0.0892221157765025","0.0709305970418508","0.107513634511154"
"inadequately","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","1989","35-65 Jahre alt","direkter Migrationshintergrund","461","0.163886762943647","0.145446500359017","0.182327025528277"
"inadequately","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1989","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","1989","66 und älter","direkter Migrationshintergrund","","","",""
"inadequately","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","1989","16-34 Jahre alt","kein Migrationshintergrund","526","0.195516791637074","0.180032250382231","0.211001332891917"
"general elemantary","1989","16-34 Jahre alt","direkter Migrationshintergrund","382","0.318324167583742","0.288433815977951","0.348214519189534"
"general elemantary","1989","16-34 Jahre alt","indirekter Migrationshintergrund","99","0.364985594755321","0.301513679266452","0.428457510244191"
"general elemantary","1989","35-65 Jahre alt","kein Migrationshintergrund","713","0.220299060194206","0.206139345560409","0.234458774828004"
"general elemantary","1989","35-65 Jahre alt","direkter Migrationshintergrund","475","0.297776063004854","0.274996503625003","0.320555622384706"
"general elemantary","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","1989","66 und älter","kein Migrationshintergrund","365","0.375692379754056","0.344976573726556","0.406408185781557"
"general elemantary","1989","66 und älter","direkter Migrationshintergrund","","","",""
"general elemantary","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","1989","16-34 Jahre alt","kein Migrationshintergrund","1385","0.554484977499736","0.535079519857875","0.573890435141596"
"middle vocational","1989","16-34 Jahre alt","direkter Migrationshintergrund","334","0.417995829471516","0.386347099143614","0.449644559799417"
"middle vocational","1989","16-34 Jahre alt","indirekter Migrationshintergrund","72","0.361657768812782","0.298310536915606","0.425005000709957"
"middle vocational","1989","35-65 Jahre alt","kein Migrationshintergrund","1881","0.573064173852981","0.556164937534446","0.589963410171516"
"middle vocational","1989","35-65 Jahre alt","direkter Migrationshintergrund","472","0.385798233272328","0.361548986073919","0.410047480470738"
"middle vocational","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"middle vocational","1989","66 und älter","kein Migrationshintergrund","451","0.488643304408214","0.456940012841953","0.520346595974476"
"middle vocational","1989","66 und älter","direkter Migrationshintergrund","","","",""
"middle vocational","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1989","16-34 Jahre alt","kein Migrationshintergrund","122","0.0540531337803692","0.045224538043471","0.0628817295172673"
"vocational + Abi","1989","16-34 Jahre alt","direkter Migrationshintergrund","40","0.0519221938303209","0.0376856104413633","0.0661587772192786"
"vocational + Abi","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1989","35-65 Jahre alt","kein Migrationshintergrund","47","0.0146658341038509","0.0105587905835213","0.0187728776241805"
"vocational + Abi","1989","35-65 Jahre alt","direkter Migrationshintergrund","53","0.0284847982794709","0.0201978622323415","0.0367717343266002"
"vocational + Abi","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1989","66 und älter","kein Migrationshintergrund","","","",""
"vocational + Abi","1989","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","1989","16-34 Jahre alt","kein Migrationshintergrund","138","0.051915475418939","0.0432534437498597","0.0605775070880184"
"higher vocational","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1989","35-65 Jahre alt","kein Migrationshintergrund","257","0.0779022228645879","0.0687453420298623","0.0870591036993136"
"higher vocational","1989","35-65 Jahre alt","direkter Migrationshintergrund","31","0.0530804640125667","0.0419121785382493","0.064248749486884"
"higher vocational","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1989","66 und älter","kein Migrationshintergrund","64","0.0633925797524817","0.0479384549499711","0.0788467045549923"
"higher vocational","1989","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","1989","16-34 Jahre alt","kein Migrationshintergrund","178","0.0743340841963223","0.0640924572000579","0.0845757111925867"
"higher education","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher education","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1989","35-65 Jahre alt","kein Migrationshintergrund","379","0.109836297694738","0.0991533270925118","0.120519268296964"
"higher education","1989","35-65 Jahre alt","direkter Migrationshintergrund","56","0.070973678487133","0.0581820664317981","0.0837652905424678"
"higher education","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1989","66 und älter","kein Migrationshintergrund","49","0.0471675692711131","0.0337220859467534","0.0606130525954729"
"higher education","1989","66 und älter","direkter Migrationshintergrund","","","",""
"higher education","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","1990","16-34 Jahre alt","kein Migrationshintergrund","133","0.0383392263719398","0.0324632114996002","0.0442152412442794"
"in school","1990","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1990","16-34 Jahre alt","indirekter Migrationshintergrund","34","0.161386674312575","0.116144241681523","0.206629106943627"
"in school","1990","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","1990","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","1990","66 und älter","kein Migrationshintergrund","","","",""
"in school","1990","66 und älter","direkter Migrationshintergrund","","","",""
"in school","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","1990","16-34 Jahre alt","kein Migrationshintergrund","53","0.0169856180745759","0.0130313065886818","0.0209399295604701"
"inadequately","1990","16-34 Jahre alt","direkter Migrationshintergrund","93","0.0819397304932467","0.0639407243190036","0.0999387366674898"
"inadequately","1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1990","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","1990","35-65 Jahre alt","direkter Migrationshintergrund","449","0.154862405652975","0.137288932515119","0.172435878790831"
"inadequately","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1990","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","1990","66 und älter","direkter Migrationshintergrund","","","",""
"inadequately","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","1990","16-34 Jahre alt","kein Migrationshintergrund","661","0.172006584726634","0.160457801199408","0.18355536825386"
"general elemantary","1990","16-34 Jahre alt","direkter Migrationshintergrund","362","0.330916538033467","0.300037408620114","0.36179566744682"
"general elemantary","1990","16-34 Jahre alt","indirekter Migrationshintergrund","109","0.375434990767551","0.31588421398175","0.434985767553351"
"general elemantary","1990","35-65 Jahre alt","kein Migrationshintergrund","853","0.186056536468835","0.175685809844289","0.196427263093381"
"general elemantary","1990","35-65 Jahre alt","direkter Migrationshintergrund","488","0.277877928145283","0.25611821195698","0.299637644333586"
"general elemantary","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","1990","66 und älter","kein Migrationshintergrund","500","0.358094050508547","0.332853389208892","0.383334711808202"
"general elemantary","1990","66 und älter","direkter Migrationshintergrund","","","",""
