year,age_gr,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,66 and older,Rural regions,SPD,0.17110,311,1805,0.15372,0.18848
2017,66 and older,Rural regions,CDU/CSU,0.25731,451,1805,0.23713,0.27748
2017,66 and older,Rural regions,Bündnis90/Grüne,0.01980,42,1805,0.01337,0.02623
2017,66 and older,Rural regions,PDS/Linke,0.03760,99,1805,0.02882,0.04638
2017,66 and older,Rural regions,AfD,0.01512,34,1805,0.00949,0.02075
2018,17-29 y.,Urban regions,Not leaning towards specific party,0.61374,2604,3586,0.59780,0.62968
2018,17-29 y.,Urban regions,SPD,0.06477,219,3586,0.05671,0.07282
2018,17-29 y.,Urban regions,CDU/CSU,0.07531,280,3586,0.06667,0.08395
2018,17-29 y.,Urban regions,FDP,0.02082,70,3586,0.01615,0.02549
2018,17-29 y.,Urban regions,Bündnis90/Grüne,0.07089,219,3586,0.06249,0.07929
2018,17-29 y.,Urban regions,PDS/Linke,0.05340,147,3586,0.04604,0.06076
2018,17-29 y.,Urban regions,AfD,0.02122,47,3586,0.01650,0.02594
2018,17-29 y.,Rural regions,Not leaning towards specific party,0.67292,1246,1571,0.64971,0.69613
2018,17-29 y.,Rural regions,SPD,0.04200,59,1571,0.03208,0.05193
2018,17-29 y.,Rural regions,CDU/CSU,0.06218,109,1571,0.05024,0.07413
2018,17-29 y.,Rural regions,Bündnis90/Grüne,0.04335,76,1571,0.03327,0.05342
2018,17-29 y.,Rural regions,PDS/Linke,0.02536,49,1571,0.01759,0.03314
2018,17-29 y.,Rural regions,AfD,0.03314,32,1571,0.02428,0.04199
2018,30-45 y.,Urban regions,Not leaning towards specific party,0.60585,3729,5557,0.59300,0.61870
2018,30-45 y.,Urban regions,SPD,0.08611,353,5557,0.07873,0.09348
2018,30-45 y.,Urban regions,CDU/CSU,0.10925,643,5557,0.10104,0.11745
2018,30-45 y.,Urban regions,FDP,0.02552,94,5557,0.02138,0.02967
2018,30-45 y.,Urban regions,Bündnis90/Grüne,0.08242,414,5557,0.07519,0.08965
2018,30-45 y.,Urban regions,PDS/Linke,0.03937,175,5557,0.03426,0.04449
2018,30-45 y.,Urban regions,AfD,0.02734,112,5557,0.02306,0.03163
2018,30-45 y.,Urban regions,Others,0.00890,37,5557,0.00643,0.01137
2018,30-45 y.,Rural regions,Not leaning towards specific party,0.66209,1902,2588,0.64387,0.68032
2018,30-45 y.,Rural regions,SPD,0.05416,132,2588,0.04543,0.06288
2018,30-45 y.,Rural regions,CDU/CSU,0.12362,271,2588,0.11094,0.13631
2018,30-45 y.,Rural regions,FDP,0.01485,38,2588,0.01019,0.01951
2018,30-45 y.,Rural regions,Bündnis90/Grüne,0.05275,94,2588,0.04414,0.06137
2018,30-45 y.,Rural regions,PDS/Linke,0.01930,56,2588,0.01400,0.02461
2018,30-45 y.,Rural regions,AfD,0.04674,95,2588,0.03861,0.05488
2018,46-65 y.,Urban regions,Not leaning towards specific party,0.53850,3505,6324,0.52621,0.55079
2018,46-65 y.,Urban regions,SPD,0.12566,764,6324,0.11749,0.13384
2018,46-65 y.,Urban regions,CDU/CSU,0.14215,937,6324,0.13354,0.15076
2018,46-65 y.,Urban regions,FDP,0.01921,130,6324,0.01582,0.02259
2018,46-65 y.,Urban regions,Bündnis90/Grüne,0.08110,566,6324,0.07438,0.08783
2018,46-65 y.,Urban regions,PDS/Linke,0.02978,196,6324,0.02559,0.03397
2018,46-65 y.,Urban regions,AfD,0.03655,194,6324,0.03193,0.04118
2018,46-65 y.,Urban regions,Others,0.00475,32,6324,0.00305,0.00644
2018,46-65 y.,Rural regions,Not leaning towards specific party,0.60985,2279,3618,0.59396,0.62575
2018,46-65 y.,Rural regions,SPD,0.10314,316,3618,0.09323,0.11305
2018,46-65 y.,Rural regions,CDU/CSU,0.13210,527,3618,0.12107,0.14314
2018,46-65 y.,Rural regions,FDP,0.01481,41,3618,0.01087,0.01875
2018,46-65 y.,Rural regions,Bündnis90/Grüne,0.04403,181,3618,0.03734,0.05072
2018,46-65 y.,Rural regions,PDS/Linke,0.03227,142,3618,0.02651,0.03803
2018,46-65 y.,Rural regions,AfD,0.03856,132,3618,0.03229,0.04484
2018,66 and older,Urban regions,Not leaning towards specific party,0.40570,1248,3097,0.38841,0.42300
2018,66 and older,Urban regions,SPD,0.18679,593,3097,0.17306,0.20052
2018,66 and older,Urban regions,CDU/CSU,0.27143,838,3097,0.25577,0.28710
2018,66 and older,Urban regions,FDP,0.02888,112,3097,0.02298,0.03478
2018,66 and older,Urban regions,Bündnis90/Grüne,0.04247,149,3097,0.03536,0.04957
2018,66 and older,Urban regions,PDS/Linke,0.02313,101,3097,0.01784,0.02843
2018,66 and older,Urban regions,AfD,0.01636,56,3097,0.01189,0.02083
2018,66 and older,Rural regions,Not leaning towards specific party,0.46512,861,1808,0.44212,0.48811
2018,66 and older,Rural regions,SPD,0.14619,267,1808,0.12990,0.16248
2018,66 and older,Rural regions,CDU/CSU,0.26135,450,1808,0.24109,0.28161
2018,66 and older,Rural regions,FDP,0.01372,31,1808,0.00836,0.01908
2018,66 and older,Rural regions,Bündnis90/Grüne,0.02811,52,1808,0.02049,0.03574
2018,66 and older,Rural regions,PDS/Linke,0.03780,98,1808,0.02900,0.04659
2018,66 and older,Rural regions,AfD,0.02275,49,1808,0.01588,0.02963
2019,17-29 y.,Urban regions,Not leaning towards specific party,0.59018,1715,2524,0.57099,0.60937
2019,17-29 y.,Urban regions,SPD,0.03779,108,2524,0.03035,0.04524
2019,17-29 y.,Urban regions,CDU/CSU,0.05731,125,2524,0.04824,0.06638
2019,17-29 y.,Urban regions,FDP,0.02252,66,2524,0.01673,0.02831
2019,17-29 y.,Urban regions,Bündnis90/Grüne,0.10275,328,2524,0.09091,0.11460
2019,17-29 y.,Urban regions,PDS/Linke,0.04711,88,2524,0.03885,0.05538
2019,17-29 y.,Urban regions,AfD,0.02083,47,2524,0.01526,0.02640
2019,17-29 y.,Urban regions,Others,0.01352,47,2524,0.00901,0.01802
2019,17-29 y.,Rural regions,Not leaning towards specific party,0.64811,847,1079,0.61960,0.67662
2019,17-29 y.,Rural regions,SPD,0.02339,34,1079,0.01436,0.03241
2019,17-29 y.,Rural regions,CDU/CSU,0.04369,63,1079,0.03149,0.05589
2019,17-29 y.,Rural regions,Bündnis90/Grüne,0.07658,104,1079,0.06070,0.09245
2019,17-29 y.,Rural regions,PDS/Linke,0.01959,31,1079,0.01132,0.02787
2019,30-45 y.,Urban regions,Not leaning towards specific party,0.59904,2522,3989,0.58383,0.61425
2019,30-45 y.,Urban regions,SPD,0.05844,236,3989,0.05116,0.06572
2019,30-45 y.,Urban regions,CDU/CSU,0.08744,411,3989,0.07868,0.09621
2019,30-45 y.,Urban regions,FDP,0.02319,102,3989,0.01852,0.02786
2019,30-45 y.,Urban regions,Bündnis90/Grüne,0.12267,449,3989,0.11249,0.13285
2019,30-45 y.,Urban regions,PDS/Linke,0.03728,135,3989,0.03140,0.04316
2019,30-45 y.,Urban regions,AfD,0.02983,91,3989,0.02455,0.03511
2019,30-45 y.,Urban regions,Others,0.01063,43,3989,0.00745,0.01382
2019,30-45 y.,Rural regions,Not leaning towards specific party,0.68026,1397,2012,0.65987,0.70064
2019,30-45 y.,Rural regions,SPD,0.03846,82,2012,0.03006,0.04687
2019,30-45 y.,Rural regions,CDU/CSU,0.09126,239,2012,0.07868,0.10385
2019,30-45 y.,Rural regions,FDP,0.01810,35,2012,0.01227,0.02392
2019,30-45 y.,Rural regions,Bündnis90/Grüne,0.07373,113,2012,0.06231,0.08515
2019,30-45 y.,Rural regions,PDS/Linke,0.01571,54,2012,0.01027,0.02114
2019,30-45 y.,Rural regions,AfD,0.04677,92,2012,0.03754,0.05600
2019,46-65 y.,Urban regions,Not leaning towards specific party,0.53465,3198,6366,0.52239,0.54690
2019,46-65 y.,Urban regions,SPD,0.10507,597,6366,0.09753,0.11260
2019,46-65 y.,Urban regions,CDU/CSU,0.13102,963,6366,0.12273,0.13931
2019,46-65 y.,Urban regions,FDP,0.01516,201,6366,0.01216,0.01816
2019,46-65 y.,Urban regions,Bündnis90/Grüne,0.11809,971,6366,0.11016,0.12602
2019,46-65 y.,Urban regions,PDS/Linke,0.02452,184,6366,0.02072,0.02832
2019,46-65 y.,Urban regions,AfD,0.03775,193,6366,0.03307,0.04244
2019,46-65 y.,Urban regions,Others,0.00873,59,6366,0.00645,0.01102
2019,46-65 y.,Rural regions,Not leaning towards specific party,0.58842,2093,3616,0.57238,0.60446
2019,46-65 y.,Rural regions,SPD,0.07144,244,3616,0.06305,0.07984
2019,46-65 y.,Rural regions,CDU/CSU,0.14196,590,3616,0.13058,0.15333
2019,46-65 y.,Rural regions,FDP,0.01416,65,3616,0.01031,0.01801
2019,46-65 y.,Rural regions,Bündnis90/Grüne,0.06871,296,3616,0.06047,0.07696
2019,46-65 y.,Rural regions,PDS/Linke,0.03305,136,3616,0.02723,0.03888
2019,46-65 y.,Rural regions,AfD,0.04670,159,3616,0.03983,0.05358
2019,46-65 y.,Rural regions,Others,0.00985,33,3616,0.00663,0.01307
2019,66 and older,Urban regions,Not leaning towards specific party,0.43413,1215,3129,0.41676,0.45150
2019,66 and older,Urban regions,SPD,0.15831,509,3129,0.14552,0.17110
2019,66 and older,Urban regions,CDU/CSU,0.24532,876,3129,0.23024,0.26040
2019,66 and older,Urban regions,FDP,0.02748,121,3129,0.02175,0.03321
2019,66 and older,Urban regions,Bündnis90/Grüne,0.06159,231,3129,0.05317,0.07002
2019,66 and older,Urban regions,PDS/Linke,0.02811,108,3129,0.02232,0.03390
2019,66 and older,Urban regions,AfD,0.02079,69,3129,0.01579,0.02579
2019,66 and older,Rural regions,Not leaning towards specific party,0.46198,842,1828,0.43912,0.48484
2019,66 and older,Rural regions,SPD,0.13733,230,1828,0.12155,0.15312
2019,66 and older,Rural regions,CDU/CSU,0.24352,468,1828,0.22384,0.26320
2019,66 and older,Rural regions,FDP,0.01884,38,1828,0.01260,0.02507
2019,66 and older,Rural regions,Bündnis90/Grüne,0.04375,94,1828,0.03437,0.05313
2019,66 and older,Rural regions,PDS/Linke,0.04426,102,1828,0.03483,0.05369
2019,66 and older,Rural regions,AfD,0.02525,54,1828,0.01805,0.03244
2020,17-29 y.,Urban regions,Not leaning towards specific party,0.60570,2665,3561,0.58964,0.62175
2020,17-29 y.,Urban regions,SPD,0.04021,113,3561,0.03375,0.04666
2020,17-29 y.,Urban regions,CDU/CSU,0.05630,188,3561,0.04873,0.06387
2020,17-29 y.,Urban regions,FDP,0.01208,53,3561,0.00849,0.01567
2020,17-29 y.,Urban regions,Bündnis90/Grüne,0.12287,386,3561,0.11209,0.13366
2020,17-29 y.,Urban regions,PDS/Linke,0.03909,106,3561,0.03273,0.04546
2020,17-29 y.,Urban regions,Others,0.01942,50,3561,0.01489,0.02395
2020,17-29 y.,Rural regions,Not leaning towards specific party,0.63569,1096,1336,0.60988,0.66151
2020,17-29 y.,Rural regions,CDU/CSU,0.06667,85,1336,0.05329,0.08005
2020,17-29 y.,Rural regions,Bündnis90/Grüne,0.09128,117,1336,0.07583,0.10673
2020,17-29 y.,Rural regions,PDS/Linke,0.02601,38,1336,0.01748,0.03455
2020,30-45 y.,Urban regions,Not leaning towards specific party,0.60022,3827,5506,0.58728,0.61316
2020,30-45 y.,Urban regions,SPD,0.05938,266,5506,0.05313,0.06562
2020,30-45 y.,Urban regions,CDU/CSU,0.09618,506,5506,0.08839,0.10397
2020,30-45 y.,Urban regions,FDP,0.01648,68,5506,0.01312,0.01985
2020,30-45 y.,Urban regions,Bündnis90/Grüne,0.12783,532,5506,0.11901,0.13665
2020,30-45 y.,Urban regions,PDS/Linke,0.04062,150,5506,0.03540,0.04583
2020,30-45 y.,Urban regions,AfD,0.02318,83,5506,0.01920,0.02715
2020,30-45 y.,Urban regions,Others,0.01223,43,5506,0.00933,0.01513
2020,30-45 y.,Urban regions,Party combinations,0.00942,31,5506,0.00687,0.01197
2020,30-45 y.,Rural regions,Not leaning towards specific party,0.66135,1818,2421,0.64249,0.68020
2020,30-45 y.,Rural regions,SPD,0.03849,78,2421,0.03083,0.04616
2020,30-45 y.,Rural regions,CDU/CSU,0.11702,261,2421,0.10421,0.12982
2020,30-45 y.,Rural regions,Bündnis90/Grüne,0.07491,134,2421,0.06442,0.08540
2020,30-45 y.,Rural regions,PDS/Linke,0.01929,53,2421,0.01381,0.02477
2020,30-45 y.,Rural regions,AfD,0.05430,77,2421,0.04527,0.06333
2020,46-65 y.,Urban regions,Not leaning towards specific party,0.51360,3480,6635,0.50157,0.52563
2020,46-65 y.,Urban regions,SPD,0.09788,574,6635,0.09073,0.10503
2020,46-65 y.,Urban regions,CDU/CSU,0.13845,998,6635,0.13014,0.14677
2020,46-65 y.,Urban regions,FDP,0.01487,159,6635,0.01196,0.01778
2020,46-65 y.,Urban regions,Bündnis90/Grüne,0.13949,995,6635,0.13116,0.14783
2020,46-65 y.,Urban regions,PDS/Linke,0.02599,173,6635,0.02216,0.02981
2020,46-65 y.,Urban regions,AfD,0.03213,164,6635,0.02789,0.03637
2020,46-65 y.,Urban regions,Others,0.00923,41,6635,0.00693,0.01153
2020,46-65 y.,Urban regions,Party combinations,0.00749,51,6635,0.00541,0.00956
2020,46-65 y.,Rural regions,Not leaning towards specific party,0.57302,2096,3568,0.55679,0.58926
2020,46-65 y.,Rural regions,SPD,0.07032,230,3568,0.06192,0.07871
2020,46-65 y.,Rural regions,CDU/CSU,0.15724,580,3568,0.14529,0.16919
2020,46-65 y.,Rural regions,FDP,0.01084,39,3568,0.00744,0.01424
2020,46-65 y.,Rural regions,Bündnis90/Grüne,0.06930,298,3568,0.06097,0.07764
2020,46-65 y.,Rural regions,PDS/Linke,0.03887,133,3568,0.03253,0.04521
2020,46-65 y.,Rural regions,AfD,0.04912,158,3568,0.04203,0.05621
2020,46-65 y.,Rural regions,Others,0.01337,34,3568,0.00960,0.01714
2020,66 and older,Urban regions,Not leaning towards specific party,0.40711,1177,3022,0.38959,0.42462
2020,66 and older,Urban regions,SPD,0.16211,497,3022,0.14897,0.17525
2020,66 and older,Urban regions,CDU/CSU,0.26329,839,3022,0.24759,0.27900
2020,66 and older,Urban regions,FDP,0.02272,91,3022,0.01740,0.02803
2020,66 and older,Urban regions,Bündnis90/Grüne,0.07523,265,3022,0.06582,0.08463
2020,66 and older,Urban regions,PDS/Linke,0.03080,108,3022,0.02464,0.03697
2020,66 and older,Urban regions,AfD,0.01414,45,3022,0.00993,0.01836
2020,66 and older,Rural regions,Not leaning towards specific party,0.47570,843,1751,0.45231,0.49910
2020,66 and older,Rural regions,SPD,0.13871,221,1751,0.12252,0.15491
2020,66 and older,Rural regions,CDU/CSU,0.23908,439,1751,0.21909,0.25906
2020,66 and older,Rural regions,Bündnis90/Grüne,0.04269,88,1751,0.03322,0.05216
2020,66 and older,Rural regions,PDS/Linke,0.04908,109,1751,0.03895,0.05920
2020,66 and older,Rural regions,AfD,0.02264,51,1751,0.01567,0.02961
2021,17-29 y.,Urban regions,Not leaning towards specific party,0.55806,1553,2277,0.53766,0.57847
2021,17-29 y.,Urban regions,SPD,0.03662,91,2277,0.02890,0.04434
2021,17-29 y.,Urban regions,CDU/CSU,0.03882,101,2277,0.03088,0.04676
2021,17-29 y.,Urban regions,FDP,0.03145,64,2277,0.02428,0.03862
2021,17-29 y.,Urban regions,Bündnis90/Grüne,0.16872,343,2277,0.15334,0.18411
2021,17-29 y.,Urban regions,PDS/Linke,0.04171,84,2277,0.03350,0.04993
2021,17-29 y.,Urban regions,Others,0.03047,41,2277,0.02341,0.03753
2021,17-29 y.,Rural regions,Not leaning towards specific party,0.61672,614,825,0.58352,0.64992
2021,17-29 y.,Rural regions,SPD,0.03216,32,825,0.02011,0.04420
2021,17-29 y.,Rural regions,CDU/CSU,0.05785,37,825,0.04191,0.07379
2021,17-29 y.,Rural regions,FDP,0.04929,33,825,0.03451,0.06407
2021,17-29 y.,Rural regions,Bündnis90/Grüne,0.09050,77,825,0.07091,0.11009
2021,17-29 y.,Rural regions,PDS/Linke,0.03459,32,825,0.02211,0.04707
2021,30-45 y.,Urban regions,Not leaning towards specific party,0.57759,2450,3609,0.56147,0.59371
2021,30-45 y.,Urban regions,SPD,0.06846,220,3609,0.06022,0.07670
2021,30-45 y.,Urban regions,CDU/CSU,0.09110,301,3609,0.08171,0.10049
2021,30-45 y.,Urban regions,FDP,0.03166,89,3609,0.02595,0.03738
2021,30-45 y.,Urban regions,Bündnis90/Grüne,0.13159,392,3609,0.12056,0.14262
2021,30-45 y.,Urban regions,PDS/Linke,0.03900,106,3609,0.03268,0.04531
2021,30-45 y.,Urban regions,AfD,0.02749,51,3609,0.02216,0.03283
2021,30-45 y.,Rural regions,Not leaning towards specific party,0.65923,1084,1489,0.63515,0.68332
2021,30-45 y.,Rural regions,SPD,0.02814,66,1489,0.01974,0.03654
2021,30-45 y.,Rural regions,CDU/CSU,0.09540,150,1489,0.08047,0.11032
2021,30-45 y.,Rural regions,FDP,0.03315,33,1489,0.02405,0.04225
2021,30-45 y.,Rural regions,Bündnis90/Grüne,0.09352,115,1489,0.07873,0.10831
2021,30-45 y.,Rural regions,AfD,0.03957,41,1489,0.02967,0.04948
2021,46-65 y.,Urban regions,Not leaning towards specific party,0.49425,2315,4686,0.47993,0.50857
2021,46-65 y.,Urban regions,SPD,0.10763,489,4686,0.09876,0.11651
2021,46-65 y.,Urban regions,CDU/CSU,0.15146,653,4686,0.14119,0.16172
2021,46-65 y.,Urban regions,FDP,0.02545,165,4686,0.02094,0.02996
2021,46-65 y.,Urban regions,Bündnis90/Grüne,0.13971,808,4686,0.12978,0.14964
2021,46-65 y.,Urban regions,PDS/Linke,0.02054,114,4686,0.01648,0.02461
2021,46-65 y.,Urban regions,AfD,0.02242,88,4686,0.01818,0.02666
2021,46-65 y.,Urban regions,Others,0.01093,54,4686,0.00795,0.01391
2021,46-65 y.,Rural regions,Not leaning towards specific party,0.59573,1366,2378,0.57600,0.61546
2021,46-65 y.,Rural regions,SPD,0.08660,195,2378,0.07529,0.09791
2021,46-65 y.,Rural regions,CDU/CSU,0.12575,388,2378,0.11242,0.13908
2021,46-65 y.,Rural regions,FDP,0.02813,69,2378,0.02148,0.03477
2021,46-65 y.,Rural regions,Bündnis90/Grüne,0.07016,211,2378,0.05990,0.08043
2021,46-65 y.,Rural regions,PDS/Linke,0.02137,72,2378,0.01555,0.02718
2021,46-65 y.,Rural regions,AfD,0.03633,77,2378,0.02880,0.04385
2021,66 and older,Urban regions,Not leaning towards specific party,0.36425,779,2149,0.34390,0.38460
2021,66 and older,Urban regions,SPD,0.17472,391,2149,0.15866,0.19078
2021,66 and older,Urban regions,CDU/CSU,0.25498,588,2149,0.23655,0.27342
2021,66 and older,Urban regions,FDP,0.03947,107,2149,0.03124,0.04771
2021,66 and older,Urban regions,Bündnis90/Grüne,0.09143,223,2149,0.07925,0.10362
2021,66 and older,Urban regions,PDS/Linke,0.02351,61,2149,0.01710,0.02991
2021,66 and older,Rural regions,Not leaning towards specific party,0.41604,573,1282,0.38904,0.44303
2021,66 and older,Rural regions,SPD,0.16308,190,1282,0.14285,0.18331
2021,66 and older,Rural regions,CDU/CSU,0.24594,325,1282,0.22236,0.26952
2021,66 and older,Rural regions,FDP,0.02563,34,1282,0.01697,0.03428
2021,66 and older,Rural regions,Bündnis90/Grüne,0.06435,87,1282,0.05091,0.07779
2021,66 and older,Rural regions,PDS/Linke,0.04742,73,1282,0.03578,0.05906
