year,age_gr,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.23945,46,174,0.17586,0.30304
1989,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.28145,103,310,0.23130,0.33159
1989,30-45 y.,Second Stage of Tertiary Education,SPD,0.27629,96,310,0.22643,0.32615
1989,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.17297,54,310,0.13080,0.21514
1989,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.17527,57,310,0.13288,0.21767
1989,46-65 y.,Primary Level,Not leaning towards specific party,0.68055,212,288,0.62661,0.73450
1989,46-65 y.,Primary Level,SPD,0.27820,76,288,0.22636,0.33005
1989,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.40904,389,808,0.37511,0.44296
1989,46-65 y.,Lower Secondary Level,SPD,0.30368,243,808,0.27195,0.33541
1989,46-65 y.,Lower Secondary Level,CDU/CSU,0.25388,176,808,0.22385,0.28391
1989,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.33925,508,1304,0.31354,0.36496
1989,46-65 y.,Upper Secondary Level,SPD,0.33085,450,1304,0.30530,0.35640
1989,46-65 y.,Upper Secondary Level,CDU/CSU,0.27132,346,1304,0.24717,0.29546
1989,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.32056,52,159,0.24779,0.39333
1989,46-65 y.,First Stage of Tertiary Education,SPD,0.22358,39,159,0.15861,0.28854
1989,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.38604,68,159,0.31013,0.46195
1989,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.29886,64,203,0.23573,0.36198
1989,46-65 y.,Second Stage of Tertiary Education,SPD,0.22866,59,203,0.17075,0.28658
1989,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.37308,80,203,0.30638,0.43977
1989,66 and older,Lower Secondary Level,Not leaning towards specific party,0.39862,158,368,0.34853,0.44872
1989,66 and older,Lower Secondary Level,SPD,0.30469,111,368,0.25760,0.35178
1989,66 and older,Lower Secondary Level,CDU/CSU,0.26458,99,368,0.21945,0.30972
1989,66 and older,Upper Secondary Level,Not leaning towards specific party,0.33622,166,434,0.29172,0.38072
1989,66 and older,Upper Secondary Level,SPD,0.28697,131,434,0.24436,0.32958
1989,66 and older,Upper Secondary Level,CDU/CSU,0.28864,137,434,0.24596,0.33132
1989,66 and older,First Stage of Tertiary Education,CDU/CSU,0.44464,32,32,0.26971,0.61957
1990,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.52948,97,129,0.44301,0.61595
1990,17-29 y.,Pre-primary Level,SPD,0.17469,32,129,0.10891,0.24047
1990,17-29 y.,Primary Level,Not leaning towards specific party,0.67022,79,79,0.56589,0.77456
1990,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.56804,546,747,0.53249,0.60358
1990,17-29 y.,Lower Secondary Level,SPD,0.15636,158,747,0.13030,0.18243
1990,17-29 y.,Lower Secondary Level,CDU/CSU,0.07467,43,747,0.05580,0.09353
1990,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.38711,691,1226,0.35983,0.41439
1990,17-29 y.,Upper Secondary Level,SPD,0.17005,291,1226,0.14902,0.19109
1990,17-29 y.,Upper Secondary Level,CDU/CSU,0.12530,174,1226,0.10676,0.14383
1990,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.04651,70,1226,0.03472,0.05830
1990,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.42649,62,62,0.30238,0.55061
1990,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.55611,51,51,0.41840,0.69383
1990,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.21298,34,34,0.07329,0.35267
1990,30-45 y.,Primary Level,Not leaning towards specific party,0.69227,140,187,0.62594,0.75860
1990,30-45 y.,Primary Level,SPD,0.25690,47,187,0.19411,0.31970
1990,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.49798,296,470,0.45273,0.54323
1990,30-45 y.,Lower Secondary Level,SPD,0.29324,130,470,0.25203,0.33444
1990,30-45 y.,Lower Secondary Level,CDU/CSU,0.11851,44,470,0.08926,0.14776
1990,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.29121,552,1382,0.26725,0.31517
1990,30-45 y.,Upper Secondary Level,SPD,0.28064,505,1382,0.25694,0.30434
1990,30-45 y.,Upper Secondary Level,CDU/CSU,0.16998,275,1382,0.15016,0.18979
1990,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.03278,50,1382,0.02339,0.04217
1990,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.31359,45,80,0.21128,0.41589
1990,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.35088,35,80,0.24564,0.45612
1990,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.28822,68,177,0.22130,0.35514
1990,30-45 y.,First Stage of Tertiary Education,SPD,0.24577,63,177,0.18216,0.30938
1990,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.19644,46,177,0.13774,0.25514
1990,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.17216,88,312,0.13020,0.21412
1990,30-45 y.,Second Stage of Tertiary Education,SPD,0.21975,108,312,0.17373,0.26577
1990,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.12477,63,312,0.08805,0.16150
1990,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10158,53,312,0.06801,0.13516
1990,46-65 y.,Primary Level,Not leaning towards specific party,0.71468,221,282,0.66188,0.76748
1990,46-65 y.,Primary Level,SPD,0.19109,61,282,0.14512,0.23706
1990,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.33821,355,772,0.30482,0.37161
1990,46-65 y.,Lower Secondary Level,SPD,0.28954,240,772,0.25753,0.32156
1990,46-65 y.,Lower Secondary Level,CDU/CSU,0.23361,177,772,0.20374,0.26348
1990,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.23249,443,1329,0.20977,0.25521
1990,46-65 y.,Upper Secondary Level,SPD,0.28078,471,1329,0.25661,0.30495
1990,46-65 y.,Upper Secondary Level,CDU/CSU,0.23755,376,1329,0.21466,0.26044
1990,46-65 y.,Upper Secondary Level,FDP,0.02436,39,1329,0.01607,0.03265
1990,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.23160,46,152,0.16432,0.29889
1990,46-65 y.,First Stage of Tertiary Education,SPD,0.19117,38,152,0.12845,0.25389
1990,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.32584,68,152,0.25108,0.40060
1990,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.17596,64,197,0.12265,0.22927
1990,46-65 y.,Second Stage of Tertiary Education,SPD,0.16253,64,197,0.11088,0.21418
1990,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.19425,69,197,0.13886,0.24963
1990,66 and older,Lower Secondary Level,Not leaning towards specific party,0.30007,139,373,0.25350,0.34664
1990,66 and older,Lower Secondary Level,SPD,0.28703,122,373,0.24106,0.33300
1990,66 and older,Lower Secondary Level,CDU/CSU,0.23548,112,373,0.19236,0.27860
1990,66 and older,Upper Secondary Level,Not leaning towards specific party,0.28102,170,458,0.23981,0.32223
1990,66 and older,Upper Secondary Level,SPD,0.21940,132,458,0.18146,0.25734
1990,66 and older,Upper Secondary Level,CDU/CSU,0.26465,156,458,0.22421,0.30510
1990,66 and older,First Stage of Tertiary Education,CDU/CSU,0.41346,36,36,0.25031,0.57661
1990,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.37907,33,33,0.21097,0.54717
1991,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.50250,62,62,0.37703,0.62797
1991,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.47686,273,369,0.42583,0.52789
1991,17-29 y.,Lower Secondary Level,SPD,0.11570,61,369,0.08302,0.14838
1991,17-29 y.,Lower Secondary Level,CDU/CSU,0.06519,35,369,0.03997,0.09041
1991,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.37783,534,943,0.34686,0.40879
1991,17-29 y.,Upper Secondary Level,SPD,0.14933,211,943,0.12657,0.17209
1991,17-29 y.,Upper Secondary Level,CDU/CSU,0.11739,161,943,0.09683,0.13794
1991,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.03000,37,943,0.01911,0.04090
1991,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.37305,50,50,0.23764,0.50846
1991,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.45864,43,43,0.30794,0.60934
1991,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.39319,132,238,0.33100,0.45538
1991,30-45 y.,Lower Secondary Level,SPD,0.20538,65,238,0.15395,0.25682
1991,30-45 y.,Lower Secondary Level,CDU/CSU,0.12137,41,238,0.07980,0.16295
1991,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.28124,463,1181,0.25559,0.30690
1991,30-45 y.,Upper Secondary Level,SPD,0.24423,399,1181,0.21972,0.26875
1991,30-45 y.,Upper Secondary Level,CDU/CSU,0.16944,281,1181,0.14804,0.19085
1991,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02841,38,1181,0.01893,0.03789
1991,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.26247,64,179,0.19784,0.32711
1991,30-45 y.,First Stage of Tertiary Education,SPD,0.20797,54,179,0.14835,0.26760
1991,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.26131,61,179,0.19677,0.32585
1991,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.17833,91,304,0.13522,0.22143
1991,30-45 y.,Second Stage of Tertiary Education,SPD,0.18823,99,304,0.14421,0.23224
1991,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.13820,69,304,0.09934,0.17706
1991,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08932,45,304,0.05721,0.12144
1991,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.31786,208,531,0.27822,0.35751
1991,46-65 y.,Lower Secondary Level,SPD,0.25160,166,531,0.21466,0.28854
1991,46-65 y.,Lower Secondary Level,CDU/CSU,0.22848,157,531,0.19273,0.26422
1991,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.22363,352,1130,0.19933,0.24794
1991,46-65 y.,Upper Secondary Level,SPD,0.24515,379,1130,0.22005,0.27024
1991,46-65 y.,Upper Secondary Level,CDU/CSU,0.23818,364,1130,0.21334,0.26303
1991,46-65 y.,Upper Secondary Level,FDP,0.02179,35,1130,0.01328,0.03031
1991,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.21956,43,149,0.15287,0.28625
1991,46-65 y.,First Stage of Tertiary Education,SPD,0.16654,37,149,0.10651,0.22656
1991,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.32506,69,149,0.24960,0.40052
1991,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.14386,51,173,0.09141,0.19631
1991,46-65 y.,Second Stage of Tertiary Education,SPD,0.11198,49,173,0.06485,0.15911
1991,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.19520,73,173,0.13596,0.25443
1991,66 and older,Lower Secondary Level,Not leaning towards specific party,0.31655,139,361,0.26850,0.36459
1991,66 and older,Lower Secondary Level,SPD,0.26060,107,361,0.21526,0.30595
1991,66 and older,Lower Secondary Level,CDU/CSU,0.24084,115,361,0.19666,0.28501
1991,66 and older,Upper Secondary Level,Not leaning towards specific party,0.29347,179,462,0.25190,0.33504
1991,66 and older,Upper Secondary Level,SPD,0.20471,124,462,0.16788,0.24154
1991,66 and older,Upper Secondary Level,CDU/CSU,0.25871,159,462,0.21873,0.29868
1991,66 and older,First Stage of Tertiary Education,CDU/CSU,0.42632,35,35,0.26008,0.59255
1991,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.32636,32,32,0.16130,0.49142
1992,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.65571,132,132,0.57434,0.73707
1992,17-29 y.,Primary Level,Not leaning towards specific party,0.78563,106,106,0.70714,0.86413
1992,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.73840,702,901,0.70969,0.76712
1992,17-29 y.,Lower Secondary Level,SPD,0.11055,113,901,0.09006,0.13103
1992,17-29 y.,Lower Secondary Level,CDU/CSU,0.08131,48,901,0.06346,0.09917
1992,17-29 y.,Lower Secondary Level,Bündnis90/Grüne,0.03120,38,901,0.01984,0.04255
1992,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.66171,1210,1691,0.63915,0.68427
1992,17-29 y.,Upper Secondary Level,SPD,0.14917,249,1691,0.13219,0.16616
1992,17-29 y.,Upper Secondary Level,CDU/CSU,0.11214,170,1691,0.09710,0.12719
1992,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.03826,62,1691,0.02911,0.04740
1992,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.46928,92,131,0.38349,0.55507
1992,17-29 y.,Post-secondary Non-tertiary Level,SPD,0.23712,39,131,0.16401,0.31024
1992,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.53509,65,65,0.41290,0.65729
1992,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.54052,102,102,0.44332,0.63771
1992,30-45 y.,Primary Level,Not leaning towards specific party,0.82492,161,161,0.76604,0.88381
1992,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.62654,327,469,0.58271,0.67036
1992,30-45 y.,Lower Secondary Level,SPD,0.23103,99,469,0.19284,0.26921
1992,30-45 y.,Lower Secondary Level,CDU/CSU,0.10874,43,469,0.08053,0.13694
1992,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.51580,1267,2195,0.49488,0.53671
1992,30-45 y.,Upper Secondary Level,SPD,0.24729,509,2195,0.22923,0.26534
1992,30-45 y.,Upper Secondary Level,CDU/CSU,0.17295,363,2195,0.15713,0.18878
1992,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.03049,56,2195,0.02330,0.03769
1992,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.48651,70,105,0.39045,0.58257
1992,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.25222,35,105,0.16875,0.33569
1992,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.46697,155,276,0.40800,0.52593
1992,30-45 y.,First Stage of Tertiary Education,SPD,0.19938,57,276,0.15216,0.24660
1992,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.20749,64,276,0.15956,0.25542
1992,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.45741,437,809,0.42306,0.49176
1992,30-45 y.,Second Stage of Tertiary Education,SPD,0.19751,151,809,0.17006,0.22496
1992,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.13993,99,809,0.11601,0.16385
1992,30-45 y.,Second Stage of Tertiary Education,FDP,0.05861,35,809,0.04241,0.07480
1992,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.13224,87,809,0.10888,0.15559
1992,46-65 y.,Primary Level,Not leaning towards specific party,0.81920,234,272,0.77338,0.86502
1992,46-65 y.,Primary Level,SPD,0.15068,38,272,0.10808,0.19327
1992,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.52455,519,866,0.49127,0.55783
1992,46-65 y.,Lower Secondary Level,SPD,0.24586,190,866,0.21716,0.27455
1992,46-65 y.,Lower Secondary Level,CDU/CSU,0.20869,157,866,0.18161,0.23577
1992,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.43354,963,1922,0.41138,0.45570
1992,46-65 y.,Upper Secondary Level,SPD,0.26249,474,1922,0.24281,0.28216
1992,46-65 y.,Upper Secondary Level,CDU/CSU,0.25719,451,1922,0.23764,0.27673
1992,46-65 y.,Upper Secondary Level,FDP,0.01879,34,1922,0.01272,0.02487
1992,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.39267,105,240,0.33076,0.45458
1992,46-65 y.,First Stage of Tertiary Education,SPD,0.21526,56,240,0.16315,0.26737
1992,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.33122,79,240,0.27155,0.39089
1992,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.38723,237,514,0.34508,0.42939
1992,46-65 y.,Second Stage of Tertiary Education,SPD,0.17470,95,514,0.14184,0.20756
1992,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.24418,110,514,0.20701,0.28136
1992,46-65 y.,Second Stage of Tertiary Education,FDP,0.08612,37,514,0.06184,0.11039
1992,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.04751,35,514,0.02910,0.06591
1992,66 and older,Lower Secondary Level,Not leaning towards specific party,0.50462,257,472,0.45947,0.54978
1992,66 and older,Lower Secondary Level,SPD,0.22622,95,472,0.18844,0.26401
1992,66 and older,Lower Secondary Level,CDU/CSU,0.25706,120,472,0.21759,0.29653
1992,66 and older,Upper Secondary Level,Not leaning towards specific party,0.43490,336,677,0.39753,0.47227
1992,66 and older,Upper Secondary Level,SPD,0.23210,160,677,0.20028,0.26393
1992,66 and older,Upper Secondary Level,CDU/CSU,0.26935,181,677,0.23591,0.30279
1992,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.41473,34,70,0.29848,0.53098
1992,66 and older,First Stage of Tertiary Education,CDU/CSU,0.38148,36,70,0.26687,0.49610
1992,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.31376,33,65,0.20007,0.42744
1992,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.31742,32,65,0.20338,0.43146
1993,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.72092,141,141,0.64662,0.79522
1993,17-29 y.,Primary Level,Not leaning towards specific party,0.87467,114,114,0.81362,0.93572
1993,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.76964,695,831,0.74100,0.79829
1993,17-29 y.,Lower Secondary Level,SPD,0.09061,95,831,0.07108,0.11014
1993,17-29 y.,Lower Secondary Level,CDU/CSU,0.06985,41,831,0.05251,0.08720
1993,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.71892,1292,1661,0.69729,0.74054
1993,17-29 y.,Upper Secondary Level,SPD,0.10176,177,1661,0.08722,0.11630
1993,17-29 y.,Upper Secondary Level,CDU/CSU,0.09163,122,1661,0.07775,0.10551
1993,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.04436,70,1661,0.03445,0.05426
1993,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.53157,97,97,0.43175,0.63139
1993,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.65066,63,63,0.53198,0.76933
1993,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.60546,103,103,0.51061,0.70031
1993,30-45 y.,Primary Level,Not leaning towards specific party,0.83963,149,149,0.78051,0.89875
1993,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.67162,321,442,0.62779,0.71545
1993,30-45 y.,Lower Secondary Level,SPD,0.21028,90,442,0.17225,0.24832
1993,30-45 y.,Lower Secondary Level,CDU/CSU,0.07162,31,442,0.04755,0.09568
1993,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.59622,1438,2179,0.57561,0.61682
1993,30-45 y.,Upper Secondary Level,SPD,0.19542,401,2179,0.17877,0.21207
1993,30-45 y.,Upper Secondary Level,CDU/CSU,0.13667,274,2179,0.12225,0.15110
1993,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.03795,66,2179,0.02992,0.04597
1993,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.45770,69,69,0.33928,0.57612
1993,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.49686,169,282,0.43840,0.55532
1993,30-45 y.,First Stage of Tertiary Education,SPD,0.17577,54,282,0.13127,0.22028
1993,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.19766,59,282,0.15110,0.24422
1993,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.46913,442,750,0.43339,0.50487
1993,30-45 y.,Second Stage of Tertiary Education,SPD,0.17513,134,750,0.14791,0.20235
1993,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.13110,78,750,0.10693,0.15527
1993,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14657,96,750,0.12124,0.17190
