year,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Saxony,PDS/Linke,0.08834,139,1620,0.07452,0.10217
2010,Saxony-Anhalt,Not leaning towards specific party,0.50689,567,843,0.47312,0.54066
2010,Saxony-Anhalt,SPD,0.08091,81,843,0.06249,0.09933
2010,Saxony-Anhalt,CDU/CSU,0.10194,101,843,0.08150,0.12238
2010,Saxony-Anhalt,PDS/Linke,0.13344,94,843,0.11047,0.15641
2010,Thuringa,Not leaning towards specific party,0.55431,618,886,0.52156,0.58706
2010,Thuringa,SPD,0.06151,56,886,0.04568,0.07735
2010,Thuringa,CDU/CSU,0.11643,127,886,0.09530,0.13756
2010,Thuringa,PDS/Linke,0.07737,85,886,0.05977,0.09497
2011,Schleswig-Holstein,Not leaning towards specific party,0.38738,331,606,0.34856,0.42620
2011,Schleswig-Holstein,SPD,0.12897,108,606,0.10226,0.15568
2011,Schleswig-Holstein,CDU/CSU,0.14220,120,606,0.11437,0.17003
2011,Schleswig-Holstein,Bündnis90/Grüne,0.04153,47,606,0.02563,0.05743
2011,Hamburg,Not leaning towards specific party,0.31689,107,278,0.26210,0.37168
2011,Hamburg,SPD,0.19561,81,278,0.14889,0.24232
2011,Hamburg,CDU/CSU,0.13397,55,278,0.09386,0.17409
2011,Hamburg,Bündnis90/Grüne,0.07844,35,278,0.04678,0.11010
2011,Lower Saxony,Not leaning towards specific party,0.38985,965,1827,0.36748,0.41222
2011,Lower Saxony,SPD,0.14052,342,1827,0.12458,0.15646
2011,Lower Saxony,CDU/CSU,0.15291,389,1827,0.13640,0.16942
2011,Lower Saxony,Bündnis90/Grüne,0.04583,131,1827,0.03624,0.05543
2011,Bremen,Not leaning towards specific party,0.43529,66,66,0.31476,0.55582
2011,North Rhine-Westphalia,Not leaning towards specific party,0.39277,2105,4045,0.37772,0.40782
2011,North Rhine-Westphalia,SPD,0.13911,719,4045,0.12844,0.14978
2011,North Rhine-Westphalia,CDU/CSU,0.13828,801,4045,0.12764,0.14892
2011,North Rhine-Westphalia,FDP,0.00957,66,4045,0.00657,0.01257
2011,North Rhine-Westphalia,Bündnis90/Grüne,0.05764,315,4045,0.05046,0.06482
2011,North Rhine-Westphalia,PDS/Linke,0.00868,39,4045,0.00582,0.01154
2011,Hesse,Not leaning towards specific party,0.37356,711,1317,0.34742,0.39970
2011,Hesse,SPD,0.13331,243,1317,0.11494,0.15167
2011,Hesse,CDU/CSU,0.10486,218,1317,0.08831,0.12141
2011,Hesse,Bündnis90/Grüne,0.07753,145,1317,0.06308,0.09198
2011,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.44224,701,1146,0.41347,0.47101
2011,"Rhineland-Palatinate, Saarland",SPD,0.10272,170,1146,0.08513,0.12030
2011,"Rhineland-Palatinate, Saarland",CDU/CSU,0.12860,199,1146,0.10921,0.14799
2011,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.04338,76,1146,0.03158,0.05518
2011,Baden-Wuerttemberg,Not leaning towards specific party,0.40773,1348,2415,0.38812,0.42733
2011,Baden-Wuerttemberg,SPD,0.09017,273,2415,0.07874,0.10159
2011,Baden-Wuerttemberg,CDU/CSU,0.14297,478,2415,0.12900,0.15693
2011,Baden-Wuerttemberg,FDP,0.00892,46,2415,0.00517,0.01267
2011,Baden-Wuerttemberg,Bündnis90/Grüne,0.07668,270,2415,0.06607,0.08730
2011,Bavaria,Not leaning towards specific party,0.44276,1733,3095,0.42525,0.46026
2011,Bavaria,SPD,0.08111,347,3095,0.07149,0.09073
2011,Bavaria,CDU/CSU,0.14953,670,3095,0.13697,0.16210
2011,Bavaria,FDP,0.00949,49,3095,0.00607,0.01290
2011,Bavaria,Bündnis90/Grüne,0.05489,265,3095,0.04686,0.06291
2011,Bavaria,Others,0.00894,31,3095,0.00562,0.01225
2011,Berlin,Not leaning towards specific party,0.37215,346,741,0.33732,0.40698
2011,Berlin,SPD,0.14251,142,741,0.11732,0.16770
2011,Berlin,CDU/CSU,0.08123,92,741,0.06155,0.10092
2011,Berlin,Bündnis90/Grüne,0.08988,92,741,0.06927,0.11049
2011,Berlin,PDS/Linke,0.07466,69,741,0.05572,0.09360
2011,Brandenburg,Not leaning towards specific party,0.54335,583,832,0.50948,0.57722
2011,Brandenburg,SPD,0.06548,87,832,0.04866,0.08230
2011,Brandenburg,CDU/CSU,0.05740,65,832,0.04158,0.07321
2011,Brandenburg,PDS/Linke,0.08267,97,832,0.06394,0.10139
2011,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.52061,333,481,0.47592,0.56530
2011,Mecklenburg-Western Pomerania,SPD,0.05659,41,481,0.03592,0.07726
2011,Mecklenburg-Western Pomerania,CDU/CSU,0.10229,67,481,0.07518,0.12940
2011,Mecklenburg-Western Pomerania,PDS/Linke,0.07841,40,481,0.05436,0.10246
2011,Saxony,Not leaning towards specific party,0.54271,954,1349,0.51611,0.56930
2011,Saxony,SPD,0.04020,85,1349,0.02971,0.05068
2011,Saxony,CDU/CSU,0.10066,167,1349,0.08460,0.11672
2011,Saxony,Bündnis90/Grüne,0.02056,40,1349,0.01298,0.02813
2011,Saxony,PDS/Linke,0.05432,103,1349,0.04222,0.06642
2011,Saxony-Anhalt,Not leaning towards specific party,0.49555,555,815,0.46120,0.52990
2011,Saxony-Anhalt,SPD,0.06729,79,815,0.05008,0.08450
2011,Saxony-Anhalt,CDU/CSU,0.09750,109,815,0.07713,0.11788
2011,Saxony-Anhalt,PDS/Linke,0.09582,72,815,0.07560,0.11604
2011,Thuringa,Not leaning towards specific party,0.55232,625,838,0.51863,0.58601
2011,Thuringa,SPD,0.07494,67,838,0.05710,0.09278
2011,Thuringa,CDU/CSU,0.09059,95,838,0.07114,0.11003
2011,Thuringa,PDS/Linke,0.04065,51,838,0.02727,0.05403
2012,Schleswig-Holstein,Not leaning towards specific party,0.40634,341,614,0.36746,0.44522
2012,Schleswig-Holstein,SPD,0.12553,105,614,0.09930,0.15176
2012,Schleswig-Holstein,CDU/CSU,0.14237,118,614,0.11471,0.17004
2012,Schleswig-Holstein,Bündnis90/Grüne,0.04842,50,614,0.03143,0.06542
2012,Hamburg,Not leaning towards specific party,0.32794,133,305,0.27517,0.38071
2012,Hamburg,SPD,0.17542,82,305,0.13267,0.21818
2012,Hamburg,CDU/CSU,0.13153,48,305,0.09354,0.16953
2012,Hamburg,Bündnis90/Grüne,0.11152,42,305,0.07613,0.14690
2012,Lower Saxony,Not leaning towards specific party,0.37237,879,1782,0.34992,0.39482
2012,Lower Saxony,SPD,0.15046,368,1782,0.13386,0.16707
2012,Lower Saxony,CDU/CSU,0.16137,415,1782,0.14428,0.17845
2012,Lower Saxony,Bündnis90/Grüne,0.04336,120,1782,0.03390,0.05282
2012,Bremen,Not leaning towards specific party,0.47589,71,71,0.35889,0.59288
2012,North Rhine-Westphalia,Not leaning towards specific party,0.39751,2058,3961,0.38227,0.41276
2012,North Rhine-Westphalia,SPD,0.14198,746,3961,0.13110,0.15285
2012,North Rhine-Westphalia,CDU/CSU,0.13394,746,3961,0.12333,0.14455
2012,North Rhine-Westphalia,FDP,0.00878,65,3961,0.00588,0.01169
2012,North Rhine-Westphalia,Bündnis90/Grüne,0.04732,262,3961,0.04070,0.05393
2012,North Rhine-Westphalia,PDS/Linke,0.00931,42,3961,0.00632,0.01230
2012,North Rhine-Westphalia,Others,0.00873,42,3961,0.00584,0.01163
2012,Hesse,Not leaning towards specific party,0.39899,723,1317,0.37253,0.42544
2012,Hesse,SPD,0.12206,229,1317,0.10437,0.13975
2012,Hesse,CDU/CSU,0.11214,234,1317,0.09509,0.12919
2012,Hesse,Bündnis90/Grüne,0.06609,131,1317,0.05267,0.07951
2012,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.45755,702,1129,0.42848,0.48663
2012,"Rhineland-Palatinate, Saarland",SPD,0.09758,170,1129,0.08027,0.11490
2012,"Rhineland-Palatinate, Saarland",CDU/CSU,0.11916,189,1129,0.10025,0.13807
2012,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.04578,68,1129,0.03358,0.05797
2012,Baden-Wuerttemberg,Not leaning towards specific party,0.43603,1368,2276,0.41565,0.45641
2012,Baden-Wuerttemberg,SPD,0.08107,239,2276,0.06986,0.09229
2012,Baden-Wuerttemberg,CDU/CSU,0.13418,441,2276,0.12018,0.14819
2012,Baden-Wuerttemberg,Bündnis90/Grüne,0.06848,228,2276,0.05810,0.07886
2012,Bavaria,Not leaning towards specific party,0.45887,1774,3113,0.44136,0.47637
2012,Bavaria,SPD,0.08049,350,3113,0.07093,0.09005
2012,Bavaria,CDU/CSU,0.14961,680,3113,0.13708,0.16214
2012,Bavaria,FDP,0.00570,32,3113,0.00305,0.00834
2012,Bavaria,Bündnis90/Grüne,0.04636,221,3113,0.03897,0.05374
2012,Bavaria,Others,0.01419,56,3113,0.01003,0.01834
2012,Berlin,Not leaning towards specific party,0.35878,336,764,0.32475,0.39282
2012,Berlin,SPD,0.14608,163,764,0.12102,0.17114
2012,Berlin,CDU/CSU,0.07293,104,764,0.05448,0.09138
2012,Berlin,Bündnis90/Grüne,0.08491,96,764,0.06513,0.10469
2012,Berlin,PDS/Linke,0.06873,65,764,0.05078,0.08668
2012,Brandenburg,Not leaning towards specific party,0.55999,580,819,0.52597,0.59401
2012,Brandenburg,SPD,0.06153,81,819,0.04506,0.07799
2012,Brandenburg,CDU/CSU,0.06059,68,819,0.04424,0.07694
2012,Brandenburg,PDS/Linke,0.07929,90,819,0.06078,0.09781
2012,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.53033,324,468,0.48507,0.57560
2012,Mecklenburg-Western Pomerania,SPD,0.06147,49,468,0.03969,0.08326
2012,Mecklenburg-Western Pomerania,CDU/CSU,0.09951,60,468,0.07236,0.12665
2012,Mecklenburg-Western Pomerania,PDS/Linke,0.06324,35,468,0.04116,0.08532
2012,Saxony,Not leaning towards specific party,0.54429,985,1399,0.51819,0.57040
2012,Saxony,SPD,0.04495,97,1399,0.03409,0.05581
2012,Saxony,CDU/CSU,0.10741,183,1399,0.09118,0.12364
2012,Saxony,Bündnis90/Grüne,0.01976,40,1399,0.01247,0.02706
2012,Saxony,PDS/Linke,0.05531,94,1399,0.04333,0.06730
2012,Saxony-Anhalt,Not leaning towards specific party,0.51435,539,779,0.47923,0.54947
2012,Saxony-Anhalt,SPD,0.05991,73,779,0.04324,0.07659
2012,Saxony-Anhalt,CDU/CSU,0.10187,104,779,0.08061,0.12312
2012,Saxony-Anhalt,PDS/Linke,0.08842,63,779,0.06847,0.10837
2012,Thuringa,Not leaning towards specific party,0.54211,612,815,0.50788,0.57634
2012,Thuringa,SPD,0.07745,67,815,0.05909,0.09581
2012,Thuringa,CDU/CSU,0.08767,87,815,0.06824,0.10710
2012,Thuringa,PDS/Linke,0.03839,49,815,0.02519,0.05159
2013,Schleswig-Holstein,Not leaning towards specific party,0.40762,424,722,0.37175,0.44349
2013,Schleswig-Holstein,SPD,0.12874,130,722,0.10429,0.15318
2013,Schleswig-Holstein,CDU/CSU,0.15038,121,722,0.12429,0.17647
2013,Schleswig-Holstein,Bündnis90/Grüne,0.04759,47,722,0.03205,0.06313
2013,Hamburg,Not leaning towards specific party,0.38705,235,436,0.34128,0.43282
2013,Hamburg,SPD,0.15660,92,436,0.12245,0.19076
2013,Hamburg,CDU/CSU,0.13973,63,436,0.10715,0.17231
2013,Hamburg,Bündnis90/Grüne,0.08498,46,436,0.05878,0.11119
2013,Lower Saxony,Not leaning towards specific party,0.36567,1078,2098,0.34506,0.38629
2013,Lower Saxony,SPD,0.15034,404,2098,0.13504,0.16563
2013,Lower Saxony,CDU/CSU,0.16733,471,2098,0.15135,0.18331
2013,Lower Saxony,Bündnis90/Grüne,0.05049,145,2098,0.04112,0.05987
2013,Bremen,Not leaning towards specific party,0.41907,106,140,0.33705,0.50110
2013,Bremen,SPD,0.16862,34,140,0.10637,0.23086
2013,North Rhine-Westphalia,Not leaning towards specific party,0.39581,2727,4898,0.38212,0.40951
2013,North Rhine-Westphalia,SPD,0.14067,823,4898,0.13093,0.15041
2013,North Rhine-Westphalia,CDU/CSU,0.14649,893,4898,0.13658,0.15639
2013,North Rhine-Westphalia,FDP,0.01392,90,4898,0.01064,0.01720
2013,North Rhine-Westphalia,Bündnis90/Grüne,0.04276,273,4898,0.03710,0.04843
2013,North Rhine-Westphalia,PDS/Linke,0.00825,56,4898,0.00572,0.01078
2013,North Rhine-Westphalia,Others,0.00628,36,4898,0.00407,0.00849
2013,Hesse,Not leaning towards specific party,0.44504,979,1642,0.42100,0.46909
2013,Hesse,SPD,0.12836,260,1642,0.11218,0.14455
2013,Hesse,CDU/CSU,0.11228,265,1642,0.09701,0.12756
2013,Hesse,Bündnis90/Grüne,0.05915,138,1642,0.04774,0.07057
2013,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.44607,864,1359,0.41963,0.47251
2013,"Rhineland-Palatinate, Saarland",SPD,0.10466,199,1359,0.08838,0.12094
2013,"Rhineland-Palatinate, Saarland",CDU/CSU,0.13729,218,1359,0.11898,0.15559
2013,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.05116,78,1359,0.03944,0.06288
2013,Baden-Wuerttemberg,Not leaning towards specific party,0.42949,1728,2765,0.41103,0.44794
2013,Baden-Wuerttemberg,SPD,0.08956,281,2765,0.07891,0.10020
2013,Baden-Wuerttemberg,CDU/CSU,0.15236,501,2765,0.13896,0.16576
2013,Baden-Wuerttemberg,Bündnis90/Grüne,0.07497,255,2765,0.06515,0.08479
2013,Bavaria,Not leaning towards specific party,0.46354,2296,3664,0.44739,0.47969
2013,Bavaria,SPD,0.07103,338,3664,0.06271,0.07935
2013,Bavaria,CDU/CSU,0.15951,715,3664,0.14765,0.17137
2013,Bavaria,FDP,0.00718,35,3664,0.00445,0.00992
2013,Bavaria,Bündnis90/Grüne,0.04757,239,3664,0.04068,0.05446
2013,Bavaria,Others,0.01022,41,3664,0.00696,0.01348
2013,Berlin,Not leaning towards specific party,0.38881,456,906,0.35705,0.42057
2013,Berlin,SPD,0.13762,161,906,0.11517,0.16006
2013,Berlin,CDU/CSU,0.08180,110,906,0.06394,0.09965
2013,Berlin,Bündnis90/Grüne,0.08790,114,906,0.06946,0.10635
2013,Berlin,PDS/Linke,0.05714,65,906,0.04202,0.07227
2013,Brandenburg,Not leaning towards specific party,0.55233,585,833,0.51855,0.58612
2013,Brandenburg,SPD,0.06870,95,833,0.05151,0.08589
2013,Brandenburg,CDU/CSU,0.07701,79,833,0.05889,0.09512
2013,Brandenburg,PDS/Linke,0.06096,74,833,0.04470,0.07721
2013,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.49679,295,441,0.45008,0.54351
2013,Mecklenburg-Western Pomerania,SPD,0.06079,36,441,0.03846,0.08312
2013,Mecklenburg-Western Pomerania,CDU/CSU,0.11708,69,441,0.08704,0.14713
2013,Mecklenburg-Western Pomerania,PDS/Linke,0.07091,41,441,0.04692,0.09489
2013,Saxony,Not leaning towards specific party,0.54359,943,1368,0.51719,0.57000
2013,Saxony,SPD,0.05835,105,1368,0.04592,0.07078
2013,Saxony,CDU/CSU,0.10920,191,1368,0.09267,0.12574
2013,Saxony,Bündnis90/Grüne,0.01414,38,1368,0.00788,0.02039
2013,Saxony,PDS/Linke,0.05111,91,1368,0.03943,0.06278
2013,Saxony-Anhalt,Not leaning towards specific party,0.52800,583,821,0.49383,0.56217
2013,Saxony-Anhalt,SPD,0.06825,75,821,0.05099,0.08551
2013,Saxony-Anhalt,CDU/CSU,0.09445,105,821,0.07443,0.11447
2013,Saxony-Anhalt,PDS/Linke,0.07865,58,821,0.06023,0.09708
2013,Thuringa,Not leaning towards specific party,0.52828,574,808,0.49384,0.56272
2013,Thuringa,SPD,0.07244,72,808,0.05456,0.09033
2013,Thuringa,CDU/CSU,0.12530,119,808,0.10246,0.14814
2013,Thuringa,PDS/Linke,0.03889,43,808,0.02555,0.05223
2014,Schleswig-Holstein,Not leaning towards specific party,0.41122,486,867,0.37845,0.44400
2014,Schleswig-Holstein,SPD,0.15540,158,867,0.13127,0.17952
2014,Schleswig-Holstein,CDU/CSU,0.18756,165,867,0.16156,0.21356
2014,Schleswig-Holstein,Bündnis90/Grüne,0.05045,58,867,0.03587,0.06503
2014,Hamburg,Not leaning towards specific party,0.39889,217,394,0.35048,0.44731
2014,Hamburg,SPD,0.17830,80,394,0.14046,0.21614
2014,Hamburg,CDU/CSU,0.12275,51,394,0.09030,0.15519
2014,Hamburg,Bündnis90/Grüne,0.07413,46,394,0.04823,0.10003
2014,Lower Saxony,Not leaning towards specific party,0.38958,1280,2497,0.37045,0.40871
2014,Lower Saxony,SPD,0.17527,501,2497,0.16035,0.19018
2014,Lower Saxony,CDU/CSU,0.18366,525,2497,0.16847,0.19885
2014,Lower Saxony,Bündnis90/Grüne,0.05183,158,2497,0.04314,0.06053
2014,Lower Saxony,PDS/Linke,0.01084,33,2497,0.00678,0.01490
2014,Bremen,Not leaning towards specific party,0.43825,126,164,0.36208,0.51442
2014,Bremen,SPD,0.20742,38,164,0.14517,0.26966
2014,North Rhine-Westphalia,Not leaning towards specific party,0.40211,2898,5512,0.38916,0.41505
2014,North Rhine-Westphalia,SPD,0.15180,928,5512,0.14233,0.16127
2014,North Rhine-Westphalia,CDU/CSU,0.17170,1084,5512,0.16175,0.18166
2014,North Rhine-Westphalia,FDP,0.01150,84,5512,0.00868,0.01431
2014,North Rhine-Westphalia,Bündnis90/Grüne,0.04816,333,5512,0.04251,0.05381
2014,North Rhine-Westphalia,PDS/Linke,0.01579,109,5512,0.01250,0.01908
2014,North Rhine-Westphalia,AfD,0.00450,36,5512,0.00273,0.00626
2014,North Rhine-Westphalia,Others,0.00439,40,5512,0.00264,0.00614
2014,Hesse,Not leaning towards specific party,0.43753,1017,1794,0.41457,0.46049
2014,Hesse,SPD,0.15127,285,1794,0.13468,0.16785
2014,Hesse,CDU/CSU,0.12812,312,1794,0.11265,0.14359
2014,Hesse,Bündnis90/Grüne,0.05965,131,1794,0.04869,0.07062
2014,Hesse,PDS/Linke,0.01823,49,1794,0.01204,0.02443
2014,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.45108,904,1482,0.42574,0.47643
2014,"Rhineland-Palatinate, Saarland",SPD,0.11597,229,1482,0.09967,0.13228
2014,"Rhineland-Palatinate, Saarland",CDU/CSU,0.16450,267,1482,0.14562,0.18338
2014,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.04645,82,1482,0.03573,0.05717
2014,Baden-Wuerttemberg,Not leaning towards specific party,0.43846,1756,3116,0.42103,0.45588
2014,Baden-Wuerttemberg,SPD,0.09311,328,3116,0.08290,0.10331
2014,Baden-Wuerttemberg,CDU/CSU,0.17089,610,3116,0.15767,0.18411
2014,Baden-Wuerttemberg,FDP,0.00818,35,3116,0.00502,0.01134
2014,Baden-Wuerttemberg,Bündnis90/Grüne,0.08111,329,3116,0.07152,0.09070
2014,Baden-Wuerttemberg,PDS/Linke,0.01321,58,3116,0.00920,0.01722
2014,Bavaria,Not leaning towards specific party,0.45646,2487,4282,0.44154,0.47138
2014,Bavaria,SPD,0.09844,452,4282,0.08952,0.10736
2014,Bavaria,CDU/CSU,0.18532,896,4282,0.17368,0.19696
2014,Bavaria,FDP,0.00935,38,4282,0.00647,0.01224
2014,Bavaria,Bündnis90/Grüne,0.04588,277,4282,0.03961,0.05215
2014,Bavaria,PDS/Linke,0.00699,53,4282,0.00449,0.00948
2014,Bavaria,Others,0.01599,79,4282,0.01223,0.01975
2014,Berlin,Not leaning towards specific party,0.40110,451,931,0.36960,0.43260
2014,Berlin,SPD,0.13483,157,931,0.11288,0.15678
2014,Berlin,CDU/CSU,0.07914,109,931,0.06179,0.09649
2014,Berlin,Bündnis90/Grüne,0.08634,122,931,0.06829,0.10439
2014,Berlin,PDS/Linke,0.08365,92,931,0.06586,0.10144
2014,Brandenburg,Not leaning towards specific party,0.53420,631,957,0.50258,0.56582
2014,Brandenburg,SPD,0.07394,102,957,0.05735,0.09053
2014,Brandenburg,CDU/CSU,0.10248,111,957,0.08325,0.12170
2014,Brandenburg,PDS/Linke,0.10367,113,957,0.08435,0.12299
2014,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.56162,346,509,0.51847,0.60477
2014,Mecklenburg-Western Pomerania,SPD,0.06363,40,509,0.04241,0.08486
2014,Mecklenburg-Western Pomerania,CDU/CSU,0.10792,82,509,0.08094,0.13490
2014,Mecklenburg-Western Pomerania,PDS/Linke,0.05831,41,509,0.03793,0.07869
2014,Saxony,Not leaning towards specific party,0.51180,989,1529,0.48673,0.53686
2014,Saxony,SPD,0.06342,112,1529,0.05120,0.07564
2014,Saxony,CDU/CSU,0.15157,254,1529,0.13359,0.16955
2014,Saxony,Bündnis90/Grüne,0.02407,56,1529,0.01638,0.03175
2014,Saxony,PDS/Linke,0.06010,118,1529,0.04818,0.07201
2014,Saxony-Anhalt,Not leaning towards specific party,0.50046,587,910,0.46796,0.53297
2014,Saxony-Anhalt,SPD,0.07893,81,910,0.06140,0.09646
2014,Saxony-Anhalt,CDU/CSU,0.12191,141,910,0.10064,0.14318
2014,Saxony-Anhalt,PDS/Linke,0.11928,101,910,0.09821,0.14035
2014,Thuringa,Not leaning towards specific party,0.54004,635,935,0.50807,0.57200
2014,Thuringa,SPD,0.07618,74,935,0.05916,0.09319
2014,Thuringa,CDU/CSU,0.12345,151,935,0.10235,0.14455
2014,Thuringa,PDS/Linke,0.05835,75,935,0.04331,0.07338
2015,Schleswig-Holstein,Not leaning towards specific party,0.41976,514,848,0.38652,0.45300
2015,Schleswig-Holstein,SPD,0.15680,144,848,0.13231,0.18129
2015,Schleswig-Holstein,CDU/CSU,0.17144,138,848,0.14606,0.19682
2015,Schleswig-Holstein,Bündnis90/Grüne,0.04680,52,848,0.03258,0.06102
2015,Hamburg,Not leaning towards specific party,0.40397,240,421,0.35704,0.45090
2015,Hamburg,SPD,0.19377,90,421,0.15597,0.23157
2015,Hamburg,CDU/CSU,0.13478,46,421,0.10212,0.16743
2015,Hamburg,Bündnis90/Grüne,0.05711,45,421,0.03491,0.07930
2015,Lower Saxony,Not leaning towards specific party,0.44768,1513,2509,0.42822,0.46714
2015,Lower Saxony,SPD,0.13913,381,2509,0.12558,0.15267
2015,Lower Saxony,CDU/CSU,0.16490,445,2509,0.15038,0.17943
2015,Lower Saxony,Bündnis90/Grüne,0.03877,131,2509,0.03121,0.04632
2015,Lower Saxony,PDS/Linke,0.00927,39,2509,0.00552,0.01301
2015,Bremen,Not leaning towards specific party,0.44367,115,115,0.35247,0.53487
2015,North Rhine-Westphalia,Not leaning towards specific party,0.44043,3213,5482,0.42728,0.45357
2015,North Rhine-Westphalia,SPD,0.13870,797,5482,0.12955,0.14785
2015,North Rhine-Westphalia,CDU/CSU,0.16081,945,5482,0.15109,0.17054
2015,North Rhine-Westphalia,FDP,0.01079,73,5482,0.00805,0.01352
2015,North Rhine-Westphalia,Bündnis90/Grüne,0.04756,296,5482,0.04192,0.05319
2015,North Rhine-Westphalia,PDS/Linke,0.01022,91,5482,0.00755,0.01288
2015,North Rhine-Westphalia,AfD,0.00700,36,5482,0.00479,0.00921
2015,North Rhine-Westphalia,Others,0.00407,31,5482,0.00238,0.00575
2015,Hesse,Not leaning towards specific party,0.48442,1143,1794,0.46129,0.50755
2015,Hesse,SPD,0.11067,225,1794,0.09615,0.12520
2015,Hesse,CDU/CSU,0.12925,284,1794,0.11372,0.14478
2015,Hesse,Bündnis90/Grüne,0.05260,103,1794,0.04226,0.06293
2015,Hesse,PDS/Linke,0.01376,39,1794,0.00837,0.01915
2015,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.52546,1027,1548,0.50057,0.55034
2015,"Rhineland-Palatinate, Saarland",SPD,0.09277,177,1548,0.07831,0.10722
2015,"Rhineland-Palatinate, Saarland",CDU/CSU,0.14236,237,1548,0.12494,0.15977
2015,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.04374,73,1548,0.03355,0.05394
2015,"Rhineland-Palatinate, Saarland",PDS/Linke,0.01967,34,1548,0.01275,0.02660
2015,Baden-Wuerttemberg,Not leaning towards specific party,0.47210,1920,3092,0.45450,0.48970
2015,Baden-Wuerttemberg,SPD,0.08141,276,3092,0.07177,0.09105
2015,Baden-Wuerttemberg,CDU/CSU,0.15889,527,3092,0.14601,0.17178
2015,Baden-Wuerttemberg,FDP,0.00654,31,3092,0.00370,0.00938
2015,Baden-Wuerttemberg,Bündnis90/Grüne,0.07798,290,3092,0.06853,0.08743
2015,Baden-Wuerttemberg,PDS/Linke,0.00954,48,3092,0.00612,0.01297
2015,Bavaria,Not leaning towards specific party,0.48289,2696,4285,0.46792,0.49785
2015,Bavaria,SPD,0.08264,390,4285,0.07439,0.09088
2015,Bavaria,CDU/CSU,0.17571,783,4285,0.16431,0.18710
2015,Bavaria,FDP,0.01061,42,4285,0.00754,0.01368
2015,Bavaria,Bündnis90/Grüne,0.04417,238,4285,0.03802,0.05033
2015,Bavaria,PDS/Linke,0.00833,49,4285,0.00561,0.01105
2015,Bavaria,AfD,0.00795,41,4285,0.00529,0.01061
2015,Bavaria,Others,0.01102,46,4285,0.00790,0.01415
2015,Berlin,Not leaning towards specific party,0.43180,511,932,0.39998,0.46362
2015,Berlin,SPD,0.10379,117,932,0.08420,0.12338
2015,Berlin,CDU/CSU,0.09306,108,932,0.07440,0.11172
2015,Berlin,Bündnis90/Grüne,0.09056,112,932,0.07213,0.10900
2015,Berlin,PDS/Linke,0.08746,84,932,0.06932,0.10561
2015,Brandenburg,Not leaning towards specific party,0.56128,669,937,0.52949,0.59307
2015,Brandenburg,SPD,0.05746,85,937,0.04255,0.07237
2015,Brandenburg,CDU/CSU,0.08807,85,937,0.06991,0.10622
2015,Brandenburg,PDS/Linke,0.08796,98,937,0.06982,0.10611
2015,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.58925,366,521,0.54697,0.63154
2015,Mecklenburg-Western Pomerania,SPD,0.05248,40,521,0.03331,0.07164
2015,Mecklenburg-Western Pomerania,CDU/CSU,0.10393,77,521,0.07770,0.13016
2015,Mecklenburg-Western Pomerania,PDS/Linke,0.05800,38,521,0.03791,0.07809
2015,Saxony,Not leaning towards specific party,0.56822,1007,1476,0.54295,0.59350
2015,Saxony,SPD,0.04408,86,1476,0.03360,0.05455
2015,Saxony,CDU/CSU,0.11485,196,1476,0.09858,0.13112
2015,Saxony,Bündnis90/Grüne,0.01481,45,1476,0.00865,0.02098
2015,Saxony,PDS/Linke,0.04957,99,1476,0.03850,0.06065
2015,Saxony,AfD,0.03053,43,1476,0.02175,0.03931
2015,Saxony-Anhalt,Not leaning towards specific party,0.55262,582,844,0.51905,0.58618
2015,Saxony-Anhalt,SPD,0.06147,68,844,0.04526,0.07769
2015,Saxony-Anhalt,CDU/CSU,0.10039,108,844,0.08010,0.12067
2015,Saxony-Anhalt,PDS/Linke,0.09208,86,844,0.07256,0.11159
2015,Thuringa,Not leaning towards specific party,0.55034,657,915,0.51809,0.58259
2015,Thuringa,SPD,0.06352,56,915,0.04771,0.07934
2015,Thuringa,CDU/CSU,0.11929,123,915,0.09828,0.14031
2015,Thuringa,PDS/Linke,0.07687,79,915,0.05960,0.09414
2016,Schleswig-Holstein,Not leaning towards specific party,0.44402,471,776,0.40904,0.47900
2016,Schleswig-Holstein,SPD,0.13417,122,776,0.11017,0.15817
2016,Schleswig-Holstein,CDU/CSU,0.15694,131,776,0.13133,0.18255
2016,Schleswig-Holstein,Bündnis90/Grüne,0.05054,52,776,0.03512,0.06596
2016,Hamburg,Not leaning towards specific party,0.37113,212,375,0.32217,0.42009
