year,age_gr,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,46-65 y.,Schleswig-Holstein,CDU/CSU,0.36536,31,65,0.24738,0.48333
1987,46-65 y.,Lower Saxony,Not leaning towards specific party,0.28370,109,324,0.23453,0.33286
1987,46-65 y.,Lower Saxony,SPD,0.34837,116,324,0.29641,0.40034
1987,46-65 y.,Lower Saxony,CDU/CSU,0.29657,99,324,0.24676,0.34638
1987,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.25954,299,801,0.22916,0.28992
1987,46-65 y.,North Rhine-Westphalia,SPD,0.34358,265,801,0.31067,0.37648
1987,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.34846,237,801,0.31545,0.38148
1987,46-65 y.,Hesse,Not leaning towards specific party,0.33673,150,300,0.28316,0.39030
1987,46-65 y.,Hesse,SPD,0.29697,78,300,0.24518,0.34876
1987,46-65 y.,Hesse,CDU/CSU,0.27785,72,300,0.22708,0.32863
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.36224,104,248,0.30229,0.42218
1987,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.26638,72,248,0.21125,0.32151
1987,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.29782,72,248,0.24079,0.35485
1987,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.37788,292,585,0.33855,0.41720
1987,46-65 y.,Baden-Wuerttemberg,SPD,0.20822,128,585,0.17529,0.24115
1987,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.35565,165,585,0.31682,0.39447
1987,46-65 y.,Bavaria,Not leaning towards specific party,0.29677,180,472,0.25551,0.33803
1987,46-65 y.,Bavaria,SPD,0.19088,91,472,0.15538,0.22637
1987,46-65 y.,Bavaria,CDU/CSU,0.43668,201,472,0.39189,0.48148
1987,46-65 y.,Berlin,Not leaning towards specific party,0.23963,39,83,0.14724,0.33202
1987,46-65 y.,Berlin,SPD,0.41314,44,83,0.30656,0.51972
1987,66 and older,Lower Saxony,SPD,0.24721,32,85,0.15496,0.33947
1987,66 and older,Lower Saxony,CDU/CSU,0.43818,53,85,0.33207,0.54428
1987,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.29479,77,234,0.23624,0.35333
1987,66 and older,North Rhine-Westphalia,SPD,0.32487,75,234,0.26473,0.38500
1987,66 and older,North Rhine-Westphalia,CDU/CSU,0.33551,82,234,0.27489,0.39614
1987,66 and older,Hesse,Not leaning towards specific party,0.36976,39,70,0.25585,0.48366
1987,66 and older,Hesse,SPD,0.29086,31,70,0.18370,0.39803
1987,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.41978,46,46,0.27559,0.56398
1987,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.42979,71,150,0.35030,0.50928
1987,66 and older,Baden-Wuerttemberg,SPD,0.20877,31,150,0.14351,0.27403
1987,66 and older,Baden-Wuerttemberg,CDU/CSU,0.29383,48,150,0.22069,0.36697
1987,66 and older,Bavaria,Not leaning towards specific party,0.34047,67,147,0.26360,0.41733
1987,66 and older,Bavaria,CDU/CSU,0.41823,80,147,0.33822,0.49824
1988,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.43662,43,43,0.28662,0.58662
1988,17-29 y.,Lower Saxony,Not leaning towards specific party,0.55471,176,286,0.49701,0.61241
1988,17-29 y.,Lower Saxony,SPD,0.22432,70,286,0.17589,0.27275
1988,17-29 y.,Lower Saxony,CDU/CSU,0.12772,40,286,0.08896,0.16647
1988,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.50140,450,782,0.46633,0.53647
1988,17-29 y.,North Rhine-Westphalia,SPD,0.26153,191,782,0.23071,0.29235
1988,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.14996,94,782,0.12492,0.17500
1988,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06687,47,782,0.04935,0.08439
1988,17-29 y.,Hesse,Not leaning towards specific party,0.54824,179,226,0.48321,0.61327
1988,17-29 y.,Hesse,SPD,0.20382,47,226,0.15118,0.25646
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.56701,122,177,0.49380,0.64021
1988,17-29 y.,"Rhineland-Palatinate, Saarland",SPD,0.22461,55,177,0.16295,0.28626
1988,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.57634,358,544,0.53478,0.61791
1988,17-29 y.,Baden-Wuerttemberg,SPD,0.16956,105,544,0.13799,0.20112
1988,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.17531,81,544,0.14333,0.20729
1988,17-29 y.,Bavaria,Not leaning towards specific party,0.59339,292,429,0.54685,0.63992
1988,17-29 y.,Bavaria,SPD,0.11053,53,429,0.08083,0.14024
1988,17-29 y.,Bavaria,CDU/CSU,0.21801,84,429,0.17889,0.25712
1988,17-29 y.,Berlin,Not leaning towards specific party,0.62449,59,59,0.49986,0.74912
1988,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.26022,34,88,0.16802,0.35241
1988,30-45 y.,Schleswig-Holstein,SPD,0.48707,54,88,0.38203,0.59210
1988,30-45 y.,Lower Saxony,Not leaning towards specific party,0.42629,122,251,0.36499,0.48760
1988,30-45 y.,Lower Saxony,SPD,0.30126,81,251,0.24438,0.35813
1988,30-45 y.,Lower Saxony,CDU/CSU,0.19575,48,251,0.14656,0.24493
1988,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.34958,357,819,0.31691,0.38226
1988,30-45 y.,North Rhine-Westphalia,SPD,0.30731,255,819,0.27569,0.33893
1988,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.22050,162,819,0.19209,0.24891
1988,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06316,45,819,0.04649,0.07983
1988,30-45 y.,Hesse,Not leaning towards specific party,0.40012,154,280,0.34263,0.45761
1988,30-45 y.,Hesse,SPD,0.29251,85,280,0.23913,0.34589
1988,30-45 y.,Hesse,CDU/CSU,0.19171,41,280,0.14552,0.23790
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.41172,81,132,0.32744,0.49600
1988,30-45 y.,"Rhineland-Palatinate, Saarland",SPD,0.32561,51,132,0.24537,0.40586
1988,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.44907,303,511,0.40590,0.49223
1988,30-45 y.,Baden-Wuerttemberg,SPD,0.21859,122,511,0.18272,0.25446
1988,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.22366,86,511,0.18749,0.25982
1988,30-45 y.,Bavaria,Not leaning towards specific party,0.40680,237,464,0.36205,0.45155
1988,30-45 y.,Bavaria,SPD,0.26537,117,464,0.22515,0.30559
1988,30-45 y.,Bavaria,CDU/CSU,0.24674,110,464,0.20747,0.28601
1988,30-45 y.,Berlin,Not leaning towards specific party,0.35246,42,76,0.24434,0.46058
1988,30-45 y.,Berlin,SPD,0.35576,34,76,0.24741,0.46411
1988,46-65 y.,Schleswig-Holstein,SPD,0.38273,36,36,0.22170,0.54376
1988,46-65 y.,Lower Saxony,Not leaning towards specific party,0.29278,113,330,0.24361,0.34196
1988,46-65 y.,Lower Saxony,SPD,0.38821,129,330,0.33555,0.44087
1988,46-65 y.,Lower Saxony,CDU/CSU,0.28099,88,330,0.23242,0.32956
1988,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.29077,302,781,0.25890,0.32264
1988,46-65 y.,North Rhine-Westphalia,SPD,0.35281,266,781,0.31927,0.38634
1988,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.32047,213,781,0.28772,0.35322
1988,46-65 y.,Hesse,Not leaning towards specific party,0.41043,167,306,0.35522,0.46563
1988,46-65 y.,Hesse,SPD,0.34390,89,306,0.29059,0.39721
1988,46-65 y.,Hesse,CDU/CSU,0.19982,50,306,0.15495,0.24470
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.37004,104,247,0.30971,0.43038
1988,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.33432,87,247,0.27537,0.39327
1988,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.25335,56,247,0.19900,0.30770
1988,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.38467,278,566,0.34456,0.42479
1988,46-65 y.,Baden-Wuerttemberg,SPD,0.21931,135,566,0.18519,0.25343
1988,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.34071,153,566,0.30163,0.37979
1988,46-65 y.,Bavaria,Not leaning towards specific party,0.34189,202,473,0.29910,0.38469
1988,46-65 y.,Bavaria,SPD,0.20792,94,473,0.17131,0.24453
1988,46-65 y.,Bavaria,CDU/CSU,0.39536,177,473,0.35125,0.43947
1988,46-65 y.,Berlin,Not leaning towards specific party,0.34960,43,83,0.24639,0.45281
1988,46-65 y.,Berlin,SPD,0.35807,40,83,0.25430,0.46184
1988,66 and older,Lower Saxony,SPD,0.28157,33,80,0.18239,0.38075
1988,66 and older,Lower Saxony,CDU/CSU,0.40402,47,80,0.29581,0.51223
1988,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.28249,66,220,0.22287,0.34212
1988,66 and older,North Rhine-Westphalia,SPD,0.33279,72,220,0.27038,0.39520
1988,66 and older,North Rhine-Westphalia,CDU/CSU,0.34142,82,220,0.27862,0.40423
1988,66 and older,Hesse,Not leaning towards specific party,0.47949,50,50,0.33961,0.61937
1988,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.40369,42,73,0.29036,0.51702
1988,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.31850,31,73,0.21088,0.42611
1988,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.47632,77,156,0.39770,0.55495
1988,66 and older,Baden-Wuerttemberg,SPD,0.20474,34,156,0.14121,0.26826
1988,66 and older,Baden-Wuerttemberg,CDU/CSU,0.28815,45,156,0.21685,0.35945
1988,66 and older,Bavaria,Not leaning towards specific party,0.33490,67,171,0.26396,0.40585
1988,66 and older,Bavaria,SPD,0.24814,41,171,0.18321,0.31307
1988,66 and older,Bavaria,CDU/CSU,0.34009,63,171,0.26887,0.41130
1989,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.51631,46,46,0.37030,0.66232
1989,17-29 y.,Lower Saxony,Not leaning towards specific party,0.60971,179,247,0.54875,0.67067
1989,17-29 y.,Lower Saxony,SPD,0.23168,68,247,0.17896,0.28441
1989,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.51321,434,756,0.47756,0.54886
1989,17-29 y.,North Rhine-Westphalia,SPD,0.23535,192,756,0.20509,0.26561
1989,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.14628,85,756,0.12107,0.17148
1989,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06873,45,756,0.05068,0.08677
1989,17-29 y.,Hesse,Not leaning towards specific party,0.53102,166,231,0.46652,0.59551
1989,17-29 y.,Hesse,SPD,0.23357,65,231,0.17889,0.28825
1989,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.59348,122,170,0.51943,0.66754
1989,17-29 y.,"Rhineland-Palatinate, Saarland",SPD,0.19877,48,170,0.13860,0.25894
1989,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.62685,354,503,0.58454,0.66916
1989,17-29 y.,Baden-Wuerttemberg,SPD,0.12860,94,503,0.09932,0.15789
1989,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.14979,55,503,0.11857,0.18101
1989,17-29 y.,Bavaria,Not leaning towards specific party,0.64750,311,429,0.60224,0.69277
1989,17-29 y.,Bavaria,SPD,0.10180,54,429,0.07315,0.13045
1989,17-29 y.,Bavaria,CDU/CSU,0.14049,64,429,0.10756,0.17341
1989,17-29 y.,Berlin,Not leaning towards specific party,0.59169,53,53,0.45809,0.72529
1989,30-45 y.,Schleswig-Holstein,SPD,0.44531,45,45,0.29846,0.59217
1989,30-45 y.,Lower Saxony,Not leaning towards specific party,0.44458,118,235,0.38091,0.50825
1989,30-45 y.,Lower Saxony,SPD,0.28335,75,235,0.22561,0.34109
1989,30-45 y.,Lower Saxony,CDU/CSU,0.18790,42,235,0.13785,0.23796
1989,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.33264,321,794,0.29985,0.36544
1989,30-45 y.,North Rhine-Westphalia,SPD,0.36300,299,794,0.32953,0.39647
1989,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.18936,129,794,0.16209,0.21663
1989,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06244,45,794,0.04560,0.07928
1989,30-45 y.,Hesse,Not leaning towards specific party,0.42947,149,260,0.36919,0.48976
1989,30-45 y.,Hesse,SPD,0.25065,74,260,0.19787,0.30343
1989,30-45 y.,Hesse,CDU/CSU,0.18002,37,260,0.13323,0.22682
1989,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.40443,73,117,0.31512,0.49374
1989,30-45 y.,"Rhineland-Palatinate, Saarland",SPD,0.27507,44,117,0.19381,0.35633
1989,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.46260,296,496,0.41867,0.50652
1989,30-45 y.,Baden-Wuerttemberg,SPD,0.22537,125,496,0.18856,0.26218
1989,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.18924,75,496,0.15473,0.22374
1989,30-45 y.,Bavaria,Not leaning towards specific party,0.41627,218,437,0.37000,0.46254
1989,30-45 y.,Bavaria,SPD,0.25660,120,437,0.21560,0.29759
1989,30-45 y.,Bavaria,CDU/CSU,0.21813,99,437,0.17936,0.25689
1989,30-45 y.,Berlin,Not leaning towards specific party,0.30385,38,71,0.19611,0.41159
1989,30-45 y.,Berlin,SPD,0.35606,33,71,0.24389,0.46824
1989,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.28851,31,65,0.17750,0.39951
1989,46-65 y.,Schleswig-Holstein,SPD,0.35331,34,65,0.23620,0.47042
1989,46-65 y.,Lower Saxony,Not leaning towards specific party,0.33842,125,316,0.28616,0.39067
1989,46-65 y.,Lower Saxony,SPD,0.36833,119,316,0.31506,0.42160
1989,46-65 y.,Lower Saxony,CDU/CSU,0.24512,72,316,0.19761,0.29262
1989,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.32845,301,737,0.29452,0.36238
1989,46-65 y.,North Rhine-Westphalia,SPD,0.35274,259,737,0.31822,0.38726
1989,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.28253,177,737,0.25000,0.31506
1989,46-65 y.,Hesse,Not leaning towards specific party,0.40445,159,300,0.34882,0.46008
1989,46-65 y.,Hesse,SPD,0.32567,91,300,0.27255,0.37879
1989,46-65 y.,Hesse,CDU/CSU,0.19968,50,300,0.15437,0.24499
1989,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.38245,95,229,0.31937,0.44553
1989,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.33099,84,229,0.26990,0.39207
1989,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.23364,50,229,0.17871,0.28856
1989,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.41915,271,532,0.37718,0.46112
1989,46-65 y.,Baden-Wuerttemberg,SPD,0.21675,140,532,0.18170,0.25179
1989,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.29371,121,532,0.25497,0.33245
1989,46-65 y.,Bavaria,Not leaning towards specific party,0.38102,209,447,0.33595,0.42609
1989,46-65 y.,Bavaria,SPD,0.18090,80,447,0.14517,0.21662
1989,46-65 y.,Bavaria,CDU/CSU,0.37286,158,447,0.32798,0.41774
1989,46-65 y.,Berlin,Not leaning towards specific party,0.25986,32,76,0.16060,0.35911
1989,46-65 y.,Berlin,SPD,0.39162,44,76,0.28115,0.50209
1989,66 and older,Lower Saxony,Not leaning towards specific party,0.24782,35,111,0.16714,0.32851
1989,66 and older,Lower Saxony,SPD,0.25431,31,111,0.17293,0.33569
1989,66 and older,Lower Saxony,CDU/CSU,0.39025,45,111,0.29908,0.48141
1989,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.26733,64,225,0.20937,0.32529
1989,66 and older,North Rhine-Westphalia,SPD,0.35567,77,225,0.29298,0.41836
1989,66 and older,North Rhine-Westphalia,CDU/CSU,0.34308,84,225,0.28091,0.40526
1989,66 and older,Hesse,Not leaning towards specific party,0.45716,49,49,0.31623,0.59809
1989,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.41419,38,38,0.25547,0.57291
1989,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.46287,76,155,0.38412,0.54163
1989,66 and older,Baden-Wuerttemberg,SPD,0.21219,35,155,0.14762,0.27677
1989,66 and older,Baden-Wuerttemberg,CDU/CSU,0.26415,44,155,0.19451,0.33378
1989,66 and older,Bavaria,Not leaning towards specific party,0.41324,78,141,0.33167,0.49481
1989,66 and older,Bavaria,CDU/CSU,0.33860,63,141,0.26021,0.41700
1990,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.50182,42,42,0.34877,0.65487
1990,17-29 y.,Lower Saxony,Not leaning towards specific party,0.50689,158,259,0.44588,0.56789
1990,17-29 y.,Lower Saxony,SPD,0.28572,69,259,0.23059,0.34084
1990,17-29 y.,Lower Saxony,CDU/CSU,0.13064,32,259,0.08952,0.17177
1990,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.52693,419,714,0.49028,0.56357
1990,17-29 y.,North Rhine-Westphalia,SPD,0.21776,170,714,0.18747,0.24806
1990,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.15590,88,714,0.12927,0.18253
1990,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06128,37,714,0.04368,0.07889
1990,17-29 y.,Hesse,Not leaning towards specific party,0.52380,165,225,0.45840,0.58921
1990,17-29 y.,Hesse,SPD,0.23996,60,225,0.18403,0.29589
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.55979,107,158,0.48214,0.63744
1990,17-29 y.,"Rhineland-Palatinate, Saarland",SPD,0.22970,51,158,0.16390,0.29550
1990,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.64298,347,508,0.60127,0.68468
1990,17-29 y.,Baden-Wuerttemberg,SPD,0.14661,108,508,0.11582,0.17740
1990,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.14763,53,508,0.11675,0.17851
1990,17-29 y.,Bavaria,Not leaning towards specific party,0.61849,301,428,0.57242,0.66457
1990,17-29 y.,Bavaria,SPD,0.13142,65,428,0.09937,0.16346
1990,17-29 y.,Bavaria,CDU/CSU,0.16062,62,428,0.12579,0.19545
1990,17-29 y.,Berlin,Not leaning towards specific party,0.34151,56,56,0.21618,0.46684
1990,30-45 y.,Schleswig-Holstein,SPD,0.51808,37,37,0.35485,0.68130
1990,30-45 y.,Lower Saxony,Not leaning towards specific party,0.40291,104,230,0.33939,0.46644
1990,30-45 y.,Lower Saxony,SPD,0.29763,73,230,0.23841,0.35684
1990,30-45 y.,Lower Saxony,CDU/CSU,0.22759,53,230,0.17329,0.28190
1990,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.31229,291,793,0.28001,0.34456
1990,30-45 y.,North Rhine-Westphalia,SPD,0.39510,319,793,0.36105,0.42914
1990,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.20777,150,793,0.17952,0.23603
1990,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.05044,33,793,0.03520,0.06568
1990,30-45 y.,Hesse,Not leaning towards specific party,0.39867,135,262,0.33927,0.45807
1990,30-45 y.,Hesse,SPD,0.33671,95,262,0.27938,0.39405
1990,30-45 y.,Hesse,CDU/CSU,0.15009,32,262,0.10676,0.19342
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.43395,79,124,0.34636,0.52154
1990,30-45 y.,"Rhineland-Palatinate, Saarland",SPD,0.26684,45,124,0.18868,0.34501
1990,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.45480,292,506,0.41137,0.49823
1990,30-45 y.,Baden-Wuerttemberg,SPD,0.27202,144,506,0.23321,0.31084
1990,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.17352,70,506,0.14049,0.20655
1990,30-45 y.,Bavaria,Not leaning towards specific party,0.41620,212,422,0.36911,0.46329
1990,30-45 y.,Bavaria,SPD,0.28390,119,422,0.24082,0.32697
1990,30-45 y.,Bavaria,CDU/CSU,0.21925,91,422,0.17973,0.25877
1990,30-45 y.,Berlin,Not leaning towards specific party,0.22158,40,77,0.12821,0.31496
1990,30-45 y.,Berlin,SPD,0.21864,37,77,0.12571,0.31156
1990,46-65 y.,Schleswig-Holstein,SPD,0.36091,36,36,0.20180,0.52002
1990,46-65 y.,Lower Saxony,Not leaning towards specific party,0.31353,115,319,0.26254,0.36452
1990,46-65 y.,Lower Saxony,SPD,0.37954,125,319,0.32620,0.43287
1990,46-65 y.,Lower Saxony,CDU/CSU,0.25918,79,319,0.21102,0.30735
1990,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.27150,270,724,0.23909,0.30392
1990,46-65 y.,North Rhine-Westphalia,SPD,0.36846,261,724,0.33330,0.40362
1990,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.30688,193,724,0.27327,0.34050
1990,46-65 y.,Hesse,Not leaning towards specific party,0.36265,146,290,0.30722,0.41808
1990,46-65 y.,Hesse,SPD,0.34812,93,290,0.29320,0.40304
1990,46-65 y.,Hesse,CDU/CSU,0.21190,51,290,0.16479,0.25902
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.39483,94,213,0.32903,0.46063
1990,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.30128,71,213,0.23952,0.36305
1990,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.24173,48,213,0.18409,0.29936
1990,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.37564,255,524,0.33413,0.41714
1990,46-65 y.,Baden-Wuerttemberg,SPD,0.25280,142,524,0.21556,0.29005
1990,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.32459,127,524,0.28446,0.36472
1990,46-65 y.,Bavaria,Not leaning towards specific party,0.35280,190,437,0.30794,0.39765
1990,46-65 y.,Bavaria,SPD,0.22446,96,437,0.18530,0.26362
1990,46-65 y.,Bavaria,CDU/CSU,0.35305,151,437,0.30818,0.39791
1990,46-65 y.,Berlin,Not leaning towards specific party,0.15888,31,76,0.07615,0.24162
1990,46-65 y.,Berlin,SPD,0.28434,45,76,0.18225,0.38644
1990,66 and older,Lower Saxony,CDU/CSU,0.46910,55,55,0.33599,0.60220
1990,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.25291,58,233,0.19697,0.30884
1990,66 and older,North Rhine-Westphalia,SPD,0.35509,83,233,0.29351,0.41667
1990,66 and older,North Rhine-Westphalia,CDU/CSU,0.37568,92,233,0.31336,0.43800
1990,66 and older,Hesse,Not leaning towards specific party,0.45175,49,49,0.31096,0.59255
1990,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.38863,39,39,0.23365,0.54362
1990,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.44963,75,156,0.37131,0.52794
1990,66 and older,Baden-Wuerttemberg,SPD,0.22693,37,156,0.16099,0.29287
1990,66 and older,Baden-Wuerttemberg,CDU/CSU,0.27842,44,156,0.20786,0.34899
1990,66 and older,Bavaria,Not leaning towards specific party,0.36587,74,184,0.29608,0.43566
1990,66 and older,Bavaria,SPD,0.22727,41,184,0.16655,0.28798
1990,66 and older,Bavaria,CDU/CSU,0.32625,69,184,0.25832,0.39418
1991,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.46242,34,34,0.29231,0.63254
1991,17-29 y.,Lower Saxony,Not leaning towards specific party,0.45858,117,217,0.39212,0.52503
1991,17-29 y.,Lower Saxony,SPD,0.28299,67,217,0.22291,0.34306
1991,17-29 y.,Lower Saxony,CDU/CSU,0.14967,33,217,0.10209,0.19725
1991,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.46066,267,447,0.41440,0.50692
1991,17-29 y.,North Rhine-Westphalia,SPD,0.18630,98,447,0.15016,0.22243
1991,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.15987,82,447,0.12585,0.19388
1991,17-29 y.,Hesse,Not leaning towards specific party,0.43869,78,120,0.34953,0.52784
1991,17-29 y.,Hesse,SPD,0.23616,42,120,0.15985,0.31247
1991,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.50475,75,75,0.39083,0.61867
1991,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.55659,202,290,0.49931,0.61386
1991,17-29 y.,Baden-Wuerttemberg,SPD,0.10040,42,290,0.06575,0.13505
