"plb0022_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Werkstatt fuer Behinderte","1985","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","Realschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","AkademikerInnen","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1985","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1985","(noch) kein Abschluss","kein Migrationshintergrund","197","0.869692303096346","0.825802693353191","0.913581912839502"
"Nicht erwerbstaetig","1985","(noch) kein Abschluss","direkter Migrationshintergrund","363","0.465349762211547","0.432051690181735","0.498647834241358"
"Nicht erwerbstaetig","1985","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1985","Hauptschulabschluss","kein Migrationshintergrund","2255","0.508055238684644","0.494008494419808","0.522101982949481"
"Nicht erwerbstaetig","1985","Hauptschulabschluss","direkter Migrationshintergrund","424","0.365830581000552","0.341640306835983","0.390020855165121"
"Nicht erwerbstaetig","1985","Hauptschulabschluss","indirekter Migrationshintergrund","40","0.487688961399271","0.380154574225928","0.595223348572613"
"Nicht erwerbstaetig","1985","Realschulabschluss","kein Migrationshintergrund","601","0.401383997632177","0.377732409527015","0.425035585737339"
"Nicht erwerbstaetig","1985","Realschulabschluss","direkter Migrationshintergrund","54","0.420046655821593","0.33769850674452","0.502394804898665"
"Nicht erwerbstaetig","1985","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1985","(Fach-)Abitur","kein Migrationshintergrund","255","0.459105156996955","0.41764660731129","0.500563706682621"
"Nicht erwerbstaetig","1985","(Fach-)Abitur","direkter Migrationshintergrund","80","0.432185622836956","0.368578100279845","0.495793145394067"
"Nicht erwerbstaetig","1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1985","AkademikerInnen","kein Migrationshintergrund","127","0.231103320832694","0.19852117447244","0.263685467192947"
"Nicht erwerbstaetig","1985","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1985","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","Realschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","AkademikerInnen","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1985","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","Realschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","AkademikerInnen","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1985","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1986","(noch) kein Abschluss","direkter Migrationshintergrund","419","0.494520174759694","0.459939438251238","0.529100911268151"
"Voll erwerbstaetig","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1986","Hauptschulabschluss","kein Migrationshintergrund","1935","0.390985505388265","0.376789631161176","0.405181379615354"
"Voll erwerbstaetig","1986","Hauptschulabschluss","direkter Migrationshintergrund","931","0.523163067379831","0.497828023041392","0.548498111718269"
"Voll erwerbstaetig","1986","Hauptschulabschluss","indirekter Migrationshintergrund","37","0.344354835461322","0.244509911887828","0.444199759034816"
"Voll erwerbstaetig","1986","Realschulabschluss","kein Migrationshintergrund","752","0.44082194793376","0.416517375076386","0.465126520791135"
"Voll erwerbstaetig","1986","Realschulabschluss","direkter Migrationshintergrund","55","0.39277636477454","0.313286621054659","0.472266108494421"
"Voll erwerbstaetig","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1986","(Fach-)Abitur","kein Migrationshintergrund","192","0.33454254181332","0.296010442242928","0.373074641383711"
"Voll erwerbstaetig","1986","(Fach-)Abitur","direkter Migrationshintergrund","133","0.469674345532718","0.405591783257365","0.53375690780807"
"Voll erwerbstaetig","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1986","AkademikerInnen","kein Migrationshintergrund","419","0.646933435068168","0.609819545641586","0.68404732449475"
"Voll erwerbstaetig","1986","AkademikerInnen","direkter Migrationshintergrund","65","0.501074555907465","0.407637154910631","0.594511956904299"
"Voll erwerbstaetig","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","Hauptschulabschluss","kein Migrationshintergrund","305","0.0595052508093297","0.0526231055915662","0.0663873960270932"
"Teilzeitbeschaeftigung","1986","Hauptschulabschluss","direkter Migrationshintergrund","60","0.0570116538208703","0.0452504122671377","0.0687728953746029"
"Teilzeitbeschaeftigung","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","Realschulabschluss","kein Migrationshintergrund","115","0.0637486932262985","0.0517891885871352","0.0757081978654619"
"Teilzeitbeschaeftigung","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","AkademikerInnen","kein Migrationshintergrund","61","0.0864455285219333","0.0646224072721231","0.108268649771743"
"Teilzeitbeschaeftigung","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","Hauptschulabschluss","kein Migrationshintergrund","89","0.0175883659884915","0.0137642813572823","0.0214124506197008"
"Ausbildung/Lehre","1986","Hauptschulabschluss","direkter Migrationshintergrund","49","0.0220438472138796","0.0145961574959296","0.0294915369318296"
"Ausbildung/Lehre","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","Realschulabschluss","kein Migrationshintergrund","113","0.0660459452593481","0.0538878045319089","0.0782040859867874"
"Ausbildung/Lehre","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","(Fach-)Abitur","kein Migrationshintergrund","42","0.0755571030215645","0.0539739672235311","0.0971402388195979"
"Ausbildung/Lehre","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","Hauptschulabschluss","kein Migrationshintergrund","126","0.0258518255701111","0.0212351844166983","0.0304684667235238"
"Geringfuegig erwerbstaetig","1986","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","Realschulabschluss","kein Migrationshintergrund","37","0.0199211565168214","0.0130809516239253","0.0267613614097175"
"Geringfuegig erwerbstaetig","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Realschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","Realschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
