"plb0022_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstaetig","1986","Realschulabschluss","weiblich","472","0.497944511777518","0.467542196967599","0.528346826587438"
"Nicht erwerbstaetig","1986","(Fach-)Abitur","maennlich","198","0.471707543753422","0.426814928976603","0.516600158530241"
"Nicht erwerbstaetig","1986","(Fach-)Abitur","weiblich","155","0.462008153836818","0.409247071270877","0.514769236402759"
"Nicht erwerbstaetig","1986","AkademikerInnen","maennlich","73","0.172862929324734","0.139916184711908","0.205809673937561"
"Nicht erwerbstaetig","1986","AkademikerInnen","weiblich","89","0.397233097180376","0.335961040125175","0.458505154235577"
"Betriebliches Praktikum","1986","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","1986","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","1986","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1986","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1986","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1986","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1986","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","1986","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","1986","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","1986","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1986","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1986","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1986","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1986","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1986","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1986","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1986","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","1986","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","1986","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","1986","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","1987","(noch) kein Abschluss","maennlich","266","0.413738636897303","0.368877913562256","0.45859936023235"
"Voll erwerbstaetig","1987","(noch) kein Abschluss","weiblich","151","0.175942895414226","0.144207051849501","0.20767873897895"
"Voll erwerbstaetig","1987","Hauptschulabschluss","maennlich","2117","0.659253251413735","0.642199052728741","0.676307450098729"
"Voll erwerbstaetig","1987","Hauptschulabschluss","weiblich","734","0.188774233093845","0.174951768944499","0.202596697243191"
"Voll erwerbstaetig","1987","Realschulabschluss","maennlich","466","0.626229484396566","0.591535269384561","0.660923699408571"
"Voll erwerbstaetig","1987","Realschulabschluss","weiblich","341","0.330432508727243","0.301538169600496","0.359326847853991"
"Voll erwerbstaetig","1987","(Fach-)Abitur","maennlich","202","0.362684078128355","0.318701227080045","0.406666929176666"
"Voll erwerbstaetig","1987","(Fach-)Abitur","weiblich","106","0.302405061505563","0.252774826640166","0.35203529637096"
"Voll erwerbstaetig","1987","AkademikerInnen","maennlich","407","0.778527063648929","0.741984043126488","0.81507008417137"
"Voll erwerbstaetig","1987","AkademikerInnen","weiblich","106","0.411609215114133","0.350360395078303","0.472858035149962"
"Teilzeitbeschaeftigung","1987","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1987","(noch) kein Abschluss","weiblich","35","0.0472458194702502","0.0295627501278612","0.0649288888126392"
"Teilzeitbeschaeftigung","1987","Hauptschulabschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1987","Hauptschulabschluss","weiblich","397","0.121825738429207","0.110272516260625","0.133378960597789"
"Teilzeitbeschaeftigung","1987","Realschulabschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1987","Realschulabschluss","weiblich","136","0.120168363900378","0.100194179125702","0.140142548675053"
"Teilzeitbeschaeftigung","1987","(Fach-)Abitur","maennlich","","","",""
"Teilzeitbeschaeftigung","1987","(Fach-)Abitur","weiblich","","","",""
"Teilzeitbeschaeftigung","1987","AkademikerInnen","maennlich","","","",""
"Teilzeitbeschaeftigung","1987","AkademikerInnen","weiblich","44","0.160653924528719","0.114951582912263","0.206356266145174"
"Ausbildung/Lehre","1987","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","1987","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","1987","Hauptschulabschluss","maennlich","117","0.0252059006443387","0.0195656698717523","0.030846131416925"
"Ausbildung/Lehre","1987","Hauptschulabschluss","weiblich","56","0.0129307882615205","0.0089402677301537","0.0169213087928873"
"Ausbildung/Lehre","1987","Realschulabschluss","maennlich","82","0.0897197138428961","0.0692260646065558","0.110213363079236"
"Ausbildung/Lehre","1987","Realschulabschluss","weiblich","86","0.0654587483430797","0.0502652672906119","0.0806522293955474"
"Ausbildung/Lehre","1987","(Fach-)Abitur","maennlich","","","",""
"Ausbildung/Lehre","1987","(Fach-)Abitur","weiblich","30","0.0987360316509832","0.0665020480549828","0.130970015246984"
"Ausbildung/Lehre","1987","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","1987","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","1987","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1987","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1987","Hauptschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1987","Hauptschulabschluss","weiblich","91","0.02673202522972","0.0210346425056835","0.0324294079537566"
"Geringfuegig erwerbstaetig","1987","Realschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1987","Realschulabschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1987","(Fach-)Abitur","maennlich","","","",""
"Geringfuegig erwerbstaetig","1987","(Fach-)Abitur","weiblich","","","",""
"Geringfuegig erwerbstaetig","1987","AkademikerInnen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1987","AkademikerInnen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","1987","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1987","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1987","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1987","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1987","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1987","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1987","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","1987","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","1987","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","1987","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","1987","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1987","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1987","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1987","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1987","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1987","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1987","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","1987","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","1987","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","1987","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","1987","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1987","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1987","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1987","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1987","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1987","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1987","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","1987","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","1987","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","1987","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","1987","(noch) kein Abschluss","maennlich","187","0.543429017292977","0.498057514827021","0.588800519758932"
"Nicht erwerbstaetig","1987","(noch) kein Abschluss","weiblich","348","0.739710547054236","0.703138883461351","0.776282210647121"
"Nicht erwerbstaetig","1987","Hauptschulabschluss","maennlich","689","0.298665840584196","0.28219769904906","0.315133982119332"
"Nicht erwerbstaetig","1987","Hauptschulabschluss","weiblich","1801","0.649737214985707","0.632886857612342","0.666587572359073"
"Nicht erwerbstaetig","1987","Realschulabschluss","maennlich","174","0.246947741775869","0.21602322819295","0.277872255358788"
"Nicht erwerbstaetig","1987","Realschulabschluss","weiblich","433","0.464376948750656","0.433740448069936","0.495013449431377"
"Nicht erwerbstaetig","1987","(Fach-)Abitur","maennlich","174","0.424560465565552","0.37934246326146","0.469778467869645"
"Nicht erwerbstaetig","1987","(Fach-)Abitur","weiblich","145","0.450143508419144","0.396384615546927","0.503902401291361"
"Nicht erwerbstaetig","1987","AkademikerInnen","maennlich","76","0.192739570572022","0.158025980663188","0.227453160480856"
"Nicht erwerbstaetig","1987","AkademikerInnen","weiblich","85","0.38611816270861","0.325524841393582","0.446711484023638"
"Betriebliches Praktikum","1987","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","1987","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","1987","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1987","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1987","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1987","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1987","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","1987","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","1987","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","1987","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1987","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1987","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1987","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1987","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1987","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1987","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1987","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","1987","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","1987","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","1987","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","1988","(noch) kein Abschluss","maennlich","235","0.373579311288472","0.32652390483207","0.420634717744874"
"Voll erwerbstaetig","1988","(noch) kein Abschluss","weiblich","132","0.158829851162453","0.127230765075082","0.190428937249823"
"Voll erwerbstaetig","1988","Hauptschulabschluss","maennlich","1980","0.639687179467159","0.622067540250888","0.65730681868343"
"Voll erwerbstaetig","1988","Hauptschulabschluss","weiblich","691","0.187836038858706","0.173674211266951","0.201997866450461"
"Voll erwerbstaetig","1988","Realschulabschluss","maennlich","459","0.675209687825572","0.640443860584804","0.70997551506634"
"Voll erwerbstaetig","1988","Realschulabschluss","weiblich","326","0.316460218780288","0.287734241326445","0.345186196234131"
"Voll erwerbstaetig","1988","(Fach-)Abitur","maennlich","194","0.371378902222372","0.326180933078885","0.41657687136586"
"Voll erwerbstaetig","1988","(Fach-)Abitur","weiblich","97","0.336929570838795","0.283709411404434","0.390149730273156"
"Voll erwerbstaetig","1988","AkademikerInnen","maennlich","382","0.785310624393636","0.748267884281585","0.822353364505687"
"Voll erwerbstaetig","1988","AkademikerInnen","weiblich","105","0.452063416036837","0.387742976551976","0.516383855521698"
"Teilzeitbeschaeftigung","1988","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1988","(noch) kein Abschluss","weiblich","36","0.0471171926743547","0.0287992801670708","0.0654351051816387"
"Teilzeitbeschaeftigung","1988","Hauptschulabschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1988","Hauptschulabschluss","weiblich","389","0.123828618768267","0.111885629795363","0.135771607741172"
"Teilzeitbeschaeftigung","1988","Realschulabschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1988","Realschulabschluss","weiblich","135","0.123817704646226","0.103474378267461","0.144161031024992"
"Teilzeitbeschaeftigung","1988","(Fach-)Abitur","maennlich","","","",""
"Teilzeitbeschaeftigung","1988","(Fach-)Abitur","weiblich","","","",""
"Teilzeitbeschaeftigung","1988","AkademikerInnen","maennlich","","","",""
"Teilzeitbeschaeftigung","1988","AkademikerInnen","weiblich","40","0.153744455913847","0.107128492051138","0.200360419776557"
"Ausbildung/Lehre","1988","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","1988","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","1988","Hauptschulabschluss","maennlich","124","0.0300595341811415","0.0237928617683162","0.0363262065939668"
"Ausbildung/Lehre","1988","Hauptschulabschluss","weiblich","64","0.0140527988300434","0.00978487923397957","0.0183207184261073"
"Ausbildung/Lehre","1988","Realschulabschluss","maennlich","73","0.0729949865174257","0.0536833419419337","0.0923066310929177"
"Ausbildung/Lehre","1988","Realschulabschluss","weiblich","81","0.0593882457105301","0.0447903987986181","0.0739860926224422"
"Ausbildung/Lehre","1988","(Fach-)Abitur","maennlich","","","",""
"Ausbildung/Lehre","1988","(Fach-)Abitur","weiblich","","","",""
"Ausbildung/Lehre","1988","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","1988","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","1988","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1988","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1988","Hauptschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1988","Hauptschulabschluss","weiblich","87","0.0274939926725058","0.02156510751871","0.0334228778263016"
"Geringfuegig erwerbstaetig","1988","Realschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1988","Realschulabschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1988","(Fach-)Abitur","maennlich","","","",""
"Geringfuegig erwerbstaetig","1988","(Fach-)Abitur","weiblich","","","",""
"Geringfuegig erwerbstaetig","1988","AkademikerInnen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1988","AkademikerInnen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1988","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1988","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1988","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1988","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1988","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1988","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1988","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1988","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1988","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1988","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","1988","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1988","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1988","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1988","Hauptschulabschluss","weiblich","","","",""
