"plb0022_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Wehrpflicht/Zivildienst","1989","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","1989","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","1989","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","1990","Westdeutschland, alte Bundeslaender","maennlich","3140","0.632277236837481","0.618480285895563","0.646074187779399"
"Voll erwerbstaetig","1990","Westdeutschland, alte Bundeslaender","weiblich","1383","0.252462333211044","0.240207023875061","0.264717642547027"
"Voll erwerbstaetig","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Voll erwerbstaetig","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Teilzeitbeschaeftigung","1990","Westdeutschland, alte Bundeslaender","maennlich","59","0.0130661843664873","0.00981690169064029","0.0163154670423343"
"Teilzeitbeschaeftigung","1990","Westdeutschland, alte Bundeslaender","weiblich","664","0.13629933570596","0.126620169709581","0.145978501702339"
"Teilzeitbeschaeftigung","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Teilzeitbeschaeftigung","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Ausbildung/Lehre","1990","Westdeutschland, alte Bundeslaender","maennlich","202","0.0388355311846782","0.0333073461857488","0.0443637161836076"
"Ausbildung/Lehre","1990","Westdeutschland, alte Bundeslaender","weiblich","142","0.0233182996910927","0.0190609982015163","0.0275756011806691"
"Ausbildung/Lehre","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Ausbildung/Lehre","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Geringfuegig erwerbstaetig","1990","Westdeutschland, alte Bundeslaender","maennlich","38","0.00930093610999036","0.00655428627132864","0.0120475859486521"
"Geringfuegig erwerbstaetig","1990","Westdeutschland, alte Bundeslaender","weiblich","142","0.0276157306928477","0.0229929139954759","0.0322385473902194"
"Geringfuegig erwerbstaetig","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Geringfuegig erwerbstaetig","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","1990","Westdeutschland, alte Bundeslaender","maennlich","1197","0.294909828337583","0.281862065835576","0.307957590839589"
"Nicht erwerbstaetig","1990","Westdeutschland, alte Bundeslaender","weiblich","2496","0.560304300699056","0.546302060336484","0.574306541061628"
"Nicht erwerbstaetig","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Nicht erwerbstaetig","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","1990","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","1990","Westdeutschland, alte Bundeslaender","maennlich","56","0.0116102831637804","0.00854511289462678","0.014675453432934"
"Wehrpflicht/Zivildienst","1990","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","1990","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","1990","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","1991","Westdeutschland, alte Bundeslaender","maennlich","3157","0.634858283355032","0.621065627752526","0.648650938957539"
"Voll erwerbstaetig","1991","Westdeutschland, alte Bundeslaender","weiblich","1372","0.247829588181524","0.235647152348315","0.260012024014733"
"Voll erwerbstaetig","1991","Ostdeutschland, neue Bundeslaender","maennlich","1148","0.540177147015238","0.518235983945133","0.562118310085342"
"Voll erwerbstaetig","1991","Ostdeutschland, neue Bundeslaender","weiblich","836","0.330867121379448","0.311120024823541","0.350614217935356"
"Teilzeitbeschaeftigung","1991","Westdeutschland, alte Bundeslaender","maennlich","58","0.0141513350494317","0.0107677071009428","0.0175349629979206"
"Teilzeitbeschaeftigung","1991","Westdeutschland, alte Bundeslaender","weiblich","692","0.138464909120492","0.128719371994412","0.148210446246571"
"Teilzeitbeschaeftigung","1991","Ostdeutschland, neue Bundeslaender","maennlich","297","0.144406786858885","0.128932033572481","0.159881540145289"
"Teilzeitbeschaeftigung","1991","Ostdeutschland, neue Bundeslaender","weiblich","409","0.164947198831268","0.149371422604408","0.180522975058129"
"Ausbildung/Lehre","1991","Westdeutschland, alte Bundeslaender","maennlich","212","0.0378597535776712","0.0323922779884621","0.0433272291668803"
"Ausbildung/Lehre","1991","Westdeutschland, alte Bundeslaender","weiblich","175","0.0292299613703472","0.0244769184624295","0.033983004278265"
"Ausbildung/Lehre","1991","Ostdeutschland, neue Bundeslaender","maennlich","70","0.027951105090602","0.0206943943352844","0.0352078158459197"
"Ausbildung/Lehre","1991","Ostdeutschland, neue Bundeslaender","weiblich","58","0.0209575732552002","0.0149459533908247","0.0269691931195757"
"Geringfuegig erwerbstaetig","1991","Westdeutschland, alte Bundeslaender","maennlich","58","0.0134534849980951","0.0101531733421339","0.0167537966540562"
"Geringfuegig erwerbstaetig","1991","Westdeutschland, alte Bundeslaender","weiblich","169","0.0343577035563272","0.0292182181598165","0.039497188952838"
"Geringfuegig erwerbstaetig","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Geringfuegig erwerbstaetig","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","1991","Westdeutschland, alte Bundeslaender","maennlich","1159","0.29103903929231","0.278026395094421","0.3040516834902"
"Nicht erwerbstaetig","1991","Westdeutschland, alte Bundeslaender","weiblich","2417","0.55011783777131","0.536080760754779","0.564154914787841"
"Nicht erwerbstaetig","1991","Ostdeutschland, neue Bundeslaender","maennlich","437","0.27213465400685","0.252541077732014","0.291728230281687"
"Nicht erwerbstaetig","1991","Ostdeutschland, neue Bundeslaender","weiblich","866","0.476627998849594","0.455666840619717","0.497589157079471"
"Betriebliches Praktikum","1991","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","1991","Westdeutschland, alte Bundeslaender","maennlich","37","0.0086381037274594","0.00598713814637668","0.0112890693085421"
"Wehrpflicht/Zivildienst","1991","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","1991","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","1991","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","1992","Westdeutschland, alte Bundeslaender","maennlich","3069","0.626426750097082","0.612444191747439","0.640409308446726"
"Voll erwerbstaetig","1992","Westdeutschland, alte Bundeslaender","weiblich","1348","0.247314264431948","0.235116292389622","0.259512236474273"
"Voll erwerbstaetig","1992","Ostdeutschland, neue Bundeslaender","maennlich","1190","0.574466473197387","0.552211444442916","0.596721501951857"
"Voll erwerbstaetig","1992","Ostdeutschland, neue Bundeslaender","weiblich","834","0.342290516097645","0.321982693493786","0.362598338701505"
"Teilzeitbeschaeftigung","1992","Westdeutschland, alte Bundeslaender","maennlich","60","0.0152667519799469","0.0117227314143847","0.0188107725455091"
"Teilzeitbeschaeftigung","1992","Westdeutschland, alte Bundeslaender","weiblich","724","0.143646727665108","0.133730863768138","0.153562591562077"
"Teilzeitbeschaeftigung","1992","Ostdeutschland, neue Bundeslaender","maennlich","57","0.029788612285484","0.0221363958634025","0.0374408287075655"
"Teilzeitbeschaeftigung","1992","Ostdeutschland, neue Bundeslaender","weiblich","186","0.0766808339537116","0.065292289670652","0.0880693782367713"
"Ausbildung/Lehre","1992","Westdeutschland, alte Bundeslaender","maennlich","182","0.0319741064300283","0.0268889267509002","0.0370592861091564"
"Ausbildung/Lehre","1992","Westdeutschland, alte Bundeslaender","weiblich","160","0.0269715296795969","0.0223914633181222","0.0315515960410716"
"Ausbildung/Lehre","1992","Ostdeutschland, neue Bundeslaender","maennlich","78","0.0336236692682475","0.025509863273932","0.041737475262563"
"Ausbildung/Lehre","1992","Ostdeutschland, neue Bundeslaender","weiblich","74","0.0272103214305748","0.0202468597695182","0.0341737830916314"
"Geringfuegig erwerbstaetig","1992","Westdeutschland, alte Bundeslaender","maennlich","59","0.0149665692422508","0.0114570290353245","0.0184761094491771"
"Geringfuegig erwerbstaetig","1992","Westdeutschland, alte Bundeslaender","weiblich","106","0.0210319075282109","0.0169751429254148","0.025088672131007"
"Geringfuegig erwerbstaetig","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Geringfuegig erwerbstaetig","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","1992","Westdeutschland, alte Bundeslaender","maennlich","1189","0.302177320312292","0.288904381862946","0.315450258761637"
"Nicht erwerbstaetig","1992","Westdeutschland, alte Bundeslaender","weiblich","2468","0.561035570695137","0.54700529932642","0.575065842063853"
"Nicht erwerbstaetig","1992","Ostdeutschland, neue Bundeslaender","maennlich","548","0.350501958927617","0.329025480402597","0.371978437452636"
"Nicht erwerbstaetig","1992","Ostdeutschland, neue Bundeslaender","weiblich","993","0.549454682779371","0.528159368423423","0.570749997135319"
"Betriebliches Praktikum","1992","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","1992","Westdeutschland, alte Bundeslaender","maennlich","39","0.00918850193839977","0.00643058309535612","0.0119464207814434"
"Wehrpflicht/Zivildienst","1992","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","1992","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","1992","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","1993","Westdeutschland, alte Bundeslaender","maennlich","3023","0.62401680333946","0.609976472534476","0.638057134144444"
"Voll erwerbstaetig","1993","Westdeutschland, alte Bundeslaender","weiblich","1332","0.245971917610875","0.233746546851711","0.258197288370039"
"Voll erwerbstaetig","1993","Ostdeutschland, neue Bundeslaender","maennlich","1097","0.543107106524691","0.520227789166106","0.565986423883277"
"Voll erwerbstaetig","1993","Ostdeutschland, neue Bundeslaender","weiblich","779","0.332952123323147","0.312395615918644","0.353508630727649"
"Teilzeitbeschaeftigung","1993","Westdeutschland, alte Bundeslaender","maennlich","52","0.0129246211382575","0.00965061830834045","0.0161986239681746"
"Teilzeitbeschaeftigung","1993","Westdeutschland, alte Bundeslaender","weiblich","714","0.143823483703635","0.133862044863596","0.153784922543675"
"Teilzeitbeschaeftigung","1993","Ostdeutschland, neue Bundeslaender","maennlich","36","0.0166954565384909","0.0108105944348707","0.0225803186421111"
"Teilzeitbeschaeftigung","1993","Ostdeutschland, neue Bundeslaender","weiblich","165","0.0713795699682512","0.0601494082011454","0.0826097317353569"
"Ausbildung/Lehre","1993","Westdeutschland, alte Bundeslaender","maennlich","179","0.0328451411277321","0.0276788538106534","0.0380114284448109"
"Ausbildung/Lehre","1993","Westdeutschland, alte Bundeslaender","weiblich","165","0.0268466414798432","0.0222582428699637","0.0314350400897228"
"Ausbildung/Lehre","1993","Ostdeutschland, neue Bundeslaender","maennlich","93","0.0473269940307248","0.0375744143219514","0.0570795737394982"
"Ausbildung/Lehre","1993","Ostdeutschland, neue Bundeslaender","weiblich","83","0.0313093634324084","0.0237129323628345","0.0389057945019824"
