"plb0022_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstaetig","1986","16-34 Jahre alt","indirekter Migrationshintergrund","53","0.36458429238316","0.281846416909965","0.447322167856355"
"Nicht erwerbstaetig","1986","35-65 Jahre alt","kein Migrationshintergrund","1384","0.382640837460597","0.3671426209941","0.398139053927094"
"Nicht erwerbstaetig","1986","35-65 Jahre alt","direkter Migrationshintergrund","508","0.355483658732058","0.332716646792731","0.378250670671384"
"Nicht erwerbstaetig","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1986","66 und älter","kein Migrationshintergrund","963","0.973436599967985","0.96343500798059","0.98343819195538"
"Nicht erwerbstaetig","1986","66 und älter","direkter Migrationshintergrund","50","1","1","1"
"Nicht erwerbstaetig","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1986","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1986","16-34 Jahre alt","kein Migrationshintergrund","48","0.0174356133551623","0.0126403506946278","0.0222308760156967"
"Wehrpflicht/Zivildienst","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1986","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1987","16-34 Jahre alt","kein Migrationshintergrund","1367","0.510106022565287","0.491649117755402","0.528562927375171"
"Voll erwerbstaetig","1987","16-34 Jahre alt","direkter Migrationshintergrund","548","0.525951732855196","0.496185801841251","0.55571766386914"
"Voll erwerbstaetig","1987","16-34 Jahre alt","indirekter Migrationshintergrund","46","0.388102602301487","0.309325136808755","0.466880067794219"
"Voll erwerbstaetig","1987","35-65 Jahre alt","kein Migrationshintergrund","1905","0.514881144921266","0.498665331798704","0.531096958043828"
"Voll erwerbstaetig","1987","35-65 Jahre alt","direkter Migrationshintergrund","1068","0.552263989489325","0.528667741427901","0.57586023755075"
"Voll erwerbstaetig","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1987","66 und älter","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1987","16-34 Jahre alt","kein Migrationshintergrund","156","0.0568600111521606","0.0483099514651628","0.0654100708391585"
"Teilzeitbeschaeftigung","1987","16-34 Jahre alt","direkter Migrationshintergrund","38","0.0392775875802051","0.0276976396103605","0.0508575355500496"
"Teilzeitbeschaeftigung","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1987","35-65 Jahre alt","kein Migrationshintergrund","386","0.0996568559117443","0.08993791859775","0.109375793225739"
"Teilzeitbeschaeftigung","1987","35-65 Jahre alt","direkter Migrationshintergrund","90","0.0750700207325107","0.0625660982213938","0.0875739432436276"
"Teilzeitbeschaeftigung","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1987","66 und älter","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1987","16-34 Jahre alt","kein Migrationshintergrund","323","0.107189167332391","0.095767414158125","0.118610920506658"
"Ausbildung/Lehre","1987","16-34 Jahre alt","direkter Migrationshintergrund","84","0.0720913150267679","0.0566732690054742","0.0875093610480615"
"Ausbildung/Lehre","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1987","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1987","16-34 Jahre alt","kein Migrationshintergrund","68","0.0248009547265623","0.0190590176342752","0.0305428918188495"
"Geringfuegig erwerbstaetig","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1987","35-65 Jahre alt","kein Migrationshintergrund","91","0.0240655987746918","0.0190931558287104","0.0290380417206731"
"Geringfuegig erwerbstaetig","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1987","66 und älter","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1987","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1987","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1987","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1987","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1987","16-34 Jahre alt","kein Migrationshintergrund","854","0.281559639151664","0.264953902058543","0.298165376244785"
"Nicht erwerbstaetig","1987","16-34 Jahre alt","direkter Migrationshintergrund","386","0.335779810702965","0.307627206797407","0.363932414608523"
"Nicht erwerbstaetig","1987","16-34 Jahre alt","indirekter Migrationshintergrund","69","0.447306345572697","0.366928901402408","0.527683789742985"
"Nicht erwerbstaetig","1987","35-65 Jahre alt","kein Migrationshintergrund","1265","0.360653001085651","0.345072757257692","0.37623324491361"
"Nicht erwerbstaetig","1987","35-65 Jahre alt","direkter Migrationshintergrund","528","0.356180545074775","0.33345701901382","0.37890407113573"
"Nicht erwerbstaetig","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1987","66 und älter","kein Migrationshintergrund","991","0.973267243380922","0.963392539432425","0.983141947329418"
"Nicht erwerbstaetig","1987","66 und älter","direkter Migrationshintergrund","54","0.978924279537901","0.941304188479212","1.01654437059659"
"Nicht erwerbstaetig","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1987","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1987","16-34 Jahre alt","kein Migrationshintergrund","50","0.0194842050719349","0.0143809621770017","0.0245874479668681"
"Wehrpflicht/Zivildienst","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1987","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1988","16-34 Jahre alt","kein Migrationshintergrund","1266","0.504629345895792","0.485539203397733","0.523719488393852"
"Voll erwerbstaetig","1988","16-34 Jahre alt","direkter Migrationshintergrund","519","0.53711504881313","0.506575100069737","0.567654997556522"
"Voll erwerbstaetig","1988","16-34 Jahre alt","indirekter Migrationshintergrund","60","0.311391983924926","0.246398392404387","0.376385575445466"
"Voll erwerbstaetig","1988","35-65 Jahre alt","kein Migrationshintergrund","1837","0.522146475591964","0.505564816891191","0.538728134292737"
"Voll erwerbstaetig","1988","35-65 Jahre alt","direkter Migrationshintergrund","963","0.532597292835745","0.508165129438936","0.557029456232554"
"Voll erwerbstaetig","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1988","66 und älter","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1988","16-34 Jahre alt","kein Migrationshintergrund","138","0.0525551243686604","0.0440350714752664","0.0610751772620544"
"Teilzeitbeschaeftigung","1988","16-34 Jahre alt","direkter Migrationshintergrund","43","0.0424402370655465","0.0300929951407466","0.0547874789903463"
"Teilzeitbeschaeftigung","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1988","35-65 Jahre alt","kein Migrationshintergrund","388","0.104518020478758","0.094362354396703","0.114673686560812"
"Teilzeitbeschaeftigung","1988","35-65 Jahre alt","direkter Migrationshintergrund","90","0.070838595129005","0.0582754786614039","0.0834017115966062"
"Teilzeitbeschaeftigung","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1988","66 und älter","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1988","16-34 Jahre alt","kein Migrationshintergrund","305","0.102770518114512","0.0911762371074747","0.114364799121549"
"Ausbildung/Lehre","1988","16-34 Jahre alt","direkter Migrationshintergrund","89","0.0700303317652526","0.0543997336628315","0.0856609298676737"
"Ausbildung/Lehre","1988","16-34 Jahre alt","indirekter Migrationshintergrund","33","0.130204929815513","0.082971120700517","0.177438738930509"
"Ausbildung/Lehre","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1988","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1988","16-34 Jahre alt","kein Migrationshintergrund","75","0.0285867923247974","0.0222240769453117","0.0349495077042831"
"Geringfuegig erwerbstaetig","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
