"plb0022_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstaetig","1985","16-34 Jahre alt","(Fach-)Abitur","238","0.442418435639304","0.399892560626741","0.484944310651867"
"Nicht erwerbstaetig","1985","16-34 Jahre alt","AkademikerInnen","44","0.154365866138102","0.108656062079419","0.200075670196784"
"Nicht erwerbstaetig","1985","35-65 Jahre alt","(noch) kein Abschluss","242","0.409730758486913","0.371895204003282","0.447566312970544"
"Nicht erwerbstaetig","1985","35-65 Jahre alt","Hauptschulabschluss","1388","0.418535688214816","0.402665872362239","0.434405504067393"
"Nicht erwerbstaetig","1985","35-65 Jahre alt","Realschulabschluss","217","0.333364098172375","0.297905875206635","0.368822321138116"
"Nicht erwerbstaetig","1985","35-65 Jahre alt","(Fach-)Abitur","65","0.331111520171747","0.269619206242994","0.3926038341005"
"Nicht erwerbstaetig","1985","35-65 Jahre alt","AkademikerInnen","63","0.149693801599597","0.117161358069873","0.182226245129322"
"Nicht erwerbstaetig","1985","66 und älter","(noch) kein Abschluss","","","",""
"Nicht erwerbstaetig","1985","66 und älter","Hauptschulabschluss","804","0.970880453073542","0.959455310894004","0.98230559525308"
"Nicht erwerbstaetig","1985","66 und älter","Realschulabschluss","160","0.967867968818788","0.941121466053368","0.994614471584209"
"Nicht erwerbstaetig","1985","66 und älter","(Fach-)Abitur","36","0.858070596326968","0.754956164788211","0.961185027865725"
"Nicht erwerbstaetig","1985","66 und älter","AkademikerInnen","51","0.945356821775927","0.885829007790259","1.0048846357616"
"Betriebliches Praktikum","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1985","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1985","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1985","66 und älter","Realschulabschluss","","","",""
"Betriebliches Praktikum","1985","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1985","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1985","66 und älter","AkademikerInnen","","","",""
"Voll erwerbstaetig","1986","16-34 Jahre alt","(noch) kein Abschluss","94","0.152852345780131","0.118519683944358","0.187185007615905"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Hauptschulabschluss","1092","0.616310524239342","0.594169377161504","0.63845167131718"
"Voll erwerbstaetig","1986","16-34 Jahre alt","Realschulabschluss","471","0.513127075317429","0.481492714427301","0.544761436207556"
"Voll erwerbstaetig","1986","16-34 Jahre alt","(Fach-)Abitur","184","0.311035655345247","0.272660897414171","0.349410413276322"
"Voll erwerbstaetig","1986","16-34 Jahre alt","AkademikerInnen","146","0.670127767581987","0.609232711250073","0.7310228239139"
"Voll erwerbstaetig","1986","35-65 Jahre alt","(noch) kein Abschluss","350","0.563660917960969","0.523945814483609","0.60337602143833"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Hauptschulabschluss","1809","0.468164185028982","0.451637798591941","0.484690571466023"
"Voll erwerbstaetig","1986","35-65 Jahre alt","Realschulabschluss","340","0.510031885397696","0.471806842691519","0.548256928103872"
"Voll erwerbstaetig","1986","35-65 Jahre alt","(Fach-)Abitur","141","0.616940045422386","0.551655084834447","0.682225006010324"
"Voll erwerbstaetig","1986","35-65 Jahre alt","AkademikerInnen","335","0.717396420948133","0.676646187471971","0.758146654424296"
"Voll erwerbstaetig","1986","66 und älter","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","1986","66 und älter","Hauptschulabschluss","","","",""
"Voll erwerbstaetig","1986","66 und älter","Realschulabschluss","","","",""
"Voll erwerbstaetig","1986","66 und älter","(Fach-)Abitur","","","",""
"Voll erwerbstaetig","1986","66 und älter","AkademikerInnen","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Hauptschulabschluss","89","0.0557128802894064","0.0452695209881057","0.066156239590707"
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","Realschulabschluss","46","0.0456785751573254","0.0324643288154756","0.0588928214991752"
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Hauptschulabschluss","279","0.082345668443272","0.0732412971813389","0.0914500397052052"
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","Realschulabschluss","78","0.105616645034323","0.0821152607363597","0.129118029332286"
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","1986","35-65 Jahre alt","AkademikerInnen","49","0.0916401856803576","0.0655285783388447","0.117751793021871"
"Teilzeitbeschaeftigung","1986","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Hauptschulabschluss","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","Realschulabschluss","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","1986","66 und älter","AkademikerInnen","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1986","16-34 Jahre alt","Hauptschulabschluss","149","0.0769088728177458","0.0647771943126289","0.0890405513228627"
"Ausbildung/Lehre","1986","16-34 Jahre alt","Realschulabschluss","138","0.138505049358463","0.116642643177286","0.160367455539641"
"Ausbildung/Lehre","1986","16-34 Jahre alt","(Fach-)Abitur","48","0.103758539614653","0.0784791474278492","0.129037931801457"
"Ausbildung/Lehre","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","1986","66 und älter","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1986","66 und älter","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","1986","66 und älter","Realschulabschluss","","","",""
"Ausbildung/Lehre","1986","66 und älter","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","1986","66 und älter","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Hauptschulabschluss","31","0.0166578073648492","0.0108304502156784","0.0224851645140201"
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","(Fach-)Abitur","31","0.0548938167508299","0.0360119815239471","0.0737756519777128"
"Geringfuegig erwerbstaetig","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Hauptschulabschluss","109","0.0331808767999139","0.0272488027302007","0.0391129508696271"
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Hauptschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","1986","66 und älter","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","66 und älter","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1986","66 und älter","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1986","66 und älter","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1986","66 und älter","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1986","66 und älter","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1986","66 und älter","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1986","66 und älter","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1986","66 und älter","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1986","66 und älter","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1986","66 und älter","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1986","66 und älter","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1986","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstaetig","1986","16-34 Jahre alt","(noch) kein Abschluss","303","0.794905250053068","0.756381654038744","0.833428846067392"
"Nicht erwerbstaetig","1986","16-34 Jahre alt","Hauptschulabschluss","477","0.223732737550584","0.204757781215268","0.2427076938859"
"Nicht erwerbstaetig","1986","16-34 Jahre alt","Realschulabschluss","274","0.272936777665405","0.244742828923561","0.301130726407248"
"Nicht erwerbstaetig","1986","16-34 Jahre alt","(Fach-)Abitur","249","0.44010376294833","0.398953415890838","0.481254110005822"
"Nicht erwerbstaetig","1986","16-34 Jahre alt","AkademikerInnen","43","0.161993973105271","0.114273652864693","0.20971429334585"
"Nicht erwerbstaetig","1986","35-65 Jahre alt","(noch) kein Abschluss","225","0.398684405163681","0.359474071538597","0.437894738788766"
"Nicht erwerbstaetig","1986","35-65 Jahre alt","Hauptschulabschluss","1302","0.415763200868471","0.399439918326281","0.432086483410662"
"Nicht erwerbstaetig","1986","35-65 Jahre alt","Realschulabschluss","219","0.354548617856943","0.317969344657342","0.391127891056544"
"Nicht erwerbstaetig","1986","35-65 Jahre alt","(Fach-)Abitur","61","0.325250249392539","0.262337527555804","0.388162971229274"
"Nicht erwerbstaetig","1986","35-65 Jahre alt","AkademikerInnen","71","0.162586947289144","0.129192491448813","0.195981403129474"
"Nicht erwerbstaetig","1986","66 und älter","(noch) kein Abschluss","","","",""
"Nicht erwerbstaetig","1986","66 und älter","Hauptschulabschluss","749","0.981131856150259","0.971484025102565","0.990779687197953"
"Nicht erwerbstaetig","1986","66 und älter","Realschulabschluss","156","0.961376505588662","0.931794553945673","0.990958457231652"
"Nicht erwerbstaetig","1986","66 und älter","(Fach-)Abitur","43","0.946157768027295","0.880933009155856","1.01138252689873"
"Nicht erwerbstaetig","1986","66 und älter","AkademikerInnen","48","0.938587981523172","0.873952001716652","1.00322396132969"
"Betriebliches Praktikum","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1986","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1986","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1986","66 und älter","Realschulabschluss","","","",""
"Betriebliches Praktikum","1986","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1986","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
