"hlf0261","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, regelmaessig","2015","1-Pers.- Haushalt","4","62","0.0871630174153031","0.0687242881921396","0.105601746638467"
"Ja, regelmaessig","2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2015","(Ehe-)Paar ohne Kind(er)","2","18","","",""
"Ja, regelmaessig","2015","(Ehe-)Paar ohne Kind(er)","3","34","0.0281273453754082","0.0199800416700231","0.0362746490807933"
"Ja, regelmaessig","2015","(Ehe-)Paar ohne Kind(er)","4","78","0.0408903259633424","0.0326672383058118","0.0491134136208729"
"Ja, regelmaessig","2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2015","Alleinerziehende","2","10","","",""
"Ja, regelmaessig","2015","Alleinerziehende","3","39","0.0616070919522153","0.0446681872871498","0.0785459966172808"
"Ja, regelmaessig","2015","Alleinerziehende","4","36","0.047139847787464","0.0305771362156258","0.0637025593593022"
"Ja, regelmaessig","2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2015","Paar mit Kind(ern)","2","37","0.0133484935559627","0.00984762128019224","0.0168493658317331"
"Ja, regelmaessig","2015","Paar mit Kind(ern)","3","68","0.0129148600739143","0.00968144240377181","0.0161482777440569"
"Ja, regelmaessig","2015","Paar mit Kind(ern)","4","229","0.031861960018162","0.0272186293170612","0.0365052907192627"
"Ja, regelmaessig","2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2015","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2015","Sonstige","2","","","",""
"Ja, regelmaessig","2015","Sonstige","3","","","",""
"Ja, regelmaessig","2015","Sonstige","4","10","","",""
"Ja, regelmaessig","2015","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2015","1-Pers.- Haushalt","2","10","","",""
"Ja, gelegentlich","2015","1-Pers.- Haushalt","3","19","","",""
"Ja, gelegentlich","2015","1-Pers.- Haushalt","4","23","","",""
"Ja, gelegentlich","2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2015","(Ehe-)Paar ohne Kind(er)","2","4","","",""
"Ja, gelegentlich","2015","(Ehe-)Paar ohne Kind(er)","3","8","","",""
"Ja, gelegentlich","2015","(Ehe-)Paar ohne Kind(er)","4","38","0.0225393154066566","0.0163760551465118","0.0287025756668015"
"Ja, gelegentlich","2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2015","Alleinerziehende","2","2","","",""
"Ja, gelegentlich","2015","Alleinerziehende","3","10","","",""
"Ja, gelegentlich","2015","Alleinerziehende","4","16","","",""
"Ja, gelegentlich","2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2015","Paar mit Kind(ern)","2","14","","",""
"Ja, gelegentlich","2015","Paar mit Kind(ern)","3","27","","",""
"Ja, gelegentlich","2015","Paar mit Kind(ern)","4","50","0.0161751831662015","0.0128400880891253","0.0195102782432777"
"Ja, gelegentlich","2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2015","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2015","Sonstige","2","","","",""
"Ja, gelegentlich","2015","Sonstige","3","","","",""
"Ja, gelegentlich","2015","Sonstige","4","","","",""
"Ja, gelegentlich","2015","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","1-Pers.- Haushalt","2","514","0.929495807642275","0.907983855164157","0.951007760120393"
"Nein","2015","1-Pers.- Haushalt","3","588","0.878813220853136","0.8536475944786","0.903978847227672"
"Nein","2015","1-Pers.- Haushalt","4","814","0.884596091942445","0.863710296922363","0.905481886962528"
"Nein","2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","(Ehe-)Paar ohne Kind(er)","2","866","0.975779068028487","0.965667633320287","0.985890502736688"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","3","1540","0.958484588275892","0.948654846862787","0.968314329688998"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","4","2112","0.936570358630001","0.92644974535461","0.946690971905393"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Alleinerziehende","2","1362","0.991336170531297","0.986435898966328","0.996236442096266"
"Nein","2015","Alleinerziehende","3","725","0.932788915384928","0.91514927403028","0.950428556739575"
"Nein","2015","Alleinerziehende","4","577","0.918011820618342","0.896571931928195","0.939451709308489"
"Nein","2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Paar mit Kind(ern)","2","4077","0.98305112325468","0.979113476443622","0.986988770065738"
"Nein","2015","Paar mit Kind(ern)","3","4589","0.981837953751513","0.978013741887479","0.985662165615548"
"Nein","2015","Paar mit Kind(ern)","4","5217","0.951962856815637","0.946309279749209","0.957616433882064"
"Nein","2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Sonstige","2","279","1","1","1"
"Nein","2015","Sonstige","3","276","1","1","1"
"Nein","2015","Sonstige","4","274","0.985463565244492","0.971543599749975","0.999383530739008"
"Nein","2015","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2016","1-Pers.- Haushalt","2","17","","",""
"Ja, regelmaessig","2016","1-Pers.- Haushalt","3","34","0.0638152530095781","0.0442413375594714","0.0833891684596848"
"Ja, regelmaessig","2016","1-Pers.- Haushalt","4","66","0.0882845796497181","0.0698817426607187","0.106687416638717"
"Ja, regelmaessig","2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2016","(Ehe-)Paar ohne Kind(er)","2","14","","",""
"Ja, regelmaessig","2016","(Ehe-)Paar ohne Kind(er)","3","18","","",""
"Ja, regelmaessig","2016","(Ehe-)Paar ohne Kind(er)","4","70","0.0321463343443452","0.0248188299202113","0.0394738387684791"
"Ja, regelmaessig","2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2016","Alleinerziehende","2","12","","",""
"Ja, regelmaessig","2016","Alleinerziehende","3","17","","",""
"Ja, regelmaessig","2016","Alleinerziehende","4","41","0.046899637546655","0.0308305458539377","0.0629687292393723"
"Ja, regelmaessig","2016","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2016","Paar mit Kind(ern)","2","25","","",""
"Ja, regelmaessig","2016","Paar mit Kind(ern)","3","60","0.0218971910544901","0.0172869571291839","0.0265074249797963"
"Ja, regelmaessig","2016","Paar mit Kind(ern)","4","189","0.030833160091884","0.0261669027922936","0.0354994173914744"
"Ja, regelmaessig","2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2016","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2016","Sonstige","2","","","",""
"Ja, regelmaessig","2016","Sonstige","3","2","","",""
"Ja, regelmaessig","2016","Sonstige","4","","","",""
"Ja, regelmaessig","2016","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2016","1-Pers.- Haushalt","2","8","","",""
"Ja, gelegentlich","2016","1-Pers.- Haushalt","3","9","","",""
"Ja, gelegentlich","2016","1-Pers.- Haushalt","4","21","","",""
"Ja, gelegentlich","2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2016","(Ehe-)Paar ohne Kind(er)","2","2","","",""
"Ja, gelegentlich","2016","(Ehe-)Paar ohne Kind(er)","3","12","","",""
"Ja, gelegentlich","2016","(Ehe-)Paar ohne Kind(er)","4","34","0.0126411088495555","0.00800006558325501","0.0172821521158559"
"Ja, gelegentlich","2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2016","Alleinerziehende","2","3","","",""
"Ja, gelegentlich","2016","Alleinerziehende","3","","","",""
"Ja, gelegentlich","2016","Alleinerziehende","4","3","","",""
"Ja, gelegentlich","2016","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2016","Paar mit Kind(ern)","2","10","","",""
"Ja, gelegentlich","2016","Paar mit Kind(ern)","3","20","","",""
"Ja, gelegentlich","2016","Paar mit Kind(ern)","4","57","0.0113441332982585","0.00848543301540414","0.0142028335811129"
"Ja, gelegentlich","2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2016","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2016","Sonstige","2","2","","",""
"Ja, gelegentlich","2016","Sonstige","3","","","",""
"Ja, gelegentlich","2016","Sonstige","4","","","",""
"Ja, gelegentlich","2016","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","1-Pers.- Haushalt","2","458","0.942372278288198","0.92158960062607","0.963154955950325"
"Nein","2016","1-Pers.- Haushalt","3","556","0.917547182429963","0.895520371030349","0.939573993829576"
"Nein","2016","1-Pers.- Haushalt","4","826","0.890324752778601","0.870055336725942","0.91059416883126"
"Nein","2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","(Ehe-)Paar ohne Kind(er)","2","720","0.973301985228589","0.961656100880079","0.984947869577098"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","3","1358","0.968939956696226","0.95981348693563","0.978066426456823"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","4","2122","0.955212556806099","0.946620173203918","0.96380494040828"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Alleinerziehende","2","1149","0.986520383571654","0.979895726533675","0.993145040609633"
"Nein","2016","Alleinerziehende","3","715","0.953593257632217","0.938353969587422","0.968832545677012"
"Nein","2016","Alleinerziehende","4","621","0.952853471566906","0.936744226497733","0.968962716636079"
"Nein","2016","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Paar mit Kind(ern)","2","3536","0.994708345554516","0.992328784869754","0.997087906239277"
"Nein","2016","Paar mit Kind(ern)","3","3791","0.971941740121565","0.966739540792698","0.977143939450431"
"Nein","2016","Paar mit Kind(ern)","4","5026","0.957822706609857","0.952397174878945","0.96324823834077"
"Nein","2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Sonstige","2","215","0.988300695046482","0.973993885191096","1.00260750490187"
"Nein","2016","Sonstige","3","206","0.974818769225912","0.953526750405745","0.99611078804608"
"Nein","2016","Sonstige","4","187","1","1","1"
"Nein","2016","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2017","1-Pers.- Haushalt","2","12","","",""
"Ja, regelmaessig","2017","1-Pers.- Haushalt","3","32","0.068684861380546","0.0483285264140147","0.0890411963470774"
"Ja, regelmaessig","2017","1-Pers.- Haushalt","4","73","0.0880831771364977","0.0711489237153748","0.105017430557621"
"Ja, regelmaessig","2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2017","(Ehe-)Paar ohne Kind(er)","2","14","","",""
"Ja, regelmaessig","2017","(Ehe-)Paar ohne Kind(er)","3","26","","",""
"Ja, regelmaessig","2017","(Ehe-)Paar ohne Kind(er)","4","62","0.0247563858917285","0.0184980708524678","0.0310147009309892"
"Ja, regelmaessig","2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2017","Alleinerziehende","2","13","","",""
"Ja, regelmaessig","2017","Alleinerziehende","3","15","","",""
"Ja, regelmaessig","2017","Alleinerziehende","4","34","0.0422566155630754","0.0273855405570539","0.057127690569097"
"Ja, regelmaessig","2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2017","Paar mit Kind(ern)","2","22","","",""
"Ja, regelmaessig","2017","Paar mit Kind(ern)","3","42","0.00721095349325899","0.00466927214639709","0.00975263484012089"
"Ja, regelmaessig","2017","Paar mit Kind(ern)","4","220","0.0334536381094905","0.0287748169230393","0.0381324592959416"
"Ja, regelmaessig","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2017","Sonstige","2","","","",""
"Ja, regelmaessig","2017","Sonstige","3","2","","",""
"Ja, regelmaessig","2017","Sonstige","4","15","","",""
"Ja, regelmaessig","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2017","1-Pers.- Haushalt","2","6","","",""
"Ja, gelegentlich","2017","1-Pers.- Haushalt","3","10","","",""
"Ja, gelegentlich","2017","1-Pers.- Haushalt","4","29","","",""
"Ja, gelegentlich","2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2017","(Ehe-)Paar ohne Kind(er)","2","2","","",""
"Ja, gelegentlich","2017","(Ehe-)Paar ohne Kind(er)","3","12","","",""
"Ja, gelegentlich","2017","(Ehe-)Paar ohne Kind(er)","4","32","0.0180113557779831","0.0126548241045735","0.0233678874513927"
"Ja, gelegentlich","2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2017","Alleinerziehende","2","","","",""
"Ja, gelegentlich","2017","Alleinerziehende","3","2","","",""
"Ja, gelegentlich","2017","Alleinerziehende","4","7","","",""
"Ja, gelegentlich","2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2017","Paar mit Kind(ern)","2","6","","",""
"Ja, gelegentlich","2017","Paar mit Kind(ern)","3","5","","",""
"Ja, gelegentlich","2017","Paar mit Kind(ern)","4","51","0.011448536614372","0.00868046032256171","0.0142166129061822"
"Ja, gelegentlich","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2017","Sonstige","2","","","",""
"Ja, gelegentlich","2017","Sonstige","3","","","",""
"Ja, gelegentlich","2017","Sonstige","4","7","","",""
"Ja, gelegentlich","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","1-Pers.- Haushalt","2","508","0.950628279518071","0.932114302744716","0.969142256291426"
"Nein","2017","1-Pers.- Haushalt","3","551","0.906349023191766","0.882900006508033","0.929798039875499"
"Nein","2017","1-Pers.- Haushalt","4","974","0.877195028397835","0.8575841064734","0.89680595032227"
"Nein","2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","(Ehe-)Paar ohne Kind(er)","2","686","0.97477805564471","0.963179025198251","0.98637708609117"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","3","1432","0.966183684365783","0.956943462107503","0.975423906624063"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","4","2274","0.957232258330288","0.949082887810088","0.965381628850489"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Alleinerziehende","2","1047","0.988616547614388","0.982230294995457","0.995002800233319"
"Nein","2017","Alleinerziehende","3","774","0.978023986806117","0.967807324094462","0.988240649517772"
"Nein","2017","Alleinerziehende","4","662","0.950812992797015","0.93482686863842","0.966799116955609"
"Nein","2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Paar mit Kind(ern)","2","3086","0.991196118647555","0.987915122852409","0.9944771144427"
"Nein","2017","Paar mit Kind(ern)","3","4210","0.992670463632373","0.990108121793889","0.995232805470857"
"Nein","2017","Paar mit Kind(ern)","4","5403","0.955097825276138","0.949709410217941","0.960486240334335"
"Nein","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Sonstige","2","292","1","1","1"
"Nein","2017","Sonstige","3","162","0.986818316377902","0.969362900121789","1.00427373263401"
"Nein","2017","Sonstige","4","294","0.974322127151311","0.956882573936431","0.991761680366191"
"Nein","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2018","1-Pers.- Haushalt","2","20","","",""
"Ja, regelmaessig","2018","1-Pers.- Haushalt","3","32","0.055944940920601","0.0376323634304912","0.0742575184107109"
"Ja, regelmaessig","2018","1-Pers.- Haushalt","4","75","0.0830808287462342","0.0667628944006866","0.0993987630917817"
"Ja, regelmaessig","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2018","(Ehe-)Paar ohne Kind(er)","2","14","","",""
"Ja, regelmaessig","2018","(Ehe-)Paar ohne Kind(er)","3","30","0.0301495058028671","0.0210913692896108","0.0392076423161235"
"Ja, regelmaessig","2018","(Ehe-)Paar ohne Kind(er)","4","72","0.0342387096743201","0.0268615147822628","0.0416159045663775"
"Ja, regelmaessig","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2018","Alleinerziehende","2","11","","",""
"Ja, regelmaessig","2018","Alleinerziehende","3","16","","",""
"Ja, regelmaessig","2018","Alleinerziehende","4","27","","",""
"Ja, regelmaessig","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2018","Paar mit Kind(ern)","2","15","","",""
"Ja, regelmaessig","2018","Paar mit Kind(ern)","3","61","0.0204776985731482","0.0160086536882795","0.024946743458017"
"Ja, regelmaessig","2018","Paar mit Kind(ern)","4","216","0.0379422488014223","0.0330065368799836","0.0428779607228611"
"Ja, regelmaessig","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2018","Sonstige","2","12","","",""
"Ja, regelmaessig","2018","Sonstige","3","","","",""
"Ja, regelmaessig","2018","Sonstige","4","8","","",""
"Ja, regelmaessig","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2018","1-Pers.- Haushalt","2","1","","",""
"Ja, gelegentlich","2018","1-Pers.- Haushalt","3","11","","",""
"Ja, gelegentlich","2018","1-Pers.- Haushalt","4","24","","",""
"Ja, gelegentlich","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2018","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja, gelegentlich","2018","(Ehe-)Paar ohne Kind(er)","3","22","","",""
"Ja, gelegentlich","2018","(Ehe-)Paar ohne Kind(er)","4","20","","",""
"Ja, gelegentlich","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2018","Alleinerziehende","2","6","","",""
"Ja, gelegentlich","2018","Alleinerziehende","3","","","",""
"Ja, gelegentlich","2018","Alleinerziehende","4","3","","",""
"Ja, gelegentlich","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2018","Paar mit Kind(ern)","2","15","","",""
"Ja, gelegentlich","2018","Paar mit Kind(ern)","3","15","","",""
"Ja, gelegentlich","2018","Paar mit Kind(ern)","4","48","0.010586584215735","0.00794262638534424","0.0132305420461258"
"Ja, gelegentlich","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2018","Sonstige","2","","","",""
"Ja, gelegentlich","2018","Sonstige","3","","","",""
"Ja, gelegentlich","2018","Sonstige","4","","","",""
"Ja, gelegentlich","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","1-Pers.- Haushalt","2","542","0.944984032254653","0.926149687877765","0.96381837663154"
"Nein","2018","1-Pers.- Haushalt","3","562","0.924107893805449","0.903005581477649","0.945210206133248"
"Nein","2018","1-Pers.- Haushalt","4","1000","0.892737611580464","0.874442507162444","0.911032715998484"
"Nein","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","(Ehe-)Paar ohne Kind(er)","2","566","0.97766196933561","0.965635146973047","0.989688791698174"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","3","1317","0.950138903168514","0.93860912819921","0.961668678137819"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","4","2242","0.948512575984641","0.939547173443559","0.957477978525723"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","Alleinerziehende","2","988","0.9759997813125","0.966537463736901","0.985462098888098"
"Nein","2018","Alleinerziehende","3","753","0.981688827072689","0.972212720699123","0.991164933446255"
"Nein","2018","Alleinerziehende","4","812","0.956677968106801","0.94292712457421","0.970428811639392"
"Nein","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","Paar mit Kind(ern)","2","2570","0.977188789823023","0.971449940554277","0.982927639091769"
"Nein","2018","Paar mit Kind(ern)","3","3782","0.977676203949849","0.973014458829855","0.982337949069842"
"Nein","2018","Paar mit Kind(ern)","4","5492","0.951471166982843","0.945919985339122","0.957022348626563"
"Nein","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","Sonstige","2","210","0.961584834346764","0.936302523799002","0.986867144894526"
"Nein","2018","Sonstige","3","228","1","1","1"
"Nein","2018","Sonstige","4","255","0.985788425980864","0.971483580700422","1.00009327126131"
"Nein","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2019","1-Pers.- Haushalt","2","19","","",""
"Ja, regelmaessig","2019","1-Pers.- Haushalt","3","35","0.0637513980408188","0.0436950844770151","0.0838077116046224"
"Ja, regelmaessig","2019","1-Pers.- Haushalt","4","87","0.105807300461452","0.0875637169606707","0.124050883962233"
"Ja, regelmaessig","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2019","(Ehe-)Paar ohne Kind(er)","2","12","","",""
"Ja, regelmaessig","2019","(Ehe-)Paar ohne Kind(er)","3","40","0.0384443605351429","0.0274556189488258","0.04943310212146"
"Ja, regelmaessig","2019","(Ehe-)Paar ohne Kind(er)","4","68","0.0266247008763435","0.0200936931976194","0.0331557085550675"
"Ja, regelmaessig","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
