"year","bula_h","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2017","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","328.18","385","293","120","300","400","400","600","313.89","342.47","20","800","380","400"
"2017","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","368.43","395","75","250","350","400","400","750","345.57","391.29","110","750","375","400"
"2017","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","334.36","367.5","600","170","300","400","425","500","325.74","342.98","0","600","350","380"
"2017","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Saarland","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Saarland","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Saarland","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Sachsen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Sachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Sachsen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Sachsen-Anhalt","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Sachsen-Anhalt","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Sachsen-Anhalt","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Schleswig-Holstein","direkter Migrationshintergrund","295.79","280","102","120","200","380","400","500","274.45","317.13","50","800","300","398"
"2017","Schleswig-Holstein","indirekter Migrationshintergrund","323.43","345","32","200","250","400","400","480","291.52","355.34","120","480","300","380"
"2017","Schleswig-Holstein","kein Migrationshintergrund","335.96","365","474","200","300","400","400","500","327.29","344.63","0","600","350","370"
"2017","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Thüringen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Thüringen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Thüringen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Baden-Württemberg","direkter Migrationshintergrund","328.95","335","461","200","260","400","400","500","319.63","338.27","10","800","350","385"
"2018","Baden-Württemberg","indirekter Migrationshintergrund","323.52","345","189","150","300","400","400","500","307.98","339.06","10","600","350","350"
"2018","Baden-Württemberg","kein Migrationshintergrund","332.16","345","1259","160","300","400","420","500","325.99","338.33","0","800","350","350"
"2018","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Bayern","direkter Migrationshintergrund","320.17","345","570","200","250","400","400","500","312.14","328.2","20","600","350","380"
"2018","Bayern","indirekter Migrationshintergrund","341.72","375","202","200","300","400","400","500","327.97","355.47","40","500","350","350"
"2018","Bayern","kein Migrationshintergrund","321.26","345","1898","160","250","400","400","600","316.42","326.1","0","990","350","350"
"2018","Bayern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Berlin","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Berlin","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Berlin","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Berlin","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Brandenburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Brandenburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Brandenburg","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Bremen","direkter Migrationshintergrund","353.32","395","51","120","385","400","480","500","320.4","386.24","60","540","300","400"
"2018","Bremen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Bremen","kein Migrationshintergrund","358.24","382.5","87","250","320","400","400","500","335.6","380.88","20","600","350","400"
"2018","Bremen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Hamburg","direkter Migrationshintergrund","358","395","96","200","300","400","400","500","338.88","377.12","60","600","360","400"
"2018","Hamburg","indirekter Migrationshintergrund","341.79","275","33","300","300","400","400","500","319.37","364.21","180","500","300","400"
"2018","Hamburg","kein Migrationshintergrund","341.72","355","192","240","300","400","400","450","328.5","354.94","0","500","320","360"
"2018","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Hessen","direkter Migrationshintergrund","325.77","345","274","160","250","400","400","500","313.29","338.25","20","600","375","400"
"2018","Hessen","indirekter Migrationshintergrund","342.24","335","90","200","300","390","450","500","318.4","366.08","10","500","320","390"
"2018","Hessen","kein Migrationshintergrund","332.06","345","767","200","300","400","400","600","324.59","339.53","0","660","350","360"
"2018","Hessen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Niedersachsen","direkter Migrationshintergrund","327.65","340","373","200","300","400","400","600","316.57","338.73","0","800","375","400"
"2018","Niedersachsen","indirekter Migrationshintergrund","342.16","377.5","92","200","300","400","420","500","317.2","367.12","40","700","350","400"
"2018","Niedersachsen","kein Migrationshintergrund","325.06","345","1223","160","280","400","400","600","319.09","331.03","0","800","350","350"
"2018","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Nordrhein-Westfalen","direkter Migrationshintergrund","327.35","340","894","180","280","400","400","500","320.22","334.48","0","650","360","400"
"2018","Nordrhein-Westfalen","indirekter Migrationshintergrund","332.26","377.5","329","160","300","400","400","500","320.53","343.99","40","600","350","375"
"2018","Nordrhein-Westfalen","kein Migrationshintergrund","324.62","347.5","2188","150","300","400","400","555","320.04","329.2","0","840","350","350"
"2018","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","358.85","392.5","294","200","300","400","450","600","345.54","372.16","0","630","400","400"
"2018","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","344.37","335","65","300","300","400","400","480","318.45","370.29","30","480","300","400"
"2018","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","327.34","345","622","180","280","400","400","600","319.25","335.43","0","600","350","360"
"2018","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Saarland","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Saarland","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Saarland","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Sachsen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Sachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Sachsen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Sachsen-Anhalt","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Sachsen-Anhalt","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Sachsen-Anhalt","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Schleswig-Holstein","direkter Migrationshintergrund","302.2","292.5","108","80","250","400","400","480","280.58","323.82","30","800","300","400"
"2018","Schleswig-Holstein","indirekter Migrationshintergrund","299.21","275","35","120","250","380","400","600","257.04","341.38","0","600","300","380"
"2018","Schleswig-Holstein","kein Migrationshintergrund","333.45","345","471","200","300","400","400","600","323.94","342.96","0","600","340","350"
"2018","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Thüringen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Thüringen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Thüringen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Baden-Württemberg","direkter Migrationshintergrund","382.78","395","118","250","400","400","500","600","362.3","403.26","30","700","400","400"
"2019","Baden-Württemberg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Baden-Württemberg","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Bayern","direkter Migrationshintergrund","405.24","395","162","300","400","420","500","700","388.92","421.56","50","1000","400","400"
"2019","Bayern","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Bayern","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Bayern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Berlin","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Berlin","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Berlin","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Berlin","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Brandenburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Brandenburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Brandenburg","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Bremen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Bremen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Bremen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Bremen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Hamburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hamburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hamburg","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Hessen","direkter Migrationshintergrund","344.75","390","88","180","350","400","400","450","318.55","370.95","10","800","370","400"
"2019","Hessen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hessen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hessen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Niedersachsen","direkter Migrationshintergrund","348.58","395","102","200","300","400","400","480","328.29","368.87","40","480","380","400"
"2019","Niedersachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Niedersachsen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Nordrhein-Westfalen","direkter Migrationshintergrund","365.42","395","224","180","390","400","400","600","352.34","378.5","40","600","400","400"
"2019","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Nordrhein-Westfalen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","338.56","395","55","80","250","400","450","500","300.2","376.92","50","500","350","400"
"2019","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Saarland","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Saarland","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Saarland","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Sachsen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Sachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Sachsen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Sachsen-Anhalt","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Sachsen-Anhalt","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Sachsen-Anhalt","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Schleswig-Holstein","direkter Migrationshintergrund","382.96","395","48","350","400","400","400","500","356.59","409.33","20","500","400","400"
"2019","Schleswig-Holstein","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Schleswig-Holstein","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Thüringen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Thüringen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Thüringen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
