"erwst","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","1997","Realschule","2","79","0.0603070164785766","0.0451851105996567","0.0754289223574964"
"Andere","1997","Realschule","3","35","0.050512813791917","0.0325025838388913","0.0685230437449426"
"Andere","1997","Realschule","4","18","","",""
"Andere","1997","Realschule","5 Einkommensstärkstes Quintil","6","","",""
"Andere","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","34","0.103713034473188","0.0700438168266413","0.137382252119735"
"Andere","1997","(Fach-)Abitur","2","29","","",""
"Andere","1997","(Fach-)Abitur","3","27","","",""
"Andere","1997","(Fach-)Abitur","4","11","","",""
"Andere","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","5","","",""
"Andere","1997","AkademikerIn","1 Einkommensschwächstes Quintil","13","","",""
"Andere","1997","AkademikerIn","2","7","","",""
"Andere","1997","AkademikerIn","3","7","","",""
"Andere","1997","AkademikerIn","4","2","","",""
"Andere","1997","AkademikerIn","5 Einkommensstärkstes Quintil","3","","",""
"voll erwerbstätig","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","65","0.166765838529133","0.130235375694846","0.203296301363419"
"voll erwerbstätig","1998","(noch) kein Abschluss","2","52","0.210639989073874","0.156757863090151","0.264522115057597"
"voll erwerbstätig","1998","(noch) kein Abschluss","3","37","0.326566286478708","0.241952683499757","0.41117988945766"
"voll erwerbstätig","1998","(noch) kein Abschluss","4","14","","",""
"voll erwerbstätig","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"voll erwerbstätig","1998","Hauptschule","1 Einkommensschwächstes Quintil","591","0.220565343961242","0.203394858443183","0.237735829479302"
"voll erwerbstätig","1998","Hauptschule","2","665","0.280774125297694","0.260889849303978","0.30065840129141"
"voll erwerbstätig","1998","Hauptschule","3","500","0.404985548636359","0.375654642819219","0.434316454453499"
"voll erwerbstätig","1998","Hauptschule","4","365","0.47526646388837","0.437841789030156","0.512691138746583"
"voll erwerbstätig","1998","Hauptschule","5 Einkommensstärkstes Quintil","129","0.515100519478025","0.45106631541418","0.579134723541869"
"voll erwerbstätig","1998","Realschule","1 Einkommensschwächstes Quintil","394","0.35862804711561","0.329253226678304","0.388002867552916"
"voll erwerbstätig","1998","Realschule","2","552","0.483291367297524","0.452669078236906","0.513913656358142"
"voll erwerbstätig","1998","Realschule","3","369","0.501828929831976","0.462970376149842","0.540687483514109"
"voll erwerbstätig","1998","Realschule","4","299","0.593116946948624","0.54884562522908","0.637388268668169"
"voll erwerbstätig","1998","Realschule","5 Einkommensstärkstes Quintil","160","0.633326069841214","0.572231467830943","0.694420671851486"
"voll erwerbstätig","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","89","0.240880480388174","0.195952763154772","0.285808197621577"
"voll erwerbstätig","1998","(Fach-)Abitur","2","117","0.415674808175497","0.357319956800262","0.474029659550732"
"voll erwerbstätig","1998","(Fach-)Abitur","3","121","0.50414425544231","0.439528376094922","0.568760134789698"
"voll erwerbstätig","1998","(Fach-)Abitur","4","109","0.555918624326773","0.48470482120419","0.627132427449355"
"voll erwerbstätig","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","57","0.526994484374784","0.432833204994428","0.621155763755141"
"voll erwerbstätig","1998","AkademikerIn","1 Einkommensschwächstes Quintil","160","0.404004933043367","0.351062269402907","0.456947596683826"
"voll erwerbstätig","1998","AkademikerIn","2","240","0.496071586448437","0.449301041473412","0.542842131423463"
"voll erwerbstätig","1998","AkademikerIn","3","242","0.594753638312994","0.546091876541988","0.643415400084"
"voll erwerbstätig","1998","AkademikerIn","4","328","0.687942890401847","0.644942351753283","0.730943429050411"
"voll erwerbstätig","1998","AkademikerIn","5 Einkommensstärkstes Quintil","276","0.717506843022847","0.671192898805081","0.763820787240614"
"Teilzeit","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","16","","",""
"Teilzeit","1998","(noch) kein Abschluss","2","10","","",""
"Teilzeit","1998","(noch) kein Abschluss","3","2","","",""
"Teilzeit","1998","(noch) kein Abschluss","4","3","","",""
"Teilzeit","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Teilzeit","1998","Hauptschule","1 Einkommensschwächstes Quintil","126","0.0589902618377851","0.0492333742205434","0.0687471494550268"
"Teilzeit","1998","Hauptschule","2","148","0.0688463988484014","0.0576429981956751","0.0800497995011277"
"Teilzeit","1998","Hauptschule","3","96","0.081998388793708","0.0656050906840702","0.0983916869033458"
"Teilzeit","1998","Hauptschule","4","48","0.0850691969050426","0.0641617823179339","0.105976611492151"
"Teilzeit","1998","Hauptschule","5 Einkommensstärkstes Quintil","23","","",""
"Teilzeit","1998","Realschule","1 Einkommensschwächstes Quintil","93","0.0961029271761711","0.0780509028261276","0.114154951526215"
"Teilzeit","1998","Realschule","2","88","0.0925835914658969","0.0748220522053116","0.110345130726482"
"Teilzeit","1998","Realschule","3","61","0.106500187770042","0.0825261076312608","0.130474267908822"
"Teilzeit","1998","Realschule","4","50","0.0964550519005509","0.0698505647712442","0.123059539029858"
"Teilzeit","1998","Realschule","5 Einkommensstärkstes Quintil","19","","",""
"Teilzeit","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","31","0.104044726878175","0.0719664027566262","0.136123050999724"
"Teilzeit","1998","(Fach-)Abitur","2","19","","",""
"Teilzeit","1998","(Fach-)Abitur","3","15","","",""
"Teilzeit","1998","(Fach-)Abitur","4","18","","",""
"Teilzeit","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","14","","",""
"Teilzeit","1998","AkademikerIn","1 Einkommensschwächstes Quintil","37","0.126791756104456","0.0908916656216772","0.162691846587236"
"Teilzeit","1998","AkademikerIn","2","38","0.0940355607133855","0.0667321145609015","0.12133900686587"
"Teilzeit","1998","AkademikerIn","3","40","0.0944580895356289","0.0654690672132699","0.123447111857988"
"Teilzeit","1998","AkademikerIn","4","40","0.103805957146474","0.075499023514939","0.132112890778009"
"Teilzeit","1998","AkademikerIn","5 Einkommensstärkstes Quintil","28","","",""
"nicht erwerbstätig","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","310","0.764357966317856","0.722767587641791","0.80594834499392"
"nicht erwerbstätig","1998","(noch) kein Abschluss","2","154","0.732130943704179","0.673612548738748","0.790649338669611"
"nicht erwerbstätig","1998","(noch) kein Abschluss","3","73","0.598133447024469","0.509673421075484","0.686593472973454"
"nicht erwerbstätig","1998","(noch) kein Abschluss","4","43","0.764799614282455","0.659228503468674","0.870370725096235"
"nicht erwerbstätig","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","16","","",""
"nicht erwerbstätig","1998","Hauptschule","1 Einkommensschwächstes Quintil","1389","0.675913855658396","0.65653179321221","0.695295918104583"
"nicht erwerbstätig","1998","Hauptschule","2","1072","0.621921647861988","0.600465224379243","0.643378071344732"
"nicht erwerbstätig","1998","Hauptschule","3","442","0.47682457404819","0.44698140504303","0.50666774305335"
"nicht erwerbstätig","1998","Hauptschule","4","250","0.412864273610024","0.375967113082876","0.449761434137173"
"nicht erwerbstätig","1998","Hauptschule","5 Einkommensstärkstes Quintil","80","0.38392192293208","0.321608803072876","0.446235042791283"
"nicht erwerbstätig","1998","Realschule","1 Einkommensschwächstes Quintil","420","0.444066654102324","0.413634439617519","0.474498868587128"
"nicht erwerbstätig","1998","Realschule","2","296","0.345461451409384","0.316322247310756","0.374600655508011"
"nicht erwerbstätig","1998","Realschule","3","156","0.327232267244822","0.290766935348442","0.363697599141203"
"nicht erwerbstätig","1998","Realschule","4","105","0.281215538423725","0.240698609685027","0.321732467162422"
"nicht erwerbstätig","1998","Realschule","5 Einkommensstärkstes Quintil","52","0.276433848843468","0.21973374270196","0.333133954984975"
"nicht erwerbstätig","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","182","0.518262905355614","0.465765410912024","0.570760399799204"
"nicht erwerbstätig","1998","(Fach-)Abitur","2","101","0.384421092741951","0.326821650336096","0.442020535147806"
"nicht erwerbstätig","1998","(Fach-)Abitur","3","76","0.36400298610618","0.301821057971532","0.426184914240828"
"nicht erwerbstätig","1998","(Fach-)Abitur","4","51","0.275785283625052","0.211731246900169","0.339839320349934"
"nicht erwerbstätig","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","31","0.256198802507307","0.173869734774588","0.338527870240025"
"nicht erwerbstätig","1998","AkademikerIn","1 Einkommensschwächstes Quintil","127","0.449274893434464","0.39560698948693","0.502942797381998"
"nicht erwerbstätig","1998","AkademikerIn","2","151","0.386053035351831","0.340511806523405","0.431594264180256"
"nicht erwerbstätig","1998","AkademikerIn","3","97","0.283446710350117","0.238776327987412","0.328117092712822"
"nicht erwerbstätig","1998","AkademikerIn","4","76","0.205425557375463","0.167930398803479","0.242920715947447"
"nicht erwerbstätig","1998","AkademikerIn","5 Einkommensstärkstes Quintil","55","0.190309603434689","0.149927900947288","0.23069130592209"
"Andere","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Andere","1998","(noch) kein Abschluss","2","4","","",""
"Andere","1998","(noch) kein Abschluss","3","6","","",""
"Andere","1998","(noch) kein Abschluss","4","2","","",""
"Andere","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Andere","1998","Hauptschule","1 Einkommensschwächstes Quintil","134","0.044530538542576","0.0359885012927576","0.0530725757923945"
"Andere","1998","Hauptschule","2","77","0.0284578279919169","0.0211003276160485","0.0358153283677854"
"Andere","1998","Hauptschule","3","38","0.0361914885217427","0.0250320959224707","0.0473508811210146"
"Andere","1998","Hauptschule","4","21","","",""
"Andere","1998","Hauptschule","5 Einkommensstärkstes Quintil","2","","",""
"Andere","1998","Realschule","1 Einkommensschwächstes Quintil","117","0.101202371605895","0.082729925140891","0.1196748180709"
"Andere","1998","Realschule","2","87","0.0786635898271954","0.0621665405313657","0.0951606391230252"
"Andere","1998","Realschule","3","50","0.0644386151531602","0.0453564005177492","0.0835208297885712"
"Andere","1998","Realschule","4","19","","",""
"Andere","1998","Realschule","5 Einkommensstärkstes Quintil","8","","",""
"Andere","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","46","0.136811887378037","0.100706408331785","0.172917366424288"
"Andere","1998","(Fach-)Abitur","2","37","0.115970864948069","0.0780585287510026","0.153883201145136"
"Andere","1998","(Fach-)Abitur","3","18","","",""
"Andere","1998","(Fach-)Abitur","4","9","","",""
"Andere","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6","","",""
"Andere","1998","AkademikerIn","1 Einkommensschwächstes Quintil","6","","",""
"Andere","1998","AkademikerIn","2","10","","",""
"Andere","1998","AkademikerIn","3","12","","",""
"Andere","1998","AkademikerIn","4","2","","",""
"Andere","1998","AkademikerIn","5 Einkommensstärkstes Quintil","4","","",""
"voll erwerbstätig","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","59","0.180360551071939","0.140137340189113","0.220583761954766"
"voll erwerbstätig","1999","(noch) kein Abschluss","2","55","0.203092824786529","0.152922054023564","0.253263595549494"
"voll erwerbstätig","1999","(noch) kein Abschluss","3","32","0.364118673697016","0.265793733911182","0.46244361348285"
"voll erwerbstätig","1999","(noch) kein Abschluss","4","17","","",""
"voll erwerbstätig","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"voll erwerbstätig","1999","Hauptschule","1 Einkommensschwächstes Quintil","516","0.234614494339542","0.215504980061304","0.253724008617779"
"voll erwerbstätig","1999","Hauptschule","2","670","0.286594550707875","0.266767755329729","0.306421346086021"
"voll erwerbstätig","1999","Hauptschule","3","486","0.387689398481552","0.359155117616415","0.416223679346688"
"voll erwerbstätig","1999","Hauptschule","4","392","0.485153613025804","0.448997766791175","0.521309459260433"
"voll erwerbstätig","1999","Hauptschule","5 Einkommensstärkstes Quintil","152","0.482780085147725","0.424663349333565","0.540896820961885"
"voll erwerbstätig","1999","Realschule","1 Einkommensschwächstes Quintil","349","0.334821069483582","0.304259476601339","0.365382662365826"
"voll erwerbstätig","1999","Realschule","2","543","0.49065745152579","0.459993409755383","0.521321493296197"
"voll erwerbstätig","1999","Realschule","3","390","0.54823648026382","0.509770026618828","0.586702933908811"
"voll erwerbstätig","1999","Realschule","4","330","0.55749858549349","0.515684012678812","0.599313158308168"
"voll erwerbstätig","1999","Realschule","5 Einkommensstärkstes Quintil","164","0.591096704967094","0.531222772482546","0.650970637451641"
"voll erwerbstätig","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","63","0.185651717337556","0.142781160194803","0.228522274480309"
"voll erwerbstätig","1999","(Fach-)Abitur","2","117","0.402536912408148","0.346094250549289","0.458979574267007"
"voll erwerbstätig","1999","(Fach-)Abitur","3","120","0.482080794719926","0.416350962039056","0.547810627400795"
"voll erwerbstätig","1999","(Fach-)Abitur","4","126","0.647176409312279","0.580448867709235","0.713903950915324"
"voll erwerbstätig","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","52","0.432068891362428","0.339915583294724","0.524222199430131"
"voll erwerbstätig","1999","AkademikerIn","1 Einkommensschwächstes Quintil","103","0.373860739366506","0.311602835162898","0.436118643570115"
"voll erwerbstätig","1999","AkademikerIn","2","255","0.529196255402138","0.482504073762347","0.575888437041929"
"voll erwerbstätig","1999","AkademikerIn","3","257","0.590591592005708","0.544168777775121","0.637014406236296"
"voll erwerbstätig","1999","AkademikerIn","4","318","0.659171891748972","0.61437159349854","0.703972189999404"
"voll erwerbstätig","1999","AkademikerIn","5 Einkommensstärkstes Quintil","329","0.715929731112804","0.673155496835148","0.758703965390459"
"Teilzeit","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","19","","",""
"Teilzeit","1999","(noch) kein Abschluss","2","10","","",""
"Teilzeit","1999","(noch) kein Abschluss","3","2","","",""
"Teilzeit","1999","(noch) kein Abschluss","4","3","","",""
"Teilzeit","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Teilzeit","1999","Hauptschule","1 Einkommensschwächstes Quintil","106","0.0563765355818965","0.045975402096032","0.066777669067761"
"Teilzeit","1999","Hauptschule","2","148","0.0651527209985541","0.0543312334955422","0.075974208501566"
"Teilzeit","1999","Hauptschule","3","90","0.0734441852034606","0.0581666398665823","0.0887217305403388"
"Teilzeit","1999","Hauptschule","4","51","0.0749195696178849","0.0558742859814192","0.0939648532543506"
"Teilzeit","1999","Hauptschule","5 Einkommensstärkstes Quintil","23","","",""
"Teilzeit","1999","Realschule","1 Einkommensschwächstes Quintil","75","0.0792733852999125","0.0617777625705263","0.0967690080292988"
"Teilzeit","1999","Realschule","2","103","0.109605776882737","0.090443676579546","0.128767877185929"
