"erwst","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1987","Hauptschule","kein Migrationshintergrund","1998","0.499250387398075","0.48452007686222","0.513980697933931"
"nicht erwerbstätig","1987","Hauptschule","direkter Migrationshintergrund","442","0.385431819291755","0.360744325425139","0.41011931315837"
"nicht erwerbstätig","1987","Hauptschule","indirekter Migrationshintergrund","42","0.481336031499521","0.380862072730569","0.581809990268474"
"nicht erwerbstätig","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1987","Realschule","kein Migrationshintergrund","546","0.377780131193269","0.353858759149484","0.401701503237054"
"nicht erwerbstätig","1987","Realschule","direkter Migrationshintergrund","57","0.42714673514849","0.347181785970985","0.507111684325995"
"nicht erwerbstätig","1987","Realschule","indirekter Migrationshintergrund","16","","",""
"nicht erwerbstätig","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","kein Migrationshintergrund","254","0.477447769762277","0.435240744867494","0.51965479465706"
"nicht erwerbstätig","1987","(Fach-)Abitur","direkter Migrationshintergrund","77","0.413974795140698","0.350041694837943","0.477907895443454"
"nicht erwerbstätig","1987","(Fach-)Abitur","indirekter Migrationshintergrund","8","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1987","AkademikerIn","kein Migrationshintergrund","134","0.253898913157414","0.220126117766763","0.287671708548066"
"nicht erwerbstätig","1987","AkademikerIn","direkter Migrationshintergrund","26","","",""
"nicht erwerbstätig","1987","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"nicht erwerbstätig","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1987","(noch) kein Abschluss","kein Migrationshintergrund","6","","",""
"Andere","1987","(noch) kein Abschluss","direkter Migrationshintergrund","19","","",""
"Andere","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Andere","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1987","Hauptschule","kein Migrationshintergrund","198","0.0361520363216696","0.0306526651129953","0.0416514075303439"
"Andere","1987","Hauptschule","direkter Migrationshintergrund","67","0.03246031928515","0.0234709551379664","0.0414496834323336"
"Andere","1987","Hauptschule","indirekter Migrationshintergrund","11","","",""
"Andere","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1987","Realschule","kein Migrationshintergrund","166","0.09252855001182","0.0782314170817952","0.106825682941845"
"Andere","1987","Realschule","direkter Migrationshintergrund","21","","",""
"Andere","1987","Realschule","indirekter Migrationshintergrund","9","","",""
"Andere","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1987","(Fach-)Abitur","kein Migrationshintergrund","81","0.145127717084422","0.115364302540501","0.174891131628344"
"Andere","1987","(Fach-)Abitur","direkter Migrationshintergrund","13","","",""
"Andere","1987","(Fach-)Abitur","indirekter Migrationshintergrund","4","","",""
"Andere","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1987","AkademikerIn","kein Migrationshintergrund","18","","",""
"Andere","1987","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Andere","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Andere","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1988","(noch) kein Abschluss","kein Migrationshintergrund","19","","",""
"voll erwerbstätig","1988","(noch) kein Abschluss","direkter Migrationshintergrund","334","0.455827980373569","0.418880147245236","0.492775813501901"
"voll erwerbstätig","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"voll erwerbstätig","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1988","Hauptschule","kein Migrationshintergrund","1745","0.388986830884242","0.374207571042813","0.403766090725672"
"voll erwerbstätig","1988","Hauptschule","direkter Migrationshintergrund","872","0.502862182025466","0.477109248978801","0.528615115072131"
"voll erwerbstätig","1988","Hauptschule","indirekter Migrationshintergrund","45","0.322811645910471","0.236984434382394","0.408638857438548"
"voll erwerbstätig","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1988","Realschule","kein Migrationshintergrund","719","0.466274634767949","0.441087934048982","0.491461335486916"
"voll erwerbstätig","1988","Realschule","direkter Migrationshintergrund","53","0.373648253127503","0.295970691999144","0.451325814255861"
"voll erwerbstätig","1988","Realschule","indirekter Migrationshintergrund","13","","",""
"voll erwerbstätig","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1988","(Fach-)Abitur","kein Migrationshintergrund","175","0.346861418869005","0.30547127821488","0.388251559523129"
"voll erwerbstätig","1988","(Fach-)Abitur","direkter Migrationshintergrund","110","0.480563793614901","0.412989723771756","0.548137863458045"
"voll erwerbstätig","1988","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"voll erwerbstätig","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1988","AkademikerIn","kein Migrationshintergrund","428","0.67778649075989","0.640792074371165","0.714780907148616"
"voll erwerbstätig","1988","AkademikerIn","direkter Migrationshintergrund","58","0.625450611431414","0.522556698058868","0.72834452480396"
"voll erwerbstätig","1988","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"voll erwerbstätig","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1988","(noch) kein Abschluss","kein Migrationshintergrund","3","","",""
"Teilzeit","1988","(noch) kein Abschluss","direkter Migrationshintergrund","36","0.0496832899310963","0.0335634867172714","0.0658030931449211"
"Teilzeit","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Teilzeit","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1988","Hauptschule","kein Migrationshintergrund","329","0.0703220462444283","0.062570792288655","0.0780733002002016"
"Teilzeit","1988","Hauptschule","direkter Migrationshintergrund","66","0.056202461518153","0.0443398338695409","0.0680650891667651"
"Teilzeit","1988","Hauptschule","indirekter Migrationshintergrund","7","","",""
"Teilzeit","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1988","Realschule","kein Migrationshintergrund","128","0.0790007619904616","0.0653820278944087","0.0926194960865146"
"Teilzeit","1988","Realschule","direkter Migrationshintergrund","10","","",""
"Teilzeit","1988","Realschule","indirekter Migrationshintergrund","2","","",""
"Teilzeit","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1988","(Fach-)Abitur","kein Migrationshintergrund","26","","",""
"Teilzeit","1988","(Fach-)Abitur","direkter Migrationshintergrund","14","","",""
"Teilzeit","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Teilzeit","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1988","AkademikerIn","kein Migrationshintergrund","44","0.0643082921781286","0.0448897003881649","0.0837268839680923"
"Teilzeit","1988","AkademikerIn","direkter Migrationshintergrund","4","","",""
"Teilzeit","1988","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Teilzeit","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","kein Migrationshintergrund","155","0.854519994047726","0.803154487768022","0.90588550032743"
"nicht erwerbstätig","1988","(noch) kein Abschluss","direkter Migrationshintergrund","318","0.484098773498926","0.447024670593908","0.521172876403945"
"nicht erwerbstätig","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","22","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1988","Hauptschule","kein Migrationshintergrund","1910","0.502159405384553","0.487001963765253","0.517316847003853"
"nicht erwerbstätig","1988","Hauptschule","direkter Migrationshintergrund","436","0.404102278486363","0.37882703650804","0.429377520464686"
"nicht erwerbstätig","1988","Hauptschule","indirekter Migrationshintergrund","43","0.422438164716144","0.331765478346358","0.51311085108593"
"nicht erwerbstätig","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1988","Realschule","kein Migrationshintergrund","508","0.373495797945739","0.34907294924497","0.397918646646508"
"nicht erwerbstätig","1988","Realschule","direkter Migrationshintergrund","61","0.450705609229661","0.370813475472718","0.530597742986605"
"nicht erwerbstätig","1988","Realschule","indirekter Migrationshintergrund","19","","",""
"nicht erwerbstätig","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1988","(Fach-)Abitur","kein Migrationshintergrund","236","0.468948610481015","0.425552866703241","0.512344354258788"
"nicht erwerbstätig","1988","(Fach-)Abitur","direkter Migrationshintergrund","74","0.377900043991117","0.312322220237166","0.443477867745067"
"nicht erwerbstätig","1988","(Fach-)Abitur","indirekter Migrationshintergrund","13","","",""
"nicht erwerbstätig","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1988","AkademikerIn","kein Migrationshintergrund","125","0.235346052888862","0.20176426759974","0.268927838177983"
"nicht erwerbstätig","1988","AkademikerIn","direkter Migrationshintergrund","20","","",""
"nicht erwerbstätig","1988","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"nicht erwerbstätig","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1988","(noch) kein Abschluss","kein Migrationshintergrund","4","","",""
"Andere","1988","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Andere","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Andere","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1988","Hauptschule","kein Migrationshintergrund","196","0.0385317174867766","0.0326967745276554","0.0443666604458977"
"Andere","1988","Hauptschule","direkter Migrationshintergrund","74","0.036833077970018","0.0271316961878118","0.0465344597522242"
"Andere","1988","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Andere","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1988","Realschule","kein Migrationshintergrund","152","0.0812288052958504","0.067436076936141","0.0950215336555598"
"Andere","1988","Realschule","direkter Migrationshintergrund","25","","",""
"Andere","1988","Realschule","indirekter Migrationshintergrund","11","","",""
"Andere","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1988","(Fach-)Abitur","kein Migrationshintergrund","71","0.131652084650006","0.102250076877443","0.16105409242257"
"Andere","1988","(Fach-)Abitur","direkter Migrationshintergrund","12","","",""
"Andere","1988","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Andere","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1988","AkademikerIn","kein Migrationshintergrund","16","","",""
"Andere","1988","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Andere","1988","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Andere","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1989","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"voll erwerbstätig","1989","(noch) kein Abschluss","direkter Migrationshintergrund","316","0.448410442240597","0.410724367174241","0.486096517306952"
"voll erwerbstätig","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"voll erwerbstätig","1989","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1989","Hauptschule","kein Migrationshintergrund","1683","0.392266568270766","0.377063261199208","0.407469875342324"
"voll erwerbstätig","1989","Hauptschule","direkter Migrationshintergrund","866","0.497920790497543","0.471757913175618","0.524083667819468"
"voll erwerbstätig","1989","Hauptschule","indirekter Migrationshintergrund","53","0.322581113071323","0.241913101040983","0.403249125101662"
"voll erwerbstätig","1989","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1989","Realschule","kein Migrationshintergrund","732","0.492044655399901","0.466356576829648","0.517732733970154"
"voll erwerbstätig","1989","Realschule","direkter Migrationshintergrund","60","0.4166923301154","0.336722115791973","0.496662544438827"
"voll erwerbstätig","1989","Realschule","indirekter Migrationshintergrund","12","","",""
"voll erwerbstätig","1989","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1989","(Fach-)Abitur","kein Migrationshintergrund","199","0.380600006521564","0.338948296762785","0.422251716280343"
"voll erwerbstätig","1989","(Fach-)Abitur","direkter Migrationshintergrund","108","0.479774855671191","0.412205021192331","0.547344690150051"
"voll erwerbstätig","1989","(Fach-)Abitur","indirekter Migrationshintergrund","5","","",""
"voll erwerbstätig","1989","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1989","AkademikerIn","kein Migrationshintergrund","419","0.668530070379214","0.631050524489094","0.706009616269333"
"voll erwerbstätig","1989","AkademikerIn","direkter Migrationshintergrund","61","0.568105701647161","0.464612918957032","0.671598484337289"
