"erwst","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2011","Realschule","Ostdeutschland","1265","0.549654755871733","0.530294742951846","0.56901476879162"
"voll erwerbstätig","2011","(Fach-)Abitur","Westdeutschland","1088","0.395761146198679","0.378451710200712","0.413070582196645"
"voll erwerbstätig","2011","(Fach-)Abitur","Ostdeutschland","207","0.387256086561281","0.347231156014103","0.42728101710846"
"voll erwerbstätig","2011","AkademikerIn","Westdeutschland","2401","0.552373742310441","0.538081646972797","0.566665837648085"
"voll erwerbstätig","2011","AkademikerIn","Ostdeutschland","775","0.462521672446727","0.437795659148272","0.487247685745183"
"Teilzeit","2011","(noch) kein Abschluss","Westdeutschland","38","0.028556811782019","0.0189596022922819","0.038154021271756"
"Teilzeit","2011","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Teilzeit","2011","Hauptschule","Westdeutschland","732","0.0802809336920766","0.0741646164515942","0.086397250932559"
"Teilzeit","2011","Hauptschule","Ostdeutschland","48","0.0246941989890075","0.0165793992924579","0.032808998685557"
"Teilzeit","2011","Realschule","Westdeutschland","1070","0.135060768838475","0.125967383667665","0.144154154009285"
"Teilzeit","2011","Realschule","Ostdeutschland","365","0.116531928573701","0.104046433899135","0.129017423248268"
"Teilzeit","2011","(Fach-)Abitur","Westdeutschland","554","0.138456067437834","0.126230846234762","0.150681288640905"
"Teilzeit","2011","(Fach-)Abitur","Ostdeutschland","70","0.0771732318843124","0.0552459200116812","0.0991005437569435"
"Teilzeit","2011","AkademikerIn","Westdeutschland","808","0.121509448195863","0.112118808311324","0.130900088080403"
"Teilzeit","2011","AkademikerIn","Ostdeutschland","197","0.0952228118957895","0.0806665822583546","0.109779041533224"
"nicht erwerbstätig","2011","(noch) kein Abschluss","Westdeutschland","857","0.730562953442411","0.704998360088245","0.756127546796578"
"nicht erwerbstätig","2011","(noch) kein Abschluss","Ostdeutschland","131","0.778358691818392","0.714595575996083","0.842121807640701"
"nicht erwerbstätig","2011","Hauptschule","Westdeutschland","3928","0.555083759831664","0.543897765604272","0.566269754059056"
"nicht erwerbstätig","2011","Hauptschule","Ostdeutschland","1083","0.801934268503799","0.781094927266298","0.8227736097413"
"nicht erwerbstätig","2011","Realschule","Westdeutschland","1683","0.322497570778936","0.310061395558976","0.334933745998897"
"nicht erwerbstätig","2011","Realschule","Ostdeutschland","745","0.265039622389755","0.247865473537021","0.282213771242488"
"nicht erwerbstätig","2011","(Fach-)Abitur","Westdeutschland","1092","0.349393032734494","0.332516684009168","0.366269381459819"
"nicht erwerbstätig","2011","(Fach-)Abitur","Ostdeutschland","229","0.398667700085684","0.358437263164142","0.438898137007227"
"nicht erwerbstätig","2011","AkademikerIn","Westdeutschland","1251","0.281767080541837","0.268837054665947","0.294697106417726"
"nicht erwerbstätig","2011","AkademikerIn","Ostdeutschland","547","0.409727882520327","0.385339585789629","0.434116179251026"
"Andere","2011","(noch) kein Abschluss","Westdeutschland","174","0.136021740970127","0.116268562700924","0.15577491923933"
"Andere","2011","(noch) kein Abschluss","Ostdeutschland","23","","",""
"Andere","2011","Hauptschule","Westdeutschland","530","0.0610004323268323","0.0556133284039354","0.0663875362497292"
"Andere","2011","Hauptschule","Ostdeutschland","74","0.0437880724584144","0.0330885370263708","0.0544876078904581"
"Andere","2011","Realschule","Westdeutschland","548","0.088140125525886","0.0805975604604197","0.0956826905913524"
"Andere","2011","Realschule","Ostdeutschland","162","0.0687736931648111","0.0589261782141965","0.0786212081154257"
"Andere","2011","(Fach-)Abitur","Westdeutschland","332","0.116389753628994","0.105038344891857","0.127741162366131"
"Andere","2011","(Fach-)Abitur","Ostdeutschland","63","0.136902981468722","0.108658850337315","0.165147112600129"
"Andere","2011","AkademikerIn","Westdeutschland","190","0.0443497289518592","0.0384325242564147","0.0502669336473036"
"Andere","2011","AkademikerIn","Ostdeutschland","43","0.0325276331371559","0.0237302583844391","0.0413250078898726"
"voll erwerbstätig","2012","(noch) kein Abschluss","Westdeutschland","90","0.100094869931715","0.0828828855546584","0.117306854308772"
"voll erwerbstätig","2012","(noch) kein Abschluss","Ostdeutschland","6","","",""
"voll erwerbstätig","2012","Hauptschule","Westdeutschland","2310","0.30797800307775","0.297396440645002","0.318559565510498"
"voll erwerbstätig","2012","Hauptschule","Ostdeutschland","209","0.131409907657757","0.113668257001205","0.149151558314309"
"voll erwerbstätig","2012","Realschule","Westdeutschland","2059","0.447167651826559","0.433823400517622","0.460511903135497"
"voll erwerbstätig","2012","Realschule","Ostdeutschland","1194","0.514732351183939","0.495030580500927","0.534434121866951"
"voll erwerbstätig","2012","(Fach-)Abitur","Westdeutschland","1089","0.406912057248099","0.389309444963705","0.424514669532493"
"voll erwerbstätig","2012","(Fach-)Abitur","Ostdeutschland","237","0.461878455167255","0.420770307346106","0.502986602988405"
"voll erwerbstätig","2012","AkademikerIn","Westdeutschland","2374","0.543835378548764","0.529457587869489","0.558213169228039"
"voll erwerbstätig","2012","AkademikerIn","Ostdeutschland","748","0.465044750406384","0.440101182014825","0.489988318797943"
"Teilzeit","2012","(noch) kein Abschluss","Westdeutschland","41","0.0380490235676569","0.0270772989744974","0.0490207481608164"
"Teilzeit","2012","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Teilzeit","2012","Hauptschule","Westdeutschland","746","0.0861730700524653","0.0797410445358794","0.0926050955690511"
"Teilzeit","2012","Hauptschule","Ostdeutschland","55","0.0290587136921593","0.0202379292312527","0.0378794981530658"
"Teilzeit","2012","Realschule","Westdeutschland","1071","0.13793872333209","0.128683764977161","0.14719368168702"
"Teilzeit","2012","Realschule","Ostdeutschland","385","0.130796263345037","0.117504508617631","0.144088018072443"
"Teilzeit","2012","(Fach-)Abitur","Westdeutschland","569","0.135967607137899","0.123686146065361","0.148249068210438"
"Teilzeit","2012","(Fach-)Abitur","Ostdeutschland","74","0.0894536426933985","0.0659208259437488","0.112986459443048"
"Teilzeit","2012","AkademikerIn","Westdeutschland","785","0.123620910838086","0.114119467097762","0.13312235457841"
"Teilzeit","2012","AkademikerIn","Ostdeutschland","183","0.0843732621085182","0.0704732833498756","0.0982732408671609"
"nicht erwerbstätig","2012","(noch) kein Abschluss","Westdeutschland","815","0.706798122647316","0.680691076511463","0.732905168783169"
"nicht erwerbstätig","2012","(noch) kein Abschluss","Ostdeutschland","134","0.817197809850973","0.75768028278594","0.876715336916005"
"nicht erwerbstätig","2012","Hauptschule","Westdeutschland","3716","0.542406219081704","0.530987105662799","0.553825332500609"
"nicht erwerbstätig","2012","Hauptschule","Ostdeutschland","1056","0.797548669884351","0.776447261260939","0.818650078507763"
"nicht erwerbstätig","2012","Realschule","Westdeutschland","1642","0.325028766904264","0.312457882547476","0.337599651261053"
"nicht erwerbstätig","2012","Realschule","Ostdeutschland","732","0.293326139241534","0.275378441184229","0.311273837298839"
"nicht erwerbstätig","2012","(Fach-)Abitur","Westdeutschland","979","0.332305987507324","0.315427826691699","0.34918414832295"
"nicht erwerbstätig","2012","(Fach-)Abitur","Ostdeutschland","182","0.30640501059479","0.268392655977639","0.34441736521194"
"nicht erwerbstätig","2012","AkademikerIn","Westdeutschland","1260","0.292213986971083","0.279085970399551","0.305342003542616"
"nicht erwerbstätig","2012","AkademikerIn","Ostdeutschland","562","0.421324110217034","0.396630855666269","0.446017364767799"
"Andere","2012","(noch) kein Abschluss","Westdeutschland","222","0.155057983853312","0.134299903471923","0.175816064234702"
"Andere","2012","(noch) kein Abschluss","Ostdeutschland","19","","",""
"Andere","2012","Hauptschule","Westdeutschland","540","0.0634427077880803","0.0578555873935575","0.0690298281826031"
"Andere","2012","Hauptschule","Ostdeutschland","73","0.0419827087657333","0.0314511068509465","0.0525143106805202"
"Andere","2012","Realschule","Westdeutschland","561","0.0898648579370858","0.082189295884962","0.0975404199892096"
"Andere","2012","Realschule","Ostdeutschland","161","0.0611452462294896","0.0517001929584697","0.0705902995005095"
"Andere","2012","(Fach-)Abitur","Westdeutschland","355","0.124814348106678","0.112971677570331","0.136657018643024"
"Andere","2012","(Fach-)Abitur","Ostdeutschland","72","0.142262891544556","0.11345929078299","0.171066492306123"
"Andere","2012","AkademikerIn","Westdeutschland","191","0.0403297236420663","0.034650731428877","0.0460087158552556"
"Andere","2012","AkademikerIn","Ostdeutschland","43","0.0292578772680643","0.0208298520271134","0.0376859025090151"
"voll erwerbstätig","2013","(noch) kein Abschluss","Westdeutschland","137","0.0912251003331381","0.07684463077368","0.105605569892596"
"voll erwerbstätig","2013","(noch) kein Abschluss","Ostdeutschland","9","","",""
"voll erwerbstätig","2013","Hauptschule","Westdeutschland","2695","0.294548641835899","0.284613675069143","0.304483608602654"
"voll erwerbstätig","2013","Hauptschule","Ostdeutschland","217","0.136206679098539","0.118102865017458","0.154310493179619"
"voll erwerbstätig","2013","Realschule","Westdeutschland","2102","0.425572890612044","0.412489369761681","0.438656411462407"
"voll erwerbstätig","2013","Realschule","Ostdeutschland","1140","0.525223193474978","0.505101829534589","0.545344557415368"
"voll erwerbstätig","2013","(Fach-)Abitur","Westdeutschland","1448","0.402735128144702","0.387332756357578","0.418137499931827"
"voll erwerbstätig","2013","(Fach-)Abitur","Ostdeutschland","237","0.458004024581944","0.417102137901016","0.498905911262873"
"voll erwerbstätig","2013","AkademikerIn","Westdeutschland","2742","0.543252431737215","0.52985191346237","0.55665295001206"
"voll erwerbstätig","2013","AkademikerIn","Ostdeutschland","736","0.450603882172655","0.425865981497994","0.475341782847317"
"Teilzeit","2013","(noch) kein Abschluss","Westdeutschland","68","0.0424304494625115","0.0323631795977407","0.0524977193272822"
"Teilzeit","2013","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Teilzeit","2013","Hauptschule","Westdeutschland","842","0.0797422029070629","0.0738381092668069","0.0856462965473188"
"Teilzeit","2013","Hauptschule","Ostdeutschland","77","0.041067265294646","0.0305933773825019","0.05154115320679"
"Teilzeit","2013","Realschule","Westdeutschland","1093","0.148853537176916","0.139434599608038","0.158272474745794"
"Teilzeit","2013","Realschule","Ostdeutschland","365","0.129484111324268","0.115955995520846","0.143012227127691"
"Teilzeit","2013","(Fach-)Abitur","Westdeutschland","718","0.139764920324576","0.128875568616536","0.150654272032617"
"Teilzeit","2013","(Fach-)Abitur","Ostdeutschland","89","0.129416687397322","0.101861017596542","0.156972357198102"
"Teilzeit","2013","AkademikerIn","Westdeutschland","914","0.127468966336755","0.118497254680029","0.136440677993482"
"Teilzeit","2013","AkademikerIn","Ostdeutschland","227","0.118214584048364","0.102162198991258","0.13426696910547"
"nicht erwerbstätig","2013","(noch) kein Abschluss","Westdeutschland","1061","0.702999246775311","0.680177759927672","0.72582073362295"
"nicht erwerbstätig","2013","(noch) kein Abschluss","Ostdeutschland","175","0.765824234053617","0.70973731800203","0.821911150105205"
"nicht erwerbstätig","2013","Hauptschule","Westdeutschland","3823","0.554116384499497","0.543282963456823","0.56494980554217"
"nicht erwerbstätig","2013","Hauptschule","Ostdeutschland","999","0.774545964019215","0.752490379971237","0.796601548067192"
"nicht erwerbstätig","2013","Realschule","Westdeutschland","1614","0.329839816922702","0.317398652198447","0.342280981646957"
"nicht erwerbstätig","2013","Realschule","Ostdeutschland","695","0.282843290051263","0.264695627541859","0.300990952560666"
"nicht erwerbstätig","2013","(Fach-)Abitur","Westdeutschland","1234","0.325977231566568","0.311256639521568","0.340697823611568"
"nicht erwerbstätig","2013","(Fach-)Abitur","Ostdeutschland","173","0.293930851633967","0.256532120524918","0.331329582743016"
"nicht erwerbstätig","2013","AkademikerIn","Westdeutschland","1382","0.282764228548043","0.270649161040339","0.294879296055746"
"nicht erwerbstätig","2013","AkademikerIn","Ostdeutschland","536","0.394178192194579","0.369881825600679","0.418474558788479"
"Andere","2013","(noch) kein Abschluss","Westdeutschland","274","0.163345203429039","0.14488170149369","0.181808705364388"
"Andere","2013","(noch) kein Abschluss","Ostdeutschland","26","","",""
"Andere","2013","Hauptschule","Westdeutschland","727","0.0715927707575416","0.0659737813738929","0.0772117601411904"
"Andere","2013","Hauptschule","Ostdeutschland","86","0.0481800915876007","0.0368775227511927","0.0594826604240087"
"Andere","2013","Realschule","Westdeutschland","677","0.0957337552883382","0.0879479973613414","0.103519513215335"
"Andere","2013","Realschule","Ostdeutschland","166","0.0624494051494908","0.0526994586931906","0.072199351605791"
"Andere","2013","(Fach-)Abitur","Westdeutschland","495","0.131522719964153","0.120908844646172","0.142136595282135"
"Andere","2013","(Fach-)Abitur","Ostdeutschland","71","0.118648436386767","0.0921013867126829","0.145195486060852"
"Andere","2013","AkademikerIn","Westdeutschland","270","0.0465143733779871","0.0408489379165189","0.0521798088394554"
"Andere","2013","AkademikerIn","Ostdeutschland","55","0.0370033415844015","0.0276178841101072","0.0463887990586957"
"voll erwerbstätig","2014","(noch) kein Abschluss","Westdeutschland","106","0.083826400537354","0.0685246148864276","0.0991281861882803"
"voll erwerbstätig","2014","(noch) kein Abschluss","Ostdeutschland","4","","",""
"voll erwerbstätig","2014","Hauptschule","Westdeutschland","2272","0.294039075929615","0.28336594278723","0.304712209072001"
"voll erwerbstätig","2014","Hauptschule","Ostdeutschland","197","0.140325881866348","0.12115569423048","0.159496069502215"
"voll erwerbstätig","2014","Realschule","Westdeutschland","1835","0.412505418499039","0.398610652106831","0.426400184891248"
"voll erwerbstätig","2014","Realschule","Ostdeutschland","1032","0.507791148668983","0.48654493137299","0.529037365964977"
"voll erwerbstätig","2014","(Fach-)Abitur","Westdeutschland","1263","0.40092421089592","0.384523107866958","0.417325313924883"
"voll erwerbstätig","2014","(Fach-)Abitur","Ostdeutschland","220","0.470168924436353","0.427434474168666","0.51290337470404"
"voll erwerbstätig","2014","AkademikerIn","Westdeutschland","2429","0.536236469744826","0.522108224852094","0.550364714637558"
"voll erwerbstätig","2014","AkademikerIn","Ostdeutschland","644","0.450424253220615","0.424735633866011","0.476112872575219"
"Teilzeit","2014","(noch) kein Abschluss","Westdeutschland","40","0.0312731187777029","0.0216625499970716","0.0408836875583343"
"Teilzeit","2014","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Teilzeit","2014","Hauptschule","Westdeutschland","735","0.08533710078822","0.0787922681585927","0.0918819334178474"
"Teilzeit","2014","Hauptschule","Ostdeutschland","64","0.0375709623924435","0.0270755123325802","0.0480664124523067"
"Teilzeit","2014","Realschule","Westdeutschland","961","0.160150282756713","0.149798881753539","0.170501683759886"
"Teilzeit","2014","Realschule","Ostdeutschland","314","0.139139301663856","0.124431231389421","0.153847371938292"
"Teilzeit","2014","(Fach-)Abitur","Westdeutschland","623","0.142164819780173","0.13047792788332","0.153851711677026"
"Teilzeit","2014","(Fach-)Abitur","Ostdeutschland","86","0.128322025011969","0.0996861085974584","0.15695794142648"
"Teilzeit","2014","AkademikerIn","Westdeutschland","826","0.127272705809539","0.117830604371805","0.136714807247274"
"Teilzeit","2014","AkademikerIn","Ostdeutschland","198","0.103376737948492","0.0876574628825415","0.119096013014442"
"nicht erwerbstätig","2014","(noch) kein Abschluss","Westdeutschland","891","0.736928300637373","0.712616758881393","0.761239842393352"
"nicht erwerbstätig","2014","(noch) kein Abschluss","Ostdeutschland","148","0.751302029947869","0.687258911914104","0.815345147981634"
"nicht erwerbstätig","2014","Hauptschule","Westdeutschland","3358","0.543064936058015","0.531395437482759","0.55473443463327"
"nicht erwerbstätig","2014","Hauptschule","Ostdeutschland","928","0.776745798707384","0.753761575828529","0.79973002158624"
"nicht erwerbstätig","2014","Realschule","Westdeutschland","1419","0.328011271915898","0.314759929807362","0.341262614024434"
"nicht erwerbstätig","2014","Realschule","Ostdeutschland","639","0.295366702127745","0.275978984128204","0.314754420127287"
"nicht erwerbstätig","2014","(Fach-)Abitur","Westdeutschland","1028","0.311813714929105","0.296311218343833","0.327316211514376"
"nicht erwerbstätig","2014","(Fach-)Abitur","Ostdeutschland","156","0.287110942034129","0.248374627902822","0.325847256165436"
"nicht erwerbstätig","2014","AkademikerIn","Westdeutschland","1285","0.286801952913311","0.273988745136514","0.299615160690107"
"nicht erwerbstätig","2014","AkademikerIn","Ostdeutschland","547","0.406625604682726","0.381263933781241","0.431987275584211"
"Andere","2014","(noch) kein Abschluss","Westdeutschland","223","0.147972180047571","0.128366597902665","0.167577762192476"
"Andere","2014","(noch) kein Abschluss","Ostdeutschland","20","","",""
"Andere","2014","Hauptschule","Westdeutschland","635","0.0775588872241499","0.07129297681149","0.0838247976368099"
"Andere","2014","Hauptschule","Ostdeutschland","72","0.0453573570338246","0.0338722556592575","0.0568424584083917"
"Andere","2014","Realschule","Westdeutschland","607","0.0993330268283504","0.0908906751079335","0.107775378548767"
"Andere","2014","Realschule","Ostdeutschland","142","0.0577028475394146","0.0477932296608305","0.0676124654179988"
"Andere","2014","(Fach-)Abitur","Westdeutschland","516","0.145097254394802","0.133310642479994","0.15688386630961"
"Andere","2014","(Fach-)Abitur","Ostdeutschland","62","0.114398108517549","0.08714530801075","0.141650909024347"
"Andere","2014","AkademikerIn","Westdeutschland","246","0.0496888715323243","0.0435325085482167","0.0558452345164318"
"Andere","2014","AkademikerIn","Ostdeutschland","52","0.0395734041481669","0.0295075671173242","0.0496392411790095"
"voll erwerbstätig","2015","(noch) kein Abschluss","Westdeutschland","122","0.106648151846115","0.0890590503205017","0.124237253371729"
"voll erwerbstätig","2015","(noch) kein Abschluss","Ostdeutschland","9","","",""
"voll erwerbstätig","2015","Hauptschule","Westdeutschland","2116","0.28666048899388","0.275798527617766","0.297522450369995"
"voll erwerbstätig","2015","Hauptschule","Ostdeutschland","194","0.143381568908329","0.123651111550075","0.163112026266583"
"voll erwerbstätig","2015","Realschule","Westdeutschland","1769","0.42017362186549","0.405946974890445","0.434400268840536"
"voll erwerbstätig","2015","Realschule","Ostdeutschland","967","0.514348836772387","0.492575051556366","0.536122621988408"
"voll erwerbstätig","2015","(Fach-)Abitur","Westdeutschland","1369","0.404858198899391","0.388920684002494","0.420795713796287"
"voll erwerbstätig","2015","(Fach-)Abitur","Ostdeutschland","225","0.465233394622946","0.422648030655586","0.507818758590305"
"voll erwerbstätig","2015","AkademikerIn","Westdeutschland","2494","0.525844279408148","0.512009300077858","0.539679258738439"
"voll erwerbstätig","2015","AkademikerIn","Ostdeutschland","621","0.433359990882582","0.407567813900059","0.459152167865105"
"Teilzeit","2015","(noch) kein Abschluss","Westdeutschland","61","0.0521177303790065","0.0394521333595465","0.0647833273984665"
"Teilzeit","2015","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Teilzeit","2015","Hauptschule","Westdeutschland","705","0.0875980104899652","0.0808072810292081","0.0943887399507223"
"Teilzeit","2015","Hauptschule","Ostdeutschland","66","0.0436021862127537","0.0321055655683925","0.055098806857115"
"Teilzeit","2015","Realschule","Westdeutschland","926","0.153272416589819","0.142888934105953","0.163655899073685"
"Teilzeit","2015","Realschule","Ostdeutschland","306","0.139905639088797","0.12479323711221","0.155018041065383"
"Teilzeit","2015","(Fach-)Abitur","Westdeutschland","673","0.148519398745364","0.136973230617021","0.160065566873706"
"Teilzeit","2015","(Fach-)Abitur","Ostdeutschland","75","0.124917560267359","0.0966896313809449","0.153145489153774"
"Teilzeit","2015","AkademikerIn","Westdeutschland","869","0.139227619271809","0.129635903505051","0.148819335038567"
"Teilzeit","2015","AkademikerIn","Ostdeutschland","203","0.129688205014988","0.112201916089472","0.147174493940503"
"nicht erwerbstätig","2015","(noch) kein Abschluss","Westdeutschland","791","0.658396187064858","0.631371496680111","0.685420877449604"
"nicht erwerbstätig","2015","(noch) kein Abschluss","Ostdeutschland","150","0.839981295465682","0.786717442395207","0.893245148536157"
"nicht erwerbstätig","2015","Hauptschule","Westdeutschland","3251","0.548875632321001","0.536923061820602","0.5608282028214"
"nicht erwerbstätig","2015","Hauptschule","Ostdeutschland","878","0.753863522394027","0.72961243948325","0.778114605304803"
"nicht erwerbstätig","2015","Realschule","Westdeutschland","1388","0.332496398270494","0.318917658741937","0.34607513779905"
"nicht erwerbstätig","2015","Realschule","Ostdeutschland","622","0.287187652478868","0.267476440621573","0.306898864336163"
"nicht erwerbstätig","2015","(Fach-)Abitur","Westdeutschland","1142","0.313324090663537","0.298263857125879","0.328384324201195"
"nicht erwerbstätig","2015","(Fach-)Abitur","Ostdeutschland","162","0.283902283211036","0.245406481331794","0.322398085090279"
"nicht erwerbstätig","2015","AkademikerIn","Westdeutschland","1383","0.292513213343046","0.279908837303305","0.305117589382786"
"nicht erwerbstätig","2015","AkademikerIn","Ostdeutschland","528","0.380685429797543","0.355412897984887","0.405957961610199"
"Andere","2015","(noch) kein Abschluss","Westdeutschland","209","0.18283793071002","0.160811558836043","0.204864302583997"
"Andere","2015","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Andere","2015","Hauptschule","Westdeutschland","586","0.0768658681951534","0.0704674095337209","0.0832643268565859"
"Andere","2015","Hauptschule","Ostdeutschland","74","0.0591527224848906","0.0458713267801368","0.0724341181896443"
"Andere","2015","Realschule","Westdeutschland","541","0.0940575632741974","0.0856438764648234","0.102471250083571"
"Andere","2015","Realschule","Ostdeutschland","129","0.0585578716599484","0.048328892519889","0.0687868508000079"
"Andere","2015","(Fach-)Abitur","Westdeutschland","460","0.133298311691708","0.122262454991443","0.144334168391974"
"Andere","2015","(Fach-)Abitur","Ostdeutschland","65","0.125946761898659","0.0976194587939266","0.154274065003391"
"Andere","2015","AkademikerIn","Westdeutschland","258","0.0424148879769973","0.0368309923067663","0.0479987836472282"
"Andere","2015","AkademikerIn","Ostdeutschland","66","0.0562663743048871","0.0442725093162308","0.0682602392935434"
"voll erwerbstätig","2016","(noch) kein Abschluss","Westdeutschland","128","0.109317247232315","0.0953343723753651","0.123300122089265"
"voll erwerbstätig","2016","(noch) kein Abschluss","Ostdeutschland","13","","",""
"voll erwerbstätig","2016","Hauptschule","Westdeutschland","1921","0.297422225294539","0.286297391487801","0.308547059101278"
"voll erwerbstätig","2016","Hauptschule","Ostdeutschland","174","0.150403781253303","0.130033764717096","0.170773797789509"
"voll erwerbstätig","2016","Realschule","Westdeutschland","1594","0.424597682634882","0.409677559649508","0.439517805620255"
"voll erwerbstätig","2016","Realschule","Ostdeutschland","895","0.493002792037719","0.470581590592425","0.515423993483013"
"voll erwerbstätig","2016","(Fach-)Abitur","Westdeutschland","1248","0.420151924555963","0.404121744189475","0.436182104922452"
"voll erwerbstätig","2016","(Fach-)Abitur","Ostdeutschland","213","0.476019160489275","0.435374451869724","0.516663869108827"
"voll erwerbstätig","2016","AkademikerIn","Westdeutschland","2258","0.519460918088613","0.505678379584588","0.533243456592638"
"voll erwerbstätig","2016","AkademikerIn","Ostdeutschland","608","0.432256328807317","0.406669664214246","0.457842993400387"
"Teilzeit","2016","(noch) kein Abschluss","Westdeutschland","65","0.039393670106043","0.030676479345055","0.0481108608670309"
"Teilzeit","2016","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Teilzeit","2016","Hauptschule","Westdeutschland","669","0.0969148207716306","0.0897150432797563","0.104114598263505"
"Teilzeit","2016","Hauptschule","Ostdeutschland","84","0.069385483153755","0.0549052705445653","0.0838656957629448"
"Teilzeit","2016","Realschule","Westdeutschland","884","0.15783441478771","0.146829228783812","0.168839600791607"
"Teilzeit","2016","Realschule","Ostdeutschland","286","0.128642367622987","0.113627495442279","0.143657239803695"
"Teilzeit","2016","(Fach-)Abitur","Westdeutschland","643","0.145029200138872","0.133593006840083","0.15646539343766"
"Teilzeit","2016","(Fach-)Abitur","Ostdeutschland","88","0.164770277306325","0.134579346628326","0.194961207984324"
"Teilzeit","2016","AkademikerIn","Westdeutschland","844","0.140721064841261","0.131128493075969","0.150313636606552"
"Teilzeit","2016","AkademikerIn","Ostdeutschland","190","0.139589997046025","0.121690257184498","0.157489736907553"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Westdeutschland","1515","0.707282311685361","0.686892581076312","0.727672042294409"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Ostdeutschland","318","0.845253509400604","0.807684738434622","0.882822280366585"
"nicht erwerbstätig","2016","Hauptschule","Westdeutschland","3341","0.53240169443126","0.520258979547217","0.544544409315303"
"nicht erwerbstätig","2016","Hauptschule","Ostdeutschland","863","0.731353011280418","0.706094355521433","0.756611667039403"
"nicht erwerbstätig","2016","Realschule","Westdeutschland","1273","0.33218539861202","0.317968135048158","0.346402662175882"
"nicht erwerbstätig","2016","Realschule","Ostdeutschland","599","0.312549385111111","0.291761443697197","0.333337326525026"
"nicht erwerbstätig","2016","(Fach-)Abitur","Westdeutschland","1296","0.305308875785595","0.290351902761399","0.320265848809791"
"nicht erwerbstätig","2016","(Fach-)Abitur","Ostdeutschland","215","0.233059837096485","0.198652698710201","0.267466975482769"
"nicht erwerbstätig","2016","AkademikerIn","Westdeutschland","1700","0.298524366742806","0.285900726602981","0.311148006882632"
"nicht erwerbstätig","2016","AkademikerIn","Ostdeutschland","577","0.385507815683181","0.360369184847174","0.410646446519188"
"Andere","2016","(noch) kein Abschluss","Westdeutschland","205","0.144006770976281","0.128273565053943","0.159739976898619"
"Andere","2016","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Andere","2016","Hauptschule","Westdeutschland","555","0.0732612595025696","0.0669200008437437","0.0796025181613954"
"Andere","2016","Hauptschule","Ostdeutschland","62","0.0488577243125245","0.0365735752245877","0.0611418734004612"
"Andere","2016","Realschule","Westdeutschland","465","0.0853825039653886","0.0769471757429482","0.093817832187829"
"Andere","2016","Realschule","Ostdeutschland","130","0.0658054552281831","0.0546860637720102","0.076924846684356"
"Andere","2016","(Fach-)Abitur","Westdeutschland","455","0.12950999951957","0.118605351185687","0.140414647853453"
"Andere","2016","(Fach-)Abitur","Ostdeutschland","64","0.126150725107915","0.0991299853367653","0.153171464879065"
"Andere","2016","AkademikerIn","Westdeutschland","246","0.0412936503273202","0.0358049078140048","0.0467823928406356"
"Andere","2016","AkademikerIn","Ostdeutschland","65","0.0426458584634768","0.0322096778698583","0.0530820390570954"
"voll erwerbstätig","2017","(noch) kein Abschluss","Westdeutschland","166","0.115677415890201","0.102905403288631","0.128449428491771"
"voll erwerbstätig","2017","(noch) kein Abschluss","Ostdeutschland","25","","",""
"voll erwerbstätig","2017","Hauptschule","Westdeutschland","2035","0.294572314920475","0.283792980735552","0.305351649105397"
"voll erwerbstätig","2017","Hauptschule","Ostdeutschland","198","0.164512333285718","0.143877236932325","0.185147429639112"
"voll erwerbstätig","2017","Realschule","Westdeutschland","1944","0.435141360367798","0.421146628058101","0.449136092677496"
"voll erwerbstätig","2017","Realschule","Ostdeutschland","1088","0.511706414696435","0.490818855642609","0.532593973750261"
"voll erwerbstätig","2017","(Fach-)Abitur","Westdeutschland","1373","0.395110094765469","0.380229144219193","0.409991045311744"
"voll erwerbstätig","2017","(Fach-)Abitur","Ostdeutschland","259","0.469350144344362","0.43224721564003","0.506453073048693"
"voll erwerbstätig","2017","AkademikerIn","Westdeutschland","2632","0.526865256246494","0.513926507570038","0.539804004922951"
"voll erwerbstätig","2017","AkademikerIn","Ostdeutschland","675","0.459525760993102","0.434562407505778","0.484489114480425"
"Teilzeit","2017","(noch) kein Abschluss","Westdeutschland","93","0.0409886641446861","0.0330714308264936","0.0489058974628786"
"Teilzeit","2017","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Teilzeit","2017","Hauptschule","Westdeutschland","742","0.090260796482122","0.0834847284394709","0.097036864524773"
"Teilzeit","2017","Hauptschule","Ostdeutschland","79","0.0476889340916221","0.0358275472056129","0.0595503209776313"
"Teilzeit","2017","Realschule","Westdeutschland","1008","0.153735059663712","0.14355338630628","0.163916733021144"
"Teilzeit","2017","Realschule","Ostdeutschland","324","0.146951495606305","0.132156643819888","0.161746347392721"
