"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Andere","1986","Nordrhein-Westfalen","weiblich","87","0.0591264178819399","0.046923082080227","0.0713297536836527"
"Andere","1986","Hessen","maennlich","","","",""
"Andere","1986","Hessen","weiblich","51","0.0833180372255761","0.0596780467338207","0.106958027717332"
"Andere","1986","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Andere","1986","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Andere","1986","Baden-Wuerttemberg","maennlich","51","0.0434397885963592","0.0308307712482112","0.0560488059445073"
"Andere","1986","Baden-Wuerttemberg","weiblich","69","0.0693675574165362","0.0534843346363345","0.0852507801967379"
"Andere","1986","Bayern","maennlich","36","0.0365281136103305","0.0239164675508354","0.0491397596698256"
"Andere","1986","Bayern","weiblich","77","0.079577571744169","0.0621178958223267","0.0970372476660113"
"Andere","1986","Berlin","maennlich","","","",""
"Andere","1986","Berlin","weiblich","","","",""
"Andere","1986","Brandenburg","maennlich","","","",""
"Andere","1986","Brandenburg","weiblich","","","",""
"Andere","1986","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","1986","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","1986","Sachsen","maennlich","","","",""
"Andere","1986","Sachsen","weiblich","","","",""
"Andere","1986","Sachsen-Anhalt","maennlich","","","",""
"Andere","1986","Sachsen-Anhalt","weiblich","","","",""
"Andere","1986","Thueringen","maennlich","","","",""
"Andere","1986","Thueringen","weiblich","","","",""
"voll erwerbstätig","1987","Schleswig-Holstein","maennlich","105","0.650170986566113","0.575332069035257","0.725009904096969"
"voll erwerbstätig","1987","Schleswig-Holstein","weiblich","39","0.206307164243387","0.145298976613774","0.267315351873"
"voll erwerbstätig","1987","Hamburg","maennlich","69","0.588463355323437","0.49772877447472","0.679197936172155"
"voll erwerbstätig","1987","Hamburg","weiblich","32","0.237221889942755","0.158791321848067","0.315652458037444"
"voll erwerbstätig","1987","Niedersachsen","maennlich","330","0.575350381403191","0.533621640549298","0.617079122257084"
"voll erwerbstätig","1987","Niedersachsen","weiblich","129","0.200361521990445","0.167356663878129","0.23336638010276"
"voll erwerbstätig","1987","Bremen","maennlich","","","",""
"voll erwerbstätig","1987","Bremen","weiblich","","","",""
"voll erwerbstätig","1987","Nordrhein-Westfalen","maennlich","935","0.625621076796636","0.600422585043272","0.65081956855"
"voll erwerbstätig","1987","Nordrhein-Westfalen","weiblich","339","0.224589688506444","0.202799886357924","0.246379490654964"
"voll erwerbstätig","1987","Hessen","maennlich","366","0.61820951652887","0.576809487316595","0.659609545741145"
"voll erwerbstätig","1987","Hessen","weiblich","145","0.211831288110575","0.176945588873417","0.246716987347733"
"voll erwerbstätig","1987","Rheinland-Pfalz,Saarland","maennlich","243","0.583744146645407","0.534116928416328","0.633371364874486"
"voll erwerbstätig","1987","Rheinland-Pfalz,Saarland","weiblich","90","0.207825473243927","0.167347918923063","0.248303027564791"
"voll erwerbstätig","1987","Baden-Wuerttemberg","maennlich","711","0.68737697276274","0.658412974453478","0.716340971072002"
"voll erwerbstätig","1987","Baden-Wuerttemberg","weiblich","310","0.274714668869139","0.246725101794637","0.302704235943642"
"voll erwerbstätig","1987","Bayern","maennlich","572","0.657844297447779","0.625509601262109","0.69017899363345"
"voll erwerbstätig","1987","Bayern","weiblich","295","0.286981412169438","0.257362343663971","0.316600480674906"
"voll erwerbstätig","1987","Berlin","maennlich","122","0.667887425017526","0.599274948233051","0.736499901802001"
"voll erwerbstätig","1987","Berlin","weiblich","65","0.311754356131547","0.244272533425179","0.379236178837915"
"voll erwerbstätig","1987","Brandenburg","maennlich","","","",""
"voll erwerbstätig","1987","Brandenburg","weiblich","","","",""
"voll erwerbstätig","1987","Mecklenburg-Vorpommern","maennlich","","","",""
"voll erwerbstätig","1987","Mecklenburg-Vorpommern","weiblich","","","",""
"voll erwerbstätig","1987","Sachsen","maennlich","","","",""
"voll erwerbstätig","1987","Sachsen","weiblich","","","",""
"voll erwerbstätig","1987","Sachsen-Anhalt","maennlich","","","",""
"voll erwerbstätig","1987","Sachsen-Anhalt","weiblich","","","",""
"voll erwerbstätig","1987","Thueringen","maennlich","","","",""
"voll erwerbstätig","1987","Thueringen","weiblich","","","",""
"Teilzeit","1987","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","1987","Schleswig-Holstein","weiblich","","","",""
"Teilzeit","1987","Hamburg","maennlich","","","",""
"Teilzeit","1987","Hamburg","weiblich","","","",""
"Teilzeit","1987","Niedersachsen","maennlich","","","",""
"Teilzeit","1987","Niedersachsen","weiblich","83","0.141101120856875","0.112395951272899","0.169806290440852"
"Teilzeit","1987","Bremen","maennlich","","","",""
"Teilzeit","1987","Bremen","weiblich","","","",""
"Teilzeit","1987","Nordrhein-Westfalen","maennlich","","","",""
"Teilzeit","1987","Nordrhein-Westfalen","weiblich","149","0.101474677756525","0.0857081305544738","0.117241224958576"
"Teilzeit","1987","Hessen","maennlich","","","",""
"Teilzeit","1987","Hessen","weiblich","66","0.131154199142675","0.102333451904974","0.159974946380376"
"Teilzeit","1987","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","1987","Rheinland-Pfalz,Saarland","weiblich","33","0.0900803262936519","0.0615194885754004","0.118641164011903"
"Teilzeit","1987","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeit","1987","Baden-Wuerttemberg","weiblich","128","0.132783952355663","0.111505636182118","0.154062268529208"
"Teilzeit","1987","Bayern","maennlich","","","",""
"Teilzeit","1987","Bayern","weiblich","120","0.124378432033207","0.102769920602347","0.145986943464067"
"Teilzeit","1987","Berlin","maennlich","","","",""
"Teilzeit","1987","Berlin","weiblich","","","",""
"Teilzeit","1987","Brandenburg","maennlich","","","",""
"Teilzeit","1987","Brandenburg","weiblich","","","",""
"Teilzeit","1987","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","1987","Mecklenburg-Vorpommern","weiblich","","","",""
"Teilzeit","1987","Sachsen","maennlich","","","",""
"Teilzeit","1987","Sachsen","weiblich","","","",""
"Teilzeit","1987","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","1987","Sachsen-Anhalt","weiblich","","","",""
"Teilzeit","1987","Thueringen","maennlich","","","",""
"Teilzeit","1987","Thueringen","weiblich","","","",""
"nicht erwerbstätig","1987","Schleswig-Holstein","maennlich","38","0.273837740951454","0.203861714079748","0.34381376782316"
"nicht erwerbstätig","1987","Schleswig-Holstein","weiblich","94","0.59212766020662","0.518035110483022","0.666220209930218"
"nicht erwerbstätig","1987","Hamburg","maennlich","37","0.370565985525659","0.281519506901513","0.459612464149805"
"nicht erwerbstätig","1987","Hamburg","weiblich","59","0.573673141371843","0.482490435690868","0.664855847052818"
"nicht erwerbstätig","1987","Niedersachsen","maennlich","169","0.354025130701601","0.313653288630031","0.39439697277317"
"nicht erwerbstätig","1987","Niedersachsen","weiblich","307","0.588207739314814","0.547626217943249","0.62878926068638"
"nicht erwerbstätig","1987","Bremen","maennlich","","","",""
"nicht erwerbstätig","1987","Bremen","weiblich","38","0.760535369464349","0.646711955549433","0.874358783379265"
"nicht erwerbstätig","1987","Nordrhein-Westfalen","maennlich","394","0.3104244812117","0.286334743840196","0.334514218583205"
"nicht erwerbstätig","1987","Nordrhein-Westfalen","weiblich","838","0.62608793067626","0.600824344303423","0.651351517049096"
"nicht erwerbstätig","1987","Hessen","maennlich","126","0.310672509727384","0.271237271645223","0.350107747809545"
"nicht erwerbstätig","1987","Hessen","weiblich","281","0.595995337135672","0.554100799358964","0.637889874912379"
"nicht erwerbstätig","1987","Rheinland-Pfalz,Saarland","maennlich","113","0.357480398374879","0.309230345526489","0.405730451223269"
"nicht erwerbstätig","1987","Rheinland-Pfalz,Saarland","weiblich","239","0.653339136096506","0.605862910686826","0.700815361506185"
"nicht erwerbstätig","1987","Baden-Wuerttemberg","maennlich","206","0.248937257917745","0.221920476955896","0.275954038879595"
"nicht erwerbstätig","1987","Baden-Wuerttemberg","weiblich","478","0.528253081680909","0.496950773368547","0.559555389993271"
"nicht erwerbstätig","1987","Bayern","maennlich","202","0.290945151485112","0.259989438317393","0.321900864652831"
"nicht erwerbstätig","1987","Bayern","weiblich","409","0.519394271344933","0.486680008750938","0.552108533938929"
"nicht erwerbstätig","1987","Berlin","maennlich","49","0.281772775234725","0.216235368914341","0.34731018155511"
"nicht erwerbstätig","1987","Berlin","weiblich","86","0.555700343842477","0.483312252637091","0.628088435047863"
"nicht erwerbstätig","1987","Brandenburg","maennlich","","","",""
"nicht erwerbstätig","1987","Brandenburg","weiblich","","","",""
"nicht erwerbstätig","1987","Mecklenburg-Vorpommern","maennlich","","","",""
"nicht erwerbstätig","1987","Mecklenburg-Vorpommern","weiblich","","","",""
"nicht erwerbstätig","1987","Sachsen","maennlich","","","",""
"nicht erwerbstätig","1987","Sachsen","weiblich","","","",""
"nicht erwerbstätig","1987","Sachsen-Anhalt","maennlich","","","",""
"nicht erwerbstätig","1987","Sachsen-Anhalt","weiblich","","","",""
"nicht erwerbstätig","1987","Thueringen","maennlich","","","",""
"nicht erwerbstätig","1987","Thueringen","weiblich","","","",""
"Andere","1987","Schleswig-Holstein","maennlich","","","",""
"Andere","1987","Schleswig-Holstein","weiblich","","","",""
"Andere","1987","Hamburg","maennlich","","","",""
"Andere","1987","Hamburg","weiblich","","","",""
"Andere","1987","Niedersachsen","maennlich","34","0.0594278030390829","0.0394685348118227","0.0793870712663431"
"Andere","1987","Niedersachsen","weiblich","46","0.0703296178378658","0.049245400054322","0.0914138356214096"
"Andere","1987","Bremen","maennlich","","","",""
"Andere","1987","Bremen","weiblich","","","",""
"Andere","1987","Nordrhein-Westfalen","maennlich","77","0.0540231692068598","0.0422527089651815","0.0657936294485381"
"Andere","1987","Nordrhein-Westfalen","weiblich","83","0.0478477030607718","0.0367027985634628","0.0589926075580807"
"Andere","1987","Hessen","maennlich","33","0.0627112762181159","0.0420513022182744","0.0833712502179574"
"Andere","1987","Hessen","weiblich","35","0.0610191756110787","0.040582779445749","0.0814555717764083"
"Andere","1987","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Andere","1987","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Andere","1987","Baden-Wuerttemberg","maennlich","58","0.0509563821892416","0.0372161863924765","0.0646965779860067"
"Andere","1987","Baden-Wuerttemberg","weiblich","61","0.0642482970942889","0.048873410085382","0.0796231841031957"
"Andere","1987","Bayern","maennlich","44","0.040545499732023","0.0271030365038647","0.0539879629601813"
"Andere","1987","Bayern","weiblich","72","0.0692458844524214","0.0526229170907784","0.0858688518140643"
"Andere","1987","Berlin","maennlich","","","",""
"Andere","1987","Berlin","weiblich","","","",""
"Andere","1987","Brandenburg","maennlich","","","",""
"Andere","1987","Brandenburg","weiblich","","","",""
"Andere","1987","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","1987","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","1987","Sachsen","maennlich","","","",""
"Andere","1987","Sachsen","weiblich","","","",""
"Andere","1987","Sachsen-Anhalt","maennlich","","","",""
"Andere","1987","Sachsen-Anhalt","weiblich","","","",""
"Andere","1987","Thueringen","maennlich","","","",""
"Andere","1987","Thueringen","weiblich","","","",""
"voll erwerbstätig","1988","Schleswig-Holstein","maennlich","104","0.62459299489153","0.54908911167798","0.700096878105079"
"voll erwerbstätig","1988","Schleswig-Holstein","weiblich","39","0.200530619181262","0.13943678470768","0.261624453654844"
"voll erwerbstätig","1988","Hamburg","maennlich","65","0.662093594403425","0.568446790760897","0.755740398045952"
"voll erwerbstätig","1988","Hamburg","weiblich","","","",""
"voll erwerbstätig","1988","Niedersachsen","maennlich","326","0.607213846556444","0.564952986961321","0.649474706151567"
"voll erwerbstätig","1988","Niedersachsen","weiblich","125","0.20784717068946","0.173463855580689","0.24223048579823"
"voll erwerbstätig","1988","Bremen","maennlich","","","",""
"voll erwerbstätig","1988","Bremen","weiblich","","","",""
"voll erwerbstätig","1988","Nordrhein-Westfalen","maennlich","865","0.613007588305625","0.586997103735023","0.639018072876228"
"voll erwerbstätig","1988","Nordrhein-Westfalen","weiblich","325","0.227953009878345","0.2055332229206","0.25037279683609"
"voll erwerbstätig","1988","Hessen","maennlich","339","0.612095080508093","0.569255818079916","0.65493434293627"
"voll erwerbstätig","1988","Hessen","weiblich","127","0.201949222215202","0.166935461697107","0.236962982733298"
"voll erwerbstätig","1988","Rheinland-Pfalz,Saarland","maennlich","228","0.574671769792978","0.523530335619365","0.62581320396659"
"voll erwerbstätig","1988","Rheinland-Pfalz,Saarland","weiblich","88","0.215929675433245","0.174449950707292","0.257409400159197"
"voll erwerbstätig","1988","Baden-Wuerttemberg","maennlich","667","0.660478081476392","0.63039704960198","0.690559113350804"
"voll erwerbstätig","1988","Baden-Wuerttemberg","weiblich","292","0.274246897345701","0.24562011202126","0.302873682670141"
"voll erwerbstätig","1988","Bayern","maennlich","541","0.64435776736652","0.611081490834446","0.677634043898593"
"voll erwerbstätig","1988","Bayern","weiblich","276","0.286569325770459","0.256208118713596","0.316930532827321"
"voll erwerbstätig","1988","Berlin","maennlich","117","0.700850659450012","0.631195897061496","0.770505421838529"
"voll erwerbstätig","1988","Berlin","weiblich","63","0.340086423808982","0.268020123653999","0.412152723963966"
"voll erwerbstätig","1988","Brandenburg","maennlich","","","",""
"voll erwerbstätig","1988","Brandenburg","weiblich","","","",""
"voll erwerbstätig","1988","Mecklenburg-Vorpommern","maennlich","","","",""
"voll erwerbstätig","1988","Mecklenburg-Vorpommern","weiblich","","","",""
"voll erwerbstätig","1988","Sachsen","maennlich","","","",""
"voll erwerbstätig","1988","Sachsen","weiblich","","","",""
"voll erwerbstätig","1988","Sachsen-Anhalt","maennlich","","","",""
"voll erwerbstätig","1988","Sachsen-Anhalt","weiblich","","","",""
"voll erwerbstätig","1988","Thueringen","maennlich","","","",""
"voll erwerbstätig","1988","Thueringen","weiblich","","","",""
"Teilzeit","1988","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","1988","Schleswig-Holstein","weiblich","","","",""
"Teilzeit","1988","Hamburg","maennlich","","","",""
"Teilzeit","1988","Hamburg","weiblich","","","",""
"Teilzeit","1988","Niedersachsen","maennlich","","","",""
"Teilzeit","1988","Niedersachsen","weiblich","72","0.131547943255489","0.102907076609525","0.160188809901452"
"Teilzeit","1988","Bremen","maennlich","","","",""
"Teilzeit","1988","Bremen","weiblich","","","",""
"Teilzeit","1988","Nordrhein-Westfalen","maennlich","","","",""
"Teilzeit","1988","Nordrhein-Westfalen","weiblich","155","0.105677673605122","0.08924812591518","0.122107221295065"
"Teilzeit","1988","Hessen","maennlich","","","",""
"Teilzeit","1988","Hessen","weiblich","66","0.130809465991573","0.101400518475762","0.160218413507384"
"Teilzeit","1988","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","1988","Rheinland-Pfalz,Saarland","weiblich","34","0.0999876082051948","0.0697463730318931","0.130228843378496"
"Teilzeit","1988","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeit","1988","Baden-Wuerttemberg","weiblich","133","0.148288579137639","0.125484772146079","0.1710923861292"
