"erwst","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2016","Hauptschule","weiblich","2336","","",""
"nicht erwerbstätig","2016","Realschule","maennlich","638","0.264219272980547","0.246756623007304","0.281681922953789"
"nicht erwerbstätig","2016","Realschule","weiblich","1234","","",""
"nicht erwerbstätig","2016","(Fach-)Abitur","maennlich","654","0.280340256792804","0.259944115974658","0.30073639761095"
"nicht erwerbstätig","2016","(Fach-)Abitur","weiblich","857","0.311607662679878","0.29291779620488","0.330297529154876"
"nicht erwerbstätig","2016","AkademikerIn","maennlich","1187","","",""
"nicht erwerbstätig","2016","AkademikerIn","weiblich","1090","","",""
"Andere","2016","(noch) kein Abschluss","maennlich","104","","",""
"Andere","2016","(noch) kein Abschluss","weiblich","117","","",""
"Andere","2016","Hauptschule","maennlich","232","","",""
"Andere","2016","Hauptschule","weiblich","385","0.0822498567628511","0.0734982540983099","0.0910014594273924"
"Andere","2016","Realschule","maennlich","198","","",""
"Andere","2016","Realschule","weiblich","397","0.0875560888309001","0.0784202686798952","0.096691908981905"
"Andere","2016","(Fach-)Abitur","maennlich","191","","",""
"Andere","2016","(Fach-)Abitur","weiblich","328","0.140879791245468","0.126840815046999","0.154918767443937"
"Andere","2016","AkademikerIn","maennlich","134","","",""
"Andere","2016","AkademikerIn","weiblich","177","","",""
"voll erwerbstätig","2017","(noch) kein Abschluss","maennlich","164","","",""
"voll erwerbstätig","2017","(noch) kein Abschluss","weiblich","27","","",""
"voll erwerbstätig","2017","Hauptschule","maennlich","1770","","",""
"voll erwerbstätig","2017","Hauptschule","weiblich","463","0.125175639000302","0.114914158083162","0.135437119917442"
"voll erwerbstätig","2017","Realschule","maennlich","1869","","",""
"voll erwerbstätig","2017","Realschule","weiblich","1163","","",""
"voll erwerbstätig","2017","(Fach-)Abitur","maennlich","1019","","",""
"voll erwerbstätig","2017","(Fach-)Abitur","weiblich","613","0.298833150027595","0.281554364218928","0.316111935836261"
"voll erwerbstätig","2017","AkademikerIn","maennlich","2099","","",""
"voll erwerbstätig","2017","AkademikerIn","weiblich","1208","","",""
"Teilzeit","2017","(noch) kein Abschluss","maennlich","45","0.021088169295234","0.013559287787554","0.0286170508029141"
"Teilzeit","2017","(noch) kein Abschluss","weiblich","53","0.0529230690426762","0.0413677856624916","0.0644783524228608"
"Teilzeit","2017","Hauptschule","maennlich","128","","",""
"Teilzeit","2017","Hauptschule","weiblich","693","0.146334614284052","0.135374702240668","0.157294526327437"
"Teilzeit","2017","Realschule","maennlich","98","0.0297242133931966","0.0234969712569883","0.035951455529405"
"Teilzeit","2017","Realschule","weiblich","1234","","",""
"Teilzeit","2017","(Fach-)Abitur","maennlich","119","","",""
"Teilzeit","2017","(Fach-)Abitur","weiblich","719","0.255779989767521","0.239310805020055","0.272249174514987"
"Teilzeit","2017","AkademikerIn","maennlich","223","","",""
"Teilzeit","2017","AkademikerIn","weiblich","954","0.227379023075098","0.213532676271596","0.2412253698786"
"nicht erwerbstätig","2017","(noch) kein Abschluss","maennlich","1067","","",""
"nicht erwerbstätig","2017","(noch) kein Abschluss","weiblich","1219","","",""
"nicht erwerbstätig","2017","Hauptschule","maennlich","1932","","",""
"nicht erwerbstätig","2017","Hauptschule","weiblich","2442","","",""
"nicht erwerbstätig","2017","Realschule","maennlich","713","0.253804357408777","0.237846710102339","0.269762004715215"
"nicht erwerbstätig","2017","Realschule","weiblich","1353","","",""
"nicht erwerbstätig","2017","(Fach-)Abitur","maennlich","725","0.288954826957129","0.26977264457576","0.308137009338498"
"nicht erwerbstätig","2017","(Fach-)Abitur","weiblich","1017","","",""
"nicht erwerbstätig","2017","AkademikerIn","maennlich","1270","","",""
"nicht erwerbstätig","2017","AkademikerIn","weiblich","1154","","",""
"Andere","2017","(noch) kein Abschluss","maennlich","123","","",""
"Andere","2017","(noch) kein Abschluss","weiblich","143","","",""
"Andere","2017","Hauptschule","maennlich","285","","",""
"Andere","2017","Hauptschule","weiblich","397","0.0926758997058177","0.083683940498734","0.101667858912901"
"Andere","2017","Realschule","maennlich","177","","",""
"Andere","2017","Realschule","weiblich","414","0.0909052049584959","0.0821736479997869","0.0996367619172049"
"Andere","2017","(Fach-)Abitur","maennlich","282","","",""
"Andere","2017","(Fach-)Abitur","weiblich","347","0.133078151257617","0.120256867830545","0.14589943468469"
"Andere","2017","AkademikerIn","maennlich","139","","",""
"Andere","2017","AkademikerIn","weiblich","204","","",""
"voll erwerbstätig","2018","(noch) kein Abschluss","maennlich","192","","",""
"voll erwerbstätig","2018","(noch) kein Abschluss","weiblich","33","0.0529050405478532","0.0407322877116117","0.0650777933840947"
"voll erwerbstätig","2018","Hauptschule","maennlich","1639","","",""
"voll erwerbstätig","2018","Hauptschule","weiblich","450","0.12335545545379","0.112834631425787","0.133876279481792"
"voll erwerbstätig","2018","Realschule","maennlich","1728","","",""
"voll erwerbstätig","2018","Realschule","weiblich","1088","","",""
"voll erwerbstätig","2018","(Fach-)Abitur","maennlich","1005","","",""
"voll erwerbstätig","2018","(Fach-)Abitur","weiblich","617","0.303797818090534","0.286065649507299","0.321529986673769"
"voll erwerbstätig","2018","AkademikerIn","maennlich","2029","","",""
"voll erwerbstätig","2018","AkademikerIn","weiblich","1183","","",""
"Teilzeit","2018","(noch) kein Abschluss","maennlich","60","0.0276268521450615","0.0187715715582106","0.0364821327319124"
"Teilzeit","2018","(noch) kein Abschluss","weiblich","65","0.0821501021272591","0.0672175719431948","0.0970826323113234"
"Teilzeit","2018","Hauptschule","maennlich","162","","",""
"Teilzeit","2018","Hauptschule","weiblich","643","0.152108780194794","0.14061915082224","0.163598409567348"
"Teilzeit","2018","Realschule","maennlich","107","","",""
"Teilzeit","2018","Realschule","weiblich","1205","","",""
"Teilzeit","2018","(Fach-)Abitur","maennlich","156","","",""
"Teilzeit","2018","(Fach-)Abitur","weiblich","695","0.239172284289366","0.222724764239128","0.255619804339604"
"Teilzeit","2018","AkademikerIn","maennlich","243","","",""
"Teilzeit","2018","AkademikerIn","weiblich","933","0.225810499003123","0.211803653273029","0.239817344733217"
"nicht erwerbstätig","2018","(noch) kein Abschluss","maennlich","922","0.685277727066384","0.660186771912065","0.710368682220702"
"nicht erwerbstätig","2018","(noch) kein Abschluss","weiblich","1091","","",""
"nicht erwerbstätig","2018","Hauptschule","maennlich","1796","","",""
"nicht erwerbstätig","2018","Hauptschule","weiblich","2273","","",""
"nicht erwerbstätig","2018","Realschule","maennlich","689","0.244978194781245","0.228857182898341","0.261099206664149"
"nicht erwerbstätig","2018","Realschule","weiblich","1340","","",""
"nicht erwerbstätig","2018","(Fach-)Abitur","maennlich","639","0.261597752681569","0.242636948466792","0.280558556896347"
"nicht erwerbstätig","2018","(Fach-)Abitur","weiblich","931","0.325313609860923","0.307250025670015","0.343377194051832"
"nicht erwerbstätig","2018","AkademikerIn","maennlich","1136","","",""
"nicht erwerbstätig","2018","AkademikerIn","weiblich","1099","","",""
"Andere","2018","(noch) kein Abschluss","maennlich","142","","",""
"Andere","2018","(noch) kein Abschluss","weiblich","110","","",""
"Andere","2018","Hauptschule","maennlich","284","","",""
"Andere","2018","Hauptschule","weiblich","387","0.094277797377268","0.0849288862869699","0.103626708467566"
"Andere","2018","Realschule","maennlich","210","","",""
"Andere","2018","Realschule","weiblich","388","0.0771595019662125","0.068911683666904","0.085407320265521"
"Andere","2018","(Fach-)Abitur","maennlich","264","","",""
"Andere","2018","(Fach-)Abitur","weiblich","341","0.131716287759177","0.118677043987188","0.144755531531167"
"Andere","2018","AkademikerIn","maennlich","147","","",""
"Andere","2018","AkademikerIn","weiblich","208","","",""
"voll erwerbstätig","2019","(noch) kein Abschluss","maennlich","259","","",""
"voll erwerbstätig","2019","(noch) kein Abschluss","weiblich","34","0.0492649357813021","0.0367999287570004","0.0617299428056037"
"voll erwerbstätig","2019","Hauptschule","maennlich","1593","","",""
"voll erwerbstätig","2019","Hauptschule","weiblich","396","0.113684901751291","0.102910063424404","0.124459740078178"
"voll erwerbstätig","2019","Realschule","maennlich","1860","","",""
"voll erwerbstätig","2019","Realschule","weiblich","1163","","",""
"voll erwerbstätig","2019","(Fach-)Abitur","maennlich","1151","","",""
"voll erwerbstätig","2019","(Fach-)Abitur","weiblich","643","0.295829292027414","0.278193792618876","0.313464791435953"
"voll erwerbstätig","2019","AkademikerIn","maennlich","2491","","",""
"voll erwerbstätig","2019","AkademikerIn","weiblich","1284","","",""
"Teilzeit","2019","(noch) kein Abschluss","maennlich","64","0.0361346309162554","0.0257971213013014","0.0464721405312093"
"Teilzeit","2019","(noch) kein Abschluss","weiblich","58","0.118276154845718","0.0996763364933845","0.136875973198051"
"Teilzeit","2019","Hauptschule","maennlich","162","","",""
"Teilzeit","2019","Hauptschule","weiblich","573","0.153456792584273","0.141222385801331","0.165691199367215"
"Teilzeit","2019","Realschule","maennlich","125","","",""
"Teilzeit","2019","Realschule","weiblich","1168","","",""
"Teilzeit","2019","(Fach-)Abitur","maennlich","157","","",""
"Teilzeit","2019","(Fach-)Abitur","weiblich","710","0.245837911260176","0.229200529767754","0.262475292752599"
"Teilzeit","2019","AkademikerIn","maennlich","287","","",""
"Teilzeit","2019","AkademikerIn","weiblich","1043","","",""
"nicht erwerbstätig","2019","(noch) kein Abschluss","maennlich","778","0.63690640242755","0.610268929004293","0.663543875850807"
"nicht erwerbstätig","2019","(noch) kein Abschluss","weiblich","940","0.701241332572996","0.674878757995207","0.727603907150786"
"nicht erwerbstätig","2019","Hauptschule","maennlich","1624","","",""
"nicht erwerbstätig","2019","Hauptschule","weiblich","2033","","",""
"nicht erwerbstätig","2019","Realschule","maennlich","711","0.264189022691231","0.248089352576575","0.280288692805887"
"nicht erwerbstätig","2019","Realschule","weiblich","1291","","",""
"nicht erwerbstätig","2019","(Fach-)Abitur","maennlich","570","0.245516959968854","0.227209057768551","0.263824862169156"
"nicht erwerbstätig","2019","(Fach-)Abitur","weiblich","854","0.331560247067282","0.313369917807634","0.34975057632693"
"nicht erwerbstätig","2019","AkademikerIn","maennlich","1106","","",""
"nicht erwerbstätig","2019","AkademikerIn","weiblich","1056","","",""
"Andere","2019","(noch) kein Abschluss","maennlich","151","","",""
"Andere","2019","(noch) kein Abschluss","weiblich","126","","",""
"Andere","2019","Hauptschule","maennlich","265","","",""
"Andere","2019","Hauptschule","weiblich","332","0.0896371456989154","0.0799406107493414","0.0993336806484894"
"Andere","2019","Realschule","maennlich","185","","",""
"Andere","2019","Realschule","weiblich","354","0.0689953814723711","0.0611174748100974","0.0768732881346448"
"Andere","2019","(Fach-)Abitur","maennlich","245","","",""
"Andere","2019","(Fach-)Abitur","weiblich","366","0.126772549645127","0.113916590010788","0.139628509279466"
"Andere","2019","AkademikerIn","maennlich","161","","",""
"Andere","2019","AkademikerIn","weiblich","179","","",""
"voll erwerbstätig","2020","(noch) kein Abschluss","maennlich","389","0.184575982479232","0.164503481655915","0.204648483302548"
"voll erwerbstätig","2020","(noch) kein Abschluss","weiblich","44","0.0377157069873511","0.0268780461284174","0.0485533678462849"
"voll erwerbstätig","2020","Hauptschule","maennlich","1609","","",""
"voll erwerbstätig","2020","Hauptschule","weiblich","426","0.117780973108303","0.106664356985513","0.128897589231092"
"voll erwerbstätig","2020","Realschule","maennlich","1655","","",""
"voll erwerbstätig","2020","Realschule","weiblich","1007","","",""
"voll erwerbstätig","2020","(Fach-)Abitur","maennlich","1316","","",""
"voll erwerbstätig","2020","(Fach-)Abitur","weiblich","756","0.309537884223326","0.292173831230124","0.326901937216529"
"voll erwerbstätig","2020","AkademikerIn","maennlich","2572","","",""
"voll erwerbstätig","2020","AkademikerIn","weiblich","1399","","",""
"Teilzeit","2020","(noch) kein Abschluss","maennlich","69","0.0355796174658395","0.0259954152578015","0.0451638196738776"
"Teilzeit","2020","(noch) kein Abschluss","weiblich","73","0.117752078283393","0.0994161735423382","0.136087983024447"
"Teilzeit","2020","Hauptschule","maennlich","156","","",""
"Teilzeit","2020","Hauptschule","weiblich","534","0.158620545046569","0.146021938872572","0.171219151220566"
"Teilzeit","2020","Realschule","maennlich","114","","",""
"Teilzeit","2020","Realschule","weiblich","1101","","",""
"Teilzeit","2020","(Fach-)Abitur","maennlich","186","","",""
"Teilzeit","2020","(Fach-)Abitur","weiblich","702","0.249590148835942","0.233335138360455","0.265845159311429"
"Teilzeit","2020","AkademikerIn","maennlich","280","","",""
"Teilzeit","2020","AkademikerIn","weiblich","1028","","",""
"nicht erwerbstätig","2020","(noch) kein Abschluss","maennlich","827","0.646775077314406","0.622045058422437","0.671505096206374"
"nicht erwerbstätig","2020","(noch) kein Abschluss","weiblich","973","0.737942588093522","0.712925760080362","0.762959416106681"
"nicht erwerbstätig","2020","Hauptschule","maennlich","1546","","",""
"nicht erwerbstätig","2020","Hauptschule","weiblich","1977","","",""
"nicht erwerbstätig","2020","Realschule","maennlich","673","0.256419517044182","0.239759788298684","0.27307924578968"
"nicht erwerbstätig","2020","Realschule","weiblich","1258","","",""
"nicht erwerbstätig","2020","(Fach-)Abitur","maennlich","618","0.273346542401607","0.255354156207794","0.291338928595419"
"nicht erwerbstätig","2020","(Fach-)Abitur","weiblich","914","0.321075523601884","0.303539197897207","0.338611849306561"
"nicht erwerbstätig","2020","AkademikerIn","maennlich","1083","","",""
"nicht erwerbstätig","2020","AkademikerIn","weiblich","1052","","",""
"Andere","2020","(noch) kein Abschluss","maennlich","150","","",""
"Andere","2020","(noch) kein Abschluss","weiblich","97","0.106589626635735","0.0890344300390528","0.124144823232417"
"Andere","2020","Hauptschule","maennlich","247","","",""
"Andere","2020","Hauptschule","weiblich","293","","",""
"Andere","2020","Realschule","maennlich","197","","",""
"Andere","2020","Realschule","weiblich","324","0.0840841267296543","0.0751300727171336","0.0930381807421751"
"Andere","2020","(Fach-)Abitur","maennlich","237","","",""
"Andere","2020","(Fach-)Abitur","weiblich","351","0.119796443338848","0.107599871108739","0.131993015568957"
"Andere","2020","AkademikerIn","maennlich","178","","",""
"Andere","2020","AkademikerIn","weiblich","203","","",""
