"erwst","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Sonstiges","2013","35-65 J.","direkter Migrationshintergrund","334","0.0776722876148501","0.0693963196331051","0.0859482555965951"
"Sonstiges","2013","35-65 J.","indirekter Migrationshintergrund","48","0.0473085907955811","0.0319918613705877","0.0626253202205745"
"Sonstiges","2013","66 und älter","kein Migrationshintergrund","151","0.0316749677766514","0.0266100950259551","0.0367398405273477"
"Sonstiges","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstiges","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Vollzeit","2014","16-34 J.","kein Migrationshintergrund","1441","0.411420153603502","0.396891611362603","0.425948695844402"
"Vollzeit","2014","16-34 J.","direkter Migrationshintergrund","475","0.394597124001816","0.369543324221951","0.419650923781682"
"Vollzeit","2014","16-34 J.","indirekter Migrationshintergrund","339","0.328011617992616","0.301816762514585","0.354206473470647"
"Vollzeit","2014","35-65 J.","kein Migrationshintergrund","6074","0.557563380515349","0.548542069688079","0.566584691342619"
"Vollzeit","2014","35-65 J.","direkter Migrationshintergrund","1485","0.46595533811613","0.448842030738795","0.483068645493466"
"Vollzeit","2014","35-65 J.","indirekter Migrationshintergrund","350","0.559644996603091","0.522442008745153","0.596847984461028"
"Vollzeit","2014","66 und älter","kein Migrationshintergrund","54","0.0107556918677511","0.0077452463206021","0.0137661374149002"
"Vollzeit","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Vollzeit","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeit","2014","16-34 J.","kein Migrationshintergrund","413","0.0926078963160757","0.0840493880785353","0.101166404553616"
"Teilzeit","2014","16-34 J.","direkter Migrationshintergrund","141","0.0814471680762018","0.0674266368446618","0.0954676993077418"
"Teilzeit","2014","16-34 J.","indirekter Migrationshintergrund","80","0.0728511766918229","0.0583506585051328","0.0873516948785129"
"Teilzeit","2014","35-65 J.","kein Migrationshintergrund","2495","0.175906336206749","0.168990797415923","0.182821874997574"
"Teilzeit","2014","35-65 J.","direkter Migrationshintergrund","554","0.157509092999597","0.145012016094028","0.170006169905165"
"Teilzeit","2014","35-65 J.","indirekter Migrationshintergrund","140","0.162403339284653","0.134763533556008","0.190043145013298"
"Teilzeit","2014","66 und älter","kein Migrationshintergrund","73","0.0134534619398266","0.0100911683257258","0.0168157555539274"
"Teilzeit","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeit","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig","2014","16-34 J.","kein Migrationshintergrund","1581","0.287156899115224","0.27379915349747","0.300514644732977"
"Nicht erwerbstätig","2014","16-34 J.","direkter Migrationshintergrund","573","0.348793770222293","0.324364075627662","0.373223464816923"
"Nicht erwerbstätig","2014","16-34 J.","indirekter Migrationshintergrund","532","0.38490117793411","0.357753194285856","0.412049161582365"
"Nicht erwerbstätig","2014","35-65 J.","kein Migrationshintergrund","2343","0.210565032364136","0.203159636179186","0.217970428549086"
"Nicht erwerbstätig","2014","35-65 J.","direkter Migrationshintergrund","943","0.293254646376997","0.277636591376478","0.308872701377516"
"Nicht erwerbstätig","2014","35-65 J.","indirekter Migrationshintergrund","143","0.219384027721842","0.188371207648264","0.25039684779542"
"Nicht erwerbstätig","2014","66 und älter","kein Migrationshintergrund","4208","0.939356859941598","0.932391140697786","0.946322579185411"
"Nicht erwerbstätig","2014","66 und älter","direkter Migrationshintergrund","412","0.955466503952228","0.936170518668003","0.974762489236452"
"Nicht erwerbstätig","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstiges","2014","16-34 J.","kein Migrationshintergrund","972","0.208815050965198","0.196814630207788","0.220815471722609"
"Sonstiges","2014","16-34 J.","direkter Migrationshintergrund","273","0.175161937699689","0.155677915227281","0.194645960172098"
"Sonstiges","2014","16-34 J.","indirekter Migrationshintergrund","283","0.214236027381451","0.19134407569392","0.237127979068982"
"Sonstiges","2014","35-65 J.","kein Migrationshintergrund","732","0.055965250913766","0.0517903111817862","0.0601401906457457"
"Sonstiges","2014","35-65 J.","direkter Migrationshintergrund","282","0.0832809225072758","0.0738018921465647","0.0927599528679869"
"Sonstiges","2014","35-65 J.","indirekter Migrationshintergrund","51","0.0585676363904149","0.0409704412152364","0.0761648315655933"
"Sonstiges","2014","66 und älter","kein Migrationshintergrund","175","0.0364339862508239","0.0309656664927081","0.0419023060089398"
"Sonstiges","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstiges","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Vollzeit","2015","16-34 J.","kein Migrationshintergrund","1320","0.414357458109273","0.399322831340904","0.429392084877643"
"Vollzeit","2015","16-34 J.","direkter Migrationshintergrund","759","0.43949806518338","0.417625385688653","0.461370744678108"
"Vollzeit","2015","16-34 J.","indirekter Migrationshintergrund","280","0.356281269248895","0.328121076046309","0.384441462451481"
"Vollzeit","2015","35-65 J.","kein Migrationshintergrund","5732","0.554435861215405","0.54515143805412","0.563720284376691"
"Vollzeit","2015","35-65 J.","direkter Migrationshintergrund","1586","0.459062533950843","0.442630711704036","0.47549435619765"
"Vollzeit","2015","35-65 J.","indirekter Migrationshintergrund","359","0.574625998316975","0.537602205044299","0.611649791589651"
"Vollzeit","2015","66 und älter","kein Migrationshintergrund","53","0.01234253354136","0.0091040425515822","0.0155810245311379"
"Vollzeit","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Vollzeit","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeit","2015","16-34 J.","kein Migrationshintergrund","373","0.087187912643738","0.0785778245671974","0.0957980007202785"
"Teilzeit","2015","16-34 J.","direkter Migrationshintergrund","208","0.108554891382945","0.0948458543653659","0.122263928400524"
"Teilzeit","2015","16-34 J.","indirekter Migrationshintergrund","74","0.0603560938798437","0.0463527009530058","0.0743594868066815"
"Teilzeit","2015","35-65 J.","kein Migrationshintergrund","2465","0.187115663389791","0.179830427731534","0.194400899048048"
"Teilzeit","2015","35-65 J.","direkter Migrationshintergrund","607","0.171090441248021","0.158672696760087","0.183508185735956"
"Teilzeit","2015","35-65 J.","indirekter Migrationshintergrund","141","0.153184137404525","0.126212693597101","0.180155581211949"
"Teilzeit","2015","66 und älter","kein Migrationshintergrund","73","0.0129847041548952","0.0096641135832966","0.0163052947264938"
"Teilzeit","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeit","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig","2015","16-34 J.","kein Migrationshintergrund","1477","0.290472093553851","0.276616481631007","0.304327705476695"
"Nicht erwerbstätig","2015","16-34 J.","direkter Migrationshintergrund","755","0.307949108991018","0.287604776762011","0.328293441220024"
"Nicht erwerbstätig","2015","16-34 J.","indirekter Migrationshintergrund","496","0.366383256781556","0.338051585556364","0.394714928006749"
"Nicht erwerbstätig","2015","35-65 J.","kein Migrationshintergrund","2162","0.201904902651339","0.194406393791541","0.209403411511137"
"Nicht erwerbstätig","2015","35-65 J.","direkter Migrationshintergrund","1046","0.295176930569012","0.280136594733809","0.310217266404216"
"Nicht erwerbstätig","2015","35-65 J.","indirekter Migrationshintergrund","140","0.210681032075593","0.180142947500039","0.241219116651147"
"Nicht erwerbstätig","2015","66 und älter","kein Migrationshintergrund","4167","0.93605985552461","0.92888396216394","0.943235748885281"
"Nicht erwerbstätig","2015","66 und älter","direkter Migrationshintergrund","399","0.924821389619031","0.899985471313108","0.949657307924954"
"Nicht erwerbstätig","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstiges","2015","16-34 J.","kein Migrationshintergrund","954","0.207982535693137","0.195595437618533","0.220369633767742"
"Sonstiges","2015","16-34 J.","direkter Migrationshintergrund","256","0.143997934442657","0.128525790934772","0.159470077950543"
"Sonstiges","2015","16-34 J.","indirekter Migrationshintergrund","261","0.216979380089705","0.192741931940472","0.241216828238938"
"Sonstiges","2015","35-65 J.","kein Migrationshintergrund","650","0.0565435727434648","0.0522291102097303","0.0608580352771993"
"Sonstiges","2015","35-65 J.","direkter Migrationshintergrund","294","0.0746700942321232","0.0660025129869188","0.0833376754773276"
"Sonstiges","2015","35-65 J.","indirekter Migrationshintergrund","45","0.0615088322029072","0.0435165339770772","0.0795011304287372"
"Sonstiges","2015","66 und älter","kein Migrationshintergrund","172","0.0386129067791346","0.0329615496682904","0.0442642638899788"
"Sonstiges","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstiges","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Vollzeit","2016","16-34 J.","kein Migrationshintergrund","1200","0.412093059477841","0.396332987806373","0.427853131149309"
"Vollzeit","2016","16-34 J.","direkter Migrationshintergrund","603","0.408612325978088","0.390962849620359","0.426261802335818"
"Vollzeit","2016","16-34 J.","indirekter Migrationshintergrund","246","0.327223320439574","0.298400810992562","0.356045829886586"
"Vollzeit","2016","35-65 J.","kein Migrationshintergrund","5345","0.56571823897147","0.556088287706252","0.575348190236687"
"Vollzeit","2016","35-65 J.","direkter Migrationshintergrund","1450","0.462411855444868","0.447810375335463","0.477013335554273"
"Vollzeit","2016","35-65 J.","indirekter Migrationshintergrund","337","0.581549919680246","0.543829133648376","0.619270705712116"
"Vollzeit","2016","66 und älter","kein Migrationshintergrund","64","0.014114721959937","0.0105933781159856","0.0176360658038884"
"Vollzeit","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Vollzeit","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeit","2016","16-34 J.","kein Migrationshintergrund","328","0.0765007909142651","0.0679902439826103","0.0850113378459198"
"Teilzeit","2016","16-34 J.","direkter Migrationshintergrund","187","0.116087004937662","0.10458598062218","0.127588029253144"
"Teilzeit","2016","16-34 J.","indirekter Migrationshintergrund","73","0.0799907055538633","0.0633262905263707","0.096655120581356"
"Teilzeit","2016","35-65 J.","kein Migrationshintergrund","2389","0.194112323040742","0.186428063681695","0.201796582399789"
"Teilzeit","2016","35-65 J.","direkter Migrationshintergrund","590","0.172302253637823","0.161242666236815","0.18336184103883"
"Teilzeit","2016","35-65 J.","indirekter Migrationshintergrund","161","0.177262760200204","0.14806128863193","0.206464231768479"
"Teilzeit","2016","66 und älter","kein Migrationshintergrund","80","0.0163298596510333","0.0125465224578666","0.0201131968442"
"Teilzeit","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeit","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig","2016","16-34 J.","kein Migrationshintergrund","1391","0.320158228718288","0.305220227126288","0.335096230310287"
"Nicht erwerbstätig","2016","16-34 J.","direkter Migrationshintergrund","1897","0.343428220620592","0.326379214964244","0.360477226276941"
"Nicht erwerbstätig","2016","16-34 J.","indirekter Migrationshintergrund","454","0.404608025324125","0.374457635156843","0.434758415491407"
"Nicht erwerbstätig","2016","35-65 J.","kein Migrationshintergrund","1874","0.186439055353658","0.178872439315295","0.194005671392021"
"Nicht erwerbstätig","2016","35-65 J.","direkter Migrationshintergrund","2099","0.28176096908934","0.268586519591597","0.294935418587083"
"Nicht erwerbstätig","2016","35-65 J.","indirekter Migrationshintergrund","122","0.201856660964092","0.171164505062717","0.232548816865466"
"Nicht erwerbstätig","2016","66 und älter","kein Migrationshintergrund","4001","0.934538128533589","0.92715480667957","0.941921450387608"
"Nicht erwerbstätig","2016","66 und älter","direkter Migrationshintergrund","394","0.91495284087324","0.888401013043511","0.94150466870297"
"Nicht erwerbstätig","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstiges","2016","16-34 J.","kein Migrationshintergrund","828","0.191247920889606","0.178655410704329","0.203840431074884"
"Sonstiges","2016","16-34 J.","direkter Migrationshintergrund","293","0.131872448463657","0.119724337124597","0.144020559802718"
"Sonstiges","2016","16-34 J.","indirekter Migrationshintergrund","245","0.188177948682438","0.164168123999036","0.21218777336584"
"Sonstiges","2016","35-65 J.","kein Migrationshintergrund","569","0.0537303826341306","0.049349560522791","0.0581112047454703"
"Sonstiges","2016","35-65 J.","direkter Migrationshintergrund","340","0.0835249218279692","0.0754222933040767","0.0916275503518617"
"Sonstiges","2016","35-65 J.","indirekter Migrationshintergrund","37","0.0393306591554581","0.0244672653674726","0.0541940529434436"
"Sonstiges","2016","66 und älter","kein Migrationshintergrund","166","0.0350172898554409","0.0295299720820248","0.0405046076288569"
"Sonstiges","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstiges","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Vollzeit","2017","16-34 J.","kein Migrationshintergrund","1566","0.435385478858704","0.420767104412077","0.45000385330533"
"Vollzeit","2017","16-34 J.","direkter Migrationshintergrund","592","0.387734380811644","0.371452447850258","0.40401631377303"
"Vollzeit","2017","16-34 J.","indirekter Migrationshintergrund","280","0.326205643022962","0.298335272755092","0.354076013290832"
"Vollzeit","2017","35-65 J.","kein Migrationshintergrund","6244","0.567737576625774","0.558737287180693","0.576737866070855"
"Vollzeit","2017","35-65 J.","direkter Migrationshintergrund","1491","0.458175803362759","0.444138920263546","0.472212686461972"
"Vollzeit","2017","35-65 J.","indirekter Migrationshintergrund","374","0.604733937707543","0.569096548762108","0.640371326652977"
"Vollzeit","2017","66 und älter","kein Migrationshintergrund","69","0.014077654047627","0.0106408575835965","0.0175144505116576"
"Vollzeit","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Vollzeit","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeit","2017","16-34 J.","kein Migrationshintergrund","391","0.0873478670924471","0.0790232382555248","0.0956724959293693"
"Teilzeit","2017","16-34 J.","direkter Migrationshintergrund","208","0.107134113473632","0.0967987471319795","0.117469479815285"
"Teilzeit","2017","16-34 J.","indirekter Migrationshintergrund","83","0.0706986038401225","0.0554609875705057","0.0859362201097394"
"Teilzeit","2017","35-65 J.","kein Migrationshintergrund","2747","0.196359970791927","0.189142813435153","0.2035771281487"
"Teilzeit","2017","35-65 J.","direkter Migrationshintergrund","624","0.163142512697766","0.152732896036418","0.173552129359115"
"Teilzeit","2017","35-65 J.","indirekter Migrationshintergrund","177","0.196263370331328","0.167312911623986","0.22521382903867"
"Teilzeit","2017","66 und älter","kein Migrationshintergrund","94","0.0158261514259848","0.0121854012226751","0.0194669016292945"
"Teilzeit","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeit","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig","2017","16-34 J.","kein Migrationshintergrund","1545","0.288347490645453","0.274991436503023","0.301703544787884"
"Nicht erwerbstätig","2017","16-34 J.","direkter Migrationshintergrund","2290","0.375367790928387","0.359186634387414","0.39154894746936"
"Nicht erwerbstätig","2017","16-34 J.","indirekter Migrationshintergrund","485","0.390956281922207","0.361948023820617","0.419964540023797"
"Nicht erwerbstätig","2017","35-65 J.","kein Migrationshintergrund","2021","0.18256205993057","0.175543604056759","0.18958051580438"
"Nicht erwerbstätig","2017","35-65 J.","direkter Migrationshintergrund","2381","0.292537273070205","0.279720821628181","0.30535372451223"
"Nicht erwerbstätig","2017","35-65 J.","indirekter Migrationshintergrund","126","0.15454295015431","0.128194849337255","0.180891050971366"
"Nicht erwerbstätig","2017","66 und älter","kein Migrationshintergrund","4148","0.92758593839503","0.92002534564642","0.935146531143641"
"Nicht erwerbstätig","2017","66 und älter","direkter Migrationshintergrund","421","0.876329158235889","0.846407276359603","0.906251040112175"
"Nicht erwerbstätig","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstiges","2017","16-34 J.","kein Migrationshintergrund","917","0.188919163403396","0.177377825208265","0.200460501598527"
"Sonstiges","2017","16-34 J.","direkter Migrationshintergrund","350","0.129763714786336","0.11853411966056","0.140993309912113"
"Sonstiges","2017","16-34 J.","indirekter Migrationshintergrund","239","0.212139471214708","0.187835976264017","0.2364429661654"
"Sonstiges","2017","35-65 J.","kein Migrationshintergrund","626","0.0533403926517297","0.0492578198107154","0.057422965492744"
"Sonstiges","2017","35-65 J.","direkter Migrationshintergrund","344","0.086144410869269","0.0782398499838274","0.0940489717547105"
"Sonstiges","2017","35-65 J.","indirekter Migrationshintergrund","46","0.0444597418068193","0.0294356957904747","0.059483787823164"
"Sonstiges","2017","66 und älter","kein Migrationshintergrund","203","0.0425102561313578","0.0366247849180103","0.0483957273447053"
"Sonstiges","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstiges","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Vollzeit","2018","16-34 J.","kein Migrationshintergrund","1519","0.440696048174078","0.425829269297014","0.455562827051142"
"Vollzeit","2018","16-34 J.","direkter Migrationshintergrund","638","0.392770429524263","0.375303511865063","0.410237347183462"
"Vollzeit","2018","16-34 J.","indirekter Migrationshintergrund","275","0.322483135826884","0.294644533849545","0.350321737804224"
"Vollzeit","2018","35-65 J.","kein Migrationshintergrund","5844","0.569495269755824","0.560251021196789","0.578739518314859"
"Vollzeit","2018","35-65 J.","direkter Migrationshintergrund","1533","0.499620899792707","0.485248205195407","0.513993594390007"
"Vollzeit","2018","35-65 J.","indirekter Migrationshintergrund","370","0.623259840568264","0.587641898648593","0.658877782487935"
"Vollzeit","2018","66 und älter","kein Migrationshintergrund","61","0.0137232022904811","0.0103342146530936","0.0171121899278687"
"Vollzeit","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Vollzeit","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeit","2018","16-34 J.","kein Migrationshintergrund","396","0.0915420267616939","0.0829065555201552","0.100177498003233"
"Teilzeit","2018","16-34 J.","direkter Migrationshintergrund","250","0.132214767236237","0.120099959254775","0.144329575217698"
"Teilzeit","2018","16-34 J.","indirekter Migrationshintergrund","93","0.102151830532936","0.0841150761939226","0.12018858487195"
"Teilzeit","2018","35-65 J.","kein Migrationshintergrund","2684","0.203422967543316","0.195907578405445","0.210938356681187"
"Teilzeit","2018","35-65 J.","direkter Migrationshintergrund","653","0.17112462848676","0.160298599268744","0.181950657704775"
"Teilzeit","2018","35-65 J.","indirekter Migrationshintergrund","168","0.157815857868353","0.131018489845948","0.184613225890759"
"Teilzeit","2018","66 und älter","kein Migrationshintergrund","108","0.0217903777620538","0.0175374188336577","0.0260433366904498"
"Teilzeit","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeit","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig","2018","16-34 J.","kein Migrationshintergrund","1463","0.279613838648623","0.266174268715354","0.293053408581891"
"Nicht erwerbstätig","2018","16-34 J.","direkter Migrationshintergrund","1755","0.362739946263085","0.345543984727395","0.379935907798776"
"Nicht erwerbstätig","2018","16-34 J.","indirekter Migrationshintergrund","463","0.353348659690319","0.324879760281769","0.381817559098868"
"Nicht erwerbstätig","2018","35-65 J.","kein Migrationshintergrund","1943","0.176668293969055","0.169547895182384","0.183788692755727"
"Nicht erwerbstätig","2018","35-65 J.","direkter Migrationshintergrund","2135","0.270885800704725","0.258110850488913","0.283660750920536"
"Nicht erwerbstätig","2018","35-65 J.","indirekter Migrationshintergrund","111","0.137302720989882","0.112004960486396","0.162600481493367"
"Nicht erwerbstätig","2018","66 und älter","kein Migrationshintergrund","4142","0.917479489986085","0.909464149460648","0.925494830511521"
"Nicht erwerbstätig","2018","66 und älter","direkter Migrationshintergrund","423","0.850374313588598","0.818228407972608","0.882520219204588"
"Nicht erwerbstätig","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstiges","2018","16-34 J.","kein Migrationshintergrund","906","0.188148086415606","0.176444696562967","0.199851476268245"
"Sonstiges","2018","16-34 J.","direkter Migrationshintergrund","360","0.112274856976415","0.100983375134791","0.12356633881804"
"Sonstiges","2018","16-34 J.","indirekter Migrationshintergrund","252","0.22201637394986","0.197264300009986","0.246768447889735"
"Sonstiges","2018","35-65 J.","kein Migrationshintergrund","550","0.0504134687318046","0.0463285995475643","0.0544983379160449"
"Sonstiges","2018","35-65 J.","direkter Migrationshintergrund","328","0.0583686710158088","0.0516296211463275","0.0651077208852902"
"Sonstiges","2018","35-65 J.","indirekter Migrationshintergrund","62","0.0816215805735009","0.0614970098214831","0.101746151325519"
"Sonstiges","2018","66 und älter","kein Migrationshintergrund","216","0.0470069299613805","0.0408414248923888","0.0531724350303723"
"Sonstiges","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstiges","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Vollzeit","2019","16-34 J.","kein Migrationshintergrund","1473","0.456831492655052","0.441474886544176","0.472188098765928"
"Vollzeit","2019","16-34 J.","direkter Migrationshintergrund","607","0.376791435994167","0.357792373078142","0.395790498910192"
"Vollzeit","2019","16-34 J.","indirekter Migrationshintergrund","257","0.325191088177207","0.295496393290904","0.35488578306351"
"Vollzeit","2019","35-65 J.","kein Migrationshintergrund","6590","0.568006736503429","0.559013297062487","0.57700017594437"
"Vollzeit","2019","35-65 J.","direkter Migrationshintergrund","1523","0.487594837013449","0.472737546309883","0.502452127717014"
"Vollzeit","2019","35-65 J.","indirekter Migrationshintergrund","534","0.62039748160697","0.588674952776525","0.652120010437415"
"Vollzeit","2019","66 und älter","kein Migrationshintergrund","188","0.0167637560487305","0.0131134903224566","0.0204140217750043"
"Vollzeit","2019","66 und älter","direkter Migrationshintergrund","","","",""
"Vollzeit","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeit","2019","16-34 J.","kein Migrationshintergrund","408","0.106894577755705","0.0973692673414588","0.116419888169952"
"Teilzeit","2019","16-34 J.","direkter Migrationshintergrund","216","0.146190505691656","0.132338743177012","0.1600422682063"
"Teilzeit","2019","16-34 J.","indirekter Migrationshintergrund","100","0.132820032416446","0.111306805690043","0.154333259142849"
"Teilzeit","2019","35-65 J.","kein Migrationshintergrund","2704","0.206544725969511","0.199194869388396","0.213894582550626"
"Teilzeit","2019","35-65 J.","direkter Migrationshintergrund","631","0.186320665520698","0.174747278411261","0.197894052630135"
"Teilzeit","2019","35-65 J.","indirekter Migrationshintergrund","205","0.203549398666435","0.177229599003457","0.229869198329413"
"Teilzeit","2019","66 und älter","kein Migrationshintergrund","162","0.0235917532731283","0.0192765058364127","0.027907000709844"
"Teilzeit","2019","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeit","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig","2019","16-34 J.","kein Migrationshintergrund","1321","0.257325618269283","0.243848697642645","0.27080253889592"
"Nicht erwerbstätig","2019","16-34 J.","direkter Migrationshintergrund","1323","0.371590180476847","0.352644135726011","0.390536225227683"
"Nicht erwerbstätig","2019","16-34 J.","indirekter Migrationshintergrund","386","0.379128103820278","0.34837328766714","0.409882919973416"
"Nicht erwerbstätig","2019","35-65 J.","kein Migrationshintergrund","1811","0.176328254195629","0.169409169889414","0.183247338501845"
"Nicht erwerbstätig","2019","35-65 J.","direkter Migrationshintergrund","1890","0.258999531189038","0.245978000054677","0.272021062323399"
"Nicht erwerbstätig","2019","35-65 J.","indirekter Migrationshintergrund","117","0.1278960819478","0.106064712253854","0.149727451641746"
"Nicht erwerbstätig","2019","66 und älter","kein Migrationshintergrund","4163","0.917517823963066","0.909696195458831","0.925339452467302"
"Nicht erwerbstätig","2019","66 und älter","direkter Migrationshintergrund","408","0.914900136305611","0.889484038451359","0.940316234159862"
"Nicht erwerbstätig","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstiges","2019","16-34 J.","kein Migrationshintergrund","840","0.17894831131996","0.167131535730733","0.190765086909186"
"Sonstiges","2019","16-34 J.","direkter Migrationshintergrund","353","0.10542787783733","0.0933872155589723","0.117468540115688"
"Sonstiges","2019","16-34 J.","indirekter Migrationshintergrund","213","0.162860775586069","0.139454827365876","0.186266723806262"
"Sonstiges","2019","35-65 J.","kein Migrationshintergrund","549","0.0491202833314311","0.045196510936078","0.0530440557267842"
"Sonstiges","2019","35-65 J.","direkter Migrationshintergrund","304","0.0670849662768155","0.0596490075243905","0.0745209250292406"
"Sonstiges","2019","35-65 J.","indirekter Migrationshintergrund","43","0.0481570377787957","0.0341617839631768","0.0621522915944145"
"Sonstiges","2019","66 und älter","kein Migrationshintergrund","239","0.0421266667150751","0.0364152681922392","0.047838065237911"
"Sonstiges","2019","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstiges","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"Vollzeit","2020","16-34 J.","kein Migrationshintergrund","1403","0.442072029805514","0.426463402699233","0.457680656911794"
"Vollzeit","2020","16-34 J.","direkter Migrationshintergrund","1451","0.454194796212406","0.438169054410711","0.470220538014102"
"Vollzeit","2020","16-34 J.","indirekter Migrationshintergrund","270","0.310778871817055","0.281379730157141","0.340178013476969"
"Vollzeit","2020","35-65 J.","kein Migrationshintergrund","5907","0.567541659815059","0.558128221337236","0.576955098292882"
"Vollzeit","2020","35-65 J.","direkter Migrationshintergrund","2057","0.480452672179123","0.466690658295258","0.494214686062988"
"Vollzeit","2020","35-65 J.","indirekter Migrationshintergrund","440","0.614431410121759","0.579872651537427","0.64899016870609"
"Vollzeit","2020","66 und älter","kein Migrationshintergrund","131","0.0163360017777548","0.0126211206936132","0.0200508828618963"
"Vollzeit","2020","66 und älter","direkter Migrationshintergrund","","","",""
"Vollzeit","2020","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeit","2020","16-34 J.","kein Migrationshintergrund","389","0.114166218662286","0.104171420070455","0.124161017254117"
"Teilzeit","2020","16-34 J.","direkter Migrationshintergrund","271","0.125012070166856","0.114366835665234","0.135657304668477"
"Teilzeit","2020","16-34 J.","indirekter Migrationshintergrund","84","0.0919009488537104","0.0735500971566722","0.110251800550749"
"Teilzeit","2020","35-65 J.","kein Migrationshintergrund","2552","0.213058222347624","0.205277897546525","0.220838547148724"
"Teilzeit","2020","35-65 J.","direkter Migrationshintergrund","714","0.195685687958705","0.18475779185409","0.206613584063319"
"Teilzeit","2020","35-65 J.","indirekter Migrationshintergrund","178","0.171321893292383","0.144569048467686","0.19807473811708"
"Teilzeit","2020","66 und älter","kein Migrationshintergrund","148","0.0227657051050401","0.0183946272222482","0.027136782987832"
"Teilzeit","2020","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeit","2020","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig","2020","16-34 J.","kein Migrationshintergrund","1325","0.269769370669215","0.255819972800338","0.283718768538093"
"Nicht erwerbstätig","2020","16-34 J.","direkter Migrationshintergrund","1526","0.334672149332076","0.319483964752261","0.349860333911891"
"Nicht erwerbstätig","2020","16-34 J.","indirekter Migrationshintergrund","384","0.390823448518656","0.359828457695024","0.421818439342287"
"Nicht erwerbstätig","2020","35-65 J.","kein Migrationshintergrund","1714","0.172689804940274","0.165507814633648","0.1798717952469"
"Nicht erwerbstätig","2020","35-65 J.","direkter Migrationshintergrund","2009","0.282318424758777","0.269919625266407","0.294717224251147"
"Nicht erwerbstätig","2020","35-65 J.","indirekter Migrationshintergrund","106","0.14939880028925","0.124087925477028","0.174709675101473"
"Nicht erwerbstätig","2020","66 und älter","kein Migrationshintergrund","3959","0.913836444392066","0.905613171834812","0.922059716949319"
"Nicht erwerbstätig","2020","66 und älter","direkter Migrationshintergrund","419","0.905597168468511","0.87910697056517","0.932087366371851"
"Nicht erwerbstätig","2020","66 und älter","indirekter Migrationshintergrund","35","0.924144252893899","0.846786122925107","1.00150238286269"
"Sonstiges","2020","16-34 J.","kein Migrationshintergrund","772","0.173992380862985","0.162077594448479","0.185907167277491"
"Sonstiges","2020","16-34 J.","direkter Migrationshintergrund","460","0.0861209842886618","0.0770912062857902","0.0951507622915334"
"Sonstiges","2020","16-34 J.","indirekter Migrationshintergrund","214","0.206496730810579","0.180783267966162","0.232210193654996"
