"erwst","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","52","0.0402125981092184","0.0311368919224331","0.0492883042960036"
"Andere","2020","5 Einkommensstärkstes Quintil","Westdeutschland","497","0.0501952646069594","0.0457301417828956","0.0546603874310232"
"nicht erwerbstätig","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","689","0.710770258269935","0.682118805135615","0.739421711404255"
"nicht erwerbstätig","2020","1 Einkommensschwächstes Quintil","Westdeutschland","2446","0.671472875410634","0.656053062781763","0.686892688039505"
"nicht erwerbstätig","2020","2","Ostdeutschland","391","0.527273375949984","0.492503074746991","0.562043677152978"
"nicht erwerbstätig","2020","2","Westdeutschland","1607","0.551831064134994","0.534667511777337","0.568994616492651"
"nicht erwerbstätig","2020","3","Ostdeutschland","396","0.472953117327683","0.439089096394969","0.506817138260396"
"nicht erwerbstätig","2020","3","Westdeutschland","1096","0.50834892957084","0.490096925624251","0.526600933517428"
"nicht erwerbstätig","2020","4","Ostdeutschland","614","0.398378712355529","0.37413149690975","0.422625927801308"
"nicht erwerbstätig","2020","4","Westdeutschland","1614","0.397651027451729","0.384333510792823","0.410968544110634"
"nicht erwerbstätig","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","390","0.225086506571766","0.205792910564575","0.244380102578957"
"nicht erwerbstätig","2020","5 Einkommensstärkstes Quintil","Westdeutschland","2234","0.260926114024339","0.251945881698167","0.26990634635051"
"Teilzeit","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","73","0.0795241075442861","0.0624272549888226","0.0966209600997496"
"Teilzeit","2020","1 Einkommensschwächstes Quintil","Westdeutschland","283","0.109271214749076","0.0990287406924982","0.119513688805653"
"Teilzeit","2020","2","Ostdeutschland","119","0.159984973465271","0.134453926500026","0.185516020430516"
"Teilzeit","2020","2","Westdeutschland","421","0.130478593092739","0.118853591973915","0.142103594211562"
"Teilzeit","2020","3","Ostdeutschland","107","0.113776693948218","0.0922388070583075","0.135314580838129"
"Teilzeit","2020","3","Westdeutschland","434","0.138171851877126","0.12557328257798","0.150770421176273"
"Teilzeit","2020","4","Ostdeutschland","207","0.134104453783139","0.117227014049988","0.15098189351629"
"Teilzeit","2020","4","Westdeutschland","925","0.153069745849364","0.143272215636286","0.162867276062441"
"Teilzeit","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","246","0.127695266153128","0.112277077618435","0.143113454687821"
"Teilzeit","2020","5 Einkommensstärkstes Quintil","Westdeutschland","1537","0.145077025481527","0.137875115547265","0.152278935415789"
"voll erwerbstätig","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","87","0.072558504179418","0.0561658990658004","0.0889511092930355"
"voll erwerbstätig","2020","1 Einkommensschwächstes Quintil","Westdeutschland","396","0.0915075141907548","0.0820414751332574","0.100973553248252"
"voll erwerbstätig","2020","2","Ostdeutschland","201","0.202265493525212","0.174290139671076","0.230240847379349"
"voll erwerbstätig","2020","2","Westdeutschland","758","0.174486891329736","0.161388238815232","0.18758554384424"
"voll erwerbstätig","2020","3","Ostdeutschland","277","0.341032813653423","0.3088788266455","0.373186800661345"
"voll erwerbstätig","2020","3","Westdeutschland","1081","0.271189487376703","0.254958503659355","0.287420471094051"
"voll erwerbstätig","2020","4","Ostdeutschland","667","0.429448175452667","0.40493186329745","0.453964487607884"
"voll erwerbstätig","2020","4","Westdeutschland","2179","0.366003905132221","0.352895970760033","0.379111839504409"
"voll erwerbstätig","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","1112","0.607005629165887","0.5844423943772","0.629568863954574"
"voll erwerbstätig","2020","5 Einkommensstärkstes Quintil","Westdeutschland","4918","0.543801595887175","0.533616104398398","0.553987087375951"
