,Unnamed: 0,year,bula_h,migback,plb0419_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1166,1166,2020,Hesse,Direct migration background,Difficult,0.78903,132,3420,0.38967,1.43735
1167,1167,2020,Hesse,Direct migration background,Almost impossible,0.21097,60,3420,0.10916,0.37042
1168,1168,2020,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,41,3420,0.74973,1.23257
1169,1169,2020,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,1.0,102,3420,0.64373,1.40217
1170,1170,2020,Baden-Wuerttemberg,No migration background,Easy,0.36925,57,3420,0.28523,0.48041
1171,1171,2020,Baden-Wuerttemberg,No migration background,Difficult,0.63075,81,3420,0.47192,0.78437
1172,1172,2020,Baden-Wuerttemberg,Direct migration background,Easy,0.12813,41,3420,0.06491,0.2208
1173,1173,2020,Baden-Wuerttemberg,Direct migration background,Difficult,0.52771,176,3420,0.34977,0.81031
1174,1174,2020,Baden-Wuerttemberg,Direct migration background,Almost impossible,0.34417,54,3420,0.11074,0.62131
1175,1175,2020,Bavaria,No migration background,Easy,0.36645,83,3420,0.28215,0.47228
1176,1176,2020,Bavaria,No migration background,Difficult,0.46392,88,3420,0.34887,0.63764
1177,1177,2020,Bavaria,No migration background,Almost impossible,0.16963,44,3420,0.1257,0.21214
1178,1178,2020,Bavaria,Direct migration background,Easy,0.19361,41,3420,0.08901,0.33162
1179,1179,2020,Bavaria,Direct migration background,Difficult,0.80639,165,3420,0.47356,1.22112
1180,1180,2020,Berlin,No migration background,Difficult,1.0,41,3420,0.71669,1.3126
1181,1181,2020,Berlin,Direct migration background,Difficult,1.0,53,3420,0.4778,1.47235
1182,1182,2020,Brandenburg,No migration background,Difficult,1.0,38,3420,0.71917,1.34189
1183,1183,2020,Brandenburg,Direct migration background,Difficult,1.0,57,3420,0.69032,1.4135
1184,1184,2020,Saxony,No migration background,Easy,0.25842,33,3420,0.18462,0.34129
1185,1185,2020,Saxony,No migration background,Difficult,0.74158,69,3420,0.53871,0.95692
1186,1186,2020,Saxony,Direct migration background,Difficult,1.0,74,3420,0.64565,1.43781
1187,1187,2020,Saxony-Anhalt,No migration background,Difficult,1.0,58,3420,0.64853,1.37137
1188,1188,2020,Saxony-Anhalt,Direct migration background,Difficult,1.0,57,3420,0.63103,1.44189
1189,1189,2020,Thuringa,Direct migration background,Difficult,1.0,47,3420,0.32173,1.88732
1190,1190,2021,Schleswig-Holstein,Direct migration background,Difficult,1.0,37,643,0.44566,1.48705
1191,1191,2021,Lower Saxony,Direct migration background,Difficult,1.0,68,643,0.65526,1.4394
1192,1192,2021,North Rhine-Westphalia,Direct migration background,Easy,0.2131,66,643,0.13533,0.30813
1193,1193,2021,North Rhine-Westphalia,Direct migration background,Difficult,0.62691,170,643,0.49214,0.76487
1194,1194,2021,North Rhine-Westphalia,Direct migration background,Almost impossible,0.15999,38,643,0.10295,0.22045
1195,1195,2021,Hesse,Direct migration background,Difficult,1.0,88,643,0.62449,1.42506
1196,1196,2021,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,1.0,41,643,0.71518,1.36221
1197,1197,2021,Baden-Wuerttemberg,Direct migration background,Difficult,1.0,60,643,0.58353,1.43357
1198,1198,2021,Bavaria,Direct migration background,Difficult,1.0,36,643,0.51983,1.72519
1199,1199,2021,Berlin,Direct migration background,Difficult,1.0,39,643,0.68872,1.36949
