year,pgisced97,quintil_oecd,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.51025,100,181,0.43722,0.58328
1998,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.25445,39,181,0.19082,0.31807
1998,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.64830,63,63,0.52944,0.76716
1998,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.23365,41,200,0.17486,0.29245
1998,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.52288,109,200,0.45348,0.59227
1998,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.24347,50,200,0.18384,0.30310
1998,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.23242,74,303,0.18478,0.28005
1998,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.55373,166,303,0.49766,0.60979
1998,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.21386,63,303,0.16761,0.26010
1998,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.20931,84,419,0.17031,0.24831
1998,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.55954,246,419,0.51195,0.60713
1998,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.23115,89,419,0.19074,0.27157
1998,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.19785,131,677,0.16782,0.22788
1998,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.60595,412,677,0.56911,0.64278
1998,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.19620,134,677,0.16626,0.22614
1999,No answer / don't know,1st Quintile,Very concerned,0.41050,36,77,0.29990,0.52110
1999,No answer / don't know,1st Quintile,Somewhat concerned,0.36582,41,77,0.25753,0.47411
1999,No answer / don't know,2nd Quintile,Somewhat concerned,0.52758,32,32,0.35184,0.70333
1999,Pre-primary Level,1st Quintile,Somewhat concerned,0.54564,34,34,0.37575,0.71552
1999,Pre-primary Level,2nd Quintile,Very concerned,0.33228,31,70,0.22113,0.44342
1999,Pre-primary Level,2nd Quintile,Somewhat concerned,0.42257,39,70,0.30601,0.53912
1999,Primary Level,1st Quintile,Very concerned,0.28201,49,177,0.21553,0.34849
1999,Primary Level,1st Quintile,Somewhat concerned,0.47070,86,177,0.39695,0.54444
1999,Primary Level,1st Quintile,Not concerned at all,0.24730,42,177,0.18355,0.31104
1999,Primary Level,2nd Quintile,Very concerned,0.29051,32,77,0.18844,0.39258
1999,Primary Level,2nd Quintile,Somewhat concerned,0.39303,45,77,0.28322,0.50284
1999,Lower Secondary Level,1st Quintile,Very concerned,0.29556,215,720,0.26221,0.32892
1999,Lower Secondary Level,1st Quintile,Somewhat concerned,0.49977,361,720,0.46322,0.53632
1999,Lower Secondary Level,1st Quintile,Not concerned at all,0.20467,144,720,0.17518,0.23416
1999,Lower Secondary Level,2nd Quintile,Very concerned,0.28683,181,606,0.25079,0.32287
1999,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.52750,320,606,0.48772,0.56729
1999,Lower Secondary Level,2nd Quintile,Not concerned at all,0.18567,105,606,0.15468,0.21665
1999,Lower Secondary Level,3rd Quintile,Very concerned,0.24868,134,486,0.21021,0.28715
1999,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.53254,259,486,0.48813,0.57694
1999,Lower Secondary Level,3rd Quintile,Not concerned at all,0.21878,93,486,0.18199,0.25557
1999,Lower Secondary Level,4th Quintile,Very concerned,0.31065,109,367,0.26324,0.35806
1999,Lower Secondary Level,4th Quintile,Somewhat concerned,0.50133,197,367,0.45010,0.55255
1999,Lower Secondary Level,4th Quintile,Not concerned at all,0.18802,61,367,0.14799,0.22805
1999,Lower Secondary Level,5th Quintile,Very concerned,0.25973,65,238,0.20390,0.31556
1999,Lower Secondary Level,5th Quintile,Somewhat concerned,0.54402,131,238,0.48061,0.60743
1999,Lower Secondary Level,5th Quintile,Not concerned at all,0.19625,42,238,0.14569,0.24682
1999,Upper Secondary Level,1st Quintile,Very concerned,0.29253,363,1226,0.26706,0.31801
1999,Upper Secondary Level,1st Quintile,Somewhat concerned,0.55874,695,1226,0.53094,0.58655
1999,Upper Secondary Level,1st Quintile,Not concerned at all,0.14872,168,1226,0.12880,0.16865
1999,Upper Secondary Level,2nd Quintile,Very concerned,0.28992,445,1548,0.26731,0.31253
1999,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.55888,869,1548,0.53413,0.58362
1999,Upper Secondary Level,2nd Quintile,Not concerned at all,0.15121,234,1548,0.13335,0.16906
1999,Upper Secondary Level,3rd Quintile,Very concerned,0.27892,424,1527,0.25641,0.30142
1999,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.54133,841,1527,0.51633,0.56633
1999,Upper Secondary Level,3rd Quintile,Not concerned at all,0.17975,262,1527,0.16049,0.19902
1999,Upper Secondary Level,4th Quintile,Very concerned,0.32777,434,1424,0.30338,0.35216
1999,Upper Secondary Level,4th Quintile,Somewhat concerned,0.51460,772,1424,0.48863,0.54056
1999,Upper Secondary Level,4th Quintile,Not concerned at all,0.15763,218,1424,0.13870,0.17657
1999,Upper Secondary Level,5th Quintile,Very concerned,0.30135,354,1186,0.27523,0.32748
1999,Upper Secondary Level,5th Quintile,Somewhat concerned,0.55322,666,1186,0.52491,0.58153
1999,Upper Secondary Level,5th Quintile,Not concerned at all,0.14543,166,1186,0.12536,0.16550
1999,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.37490,32,69,0.25983,0.48996
1999,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.49163,37,69,0.37280,0.61046
1999,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.53476,44,44,0.38567,0.68385
1999,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.33687,33,83,0.23457,0.43917
1999,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.60659,50,83,0.50085,0.71232
1999,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.36560,48,121,0.27943,0.45176
1999,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.50862,73,121,0.41918,0.59807
1999,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.36744,37,100,0.27247,0.46241
1999,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.54813,63,100,0.45009,0.64616
1999,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.47010,40,40,0.31346,0.62675
1999,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.32062,45,125,0.23847,0.40276
1999,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.62849,80,125,0.54344,0.71354
1999,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.27368,59,173,0.20705,0.34031
1999,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.61941,114,173,0.54684,0.69197
1999,First Stage of Tertiary Education,4th Quintile,Very concerned,0.30504,65,185,0.23851,0.37157
1999,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.57415,120,185,0.50270,0.64560
1999,First Stage of Tertiary Education,5th Quintile,Very concerned,0.24857,46,164,0.18222,0.31492
1999,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.59310,118,164,0.51769,0.66852
1999,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.38200,43,122,0.29542,0.46857
1999,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.51420,79,122,0.42514,0.60325
1999,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.33815,72,212,0.27432,0.40199
1999,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.57197,140,212,0.50521,0.63873
1999,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.31258,98,352,0.26409,0.36108
1999,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.58060,222,352,0.52898,0.63223
1999,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.10681,32,352,0.07450,0.13913
1999,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.32979,150,467,0.28710,0.37247
1999,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.57883,276,467,0.53400,0.62366
1999,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.09138,41,467,0.06522,0.11754
1999,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.26699,214,764,0.23560,0.29838
1999,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.59785,462,764,0.56306,0.63265
1999,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.13516,88,764,0.11090,0.15941
2000,Pre-primary Level,1st Quintile,Somewhat concerned,0.44650,32,32,0.27150,0.62150
2000,Pre-primary Level,2nd Quintile,Somewhat concerned,0.46576,32,32,0.29016,0.64136
2000,Pre-primary Level,3rd Quintile,Somewhat concerned,0.55205,38,38,0.39182,0.71229
2000,Primary Level,1st Quintile,Very concerned,0.34455,33,79,0.23908,0.45001
2000,Primary Level,1st Quintile,Somewhat concerned,0.41818,46,79,0.30872,0.52765
2000,Lower Secondary Level,1st Quintile,Very concerned,0.25015,175,699,0.21801,0.28228
2000,Lower Secondary Level,1st Quintile,Somewhat concerned,0.50423,357,699,0.46714,0.54132
2000,Lower Secondary Level,1st Quintile,Not concerned at all,0.24563,167,699,0.21369,0.27756
2000,Lower Secondary Level,2nd Quintile,Very concerned,0.20186,103,491,0.16632,0.23740
2000,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.53380,272,491,0.48963,0.57797
2000,Lower Secondary Level,2nd Quintile,Not concerned at all,0.26434,116,491,0.22530,0.30339
2000,Lower Secondary Level,3rd Quintile,Very concerned,0.21017,80,359,0.16796,0.25237
2000,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.53796,195,359,0.48632,0.58961
2000,Lower Secondary Level,3rd Quintile,Not concerned at all,0.25187,84,359,0.20690,0.29684
2000,Lower Secondary Level,4th Quintile,Very concerned,0.28552,75,271,0.23164,0.33939
2000,Lower Secondary Level,4th Quintile,Somewhat concerned,0.42881,124,271,0.36978,0.48784
2000,Lower Secondary Level,4th Quintile,Not concerned at all,0.28567,72,271,0.23179,0.33956
2000,Lower Secondary Level,5th Quintile,Very concerned,0.22143,32,150,0.15476,0.28810
2000,Lower Secondary Level,5th Quintile,Somewhat concerned,0.48372,77,150,0.40348,0.56396
2000,Lower Secondary Level,5th Quintile,Not concerned at all,0.29485,41,150,0.22164,0.36807
2000,Upper Secondary Level,1st Quintile,Very concerned,0.26948,356,1294,0.24529,0.29366
2000,Upper Secondary Level,1st Quintile,Somewhat concerned,0.53870,691,1294,0.51153,0.56587
2000,Upper Secondary Level,1st Quintile,Not concerned at all,0.19182,247,1294,0.17036,0.21328
2000,Upper Secondary Level,2nd Quintile,Very concerned,0.25033,377,1530,0.22862,0.27205
2000,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.54971,865,1530,0.52477,0.57465
2000,Upper Secondary Level,2nd Quintile,Not concerned at all,0.19996,288,1530,0.17991,0.22001
2000,Upper Secondary Level,3rd Quintile,Very concerned,0.25585,378,1485,0.23365,0.27805
2000,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.56074,851,1485,0.53549,0.58599
2000,Upper Secondary Level,3rd Quintile,Not concerned at all,0.18340,256,1485,0.16371,0.20309
2000,Upper Secondary Level,4th Quintile,Very concerned,0.25428,365,1427,0.23167,0.27688
2000,Upper Secondary Level,4th Quintile,Somewhat concerned,0.57709,827,1427,0.55145,0.60273
2000,Upper Secondary Level,4th Quintile,Not concerned at all,0.16863,235,1427,0.14920,0.18807
2000,Upper Secondary Level,5th Quintile,Very concerned,0.29187,308,1101,0.26500,0.31873
2000,Upper Secondary Level,5th Quintile,Somewhat concerned,0.52953,594,1101,0.50004,0.55903
2000,Upper Secondary Level,5th Quintile,Not concerned at all,0.17860,199,1101,0.15596,0.20123
2000,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.35302,42,101,0.25935,0.44669
2000,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.59432,59,101,0.49808,0.69056
2000,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.49363,39,39,0.33466,0.65259
2000,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.43611,42,107,0.34170,0.53051
2000,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.47814,65,107,0.38305,0.57324
2000,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.35114,46,121,0.26573,0.43654
2000,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.50948,75,121,0.42003,0.59892
2000,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.28060,39,123,0.20087,0.36032
2000,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.56640,84,123,0.47846,0.65434
2000,First Stage of Tertiary Education,1st Quintile,Very concerned,0.42836,51,109,0.33504,0.52169
2000,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.41555,58,109,0.32260,0.50849
2000,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.31683,66,229,0.25644,0.37722
2000,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.56477,131,229,0.50042,0.62913
2000,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.11840,32,229,0.07646,0.16034
2000,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.35480,95,279,0.29856,0.41105
2000,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.53563,153,279,0.47700,0.59425
2000,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.10957,31,279,0.07285,0.14629
2000,First Stage of Tertiary Education,4th Quintile,Very concerned,0.30006,75,276,0.24590,0.35423
2000,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.54691,160,276,0.48807,0.60574
2000,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.15303,41,276,0.11048,0.19558
2000,First Stage of Tertiary Education,5th Quintile,Very concerned,0.30355,72,243,0.24562,0.36148
2000,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.57190,139,243,0.50956,0.63424
2000,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.12455,32,243,0.08295,0.16616
2000,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.30506,43,118,0.22163,0.38849
2000,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.51679,75,118,0.42624,0.60734
2000,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.34644,71,220,0.28342,0.40946
2000,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.58169,149,220,0.51636,0.64702
2000,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.34085,113,369,0.29242,0.38928
2000,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.53036,206,369,0.47936,0.58135
2000,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.12879,50,369,0.09457,0.16302
2000,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.28935,140,491,0.24920,0.32951
2000,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.58781,303,491,0.54423,0.63140
2000,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.12283,48,491,0.09377,0.15190
2000,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.26633,242,831,0.23625,0.29640
2000,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.60722,497,831,0.57400,0.64045
2000,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.12645,92,831,0.10384,0.14906
2001,Pre-primary Level,1st Quintile,Very concerned,0.37084,45,89,0.26992,0.47176
2001,Pre-primary Level,1st Quintile,Somewhat concerned,0.35261,44,89,0.25278,0.45243
2001,Pre-primary Level,2nd Quintile,Very concerned,0.39562,48,101,0.29978,0.49146
2001,Pre-primary Level,2nd Quintile,Somewhat concerned,0.43280,53,101,0.33569,0.52991
2001,Pre-primary Level,3rd Quintile,Very concerned,0.34696,38,84,0.24455,0.44937
2001,Pre-primary Level,3rd Quintile,Somewhat concerned,0.52725,46,84,0.41985,0.63466
2001,Pre-primary Level,4th Quintile,Very concerned,0.40507,47,86,0.30071,0.50943
2001,Pre-primary Level,4th Quintile,Somewhat concerned,0.38120,39,86,0.27795,0.48446
2001,Pre-primary Level,5th Quintile,Very concerned,0.44236,44,81,0.33353,0.55120
2001,Pre-primary Level,5th Quintile,Somewhat concerned,0.41508,37,81,0.30711,0.52306
2001,Primary Level,1st Quintile,Very concerned,0.27229,41,145,0.19959,0.34500
2001,Primary Level,1st Quintile,Somewhat concerned,0.53414,72,145,0.45267,0.61562
2001,Primary Level,1st Quintile,Not concerned at all,0.19356,32,145,0.12903,0.25809
2001,Primary Level,2nd Quintile,Somewhat concerned,0.43621,38,38,0.27642,0.59601
2001,Lower Secondary Level,1st Quintile,Very concerned,0.31697,307,984,0.28788,0.34606
2001,Lower Secondary Level,1st Quintile,Somewhat concerned,0.46300,461,984,0.43182,0.49417
2001,Lower Secondary Level,1st Quintile,Not concerned at all,0.22004,216,984,0.19414,0.24593
2001,Lower Secondary Level,2nd Quintile,Very concerned,0.29698,235,774,0.26477,0.32919
2001,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.47149,382,774,0.43630,0.50668
2001,Lower Secondary Level,2nd Quintile,Not concerned at all,0.23153,157,774,0.20179,0.26126
2001,Lower Secondary Level,3rd Quintile,Very concerned,0.33595,197,584,0.29761,0.37429
2001,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.47005,269,584,0.42954,0.51057
2001,Lower Secondary Level,3rd Quintile,Not concerned at all,0.19400,118,584,0.16190,0.22610
2001,Lower Secondary Level,4th Quintile,Very concerned,0.29427,141,458,0.25248,0.33605
2001,Lower Secondary Level,4th Quintile,Somewhat concerned,0.50643,227,458,0.46059,0.55227
2001,Lower Secondary Level,4th Quintile,Not concerned at all,0.19930,90,458,0.16268,0.23593
2001,Lower Secondary Level,5th Quintile,Very concerned,0.29121,68,238,0.23337,0.34905
2001,Lower Secondary Level,5th Quintile,Somewhat concerned,0.46768,110,238,0.40416,0.53121
2001,Lower Secondary Level,5th Quintile,Not concerned at all,0.24111,60,238,0.18665,0.29557
2001,Upper Secondary Level,1st Quintile,Very concerned,0.35288,704,1994,0.33190,0.37386
2001,Upper Secondary Level,1st Quintile,Somewhat concerned,0.45597,916,1994,0.43410,0.47783
2001,Upper Secondary Level,1st Quintile,Not concerned at all,0.19116,374,1994,0.17390,0.20842
2001,Upper Secondary Level,2nd Quintile,Very concerned,0.34445,880,2471,0.32571,0.36319
2001,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.48027,1187,2471,0.46057,0.49997
2001,Upper Secondary Level,2nd Quintile,Not concerned at all,0.17528,404,2471,0.16028,0.19027
2001,Upper Secondary Level,3rd Quintile,Very concerned,0.33265,893,2607,0.31456,0.35075
2001,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.50875,1317,2607,0.48955,0.52794
2001,Upper Secondary Level,3rd Quintile,Not concerned at all,0.15860,397,2607,0.14457,0.17262
2001,Upper Secondary Level,4th Quintile,Very concerned,0.33594,856,2458,0.31726,0.35462
