"plj0047","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Große Sorgen","1994","Sachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1994","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Große Sorgen","1994","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Große Sorgen","1994","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1994","Thüringen","kein Migrationshintergrund","","","",""
"Große Sorgen","1994","Thüringen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1994","Thüringen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Hamburg","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Hamburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Hamburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Niedersachsen","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Niedersachsen","direkter Migrationshintergrund","32","0.296728420222846","0.203382512513754","0.390074327931939"
"Einige Sorgen","1994","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Bremen","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Bremen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Bremen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Nordrhein-Westfalen","direkter Migrationshintergrund","154","0.322667582828067","0.280130500349148","0.365204665306987"
"Einige Sorgen","1994","Nordrhein-Westfalen","indirekter Migrationshintergrund","33","0.298111414329449","0.21143925939597","0.384783569262929"
"Einige Sorgen","1994","Hessen","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Hessen","direkter Migrationshintergrund","117","0.46550274188513","0.401591975582765","0.529413508187496"
"Einige Sorgen","1994","Hessen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","31","0.458391343026806","0.351197449169785","0.565585236883827"
"Einige Sorgen","1994","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Baden-Württemberg","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Baden-Württemberg","direkter Migrationshintergrund","238","0.44659831295812","0.403703772578288","0.489492853337953"
"Einige Sorgen","1994","Baden-Württemberg","indirekter Migrationshintergrund","48","0.463126017997426","0.36587969861778","0.560372337377073"
"Einige Sorgen","1994","Bayern","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Bayern","direkter Migrationshintergrund","125","0.466129246523891","0.403407781243543","0.528850711804239"
"Einige Sorgen","1994","Bayern","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Saarland","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Saarland","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Berlin","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Berlin","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Berlin","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Brandenburg","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Brandenburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Brandenburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Sachsen","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Sachsen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Sachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Thüringen","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Thüringen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Thüringen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Hamburg","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Hamburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Hamburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Niedersachsen","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Niedersachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Bremen","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Bremen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Bremen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Nordrhein-Westfalen","direkter Migrationshintergrund","50","0.0955661919215066","0.0688158316665022","0.122316552176511"
"Keine Sorgen","1994","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Hessen","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Hessen","direkter Migrationshintergrund","33","0.140862664358938","0.0962899165738247","0.185435412144052"
"Keine Sorgen","1994","Hessen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Baden-Württemberg","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Baden-Württemberg","direkter Migrationshintergrund","58","0.0882182356565016","0.0637474521346174","0.112689019178386"
"Keine Sorgen","1994","Baden-Württemberg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Bayern","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Bayern","direkter Migrationshintergrund","36","0.136945204188235","0.0937199502573866","0.180170458119083"
"Keine Sorgen","1994","Bayern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Saarland","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Saarland","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Berlin","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Berlin","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Berlin","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Brandenburg","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Brandenburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Brandenburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Sachsen","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Sachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Sachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Thüringen","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Thüringen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Thüringen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Hamburg","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Hamburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Hamburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Niedersachsen","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Niedersachsen","direkter Migrationshintergrund","38","0.497000575339636","0.393124561016178","0.600876589663095"
"Große Sorgen","1995","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Bremen","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Bremen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Bremen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Nordrhein-Westfalen","direkter Migrationshintergrund","219","0.57159888246128","0.523874090025331","0.61932367489723"
"Große Sorgen","1995","Nordrhein-Westfalen","indirekter Migrationshintergrund","52","0.509217737671162","0.415796000413745","0.602639474928579"
"Große Sorgen","1995","Hessen","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Hessen","direkter Migrationshintergrund","65","0.375529897082501","0.308247781704094","0.442812012460907"
"Große Sorgen","1995","Hessen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Baden-Württemberg","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Baden-Württemberg","direkter Migrationshintergrund","197","0.446632939761396","0.40270431914827","0.490561560374522"
"Große Sorgen","1995","Baden-Württemberg","indirekter Migrationshintergrund","35","0.384402066329412","0.288090934499257","0.480713198159566"
"Große Sorgen","1995","Bayern","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Bayern","direkter Migrationshintergrund","71","0.349852851616245","0.28808266833719","0.411623034895301"
"Große Sorgen","1995","Bayern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Saarland","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Berlin","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Berlin","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Berlin","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Brandenburg","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Brandenburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Brandenburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Sachsen","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Sachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Sachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Thüringen","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Thüringen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Thüringen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Hamburg","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","Hamburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Hamburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Niedersachsen","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","Niedersachsen","direkter Migrationshintergrund","41","0.40244886576601","0.300567213595826","0.504330517936193"
"Einige Sorgen","1995","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Bremen","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","Bremen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Bremen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","Nordrhein-Westfalen","direkter Migrationshintergrund","147","0.321625226374405","0.276576453795883","0.366673998952928"
"Einige Sorgen","1995","Nordrhein-Westfalen","indirekter Migrationshintergrund","49","0.386806058452516","0.295794340983719","0.477817775921314"
"Einige Sorgen","1995","Hessen","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","Hessen","direkter Migrationshintergrund","107","0.489997668400746","0.420542488531046","0.559452848270445"
"Einige Sorgen","1995","Hessen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","36","0.524829937295055","0.406999529396982","0.642660345193129"
