,Unnamed: 0,year,age_gr,pgisced97,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1049,1049,2012,17-29 y.,Upper Secondary Level,Not concerned at all,0.26991,336,19747,0.24326,0.29947
1050,1050,2012,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.24237,50,19747,0.17958,0.30082
1051,1051,2012,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.46695,105,19747,0.39594,0.53046
1052,1052,2012,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.29068,45,19747,0.22477,0.36602
1053,1053,2012,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.17443,52,19747,0.1364,0.22252
1054,1054,2012,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.5175,170,19747,0.44021,0.60712
1055,1055,2012,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.30807,86,19747,0.24461,0.37474
1056,1056,2012,30-45 y.,Lower Secondary Level,Very concerned,0.27116,84,19747,0.2091,0.33265
1057,1057,2012,30-45 y.,Lower Secondary Level,Somewhat concerned,0.51242,159,19747,0.43076,0.58726
1058,1058,2012,30-45 y.,Lower Secondary Level,Not concerned at all,0.21642,73,19747,0.16253,0.26385
1059,1059,2012,30-45 y.,Upper Secondary Level,Very concerned,0.20191,413,19747,0.17703,0.22486
1060,1060,2012,30-45 y.,Upper Secondary Level,Somewhat concerned,0.55512,1244,19747,0.52372,0.58669
1061,1061,2012,30-45 y.,Upper Secondary Level,Not concerned at all,0.24298,492,19747,0.22219,0.26774
1062,1062,2012,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.13873,74,19747,0.10357,0.17442
1063,1063,2012,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.62766,291,19747,0.55891,0.70869
1064,1064,2012,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.23361,102,19747,0.18616,0.27872
1065,1065,2012,30-45 y.,First Stage of Tertiary Education,Very concerned,0.12598,54,19747,0.0844,0.16621
1066,1066,2012,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.61472,205,19747,0.51941,0.71649
1067,1067,2012,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.2593,94,19747,0.20719,0.31535
1068,1068,2012,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.1664,192,19747,0.14031,0.19518
1069,1069,2012,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.57573,724,19747,0.53117,0.62038
1070,1070,2012,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.25787,284,19747,0.22579,0.29418
1071,1071,2012,46-65 y.,Lower Secondary Level,Very concerned,0.25375,122,19747,0.21425,0.29834
1072,1072,2012,46-65 y.,Lower Secondary Level,Somewhat concerned,0.52286,271,19747,0.48015,0.57497
1073,1073,2012,46-65 y.,Lower Secondary Level,Not concerned at all,0.22338,131,19747,0.19103,0.25141
1074,1074,2012,46-65 y.,Upper Secondary Level,Very concerned,0.23266,920,19747,0.2194,0.24657
1075,1075,2012,46-65 y.,Upper Secondary Level,Somewhat concerned,0.5567,2304,19747,0.53449,0.57452
1076,1076,2012,46-65 y.,Upper Secondary Level,Not concerned at all,0.21064,895,19747,0.199,0.22232
1077,1077,2012,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.24403,95,19747,0.20268,0.28906
1078,1078,2012,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.59672,245,19747,0.52341,0.66352
1079,1079,2012,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.15925,76,19747,0.13398,0.18747
1080,1080,2012,46-65 y.,First Stage of Tertiary Education,Very concerned,0.23441,141,19747,0.19797,0.26857
1081,1081,2012,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.57493,402,19747,0.5142,0.63802
1082,1082,2012,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.19066,131,19747,0.16157,0.21445
1083,1083,2012,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.18699,389,19747,0.16811,0.20625
1084,1084,2012,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.62224,1241,19747,0.58809,0.65657
1085,1085,2012,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.19076,350,19747,0.17317,0.21608
1086,1086,2012,66 and older,Lower Secondary Level,Very concerned,0.18375,134,19747,0.15921,0.2098
1087,1087,2012,66 and older,Lower Secondary Level,Somewhat concerned,0.5181,397,19747,0.48223,0.55698
1088,1088,2012,66 and older,Lower Secondary Level,Not concerned at all,0.29815,251,19747,0.2747,0.32496
1089,1089,2012,66 and older,Upper Secondary Level,Very concerned,0.22375,557,19747,0.21023,0.23637
1090,1090,2012,66 and older,Upper Secondary Level,Somewhat concerned,0.53242,1435,19747,0.51213,0.55344
1091,1091,2012,66 and older,Upper Secondary Level,Not concerned at all,0.24384,660,19747,0.22919,0.25756
1092,1092,2012,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,1.0,68,19747,0.81235,1.17789
1093,1093,2012,66 and older,First Stage of Tertiary Education,Very concerned,0.23875,81,19747,0.18997,0.29157
1094,1094,2012,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.55795,209,19747,0.4974,0.63839
1095,1095,2012,66 and older,First Stage of Tertiary Education,Not concerned at all,0.20331,75,19747,0.17063,0.23598
1096,1096,2012,66 and older,Second Stage of Tertiary Education,Very concerned,0.20926,237,19747,0.18471,0.23151
1097,1097,2012,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.61268,692,19747,0.57766,0.65796
1098,1098,2012,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.17806,205,19747,0.15372,0.19859
1099,1099,2013,17-29 y.,Pre-primary Level,Very concerned,0.19235,72,23072,0.1431,0.26561
1100,1100,2013,17-29 y.,Pre-primary Level,Somewhat concerned,0.43365,189,23072,0.3691,0.52088
1101,1101,2013,17-29 y.,Pre-primary Level,Not concerned at all,0.374,163,23072,0.31016,0.44264
1102,1102,2013,17-29 y.,Primary Level,Not concerned at all,1.0,38,23072,0.74842,1.32777
1103,1103,2013,17-29 y.,Lower Secondary Level,Very concerned,0.16488,128,23072,0.13792,0.19944
1104,1104,2013,17-29 y.,Lower Secondary Level,Somewhat concerned,0.45621,318,23072,0.4012,0.50507
1105,1105,2013,17-29 y.,Lower Secondary Level,Not concerned at all,0.37891,358,23072,0.33017,0.4258
1106,1106,2013,17-29 y.,Upper Secondary Level,Very concerned,0.15577,244,23072,0.13709,0.17674
1107,1107,2013,17-29 y.,Upper Secondary Level,Somewhat concerned,0.50247,774,23072,0.4667,0.54629
1108,1108,2013,17-29 y.,Upper Secondary Level,Not concerned at all,0.34177,619,23072,0.31406,0.36962
1109,1109,2013,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.2373,38,23072,0.18242,0.30197
1110,1110,2013,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.51508,128,23072,0.43727,0.59716
1111,1111,2013,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.24762,84,23072,0.19087,0.30631
1112,1112,2013,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.17019,72,23072,0.13806,0.20417
1113,1113,2013,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.55682,220,23072,0.47192,0.64606
1114,1114,2013,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.27299,122,23072,0.21922,0.32308
1115,1115,2013,30-45 y.,Primary Level,Very concerned,0.13067,35,23072,0.09624,0.17358
1116,1116,2013,30-45 y.,Primary Level,Somewhat concerned,0.51075,75,23072,0.38277,0.67614
1117,1117,2013,30-45 y.,Primary Level,Not concerned at all,0.35858,81,23072,0.2846,0.44306
1118,1118,2013,30-45 y.,Lower Secondary Level,Very concerned,0.23235,124,23072,0.16908,0.29019
1119,1119,2013,30-45 y.,Lower Secondary Level,Somewhat concerned,0.41945,292,23072,0.36264,0.4765
1120,1120,2013,30-45 y.,Lower Secondary Level,Not concerned at all,0.3482,274,23072,0.29494,0.40762
1121,1121,2013,30-45 y.,Upper Secondary Level,Very concerned,0.16424,459,23072,0.14748,0.18285
1122,1122,2013,30-45 y.,Upper Secondary Level,Somewhat concerned,0.53262,1310,23072,0.49847,0.56871
1123,1123,2013,30-45 y.,Upper Secondary Level,Not concerned at all,0.30314,855,23072,0.27881,0.32841
1124,1124,2013,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.13528,97,23072,0.10496,0.17361
1125,1125,2013,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.60675,375,23072,0.51955,0.68544
1126,1126,2013,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.25797,255,23072,0.22121,0.30307
1127,1127,2013,30-45 y.,First Stage of Tertiary Education,Very concerned,0.1671,49,23072,0.11494,0.24162
1128,1128,2013,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.50078,179,23072,0.40586,0.61744
1129,1129,2013,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.33213,96,23072,0.26303,0.41657
1130,1130,2013,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.13647,234,23072,0.11376,0.16226
1131,1131,2013,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.54487,927,23072,0.49801,0.59522
1132,1132,2013,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.31866,600,23072,0.28385,0.3492
1133,1133,2013,46-65 y.,Primary Level,Somewhat concerned,0.50716,57,23072,0.38289,0.67192
1134,1134,2013,46-65 y.,Primary Level,Not concerned at all,0.49284,72,23072,0.38685,0.61261
1135,1135,2013,46-65 y.,Lower Secondary Level,Very concerned,0.22889,123,23072,0.18913,0.26734
1136,1136,2013,46-65 y.,Lower Secondary Level,Somewhat concerned,0.4592,309,23072,0.41265,0.51587
1137,1137,2013,46-65 y.,Lower Secondary Level,Not concerned at all,0.31191,254,23072,0.27497,0.35198
1138,1138,2013,46-65 y.,Upper Secondary Level,Very concerned,0.2081,862,23072,0.1958,0.22025
1139,1139,2013,46-65 y.,Upper Secondary Level,Somewhat concerned,0.56602,2273,23072,0.54605,0.58599
1140,1140,2013,46-65 y.,Upper Secondary Level,Not concerned at all,0.22589,1070,23072,0.21213,0.24146
1141,1141,2013,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.2097,105,23072,0.16742,0.25043
1142,1142,2013,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.55634,297,23072,0.50021,0.61942
1143,1143,2013,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.23395,171,23072,0.19013,0.27471
1144,1144,2013,46-65 y.,First Stage of Tertiary Education,Very concerned,0.20953,144,23072,0.18192,0.24291
1145,1145,2013,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.59766,375,23072,0.53804,0.65701
1146,1146,2013,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.19281,127,23072,0.16012,0.23381
1147,1147,2013,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.17113,367,23072,0.15299,0.18914
1148,1148,2013,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.59525,1229,23072,0.55991,0.63557
1149,1149,2013,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.23363,522,23072,0.20765,0.25976
1150,1150,2013,66 and older,Lower Secondary Level,Very concerned,0.16504,110,23072,0.14498,0.18595
1151,1151,2013,66 and older,Lower Secondary Level,Somewhat concerned,0.52201,376,23072,0.48944,0.5518
1152,1152,2013,66 and older,Lower Secondary Level,Not concerned at all,0.31296,243,23072,0.29131,0.33617
1153,1153,2013,66 and older,Upper Secondary Level,Very concerned,0.20381,503,23072,0.19233,0.21698
1154,1154,2013,66 and older,Upper Secondary Level,Somewhat concerned,0.54441,1402,23072,0.52139,0.56556
1155,1155,2013,66 and older,Upper Secondary Level,Not concerned at all,0.25178,627,23072,0.23894,0.26287
1156,1156,2013,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,1.0,71,23072,0.84834,1.20481
1157,1157,2013,66 and older,First Stage of Tertiary Education,Very concerned,0.2015,76,23072,0.16589,0.24054
1158,1158,2013,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.58117,190,23072,0.51387,0.65155
1159,1159,2013,66 and older,First Stage of Tertiary Education,Not concerned at all,0.21733,78,23072,0.1853,0.25202
1160,1160,2013,66 and older,Second Stage of Tertiary Education,Very concerned,0.19531,224,23072,0.17426,0.21411
1161,1161,2013,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.59089,686,23072,0.55119,0.62457
1162,1162,2013,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.2138,245,23072,0.19164,0.23414
1163,1163,2014,17-29 y.,Pre-primary Level,Very concerned,0.21767,100,26083,0.18067,0.25892
1164,1164,2014,17-29 y.,Pre-primary Level,Somewhat concerned,0.41538,217,26083,0.34991,0.4823
1165,1165,2014,17-29 y.,Pre-primary Level,Not concerned at all,0.36695,126,26083,0.28732,0.44931
1166,1166,2014,17-29 y.,Primary Level,Somewhat concerned,1.0,44,26083,0.67668,1.48753
1167,1167,2014,17-29 y.,Lower Secondary Level,Very concerned,0.18939,193,26083,0.16221,0.22526
1168,1168,2014,17-29 y.,Lower Secondary Level,Somewhat concerned,0.4848,406,26083,0.43284,0.54098
1169,1169,2014,17-29 y.,Lower Secondary Level,Not concerned at all,0.32581,313,26083,0.27215,0.3772
1170,1170,2014,17-29 y.,Upper Secondary Level,Very concerned,0.19051,345,26083,0.16462,0.21834
1171,1171,2014,17-29 y.,Upper Secondary Level,Somewhat concerned,0.51564,879,26083,0.47593,0.55218
1172,1172,2014,17-29 y.,Upper Secondary Level,Not concerned at all,0.29385,470,26083,0.26241,0.32187
1173,1173,2014,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.19848,46,26083,0.13062,0.26432
1174,1174,2014,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.59983,144,26083,0.51952,0.70746
1175,1175,2014,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.20169,54,26083,0.15435,0.26795
1176,1176,2014,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.18134,77,26083,0.13763,0.22986
1177,1177,2014,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.61182,224,26083,0.52479,0.70315
1178,1178,2014,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.20684,79,26083,0.16134,0.25957
1179,1179,2014,30-45 y.,Primary Level,Very concerned,0.28313,64,26083,0.21258,0.37602
1180,1180,2014,30-45 y.,Primary Level,Somewhat concerned,0.41733,74,26083,0.30902,0.54464
1181,1181,2014,30-45 y.,Primary Level,Not concerned at all,0.29954,62,26083,0.19597,0.44548
1182,1182,2014,30-45 y.,Lower Secondary Level,Very concerned,0.26463,216,26083,0.21439,0.30477
1183,1183,2014,30-45 y.,Lower Secondary Level,Somewhat concerned,0.4472,361,26083,0.38049,0.5216
1184,1184,2014,30-45 y.,Lower Secondary Level,Not concerned at all,0.28817,215,26083,0.24318,0.33847
1185,1185,2014,30-45 y.,Upper Secondary Level,Very concerned,0.2072,794,26083,0.18775,0.22793
1186,1186,2014,30-45 y.,Upper Secondary Level,Somewhat concerned,0.54082,2056,26083,0.50784,0.57311
1187,1187,2014,30-45 y.,Upper Secondary Level,Not concerned at all,0.25198,871,26083,0.22366,0.27943
1188,1188,2014,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.19006,199,26083,0.15128,0.23722
1189,1189,2014,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.55691,542,26083,0.49409,0.63221
1190,1190,2014,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.25302,243,26083,0.21078,0.29584
1191,1191,2014,30-45 y.,First Stage of Tertiary Education,Very concerned,0.20706,94,26083,0.14061,0.27063
1192,1192,2014,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.58785,240,26083,0.49626,0.70497
1193,1193,2014,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.20509,101,26083,0.15134,0.27225
1194,1194,2014,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.15921,365,26083,0.13478,0.18772
1195,1195,2014,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.60581,1374,26083,0.5641,0.65015
1196,1196,2014,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.23498,513,26083,0.20712,0.26481
1197,1197,2014,46-65 y.,Primary Level,Very concerned,0.22356,34,26083,0.16231,0.28963
1198,1198,2014,46-65 y.,Primary Level,Somewhat concerned,0.38616,57,26083,0.29812,0.48117
1199,1199,2014,46-65 y.,Primary Level,Not concerned at all,0.39028,56,26083,0.28841,0.50142
1200,1200,2014,46-65 y.,Lower Secondary Level,Very concerned,0.25404,172,26083,0.216,0.28973
1201,1201,2014,46-65 y.,Lower Secondary Level,Somewhat concerned,0.53071,355,26083,0.47114,0.59036
1202,1202,2014,46-65 y.,Lower Secondary Level,Not concerned at all,0.21525,167,26083,0.1796,0.24876
1203,1203,2014,46-65 y.,Upper Secondary Level,Very concerned,0.23906,1121,26083,0.226,0.25304
1204,1204,2014,46-65 y.,Upper Secondary Level,Somewhat concerned,0.55213,2482,26083,0.52904,0.57348
1205,1205,2014,46-65 y.,Upper Secondary Level,Not concerned at all,0.2088,902,26083,0.19504,0.22263
1206,1206,2014,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.26256,156,26083,0.22112,0.30445
1207,1207,2014,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.52931,378,26083,0.47792,0.59435
1208,1208,2014,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.20813,155,26083,0.16977,0.25479
1209,1209,2014,46-65 y.,First Stage of Tertiary Education,Very concerned,0.21993,174,26083,0.18599,0.26033
1210,1210,2014,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.6187,468,26083,0.55861,0.68776
1211,1211,2014,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.16137,119,26083,0.13255,0.18823
1212,1212,2014,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.19662,503,26083,0.18029,0.21415
1213,1213,2014,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.61797,1474,26083,0.58352,0.6556
1214,1214,2014,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.18541,431,26083,0.16376,0.21016
1215,1215,2014,66 and older,Lower Secondary Level,Very concerned,0.15624,99,26083,0.13349,0.17785
1216,1216,2014,66 and older,Lower Secondary Level,Somewhat concerned,0.54529,364,26083,0.50591,0.58613
1217,1217,2014,66 and older,Lower Secondary Level,Not concerned at all,0.29847,208,26083,0.27539,0.32321
1218,1218,2014,66 and older,Upper Secondary Level,Very concerned,0.21518,561,26083,0.20302,0.2314
1219,1219,2014,66 and older,Upper Secondary Level,Somewhat concerned,0.54539,1388,26083,0.52468,0.56786
1220,1220,2014,66 and older,Upper Secondary Level,Not concerned at all,0.23943,589,26083,0.227,0.255
1221,1221,2014,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,1.0,72,26083,0.84373,1.20193
1222,1222,2014,66 and older,First Stage of Tertiary Education,Very concerned,0.20512,76,26083,0.17256,0.25186
1223,1223,2014,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.60208,198,26083,0.53794,0.67221
1224,1224,2014,66 and older,First Stage of Tertiary Education,Not concerned at all,0.1928,66,26083,0.16365,0.23485
1225,1225,2014,66 and older,Second Stage of Tertiary Education,Very concerned,0.24033,267,26083,0.21349,0.26638
1226,1226,2014,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.55787,677,26083,0.51571,0.59349
1227,1227,2014,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.2018,213,26083,0.17813,0.22997
1228,1228,2015,17-29 y.,Pre-primary Level,Very concerned,0.34117,137,25820,0.2761,0.42113
1229,1229,2015,17-29 y.,Pre-primary Level,Somewhat concerned,0.4852,168,25820,0.39828,0.57925
1230,1230,2015,17-29 y.,Pre-primary Level,Not concerned at all,0.17363,67,25820,0.121,0.23043
1231,1231,2015,17-29 y.,Primary Level,Somewhat concerned,0.64891,46,25820,0.42757,0.898
1232,1232,2015,17-29 y.,Primary Level,Not concerned at all,0.35109,44,25820,0.23327,0.46601
1233,1233,2015,17-29 y.,Lower Secondary Level,Very concerned,0.27985,239,25820,0.23701,0.32223
1234,1234,2015,17-29 y.,Lower Secondary Level,Somewhat concerned,0.46569,373,25820,0.40794,0.53118
1235,1235,2015,17-29 y.,Lower Secondary Level,Not concerned at all,0.25446,256,25820,0.20767,0.30153
1236,1236,2015,17-29 y.,Upper Secondary Level,Very concerned,0.32899,568,25820,0.29412,0.36862
1237,1237,2015,17-29 y.,Upper Secondary Level,Somewhat concerned,0.47174,790,25820,0.43947,0.50949
1238,1238,2015,17-29 y.,Upper Secondary Level,Not concerned at all,0.19927,391,25820,0.17574,0.22628
1239,1239,2015,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.33544,87,25820,0.25464,0.41946
1240,1240,2015,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.47734,127,25820,0.37479,0.58312
1241,1241,2015,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.18723,62,25820,0.13985,0.25058
1242,1242,2015,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,1.0,32,25820,0.78189,1.34156
1243,1243,2015,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.39808,162,25820,0.33972,0.457
1244,1244,2015,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.4471,218,25820,0.38104,0.54509
1245,1245,2015,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.15482,118,25820,0.11028,0.21425
1246,1246,2015,30-45 y.,Primary Level,Very concerned,0.24996,63,25820,0.19784,0.30966
1247,1247,2015,30-45 y.,Primary Level,Somewhat concerned,0.4632,87,25820,0.36403,0.61594
1248,1248,2015,30-45 y.,Primary Level,Not concerned at all,0.28684,69,25820,0.17206,0.42296
1249,1249,2015,30-45 y.,Lower Secondary Level,Very concerned,0.33502,226,25820,0.27612,0.40963
1250,1250,2015,30-45 y.,Lower Secondary Level,Somewhat concerned,0.42916,339,25820,0.37558,0.5041
1251,1251,2015,30-45 y.,Lower Secondary Level,Not concerned at all,0.23582,191,25820,0.18675,0.29341
1252,1252,2015,30-45 y.,Upper Secondary Level,Very concerned,0.29391,1022,25820,0.27127,0.31719
1253,1253,2015,30-45 y.,Upper Secondary Level,Somewhat concerned,0.53977,1784,25820,0.50223,0.57071
1254,1254,2015,30-45 y.,Upper Secondary Level,Not concerned at all,0.16632,628,25820,0.1449,0.1855
1255,1255,2015,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.28752,279,25820,0.24511,0.33715
1256,1256,2015,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.53716,535,25820,0.46219,0.62257
1257,1257,2015,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.17532,191,25820,0.14079,0.22386
1258,1258,2015,30-45 y.,First Stage of Tertiary Education,Very concerned,0.30751,129,25820,0.25013,0.38683
1259,1259,2015,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.50864,197,25820,0.40615,0.62546
1260,1260,2015,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.18384,63,25820,0.12716,0.25982
1261,1261,2015,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.28412,621,25820,0.2517,0.31819
1262,1262,2015,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.55656,1288,25820,0.50869,0.59982
1263,1263,2015,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.15931,429,25820,0.13612,0.18269
1264,1264,2015,46-65 y.,Primary Level,Very concerned,0.40129,42,25820,0.27861,0.52829
1265,1265,2015,46-65 y.,Primary Level,Somewhat concerned,0.32907,63,25820,0.23055,0.41854
1266,1266,2015,46-65 y.,Primary Level,Not concerned at all,0.26964,42,25820,0.19946,0.35472
1267,1267,2015,46-65 y.,Lower Secondary Level,Very concerned,0.34508,211,25820,0.3002,0.39592
1268,1268,2015,46-65 y.,Lower Secondary Level,Somewhat concerned,0.4464,293,25820,0.39105,0.50798
1269,1269,2015,46-65 y.,Lower Secondary Level,Not concerned at all,0.20853,149,25820,0.17408,0.25165
1270,1270,2015,46-65 y.,Upper Secondary Level,Very concerned,0.37489,1607,25820,0.35691,0.39599
1271,1271,2015,46-65 y.,Upper Secondary Level,Somewhat concerned,0.48601,2161,25820,0.46217,0.50919
1272,1272,2015,46-65 y.,Upper Secondary Level,Not concerned at all,0.1391,618,25820,0.12514,0.1529
1273,1273,2015,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.37489,265,25820,0.3324,0.43572
1274,1274,2015,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.48436,351,25820,0.4301,0.55025
1275,1275,2015,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.14075,115,25820,0.11139,0.17545
1276,1276,2015,46-65 y.,First Stage of Tertiary Education,Very concerned,0.34771,272,25820,0.30283,0.39476
1277,1277,2015,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.54274,386,25820,0.48377,0.6081
1278,1278,2015,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.10955,79,25820,0.088,0.14208
1279,1279,2015,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.35844,815,25820,0.33242,0.38848
1280,1280,2015,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.5306,1296,25820,0.49794,0.56191
1281,1281,2015,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.11095,263,25820,0.09127,0.12742
1282,1282,2015,66 and older,Lower Secondary Level,Very concerned,0.28094,168,25820,0.25356,0.31328
1283,1283,2015,66 and older,Lower Secondary Level,Somewhat concerned,0.54862,346,25820,0.50384,0.58732
1284,1284,2015,66 and older,Lower Secondary Level,Not concerned at all,0.17044,124,25820,0.14045,0.19894
1285,1285,2015,66 and older,Upper Secondary Level,Very concerned,0.33804,850,25820,0.31896,0.35544
1286,1286,2015,66 and older,Upper Secondary Level,Somewhat concerned,0.51175,1273,25820,0.49108,0.53236
1287,1287,2015,66 and older,Upper Secondary Level,Not concerned at all,0.15022,379,25820,0.13783,0.16195
1288,1288,2015,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.46786,51,25820,0.37217,0.56915
1289,1289,2015,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.53214,61,25820,0.44197,0.64721
1290,1290,2015,66 and older,First Stage of Tertiary Education,Very concerned,0.33639,126,25820,0.28537,0.39188
1291,1291,2015,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.51755,166,25820,0.44927,0.59163
1292,1292,2015,66 and older,First Stage of Tertiary Education,Not concerned at all,0.14606,43,25820,0.11693,0.17976
1293,1293,2015,66 and older,Second Stage of Tertiary Education,Very concerned,0.38277,441,25820,0.34834,0.41607
1294,1294,2015,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.49112,605,25820,0.45337,0.53349
1295,1295,2015,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.12611,133,25820,0.10627,0.14964
1296,1296,2016,17-29 y.,Pre-primary Level,Very concerned,0.38491,137,26156,0.29993,0.46825
1297,1297,2016,17-29 y.,Pre-primary Level,Somewhat concerned,0.47232,160,26156,0.38598,0.56576
1298,1298,2016,17-29 y.,Pre-primary Level,Not concerned at all,0.14277,54,26156,0.08442,0.21821
1299,1299,2016,17-29 y.,Primary Level,Very concerned,0.23777,48,26156,0.1314,0.41608
1300,1300,2016,17-29 y.,Primary Level,Somewhat concerned,0.46688,118,26156,0.27391,0.69127
1301,1301,2016,17-29 y.,Primary Level,Not concerned at all,0.29535,242,26156,0.20675,0.39862
