year,bula_h,sex,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,Bremen,male,Somewhat concerned,1.00000,33,20347,1.00000,1.00000
2011,Bremen,female,Somewhat concerned,1.00000,36,20347,1.00000,1.00000
2011,North Rhine-Westphalia,male,Very concerned,0.20313,401,20347,0.20282,0.20344
2011,North Rhine-Westphalia,male,Somewhat concerned,0.51539,991,20347,0.51501,0.51578
2011,North Rhine-Westphalia,male,Not concerned at all,0.28147,551,20347,0.28113,0.28182
2011,North Rhine-Westphalia,female,Very concerned,0.22784,496,20347,0.22752,0.22816
2011,North Rhine-Westphalia,female,Somewhat concerned,0.52348,1119,20347,0.52310,0.52386
2011,North Rhine-Westphalia,female,Not concerned at all,0.24868,524,20347,0.24835,0.24901
2011,Hesse,male,Very concerned,0.16780,107,20347,0.16731,0.16829
2011,Hesse,male,Somewhat concerned,0.53885,353,20347,0.53819,0.53950
2011,Hesse,male,Not concerned at all,0.29335,186,20347,0.29275,0.29395
2011,Hesse,female,Very concerned,0.24006,165,20347,0.23949,0.24064
2011,Hesse,female,Somewhat concerned,0.54110,429,20347,0.54043,0.54177
2011,Hesse,female,Not concerned at all,0.21884,137,20347,0.21828,0.21940
2011,"Rhineland-Palatinate, Saarland",male,Very concerned,0.15023,85,20347,0.14968,0.15079
2011,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.51008,277,20347,0.50931,0.51085
2011,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.33969,177,20347,0.33895,0.34042
2011,"Rhineland-Palatinate, Saarland",female,Very concerned,0.17058,105,20347,0.17005,0.17111
2011,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.53423,366,20347,0.53353,0.53494
2011,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.29518,180,20347,0.29454,0.29583
2011,Baden-Wuerttemberg,male,Very concerned,0.12587,138,20347,0.12553,0.12621
2011,Baden-Wuerttemberg,male,Somewhat concerned,0.54251,622,20347,0.54200,0.54302
2011,Baden-Wuerttemberg,male,Not concerned at all,0.33162,402,20347,0.33114,0.33210
2011,Baden-Wuerttemberg,female,Very concerned,0.17395,210,20347,0.17358,0.17432
2011,Baden-Wuerttemberg,female,Somewhat concerned,0.57033,762,20347,0.56984,0.57081
2011,Baden-Wuerttemberg,female,Not concerned at all,0.25572,336,20347,0.25529,0.25615
2011,Bavaria,male,Very concerned,0.16011,226,20347,0.15977,0.16045
2011,Bavaria,male,Somewhat concerned,0.54764,829,20347,0.54717,0.54811
2011,Bavaria,male,Not concerned at all,0.29225,423,20347,0.29182,0.29268
2011,Bavaria,female,Very concerned,0.20581,319,20347,0.20544,0.20618
2011,Bavaria,female,Somewhat concerned,0.57889,952,20347,0.57844,0.57934
2011,Bavaria,female,Not concerned at all,0.21530,375,20347,0.21493,0.21567
2011,Berlin,male,Very concerned,0.20952,79,20347,0.20879,0.21026
2011,Berlin,male,Somewhat concerned,0.54680,194,20347,0.54591,0.54770
2011,Berlin,male,Not concerned at all,0.24367,82,20347,0.24290,0.24445
2011,Berlin,female,Very concerned,0.23835,104,20347,0.23763,0.23908
2011,Berlin,female,Somewhat concerned,0.55858,234,20347,0.55774,0.55943
2011,Berlin,female,Not concerned at all,0.20306,80,20347,0.20238,0.20375
2011,Brandenburg,male,Very concerned,0.23322,74,20347,0.23235,0.23409
2011,Brandenburg,male,Somewhat concerned,0.47706,222,20347,0.47604,0.47809
2011,Brandenburg,male,Not concerned at all,0.28971,117,20347,0.28878,0.29065
2011,Brandenburg,female,Very concerned,0.18723,85,20347,0.18643,0.18804
2011,Brandenburg,female,Somewhat concerned,0.60952,274,20347,0.60850,0.61053
2011,Brandenburg,female,Not concerned at all,0.20325,91,20347,0.20241,0.20408
2011,Mecklenburg-Western Pomerania,male,Very concerned,0.15211,38,20347,0.15118,0.15303
2011,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.65003,141,20347,0.64880,0.65126
2011,Mecklenburg-Western Pomerania,male,Not concerned at all,0.19786,55,20347,0.19683,0.19889
2011,Mecklenburg-Western Pomerania,female,Very concerned,0.30400,64,20347,0.30287,0.30512
2011,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.52849,158,20347,0.52727,0.52971
2011,Mecklenburg-Western Pomerania,female,Not concerned at all,0.16751,46,20347,0.16660,0.16842
2011,Saxony,male,Very concerned,0.17538,107,20347,0.17482,0.17594
2011,Saxony,male,Somewhat concerned,0.53857,375,20347,0.53784,0.53931
2011,Saxony,male,Not concerned at all,0.28604,193,20347,0.28538,0.28671
2011,Saxony,female,Very concerned,0.19662,125,20347,0.19601,0.19723
2011,Saxony,female,Somewhat concerned,0.54564,416,20347,0.54488,0.54641
2011,Saxony,female,Not concerned at all,0.25773,170,20347,0.25706,0.25840
2011,Saxony-Anhalt,male,Very concerned,0.20031,69,20347,0.19949,0.20112
2011,Saxony-Anhalt,male,Somewhat concerned,0.48973,229,20347,0.48871,0.49075
2011,Saxony-Anhalt,male,Not concerned at all,0.30996,108,20347,0.30902,0.31090
2011,Saxony-Anhalt,female,Very concerned,0.25268,115,20347,0.25178,0.25359
2011,Saxony-Anhalt,female,Somewhat concerned,0.53367,252,20347,0.53263,0.53472
2011,Saxony-Anhalt,female,Not concerned at all,0.21364,85,20347,0.21278,0.21450
2011,Thuringa,male,Very concerned,0.20118,70,20347,0.20030,0.20206
2011,Thuringa,male,Somewhat concerned,0.46238,205,20347,0.46128,0.46347
2011,Thuringa,male,Not concerned at all,0.33644,131,20347,0.33540,0.33748
2011,Thuringa,female,Very concerned,0.17580,75,20347,0.17499,0.17661
2011,Thuringa,female,Somewhat concerned,0.53182,260,20347,0.53075,0.53289
2011,Thuringa,female,Not concerned at all,0.29238,123,20347,0.29141,0.29335
2012,Schleswig-Holstein,male,Very concerned,0.17337,53,20202,0.17263,0.17411
2012,Schleswig-Holstein,male,Somewhat concerned,0.57252,167,20202,0.57155,0.57348
2012,Schleswig-Holstein,male,Not concerned at all,0.25411,71,20202,0.25326,0.25496
2012,Schleswig-Holstein,female,Very concerned,0.26662,87,20202,0.26579,0.26745
2012,Schleswig-Holstein,female,Somewhat concerned,0.53073,197,20202,0.52979,0.53166
2012,Schleswig-Holstein,female,Not concerned at all,0.20265,66,20202,0.20190,0.20340
2012,Hamburg,male,Somewhat concerned,0.74121,100,20202,0.73997,0.74245
2012,Hamburg,male,Not concerned at all,0.25879,32,20202,0.25755,0.26003
2012,Hamburg,female,Somewhat concerned,0.72848,106,20202,0.72734,0.72962
2012,Hamburg,female,Not concerned at all,0.27152,39,20202,0.27038,0.27266
2012,Lower Saxony,male,Very concerned,0.20612,167,20202,0.20565,0.20658
2012,Lower Saxony,male,Somewhat concerned,0.49808,469,20202,0.49750,0.49865
2012,Lower Saxony,male,Not concerned at all,0.29581,244,20202,0.29528,0.29633
2012,Lower Saxony,female,Very concerned,0.24208,244,20202,0.24159,0.24256
2012,Lower Saxony,female,Somewhat concerned,0.55981,569,20202,0.55925,0.56037
2012,Lower Saxony,female,Not concerned at all,0.19811,171,20202,0.19766,0.19856
2012,Bremen,female,Somewhat concerned,1.00000,41,20202,1.00000,1.00000
2012,North Rhine-Westphalia,male,Very concerned,0.23144,451,20202,0.23112,0.23176
2012,North Rhine-Westphalia,male,Somewhat concerned,0.53484,1026,20202,0.53446,0.53522
2012,North Rhine-Westphalia,male,Not concerned at all,0.23372,435,20202,0.23340,0.23404
2012,North Rhine-Westphalia,female,Very concerned,0.27351,588,20202,0.27318,0.27385
2012,North Rhine-Westphalia,female,Somewhat concerned,0.58052,1181,20202,0.58015,0.58090
2012,North Rhine-Westphalia,female,Not concerned at all,0.14596,330,20202,0.14570,0.14623
2012,Hesse,male,Very concerned,0.19766,118,20202,0.19713,0.19820
2012,Hesse,male,Somewhat concerned,0.47966,329,20202,0.47899,0.48033
2012,Hesse,male,Not concerned at all,0.32268,188,20202,0.32205,0.32331
2012,Hesse,female,Very concerned,0.18749,128,20202,0.18697,0.18800
2012,Hesse,female,Somewhat concerned,0.55880,457,20202,0.55815,0.55946
2012,Hesse,female,Not concerned at all,0.25371,170,20202,0.25313,0.25428
2012,"Rhineland-Palatinate, Saarland",male,Very concerned,0.16169,91,20202,0.16113,0.16225
2012,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.55373,297,20202,0.55297,0.55448
2012,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.28459,151,20202,0.28390,0.28527
2012,"Rhineland-Palatinate, Saarland",female,Very concerned,0.18900,116,20202,0.18845,0.18954
2012,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.60835,380,20202,0.60767,0.60903
2012,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.20265,146,20202,0.20209,0.20321
2012,Baden-Wuerttemberg,male,Very concerned,0.13978,154,20202,0.13943,0.14012
2012,Baden-Wuerttemberg,male,Somewhat concerned,0.55783,637,20202,0.55734,0.55833
2012,Baden-Wuerttemberg,male,Not concerned at all,0.30239,332,20202,0.30193,0.30285
2012,Baden-Wuerttemberg,female,Very concerned,0.22238,267,20202,0.22197,0.22278
2012,Baden-Wuerttemberg,female,Somewhat concerned,0.55449,692,20202,0.55401,0.55498
2012,Baden-Wuerttemberg,female,Not concerned at all,0.22313,282,20202,0.22272,0.22354
2012,Bavaria,male,Very concerned,0.16917,252,20202,0.16883,0.16952
2012,Bavaria,male,Somewhat concerned,0.54115,820,20202,0.54069,0.54161
2012,Bavaria,male,Not concerned at all,0.28968,419,20202,0.28926,0.29010
2012,Bavaria,female,Very concerned,0.21043,331,20202,0.21006,0.21079
2012,Bavaria,female,Somewhat concerned,0.57811,982,20202,0.57767,0.57855
2012,Bavaria,female,Not concerned at all,0.21146,349,20202,0.21110,0.21183
2012,Berlin,male,Very concerned,0.24736,86,20202,0.24659,0.24813
2012,Berlin,male,Somewhat concerned,0.53266,209,20202,0.53177,0.53355
2012,Berlin,male,Not concerned at all,0.21998,79,20202,0.21924,0.22072
2012,Berlin,female,Very concerned,0.31336,128,20202,0.31256,0.31415
2012,Berlin,female,Somewhat concerned,0.55930,242,20202,0.55845,0.56015
2012,Berlin,female,Not concerned at all,0.12735,62,20202,0.12678,0.12792
2012,Brandenburg,male,Very concerned,0.21129,63,20202,0.21045,0.21214
2012,Brandenburg,male,Somewhat concerned,0.54252,251,20202,0.54149,0.54355
2012,Brandenburg,male,Not concerned at all,0.24619,95,20202,0.24529,0.24708
2012,Brandenburg,female,Very concerned,0.22883,91,20202,0.22796,0.22970
2012,Brandenburg,female,Somewhat concerned,0.60822,280,20202,0.60721,0.60923
2012,Brandenburg,female,Not concerned at all,0.16295,75,20202,0.16218,0.16371
2012,Mecklenburg-Western Pomerania,male,Very concerned,0.23252,52,20202,0.23143,0.23361
2012,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.59141,139,20202,0.59014,0.59267
2012,Mecklenburg-Western Pomerania,male,Not concerned at all,0.17607,47,20202,0.17509,0.17706
2012,Mecklenburg-Western Pomerania,female,Very concerned,0.28153,71,20202,0.28042,0.28264
2012,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.59890,160,20202,0.59769,0.60010
2012,Mecklenburg-Western Pomerania,female,Not concerned at all,0.11957,32,20202,0.11878,0.12037
2012,Saxony,male,Very concerned,0.15969,109,20202,0.15916,0.16023
2012,Saxony,male,Somewhat concerned,0.55329,388,20202,0.55256,0.55401
2012,Saxony,male,Not concerned at all,0.28702,201,20202,0.28636,0.28768
2012,Saxony,female,Very concerned,0.21438,148,20202,0.21375,0.21500
2012,Saxony,female,Somewhat concerned,0.54129,419,20202,0.54053,0.54206
2012,Saxony,female,Not concerned at all,0.24433,173,20202,0.24367,0.24499
2012,Saxony-Anhalt,male,Very concerned,0.18947,66,20202,0.18866,0.19027
2012,Saxony-Anhalt,male,Somewhat concerned,0.48633,208,20202,0.48531,0.48736
2012,Saxony-Anhalt,male,Not concerned at all,0.32420,112,20202,0.32324,0.32516
2012,Saxony-Anhalt,female,Very concerned,0.24910,109,20202,0.24818,0.25002
2012,Saxony-Anhalt,female,Somewhat concerned,0.49612,233,20202,0.49506,0.49719
2012,Saxony-Anhalt,female,Not concerned at all,0.25478,92,20202,0.25385,0.25571
2012,Thuringa,male,Very concerned,0.12078,50,20202,0.12006,0.12150
2012,Thuringa,male,Somewhat concerned,0.58084,212,20202,0.57975,0.58193
2012,Thuringa,male,Not concerned at all,0.29838,136,20202,0.29737,0.29939
2012,Thuringa,female,Very concerned,0.13446,63,20202,0.13374,0.13517
2012,Thuringa,female,Somewhat concerned,0.56735,260,20202,0.56631,0.56838
2012,Thuringa,female,Not concerned at all,0.29820,139,20202,0.29724,0.29916
2013,Schleswig-Holstein,male,Very concerned,0.11718,53,23578,0.11655,0.11780
2013,Schleswig-Holstein,male,Somewhat concerned,0.61664,182,23578,0.61570,0.61759
2013,Schleswig-Holstein,male,Not concerned at all,0.26618,106,23578,0.26532,0.26704
2013,Schleswig-Holstein,female,Very concerned,0.19645,94,23578,0.19572,0.19719
2013,Schleswig-Holstein,female,Somewhat concerned,0.59317,222,23578,0.59227,0.59408
2013,Schleswig-Holstein,female,Not concerned at all,0.21037,92,23578,0.20962,0.21113
2013,Hamburg,male,Very concerned,0.17821,31,23578,0.17729,0.17914
2013,Hamburg,male,Somewhat concerned,0.51800,104,23578,0.51679,0.51921
2013,Hamburg,male,Not concerned at all,0.30379,82,23578,0.30268,0.30490
2013,Hamburg,female,Very concerned,0.23321,49,23578,0.23223,0.23419
2013,Hamburg,female,Somewhat concerned,0.55568,125,23578,0.55452,0.55683
2013,Hamburg,female,Not concerned at all,0.21111,68,23578,0.21017,0.21206
2013,Lower Saxony,male,Very concerned,0.18665,170,23578,0.18621,0.18709
2013,Lower Saxony,male,Somewhat concerned,0.51258,513,23578,0.51201,0.51314
2013,Lower Saxony,male,Not concerned at all,0.30077,355,23578,0.30025,0.30129
2013,Lower Saxony,female,Very concerned,0.25711,272,23578,0.25663,0.25760
2013,Lower Saxony,female,Somewhat concerned,0.48228,552,23578,0.48173,0.48284
2013,Lower Saxony,female,Not concerned at all,0.26061,321,23578,0.26012,0.26109
2013,Bremen,male,Somewhat concerned,1.00000,43,23578,1.00000,1.00000
2013,Bremen,female,Somewhat concerned,1.00000,48,23578,1.00000,1.00000
2013,North Rhine-Westphalia,male,Very concerned,0.19908,469,23578,0.19878,0.19938
2013,North Rhine-Westphalia,male,Somewhat concerned,0.51298,1113,23578,0.51260,0.51336
2013,North Rhine-Westphalia,male,Not concerned at all,0.28794,784,23578,0.28760,0.28828
2013,North Rhine-Westphalia,female,Very concerned,0.23826,602,23578,0.23794,0.23858
2013,North Rhine-Westphalia,female,Somewhat concerned,0.55241,1344,23578,0.55203,0.55278
2013,North Rhine-Westphalia,female,Not concerned at all,0.20933,657,23578,0.20903,0.20964
2013,Hesse,male,Very concerned,0.15628,109,23578,0.15580,0.15676
2013,Hesse,male,Somewhat concerned,0.52687,387,23578,0.52622,0.52753
2013,Hesse,male,Not concerned at all,0.31684,299,23578,0.31623,0.31746
2013,Hesse,female,Very concerned,0.19288,155,23578,0.19236,0.19340
2013,Hesse,female,Somewhat concerned,0.54687,491,23578,0.54621,0.54752
2013,Hesse,female,Not concerned at all,0.26025,279,23578,0.25967,0.26083
2013,"Rhineland-Palatinate, Saarland",male,Very concerned,0.15350,92,23578,0.15297,0.15404
2013,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.49900,303,23578,0.49826,0.49974
2013,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.34750,267,23578,0.34679,0.34820
2013,"Rhineland-Palatinate, Saarland",female,Very concerned,0.15532,121,23578,0.15481,0.15583
2013,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.60211,408,23578,0.60142,0.60280
2013,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.24257,227,23578,0.24196,0.24317
2013,Baden-Wuerttemberg,male,Very concerned,0.11609,170,23578,0.11577,0.11640
2013,Baden-Wuerttemberg,male,Somewhat concerned,0.54445,675,23578,0.54396,0.54494
2013,Baden-Wuerttemberg,male,Not concerned at all,0.33946,506,23578,0.33899,0.33993
2013,Baden-Wuerttemberg,female,Very concerned,0.17213,246,23578,0.17177,0.17250
2013,Baden-Wuerttemberg,female,Somewhat concerned,0.57525,807,23578,0.57477,0.57573
2013,Baden-Wuerttemberg,female,Not concerned at all,0.25262,466,23578,0.25220,0.25304
2013,Bavaria,male,Very concerned,0.13830,243,23578,0.13798,0.13862
2013,Bavaria,male,Somewhat concerned,0.50729,865,23578,0.50683,0.50775
2013,Bavaria,male,Not concerned at all,0.35441,631,23578,0.35397,0.35485
2013,Bavaria,female,Very concerned,0.17341,331,23578,0.17307,0.17375
2013,Bavaria,female,Somewhat concerned,0.54568,1052,23578,0.54523,0.54612
2013,Bavaria,female,Not concerned at all,0.28091,601,23578,0.28051,0.28132
2013,Berlin,male,Very concerned,0.21468,86,23578,0.21398,0.21539
2013,Berlin,male,Somewhat concerned,0.52719,235,23578,0.52634,0.52805
2013,Berlin,male,Not concerned at all,0.25813,128,23578,0.25737,0.25888
2013,Berlin,female,Very concerned,0.26598,133,23578,0.26523,0.26674
2013,Berlin,female,Somewhat concerned,0.58050,267,23578,0.57965,0.58134
2013,Berlin,female,Not concerned at all,0.15352,94,23578,0.15290,0.15414
2013,Brandenburg,male,Very concerned,0.15612,64,23578,0.15538,0.15686
2013,Brandenburg,male,Somewhat concerned,0.58013,236,23578,0.57913,0.58114
2013,Brandenburg,male,Not concerned at all,0.26375,118,23578,0.26285,0.26464
2013,Brandenburg,female,Very concerned,0.17746,80,23578,0.17669,0.17823
2013,Brandenburg,female,Somewhat concerned,0.64554,275,23578,0.64457,0.64650
2013,Brandenburg,female,Not concerned at all,0.17700,104,23578,0.17623,0.17777
2013,Mecklenburg-Western Pomerania,male,Very concerned,0.18856,35,23578,0.18755,0.18957
2013,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.59582,124,23578,0.59455,0.59710
2013,Mecklenburg-Western Pomerania,male,Not concerned at all,0.21562,59,23578,0.21455,0.21668
2013,Mecklenburg-Western Pomerania,female,Very concerned,0.24195,57,23578,0.24088,0.24301
2013,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.56727,148,23578,0.56604,0.56850
2013,Mecklenburg-Western Pomerania,female,Not concerned at all,0.19078,47,23578,0.18981,0.19176
2013,Saxony,male,Very concerned,0.14996,98,23578,0.14944,0.15047
2013,Saxony,male,Somewhat concerned,0.55742,389,23578,0.55670,0.55814
2013,Saxony,male,Not concerned at all,0.29263,191,23578,0.29196,0.29329
2013,Saxony,female,Very concerned,0.20197,130,23578,0.20137,0.20258
2013,Saxony,female,Somewhat concerned,0.58016,430,23578,0.57942,0.58091
2013,Saxony,female,Not concerned at all,0.21786,162,23578,0.21724,0.21849
2013,Saxony-Anhalt,male,Very concerned,0.15226,64,23578,0.15152,0.15299
2013,Saxony-Anhalt,male,Somewhat concerned,0.48736,218,23578,0.48634,0.48839
2013,Saxony-Anhalt,male,Not concerned at all,0.36038,121,23578,0.35940,0.36136
2013,Saxony-Anhalt,female,Very concerned,0.20898,90,23578,0.20813,0.20982
2013,Saxony-Anhalt,female,Somewhat concerned,0.56649,273,23578,0.56545,0.56752
2013,Saxony-Anhalt,female,Not concerned at all,0.22454,98,23578,0.22367,0.22541
2013,Thuringa,male,Very concerned,0.11865,47,23578,0.11795,0.11935
2013,Thuringa,male,Somewhat concerned,0.51804,200,23578,0.51696,0.51912
2013,Thuringa,male,Not concerned at all,0.36331,140,23578,0.36227,0.36435
2013,Thuringa,female,Very concerned,0.19126,84,23578,0.19045,0.19207
2013,Thuringa,female,Somewhat concerned,0.50145,239,23578,0.50042,0.50248
2013,Thuringa,female,Not concerned at all,0.30729,132,23578,0.30633,0.30824
2014,Schleswig-Holstein,male,Very concerned,0.15287,68,26836,0.15217,0.15356
2014,Schleswig-Holstein,male,Somewhat concerned,0.54191,230,26836,0.54096,0.54287
2014,Schleswig-Holstein,male,Not concerned at all,0.30522,108,26836,0.30434,0.30610
2014,Schleswig-Holstein,female,Very concerned,0.19992,129,26836,0.19922,0.20063
2014,Schleswig-Holstein,female,Somewhat concerned,0.63548,296,26836,0.63463,0.63632
2014,Schleswig-Holstein,female,Not concerned at all,0.16460,84,26836,0.16395,0.16525
2014,Hamburg,male,Very concerned,0.16524,31,26836,0.16438,0.16611
2014,Hamburg,male,Somewhat concerned,0.51968,113,26836,0.51852,0.52084
2014,Hamburg,male,Not concerned at all,0.31508,60,26836,0.31400,0.31616
2014,Hamburg,female,Very concerned,0.26488,61,26836,0.26388,0.26588
2014,Hamburg,female,Somewhat concerned,0.53885,127,26836,0.53772,0.53998
2014,Hamburg,female,Not concerned at all,0.19627,52,26836,0.19537,0.19717
2014,Lower Saxony,male,Very concerned,0.16600,212,26836,0.16560,0.16641
2014,Lower Saxony,male,Somewhat concerned,0.56449,659,26836,0.56395,0.56502
2014,Lower Saxony,male,Not concerned at all,0.26951,336,26836,0.26903,0.27000
2014,Lower Saxony,female,Very concerned,0.24537,326,26836,0.24491,0.24583
2014,Lower Saxony,female,Somewhat concerned,0.55612,765,26836,0.55559,0.55665
2014,Lower Saxony,female,Not concerned at all,0.19851,288,26836,0.19808,0.19894
2014,Bremen,male,Somewhat concerned,1.00000,48,26836,1.00000,1.00000
2014,Bremen,female,Very concerned,0.29457,35,26836,0.29277,0.29637
2014,Bremen,female,Somewhat concerned,0.70543,68,26836,0.70363,0.70723
2014,North Rhine-Westphalia,male,Very concerned,0.21381,625,26836,0.21351,0.21411
2014,North Rhine-Westphalia,male,Somewhat concerned,0.54596,1365,26836,0.54560,0.54632
2014,North Rhine-Westphalia,male,Not concerned at all,0.24023,581,26836,0.23992,0.24054
2014,North Rhine-Westphalia,female,Very concerned,0.28244,909,26836,0.28212,0.28277
2014,North Rhine-Westphalia,female,Somewhat concerned,0.57263,1663,26836,0.57228,0.57299
2014,North Rhine-Westphalia,female,Not concerned at all,0.14493,465,26836,0.14467,0.14518
2014,Hesse,male,Very concerned,0.19862,163,26836,0.19812,0.19912
2014,Hesse,male,Somewhat concerned,0.50961,465,26836,0.50899,0.51024
2014,Hesse,male,Not concerned at all,0.29177,253,26836,0.29120,0.29233
2014,Hesse,female,Very concerned,0.26031,232,26836,0.25975,0.26087
2014,Hesse,female,Somewhat concerned,0.52647,547,26836,0.52583,0.52710
2014,Hesse,female,Not concerned at all,0.21322,216,26836,0.21270,0.21374
2014,"Rhineland-Palatinate, Saarland",male,Very concerned,0.15437,111,26836,0.15385,0.15489
2014,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.52180,388,26836,0.52107,0.52252
2014,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.32384,222,26836,0.32316,0.32451
2014,"Rhineland-Palatinate, Saarland",female,Very concerned,0.19670,154,26836,0.19617,0.19724
2014,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.55730,488,26836,0.55663,0.55797
2014,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.24600,212,26836,0.24542,0.24658
2014,Baden-Wuerttemberg,male,Very concerned,0.14117,223,26836,0.14084,0.14151
2014,Baden-Wuerttemberg,male,Somewhat concerned,0.51718,789,26836,0.51671,0.51766
2014,Baden-Wuerttemberg,male,Not concerned at all,0.34164,471,26836,0.34119,0.34209
2014,Baden-Wuerttemberg,female,Very concerned,0.19354,362,26836,0.19318,0.19391
2014,Baden-Wuerttemberg,female,Somewhat concerned,0.56117,923,26836,0.56071,0.56163
2014,Baden-Wuerttemberg,female,Not concerned at all,0.24529,436,26836,0.24489,0.24568
2014,Bavaria,male,Very concerned,0.17665,344,26836,0.17631,0.17698
2014,Bavaria,male,Somewhat concerned,0.53615,1095,26836,0.53571,0.53659
2014,Bavaria,male,Not concerned at all,0.28720,558,26836,0.28680,0.28760
2014,Bavaria,female,Very concerned,0.21068,520,26836,0.21034,0.21103
2014,Bavaria,female,Somewhat concerned,0.57236,1337,26836,0.57194,0.57278
2014,Bavaria,female,Not concerned at all,0.21695,506,26836,0.21660,0.21731
2014,Berlin,male,Very concerned,0.16845,93,26836,0.16781,0.16908
2014,Berlin,male,Somewhat concerned,0.59423,254,26836,0.59340,0.59506
2014,Berlin,male,Not concerned at all,0.23732,100,26836,0.23660,0.23804
2014,Berlin,female,Very concerned,0.30400,154,26836,0.30325,0.30474
2014,Berlin,female,Somewhat concerned,0.60375,312,26836,0.60296,0.60455
2014,Berlin,female,Not concerned at all,0.09225,71,26836,0.09178,0.09272
2014,Brandenburg,male,Very concerned,0.17511,74,26836,0.17437,0.17584
2014,Brandenburg,male,Somewhat concerned,0.59441,272,26836,0.59346,0.59536
2014,Brandenburg,male,Not concerned at all,0.23048,122,26836,0.22967,0.23129
2014,Brandenburg,female,Very concerned,0.21980,120,26836,0.21901,0.22060
2014,Brandenburg,female,Somewhat concerned,0.62919,338,26836,0.62826,0.63012
2014,Brandenburg,female,Not concerned at all,0.15101,93,26836,0.15032,0.15170
2014,Mecklenburg-Western Pomerania,male,Very concerned,0.16997,51,26836,0.16903,0.17091
2014,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.59838,144,26836,0.59714,0.59961
2014,Mecklenburg-Western Pomerania,male,Not concerned at all,0.23165,52,26836,0.23059,0.23271
2014,Mecklenburg-Western Pomerania,female,Very concerned,0.31815,91,26836,0.31702,0.31927
2014,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.51289,166,26836,0.51168,0.51409
2014,Mecklenburg-Western Pomerania,female,Not concerned at all,0.16897,51,26836,0.16806,0.16987
2014,Saxony,male,Very concerned,0.18213,144,26836,0.18158,0.18267
2014,Saxony,male,Somewhat concerned,0.55904,438,26836,0.55834,0.55974
2014,Saxony,male,Not concerned at all,0.25883,182,26836,0.25822,0.25945
2014,Saxony,female,Very concerned,0.24888,191,26836,0.24825,0.24951
2014,Saxony,female,Somewhat concerned,0.54953,484,26836,0.54881,0.55025
2014,Saxony,female,Not concerned at all,0.20159,171,26836,0.20101,0.20217
2014,Saxony-Anhalt,male,Very concerned,0.18461,85,26836,0.18382,0.18540
2014,Saxony-Anhalt,male,Somewhat concerned,0.49772,231,26836,0.49671,0.49874
2014,Saxony-Anhalt,male,Not concerned at all,0.31767,119,26836,0.31672,0.31861
2014,Saxony-Anhalt,female,Very concerned,0.28052,139,26836,0.27962,0.28142
2014,Saxony-Anhalt,female,Somewhat concerned,0.53763,280,26836,0.53663,0.53863
2014,Saxony-Anhalt,female,Not concerned at all,0.18186,106,26836,0.18108,0.18263
2014,Thuringa,male,Very concerned,0.20443,82,26836,0.20356,0.20530
2014,Thuringa,male,Somewhat concerned,0.49868,240,26836,0.49760,0.49977
2014,Thuringa,male,Not concerned at all,0.29689,120,26836,0.29590,0.29787
2014,Thuringa,female,Very concerned,0.25642,121,26836,0.25554,0.25730
2014,Thuringa,female,Somewhat concerned,0.45876,276,26836,0.45776,0.45977
2014,Thuringa,female,Not concerned at all,0.28482,150,26836,0.28391,0.28572
2015,Schleswig-Holstein,male,Very concerned,0.27959,124,26476,0.27875,0.28043
2015,Schleswig-Holstein,male,Somewhat concerned,0.56071,204,26476,0.55978,0.56164
2015,Schleswig-Holstein,male,Not concerned at all,0.15971,77,26476,0.15902,0.16039
2015,Schleswig-Holstein,female,Very concerned,0.40751,199,26476,0.40665,0.40837
2015,Schleswig-Holstein,female,Somewhat concerned,0.49837,227,26476,0.49749,0.49925
2015,Schleswig-Holstein,female,Not concerned at all,0.09412,56,26476,0.09361,0.09463
2015,Hamburg,male,Very concerned,0.32165,58,26476,0.32057,0.32273
2015,Hamburg,male,Somewhat concerned,0.51086,110,26476,0.50970,0.51202
