year,migback,quintil_oecd,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2017,Direct migration background,3rd Quintile,Very concerned,0.01028394934832928,263,24189,0.01025802836399089,0.010309870332667668
2017,Direct migration background,3rd Quintile,Somewhat concerned,0.012648715921090136,340,24189,0.012620003138302143,0.012677428703878129
2017,Direct migration background,3rd Quintile,Not concerned at all,0.004338308593657013,135,24189,0.004321422377748639,0.0043551948095653875
2017,Direct migration background,4th Quintile,Very concerned,0.00778941468976247,175,24189,0.007766827065277333,0.007812002314247607
2017,Direct migration background,4th Quintile,Somewhat concerned,0.011289335615817594,255,24189,0.011262190917468991,0.011316480314166197
2017,Direct migration background,4th Quintile,Not concerned at all,0.001877335183190979,70,24189,0.001866213280605859,0.001888457085776099
2017,Direct migration background,5th Quintile,Very concerned,0.006018702502503855,146,24189,0.005998829807671977,0.006038575197335734
2017,Direct migration background,5th Quintile,Somewhat concerned,0.008567696711582641,217,24189,0.008544016815440097,0.008591376607725186
2017,Direct migration background,5th Quintile,Not concerned at all,0.0030110251293912144,60,24189,0.002996947854660209,0.0030251024041222196
2017,Indirect migration background,1st Quintile,Very concerned,0.007062556177086352,202,24189,0.007041040346289719,0.0070840720078829845
2017,Indirect migration background,1st Quintile,Somewhat concerned,0.006364590577903682,172,24189,0.0063441583848160114,0.006385022770991353
2017,Indirect migration background,1st Quintile,Not concerned at all,0.0011650556146905338,57,24189,0.0011562909276996577,0.00117382030168141
2017,Indirect migration background,2nd Quintile,Very concerned,0.004641968062423317,127,24189,0.004624503530307015,0.00465943259453962
2017,Indirect migration background,2nd Quintile,Somewhat concerned,0.0036061619251592752,117,24189,0.0035907607327413235,0.003621563117577227
2017,Indirect migration background,2nd Quintile,Not concerned at all,0.002042944297538521,52,24189,0.002031343164486663,0.0020545454305903785
2017,Indirect migration background,3rd Quintile,Very concerned,0.004661941702246743,119,24189,0.004644439812535603,0.004679443591957882
2017,Indirect migration background,3rd Quintile,Somewhat concerned,0.004019349834019637,104,24189,0.004003093613840592,0.004035606054198683
2017,Indirect migration background,4th Quintile,Very concerned,0.003998006813753549,106,24189,0.003981793638125279,0.004014219989381819
2017,Indirect migration background,4th Quintile,Somewhat concerned,0.004038961925787929,99,24189,0.004022666253860105,0.004055257597715752
2017,Indirect migration background,5th Quintile,Very concerned,0.0031938985070482573,75,24189,0.0031794013742238725,0.003208395639872642
2017,Indirect migration background,5th Quintile,Somewhat concerned,0.005352394009787484,99,24189,0.0053336473077251695,0.005371140711849799
2018,No migration background,1st Quintile,Very concerned,0.04285905963977303,1002,26944,0.04281033299418104,0.04290778628536502
2018,No migration background,1st Quintile,Somewhat concerned,0.05371030916331858,1299,26944,0.053656071854787594,0.05376454647184956
2018,No migration background,1st Quintile,Not concerned at all,0.021566161064817062,483,26944,0.021531214104744015,0.021601108024890108
2018,No migration background,2nd Quintile,Very concerned,0.04632473345667889,1211,26944,0.04627416683103285,0.046375300082324926
2018,No migration background,2nd Quintile,Somewhat concerned,0.07678420699276622,1949,26944,0.07672015320540547,0.07684826078012698
2018,No migration background,2nd Quintile,Not concerned at all,0.021472632047979372,562,26944,0.021437759283321377,0.021507504812637367
2018,No migration background,3rd Quintile,Very concerned,0.057161963172106325,1301,26944,0.057106112376407295,0.057217813967805356
2018,No migration background,3rd Quintile,Somewhat concerned,0.08475794766179953,1983,26944,0.08469094139091987,0.08482495393267919
2018,No migration background,3rd Quintile,Not concerned at all,0.020391105435200008,461,26944,0.02035710347188473,0.020425107398515285
2018,No migration background,4th Quintile,Very concerned,0.059825455071818794,1314,26944,0.05976839865434562,0.05988251148929197
2018,No migration background,4th Quintile,Somewhat concerned,0.09879666892366318,2187,26944,0.09872488291705069,0.09886845493027567
2018,No migration background,4th Quintile,Not concerned at all,0.01933755350354001,394,26944,0.019304423781967908,0.01937068322511211
2018,No migration background,5th Quintile,Very concerned,0.06443811190723174,1513,26944,0.06437904218703498,0.0644971816274285
2018,No migration background,5th Quintile,Somewhat concerned,0.10305966883684313,2513,26944,0.10298652404689171,0.10313281362679455
2018,No migration background,5th Quintile,Not concerned at all,0.02171502384090631,432,26944,0.021679959143398934,0.021750088538413686
2018,Direct migration background,1st Quintile,Very concerned,0.013078425197698274,651,26944,0.013051092890240968,0.01310575750515558
2018,Direct migration background,1st Quintile,Somewhat concerned,0.023066778921775957,1272,26944,0.023030664292156656,0.02310289355139526
2018,Direct migration background,1st Quintile,Not concerned at all,0.012706068404963545,1902,26944,0.012679122915444211,0.012733013894482878
2018,Direct migration background,2nd Quintile,Very concerned,0.011167626369752184,351,26944,0.011142345091683513,0.011192907647820854
2018,Direct migration background,2nd Quintile,Somewhat concerned,0.01709867444220105,588,26944,0.017067486018067717,0.017129862866334385
2018,Direct migration background,2nd Quintile,Not concerned at all,0.007034966000928762,366,26944,0.007014858632817812,0.007055073369039713
2018,Direct migration background,3rd Quintile,Very concerned,0.007993019016324453,201,26944,0.007971596521983279,0.008014441510665627
2018,Direct migration background,3rd Quintile,Somewhat concerned,0.014823907805839445,379,26944,0.014794834425207744,0.014852981186471145
2018,Direct migration background,3rd Quintile,Not concerned at all,0.004875972350134882,187,26944,0.004859214184720695,0.004892730515549069
2018,Direct migration background,4th Quintile,Very concerned,0.006021200312548597,141,26944,0.006002588556647059,0.006039812068450136
2018,Direct migration background,4th Quintile,Somewhat concerned,0.013685876643105334,304,26944,0.013657925396230458,0.01371382788998021
2018,Direct migration background,4th Quintile,Not concerned at all,0.002681459039760015,91,26944,0.002669017911149028,0.002693900168371002
2018,Direct migration background,5th Quintile,Very concerned,0.005227398038659925,103,26944,0.005210049538178594,0.005244746539141257
2018,Direct migration background,5th Quintile,Somewhat concerned,0.010785266405129841,237,26944,0.010760416886738037,0.010810115923521645
2018,Direct migration background,5th Quintile,Not concerned at all,0.002066455384138175,73,26944,0.0020555303934202966,0.002077380374856053
2018,Indirect migration background,1st Quintile,Very concerned,0.0052913299004260375,165,26944,0.005273876195844136,0.005308783605007939
2018,Indirect migration background,1st Quintile,Somewhat concerned,0.00611939908332343,193,26944,0.0061006371000268,0.00613816106662006
2018,Indirect migration background,1st Quintile,Not concerned at all,0.0023609796802541907,74,26944,0.0023493037877547894,0.002372655572753592
2018,Indirect migration background,2nd Quintile,Very concerned,0.00545842287158378,150,26944,0.00544069721584561,0.00547614852732195
2018,Indirect migration background,2nd Quintile,Somewhat concerned,0.005913219541003421,180,26944,0.005894774424594597,0.005931664657412245
2018,Indirect migration background,2nd Quintile,Not concerned at all,0.001382759866560191,59,26944,0.0013738200179949569,0.001391699715125425
2018,Indirect migration background,3rd Quintile,Very concerned,0.004219387771159023,98,26944,0.004203793545926945,0.0042349819963911
2018,Indirect migration background,3rd Quintile,Somewhat concerned,0.006315367540852674,151,26944,0.006296309385994761,0.006334425695710587
2018,Indirect migration background,3rd Quintile,Not concerned at all,0.0015117405946315327,40,26944,0.0015023936995355721,0.0015210874897274933
2018,Indirect migration background,4th Quintile,Very concerned,0.0033509143314102447,67,26944,0.0033370112825741667,0.0033648173802463227
2018,Indirect migration background,4th Quintile,Somewhat concerned,0.0045362640603178,105,26944,0.004520097443865525,0.004552430676770075
2018,Indirect migration background,5th Quintile,Very concerned,0.0025519639532456534,64,26944,0.002539826162191149,0.0025641017443001576
2018,Indirect migration background,5th Quintile,Somewhat concerned,0.005034363412988013,117,26944,0.005017336591941666,0.00505139023403436
2018,Indirect migration background,5th Quintile,Not concerned at all,0.0014401923408414066,31,26944,0.0014310689865836591,0.001449315695099154
2019,No migration background,1st Quintile,Very concerned,0.0453695355789679,1019,25359,0.0453193348867649,0.045419736271170894
2019,No migration background,1st Quintile,Somewhat concerned,0.05441273334293316,1236,25359,0.05435801776725843,0.054467448918607886
2019,No migration background,1st Quintile,Not concerned at all,0.0187000930348516,413,25359,0.018667416751275537,0.01873276931842766
2019,No migration background,2nd Quintile,Very concerned,0.05240813731479461,1246,25359,0.05235438218468134,0.05246189244490788
2019,No migration background,2nd Quintile,Somewhat concerned,0.07622086418172917,1773,25359,0.07615685667615088,0.07628487168730747
2019,No migration background,2nd Quintile,Not concerned at all,0.020157135765729087,453,25359,0.020123235545348537,0.020191035986109638
2019,No migration background,3rd Quintile,Very concerned,0.057195233629843044,1315,25359,0.05713921909964769,0.0572512481600384
2019,No migration background,3rd Quintile,Somewhat concerned,0.08434972098854218,1847,25359,0.08428268368532267,0.08441675829176169
2019,No migration background,3rd Quintile,Not concerned at all,0.017504460194794545,379,25359,0.017472826527043312,0.017536093862545777
2019,No migration background,4th Quintile,Very concerned,0.06763597733986236,1436,25359,0.06757540260353666,0.06769655207618806
2019,No migration background,4th Quintile,Somewhat concerned,0.09020203517487912,1870,25359,0.0901329331867498,0.09027113716300846
2019,No migration background,4th Quintile,Not concerned at all,0.018461727085643604,322,25359,0.018429255785610523,0.018494198385676685
2019,No migration background,5th Quintile,Very concerned,0.06717428333170053,1646,25359,0.06711390075106152,0.06723466591233954
2019,No migration background,5th Quintile,Somewhat concerned,0.09435492038862608,2140,25359,0.09428440706489481,0.09442543371235736
2019,No migration background,5th Quintile,Not concerned at all,0.01779501482072433,353,25359,0.017763124408140984,0.017826905233307676
2019,Direct migration background,1st Quintile,Very concerned,0.015647972481662917,591,25359,0.015618035076784277,0.015677909886541556
2019,Direct migration background,1st Quintile,Somewhat concerned,0.022412584838541406,1135,25359,0.022376879457821842,0.02244829021926097
2019,Direct migration background,1st Quintile,Not concerned at all,0.014053123520519427,2172,25359,0.014024729748992198,0.014081517292046656
2019,Direct migration background,2nd Quintile,Very concerned,0.01272249727663276,304,25359,0.012695462941228834,0.012749531612036685
2019,Direct migration background,2nd Quintile,Somewhat concerned,0.016652723748103636,525,25359,0.016621855925741034,0.016683591570466238
2019,Direct migration background,2nd Quintile,Not concerned at all,0.007659008767570309,286,25359,0.00763797937913521,0.0076800381560054075
2019,Direct migration background,3rd Quintile,Very concerned,0.010532621245073174,226,25359,0.010507996096021913,0.010557246394124436
2019,Direct migration background,3rd Quintile,Somewhat concerned,0.015737680000866578,346,25359,0.01570765827334849,0.015767701728384667
2019,Direct migration background,3rd Quintile,Not concerned at all,0.004729576733192019,109,25359,0.004713026977732793,0.004746126488651246
2019,Direct migration background,4th Quintile,Very concerned,0.0053705514317427955,130,25359,0.005352921525987705,0.005388181337497886
2019,Direct migration background,4th Quintile,Somewhat concerned,0.01100103992439555,232,25359,0.010975879110711465,0.011026200738079635
2019,Direct migration background,4th Quintile,Not concerned at all,0.003663835858851181,72,25359,0.0036492617890404827,0.0036784099286618793
2019,Direct migration background,5th Quintile,Very concerned,0.007356562903113018,141,25359,0.007335949769985182,0.007377176036240854
2019,Direct migration background,5th Quintile,Somewhat concerned,0.010837169118322892,233,25359,0.010812194335882297,0.010862143900763488
2019,Direct migration background,5th Quintile,Not concerned at all,0.002506833753951104,52,25359,0.002494771523393534,0.0025188959845086735
2019,Indirect migration background,1st Quintile,Very concerned,0.0067926904868634555,176,25359,0.006772877463094614,0.006812503510632297
2019,Indirect migration background,1st Quintile,Somewhat concerned,0.005577909797726574,164,25359,0.005559944640642037,0.005595874954811111
2019,Indirect migration background,1st Quintile,Not concerned at all,0.003495522480369624,77,25359,0.003481285903713679,0.0035097590570255686
2019,Indirect migration background,2nd Quintile,Very concerned,0.004908217187872255,135,25359,0.004891359292662866,0.004925075083081645
2019,Indirect migration background,2nd Quintile,Somewhat concerned,0.005190400281306999,130,25359,0.0051730670192308825,0.005207733543383115
2019,Indirect migration background,2nd Quintile,Not concerned at all,0.001506358753127662,39,25359,0.0014970036893341993,0.0015157138169211246
2019,Indirect migration background,3rd Quintile,Very concerned,0.005771359735883417,126,25359,0.0057530874828246896,0.005789631988942144
2019,Indirect migration background,3rd Quintile,Somewhat concerned,0.004998604171800143,131,25359,0.004981592534582421,0.005015615809017865
2019,Indirect migration background,3rd Quintile,Not concerned at all,0.0014415506019456678,33,25359,0.001432398695219762,0.0014507025086715735
2019,Indirect migration background,4th Quintile,Very concerned,0.0026061710119503344,69,25359,0.0025938727231516684,0.0026184693007490004
2019,Indirect migration background,4th Quintile,Somewhat concerned,0.004917606554283218,96,25359,0.0049007326219013886,0.0049344804866650474
2019,Indirect migration background,5th Quintile,Very concerned,0.003937849169013499,90,25359,0.003922742015182984,0.003952956322844013
2019,Indirect migration background,5th Quintile,Somewhat concerned,0.006030105991697105,91,25359,0.006011431061721049,0.006048780921673161
2020,No migration background,1st Quintile,Very concerned,0.0459139506475387,966,26031,0.04586410913757608,0.045963792157501314
2020,No migration background,1st Quintile,Somewhat concerned,0.05497299365328386,1237,26031,0.05491871589653586,0.055027271410031865
2020,No migration background,1st Quintile,Not concerned at all,0.018867474392218978,439,26031,0.018835074332713826,0.01889987445172413
2020,No migration background,2nd Quintile,Very concerned,0.052914727138946786,1179,26031,0.05286141723392707,0.0529680370439665
2020,No migration background,2nd Quintile,Somewhat concerned,0.07750373219564721,1730,26031,0.07744005723229179,0.07756740715900264
2020,No migration background,2nd Quintile,Not concerned at all,0.021790524002685666,484,26031,0.02175575639116825,0.02182529161420308
2020,No migration background,3rd Quintile,Very concerned,0.059846349525996434,1268,26031,0.059789863198810994,0.059902835853181874
2020,No migration background,3rd Quintile,Somewhat concerned,0.08820412897624445,1842,26031,0.08813659561668058,0.08827166233580833
2020,No migration background,3rd Quintile,Not concerned at all,0.019704686808547343,395,26031,0.019671589832325566,0.01973778378476912
2020,No migration background,4th Quintile,Very concerned,0.06408367387292838,1429,26031,0.06402535390198204,0.06414199384387471
2020,No migration background,4th Quintile,Somewhat concerned,0.09198253571099271,1906,26031,0.091913714093384,0.09205135732860142
2020,No migration background,4th Quintile,Not concerned at all,0.020736389497012068,380,26031,0.020702454996147045,0.02077032399787709
2020,No migration background,5th Quintile,Very concerned,0.07211858136170744,2027,26031,0.0720569793474305,0.07218018337598439
2020,No migration background,5th Quintile,Somewhat concerned,0.0986858174949879,2740,26031,0.09861479587723733,0.09875683911273848
2020,No migration background,5th Quintile,Not concerned at all,0.016034019490016475,448,26031,0.016004108118167423,0.016063930861865527
2020,Direct migration background,1st Quintile,Very concerned,0.012443858361650077,462,26031,0.012417459602525568,0.012470257120774585
2020,Direct migration background,1st Quintile,Somewhat concerned,0.01977733502061467,1107,26031,0.019744178317406887,0.019810491723822453
2020,Direct migration background,1st Quintile,Not concerned at all,0.015274098300954742,1949,26031,0.015244893075850922,0.015303303526058562
2020,Direct migration background,2nd Quintile,Very concerned,0.010152226785277253,255,26031,0.010128354722541732,0.010176098848012774
2020,Direct migration background,2nd Quintile,Somewhat concerned,0.014663821463719149,447,26031,0.014635196767707364,0.014692446159730933
2020,Direct migration background,2nd Quintile,Not concerned at all,0.006359378771988545,288,26031,0.0063404489250747,0.0063783086189023895
2020,Direct migration background,3rd Quintile,Very concerned,0.009967676489342213,192,26031,0.009944020193615326,0.009991332785069099
2020,Direct migration background,3rd Quintile,Somewhat concerned,0.011797111276993757,317,26031,0.011771399269612935,0.011822823284374579
2020,Direct migration background,3rd Quintile,Not concerned at all,0.0031926230463669544,100,26031,0.0031791890715323658,0.003206057021201543
2020,Direct migration background,4th Quintile,Very concerned,0.0060973246794966,129,26031,0.006078786517319335,0.006115862841673865
2020,Direct migration background,4th Quintile,Somewhat concerned,0.010033619321241893,242,26031,0.010009885693867179,0.010057352948616607
2020,Direct migration background,4th Quintile,Not concerned at all,0.004078176228802234,90,26031,0.004062999760973585,0.004093352696630884
2020,Direct migration background,5th Quintile,Very concerned,0.006990729935326508,160,26031,0.006970888960760156,0.0070105709098928605
2020,Direct migration background,5th Quintile,Somewhat concerned,0.008890153457035949,246,26031,0.008867800210358084,0.008912506703713814
2020,Direct migration background,5th Quintile,Not concerned at all,0.0022938451017253674,79,26031,0.0022824528792894623,0.0023052373241612724
2020,Indirect migration background,1st Quintile,Very concerned,0.007245625609350906,176,26031,0.007225428745580815,0.007265822473120997
2020,Indirect migration background,1st Quintile,Somewhat concerned,0.005704851503690625,186,26031,0.00568691635758679,0.00572278664979446
2020,Indirect migration background,1st Quintile,Not concerned at all,0.002090040456618368,64,26031,0.002079164984696039,0.002100915928540697
2020,Indirect migration background,2nd Quintile,Very concerned,0.0054110981634041076,118,26031,0.005393628296459743,0.005428568030348472
2020,Indirect migration background,2nd Quintile,Somewhat concerned,0.004348572780232063,128,26031,0.004332903389205761,0.004364242171258365
2020,Indirect migration background,2nd Quintile,Not concerned at all,0.001382717619406664,42,26031,0.0013738686768893346,0.0013915665619239936
2020,Indirect migration background,3rd Quintile,Very concerned,0.0038096755297300374,111,26031,0.0037950051876614738,0.003824345871798601
2020,Indirect migration background,3rd Quintile,Somewhat concerned,0.0053232192140710705,133,26031,0.00530589102203918,0.005340547406102961
2020,Indirect migration background,3rd Quintile,Not concerned at all,0.0015322779768396346,40,26031,0.0015229634482242006,0.0015415925054550687
2020,Indirect migration background,4th Quintile,Very concerned,0.003403105319539817,81,26031,0.0033892370413008163,0.0034169735977788176
2020,Indirect migration background,4th Quintile,Somewhat concerned,0.004914875526482686,132,26031,0.0048982217985554756,0.004931529254409897
2020,Indirect migration background,5th Quintile,Very concerned,0.003165457281540165,115,26031,0.003152080400820142,0.0031788341622601877
2020,Indirect migration background,5th Quintile,Somewhat concerned,0.004424628448498974,134,26031,0.004408823227874908,0.00444043366912304
2020,Indirect migration background,5th Quintile,Not concerned at all,0.0018722915613045082,38,26031,0.0018619970702044876,0.0018825860524045287
2021,No migration background,1st Quintile,Very concerned,0.04431060518281862,691,18786,0.04426175961893533,0.0443594507467019
2021,No migration background,1st Quintile,Somewhat concerned,0.06071194214330321,945,18786,0.06065525959500383,0.06076862469160259
2021,No migration background,1st Quintile,Not concerned at all,0.018829055612719754,276,18786,0.018796793001706266,0.018861318223733242
2021,No migration background,2nd Quintile,Very concerned,0.055712158181069574,883,18786,0.05565771542610731,0.055766600936031835
2021,No migration background,2nd Quintile,Somewhat concerned,0.07948434699243416,1286,18786,0.07942014192629575,0.07954855205857257
2021,No migration background,2nd Quintile,Not concerned at all,0.018453176782149538,307,18786,0.018421231701751976,0.0184851218625471
2021,No migration background,3rd Quintile,Very concerned,0.05746552770031556,874,18786,0.05741028623060848,0.057520769170022634
2021,No migration background,3rd Quintile,Somewhat concerned,0.08694829170347707,1266,18786,0.08688141249616677,0.08701517091078736
2021,No migration background,3rd Quintile,Not concerned at all,0.015131960557755859,237,18786,0.015102983817637116,0.015160937297874601
2021,No migration background,4th Quintile,Very concerned,0.06286108486631868,983,18786,0.06280347381167402,0.06291869592096334
2021,No migration background,4th Quintile,Somewhat concerned,0.09368964002766156,1443,18786,0.09362047331091428,0.09375880674440884
2021,No migration background,4th Quintile,Not concerned at all,0.02173826901696192,268,18786,0.021703654927232367,0.02177288310669147
2021,No migration background,5th Quintile,Very concerned,0.06633209399244915,1371,18786,0.06627302344817673,0.06639116453672156
2021,No migration background,5th Quintile,Somewhat concerned,0.10184897791788358,2012,18786,0.10177718759192952,0.10192076824383764
2021,No migration background,5th Quintile,Not concerned at all,0.01694146048853415,306,18786,0.01691082830065107,0.01697209267641723
2021,Direct migration background,1st Quintile,Very concerned,0.015448855106819905,449,18786,0.015419581233159268,0.015478128980480541
2021,Direct migration background,1st Quintile,Somewhat concerned,0.02044680214416415,778,18786,0.020413209853918885,0.020480394434409414
2021,Direct migration background,1st Quintile,Not concerned at all,0.01381472643189688,1320,18786,0.013787021103358844,0.013842431760434917
2021,Direct migration background,2nd Quintile,Very concerned,0.013231068883923796,257,18786,0.013203947109334929,0.013258190658512662
2021,Direct migration background,2nd Quintile,Somewhat concerned,0.012545886073916306,369,18786,0.012519466729601985,0.012572305418230628
2021,Direct migration background,2nd Quintile,Not concerned at all,0.005535346490112721,287,18786,0.005517735653626792,0.005552957326598651
2021,Direct migration background,3rd Quintile,Very concerned,0.008175074286771463,146,18786,0.008153700756209824,0.008196447817333103
2021,Direct migration background,3rd Quintile,Somewhat concerned,0.013869000559331381,235,18786,0.013841241624847353,0.013896759493815409
2021,Direct migration background,3rd Quintile,Not concerned at all,0.0045860850114357535,114,18786,0.004570047543258664,0.0046021224796128435
2021,Direct migration background,4th Quintile,Very concerned,0.005312726886210277,110,18786,0.005295471887574472,0.005329981884846083
2021,Direct migration background,4th Quintile,Somewhat concerned,0.012870101923617344,197,18786,0.012843347780277873,0.012896856066956815
2021,Direct migration background,4th Quintile,Not concerned at all,0.005248157913058349,105,18786,0.00523100753387204,0.005265308292244659
2021,Direct migration background,5th Quintile,Very concerned,0.006325830194438247,128,18786,0.006307011318956718,0.006344649069919776
2021,Direct migration background,5th Quintile,Somewhat concerned,0.011964027465719132,242,18786,0.011938220438346282,0.011989834493091982
2021,Direct migration background,5th Quintile,Not concerned at all,0.0024438607121973033,64,18786,0.0024321409229732293,0.0024555805014213773
2021,Indirect migration background,1st Quintile,Very concerned,0.005612766751117561,101,18786,0.005595033875383851,0.005630499626851272
2021,Indirect migration background,1st Quintile,Somewhat concerned,0.005859920045187431,99,18786,0.005841803201374807,0.0058780368890000555
2021,Indirect migration background,1st Quintile,Not concerned at all,0.00197066974065436,37,18786,0.001960143059230793,0.0019811964220779266
2021,Indirect migration background,2nd Quintile,Very concerned,0.004352334595997957,78,18786,0.004336709349368668,0.004367959842627246
2021,Indirect migration background,2nd Quintile,Somewhat concerned,0.004865662779690922,86,18786,0.004849146023330235,0.004882179536051609
2021,Indirect migration background,3rd Quintile,Very concerned,0.0058601368096574125,73,18786,0.005842019632742698,0.005878253986572127
2021,Indirect migration background,3rd Quintile,Somewhat concerned,0.003967764067492026,71,18786,0.003952842222624192,0.00398268591235986
2021,Indirect migration background,4th Quintile,Very concerned,0.002947442707738608,53,18786,0.002934575194749808,0.002960310220727408
2021,Indirect migration background,4th Quintile,Somewhat concerned,0.003750765820402791,75,18786,0.0037362561723401377,0.003765275468465444
2021,Indirect migration background,5th Quintile,Very concerned,0.0025329261237065246,56,18786,0.002520995217011846,0.0025448570304012035
2021,Indirect migration background,5th Quintile,Somewhat concerned,0.006003469308888985,108,18786,0.005985133229311702,0.006021805388466268
