"e11102","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","135","0.432396324308559","0.372522939169241","0.492269709447878"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","2","116","0.329530995439326","0.27397649688037","0.385085493998283"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","3","79","0.296936684235989","0.243890419624798","0.349982948847179"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","4","65","0.142644321414055","0.108244150870552","0.177044491957558"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","78","0.0864670760045363","0.0654046918916822","0.10752946011739"
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","598","0.428684372306805","0.402392234122841","0.454976510490769"
"erwerbstätig","2019","kein Migrationshintergrund","2","1072","0.444123916056724","0.422724638265177","0.465523193848271"
"erwerbstätig","2019","kein Migrationshintergrund","3","1588","0.540203263829611","0.521576247809613","0.55883027984961"
"erwerbstätig","2019","kein Migrationshintergrund","4","3416","0.61290069114619","0.59966304043413","0.626138341858251"
"erwerbstätig","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","6911","0.741521340736316","0.732509481344068","0.750533200128564"
"erwerbstätig","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","687","0.363586304120918","0.347096551245888","0.380076056995948"
"erwerbstätig","2019","direkter Migrationshintergrund","2","633","0.584558794582816","0.557923708860715","0.611193880304918"
"erwerbstätig","2019","direkter Migrationshintergrund","3","603","0.652160789990318","0.62058465392844","0.683736926052197"
"erwerbstätig","2019","direkter Migrationshintergrund","4","733","0.738563313037305","0.709871180607606","0.767255445467005"
"erwerbstätig","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","808","0.861142736810794","0.839188238729884","0.883097234891703"
"erwerbstätig","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","128","0.567603675691441","0.507730290552122","0.627477060830759"
"erwerbstätig","2019","indirekter Migrationshintergrund","2","159","0.670469004560674","0.614914506001718","0.72602350311963"
"erwerbstätig","2019","indirekter Migrationshintergrund","3","206","0.703063315764011","0.650017051152821","0.756109580375201"
"erwerbstätig","2019","indirekter Migrationshintergrund","4","332","0.857355678585945","0.822955508042442","0.891755849129448"
"erwerbstätig","2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","606","0.913532923995464","0.892470539882609","0.934595308108318"
"erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2020","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","672","0.616129231003674","0.588130728669866","0.644127733337481"
"nicht erwerbstätig","2020","kein Migrationshintergrund","2","841","0.526189830536099","0.50285586321022","0.549523797861979"
"nicht erwerbstätig","2020","kein Migrationshintergrund","3","1017","0.483059491772964","0.462677026204956","0.503441957340972"
"nicht erwerbstätig","2020","kein Migrationshintergrund","4","1804","0.400251839861089","0.386540505681713","0.413963174040465"
"nicht erwerbstätig","2020","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2199","0.256328968424815","0.24724393349028","0.265414003359349"
"nicht erwerbstätig","2020","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","2259","0.628345620659184","0.611485972105396","0.645205269212971"
"nicht erwerbstätig","2020","direkter Migrationshintergrund","2","1043","0.500641830424699","0.478646145907509","0.522637514941889"
"nicht erwerbstätig","2020","direkter Migrationshintergrund","3","391","0.385111226497779","0.357532521288377","0.412689931707181"
"nicht erwerbstätig","2020","direkter Migrationshintergrund","4","261","0.285479154330403","0.262127677100518","0.308830631560287"
"nicht erwerbstätig","2020","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","187","0.132763999245976","0.115453335342598","0.150074663149355"
"nicht erwerbstätig","2020","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","119","0.474728255520274","0.408287771950134","0.541168739090415"
"nicht erwerbstätig","2020","indirekter Migrationshintergrund","2","104","0.342417763416","0.286537121528431","0.398298405303569"
"nicht erwerbstätig","2020","indirekter Migrationshintergrund","3","65","0.30990653828012","0.247801388272585","0.372011688287655"
"nicht erwerbstätig","2020","indirekter Migrationshintergrund","4","101","0.282969760541841","0.239474870979396","0.326464650104286"
"nicht erwerbstätig","2020","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","85","0.112020304018374","0.0875855486546484","0.136455059382099"
"nicht erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2020","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","487","0.383870768996326","0.355872266662519","0.411869271330134"
"erwerbstätig","2020","kein Migrationshintergrund","2","918","0.473810169463901","0.450476202138021","0.49714413678978"
"erwerbstätig","2020","kein Migrationshintergrund","3","1292","0.516940508227036","0.496558042659028","0.537322973795044"
"erwerbstätig","2020","kein Migrationshintergrund","4","3101","0.599748160138911","0.586036825959535","0.613459494318287"
"erwerbstätig","2020","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","6673","0.743671031575185","0.734585996640651","0.75275606650972"
"erwerbstätig","2020","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","897","0.371654379340816","0.354794730787029","0.388514027894603"
"erwerbstätig","2020","direkter Migrationshintergrund","2","942","0.499358169575301","0.477362485058111","0.521353854092491"
"erwerbstätig","2020","direkter Migrationshintergrund","3","805","0.614888773502221","0.587310068292819","0.642467478711623"
"erwerbstätig","2020","direkter Migrationshintergrund","4","1176","0.714520845669597","0.691169368439713","0.737872322899482"
"erwerbstätig","2020","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","1289","0.867236000754024","0.849925336850645","0.884546664657402"
"erwerbstätig","2020","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","98","0.525271744479725","0.458831260909585","0.591712228049866"
"erwerbstätig","2020","indirekter Migrationshintergrund","2","173","0.657582236584","0.60170159469643","0.713462878471569"
"erwerbstätig","2020","indirekter Migrationshintergrund","3","148","0.69009346171988","0.627988311712345","0.752198611727415"
"erwerbstätig","2020","indirekter Migrationshintergrund","4","311","0.717030239458159","0.673535349895714","0.760525129020604"
"erwerbstätig","2020","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","555","0.887979695981626","0.863544940617901","0.912414451345352"
"erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
