,Unnamed: 0,year,bula_h,hhtyp,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
308,308,1997,Lower Saxony,Couple without children,Yes,0.74157,124,5419,0.67917,0.81664
309,309,1997,Lower Saxony,Couple without children,No,0.25843,42,5419,0.21502,0.32001
310,310,1997,Lower Saxony,Couple with children,Yes,0.54516,111,5419,0.48171,0.60012
311,311,1997,Lower Saxony,Couple with children,No,0.45484,79,5419,0.36792,0.53271
312,312,1997,North Rhine-Westphalia,Single-person household,Yes,0.60541,160,5419,0.56235,0.64995
313,313,1997,North Rhine-Westphalia,Single-person household,No,0.39459,114,5419,0.34727,0.43293
314,314,1997,North Rhine-Westphalia,Couple without children,Yes,0.75771,250,5419,0.70331,0.82212
315,315,1997,North Rhine-Westphalia,Couple without children,No,0.24229,100,5419,0.1984,0.30057
316,316,1997,North Rhine-Westphalia,Single parent,Yes,0.44183,32,5419,0.3588,0.52123
317,317,1997,North Rhine-Westphalia,Single parent,No,0.55817,51,5419,0.44674,0.68794
318,318,1997,North Rhine-Westphalia,Couple with children,Yes,0.64539,303,5419,0.5949,0.69741
319,319,1997,North Rhine-Westphalia,Couple with children,No,0.35461,203,5419,0.31953,0.40119
320,320,1997,Hesse,Single-person household,Yes,0.6255,54,5419,0.54384,0.70504
321,321,1997,Hesse,Single-person household,No,0.3745,38,5419,0.28601,0.45213
322,322,1997,Hesse,Couple without children,Yes,0.73765,101,5419,0.65402,0.81773
323,323,1997,Hesse,Couple without children,No,0.26235,39,5419,0.21173,0.33505
324,324,1997,Hesse,Couple with children,Yes,0.69789,119,5419,0.5845,0.80474
325,325,1997,Hesse,Couple with children,No,0.30211,59,5419,0.24525,0.37218
326,326,1997,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.49793,32,5419,0.436,0.57098
327,327,1997,"Rhineland-Palatinate, Saarland",Single-person household,No,0.50207,35,5419,0.38067,0.62273
328,328,1997,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.69959,75,5419,0.6071,0.79171
329,329,1997,"Rhineland-Palatinate, Saarland",Couple without children,No,0.30041,31,5419,0.24291,0.35147
330,330,1997,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.63989,90,5419,0.56149,0.72528
331,331,1997,"Rhineland-Palatinate, Saarland",Couple with children,No,0.36011,49,5419,0.30593,0.41646
332,332,1997,Baden-Wuerttemberg,Single-person household,Yes,0.63057,93,5419,0.55887,0.71309
333,333,1997,Baden-Wuerttemberg,Single-person household,No,0.36943,70,5419,0.29803,0.432
334,334,1997,Baden-Wuerttemberg,Couple without children,Yes,0.75159,144,5419,0.65323,0.83194
335,335,1997,Baden-Wuerttemberg,Couple without children,No,0.24841,62,5419,0.19569,0.31026
336,336,1997,Baden-Wuerttemberg,Couple with children,Yes,0.6176,212,5419,0.53598,0.69319
337,337,1997,Baden-Wuerttemberg,Couple with children,No,0.3824,158,5419,0.32187,0.45353
338,338,1997,Bavaria,Single-person household,Yes,0.58701,104,5419,0.52534,0.62652
339,339,1997,Bavaria,Single-person household,No,0.41299,78,5419,0.35102,0.46587
340,340,1997,Bavaria,Couple without children,Yes,0.74256,156,5419,0.6778,0.8278
341,341,1997,Bavaria,Couple without children,No,0.25744,73,5419,0.21172,0.30156
342,342,1997,Bavaria,Couple with children,Yes,0.63004,204,5419,0.58195,0.68751
343,343,1997,Bavaria,Couple with children,No,0.36996,134,5419,0.32085,0.40909
344,344,1997,Berlin,Single-person household,Yes,0.61413,52,5419,0.53892,0.70122
345,345,1997,Berlin,Single-person household,No,0.38587,44,5419,0.32417,0.44445
346,346,1997,Berlin,Couple without children,Yes,1.0,57,5419,0.88521,1.13182
347,347,1997,Berlin,Couple with children,Yes,0.66912,58,5419,0.56247,0.81795
348,348,1997,Berlin,Couple with children,No,0.33088,39,5419,0.26695,0.39344
349,349,1997,Brandenburg,Single-person household,Yes,1.0,40,5419,0.89685,1.13455
350,350,1997,Brandenburg,Couple without children,Yes,1.0,64,5419,0.91978,1.09339
351,351,1997,Brandenburg,Couple with children,Yes,1.0,82,5419,0.89814,1.10298
352,352,1997,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,46,5419,0.85518,1.12476
353,353,1997,Mecklenburg-Western Pomerania,Couple with children,Yes,1.0,56,5419,0.88791,1.12285
354,354,1997,Saxony,Single-person household,Yes,1.0,62,5419,0.92556,1.10341
355,355,1997,Saxony,Couple without children,Yes,1.0,140,5419,0.92023,1.08901
356,356,1997,Saxony,Couple with children,Yes,0.71908,158,5419,0.65344,0.79824
357,357,1997,Saxony,Couple with children,No,0.28092,60,5419,0.25018,0.31184
358,358,1997,Saxony-Anhalt,Single-person household,Yes,1.0,41,5419,0.89953,1.12034
359,359,1997,Saxony-Anhalt,Couple without children,Yes,1.0,82,5419,0.90406,1.10272
360,360,1997,Saxony-Anhalt,Couple with children,Yes,0.65474,87,5419,0.57713,0.7339
361,361,1997,Saxony-Anhalt,Couple with children,No,0.34526,43,5419,0.28721,0.41701
362,362,1997,Thuringa,Single-person household,Yes,1.0,37,5419,0.8811,1.11536
363,363,1997,Thuringa,Couple without children,Yes,1.0,67,5419,0.91392,1.09784
364,364,1997,Thuringa,Couple with children,Yes,0.70273,94,5419,0.62568,0.76362
365,365,1997,Thuringa,Couple with children,No,0.29727,44,5419,0.24052,0.37447
366,366,1998,Schleswig-Holstein,Couple without children,Yes,1.0,48,6342,0.84651,1.17082
367,367,1998,Schleswig-Holstein,Couple with children,Yes,1.0,40,6342,0.83217,1.17721
368,368,1998,Lower Saxony,Single-person household,Yes,0.56848,73,6342,0.50005,0.64141
369,369,1998,Lower Saxony,Single-person household,No,0.43152,60,6342,0.38363,0.49478
370,370,1998,Lower Saxony,Couple without children,Yes,0.75078,145,6342,0.69248,0.80849
371,371,1998,Lower Saxony,Couple without children,No,0.24922,50,6342,0.20466,0.29551
372,372,1998,Lower Saxony,Couple with children,Yes,0.63628,142,6342,0.55218,0.71462
373,373,1998,Lower Saxony,Couple with children,No,0.36372,90,6342,0.31103,0.4193
374,374,1998,North Rhine-Westphalia,Single-person household,Yes,0.5547,180,6342,0.51479,0.59476
375,375,1998,North Rhine-Westphalia,Single-person household,No,0.4453,160,6342,0.4137,0.47927
376,376,1998,North Rhine-Westphalia,Couple without children,Yes,0.75442,321,6342,0.70905,0.81112
377,377,1998,North Rhine-Westphalia,Couple without children,No,0.24558,119,6342,0.21592,0.27879
378,378,1998,North Rhine-Westphalia,Single parent,Yes,0.42124,37,6342,0.34958,0.50051
379,379,1998,North Rhine-Westphalia,Single parent,No,0.57876,50,6342,0.49964,0.67222
380,380,1998,North Rhine-Westphalia,Couple with children,Yes,0.61494,317,6342,0.57268,0.65467
381,381,1998,North Rhine-Westphalia,Couple with children,No,0.38506,235,6342,0.3488,0.42148
382,382,1998,Hesse,Single-person household,Yes,0.5576,56,6342,0.47833,0.6323
383,383,1998,Hesse,Single-person household,No,0.4424,49,6342,0.37534,0.50962
384,384,1998,Hesse,Couple without children,Yes,0.7359,112,6342,0.65891,0.8169
385,385,1998,Hesse,Couple without children,No,0.2641,44,6342,0.21148,0.31438
386,386,1998,Hesse,Couple with children,Yes,0.65954,120,6342,0.5894,0.74948
387,387,1998,Hesse,Couple with children,No,0.34046,75,6342,0.2735,0.40302
388,388,1998,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.61761,49,6342,0.54084,0.69182
389,389,1998,"Rhineland-Palatinate, Saarland",Single-person household,No,0.38239,35,6342,0.31054,0.46075
390,390,1998,"Rhineland-Palatinate, Saarland",Couple without children,Yes,1.0,91,6342,0.90381,1.0919
391,391,1998,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.54682,93,6342,0.48569,0.60918
392,392,1998,"Rhineland-Palatinate, Saarland",Couple with children,No,0.45318,68,6342,0.38584,0.51233
393,393,1998,Baden-Wuerttemberg,Single-person household,Yes,0.58312,114,6342,0.52582,0.64935
394,394,1998,Baden-Wuerttemberg,Single-person household,No,0.41688,91,6342,0.36139,0.46162
395,395,1998,Baden-Wuerttemberg,Couple without children,Yes,0.77907,172,6342,0.71344,0.85052
396,396,1998,Baden-Wuerttemberg,Couple without children,No,0.22093,57,6342,0.17867,0.27748
397,397,1998,Baden-Wuerttemberg,Single parent,No,1.0,38,6342,0.78158,1.23974
398,398,1998,Baden-Wuerttemberg,Couple with children,Yes,0.66603,228,6342,0.61079,0.74256
399,399,1998,Baden-Wuerttemberg,Couple with children,No,0.33397,151,6342,0.28629,0.38413
400,400,1998,Bavaria,Single-person household,Yes,0.58176,130,6342,0.53157,0.6339
401,401,1998,Bavaria,Single-person household,No,0.41824,92,6342,0.38086,0.46573
402,402,1998,Bavaria,Couple without children,Yes,0.74691,201,6342,0.68422,0.80237
403,403,1998,Bavaria,Couple without children,No,0.25309,82,6342,0.22455,0.29165
404,404,1998,Bavaria,Single parent,No,1.0,31,6342,0.78766,1.24311
405,405,1998,Bavaria,Couple with children,Yes,0.65966,235,6342,0.60995,0.72085
406,406,1998,Bavaria,Couple with children,No,0.34034,134,6342,0.31021,0.37179
407,407,1998,Berlin,Single-person household,Yes,0.47934,52,6342,0.41443,0.53226
408,408,1998,Berlin,Single-person household,No,0.52066,63,6342,0.45023,0.59226
409,409,1998,Berlin,Couple without children,Yes,1.0,62,6342,0.88396,1.10233
410,410,1998,Berlin,Couple with children,Yes,0.56917,55,6342,0.49113,0.64772
411,411,1998,Berlin,Couple with children,No,0.43083,35,6342,0.3299,0.56394
412,412,1998,Brandenburg,Single-person household,Yes,1.0,44,6342,0.89798,1.10776
413,413,1998,Brandenburg,Couple without children,Yes,1.0,73,6342,0.89042,1.09698
414,414,1998,Brandenburg,Couple with children,Yes,0.64018,72,6342,0.54306,0.797
415,415,1998,Brandenburg,Couple with children,No,0.35982,35,6342,0.27804,0.44485
416,416,1998,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,38,6342,0.85398,1.1725
417,417,1998,Mecklenburg-Western Pomerania,Couple with children,Yes,0.64546,55,6342,0.55904,0.73208
418,418,1998,Mecklenburg-Western Pomerania,Couple with children,No,0.35454,32,6342,0.3165,0.39535
419,419,1998,Saxony,Single-person household,Yes,0.60424,65,6342,0.55453,0.66473
420,420,1998,Saxony,Single-person household,No,0.39576,42,6342,0.34284,0.45367
421,421,1998,Saxony,Couple without children,Yes,0.82975,149,6342,0.75691,0.90229
422,422,1998,Saxony,Couple without children,No,0.17025,37,6342,0.14852,0.19469
423,423,1998,Saxony,Couple with children,Yes,0.71238,168,6342,0.65161,0.78144
424,424,1998,Saxony,Couple with children,No,0.28762,67,6342,0.25358,0.32151
425,425,1998,Saxony-Anhalt,Single-person household,Yes,0.63447,42,6342,0.54933,0.72895
426,426,1998,Saxony-Anhalt,Single-person household,No,0.36553,32,6342,0.29521,0.43702
427,427,1998,Saxony-Anhalt,Couple without children,Yes,1.0,98,6342,0.89763,1.1219
428,428,1998,Saxony-Anhalt,Couple with children,Yes,0.66946,82,6342,0.58613,0.78156
429,429,1998,Saxony-Anhalt,Couple with children,No,0.33054,43,6342,0.2798,0.38189
430,430,1998,Thuringa,Single-person household,Yes,1.0,33,6342,0.88783,1.15151
431,431,1998,Thuringa,Couple without children,Yes,0.7042,71,6342,0.62901,0.78698
432,432,1998,Thuringa,Couple without children,No,0.2958,34,6342,0.24726,0.35046
433,433,1998,Thuringa,Couple with children,Yes,0.7102,100,6342,0.63755,0.80571
434,434,1998,Thuringa,Couple with children,No,0.2898,48,6342,0.2526,0.31942
435,435,1999,Schleswig-Holstein,Couple without children,Yes,1.0,38,6105,0.82965,1.23122
436,436,1999,Schleswig-Holstein,Couple with children,Yes,1.0,41,6105,0.85961,1.14992
437,437,1999,Lower Saxony,Single-person household,Yes,0.60237,70,6105,0.53199,0.6636
438,438,1999,Lower Saxony,Single-person household,No,0.39763,55,6105,0.34251,0.45391
439,439,1999,Lower Saxony,Couple without children,Yes,0.77324,149,6105,0.70756,0.82695
440,440,1999,Lower Saxony,Couple without children,No,0.22676,47,6105,0.19093,0.26877
441,441,1999,Lower Saxony,Couple with children,Yes,0.67515,152,6105,0.60086,0.75649
442,442,1999,Lower Saxony,Couple with children,No,0.32485,73,6105,0.26115,0.38768
443,443,1999,North Rhine-Westphalia,Single-person household,Yes,0.54022,168,6105,0.4986,0.57942
444,444,1999,North Rhine-Westphalia,Single-person household,No,0.45978,157,6105,0.42622,0.49174
445,445,1999,North Rhine-Westphalia,Couple without children,Yes,0.7524,308,6105,0.69764,0.80142
446,446,1999,North Rhine-Westphalia,Couple without children,No,0.2476,114,6105,0.21555,0.29032
447,447,1999,North Rhine-Westphalia,Single parent,Yes,0.33376,31,6105,0.26689,0.40359
448,448,1999,North Rhine-Westphalia,Single parent,No,0.66624,44,6105,0.54143,0.80138
449,449,1999,North Rhine-Westphalia,Couple with children,Yes,0.6182,318,6105,0.56918,0.66157
450,450,1999,North Rhine-Westphalia,Couple with children,No,0.3818,238,6105,0.35553,0.42123
451,451,1999,Hesse,Single-person household,Yes,0.61724,53,6105,0.51087,0.71118
452,452,1999,Hesse,Single-person household,No,0.38276,37,6105,0.32998,0.4462
453,453,1999,Hesse,Couple without children,Yes,0.73402,118,6105,0.65934,0.81075
454,454,1999,Hesse,Couple without children,No,0.26598,46,6105,0.21195,0.31897
455,455,1999,Hesse,Couple with children,Yes,0.6561,117,6105,0.58318,0.74276
456,456,1999,Hesse,Couple with children,No,0.3439,61,6105,0.27459,0.426
457,457,1999,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.6266,45,6105,0.54441,0.70114
458,458,1999,"Rhineland-Palatinate, Saarland",Single-person household,No,0.3734,32,6105,0.29509,0.44368
459,459,1999,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.70963,90,6105,0.6476,0.78523
460,460,1999,"Rhineland-Palatinate, Saarland",Couple without children,No,0.29037,35,6105,0.24528,0.33929
461,461,1999,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.62332,97,6105,0.55128,0.70688
462,462,1999,"Rhineland-Palatinate, Saarland",Couple with children,No,0.37668,55,6105,0.31368,0.44029
463,463,1999,Baden-Wuerttemberg,Single-person household,Yes,0.58823,111,6105,0.51876,0.65076
464,464,1999,Baden-Wuerttemberg,Single-person household,No,0.41177,89,6105,0.3555,0.46165
465,465,1999,Baden-Wuerttemberg,Couple without children,Yes,0.74255,158,6105,0.67257,0.82226
466,466,1999,Baden-Wuerttemberg,Couple without children,No,0.25745,56,6105,0.1986,0.31702
467,467,1999,Baden-Wuerttemberg,Single parent,No,1.0,40,6105,0.73899,1.24598
468,468,1999,Baden-Wuerttemberg,Couple with children,Yes,0.60326,217,6105,0.53891,0.66242
469,469,1999,Baden-Wuerttemberg,Couple with children,No,0.39674,150,6105,0.34985,0.45531
470,470,1999,Bavaria,Single-person household,Yes,0.60177,124,6105,0.5553,0.65425
471,471,1999,Bavaria,Single-person household,No,0.39823,81,6105,0.34861,0.44773
472,472,1999,Bavaria,Couple without children,Yes,0.77125,204,6105,0.69857,0.83498
473,473,1999,Bavaria,Couple without children,No,0.22875,81,6105,0.19826,0.2649
474,474,1999,Bavaria,Couple with children,Yes,0.66936,233,6105,0.6246,0.72938
475,475,1999,Bavaria,Couple with children,No,0.33064,125,6105,0.29391,0.3709
476,476,1999,Berlin,Single-person household,Yes,0.59448,60,6105,0.52929,0.66997
477,477,1999,Berlin,Single-person household,No,0.40552,50,6105,0.34717,0.46409
478,478,1999,Berlin,Couple without children,Yes,1.0,59,6105,0.87102,1.16057
479,479,1999,Berlin,Couple with children,Yes,0.56087,49,6105,0.43885,0.66803
480,480,1999,Berlin,Couple with children,No,0.43913,40,6105,0.34884,0.54344
481,481,1999,Brandenburg,Single-person household,Yes,1.0,40,6105,0.86826,1.10022
482,482,1999,Brandenburg,Couple without children,Yes,1.0,72,6105,0.8923,1.10762
483,483,1999,Brandenburg,Couple with children,Yes,0.68408,75,6105,0.57674,0.8153
484,484,1999,Brandenburg,Couple with children,No,0.31592,35,6105,0.25461,0.38062
485,485,1999,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,40,6105,0.83181,1.23855
486,486,1999,Mecklenburg-Western Pomerania,Couple with children,Yes,1.0,49,6105,0.86378,1.16689
487,487,1999,Saxony,Single-person household,Yes,0.5159,61,6105,0.46757,0.56866
488,488,1999,Saxony,Single-person household,No,0.4841,54,6105,0.42593,0.53507
489,489,1999,Saxony,Couple without children,Yes,0.81323,156,6105,0.73027,0.88706
490,490,1999,Saxony,Couple without children,No,0.18677,36,6105,0.15855,0.21363
491,491,1999,Saxony,Couple with children,Yes,0.67716,151,6105,0.61204,0.74217
492,492,1999,Saxony,Couple with children,No,0.32284,71,6105,0.27109,0.3866
493,493,1999,Saxony-Anhalt,Single-person household,Yes,0.55247,42,6105,0.48299,0.61091
494,494,1999,Saxony-Anhalt,Single-person household,No,0.44753,38,6105,0.37243,0.51843
495,495,1999,Saxony-Anhalt,Couple without children,Yes,1.0,91,6105,0.89338,1.11995
496,496,1999,Saxony-Anhalt,Couple with children,Yes,0.75443,84,6105,0.67226,0.86364
497,497,1999,Saxony-Anhalt,Couple with children,No,0.24557,35,6105,0.21334,0.28392
498,498,1999,Thuringa,Single-person household,Yes,1.0,42,6105,0.87592,1.10848
499,499,1999,Thuringa,Couple without children,Yes,1.0,68,6105,0.90692,1.07685
500,500,1999,Thuringa,Couple with children,Yes,0.6885,101,6105,0.61675,0.76794
501,501,1999,Thuringa,Couple with children,No,0.3115,48,6105,0.25423,0.38692
502,502,2000,Schleswig-Holstein,Single-person household,Yes,0.62903,58,11871,0.55715,0.70311
503,503,2000,Schleswig-Holstein,Single-person household,No,0.37097,33,11871,0.31954,0.42996
504,504,2000,Schleswig-Holstein,Couple without children,Yes,0.74467,88,11871,0.65531,0.83388
505,505,2000,Schleswig-Holstein,Couple without children,No,0.25533,35,11871,0.2156,0.30949
506,506,2000,Schleswig-Holstein,Couple with children,Yes,0.66495,72,11871,0.59146,0.77037
507,507,2000,Schleswig-Holstein,Couple with children,No,0.33505,36,11871,0.27859,0.40628
508,508,2000,Hamburg,Single-person household,Yes,0.50856,44,11871,0.44837,0.56284
509,509,2000,Hamburg,Single-person household,No,0.49144,42,11871,0.43472,0.5437
510,510,2000,Hamburg,Couple without children,Yes,1.0,31,11871,0.84263,1.17592
511,511,2000,Lower Saxony,Single-person household,Yes,0.59926,147,11871,0.5652,0.63475
512,512,2000,Lower Saxony,Single-person household,No,0.40074,104,11871,0.36806,0.43283
513,513,2000,Lower Saxony,Couple without children,Yes,0.72825,249,11871,0.68943,0.76725
514,514,2000,Lower Saxony,Couple without children,No,0.27175,91,11871,0.25146,0.29315
515,515,2000,Lower Saxony,Couple with children,Yes,0.63182,252,11871,0.58893,0.67176
516,516,2000,Lower Saxony,Couple with children,No,0.36818,133,11871,0.33387,0.42174
517,517,2000,Bremen,Single-person household,Yes,1.0,35,11871,0.89205,1.09687
518,518,2000,North Rhine-Westphalia,Single-person household,Yes,0.598,403,11871,0.57191,0.6209
519,519,2000,North Rhine-Westphalia,Single-person household,No,0.402,284,11871,0.38013,0.42032
520,520,2000,North Rhine-Westphalia,Couple without children,Yes,0.69403,607,11871,0.66258,0.72942
521,521,2000,North Rhine-Westphalia,Couple without children,No,0.30597,266,11871,0.28944,0.32167
522,522,2000,North Rhine-Westphalia,Single parent,Yes,0.382,56,11871,0.32108,0.42978
523,523,2000,North Rhine-Westphalia,Single parent,No,0.618,85,11871,0.56933,0.68496
524,524,2000,North Rhine-Westphalia,Couple with children,Yes,0.64768,611,11871,0.6193,0.67953
525,525,2000,North Rhine-Westphalia,Couple with children,No,0.35232,370,11871,0.33274,0.37064
526,526,2000,Hesse,Single-person household,Yes,0.58673,120,11871,0.54433,0.63068
527,527,2000,Hesse,Single-person household,No,0.41327,90,11871,0.37522,0.45241
528,528,2000,Hesse,Couple without children,Yes,0.72706,204,11871,0.68513,0.77216
529,529,2000,Hesse,Couple without children,No,0.27294,83,11871,0.24319,0.30769
530,530,2000,Hesse,Couple with children,Yes,0.671,218,11871,0.62812,0.71037
