"pli0095_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","1997","Hamburg","1 Einkommensschwächstes Quintil","3","","",""
"Min 1x pro Woche","1997","Hamburg","2","2","","",""
"Min 1x pro Woche","1997","Hamburg","3","1","","",""
"Min 1x pro Woche","1997","Hamburg","4","","","",""
"Min 1x pro Woche","1997","Hamburg","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Woche","1997","Niedersachsen","1 Einkommensschwächstes Quintil","49","0.155206169286309","0.114162861568207","0.196249477004411"
"Min 1x pro Woche","1997","Niedersachsen","2","26","","",""
"Min 1x pro Woche","1997","Niedersachsen","3","17","","",""
"Min 1x pro Woche","1997","Niedersachsen","4","5","","",""
"Min 1x pro Woche","1997","Niedersachsen","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Woche","1997","Bremen","1 Einkommensschwächstes Quintil","4","","",""
"Min 1x pro Woche","1997","Bremen","2","3","","",""
"Min 1x pro Woche","1997","Bremen","3","2","","",""
"Min 1x pro Woche","1997","Bremen","4","","","",""
"Min 1x pro Woche","1997","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","108","0.12926227914266","0.10631368441451","0.152210873870809"
"Min 1x pro Woche","1997","Nordrhein-Westfalen","2","66","0.101606272856076","0.0784331205414769","0.124779425170675"
"Min 1x pro Woche","1997","Nordrhein-Westfalen","3","41","0.0642910077820697","0.0418528464370819","0.0867291691270575"
"Min 1x pro Woche","1997","Nordrhein-Westfalen","4","21","","",""
"Min 1x pro Woche","1997","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","15","","",""
"Min 1x pro Woche","1997","Hessen","1 Einkommensschwächstes Quintil","39","0.14747065029847","0.102704779491326","0.192236521105613"
"Min 1x pro Woche","1997","Hessen","2","35","0.204735576397086","0.148813211595373","0.260657941198798"
"Min 1x pro Woche","1997","Hessen","3","24","","",""
"Min 1x pro Woche","1997","Hessen","4","17","","",""
"Min 1x pro Woche","1997","Hessen","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Woche","1997","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","30","0.128986293383097","0.0834350013889127","0.174537585377281"
"Min 1x pro Woche","1997","Rheinland-Pfalz,Saarland","2","25","","",""
"Min 1x pro Woche","1997","Rheinland-Pfalz,Saarland","3","31","0.232764254334044","0.163980377938932","0.301548130729155"
"Min 1x pro Woche","1997","Rheinland-Pfalz,Saarland","4","10","","",""
"Min 1x pro Woche","1997","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","4","","",""
"Min 1x pro Woche","1997","Baden-Württemberg","1 Einkommensschwächstes Quintil","91","0.13573537808042","0.10676655545834","0.164704200702501"
"Min 1x pro Woche","1997","Baden-Württemberg","2","59","0.115782986460981","0.0875675726683544","0.143998400253609"
"Min 1x pro Woche","1997","Baden-Württemberg","3","33","0.0992531294304534","0.066894907108299","0.131611351752608"
"Min 1x pro Woche","1997","Baden-Württemberg","4","30","0.140195896652983","0.0936792271747616","0.186712566131205"
"Min 1x pro Woche","1997","Baden-Württemberg","5 Einkommensstärkstes Quintil","13","","",""
"Min 1x pro Woche","1997","Bayern","1 Einkommensschwächstes Quintil","60","0.13085302384225","0.0998659272438651","0.161840120440634"
"Min 1x pro Woche","1997","Bayern","2","67","0.127521438184722","0.0978051614938824","0.157237714875562"
"Min 1x pro Woche","1997","Bayern","3","30","0.109279605378975","0.073309689110972","0.145249521646979"
"Min 1x pro Woche","1997","Bayern","4","33","0.11529744220766","0.0763259786441298","0.154268905771189"
"Min 1x pro Woche","1997","Bayern","5 Einkommensstärkstes Quintil","18","","",""
"Min 1x pro Woche","1997","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","Saarland","2","","","",""
"Min 1x pro Woche","1997","Saarland","3","","","",""
"Min 1x pro Woche","1997","Saarland","4","","","",""
"Min 1x pro Woche","1997","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Berlin","1 Einkommensschwächstes Quintil","28","","",""
"Min 1x pro Woche","1997","Berlin","2","19","","",""
"Min 1x pro Woche","1997","Berlin","3","20","","",""
"Min 1x pro Woche","1997","Berlin","4","7","","",""
"Min 1x pro Woche","1997","Berlin","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Woche","1997","Brandenburg","1 Einkommensschwächstes Quintil","19","","",""
"Min 1x pro Woche","1997","Brandenburg","2","36","0.169831150757837","0.118556067576191","0.221106233939482"
"Min 1x pro Woche","1997","Brandenburg","3","11","","",""
"Min 1x pro Woche","1997","Brandenburg","4","3","","",""
"Min 1x pro Woche","1997","Brandenburg","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Woche","1997","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","25","","",""
"Min 1x pro Woche","1997","Mecklenburg-Vorpommern","2","20","","",""
"Min 1x pro Woche","1997","Mecklenburg-Vorpommern","3","13","","",""
"Min 1x pro Woche","1997","Mecklenburg-Vorpommern","4","7","","",""
"Min 1x pro Woche","1997","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Sachsen","1 Einkommensschwächstes Quintil","49","0.130142475555158","0.0982667704324671","0.16201818067785"
"Min 1x pro Woche","1997","Sachsen","2","39","0.100954989045498","0.0704221702287882","0.131487807862207"
"Min 1x pro Woche","1997","Sachsen","3","23","","",""
"Min 1x pro Woche","1997","Sachsen","4","5","","",""
"Min 1x pro Woche","1997","Sachsen","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Woche","1997","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","32","0.110507440251893","0.0742982538486402","0.146716626655146"
"Min 1x pro Woche","1997","Sachsen-Anhalt","2","25","","",""
"Min 1x pro Woche","1997","Sachsen-Anhalt","3","8","","",""
"Min 1x pro Woche","1997","Sachsen-Anhalt","4","7","","",""
"Min 1x pro Woche","1997","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Thüringen","1 Einkommensschwächstes Quintil","28","","",""
"Min 1x pro Woche","1997","Thüringen","2","21","","",""
"Min 1x pro Woche","1997","Thüringen","3","11","","",""
"Min 1x pro Woche","1997","Thüringen","4","1","","",""
"Min 1x pro Woche","1997","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","Schleswig-Holstein","1 Einkommensschwächstes Quintil","26","","",""
"Min 1x pro Monat","1997","Schleswig-Holstein","2","23","","",""
"Min 1x pro Monat","1997","Schleswig-Holstein","3","15","","",""
"Min 1x pro Monat","1997","Schleswig-Holstein","4","13","","",""
"Min 1x pro Monat","1997","Schleswig-Holstein","5 Einkommensstärkstes Quintil","7","","",""
"Min 1x pro Monat","1997","Hamburg","1 Einkommensschwächstes Quintil","9","","",""
"Min 1x pro Monat","1997","Hamburg","2","9","","",""
"Min 1x pro Monat","1997","Hamburg","3","17","","",""
"Min 1x pro Monat","1997","Hamburg","4","9","","",""
"Min 1x pro Monat","1997","Hamburg","5 Einkommensstärkstes Quintil","4","","",""
"Min 1x pro Monat","1997","Niedersachsen","1 Einkommensschwächstes Quintil","86","0.223058179299254","0.175871890347319","0.270244468251189"
"Min 1x pro Monat","1997","Niedersachsen","2","79","0.224722676754178","0.178107780397111","0.271337573111244"
"Min 1x pro Monat","1997","Niedersachsen","3","61","0.318937323570127","0.25231567434667","0.385558972793583"
"Min 1x pro Monat","1997","Niedersachsen","4","43","0.270452055657063","0.19936761933855","0.341536491975576"
"Min 1x pro Monat","1997","Niedersachsen","5 Einkommensstärkstes Quintil","22","","",""
"Min 1x pro Monat","1997","Bremen","1 Einkommensschwächstes Quintil","12","","",""
"Min 1x pro Monat","1997","Bremen","2","7","","",""
"Min 1x pro Monat","1997","Bremen","3","5","","",""
"Min 1x pro Monat","1997","Bremen","4","1","","",""
"Min 1x pro Monat","1997","Bremen","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Monat","1997","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","234","0.270638228582766","0.240247397138505","0.301029060027026"
"Min 1x pro Monat","1997","Nordrhein-Westfalen","2","194","0.276787954549301","0.24247185500391","0.311104054094692"
"Min 1x pro Monat","1997","Nordrhein-Westfalen","3","153","0.312693367827837","0.27028257896926","0.355104156686414"
"Min 1x pro Monat","1997","Nordrhein-Westfalen","4","99","0.3025559213384","0.252918676652405","0.352193166024395"
"Min 1x pro Monat","1997","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","62","0.284844032319437","0.225870006169751","0.343818058469123"
"Min 1x pro Monat","1997","Hessen","1 Einkommensschwächstes Quintil","67","0.274772758765202","0.218413735070898","0.331131782459505"
"Min 1x pro Monat","1997","Hessen","2","58","0.302681014935944","0.239010050441134","0.366351979430753"
"Min 1x pro Monat","1997","Hessen","3","66","0.355519891854665","0.285397247233002","0.425642536476327"
"Min 1x pro Monat","1997","Hessen","4","41","0.285461423763226","0.209276723945131","0.36164612358132"
"Min 1x pro Monat","1997","Hessen","5 Einkommensstärkstes Quintil","21","","",""
"Min 1x pro Monat","1997","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","54","0.287364919910236","0.225866083705179","0.348863756115293"
"Min 1x pro Monat","1997","Rheinland-Pfalz,Saarland","2","58","0.259241597736522","0.20080137624183","0.317681819231213"
"Min 1x pro Monat","1997","Rheinland-Pfalz,Saarland","3","52","0.285459174492937","0.211948633930012","0.358969715055861"
"Min 1x pro Monat","1997","Rheinland-Pfalz,Saarland","4","38","0.321768099420634","0.231550747016272","0.411985451824996"
"Min 1x pro Monat","1997","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","9","","",""
"Min 1x pro Monat","1997","Baden-Württemberg","1 Einkommensschwächstes Quintil","139","0.258671330986555","0.221633930732651","0.295708731240458"
"Min 1x pro Monat","1997","Baden-Württemberg","2","158","0.277557251149963","0.238069479769366","0.31704502253056"
"Min 1x pro Monat","1997","Baden-Württemberg","3","113","0.305074872337844","0.255245731847046","0.354904012828643"
"Min 1x pro Monat","1997","Baden-Württemberg","4","75","0.296461786387423","0.235273342188838","0.357650230586007"
"Min 1x pro Monat","1997","Baden-Württemberg","5 Einkommensstärkstes Quintil","21","","",""
"Min 1x pro Monat","1997","Bayern","1 Einkommensschwächstes Quintil","139","0.265883150158789","0.225288351039369","0.30647794927821"
"Min 1x pro Monat","1997","Bayern","2","145","0.283761993610906","0.243598525701184","0.323925461520628"
"Min 1x pro Monat","1997","Bayern","3","95","0.277284749762219","0.225673334113382","0.328896165411057"
"Min 1x pro Monat","1997","Bayern","4","77","0.291231990017375","0.235793699407468","0.346670280627281"
"Min 1x pro Monat","1997","Bayern","5 Einkommensstärkstes Quintil","32","0.257798796658802","0.181421534151584","0.334176059166019"
"Min 1x pro Monat","1997","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","Saarland","2","","","",""
"Min 1x pro Monat","1997","Saarland","3","","","",""
"Min 1x pro Monat","1997","Saarland","4","","","",""
"Min 1x pro Monat","1997","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","Berlin","1 Einkommensschwächstes Quintil","32","0.244492708816097","0.171174235788256","0.317811181843939"
"Min 1x pro Monat","1997","Berlin","2","56","0.33355087087241","0.257072926708578","0.410028815036242"
"Min 1x pro Monat","1997","Berlin","3","33","0.26403564956624","0.183468343191957","0.344602955940524"
"Min 1x pro Monat","1997","Berlin","4","17","","",""
"Min 1x pro Monat","1997","Berlin","5 Einkommensstärkstes Quintil","7","","",""
"Min 1x pro Monat","1997","Brandenburg","1 Einkommensschwächstes Quintil","85","0.34181605813134","0.281932245662676","0.401699870600004"
"Min 1x pro Monat","1997","Brandenburg","2","53","0.276124366601783","0.215072516936224","0.337176216267342"
"Min 1x pro Monat","1997","Brandenburg","3","27","","",""
"Min 1x pro Monat","1997","Brandenburg","4","14","","",""
"Min 1x pro Monat","1997","Brandenburg","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Monat","1997","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","44","0.270893181028047","0.200008198951027","0.341778163105066"
"Min 1x pro Monat","1997","Mecklenburg-Vorpommern","2","29","","",""
"Min 1x pro Monat","1997","Mecklenburg-Vorpommern","3","22","","",""
"Min 1x pro Monat","1997","Mecklenburg-Vorpommern","4","11","","",""
"Min 1x pro Monat","1997","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","3","","",""
"Min 1x pro Monat","1997","Sachsen","1 Einkommensschwächstes Quintil","127","0.297208911010813","0.253910671063312","0.340507150958315"
"Min 1x pro Monat","1997","Sachsen","2","110","0.288931907944462","0.242994589703759","0.334869226185166"
"Min 1x pro Monat","1997","Sachsen","3","52","0.300200304407767","0.23286690690318","0.367533701912355"
"Min 1x pro Monat","1997","Sachsen","4","22","","",""
"Min 1x pro Monat","1997","Sachsen","5 Einkommensstärkstes Quintil","8","","",""
"Min 1x pro Monat","1997","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","107","0.367102975849665","0.311434116019782","0.422771835679548"
"Min 1x pro Monat","1997","Sachsen-Anhalt","2","80","0.340169211395882","0.278941508965486","0.401396913826278"
"Min 1x pro Monat","1997","Sachsen-Anhalt","3","31","0.325343863007128","0.233518926196775","0.417168799817481"
"Min 1x pro Monat","1997","Sachsen-Anhalt","4","8","","",""
"Min 1x pro Monat","1997","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","3","","",""
"Min 1x pro Monat","1997","Thüringen","1 Einkommensschwächstes Quintil","92","0.328395448558512","0.273190110580439","0.383600786536585"
"Min 1x pro Monat","1997","Thüringen","2","80","0.333880614083434","0.273065190023868","0.394696038143001"
"Min 1x pro Monat","1997","Thüringen","3","31","0.235398801170214","0.155013653694024","0.315783948646403"
"Min 1x pro Monat","1997","Thüringen","4","9","","",""
"Min 1x pro Monat","1997","Thüringen","5 Einkommensstärkstes Quintil","2","","",""
"Seltener","1997","Schleswig-Holstein","1 Einkommensschwächstes Quintil","42","0.453469713626536","0.345055345795059","0.561884081458012"
"Seltener","1997","Schleswig-Holstein","2","32","0.478556891354716","0.360689465468401","0.596424317241031"
"Seltener","1997","Schleswig-Holstein","3","17","","",""
"Seltener","1997","Schleswig-Holstein","4","27","","",""
"Seltener","1997","Schleswig-Holstein","5 Einkommensstärkstes Quintil","14","","",""
"Seltener","1997","Hamburg","1 Einkommensschwächstes Quintil","13","","",""
"Seltener","1997","Hamburg","2","6","","",""
"Seltener","1997","Hamburg","3","14","","",""
"Seltener","1997","Hamburg","4","10","","",""
"Seltener","1997","Hamburg","5 Einkommensstärkstes Quintil","7","","",""
"Seltener","1997","Niedersachsen","1 Einkommensschwächstes Quintil","130","0.476062459650588","0.419453623852238","0.532671295448938"
"Seltener","1997","Niedersachsen","2","169","0.559886018087089","0.504448327946849","0.615323708227328"
"Seltener","1997","Niedersachsen","3","99","0.51291114610905","0.441462446209949","0.584359846008151"
"Seltener","1997","Niedersachsen","4","84","0.559804404222832","0.480363630845074","0.63924517760059"
"Seltener","1997","Niedersachsen","5 Einkommensstärkstes Quintil","55","0.660360764759822","0.559681928661288","0.761039600858356"
"Seltener","1997","Bremen","1 Einkommensschwächstes Quintil","6","","",""
"Seltener","1997","Bremen","2","12","","",""
"Seltener","1997","Bremen","3","8","","",""
"Seltener","1997","Bremen","4","2","","",""
"Seltener","1997","Bremen","5 Einkommensstärkstes Quintil","6","","",""
"Seltener","1997","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","357","0.424079591298716","0.390274552931825","0.457884629665607"
"Seltener","1997","Nordrhein-Westfalen","2","322","0.462432734957955","0.42419147502637","0.50067399488954"
"Seltener","1997","Nordrhein-Westfalen","3","224","0.499165585660849","0.453424007139822","0.544907164181876"
"Seltener","1997","Nordrhein-Westfalen","4","176","0.517592933775084","0.463598232633855","0.571587634916312"
"Seltener","1997","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","125","0.553055148102155","0.488091856599208","0.618018439605102"
"Seltener","1997","Hessen","1 Einkommensschwächstes Quintil","97","0.398913907770182","0.33709127464679","0.460736540893574"
"Seltener","1997","Hessen","2","79","0.370750260095899","0.30381031562951","0.437690204562289"
"Seltener","1997","Hessen","3","69","0.356084200695738","0.285936656970114","0.426231744421361"
"Seltener","1997","Hessen","4","67","0.533523493774937","0.449369860939599","0.617677126610275"
"Seltener","1997","Hessen","5 Einkommensstärkstes Quintil","43","0.512648131267092","0.401722528633194","0.62357373390099"
"Seltener","1997","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","81","0.35089414466513","0.286036339531097","0.415751949799162"
