"plh0258_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Andere christlische Religionsgemeinschaft","2018","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2018","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2018","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2018","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2018","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2018","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2018","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2018","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2018","(noch) kein Abschluss","42","0.0841094791167989","0.0447476146842552","0.123471343549343"
"Andere Religionsgemeinschaft","2018","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2018","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2018","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2018","AkademikerInnen","","","",""
"Konfessionslos","2018","(noch) kein Abschluss","","","",""
"Konfessionslos","2018","Hauptschulabschluss","","","",""
"Konfessionslos","2018","Realschulabschluss","","","",""
"Konfessionslos","2018","(Fach-)Abitur","","","",""
"Konfessionslos","2018","AkademikerInnen","","","",""
"Christlich orthodox","2018","(noch) kein Abschluss","","","",""
"Christlich orthodox","2018","Hauptschulabschluss","","","",""
"Christlich orthodox","2018","Realschulabschluss","","","",""
"Christlich orthodox","2018","(Fach-)Abitur","","","",""
"Christlich orthodox","2018","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2018","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2018","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2018","(noch) kein Abschluss","99","0.542146128326411","0.471489479860854","0.612802776791969"
"Sunnitische Rel.gemeinschaft","2018","Hauptschulabschluss","66","0.380360031742255","0.29045039796629","0.47026966551822"
"Sunnitische Rel.gemeinschaft","2018","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2018","(Fach-)Abitur","43","0.241185805677524","0.140968512929795","0.341403098425252"
"Sunnitische Rel.gemeinschaft","2018","AkademikerInnen","39","0.281774717745457","0.173242799429182","0.390306636061732"
"Alevitische Rel.gemeinschaft","2018","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2018","AkademikerInnen","","","",""
"Mehrfachnennung","2018","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2018","Hauptschulabschluss","","","",""
"Mehrfachnennung","2018","Realschulabschluss","","","",""
"Mehrfachnennung","2018","(Fach-)Abitur","","","",""
"Mehrfachnennung","2018","AkademikerInnen","","","",""
"Katholisch","2019","(noch) kein Abschluss","194","0.189707224136539","0.173564342723409","0.205850105549668"
"Katholisch","2019","Hauptschulabschluss","1913","0.321334614287209","0.310335826899554","0.332333401674864"
"Katholisch","2019","Realschulabschluss","1521","0.223215562947229","0.213263469617716","0.233167656276741"
"Katholisch","2019","(Fach-)Abitur","1104","0.271255946813793","0.258536925522054","0.283974968105532"
"Katholisch","2019","AkademikerInnen","1638","0.247016253892231","0.237320796745383","0.256711711039079"
"Evangelisch","2019","(noch) kein Abschluss","187","0.166680835112456","0.151335843439642","0.182025826785271"
"Evangelisch","2019","Hauptschulabschluss","1875","0.311571137864252","0.300663107274754","0.322479168453749"
"Evangelisch","2019","Realschulabschluss","1875","0.288415699310575","0.277588289522905","0.299243109098245"
"Evangelisch","2019","(Fach-)Abitur","1212","0.286577216715251","0.273642084688471","0.299512348742031"
"Evangelisch","2019","AkademikerInnen","2000","0.283185822718229","0.273057167881903","0.293314477554555"
"Andere christlische Religionsgemeinschaft","2019","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2019","Hauptschulabschluss","94","0.0154289682738659","0.0125260809962441","0.0183318555514876"
"Andere christlische Religionsgemeinschaft","2019","Realschulabschluss","94","0.0123995315974619","0.00975471701889736","0.0150443461760263"
"Andere christlische Religionsgemeinschaft","2019","(Fach-)Abitur","101","0.0261132506695185","0.0215511880131604","0.0306753133258766"
"Andere christlische Religionsgemeinschaft","2019","AkademikerInnen","103","0.0155509895552777","0.0127694300638602","0.0183325490466952"
"Islamische Religionsgemeinschaft","2019","(noch) kein Abschluss","107","0.0418163600144177","0.0335746823126459","0.0500580377161896"
"Islamische Religionsgemeinschaft","2019","Hauptschulabschluss","159","0.0161766662602705","0.0132054020325317","0.0191479304880093"
"Islamische Religionsgemeinschaft","2019","Realschulabschluss","30","0.00420505659107168","0.00265847503225154","0.00575163814989181"
"Islamische Religionsgemeinschaft","2019","(Fach-)Abitur","66","0.0111814581446897","0.0081734149357995","0.0141895013535798"
"Islamische Religionsgemeinschaft","2019","AkademikerInnen","62","0.0022989377727802","0.00122228280139161","0.00337559274416879"
"Andere Religionsgemeinschaft","2019","(noch) kein Abschluss","247","0.0351163662334391","0.0275373926538471","0.0426953398130311"
"Andere Religionsgemeinschaft","2019","Hauptschulabschluss","92","0.00516926942613894","0.00348027824274508","0.00685826060953281"
"Andere Religionsgemeinschaft","2019","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2019","(Fach-)Abitur","48","0.00777812778763909","0.00526497736640001","0.0102912782088782"
"Andere Religionsgemeinschaft","2019","AkademikerInnen","51","0.00388371496306909","0.0024854437425388","0.00528198618359937"
"Konfessionslos","2019","(noch) kein Abschluss","255","0.237982492240297","0.220448810583023","0.25551617389757"
"Konfessionslos","2019","Hauptschulabschluss","1825","0.266610573647254","0.256195934929625","0.277025212364884"
"Konfessionslos","2019","Realschulabschluss","3025","0.448394177363571","0.436507886599706","0.460280468127436"
"Konfessionslos","2019","(Fach-)Abitur","1436","0.326981164271366","0.313561194863804","0.340401133678929"
"Konfessionslos","2019","AkademikerInnen","3049","0.411872838148614","0.400808385881804","0.422937290415425"
"Christlich orthodox","2019","(noch) kein Abschluss","108","0.0456243417193967","0.0370327007371622","0.0542159827016311"
"Christlich orthodox","2019","Hauptschulabschluss","197","0.014944429695969","0.0120867849282086","0.0178020744637294"
"Christlich orthodox","2019","Realschulabschluss","35","0.00537363972301816","0.0036263448522059","0.00712093459383041"
"Christlich orthodox","2019","(Fach-)Abitur","169","0.0268387659056068","0.022215485657086","0.0314620461541276"
"Christlich orthodox","2019","AkademikerInnen","201","0.0214007990463468","0.0181474538417771","0.0246541442509166"
"Schiitische Rel.gemeinschaft","2019","(noch) kein Abschluss","140","0.0254520034691201","0.0189674400556616","0.0319365668825787"
"Schiitische Rel.gemeinschaft","2019","Hauptschulabschluss","49","0.00269634037298004","0.00147499282235418","0.00391768792360589"
"Schiitische Rel.gemeinschaft","2019","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2019","(Fach-)Abitur","49","0.00415599649269162","0.00231560680596614","0.0059963861794171"
"Schiitische Rel.gemeinschaft","2019","AkademikerInnen","33","0.00101504802326859","0.000299175830911802","0.00173092021562539"
"Sunnitische Rel.gemeinschaft","2019","(noch) kein Abschluss","996","0.225268388791073","0.208067776648374","0.242469000933772"
"Sunnitische Rel.gemeinschaft","2019","Hauptschulabschluss","703","0.0435856994031067","0.0387769378532827","0.0483944609529307"
"Sunnitische Rel.gemeinschaft","2019","Realschulabschluss","99","0.0119033617798583","0.00931135296459866","0.014495370595118"
"Sunnitische Rel.gemeinschaft","2019","(Fach-)Abitur","499","0.0379785805118202","0.0325104574049642","0.0434467036186761"
"Sunnitische Rel.gemeinschaft","2019","AkademikerInnen","457","0.0131110141816737","0.0105538122762996","0.0156682160870478"
"Alevitische Rel.gemeinschaft","2019","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2019","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2019","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2019","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2019","AkademikerInnen","","","",""
"Mehrfachnennung","2019","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2019","Hauptschulabschluss","","","",""
"Mehrfachnennung","2019","Realschulabschluss","","","",""
"Mehrfachnennung","2019","(Fach-)Abitur","","","",""
"Mehrfachnennung","2019","AkademikerInnen","","","",""
