"plh0258_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Sunnitische Rel.gemeinschaft","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Katholisch","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Katholisch","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Katholisch","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Katholisch","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Katholisch","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Katholisch","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"Katholisch","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Katholisch","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Evangelisch","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Evangelisch","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Evangelisch","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Evangelisch","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Evangelisch","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"Evangelisch","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Evangelisch","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Konfessionslos","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Konfessionslos","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"Konfessionslos","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Konfessionslos","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Christlich orthodox","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"Christlich orthodox","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
