"plh0258_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Islamische Religionsgemeinschaft","1992","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1992","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1992","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1992","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1992","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1992","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1992","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1992","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1992","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1992","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1992","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1992","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1992","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1992","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1992","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1992","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1992","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1992","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1992","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1992","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1992","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1992","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1992","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1992","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1992","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1992","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1992","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1992","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","1992","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1992","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1992","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1992","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1992","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1992","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1992","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1992","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1992","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","1992","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","1992","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
