year,bula_h,hhtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.21895,56,198,0.16120,0.27670
2003,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.71217,36,36,0.56217,0.86217
2003,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.12479,37,233,0.08226,0.16731
2003,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.79361,196,233,0.74154,0.84569
2003,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.13130,34,301,0.09308,0.16951
2003,Baden-Wuerttemberg,Single-person household,Just Right,0.72980,232,301,0.67955,0.78005
2003,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.11630,35,301,0.08002,0.15257
2003,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.07859,43,411,0.05254,0.10463
2003,Baden-Wuerttemberg,Couple without children,Just Right,0.76627,307,411,0.72531,0.80724
2003,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.13724,61,411,0.10393,0.17055
2003,Baden-Wuerttemberg,Single parent,Just Right,0.62392,53,53,0.49225,0.75558
2003,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.24658,115,538,0.21012,0.28303
2003,Baden-Wuerttemberg,Couple with children,Just Right,0.65179,388,538,0.61149,0.69208
2003,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.06658,35,538,0.04550,0.08767
2003,Bavaria,Single-person household,A Bit Too Small,0.11321,41,363,0.08057,0.14585
2003,Bavaria,Single-person household,Just Right,0.71090,269,363,0.66420,0.75760
2003,Bavaria,Single-person household,A Bit Too Large,0.13352,53,363,0.09848,0.16856
2003,Bavaria,Couple without children,A Bit Too Small,0.12919,59,507,0.09996,0.15841
2003,Bavaria,Couple without children,Just Right,0.72312,373,507,0.68413,0.76210
2003,Bavaria,Couple without children,A Bit Too Large,0.12987,75,507,0.10058,0.15916
2003,Bavaria,Single parent,Just Right,0.64951,69,69,0.53611,0.76292
2003,Bavaria,Couple with children,A Bit Too Small,0.18059,111,595,0.14966,0.21153
2003,Bavaria,Couple with children,Just Right,0.74741,448,595,0.71246,0.78235
2003,Bavaria,Couple with children,A Bit Too Large,0.04595,36,595,0.02911,0.06279
2003,Berlin,Single-person household,A Bit Too Small,0.19390,36,162,0.13283,0.25497
2003,Berlin,Single-person household,Just Right,0.65997,126,162,0.58679,0.73314
2003,Berlin,Couple without children,Just Right,0.76673,88,88,0.67786,0.85560
2003,Berlin,Couple with children,A Bit Too Small,0.25924,35,121,0.18083,0.33764
2003,Berlin,Couple with children,Just Right,0.65766,86,121,0.57276,0.74256
2003,Brandenburg,Single-person household,Just Right,0.72764,83,83,0.63129,0.82400
2003,Brandenburg,Couple without children,Just Right,0.77207,139,139,0.70208,0.84206
2003,Brandenburg,Couple with children,A Bit Too Small,0.21293,33,144,0.14583,0.28003
2003,Brandenburg,Couple with children,Just Right,0.68753,111,144,0.61156,0.76350
2003,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.78675,56,56,0.67850,0.89501
2003,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.79695,73,73,0.70403,0.88987
2003,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.87206,72,72,0.79437,0.94976
2003,Saxony,Single-person household,Just Right,0.83572,171,171,0.78002,0.89142
2003,Saxony,Couple without children,Just Right,0.79150,240,271,0.74304,0.83995
2003,Saxony,Couple without children,A Bit Too Large,0.09398,31,271,0.05917,0.12879
2003,Saxony,Single parent,Just Right,0.72184,40,40,0.58121,0.86248
2003,Saxony,Couple with children,A Bit Too Small,0.16434,44,250,0.11831,0.21037
2003,Saxony,Couple with children,Just Right,0.74924,206,250,0.69540,0.80308
2003,Saxony-Anhalt,Single-person household,Just Right,0.77702,90,90,0.69054,0.86350
2003,Saxony-Anhalt,Couple without children,Just Right,0.80279,140,140,0.73665,0.86894
2003,Saxony-Anhalt,Couple with children,Just Right,0.69789,115,115,0.61360,0.78218
2003,Thuringa,Single-person household,Just Right,0.83110,97,97,0.75615,0.90605
2003,Thuringa,Couple without children,Just Right,0.79566,120,120,0.72321,0.86810
2003,Thuringa,Couple with children,A Bit Too Small,0.19677,31,159,0.13478,0.25876
2003,Thuringa,Couple with children,Just Right,0.69062,128,159,0.61854,0.76270
2004,Schleswig-Holstein,Single-person household,Just Right,0.76816,68,68,0.66711,0.86921
2004,Schleswig-Holstein,Couple without children,Just Right,0.82044,108,108,0.74771,0.89316
2004,Schleswig-Holstein,Couple with children,Just Right,0.76471,92,92,0.67755,0.85186
2004,Hamburg,Single-person household,Just Right,0.60813,42,42,0.45870,0.75756
2004,Hamburg,Couple without children,Just Right,0.82205,43,43,0.70638,0.93773
2004,Lower Saxony,Single-person household,Just Right,0.65310,153,188,0.58487,0.72132
2004,Lower Saxony,Single-person household,A Bit Too Large,0.16702,35,188,0.11356,0.22048
2004,Lower Saxony,Couple without children,Just Right,0.70434,233,296,0.65227,0.75642
2004,Lower Saxony,Couple without children,A Bit Too Large,0.24535,63,296,0.19624,0.29445
2004,Lower Saxony,Single parent,Just Right,0.78131,45,45,0.65917,0.90345
2004,Lower Saxony,Couple with children,A Bit Too Small,0.21150,57,320,0.16669,0.25632
2004,Lower Saxony,Couple with children,Just Right,0.68004,263,320,0.62885,0.73123
2004,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.09354,57,553,0.06925,0.11783
2004,North Rhine-Westphalia,Single-person household,Just Right,0.74862,425,553,0.71243,0.78481
2004,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.11839,71,553,0.09144,0.14534
2004,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.07891,75,831,0.06057,0.09725
2004,North Rhine-Westphalia,Couple without children,Just Right,0.76045,624,831,0.73141,0.78948
2004,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.14557,132,831,0.12158,0.16957
2004,North Rhine-Westphalia,Single parent,Just Right,0.70131,92,92,0.60727,0.79535
2004,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.19473,144,807,0.16739,0.22207
2004,North Rhine-Westphalia,Couple with children,Just Right,0.72343,612,807,0.69254,0.75431
2004,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.05809,51,807,0.04194,0.07424
2004,Hesse,Single-person household,Just Right,0.69523,126,126,0.61454,0.77593
2004,Hesse,Couple without children,A Bit Too Small,0.11376,34,268,0.07567,0.15185
2004,Hesse,Couple without children,Just Right,0.73278,194,268,0.67970,0.78586
2004,Hesse,Couple without children,A Bit Too Large,0.12518,40,268,0.08549,0.16488
2004,Hesse,Couple with children,A Bit Too Small,0.24628,64,235,0.19107,0.30148
2004,Hesse,Couple with children,Just Right,0.63443,171,235,0.57273,0.69614
2004,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.67898,126,163,0.60709,0.75088
2004,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.17811,37,163,0.11919,0.23703
2004,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.69051,137,185,0.62371,0.75730
2004,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.21755,48,185,0.15793,0.27716
2004,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.73803,32,32,0.58324,0.89282
2004,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.17266,48,227,0.12338,0.22194
2004,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.72861,179,227,0.67064,0.78659
2004,Baden-Wuerttemberg,Single-person household,Just Right,0.77597,231,273,0.72642,0.82552
2004,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.11801,42,273,0.07967,0.15635
2004,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.11197,49,407,0.08130,0.14265
2004,Baden-Wuerttemberg,Couple without children,Just Right,0.72253,301,407,0.67898,0.76609
2004,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.13761,57,407,0.10410,0.17112
2004,Baden-Wuerttemberg,Single parent,Just Right,0.64212,54,54,0.51306,0.77118
2004,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.19708,100,470,0.16108,0.23308
2004,Baden-Wuerttemberg,Couple with children,Just Right,0.68758,370,470,0.64564,0.72953
2004,Bavaria,Single-person household,A Bit Too Small,0.12265,43,362,0.08881,0.15649
2004,Bavaria,Single-person household,Just Right,0.70535,265,362,0.65832,0.75238
2004,Bavaria,Single-person household,A Bit Too Large,0.14066,54,362,0.10480,0.17653
2004,Bavaria,Couple without children,A Bit Too Small,0.08695,45,501,0.06226,0.11165
2004,Bavaria,Couple without children,Just Right,0.74521,379,501,0.70702,0.78341
2004,Bavaria,Couple without children,A Bit Too Large,0.14485,77,501,0.11400,0.17569
2004,Bavaria,Single parent,Just Right,0.65630,60,60,0.53511,0.77749
2004,Bavaria,Couple with children,A Bit Too Small,0.17489,102,574,0.14379,0.20600
2004,Bavaria,Couple with children,Just Right,0.70806,432,574,0.67083,0.74529
2004,Bavaria,Couple with children,A Bit Too Large,0.09148,40,574,0.06787,0.11508
2004,Berlin,Single-person household,Just Right,0.72236,135,135,0.64654,0.79819
2004,Berlin,Couple without children,Just Right,0.74279,90,90,0.65198,0.83360
2004,Berlin,Couple with children,A Bit Too Small,0.30680,31,109,0.21983,0.39378
2004,Berlin,Couple with children,Just Right,0.57518,78,109,0.48196,0.66841
2004,Brandenburg,Single-person household,Just Right,0.73141,83,83,0.63548,0.82735
2004,Brandenburg,Couple without children,Just Right,0.79503,146,146,0.72933,0.86074
2004,Brandenburg,Couple with children,Just Right,0.79736,112,112,0.72258,0.87214
2004,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.76002,53,53,0.64395,0.87610
2004,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.81156,70,70,0.71929,0.90383
2004,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.80758,66,66,0.71174,0.90341
2004,Saxony,Single-person household,Just Right,0.83975,164,164,0.78343,0.89607
2004,Saxony,Couple without children,Just Right,0.79114,227,259,0.74153,0.84074
2004,Saxony,Couple without children,A Bit Too Large,0.08185,32,259,0.04840,0.11530
2004,Saxony,Single parent,Just Right,0.63481,36,36,0.47529,0.79433
2004,Saxony,Couple with children,A Bit Too Small,0.17051,38,227,0.12147,0.21954
2004,Saxony,Couple with children,Just Right,0.69859,189,227,0.63876,0.75841
2004,Saxony-Anhalt,Single-person household,Just Right,0.75375,84,84,0.66107,0.84644
2004,Saxony-Anhalt,Couple without children,Just Right,0.81659,136,136,0.75131,0.88188
2004,Saxony-Anhalt,Couple with children,Just Right,0.75626,122,122,0.67976,0.83276
2004,Thuringa,Single-person household,Just Right,0.86061,99,99,0.79203,0.92918
2004,Thuringa,Couple without children,Just Right,0.80135,124,124,0.73083,0.87186
2004,Thuringa,Couple with children,A Bit Too Small,0.26092,40,163,0.19330,0.32854
2004,Thuringa,Couple with children,Just Right,0.68314,123,163,0.61150,0.75479
2005,Schleswig-Holstein,Single-person household,Just Right,0.73906,65,65,0.63147,0.84665
2005,Schleswig-Holstein,Couple without children,Just Right,0.79809,108,108,0.72202,0.87415
2005,Schleswig-Holstein,Couple with children,Just Right,0.70651,86,86,0.60970,0.80331
2005,Hamburg,Single-person household,Just Right,0.66356,45,45,0.52395,0.80317
2005,Hamburg,Couple without children,Just Right,0.79589,37,37,0.66423,0.92755
2005,Lower Saxony,Single-person household,Just Right,0.62071,139,182,0.55002,0.69140
2005,Lower Saxony,Single-person household,A Bit Too Large,0.19738,43,182,0.13940,0.25537
2005,Lower Saxony,Couple without children,Just Right,0.67647,227,291,0.62263,0.73032
2005,Lower Saxony,Couple without children,A Bit Too Large,0.22970,64,291,0.18129,0.27811
2005,Lower Saxony,Single parent,Just Right,0.75405,39,39,0.61712,0.89098
2005,Lower Saxony,Couple with children,A Bit Too Small,0.17718,44,291,0.13323,0.22113
2005,Lower Saxony,Couple with children,Just Right,0.71580,247,291,0.66388,0.76771
2005,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.10396,64,561,0.07868,0.12924
2005,North Rhine-Westphalia,Single-person household,Just Right,0.73507,419,561,0.69852,0.77162
2005,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.13961,78,561,0.11091,0.16832
2005,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.08010,67,815,0.06145,0.09875
2005,North Rhine-Westphalia,Couple without children,Just Right,0.77058,626,815,0.74169,0.79946
2005,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.13672,122,815,0.11311,0.16032
2005,North Rhine-Westphalia,Single parent,Just Right,0.66041,90,90,0.56202,0.75880
2005,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.20464,141,762,0.17598,0.23331
2005,North Rhine-Westphalia,Couple with children,Just Right,0.73950,586,762,0.70832,0.77068
2005,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.03477,35,762,0.02176,0.04779
2005,Hesse,Single-person household,Just Right,0.74136,153,153,0.67174,0.81097
2005,Hesse,Couple without children,Just Right,0.67554,192,235,0.61556,0.73553
2005,Hesse,Couple without children,A Bit Too Large,0.15580,43,235,0.10933,0.20227
2005,Hesse,Couple with children,A Bit Too Small,0.28835,66,219,0.22821,0.34848
2005,Hesse,Couple with children,Just Right,0.62110,153,219,0.55670,0.68549
2005,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.68855,128,128,0.60801,0.76909
2005,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.72356,145,178,0.65767,0.78945
2005,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.15501,33,178,0.10169,0.20833
2005,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.75959,34,34,0.61379,0.90540
2005,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.15929,42,216,0.11038,0.20821
2005,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.77937,174,216,0.72394,0.83480
2005,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.10032,33,308,0.06671,0.13393
2005,Baden-Wuerttemberg,Single-person household,Just Right,0.73769,230,308,0.68848,0.78690
2005,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.13453,45,308,0.09636,0.17271
2005,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.11105,41,390,0.07983,0.14228
2005,Baden-Wuerttemberg,Couple without children,Just Right,0.71541,290,390,0.67057,0.76025
2005,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.14544,59,390,0.11041,0.18048
2005,Baden-Wuerttemberg,Single parent,Just Right,0.72733,63,63,0.61648,0.83819
2005,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.23206,102,450,0.19301,0.27110
2005,Baden-Wuerttemberg,Couple with children,Just Right,0.65705,348,450,0.61315,0.70096
2005,Bavaria,Single-person household,A Bit Too Small,0.13767,48,367,0.10237,0.17297
2005,Bavaria,Single-person household,Just Right,0.67686,261,367,0.62894,0.72477
2005,Bavaria,Single-person household,A Bit Too Large,0.14977,58,367,0.11321,0.18633
2005,Bavaria,Couple without children,A Bit Too Small,0.10973,53,474,0.08157,0.13790
2005,Bavaria,Couple without children,Just Right,0.74277,359,474,0.70338,0.78216
2005,Bavaria,Couple without children,A Bit Too Large,0.12191,62,474,0.09243,0.15140
2005,Bavaria,Single parent,Just Right,0.60848,55,55,0.47829,0.73866
2005,Bavaria,Couple with children,A Bit Too Small,0.17139,98,549,0.13984,0.20295
2005,Bavaria,Couple with children,Just Right,0.74277,411,549,0.70617,0.77936
2005,Bavaria,Couple with children,A Bit Too Large,0.06263,40,549,0.04235,0.08292
2005,Berlin,Single-person household,Just Right,0.74411,134,134,0.66995,0.81827
2005,Berlin,Couple without children,Just Right,0.76316,85,85,0.67225,0.85408
2005,Berlin,Couple with children,Just Right,0.72300,78,78,0.62304,0.82296
2005,Brandenburg,Single-person household,Just Right,0.72515,82,82,0.62793,0.82238
2005,Brandenburg,Couple without children,Just Right,0.80689,131,131,0.73903,0.87474
2005,Brandenburg,Single parent,Just Right,0.75701,32,32,0.60603,0.90799
2005,Brandenburg,Couple with children,A Bit Too Small,0.20253,32,134,0.13422,0.27083
2005,Brandenburg,Couple with children,Just Right,0.73078,102,134,0.65539,0.80616
2005,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.75666,55,55,0.64221,0.87111
2005,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.73929,61,61,0.62820,0.85037
2005,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.83431,67,67,0.74460,0.92401
2005,Saxony,Single-person household,Just Right,0.84063,170,170,0.78544,0.89581
2005,Saxony,Couple without children,A Bit Too Small,0.12822,32,261,0.08758,0.16885
2005,Saxony,Couple without children,Just Right,0.80816,229,261,0.76030,0.85602
2005,Saxony,Single parent,Just Right,0.57352,39,39,0.41628,0.73077
2005,Saxony,Couple with children,A Bit Too Small,0.17667,39,218,0.12592,0.22741
2005,Saxony,Couple with children,Just Right,0.72471,179,218,0.66529,0.78414
2005,Saxony-Anhalt,Single-person household,Just Right,0.71648,84,84,0.61952,0.81345
2005,Saxony-Anhalt,Couple without children,Just Right,0.77000,136,136,0.69901,0.84099
2005,Saxony-Anhalt,Couple with children,Just Right,0.78579,120,120,0.71207,0.85950
2005,Thuringa,Single-person household,Just Right,0.82864,95,95,0.75246,0.90482
2005,Thuringa,Couple without children,Just Right,0.74515,114,114,0.66481,0.82550
2005,Thuringa,Couple with children,Just Right,0.76381,117,117,0.68651,0.84110
2006,Schleswig-Holstein,Single-person household,Just Right,0.77543,74,74,0.67970,0.87116
2006,Schleswig-Holstein,Couple without children,Just Right,0.80272,116,116,0.72999,0.87546
