year,bula_h,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Berlin,Direct migration background,(1a) Inadequately completed,0.17150,34,34,0.04289,0.30011
1988,Schleswig-Holstein,No migration background,(1b) General Elementary School,0.13087,45,238,0.08793,0.17381
1988,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.36491,121,238,0.30362,0.42620
1988,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.19541,72,238,0.14493,0.24589
1988,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.39463,59,99,0.29786,0.49140
1988,Hamburg,No migration background,(2) Intermediate General/Vocational Qualification,0.25445,40,99,0.16821,0.34068
1988,Lower Saxony,No migration background,(1b) General Elementary School,0.19660,178,780,0.16869,0.22451
1988,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.31709,315,780,0.28441,0.34976
1988,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.19570,208,780,0.16784,0.22356
1988,Lower Saxony,No migration background,(2c_gen) General Maturity Certificate,0.02918,32,780,0.01736,0.04100
1988,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.04055,47,780,0.02670,0.05440
1988,Lower Saxony,Direct migration background,(1a) Inadequately completed,0.11187,39,126,0.05661,0.16713
1988,Lower Saxony,Direct migration background,(1b) General Elementary School,0.23796,45,126,0.16331,0.31261
1988,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.28317,42,126,0.20419,0.36216
1988,Bremen,No migration background,(1c) Basic Vocational Qualification,0.35256,32,32,0.18437,0.52074
1988,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.01873,52,1888,0.01261,0.02485
1988,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.15384,324,1888,0.13756,0.17012
1988,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.34078,755,1888,0.31939,0.36216
1988,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.16293,391,1888,0.14627,0.17959
1988,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.03636,84,1888,0.02792,0.04481
1988,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.04004,94,1888,0.03119,0.04888
1988,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.02181,55,1888,0.01522,0.02841
1988,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.05350,133,1888,0.04334,0.06365
1988,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.16784,198,614,0.13825,0.19742
1988,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.22860,216,614,0.19536,0.26184
1988,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.26019,127,614,0.22545,0.29492
1988,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.11141,40,614,0.08651,0.13632
1988,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.05447,33,614,0.03650,0.07243
1988,Hesse,No migration background,(1b) General Elementary School,0.16950,117,516,0.13710,0.20191
1988,Hesse,No migration background,(1c) Basic Vocational Qualification,0.31953,220,516,0.27925,0.35980
1988,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.17830,131,516,0.14524,0.21136
1988,Hesse,No migration background,(3b) Higher Tertiary Education,0.06523,48,516,0.04391,0.08656
1988,Hesse,Direct migration background,(1a) Inadequately completed,0.12451,93,305,0.08739,0.16162
1988,Hesse,Direct migration background,(1b) General Elementary School,0.28091,127,305,0.23039,0.33144
1988,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.25206,85,305,0.20325,0.30087
1988,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.26276,178,520,0.22489,0.30063
1988,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.36351,252,520,0.32213,0.40490
1988,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.14709,90,520,0.11662,0.17757
1988,"Rhineland-Palatinate, Saarland",Direct migration background,(1a) Inadequately completed,0.22154,43,113,0.14463,0.29845
1988,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.18947,36,113,0.11689,0.26204
1988,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.35740,34,113,0.26865,0.44616
1988,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.19025,239,1067,0.16669,0.21381
1988,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.32017,427,1067,0.29216,0.34818
1988,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.17963,242,1067,0.15658,0.20267
1988,Baden-Wuerttemberg,No migration background,(2c_gen) General Maturity Certificate,0.02109,31,1067,0.01247,0.02972
1988,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.03918,45,1067,0.02753,0.05083
1988,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.02671,33,1067,0.01703,0.03639
1988,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.03846,50,1067,0.02691,0.05000
1988,Baden-Wuerttemberg,Direct migration background,(1a) Inadequately completed,0.12917,201,612,0.10257,0.15576
1988,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.31714,238,612,0.28024,0.35404
1988,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.30222,173,612,0.26581,0.33863
1988,Bavaria,No migration background,(1b) General Elementary School,0.17283,242,1206,0.15149,0.19418
1988,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.36169,520,1206,0.33456,0.38882
1988,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.16768,262,1206,0.14659,0.18877
1988,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.01944,33,1206,0.01165,0.02724
1988,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.03122,43,1206,0.02140,0.04103
1988,Bavaria,No migration background,(3a) Lower Tertiary Education,0.02521,38,1206,0.01636,0.03406
1988,Bavaria,No migration background,(3b) Higher Tertiary Education,0.04382,68,1206,0.03226,0.05538
1988,Bavaria,Direct migration background,(1a) Inadequately completed,0.08052,60,278,0.04847,0.11256
1988,Bavaria,Direct migration background,(1b) General Elementary School,0.28637,135,278,0.23314,0.33961
1988,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.23137,83,278,0.18171,0.28104
1988,Berlin,No migration background,(1b) General Elementary School,0.17488,44,174,0.11827,0.23148
1988,Berlin,No migration background,(1c) Basic Vocational Qualification,0.29866,72,174,0.23046,0.36686
1988,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.22338,58,174,0.16131,0.28544
1989,Schleswig-Holstein,No migration background,(1b) General Elementary School,0.11099,36,214,0.06880,0.15317
1989,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.35255,111,214,0.28838,0.41671
1989,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.18989,67,214,0.13721,0.24256
1989,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.38187,54,94,0.28313,0.48062
1989,Hamburg,No migration background,(2) Intermediate General/Vocational Qualification,0.26434,40,94,0.17471,0.35396
1989,Lower Saxony,No migration background,(1b) General Elementary School,0.19816,168,717,0.16896,0.22735
1989,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.32429,306,717,0.29001,0.35858
1989,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.19455,193,717,0.16555,0.22354
1989,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.04911,50,717,0.03328,0.06493
1989,Lower Saxony,Direct migration background,(1a) Inadequately completed,0.11777,37,121,0.06010,0.17544
1989,Lower Saxony,Direct migration background,(1b) General Elementary School,0.24521,44,121,0.16823,0.32218
1989,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.27419,40,121,0.19437,0.35401
1989,Bremen,No migration background,(1c) Basic Vocational Qualification,0.31933,31,31,0.15249,0.48616
1989,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.01978,49,1813,0.01337,0.02620
1989,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.15162,306,1813,0.13511,0.16814
1989,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.33435,714,1813,0.31263,0.35608
1989,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.16422,381,1813,0.14717,0.18128
1989,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.03751,86,1813,0.02876,0.04626
1989,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.04204,94,1813,0.03280,0.05128
1989,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.02338,56,1813,0.01642,0.03034
1989,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.05383,127,1813,0.04344,0.06422
1989,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.15496,185,597,0.12590,0.18401
1989,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.24840,213,597,0.21371,0.28308
1989,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.25568,127,597,0.22066,0.29071
1989,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.11424,40,597,0.08870,0.13978
1989,North Rhine-Westphalia,Direct migration background,(2c_gen) General Maturity Certificate,0.03251,32,597,0.01827,0.04675
1989,Hesse,No migration background,(1b) General Elementary School,0.16934,115,513,0.13685,0.20183
1989,Hesse,No migration background,(1c) Basic Vocational Qualification,0.31213,218,513,0.27199,0.35226
1989,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.18493,137,513,0.15130,0.21856
1989,Hesse,No migration background,(3b) Higher Tertiary Education,0.06330,43,513,0.04221,0.08439
1989,Hesse,Direct migration background,(1a) Inadequately completed,0.12378,88,285,0.08548,0.16208
1989,Hesse,Direct migration background,(1b) General Elementary School,0.27453,117,285,0.22263,0.32643
1989,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.23982,80,285,0.19016,0.28948
1989,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.26128,164,488,0.22226,0.30030
1989,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.36053,237,488,0.31788,0.40317
1989,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.15057,87,488,0.11881,0.18234
1989,"Rhineland-Palatinate, Saarland",Direct migration background,(1a) Inadequately completed,0.22240,38,103,0.14169,0.30310
1989,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.21089,34,103,0.13172,0.29006
1989,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.31352,31,103,0.22349,0.40355
1989,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.19333,224,992,0.16874,0.21792
1989,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.31641,409,992,0.28745,0.34536
1989,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.18155,233,992,0.15755,0.20555
1989,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.03811,45,992,0.02619,0.05004
1989,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.02802,33,992,0.01774,0.03829
1989,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.04020,48,992,0.02797,0.05243
1989,Baden-Wuerttemberg,Direct migration background,(1a) Inadequately completed,0.13211,191,584,0.10463,0.15960
1989,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.30945,224,584,0.27193,0.34698
1989,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.29929,169,584,0.26212,0.33646
1989,Bavaria,No migration background,(1b) General Elementary School,0.15715,214,1154,0.13614,0.17815
1989,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.36692,508,1154,0.33910,0.39474
1989,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.16412,244,1154,0.14274,0.18549
1989,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.02223,35,1154,0.01372,0.03073
1989,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.03163,43,1154,0.02153,0.04173
1989,Bavaria,No migration background,(3a) Lower Tertiary Education,0.02850,42,1154,0.01889,0.03810
1989,Bavaria,No migration background,(3b) Higher Tertiary Education,0.04518,68,1154,0.03319,0.05717
1989,Bavaria,Direct migration background,(1a) Inadequately completed,0.08453,60,277,0.05171,0.11735
1989,Bavaria,Direct migration background,(1b) General Elementary School,0.29775,135,277,0.24380,0.35169
1989,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.22761,82,277,0.17814,0.27708
1989,Berlin,No migration background,(1b) General Elementary School,0.16349,40,166,0.10706,0.21991
1989,Berlin,No migration background,(1c) Basic Vocational Qualification,0.30881,72,166,0.23831,0.37930
1989,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.21567,54,166,0.15292,0.27843
1990,Schleswig-Holstein,No migration background,(1b) General Elementary School,0.12528,38,206,0.07996,0.17060
1990,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.36533,106,206,0.29942,0.43125
1990,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.19176,62,206,0.13786,0.24565
1990,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.42452,52,83,0.31754,0.53150
1990,Hamburg,No migration background,(2) Intermediate General/Vocational Qualification,0.24906,31,83,0.15546,0.34267
1990,Lower Saxony,No migration background,(1b) General Elementary School,0.18454,154,728,0.15635,0.21274
