"pgcasmin","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"(2b) intermediate general qualification","1987","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","1987","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","1987","Realschulabschluss","maennlich","172","0.188712726689802","0.16065349878059","0.216771954599015"
"(2b) intermediate general qualification","1987","Realschulabschluss","weiblich","261","0.233382790176034","0.207399275362101","0.259366304989966"
"(2b) intermediate general qualification","1987","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","1987","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","1987","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","1987","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","1987","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","1987","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","1987","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","1987","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","1987","Realschulabschluss","maennlich","575","0.811287273310198","0.783228045400985","0.83934650121941"
"(2a) intermediate vocational","1987","Realschulabschluss","weiblich","757","0.766617209823966","0.740633695010034","0.792600724637899"
"(2a) intermediate vocational","1987","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","1987","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","1987","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","1987","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","1987","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1987","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1987","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1987","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1987","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1987","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1987","(Fach-)Abitur","maennlich","229","0.474661306833295","0.428978439162918","0.520344174503673"
"(2c_gen) general maturity certificate","1987","(Fach-)Abitur","weiblich","153","0.427197959366223","0.373745584555636","0.480650334176811"
"(2c_gen) general maturity certificate","1987","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","1987","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1987","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1987","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1987","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1987","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1987","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1987","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1987","(Fach-)Abitur","maennlich","230","0.525338693166704","0.479655825496327","0.571021560837082"
"(2c_voc) vocational maturity certificate","1987","(Fach-)Abitur","weiblich","176","0.572802040633777","0.519349665823189","0.626254415444364"
"(2c_voc) vocational maturity certificate","1987","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1987","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","1987","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","1987","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","1987","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1987","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1987","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1987","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1987","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","1987","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","1987","AkademikerInnen","maennlich","176","0.394986693821067","0.351965649486024","0.43800773815611"
"(3a) lower tertiary education","1987","AkademikerInnen","weiblich","73","0.305928260349397","0.248578153679886","0.363278367018907"
"(3b) higher tertiary education","1987","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","1987","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","1987","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1987","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1987","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1987","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1987","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","1987","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","1987","AkademikerInnen","maennlich","320","0.605013306178933","0.56199226184389","0.648034350513976"
"(3b) higher tertiary education","1987","AkademikerInnen","weiblich","175","0.694071739650603","0.636721632981093","0.751421846320114"
"(0) in school","1988","(noch) kein Abschluss","maennlich","91","0.437915615378198","0.38965631181954","0.486174918936856"
"(0) in school","1988","(noch) kein Abschluss","weiblich","73","0.343367914840889","0.302318455912659","0.38441737376912"
"(0) in school","1988","Hauptschulabschluss","maennlich","","","",""
"(0) in school","1988","Hauptschulabschluss","weiblich","","","",""
"(0) in school","1988","Realschulabschluss","maennlich","","","",""
"(0) in school","1988","Realschulabschluss","weiblich","","","",""
"(0) in school","1988","(Fach-)Abitur","maennlich","","","",""
"(0) in school","1988","(Fach-)Abitur","weiblich","","","",""
"(0) in school","1988","AkademikerInnen","maennlich","","","",""
"(0) in school","1988","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","1988","(noch) kein Abschluss","maennlich","315","0.562084384621802","0.513825081063144","0.61034368818046"
"(1a) inadequately completed","1988","(noch) kein Abschluss","weiblich","441","0.656632085159111","0.61558262623088","0.697681544087341"
"(1a) inadequately completed","1988","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","1988","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","1988","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","1988","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","1988","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","1988","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","1988","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","1988","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","1988","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","1988","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","1988","Hauptschulabschluss","maennlich","841","0.200217726735646","0.18553406553937","0.214901387931923"
"(1b) general elementary school","1988","Hauptschulabschluss","weiblich","1501","0.492647547818463","0.474523436208652","0.510771659428273"
"(1b) general elementary school","1988","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","1988","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","1988","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","1988","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","1988","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","1988","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","1988","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","1988","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","1988","Hauptschulabschluss","maennlich","2012","0.799782273264354","0.785098612068077","0.81446593446063"
"(1c) basic vocational qualification","1988","Hauptschulabschluss","weiblich","1422","0.507352452181537","0.489228340571727","0.525476563791348"
"(1c) basic vocational qualification","1988","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","1988","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","1988","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","1988","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","1988","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","1988","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","1988","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","1988","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","1988","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","1988","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","1988","Realschulabschluss","maennlich","154","0.161453365875771","0.13413725520009","0.188769476551453"
"(2b) intermediate general qualification","1988","Realschulabschluss","weiblich","272","0.242914657051974","0.216427665377556","0.269401648726393"
"(2b) intermediate general qualification","1988","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","1988","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","1988","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","1988","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","1988","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","1988","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","1988","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","1988","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","1988","Realschulabschluss","maennlich","543","0.838546634124229","0.811230523448547","0.86586274479991"
"(2a) intermediate vocational","1988","Realschulabschluss","weiblich","735","0.757085342948026","0.730598351273607","0.783572334622444"
"(2a) intermediate vocational","1988","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","1988","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","1988","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","1988","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","1988","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1988","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1988","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1988","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1988","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1988","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1988","(Fach-)Abitur","maennlich","219","0.48039559799977","0.433659575217357","0.527131620782183"
"(2c_gen) general maturity certificate","1988","(Fach-)Abitur","weiblich","131","0.392664129833965","0.337678164019845","0.447650095648085"
"(2c_gen) general maturity certificate","1988","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","1988","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1988","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1988","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1988","Hauptschulabschluss","maennlich","","","",""
