year,migback,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.03294,49,1319,0.02331,0.04258
1989,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04300,55,1319,0.03205,0.05396
1989,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.02231,32,1319,0.01434,0.03029
1989,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.03394,51,1319,0.02417,0.04372
1989,No migration background,4th Quintile,(1b) General Elementary School,0.15206,221,1477,0.13374,0.17038
1989,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.42627,634,1477,0.40104,0.45150
1989,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24623,379,1477,0.22425,0.26821
1989,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.02919,49,1477,0.02060,0.03777
1989,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.04762,73,1477,0.03676,0.05849
1989,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.02868,43,1477,0.02016,0.03719
1989,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.04950,78,1477,0.03843,0.06057
1989,No migration background,5th Quintile,(1b) General Elementary School,0.08524,147,1567,0.07141,0.09907
1989,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.31035,488,1567,0.28744,0.33327
1989,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27771,440,1567,0.25553,0.29990
1989,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.02922,52,1567,0.02088,0.03756
1989,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07174,111,1567,0.05896,0.08452
1989,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.06630,102,1567,0.05398,0.07862
1989,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.14220,227,1567,0.12490,0.15950
1989,Direct migration background,1st Quintile,(1a) Inadequately completed,0.19906,215,700,0.16946,0.22866
1989,Direct migration background,1st Quintile,(1b) General Elementary School,0.37916,292,700,0.34319,0.41513
1989,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.21408,126,700,0.18367,0.24448
1989,Direct migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.05296,36,700,0.03636,0.06956
1989,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05279,31,700,0.03622,0.06937
1989,Direct migration background,2nd Quintile,(1a) Inadequately completed,0.15859,176,576,0.12873,0.18845
1989,Direct migration background,2nd Quintile,(1b) General Elementary School,0.32371,226,576,0.28547,0.36196
1989,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.27834,139,576,0.24171,0.31498
1989,Direct migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.11492,35,576,0.08885,0.14099
1989,Direct migration background,3rd Quintile,(1a) Inadequately completed,0.12911,123,390,0.09579,0.16243
1989,Direct migration background,3rd Quintile,(1b) General Elementary School,0.25258,139,390,0.20940,0.29575
1989,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.35901,128,390,0.31134,0.40668
1989,Direct migration background,4th Quintile,(1a) Inadequately completed,0.11907,96,373,0.08616,0.15198
1989,Direct migration background,4th Quintile,(1b) General Elementary School,0.27460,123,373,0.22925,0.31996
1989,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.32278,122,373,0.27527,0.37029
1989,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.13027,32,373,0.09606,0.16448
1989,Direct migration background,5th Quintile,(1a) Inadequately completed,0.04830,34,142,0.01291,0.08369
1989,Direct migration background,5th Quintile,(1b) General Elementary School,0.12193,46,142,0.06792,0.17594
1989,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.26927,62,142,0.19605,0.34249
1990,No migration background,1st Quintile,(1b) General Elementary School,0.36774,348,920,0.33656,0.39891
1990,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.40586,420,920,0.37411,0.43761
1990,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.11586,119,920,0.09516,0.13655
1990,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.02925,33,920,0.01836,0.04015
1990,No migration background,2nd Quintile,(1b) General Elementary School,0.26368,300,1176,0.23849,0.28888
1990,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.42482,522,1176,0.39655,0.45308
1990,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.19276,250,1176,0.17021,0.21532
1990,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.03341,42,1176,0.02314,0.04369
1990,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02708,31,1176,0.01780,0.03636
1990,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.02750,31,1176,0.01815,0.03685
1990,No migration background,3rd Quintile,(1b) General Elementary School,0.19395,250,1247,0.17200,0.21591
1990,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.44219,555,1247,0.41461,0.46977
1990,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.19387,253,1247,0.17192,0.21582
1990,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.03601,48,1247,0.02566,0.04635
1990,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05023,59,1247,0.03810,0.06235
1990,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.02422,36,1247,0.01569,0.03276
1990,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.03221,46,1247,0.02240,0.04201
1990,No migration background,4th Quintile,(1b) General Elementary School,0.14823,227,1465,0.13003,0.16643
1990,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.41790,607,1465,0.39263,0.44316
1990,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24122,368,1465,0.21930,0.26313
1990,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.03828,61,1465,0.02845,0.04810
1990,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.04559,67,1465,0.03491,0.05628
1990,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.03231,49,1465,0.02325,0.04137
1990,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.05895,86,1465,0.04688,0.07101
1990,No migration background,5th Quintile,(1b) General Elementary School,0.06842,115,1516,0.05570,0.08113
1990,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.31768,481,1516,0.29424,0.34113
1990,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.28676,440,1516,0.26399,0.30953
1990,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.02628,43,1516,0.01823,0.03434
1990,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07473,119,1516,0.06149,0.08797
1990,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.06950,100,1516,0.05669,0.08230
1990,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.13748,218,1516,0.12014,0.15482
1990,Direct migration background,1st Quintile,(1a) Inadequately completed,0.21280,223,727,0.18303,0.24257
1990,Direct migration background,1st Quintile,(1b) General Elementary School,0.38675,302,727,0.35132,0.42217
1990,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.21111,133,727,0.18142,0.24079
1990,Direct migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.05505,35,727,0.03846,0.07165
1990,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05666,34,727,0.03984,0.07348
1990,Direct migration background,2nd Quintile,(1a) Inadequately completed,0.16946,158,492,0.13628,0.20265
1990,Direct migration background,2nd Quintile,(1b) General Elementary School,0.28332,180,492,0.24347,0.32318
1990,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.27639,117,492,0.23683,0.31594
1990,Direct migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.14373,37,492,0.11270,0.17477
1990,Direct migration background,3rd Quintile,(1a) Inadequately completed,0.09920,111,432,0.07098,0.12742
1990,Direct migration background,3rd Quintile,(1b) General Elementary School,0.30164,169,432,0.25831,0.34497
1990,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.37939,152,432,0.33358,0.42520
1990,Direct migration background,4th Quintile,(1a) Inadequately completed,0.12458,83,302,0.08727,0.16189
1990,Direct migration background,4th Quintile,(1b) General Elementary School,0.26875,114,302,0.21867,0.31884
1990,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.30445,105,302,0.25246,0.35644
1990,Direct migration background,5th Quintile,(1a) Inadequately completed,0.05080,34,172,0.01789,0.08371
1990,Direct migration background,5th Quintile,(1b) General Elementary School,0.11102,45,172,0.06393,0.15810
1990,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.25624,60,172,0.19081,0.32168
1990,Direct migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25173,33,172,0.18668,0.31678
1991,No migration background,1st Quintile,(1b) General Elementary School,0.37276,348,850,0.34024,0.40529
1991,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.37416,372,850,0.34161,0.40671
1991,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.12770,130,850,0.10525,0.15015
1991,No migration background,2nd Quintile,(1b) General Elementary School,0.24816,281,1107,0.22271,0.27362
1991,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.43655,513,1107,0.40732,0.46578
1991,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.19096,234,1107,0.16780,0.21413
1991,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.02667,39,1107,0.01718,0.03617
1991,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.03852,40,1107,0.02718,0.04986
1991,No migration background,3rd Quintile,(1b) General Elementary School,0.17716,229,1279,0.15623,0.19809
1991,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.44403,584,1279,0.41679,0.47127
1991,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.21251,280,1279,0.19008,0.23494
1991,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.04342,54,1279,0.03225,0.05459
1991,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04447,55,1279,0.03317,0.05578
1991,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.02526,33,1279,0.01666,0.03386
1991,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.03289,44,1279,0.02311,0.04267
1991,No migration background,4th Quintile,(1b) General Elementary School,0.13390,208,1433,0.11626,0.15154
1991,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.41167,585,1433,0.38618,0.43716
1991,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24326,357,1433,0.22104,0.26548
1991,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.03155,54,1433,0.02249,0.04060
1991,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05295,77,1433,0.04136,0.06455
1991,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.03850,61,1433,0.02853,0.04846
1991,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.06873,91,1433,0.05563,0.08184
1991,No migration background,5th Quintile,(1b) General Elementary School,0.07720,119,1518,0.06377,0.09063
1991,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.32175,499,1518,0.29825,0.34526
1991,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27115,423,1518,0.24878,0.29352
1991,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.02724,48,1518,0.01905,0.03543
1991,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06917,110,1518,0.05640,0.08193
1991,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.06902,98,1518,0.05626,0.08178
1991,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.14535,221,1518,0.12761,0.16308
1991,Direct migration background,1st Quintile,(1a) Inadequately completed,0.21941,210,642,0.18737,0.25145
1991,Direct migration background,1st Quintile,(1b) General Elementary School,0.35648,265,642,0.31940,0.39356
1991,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.21656,132,642,0.18467,0.24845
1991,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05583,35,642,0.03805,0.07360
1991,Direct migration background,2nd Quintile,(1a) Inadequately completed,0.16605,168,489,0.13303,0.19906
1991,Direct migration background,2nd Quintile,(1b) General Elementary School,0.34379,197,489,0.30165,0.38593
1991,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.26914,124,489,0.22979,0.30849
1991,Direct migration background,3rd Quintile,(1a) Inadequately completed,0.11839,104,382,0.08595,0.15083
1991,Direct migration background,3rd Quintile,(1b) General Elementary School,0.27971,142,382,0.23464,0.32478
1991,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.30574,136,382,0.25947,0.35200
1991,Direct migration background,4th Quintile,(1a) Inadequately completed,0.11069,79,319,0.07620,0.14517
1991,Direct migration background,4th Quintile,(1b) General Elementary School,0.24851,131,319,0.20101,0.29601
1991,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.33011,109,319,0.27842,0.38180
1991,Direct migration background,5th Quintile,(1a) Inadequately completed,0.04854,32,146,0.01356,0.08352
1991,Direct migration background,5th Quintile,(1b) General Elementary School,0.11788,43,146,0.06540,0.17037
