year,age_gr,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.55747,1703,3273,0.54045,0.57449
2009,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.41368,1512,3273,0.39680,0.43055
2009,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02181,58,3273,0.01681,0.02682
2009,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27616,136,543,0.23852,0.31380
2009,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.49105,279,543,0.44896,0.53314
2009,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.22925,128,543,0.19386,0.26464
2009,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40140,668,1759,0.37848,0.42431
2009,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59860,1091,1759,0.57569,0.62152
2009,66 and older,Primary Level,(1a) Inadequately completed,0.99735,40,40,0.98121,1.01349
2009,66 and older,Lower Secondary Level,(1b) General Elementary School,0.94883,620,653,0.93191,0.96574
2009,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.05117,33,653,0.03426,0.06809
2009,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.77414,1693,2138,0.75641,0.79187
2009,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.20994,445,2138,0.19267,0.22720
2009,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.54106,178,313,0.48577,0.59636
2009,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.29261,81,313,0.24213,0.34310
2009,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.16513,54,313,0.12393,0.20633
2009,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.46120,378,881,0.42827,0.49414
2009,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.53880,503,881,0.50586,0.57173
2010,17-29 y.,Primary Level,(1a) Inadequately completed,0.59367,73,73,0.48022,0.70712
2010,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.43315,413,816,0.39913,0.46717
2010,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.56685,403,816,0.53283,0.60087
2010,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.20385,367,1601,0.18411,0.22359
2010,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.35884,671,1601,0.33534,0.38234
2010,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.43412,563,1601,0.40984,0.45841
2010,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.46140,122,322,0.40686,0.51593
2010,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.53860,200,322,0.48407,0.59314
2010,30-45 y.,Primary Level,(1a) Inadequately completed,0.81720,133,133,0.75126,0.88313
2010,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.79897,498,653,0.76821,0.82973
2010,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.20103,155,653,0.17027,0.23179
2010,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.36438,1492,4327,0.35004,0.37872
2010,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.56752,2598,4327,0.55276,0.58229
2010,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06258,237,4327,0.05536,0.06980
2010,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.13727,93,625,0.11026,0.16427
2010,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.45702,308,625,0.41793,0.49611
2010,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.40571,224,625,0.36719,0.44424
2010,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.34433,744,2274,0.32479,0.36386
2010,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.65567,1530,2274,0.63614,0.67521
2010,46-65 y.,Primary Level,(1a) Inadequately completed,0.89290,47,47,0.80353,0.98227
2010,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.90949,374,435,0.88250,0.93649
2010,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.09051,61,435,0.06351,0.11750
2010,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.53926,1765,3558,0.52288,0.55564
2010,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.42921,1705,3558,0.41294,0.44547
2010,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02551,88,3558,0.02033,0.03069
2010,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.28171,152,600,0.24569,0.31774
2010,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.47551,310,600,0.43551,0.51550
2010,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.23790,138,600,0.20380,0.27200
2010,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39582,712,1883,0.37373,0.41792
2010,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60418,1171,1883,0.58208,0.62627
2010,66 and older,Primary Level,(1a) Inadequately completed,0.99692,35,35,0.97828,1.01555
2010,66 and older,Lower Secondary Level,(1b) General Elementary School,0.94302,571,606,0.92455,0.96149
2010,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.05698,35,606,0.03851,0.07545
2010,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.76539,1582,2034,0.74697,0.78381
2010,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.21461,452,2034,0.19676,0.23246
2010,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.49304,163,314,0.43765,0.54843
2010,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.32017,94,314,0.26849,0.37186
2010,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18556,57,314,0.14249,0.22863
2010,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.47189,387,897,0.43920,0.50457
2010,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.52811,510,897,0.49543,0.56080
2011,17-29 y.,Primary Level,(1a) Inadequately completed,0.61771,68,100,0.52198,0.71343
2011,17-29 y.,Primary Level,(1b) General Elementary School,0.38229,32,100,0.28657,0.47802
2011,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.42072,419,866,0.38782,0.45362
2011,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.57928,447,866,0.54638,0.61218
2011,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.19685,346,1660,0.17772,0.21598
2011,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.35277,631,1660,0.32978,0.37577
2011,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.44777,683,1660,0.42384,0.47170
2011,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40545,121,331,0.35248,0.45842
2011,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59455,210,331,0.54158,0.64752
2011,30-45 y.,Primary Level,(1a) Inadequately completed,0.84153,138,138,0.78038,0.90268
2011,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.73576,536,730,0.70376,0.76777
2011,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26424,194,730,0.23223,0.29624
2011,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.35358,1558,4685,0.33989,0.36727
2011,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.57402,2857,4685,0.55986,0.58819
2011,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06661,270,4685,0.05947,0.07375
2011,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.16013,98,640,0.13170,0.18857
2011,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.44002,312,640,0.40154,0.47851
2011,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.39939,230,640,0.36141,0.43736
2011,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.34471,827,2449,0.32589,0.36354
2011,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.65529,1622,2449,0.63646,0.67411
2011,46-65 y.,Primary Level,(1a) Inadequately completed,0.90082,75,75,0.83272,0.96893
2011,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.88763,530,630,0.86295,0.91231
2011,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.11237,100,630,0.08769,0.13705
2011,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00755,35,4704,0.00508,0.01002
2011,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.52306,2301,4704,0.50879,0.53734
2011,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.43913,2243,4704,0.42495,0.45332
2011,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03026,125,4704,0.02536,0.03515
2011,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.26319,181,746,0.23157,0.29481
2011,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48858,384,746,0.45268,0.52447
2011,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.24595,181,746,0.21503,0.27687
2011,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39113,872,2342,0.37136,0.41090
2011,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60887,1470,2342,0.58910,0.62864
2011,66 and older,Primary Level,(1a) Inadequately completed,0.93508,53,53,0.86811,1.00205
2011,66 and older,Lower Secondary Level,(1b) General Elementary School,0.92623,759,826,0.90840,0.94407
2011,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.07377,67,826,0.05593,0.09160
2011,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.75947,1992,2619,0.74309,0.77584
2011,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.21716,590,2619,0.20137,0.23296
2011,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01402,37,2619,0.00952,0.01853
2011,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.49433,193,375,0.44366,0.54501
2011,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.32496,108,375,0.27750,0.37243
2011,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.17944,74,375,0.14055,0.21833
2011,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.44219,452,1090,0.41270,0.47169
2011,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.55781,638,1090,0.52831,0.58730
2012,17-29 y.,Primary Level,(1a) Inadequately completed,0.62103,65,65,0.50217,0.73988
2012,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.46491,401,856,0.43148,0.49834
2012,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.53509,455,856,0.50166,0.56852
2012,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.19805,324,1546,0.17818,0.21792
2012,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37105,559,1546,0.34696,0.39513
2012,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.42856,663,1546,0.40389,0.45324
2012,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.43539,134,338,0.38246,0.48833
2012,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.56461,204,338,0.51167,0.61754
2012,30-45 y.,Primary Level,(1a) Inadequately completed,0.86415,136,136,0.80635,0.92195
2012,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.75813,520,691,0.72618,0.79008
2012,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.24187,171,691,0.20992,0.27382
2012,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.35038,1398,4276,0.33608,0.36469
2012,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.57344,2635,4276,0.55861,0.58827
2012,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07071,243,4276,0.06303,0.07839
2012,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.13986,85,578,0.11156,0.16816
2012,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.46735,285,578,0.42664,0.50806
2012,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.39242,208,578,0.35257,0.43226
2012,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.32979,756,2264,0.31042,0.34916
2012,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.67021,1508,2264,0.65084,0.68958
2012,46-65 y.,Primary Level,(1a) Inadequately completed,0.89207,68,68,0.81777,0.96637
2012,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.86923,519,635,0.84299,0.89548
2012,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.13077,116,635,0.10452,0.15701
2012,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00856,35,4828,0.00596,0.01116
2012,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.52230,2305,4828,0.50821,0.53639
2012,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.43883,2352,4828,0.42483,0.45283
2012,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03031,136,4828,0.02547,0.03515
2012,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.24562,187,786,0.21551,0.27573
2012,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48654,403,786,0.45157,0.52150
2012,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.26551,196,786,0.23462,0.29640
2012,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39793,909,2399,0.37834,0.41752
2012,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60207,1490,2399,0.58248,0.62166
2012,66 and older,Primary Level,(1a) Inadequately completed,0.96389,52,52,0.91268,1.01509
2012,66 and older,Lower Secondary Level,(1b) General Elementary School,0.91311,733,808,0.89368,0.93255
2012,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.08689,75,808,0.06745,0.10632
2012,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.74484,1981,2652,0.72824,0.76143
2012,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.22845,631,2652,0.21247,0.24443
2012,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01540,40,2652,0.01071,0.02008
2012,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.51263,187,362,0.46106,0.56419
2012,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.29592,101,362,0.24884,0.34301
2012,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.19020,74,362,0.14972,0.23069
2012,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.44430,477,1145,0.41551,0.47310
2012,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.55570,668,1145,0.52690,0.58449
2013,17-29 y.,Primary Level,(1a) Inadequately completed,0.64591,88,120,0.55998,0.73183
2013,17-29 y.,Primary Level,(1b) General Elementary School,0.35409,32,120,0.26817,0.44002
2013,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.43288,595,1233,0.40521,0.46054
2013,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.56712,638,1233,0.53946,0.59479
2013,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.19329,378,1863,0.17536,0.21123
2013,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.34604,606,1863,0.32444,0.36765
2013,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.45564,879,1863,0.43302,0.47826
2013,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42285,169,435,0.37637,0.46933
2013,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57715,266,435,0.53067,0.62363
2013,30-45 y.,Primary Level,(1a) Inadequately completed,0.91957,254,254,0.88605,0.95308
2013,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.78846,834,1015,0.76333,0.81360
2013,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.21154,181,1015,0.18640,0.23667
2013,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.00697,39,4551,0.00455,0.00939
2013,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.33800,1588,4551,0.32425,0.35174
2013,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.56522,2494,4551,0.55082,0.57962
2013,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08974,430,4551,0.08144,0.09805
2013,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.13495,76,514,0.10539,0.16452
2013,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.50142,250,514,0.45815,0.54469
2013,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.36321,188,514,0.32159,0.40482
2013,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.31954,743,2681,0.30189,0.33720
2013,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.68046,1938,2681,0.66280,0.69811
2013,46-65 y.,Primary Level,(1a) Inadequately completed,0.90898,162,162,0.86454,0.95341
2013,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.86376,687,810,0.84012,0.88740
2013,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.13624,123,810,0.11260,0.15988
2013,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00884,39,4969,0.00624,0.01144
2013,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.49988,2355,4969,0.48598,0.51378
2013,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.46058,2337,4969,0.44672,0.47444
2013,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03070,238,4969,0.02590,0.03550
2013,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.23422,176,782,0.20452,0.26392
2013,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.47837,398,782,0.44334,0.51341
2013,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.28245,208,782,0.25087,0.31402
2013,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39471,888,2576,0.37583,0.41359
2013,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60529,1688,2576,0.58641,0.62417
2013,66 and older,Primary Level,(1a) Inadequately completed,0.95491,58,58,0.90103,1.00878
2013,66 and older,Lower Secondary Level,(1b) General Elementary School,0.90301,678,749,0.88180,0.92422
2013,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.09699,71,749,0.07578,0.11820
2013,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.73383,1856,2541,0.71664,0.75102
2013,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.23719,634,2541,0.22064,0.25373
2013,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01764,51,2541,0.01252,0.02276
2013,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.51989,178,343,0.46694,0.57284
2013,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.29372,93,343,0.24544,0.34199
2013,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18507,72,343,0.14391,0.22623
2013,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.44463,476,1170,0.41614,0.47312
2013,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.55537,694,1170,0.52688,0.58386
2014,17-29 y.,Primary Level,(1a) Inadequately completed,0.60132,65,102,0.50583,0.69681
2014,17-29 y.,Primary Level,(1b) General Elementary School,0.39868,37,102,0.30319,0.49417
2014,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.44907,495,1042,0.41885,0.47929
2014,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.55093,547,1042,0.52071,0.58115
2014,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.17770,289,1599,0.15895,0.19644
2014,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.32609,495,1599,0.30310,0.34907
2014,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.48898,815,1599,0.46447,0.51349
2014,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.50011,192,381,0.44984,0.55039
2014,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.49989,189,381,0.44961,0.55016
2014,30-45 y.,Primary Level,(1a) Inadequately completed,0.95454,189,189,0.92477,0.98432
2014,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.77790,649,801,0.74910,0.80671
2014,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.22210,152,801,0.19329,0.25090
2014,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.00930,35,3695,0.00621,0.01240
2014,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.33655,1254,3695,0.32132,0.35179
2014,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.55673,2042,3695,0.54071,0.57275
2014,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.09741,364,3695,0.08785,0.10697
2014,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.15329,67,419,0.11875,0.18783
2014,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.46524,196,419,0.41743,0.51306
2014,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.38086,156,419,0.33430,0.42741
2014,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.32587,665,2260,0.30654,0.34520
2014,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.67413,1595,2260,0.65480,0.69346
2014,46-65 y.,Primary Level,(1a) Inadequately completed,0.88827,138,138,0.83551,0.94102
2014,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.85416,582,700,0.82799,0.88032
2014,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.14584,118,700,0.11968,0.17201
2014,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00840,34,4509,0.00574,0.01106
2014,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.48928,2074,4509,0.47469,0.50387
2014,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.47298,2198,4509,0.45841,0.48755
2014,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02934,203,4509,0.02441,0.03427
2014,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.22206,161,751,0.19231,0.25181
2014,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.45927,380,751,0.42361,0.49494
2014,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.31230,210,751,0.27913,0.34546
2014,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39445,845,2421,0.37498,0.41392
2014,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60555,1576,2421,0.58608,0.62502
2014,66 and older,Primary Level,(1a) Inadequately completed,0.97867,48,48,0.93736,1.01998
2014,66 and older,Lower Secondary Level,(1b) General Elementary School,0.90770,625,690,0.88609,0.92931
2014,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.09230,65,690,0.07069,0.11391
2014,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.72929,1835,2525,0.71196,0.74663
2014,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.24158,637,2525,0.22488,0.25828
2014,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01919,53,2525,0.01384,0.02454
2014,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.51131,170,337,0.45786,0.56476
2014,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.30315,97,337,0.25400,0.35230
2014,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18426,70,337,0.14280,0.22571
2014,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.43978,475,1165,0.41126,0.46830
2014,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.56022,690,1165,0.53170,0.58874
2015,17-29 y.,Primary Level,(1a) Inadequately completed,0.60848,81,116,0.51927,0.69769
2015,17-29 y.,Primary Level,(1b) General Elementary School,0.39152,35,116,0.30231,0.48073
2015,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.43480,499,1022,0.40439,0.46520
2015,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.56520,523,1022,0.53480,0.59561
2015,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.17404,294,1665,0.15582,0.19226
2015,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.32250,465,1665,0.30004,0.34496
2015,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.49520,906,1665,0.47118,0.51922
2015,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.58760,210,501,0.54445,0.63074
2015,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.41240,291,501,0.36926,0.45555
2015,30-45 y.,Primary Level,(1a) Inadequately completed,0.95894,214,214,0.93229,0.98559
2015,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.74752,620,768,0.71678,0.77827
2015,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.25248,148,768,0.22173,0.28322
2015,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.01258,44,3413,0.00884,0.01632
2015,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.33320,1168,3413,0.31738,0.34901
2015,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.56076,1807,3413,0.54410,0.57741
2015,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.09347,394,3413,0.08370,0.10323
2015,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.13362,53,371,0.09896,0.16829
2015,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.44998,168,371,0.39929,0.50067
