year,migback,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,No migration background,West,(1c) Basic Vocational Qualification,0.19501,1772,9726,0.18714,0.20289
2021,No migration background,West,(2) Intermediate General/Vocational Qualification,0.21227,2485,9726,0.20414,0.22040
2021,No migration background,West,(2c_gen) General Maturity Certificate,0.04249,551,9726,0.03848,0.04649
2021,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.09010,1089,9726,0.08441,0.09579
2021,No migration background,West,(3a) Lower Tertiary Education,0.08687,1131,9726,0.08127,0.09247
2021,No migration background,West,(3b) Higher Tertiary Education,0.13641,1957,9726,0.12959,0.14323
2021,No migration background,East,(0) No qualification (yet),0.01490,77,3209,0.01071,0.01909
2021,No migration background,East,(1b) General Elementary School,0.02943,97,3209,0.02359,0.03528
2021,No migration background,East,(1c) Basic Vocational Qualification,0.11674,368,3209,0.10563,0.12786
2021,No migration background,East,(2) Intermediate General/Vocational Qualification,0.34839,1311,3209,0.33190,0.36488
2021,No migration background,East,(2c_gen) General Maturity Certificate,0.03331,124,3209,0.02710,0.03952
2021,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.06963,232,3209,0.06083,0.07844
2021,No migration background,East,(3a) Lower Tertiary Education,0.09203,412,3209,0.08202,0.10203
2021,No migration background,East,(3b) Higher Tertiary Education,0.12086,588,3209,0.10958,0.13214
2021,Direct migration background,West,(0) No qualification (yet),0.00945,95,4531,0.00664,0.01227
2021,Direct migration background,West,(1a) Inadequately completed,0.07244,894,4531,0.06489,0.07998
2021,Direct migration background,West,(1b) General Elementary School,0.14582,701,4531,0.13554,0.15610
2021,Direct migration background,West,(1c) Basic Vocational Qualification,0.16140,422,4531,0.15069,0.17212
2021,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.07022,229,4531,0.06278,0.07766
2021,Direct migration background,West,(2c_gen) General Maturity Certificate,0.06323,506,4531,0.05615,0.07032
2021,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.12233,450,4531,0.11279,0.13188
2021,Direct migration background,West,(3a) Lower Tertiary Education,0.04150,102,4531,0.03569,0.04731
2021,Direct migration background,West,(3b) Higher Tertiary Education,0.19330,1132,4531,0.18180,0.20480
2021,Direct migration background,East,(1a) Inadequately completed,0.08439,112,471,0.05926,0.10952
2021,Direct migration background,East,(1b) General Elementary School,0.10290,64,471,0.07543,0.13037
2021,Direct migration background,East,(1c) Basic Vocational Qualification,0.13632,41,471,0.10530,0.16735
2021,Direct migration background,East,(2c_gen) General Maturity Certificate,0.09311,61,471,0.06684,0.11938
2021,Direct migration background,East,(2c_voc) Vocational Maturity Certificate,0.03065,33,471,0.01507,0.04624
2021,Direct migration background,East,(3b) Higher Tertiary Education,0.27384,160,471,0.23353,0.31416
2021,Indirect migration background,West,(0) No qualification (yet),0.01578,64,840,0.00735,0.02421
2021,Indirect migration background,West,(1b) General Elementary School,0.03388,55,840,0.02164,0.04612
2021,Indirect migration background,West,(1c) Basic Vocational Qualification,0.08102,91,840,0.06256,0.09949
2021,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.09631,198,840,0.07634,0.11627
2021,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.07192,145,840,0.05444,0.08940
2021,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.06188,94,840,0.04558,0.07818
2021,Indirect migration background,West,(3a) Lower Tertiary Education,0.04215,74,840,0.02855,0.05574
2021,Indirect migration background,West,(3b) Higher Tertiary Education,0.06338,119,840,0.04689,0.07986
2022,No migration background,West,(0) No qualification (yet),0.00959,246,12341,0.00787,0.01131
2022,No migration background,West,(1a) Inadequately completed,0.00657,118,12341,0.00514,0.00799
2022,No migration background,West,(1b) General Elementary School,0.03824,452,12341,0.03486,0.04162
2022,No migration background,West,(1c) Basic Vocational Qualification,0.16642,2003,12341,0.15985,0.17299
2022,No migration background,West,(2) Intermediate General/Vocational Qualification,0.19494,3076,12341,0.18795,0.20193
2022,No migration background,West,(2c_gen) General Maturity Certificate,0.03753,740,12341,0.03418,0.04088
2022,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.08450,1521,12341,0.07960,0.08941
2022,No migration background,West,(3a) Lower Tertiary Education,0.08334,1433,12341,0.07846,0.08822
2022,No migration background,West,(3b) Higher Tertiary Education,0.14525,2752,12341,0.13903,0.15147
2022,No migration background,East,(0) No qualification (yet),0.00731,74,4142,0.00471,0.00990
2022,No migration background,East,(1a) Inadequately completed,0.00512,39,4142,0.00295,0.00730
2022,No migration background,East,(1b) General Elementary School,0.02699,113,4142,0.02205,0.03192
2022,No migration background,East,(1c) Basic Vocational Qualification,0.08922,371,4142,0.08054,0.09790
2022,No migration background,East,(2) Intermediate General/Vocational Qualification,0.29892,1611,4142,0.28498,0.31287
2022,No migration background,East,(2c_gen) General Maturity Certificate,0.03583,217,4142,0.03017,0.04149
2022,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.06752,388,4142,0.05988,0.07516
2022,No migration background,East,(3a) Lower Tertiary Education,0.08468,505,4142,0.07620,0.09316
2022,No migration background,East,(3b) Higher Tertiary Education,0.13026,824,4142,0.12001,0.14051
2022,Direct migration background,West,(0) No qualification (yet),0.01128,144,5731,0.00855,0.01402
2022,Direct migration background,West,(1a) Inadequately completed,0.05288,708,5731,0.04709,0.05868
2022,Direct migration background,West,(1b) General Elementary School,0.10767,616,5731,0.09965,0.11570
2022,Direct migration background,West,(1c) Basic Vocational Qualification,0.11949,423,5731,0.11109,0.12789
2022,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.06600,257,5731,0.05958,0.07243
2022,Direct migration background,West,(2c_gen) General Maturity Certificate,0.05707,696,5731,0.05106,0.06308
2022,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.09549,531,5731,0.08788,0.10310
2022,Direct migration background,West,(3a) Lower Tertiary Education,0.02949,140,5731,0.02511,0.03387
2022,Direct migration background,West,(3b) Higher Tertiary Education,0.18509,2216,5731,0.17503,0.19514
2022,Direct migration background,East,(1a) Inadequately completed,0.07104,103,807,0.05330,0.08877
2022,Direct migration background,East,(1b) General Elementary School,0.08609,95,807,0.06672,0.10545
2022,Direct migration background,East,(1c) Basic Vocational Qualification,0.08297,45,807,0.06393,0.10202
2022,Direct migration background,East,(2) Intermediate General/Vocational Qualification,0.04985,37,807,0.03483,0.06488
2022,Direct migration background,East,(2c_gen) General Maturity Certificate,0.07070,103,807,0.05300,0.08839
2022,Direct migration background,East,(2c_voc) Vocational Maturity Certificate,0.04715,59,807,0.03251,0.06178
2022,Direct migration background,East,(3b) Higher Tertiary Education,0.21623,365,807,0.18781,0.24465
2022,Indirect migration background,West,(0) No qualification (yet),0.01913,72,1257,0.01155,0.02670
2022,Indirect migration background,West,(1b) General Elementary School,0.02232,53,1257,0.01415,0.03049
2022,Indirect migration background,West,(1c) Basic Vocational Qualification,0.08405,134,1257,0.06871,0.09940
2022,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.11524,297,1257,0.09758,0.13290
2022,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.07983,165,1257,0.06484,0.09482
2022,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.06776,162,1257,0.05386,0.08166
2022,Indirect migration background,West,(3a) Lower Tertiary Education,0.03859,119,1257,0.02794,0.04925
2022,Indirect migration background,West,(3b) Higher Tertiary Education,0.08974,255,1257,0.07394,0.10555
2022,Indirect migration background,East,(2) Intermediate General/Vocational Qualification,0.20197,49,81,0.11399,0.28994
2022,Indirect migration background,East,(3b) Higher Tertiary Education,0.10178,32,81,0.03552,0.16803
