year,migback,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.21205,2475,11586,0.20461,0.21949
2015,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22256,3126,11586,0.21499,0.23014
2015,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03619,522,11586,0.03279,0.03959
2015,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08515,1131,11586,0.08007,0.09024
2015,No migration background,Urban regions,(3a) Lower Tertiary Education,0.08571,1221,11586,0.08061,0.09080
2015,No migration background,Urban regions,(3b) Higher Tertiary Education,0.13151,2041,11586,0.12535,0.13766
2015,No migration background,Rural regions,(0) No qualification (yet),0.01485,190,7361,0.01209,0.01762
2015,No migration background,Rural regions,(1a) Inadequately completed,0.00957,77,7361,0.00734,0.01179
2015,No migration background,Rural regions,(1b) General Elementary School,0.07103,503,7361,0.06516,0.07690
2015,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.23678,1821,7361,0.22707,0.24649
2015,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.29725,2661,7361,0.28681,0.30769
2015,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02006,217,7361,0.01686,0.02326
2015,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05201,480,7361,0.04694,0.05708
2015,No migration background,Rural regions,(3a) Lower Tertiary Education,0.07387,685,7361,0.06789,0.07984
2015,No migration background,Rural regions,(3b) Higher Tertiary Education,0.06706,727,7361,0.06134,0.07277
2015,Direct migration background,Urban regions,(0) No qualification (yet),0.00732,81,4433,0.00481,0.00983
2015,Direct migration background,Urban regions,(1a) Inadequately completed,0.06866,294,4433,0.06121,0.07610
2015,Direct migration background,Urban regions,(1b) General Elementary School,0.16755,707,4433,0.15655,0.17854
2015,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.17776,715,4433,0.16651,0.18902
2015,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.06880,311,4433,0.06135,0.07625
2015,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.09786,492,4433,0.08911,0.10660
2015,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13309,637,4433,0.12309,0.14309
2015,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03357,106,4433,0.02827,0.03887
2015,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.18398,1090,4433,0.17257,0.19539
2015,Direct migration background,Rural regions,(1a) Inadequately completed,0.03847,87,1484,0.02868,0.04826
2015,Direct migration background,Rural regions,(1b) General Elementary School,0.18713,261,1484,0.16728,0.20698
2015,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.21940,332,1484,0.19834,0.24046
2015,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.08794,126,1484,0.07353,0.10236
2015,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.08796,143,1484,0.07354,0.10238
2015,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11775,220,1484,0.10134,0.13415
2015,Direct migration background,Rural regions,(3a) Lower Tertiary Education,0.02726,33,1484,0.01897,0.03554
2015,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.16288,282,1484,0.14409,0.18167
2015,Indirect migration background,Urban regions,(0) No qualification (yet),0.03653,135,1264,0.02618,0.04687
2015,Indirect migration background,Urban regions,(1b) General Elementary School,0.05070,159,1264,0.03860,0.06280
2015,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.07330,166,1264,0.05892,0.08767
2015,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11081,323,1264,0.09349,0.12812
2015,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.06554,168,1264,0.05189,0.07919
2015,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03551,108,1264,0.02531,0.04572
2015,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.04452,75,1264,0.03315,0.05590
2015,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.05480,130,1264,0.04225,0.06735
2015,Indirect migration background,Rural regions,(0) No qualification (yet),0.04482,43,227,0.01784,0.07180
2015,Indirect migration background,Rural regions,(1b) General Elementary School,0.03028,33,227,0.00794,0.05262
2015,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.09816,56,227,0.05937,0.13695
2015,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.14257,95,227,0.09698,0.18815
2016,No migration background,Urban regions,(0) No qualification (yet),0.01472,304,10751,0.01245,0.01700
2016,No migration background,Urban regions,(1a) Inadequately completed,0.00675,93,10751,0.00521,0.00830
2016,No migration background,Urban regions,(1b) General Elementary School,0.05253,609,10751,0.04831,0.05674
2016,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.20526,2258,10751,0.19762,0.21289
2016,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22140,2884,10751,0.21355,0.22925
2016,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03541,466,10751,0.03192,0.03891
2016,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08912,1070,10751,0.08373,0.09450
2016,No migration background,Urban regions,(3a) Lower Tertiary Education,0.08501,1145,10751,0.07974,0.09028
2016,No migration background,Urban regions,(3b) Higher Tertiary Education,0.13104,1922,10751,0.12466,0.13742
2016,No migration background,Rural regions,(0) No qualification (yet),0.01471,182,6866,0.01187,0.01756
2016,No migration background,Rural regions,(1a) Inadequately completed,0.00884,63,6866,0.00662,0.01105
2016,No migration background,Rural regions,(1b) General Elementary School,0.06545,456,6866,0.05960,0.07130
2016,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.22685,1681,6866,0.21695,0.23676
2016,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.29892,2470,6866,0.28809,0.30975
2016,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02198,197,6866,0.01851,0.02545
2016,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05468,462,6866,0.04930,0.06005
2016,No migration background,Rural regions,(3a) Lower Tertiary Education,0.07453,657,6866,0.06832,0.08074
2016,No migration background,Rural regions,(3b) Higher Tertiary Education,0.07159,698,6866,0.06549,0.07769
2016,Direct migration background,Urban regions,(0) No qualification (yet),0.00840,166,5694,0.00602,0.01077
2016,Direct migration background,Urban regions,(1a) Inadequately completed,0.06859,937,5694,0.06202,0.07515
2016,Direct migration background,Urban regions,(1b) General Elementary School,0.16530,934,5694,0.15565,0.17495
2016,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.18028,689,5694,0.17029,0.19026
2016,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.05948,265,5694,0.05333,0.06562
2016,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.08654,647,5694,0.07924,0.09385
2016,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.14220,638,5694,0.13313,0.15128
2016,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.04039,108,5694,0.03528,0.04551
2016,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.17937,1310,5694,0.16940,0.18933
2016,Direct migration background,Rural regions,(0) No qualification (yet),0.00483,51,2120,0.00188,0.00778
2016,Direct migration background,Rural regions,(1a) Inadequately completed,0.04733,413,2120,0.03829,0.05637
2016,Direct migration background,Rural regions,(1b) General Elementary School,0.18866,371,2120,0.17200,0.20532
2016,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.21818,317,2120,0.20060,0.23577
2016,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.07496,118,2120,0.06374,0.08617
2016,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.07064,202,2120,0.05973,0.08155
2016,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11670,212,2120,0.10303,0.13037
2016,Direct migration background,Rural regions,(3a) Lower Tertiary Education,0.01894,32,2120,0.01314,0.02475
2016,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.17693,404,2120,0.16068,0.19318
2016,Indirect migration background,Urban regions,(0) No qualification (yet),0.04099,138,1160,0.02957,0.05240
2016,Indirect migration background,Urban regions,(1b) General Elementary School,0.05459,140,1160,0.04151,0.06767
2016,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.07500,145,1160,0.05984,0.09017
2016,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11395,292,1160,0.09565,0.13224
2016,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.07087,161,1160,0.05609,0.08564
2016,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04002,104,1160,0.02874,0.05131
2016,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.04739,63,1160,0.03516,0.05962
2016,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.05491,117,1160,0.04180,0.06803
2016,Indirect migration background,Rural regions,(1b) General Elementary School,0.04338,37,178,0.01337,0.07339
2016,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.10833,48,178,0.06255,0.15412
2016,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.15346,93,178,0.10036,0.20656
2017,No migration background,Urban regions,(0) No qualification (yet),0.01815,357,12166,0.01578,0.02052
2017,No migration background,Urban regions,(1a) Inadequately completed,0.00831,117,12166,0.00669,0.00992
2017,No migration background,Urban regions,(1b) General Elementary School,0.05227,634,12166,0.04831,0.05622
2017,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.19755,2363,12166,0.19047,0.20462
2017,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22550,3337,12166,0.21808,0.23293
2017,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03487,590,12166,0.03161,0.03813
2017,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08498,1247,12166,0.08003,0.08994
2017,No migration background,Urban regions,(3a) Lower Tertiary Education,0.08805,1336,12166,0.08301,0.09309
2017,No migration background,Urban regions,(3b) Higher Tertiary Education,0.13434,2185,12166,0.12828,0.14040
2017,No migration background,Rural regions,(0) No qualification (yet),0.01197,182,7748,0.00955,0.01439
2017,No migration background,Rural regions,(1a) Inadequately completed,0.00900,75,7748,0.00690,0.01110
2017,No migration background,Rural regions,(1b) General Elementary School,0.06656,509,7748,0.06100,0.07211
2017,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.21971,1761,7748,0.21049,0.22893
2017,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.30594,2885,7748,0.29568,0.31620
2017,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02342,251,7748,0.02006,0.02679
2017,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05665,568,7748,0.05150,0.06180
2017,No migration background,Rural regions,(3a) Lower Tertiary Education,0.07084,716,7748,0.06513,0.07656
2017,No migration background,Rural regions,(3b) Higher Tertiary Education,0.07272,801,7748,0.06694,0.07850
2017,Direct migration background,Urban regions,(0) No qualification (yet),0.00780,132,6197,0.00561,0.00999
2017,Direct migration background,Urban regions,(1a) Inadequately completed,0.08156,1241,6197,0.07474,0.08837
2017,Direct migration background,Urban regions,(1b) General Elementary School,0.16693,1094,6197,0.15764,0.17621
2017,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.16869,631,6197,0.15937,0.17802
2017,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.06208,281,6197,0.05608,0.06809
2017,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.08784,730,6197,0.08079,0.09489
2017,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13201,596,6197,0.12358,0.14044
2017,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03133,102,6197,0.02700,0.03567
2017,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.18593,1390,6197,0.17624,0.19562
2017,Direct migration background,Rural regions,(0) No qualification (yet),0.00754,57,2440,0.00411,0.01098
2017,Direct migration background,Rural regions,(1a) Inadequately completed,0.06621,556,2440,0.05634,0.07608
2017,Direct migration background,Rural regions,(1b) General Elementary School,0.17208,457,2440,0.15710,0.18706
2017,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.19835,315,2440,0.18253,0.21418
2017,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.08259,115,2440,0.07167,0.09352
2017,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.08169,267,2440,0.07082,0.09256
2017,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11376,207,2440,0.10116,0.12636
2017,Direct migration background,Rural regions,(3a) Lower Tertiary Education,0.02310,31,2440,0.01714,0.02906
2017,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.17122,435,2440,0.15627,0.18617
2017,Indirect migration background,Urban regions,(0) No qualification (yet),0.04058,162,1303,0.02986,0.05130
2017,Indirect migration background,Urban regions,(1b) General Elementary School,0.05194,136,1303,0.03988,0.06399
2017,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.07240,153,1303,0.05832,0.08647
2017,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11238,315,1303,0.09523,0.12954
2017,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.06575,200,1303,0.05229,0.07922
2017,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04678,116,1303,0.03531,0.05825
2017,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.04552,85,1303,0.03420,0.05684
2017,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.05585,136,1303,0.04338,0.06832
2017,Indirect migration background,Rural regions,(0) No qualification (yet),0.02348,34,165,0.00030,0.04665
2017,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.09890,43,165,0.05321,0.14459
2017,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.13186,88,165,0.08007,0.18364
2018,No migration background,Urban regions,(0) No qualification (yet),0.01504,293,11771,0.01284,0.01724
2018,No migration background,Urban regions,(1a) Inadequately completed,0.00761,123,11771,0.00604,0.00918
2018,No migration background,Urban regions,(1b) General Elementary School,0.05185,641,11771,0.04785,0.05586
2018,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.19030,2220,11771,0.18321,0.19739
2018,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22308,3204,11771,0.21556,0.23060
2018,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03702,603,11771,0.03361,0.04043
2018,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08871,1224,11771,0.08358,0.09385
2018,No migration background,Urban regions,(3a) Lower Tertiary Education,0.09472,1334,11771,0.08943,0.10001
2018,No migration background,Urban regions,(3b) Higher Tertiary Education,0.13677,2129,11771,0.13057,0.14298
2018,No migration background,Rural regions,(0) No qualification (yet),0.01126,150,7379,0.00885,0.01366
2018,No migration background,Rural regions,(1a) Inadequately completed,0.00811,71,7379,0.00607,0.01016
2018,No migration background,Rural regions,(1b) General Elementary School,0.06597,491,7379,0.06031,0.07163
2018,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.21516,1639,7379,0.20578,0.22453
2018,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.30463,2765,7379,0.29413,0.31513
2018,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02626,251,7379,0.02261,0.02991
2018,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06184,561,7379,0.05635,0.06734
2018,No migration background,Rural regions,(3a) Lower Tertiary Education,0.07086,684,7379,0.06500,0.07671
2018,No migration background,Rural regions,(3b) Higher Tertiary Education,0.07335,767,7379,0.06740,0.07930
2018,Direct migration background,Urban regions,(0) No qualification (yet),0.00647,113,5827,0.00441,0.00853
2018,Direct migration background,Urban regions,(1a) Inadequately completed,0.08284,1211,5827,0.07576,0.08992
2018,Direct migration background,Urban regions,(1b) General Elementary School,0.15572,1014,5827,0.14641,0.16503
2018,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.17365,599,5827,0.16392,0.18338
2018,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.06022,269,5827,0.05411,0.06633
2018,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.08595,681,5827,0.07875,0.09315
2018,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12416,533,5827,0.11569,0.13263
2018,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03741,109,5827,0.03254,0.04228
2018,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.19016,1298,5827,0.18009,0.20024
2018,Direct migration background,Rural regions,(0) No qualification (yet),0.00394,54,2159,0.00130,0.00658
2018,Direct migration background,Rural regions,(1a) Inadequately completed,0.07071,476,2159,0.05990,0.08153
2018,Direct migration background,Rural regions,(1b) General Elementary School,0.16149,409,2159,0.14596,0.17701
2018,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.20416,268,2159,0.18715,0.22116
2018,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.09086,113,2159,0.07873,0.10298
2018,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.08048,239,2159,0.06900,0.09195
2018,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11337,190,2159,0.10000,0.12675
2018,Direct migration background,Rural regions,(3a) Lower Tertiary Education,0.02344,31,2159,0.01706,0.02982
2018,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.17361,379,2159,0.15763,0.18959
2018,Indirect migration background,Urban regions,(0) No qualification (yet),0.03658,138,1283,0.02630,0.04685
2018,Indirect migration background,Urban regions,(1a) Inadequately completed,0.01037,33,1283,0.00482,0.01591
2018,Indirect migration background,Urban regions,(1b) General Elementary School,0.05822,140,1283,0.04541,0.07104
2018,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.06612,151,1283,0.05252,0.07972
2018,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11140,309,1283,0.09417,0.12862
2018,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.06772,191,1283,0.05397,0.08148
2018,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04497,111,1283,0.03362,0.05631
2018,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.05031,87,1283,0.03834,0.06227
2018,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.05531,123,1283,0.04280,0.06783
2018,Indirect migration background,Rural regions,(1b) General Elementary School,0.03321,32,177,0.00674,0.05969
2018,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.10038,49,177,0.05599,0.14478
2018,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.15709,96,177,0.10333,0.21085
2019,No migration background,Urban regions,(0) No qualification (yet),0.01406,269,12010,0.01195,0.01616
2019,No migration background,Urban regions,(1a) Inadequately completed,0.00749,111,12010,0.00595,0.00903
2019,No migration background,Urban regions,(1b) General Elementary School,0.05058,577,12010,0.04666,0.05450
2019,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.18269,2081,12010,0.17578,0.18960
2019,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22436,3212,12010,0.21690,0.23182
2019,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03638,629,12010,0.03303,0.03973
2019,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09086,1292,12010,0.08571,0.09600
2019,No migration background,Urban regions,(3a) Lower Tertiary Education,0.09542,1443,12010,0.09016,0.10067
2019,No migration background,Urban regions,(3b) Higher Tertiary Education,0.13806,2396,12010,0.13189,0.14423
2019,No migration background,Rural regions,(0) No qualification (yet),0.01042,126,7363,0.00810,0.01274
2019,No migration background,Rural regions,(1a) Inadequately completed,0.00775,65,7363,0.00575,0.00976
2019,No migration background,Rural regions,(1b) General Elementary School,0.06205,434,7363,0.05654,0.06756
2019,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.20674,1514,7363,0.19749,0.21599
2019,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.30972,2777,7363,0.29916,0.32028
2019,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02474,230,7363,0.02120,0.02829
2019,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06151,590,7363,0.05602,0.06700
2019,No migration background,Rural regions,(3a) Lower Tertiary Education,0.07189,738,7363,0.06599,0.07779
2019,No migration background,Rural regions,(3b) Higher Tertiary Education,0.07994,889,7363,0.07374,0.08613
2019,Direct migration background,Urban regions,(0) No qualification (yet),0.00621,54,5175,0.00407,0.00835
2019,Direct migration background,Urban regions,(1a) Inadequately completed,0.08738,1129,5175,0.07968,0.09507
2019,Direct migration background,Urban regions,(1b) General Elementary School,0.15182,876,5175,0.14204,0.16159
2019,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.17371,511,5175,0.16339,0.18404
2019,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.05953,245,5175,0.05308,0.06598
2019,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.08092,583,5175,0.07349,0.08835
2019,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12568,484,5175,0.11665,0.13471
2019,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03164,99,5175,0.02687,0.03641
2019,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.20704,1194,5175,0.19600,0.21808
2019,Direct migration background,Rural regions,(1a) Inadequately completed,0.07651,460,1864,0.06444,0.08859
2019,Direct migration background,Rural regions,(1b) General Elementary School,0.15430,335,1864,0.13789,0.17070
2019,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.19164,238,1864,0.17377,0.20952
2019,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.08875,109,1864,0.07584,0.10167
2019,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.09355,190,1864,0.08033,0.10678
2019,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.13386,164,1864,0.11840,0.14932
2019,Direct migration background,Rural regions,(3a) Lower Tertiary Education,0.02439,33,1864,0.01738,0.03139
2019,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.14851,335,1864,0.13236,0.16466
2019,Indirect migration background,Urban regions,(0) No qualification (yet),0.02837,114,1177,0.01888,0.03786
2019,Indirect migration background,Urban regions,(1b) General Elementary School,0.04812,108,1177,0.03589,0.06035
2019,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.06459,133,1177,0.05054,0.07864
2019,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.10846,281,1177,0.09069,0.12623
2019,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.07554,185,1177,0.06043,0.09064
2019,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05404,120,1177,0.04112,0.06696
2019,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.04384,90,1177,0.03214,0.05554
2019,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.05827,146,1177,0.04488,0.07165
2019,Indirect migration background,Rural regions,(0) No qualification (yet),0.03936,31,192,0.01178,0.06694
2019,Indirect migration background,Rural regions,(1b) General Elementary School,0.05105,33,192,0.01983,0.08226
2019,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.09718,42,192,0.05517,0.13918
2019,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.13141,86,192,0.08350,0.17933
2020,No migration background,Urban regions,(0) No qualification (yet),0.01328,273,11447,0.01118,0.01537
2020,No migration background,Urban regions,(1a) Inadequately completed,0.00659,92,11447,0.00511,0.00808
2020,No migration background,Urban regions,(1b) General Elementary School,0.05002,536,11447,0.04603,0.05401
2020,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.17577,1887,11447,0.16880,0.18275
2020,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.21895,3024,11447,0.21138,0.22653
2020,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03998,649,11447,0.03639,0.04357
2020,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09175,1255,11447,0.08646,0.09704
2020,No migration background,Urban regions,(3a) Lower Tertiary Education,0.10004,1410,11447,0.09455,0.10554
2020,No migration background,Urban regions,(3b) Higher Tertiary Education,0.13988,2321,11447,0.13353,0.14624
2020,No migration background,Rural regions,(0) No qualification (yet),0.01701,159,6895,0.01396,0.02006
2020,No migration background,Rural regions,(1a) Inadequately completed,0.00758,59,6895,0.00554,0.00963
2020,No migration background,Rural regions,(1b) General Elementary School,0.05806,394,6895,0.05254,0.06358
2020,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.19894,1385,6895,0.18952,0.20836
2020,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.30462,2577,6895,0.29375,0.31548
2020,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02395,198,6895,0.02034,0.02756
2020,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06702,573,6895,0.06111,0.07292
2020,No migration background,Rural regions,(3a) Lower Tertiary Education,0.07175,693,6895,0.06566,0.07785
2020,No migration background,Rural regions,(3b) Higher Tertiary Education,0.08383,857,6895,0.07729,0.09037
2020,Direct migration background,Urban regions,(0) No qualification (yet),0.00877,139,6601,0.00652,0.01101
2020,Direct migration background,Urban regions,(1a) Inadequately completed,0.08441,1289,6601,0.07771,0.09112
2020,Direct migration background,Urban regions,(1b) General Elementary School,0.15737,1104,6601,0.14858,0.16616
2020,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.16113,547,6601,0.15226,0.17000
2020,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.06332,251,6601,0.05744,0.06920
2020,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.07914,896,6601,0.07263,0.08565
2020,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11329,620,6601,0.10565,0.12094
2020,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03897,109,6601,0.03430,0.04364
2020,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.20992,1646,6601,0.20009,0.21974
2020,Direct migration background,Rural regions,(0) No qualification (yet),0.00572,51,2141,0.00253,0.00892
2020,Direct migration background,Rural regions,(1a) Inadequately completed,0.06948,446,2141,0.05871,0.08025
2020,Direct migration background,Rural regions,(1b) General Elementary School,0.16135,370,2141,0.14576,0.17693
2020,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.20519,276,2141,0.18808,0.22230
2020,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.09872,114,2141,0.08608,0.11135
2020,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.08436,249,2141,0.07258,0.09613
2020,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11643,201,2141,0.10284,0.13002
2020,Direct migration background,Rural regions,(3a) Lower Tertiary Education,0.02647,32,2141,0.01967,0.03328
2020,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.14217,402,2141,0.12738,0.15697
2020,Indirect migration background,Urban regions,(0) No qualification (yet),0.03047,126,1201,0.02075,0.04020
2020,Indirect migration background,Urban regions,(1b) General Elementary School,0.04816,106,1201,0.03605,0.06028
2020,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.07432,134,1201,0.05948,0.08917
2020,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.10689,273,1201,0.08941,0.12437
2020,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.06377,176,1201,0.04995,0.07760
