year,quintil_oecd,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.05442,80,1461,0.04278,0.06605
1989,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03256,49,1461,0.02346,0.04167
1989,1st Quintile,Rural regions,(1b) General Elementary School,0.40976,150,310,0.35493,0.46460
1989,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.38253,128,310,0.32834,0.43672
1989,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.08029,32,310,0.04999,0.11058
1989,2nd Quintile,Urban regions,(0) No qualification (yet),0.02044,38,1464,0.01319,0.02769
1989,2nd Quintile,Urban regions,(1a) Inadequately completed,0.03469,169,1464,0.02531,0.04407
1989,2nd Quintile,Urban regions,(1b) General Elementary School,0.26870,433,1464,0.24598,0.29141
1989,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.40078,506,1464,0.37566,0.42589
1989,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.18230,214,1464,0.16252,0.20209
1989,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03081,58,1464,0.02196,0.03967
1989,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02867,46,1464,0.02012,0.03723
1989,2nd Quintile,Rural regions,(1b) General Elementary School,0.30797,129,375,0.26119,0.35476
1989,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.45920,181,375,0.40870,0.50971
1989,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.17124,65,375,0.13306,0.20942
1989,3rd Quintile,Urban regions,(1a) Inadequately completed,0.02413,121,1440,0.01620,0.03206
1989,3rd Quintile,Urban regions,(1b) General Elementary School,0.20610,330,1440,0.18520,0.22700
1989,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.41319,545,1440,0.38775,0.43864
1989,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.18552,237,1440,0.16544,0.20561
1989,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03988,65,1440,0.02977,0.04999
1989,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04721,61,1440,0.03625,0.05817
1989,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.02674,31,1440,0.01840,0.03507
1989,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.03583,50,1440,0.02623,0.04543
1989,3rd Quintile,Rural regions,(1b) General Elementary School,0.22100,92,348,0.17734,0.26465
1989,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.51676,190,348,0.46418,0.56934
1989,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.16465,66,348,0.12562,0.20367
1989,4th Quintile,Urban regions,(1a) Inadequately completed,0.01292,90,1533,0.00726,0.01857
1989,4th Quintile,Urban regions,(1b) General Elementary School,0.15577,271,1533,0.13761,0.17393
1989,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.41310,599,1533,0.38845,0.43776
1989,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.23478,320,1533,0.21355,0.25600
1989,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03219,54,1533,0.02336,0.04103
1989,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05663,87,1533,0.04506,0.06821
1989,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.02909,38,1533,0.02067,0.03751
1989,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.05131,74,1533,0.04026,0.06236
1989,4th Quintile,Rural regions,(1b) General Elementary School,0.18790,83,349,0.14686,0.22895
1989,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.42595,167,349,0.37400,0.47791
1989,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.24210,99,349,0.19710,0.28711
1989,5th Quintile,Urban regions,(1a) Inadequately completed,0.00697,36,1494,0.00275,0.01119
1989,5th Quintile,Urban regions,(1b) General Elementary School,0.08255,154,1494,0.06859,0.09651
1989,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.30784,455,1494,0.28443,0.33126
1989,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.27157,381,1494,0.24900,0.29413
1989,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03044,54,1494,0.02173,0.03916
1989,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07234,105,1494,0.05920,0.08548
1989,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.06636,89,1494,0.05374,0.07899
1989,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.15065,220,1494,0.13250,0.16879
1989,5th Quintile,Rural regions,(1b) General Elementary School,0.11048,43,268,0.07288,0.14808
1989,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.30359,102,268,0.24843,0.35874
1989,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.28951,90,268,0.23511,0.34391
1989,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.12588,33,268,0.08609,0.16567
1990,1st Quintile,Urban regions,(0) No qualification (yet),0.01561,35,1401,0.00912,0.02211
1990,1st Quintile,Urban regions,(1a) Inadequately completed,0.06182,214,1401,0.04921,0.07444
1990,1st Quintile,Urban regions,(1b) General Elementary School,0.34760,502,1401,0.32266,0.37255
1990,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.36648,414,1401,0.34124,0.39172
1990,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.11096,120,1401,0.09451,0.12741
1990,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04017,71,1401,0.02989,0.05046
1990,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02944,45,1401,0.02058,0.03829
1990,1st Quintile,Rural regions,(1a) Inadequately completed,0.03785,40,394,0.01898,0.05672
1990,1st Quintile,Rural regions,(1b) General Elementary School,0.43525,177,394,0.38624,0.48427
1990,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.37418,144,394,0.32633,0.42202
1990,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.08497,33,394,0.05740,0.11253
1990,2nd Quintile,Urban regions,(0) No qualification (yet),0.01530,31,1434,0.00895,0.02166
1990,2nd Quintile,Urban regions,(1a) Inadequately completed,0.03264,160,1434,0.02344,0.04184
1990,2nd Quintile,Urban regions,(1b) General Elementary School,0.25860,389,1434,0.23592,0.28127
1990,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.38485,483,1434,0.35966,0.41005
1990,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.18969,229,1434,0.16939,0.20999
1990,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03483,54,1434,0.02534,0.04432
1990,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03705,51,1434,0.02727,0.04683
1990,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.03041,37,1434,0.02152,0.03931
1990,2nd Quintile,Rural regions,(1b) General Elementary School,0.27774,106,351,0.23082,0.32467
1990,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.45743,174,351,0.40523,0.50962
1990,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.17977,71,351,0.13954,0.22001
1990,3rd Quintile,Urban regions,(1a) Inadequately completed,0.02450,112,1485,0.01664,0.03237
1990,3rd Quintile,Urban regions,(1b) General Elementary School,0.21051,367,1485,0.18977,0.23125
1990,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.41518,560,1485,0.39010,0.44025
1990,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.18468,237,1485,0.16494,0.20442
1990,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04044,63,1485,0.03042,0.05046
1990,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05030,67,1485,0.03918,0.06142
1990,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.02548,34,1485,0.01746,0.03350
1990,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.03387,45,1485,0.02466,0.04307
1990,3rd Quintile,Rural regions,(1b) General Elementary School,0.20352,75,291,0.15718,0.24985
1990,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.49872,157,291,0.44118,0.55627
1990,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.17525,59,291,0.13150,0.21901
1990,4th Quintile,Urban regions,(1a) Inadequately completed,0.01237,73,1437,0.00665,0.01808
1990,4th Quintile,Urban regions,(1b) General Elementary School,0.15449,264,1437,0.13579,0.17318
1990,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.40043,546,1437,0.37508,0.42577
1990,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22977,299,1437,0.20801,0.25153
1990,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04334,61,1437,0.03281,0.05387
1990,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04798,70,1437,0.03692,0.05903
1990,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.03227,41,1437,0.02313,0.04141
1990,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.06549,83,1437,0.05270,0.07829
1990,4th Quintile,Rural regions,(1b) General Elementary School,0.17167,92,378,0.13361,0.20974
1990,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.43334,184,378,0.38332,0.48336
1990,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.23604,102,378,0.19318,0.27891
1990,5th Quintile,Urban regions,(1a) Inadequately completed,0.00806,37,1463,0.00347,0.01264
1990,5th Quintile,Urban regions,(1b) General Elementary School,0.06990,136,1463,0.05683,0.08297
1990,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.30612,439,1463,0.28250,0.32975
1990,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.27949,384,1463,0.25649,0.30249
1990,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.02609,43,1463,0.01792,0.03426
1990,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07928,118,1463,0.06543,0.09313
1990,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.06973,90,1463,0.05667,0.08278
1990,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.14662,216,1463,0.12849,0.16475
1990,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.34269,108,230,0.28122,0.40416
1990,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.30374,91,230,0.24417,0.36330
1990,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.11347,31,230,0.07239,0.15455
1991,1st Quintile,Urban regions,(1a) Inadequately completed,0.06293,205,1334,0.04989,0.07596
1991,1st Quintile,Urban regions,(1b) General Elementary School,0.35444,475,1334,0.32876,0.38012
1991,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.32546,370,1334,0.30030,0.35061
1991,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.12373,139,1334,0.10606,0.14141
1991,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03907,61,1334,0.02867,0.04947
1991,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03307,53,1334,0.02347,0.04266
1991,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.03160,31,1334,0.02221,0.04099
1991,1st Quintile,Rural regions,(1a) Inadequately completed,0.03482,34,391,0.01662,0.05301
1991,1st Quintile,Rural regions,(1b) General Elementary School,0.40945,172,391,0.36064,0.45825
1991,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.39123,146,391,0.34279,0.43967
1991,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.10442,39,391,0.07407,0.13478
1991,2nd Quintile,Urban regions,(1a) Inadequately completed,0.03382,163,1398,0.02434,0.04330
1991,2nd Quintile,Urban regions,(1b) General Elementary School,0.25710,392,1398,0.23418,0.28002
1991,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.40468,491,1398,0.37894,0.43042
1991,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.16770,196,1398,0.14811,0.18729
1991,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03450,64,1398,0.02493,0.04407
1991,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04828,61,1398,0.03704,0.05952
1991,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.02276,31,1398,0.01494,0.03058
1991,2nd Quintile,Rural regions,(1b) General Elementary School,0.27446,102,348,0.22751,0.32142
1991,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.41715,160,348,0.36526,0.46903
1991,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.21255,86,348,0.16950,0.25560
1991,3rd Quintile,Urban regions,(1a) Inadequately completed,0.02424,106,1443,0.01631,0.03218
1991,3rd Quintile,Urban regions,(1b) General Elementary School,0.18984,320,1443,0.16960,0.21008
1991,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.41492,565,1443,0.38949,0.44035
1991,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.21226,257,1443,0.19116,0.23337
1991,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03868,60,1443,0.02872,0.04863
1991,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04470,57,1443,0.03403,0.05536
1991,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.02733,31,1443,0.01891,0.03575
1991,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.03646,47,1443,0.02679,0.04614
1991,3rd Quintile,Rural regions,(1b) General Elementary School,0.19361,75,309,0.14948,0.23774
1991,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.45830,169,309,0.40266,0.51395
1991,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.18339,65,309,0.14017,0.22660
1991,4th Quintile,Urban regions,(1a) Inadequately completed,0.01820,76,1423,0.01125,0.02515
1991,4th Quintile,Urban regions,(1b) General Elementary School,0.14208,266,1423,0.12393,0.16023
1991,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.38485,519,1423,0.35956,0.41014
1991,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.23364,294,1423,0.21165,0.25564
1991,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03933,59,1423,0.02923,0.04943
1991,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05524,73,1423,0.04336,0.06711
1991,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.04088,55,1423,0.03059,0.05117
1991,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.07132,81,1423,0.05795,0.08470
1991,4th Quintile,Rural regions,(1b) General Elementary School,0.15756,91,386,0.12117,0.19395
1991,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.45887,194,386,0.40909,0.50864
1991,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.22837,101,386,0.18643,0.27030
1991,5th Quintile,Urban regions,(1a) Inadequately completed,0.00681,34,1497,0.00264,0.01098
1991,5th Quintile,Urban regions,(1b) General Elementary School,0.07794,141,1497,0.06436,0.09152
1991,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.31655,472,1497,0.29298,0.34012
1991,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26594,384,1497,0.24355,0.28833
1991,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.02580,48,1497,0.01777,0.03384
1991,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07812,121,1497,0.06452,0.09172
1991,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.06954,89,1497,0.05665,0.08243
1991,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.14597,208,1497,0.12808,0.16386
1991,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.33705,106,216,0.27386,0.40023
1991,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.25455,74,216,0.19633,0.31278
1991,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.14905,36,216,0.10145,0.19666
1992,1st Quintile,Urban regions,(1a) Inadequately completed,0.05412,140,1342,0.04201,0.06623
1992,1st Quintile,Urban regions,(1b) General Elementary School,0.28362,362,1342,0.25949,0.30774
1992,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.32639,387,1342,0.30130,0.35149
1992,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.17229,254,1342,0.15208,0.19250
1992,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03566,42,1342,0.02574,0.04559
1992,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04153,56,1342,0.03085,0.05221
1992,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.03657,58,1342,0.02652,0.04661
1992,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.03801,43,1342,0.02778,0.04824
1992,1st Quintile,Rural regions,(1a) Inadequately completed,0.02532,45,1241,0.01658,0.03407
1992,1st Quintile,Rural regions,(1b) General Elementary School,0.25479,249,1241,0.23054,0.27905
1992,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.38227,467,1241,0.35522,0.40931
1992,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.22305,370,1241,0.19988,0.24622
1992,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.06305,110,1241,0.04953,0.07658
1992,2nd Quintile,Urban regions,(1a) Inadequately completed,0.03281,144,1605,0.02409,0.04153
1992,2nd Quintile,Urban regions,(1b) General Elementary School,0.24543,403,1605,0.22437,0.26649
1992,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.38794,516,1605,0.36409,0.41179
1992,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.18627,298,1605,0.16722,0.20533
