year,bula_h,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Hesse,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27821,57,154,0.20721,0.34922
1986,"Rhineland-Palatinate, Saarland",1st Quintile,(1b) General Elementary School,0.41143,74,123,0.32411,0.49875
1986,"Rhineland-Palatinate, Saarland",1st Quintile,(1c) Basic Vocational Qualification,0.24749,49,123,0.17091,0.32407
1986,"Rhineland-Palatinate, Saarland",2nd Quintile,(1b) General Elementary School,0.28516,54,122,0.20472,0.36561
1986,"Rhineland-Palatinate, Saarland",2nd Quintile,(1c) Basic Vocational Qualification,0.34054,68,122,0.25610,0.42497
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,(1b) General Elementary School,0.22557,43,102,0.14406,0.30709
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,(1c) Basic Vocational Qualification,0.35011,59,102,0.25708,0.44314
1986,"Rhineland-Palatinate, Saarland",4th Quintile,(1b) General Elementary School,0.19267,39,103,0.11613,0.26921
1986,"Rhineland-Palatinate, Saarland",4th Quintile,(1c) Basic Vocational Qualification,0.39866,64,103,0.30364,0.49368
1986,"Rhineland-Palatinate, Saarland",5th Quintile,(1c) Basic Vocational Qualification,0.40674,54,54,0.27449,0.53899
1986,Baden-Wuerttemberg,1st Quintile,(1a) Inadequately completed,0.03903,56,269,0.01584,0.06222
1986,Baden-Wuerttemberg,1st Quintile,(1b) General Elementary School,0.31746,121,269,0.26173,0.37319
1986,Baden-Wuerttemberg,1st Quintile,(1c) Basic Vocational Qualification,0.23063,92,269,0.18020,0.28106
1986,Baden-Wuerttemberg,2nd Quintile,(1a) Inadequately completed,0.02715,69,387,0.01094,0.04336
1986,Baden-Wuerttemberg,2nd Quintile,(1b) General Elementary School,0.27358,144,387,0.22911,0.31805
1986,Baden-Wuerttemberg,2nd Quintile,(1c) Basic Vocational Qualification,0.27211,129,387,0.22771,0.31651
1986,Baden-Wuerttemberg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.11916,45,387,0.08684,0.15149
1986,Baden-Wuerttemberg,3rd Quintile,(1a) Inadequately completed,0.02008,46,374,0.00584,0.03432
1986,Baden-Wuerttemberg,3rd Quintile,(1b) General Elementary School,0.20028,112,374,0.15966,0.24089
1986,Baden-Wuerttemberg,3rd Quintile,(1c) Basic Vocational Qualification,0.34987,159,374,0.30147,0.39827
1986,Baden-Wuerttemberg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.14780,57,374,0.11178,0.18382
1986,Baden-Wuerttemberg,4th Quintile,(1a) Inadequately completed,0.01938,44,351,0.00494,0.03382
1986,Baden-Wuerttemberg,4th Quintile,(1b) General Elementary School,0.14666,88,351,0.10959,0.18372
1986,Baden-Wuerttemberg,4th Quintile,(1c) Basic Vocational Qualification,0.34457,146,351,0.29478,0.39436
1986,Baden-Wuerttemberg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.20541,73,351,0.16308,0.24774
1986,Baden-Wuerttemberg,5th Quintile,(1b) General Elementary School,0.10925,52,309,0.07441,0.14409
1986,Baden-Wuerttemberg,5th Quintile,(1c) Basic Vocational Qualification,0.32981,133,309,0.27731,0.38232
1986,Baden-Wuerttemberg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.21748,83,309,0.17141,0.26355
1986,Baden-Wuerttemberg,5th Quintile,(3b) Higher Tertiary Education,0.08717,41,309,0.05567,0.11867
1986,Bavaria,1st Quintile,(1b) General Elementary School,0.28922,106,202,0.22654,0.35191
1986,Bavaria,1st Quintile,(1c) Basic Vocational Qualification,0.31681,96,202,0.25250,0.38113
1986,Bavaria,2nd Quintile,(1b) General Elementary School,0.23882,102,283,0.18906,0.28859
1986,Bavaria,2nd Quintile,(1c) Basic Vocational Qualification,0.37933,147,283,0.32270,0.43596
1986,Bavaria,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.08402,34,283,0.05164,0.11640
1986,Bavaria,3rd Quintile,(1b) General Elementary School,0.18157,89,303,0.13809,0.22505
1986,Bavaria,3rd Quintile,(1c) Basic Vocational Qualification,0.32979,150,303,0.27676,0.38281
1986,Bavaria,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.15648,64,303,0.11550,0.19745
1986,Bavaria,4th Quintile,(1b) General Elementary School,0.16610,83,310,0.12460,0.20759
1986,Bavaria,4th Quintile,(1c) Basic Vocational Qualification,0.36089,143,310,0.30734,0.41444
1986,Bavaria,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21320,84,310,0.16753,0.25886
1986,Bavaria,5th Quintile,(1b) General Elementary School,0.09178,40,319,0.06005,0.12351
1986,Bavaria,5th Quintile,(1c) Basic Vocational Qualification,0.27138,113,319,0.22251,0.32025
1986,Bavaria,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26918,114,319,0.22043,0.31793
1986,Bavaria,5th Quintile,(3b) Higher Tertiary Education,0.11798,52,319,0.08253,0.15344
1987,Schleswig-Holstein,2nd Quintile,(1c) Basic Vocational Qualification,0.37482,35,35,0.21211,0.53754
1987,Lower Saxony,1st Quintile,(1b) General Elementary School,0.29577,80,193,0.23121,0.36032
1987,Lower Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.25123,77,193,0.18988,0.31259
1987,Lower Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.12631,36,193,0.07932,0.17330
1987,Lower Saxony,2nd Quintile,(1b) General Elementary School,0.20508,48,159,0.14212,0.26804
1987,Lower Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.31566,74,159,0.24318,0.38813
1987,Lower Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.19533,37,159,0.13351,0.25715
1987,Lower Saxony,3rd Quintile,(1b) General Elementary School,0.22413,55,192,0.16499,0.28327
1987,Lower Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.37202,90,192,0.30347,0.44057
1987,Lower Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18409,47,192,0.12912,0.23905
1987,Lower Saxony,4th Quintile,(1b) General Elementary School,0.14423,37,183,0.09319,0.19527
1987,Lower Saxony,4th Quintile,(1c) Basic Vocational Qualification,0.34728,88,183,0.27811,0.41645
1987,Lower Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21613,58,183,0.15633,0.27593
1987,Lower Saxony,5th Quintile,(1c) Basic Vocational Qualification,0.24743,54,149,0.17791,0.31696
1987,Lower Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24299,57,149,0.17389,0.31209
1987,Lower Saxony,5th Quintile,(3b) Higher Tertiary Education,0.16215,38,149,0.10276,0.22153
1987,North Rhine-Westphalia,1st Quintile,(1a) Inadequately completed,0.04174,94,553,0.02506,0.05842
1987,North Rhine-Westphalia,1st Quintile,(1b) General Elementary School,0.22384,181,553,0.18907,0.25861
1987,North Rhine-Westphalia,1st Quintile,(1c) Basic Vocational Qualification,0.30332,187,553,0.26497,0.34167
1987,North Rhine-Westphalia,1st Quintile,(2) Intermediate General/Vocational Qualification,0.09018,51,553,0.06628,0.11407
1987,North Rhine-Westphalia,1st Quintile,(2c_gen) General Maturity Certificate,0.04244,40,553,0.02562,0.05926
1987,North Rhine-Westphalia,2nd Quintile,(1a) Inadequately completed,0.03077,66,499,0.01561,0.04594
1987,North Rhine-Westphalia,2nd Quintile,(1b) General Elementary School,0.21844,166,499,0.18215,0.25473
1987,North Rhine-Westphalia,2nd Quintile,(1c) Basic Vocational Qualification,0.34233,202,499,0.30065,0.38400
1987,North Rhine-Westphalia,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.10218,65,499,0.07558,0.12879
1987,North Rhine-Westphalia,3rd Quintile,(1a) Inadequately completed,0.01672,42,439,0.00471,0.02873
1987,North Rhine-Westphalia,3rd Quintile,(1b) General Elementary School,0.13888,91,439,0.10649,0.17126
1987,North Rhine-Westphalia,3rd Quintile,(1c) Basic Vocational Qualification,0.35951,206,439,0.31457,0.40445
1987,North Rhine-Westphalia,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.15799,100,439,0.12383,0.19215
1987,North Rhine-Westphalia,4th Quintile,(1a) Inadequately completed,0.02229,31,408,0.00795,0.03664
1987,North Rhine-Westphalia,4th Quintile,(1b) General Elementary School,0.13878,88,408,0.10519,0.17237
1987,North Rhine-Westphalia,4th Quintile,(1c) Basic Vocational Qualification,0.36842,191,408,0.32156,0.41529
1987,North Rhine-Westphalia,4th Quintile,(2) Intermediate General/Vocational Qualification,0.17581,98,408,0.13883,0.21279
1987,North Rhine-Westphalia,5th Quintile,(1b) General Elementary School,0.07533,56,505,0.05229,0.09837
1987,North Rhine-Westphalia,5th Quintile,(1c) Basic Vocational Qualification,0.25525,162,505,0.21719,0.29332
1987,North Rhine-Westphalia,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22968,134,505,0.19295,0.26640
1987,North Rhine-Westphalia,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05402,36,505,0.03429,0.07376
1987,North Rhine-Westphalia,5th Quintile,(3a) Lower Tertiary Education,0.05784,32,505,0.03746,0.07822
1987,North Rhine-Westphalia,5th Quintile,(3b) Higher Tertiary Education,0.14173,85,505,0.11128,0.17218
1987,Hesse,1st Quintile,(1a) Inadequately completed,0.05435,36,169,0.02007,0.08863
1987,Hesse,1st Quintile,(1b) General Elementary School,0.28939,84,169,0.22081,0.35796
1987,Hesse,1st Quintile,(1c) Basic Vocational Qualification,0.25565,49,169,0.18968,0.32161
1987,Hesse,2nd Quintile,(1b) General Elementary School,0.23601,55,108,0.15555,0.31647
1987,Hesse,2nd Quintile,(1c) Basic Vocational Qualification,0.28793,53,108,0.20214,0.37373
1987,Hesse,3rd Quintile,(1b) General Elementary School,0.17460,47,115,0.10491,0.24429
1987,Hesse,3rd Quintile,(1c) Basic Vocational Qualification,0.32361,68,115,0.23773,0.40950
1987,Hesse,4th Quintile,(1b) General Elementary School,0.10885,38,166,0.06133,0.15638
1987,Hesse,4th Quintile,(1c) Basic Vocational Qualification,0.29706,78,166,0.22733,0.36678
1987,Hesse,4th Quintile,(2) Intermediate General/Vocational Qualification,0.18200,50,166,0.12313,0.24088
1987,Hesse,5th Quintile,(1b) General Elementary School,0.13387,34,150,0.07919,0.18855
1987,Hesse,5th Quintile,(1c) Basic Vocational Qualification,0.28119,69,150,0.20900,0.35338
1987,Hesse,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24651,47,150,0.17731,0.31571
1987,"Rhineland-Palatinate, Saarland",1st Quintile,(1b) General Elementary School,0.43797,75,124,0.35029,0.52565
1987,"Rhineland-Palatinate, Saarland",1st Quintile,(1c) Basic Vocational Qualification,0.24514,49,124,0.16912,0.32116
1987,"Rhineland-Palatinate, Saarland",2nd Quintile,(1b) General Elementary School,0.25133,48,113,0.17099,0.33167
1987,"Rhineland-Palatinate, Saarland",2nd Quintile,(1c) Basic Vocational Qualification,0.36522,65,113,0.27605,0.45439
1987,"Rhineland-Palatinate, Saarland",3rd Quintile,(1b) General Elementary School,0.23722,50,126,0.16265,0.31179
1987,"Rhineland-Palatinate, Saarland",3rd Quintile,(1c) Basic Vocational Qualification,0.41336,76,126,0.32704,0.49969
1987,"Rhineland-Palatinate, Saarland",4th Quintile,(1b) General Elementary School,0.22230,40,121,0.14790,0.29669
1987,"Rhineland-Palatinate, Saarland",4th Quintile,(1c) Basic Vocational Qualification,0.31573,49,121,0.23256,0.39889
1987,"Rhineland-Palatinate, Saarland",4th Quintile,(2) Intermediate General/Vocational Qualification,0.24659,32,121,0.16947,0.32371
1987,"Rhineland-Palatinate, Saarland",5th Quintile,(1c) Basic Vocational Qualification,0.38673,54,54,0.25561,0.51784
1987,Baden-Wuerttemberg,1st Quintile,(1a) Inadequately completed,0.03880,54,245,0.01457,0.06304
1987,Baden-Wuerttemberg,1st Quintile,(1b) General Elementary School,0.31825,121,245,0.25981,0.37670
1987,Baden-Wuerttemberg,1st Quintile,(1c) Basic Vocational Qualification,0.22687,70,245,0.17432,0.27942
1987,Baden-Wuerttemberg,2nd Quintile,(1a) Inadequately completed,0.02595,53,383,0.01001,0.04190
1987,Baden-Wuerttemberg,2nd Quintile,(1b) General Elementary School,0.26618,142,383,0.22186,0.31050
1987,Baden-Wuerttemberg,2nd Quintile,(1c) Basic Vocational Qualification,0.30148,145,383,0.25547,0.34750
1987,Baden-Wuerttemberg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.10602,43,383,0.07515,0.13690
1987,Baden-Wuerttemberg,3rd Quintile,(1a) Inadequately completed,0.02985,64,365,0.01237,0.04734
1987,Baden-Wuerttemberg,3rd Quintile,(1b) General Elementary School,0.21243,111,365,0.17041,0.25444
1987,Baden-Wuerttemberg,3rd Quintile,(1c) Basic Vocational Qualification,0.30920,137,365,0.26172,0.35668
1987,Baden-Wuerttemberg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.14087,53,365,0.10513,0.17661
1987,Baden-Wuerttemberg,4th Quintile,(1a) Inadequately completed,0.02243,46,378,0.00748,0.03738
1987,Baden-Wuerttemberg,4th Quintile,(1b) General Elementary School,0.13807,89,378,0.10325,0.17289
1987,Baden-Wuerttemberg,4th Quintile,(1c) Basic Vocational Qualification,0.34777,168,378,0.29970,0.39585
1987,Baden-Wuerttemberg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.18126,75,378,0.14238,0.22015
1987,Baden-Wuerttemberg,5th Quintile,(1b) General Elementary School,0.11109,56,302,0.07559,0.14659
1987,Baden-Wuerttemberg,5th Quintile,(1c) Basic Vocational Qualification,0.31597,126,302,0.26345,0.36849
1987,Baden-Wuerttemberg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24474,88,302,0.19617,0.29331
1987,Baden-Wuerttemberg,5th Quintile,(3b) Higher Tertiary Education,0.07122,32,302,0.04216,0.10027
1987,Bavaria,1st Quintile,(1b) General Elementary School,0.29067,104,211,0.22925,0.35208
1987,Bavaria,1st Quintile,(1c) Basic Vocational Qualification,0.32346,107,211,0.26019,0.38673
1987,Bavaria,2nd Quintile,(1b) General Elementary School,0.20642,99,292,0.15992,0.25292
1987,Bavaria,2nd Quintile,(1c) Basic Vocational Qualification,0.39532,150,292,0.33915,0.45150
1987,Bavaria,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.11165,43,292,0.07547,0.14784
1987,Bavaria,3rd Quintile,(1b) General Elementary School,0.16947,86,298,0.12680,0.21214
1987,Bavaria,3rd Quintile,(1c) Basic Vocational Qualification,0.37419,148,298,0.31915,0.42923
1987,Bavaria,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.15965,64,298,0.11799,0.20131
1987,Bavaria,4th Quintile,(1b) General Elementary School,0.13497,61,264,0.09367,0.17626
1987,Bavaria,4th Quintile,(1c) Basic Vocational Qualification,0.31439,123,264,0.25828,0.37050
1987,Bavaria,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22884,80,264,0.17807,0.27962
1987,Bavaria,5th Quintile,(1b) General Elementary School,0.10359,52,315,0.06988,0.13729
1987,Bavaria,5th Quintile,(1c) Basic Vocational Qualification,0.28525,112,315,0.23531,0.33519
1987,Bavaria,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25429,105,315,0.20613,0.30246
1987,Bavaria,5th Quintile,(3b) Higher Tertiary Education,0.11261,46,315,0.07764,0.14757
1987,Berlin,3rd Quintile,(1c) Basic Vocational Qualification,0.34430,31,31,0.17427,0.51433
1988,Schleswig-Holstein,2nd Quintile,(1c) Basic Vocational Qualification,0.33326,32,32,0.16732,0.49920
1988,Schleswig-Holstein,4th Quintile,(1c) Basic Vocational Qualification,0.51290,32,32,0.33695,0.68886
1988,Lower Saxony,1st Quintile,(1b) General Elementary School,0.32985,75,140,0.25169,0.40802
1988,Lower Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.24024,65,140,0.16922,0.31127
1988,Lower Saxony,2nd Quintile,(1b) General Elementary School,0.21245,49,169,0.15060,0.27431
1988,Lower Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.33327,81,169,0.26199,0.40455
1988,Lower Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17375,39,169,0.11645,0.23105
1988,Lower Saxony,3rd Quintile,(1b) General Elementary School,0.19160,40,143,0.12687,0.25633
1988,Lower Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.37152,67,143,0.29204,0.45100
1988,Lower Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.17404,36,143,0.11168,0.23641
1988,Lower Saxony,4th Quintile,(1b) General Elementary School,0.14929,42,198,0.09953,0.19906
1988,Lower Saxony,4th Quintile,(1c) Basic Vocational Qualification,0.32257,86,198,0.25729,0.38785
1988,Lower Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25642,70,198,0.19544,0.31740
1988,Lower Saxony,5th Quintile,(1c) Basic Vocational Qualification,0.27859,62,152,0.20709,0.35010
1988,Lower Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24250,58,152,0.17414,0.31086
1988,Lower Saxony,5th Quintile,(3b) Higher Tertiary Education,0.12797,32,152,0.07469,0.18125
1988,North Rhine-Westphalia,1st Quintile,(1a) Inadequately completed,0.04005,83,564,0.02385,0.05625
1988,North Rhine-Westphalia,1st Quintile,(1b) General Elementary School,0.23437,197,564,0.19938,0.26936
1988,North Rhine-Westphalia,1st Quintile,(1c) Basic Vocational Qualification,0.27099,184,564,0.23427,0.30770
1988,North Rhine-Westphalia,1st Quintile,(2) Intermediate General/Vocational Qualification,0.09621,63,564,0.07185,0.12056
1988,North Rhine-Westphalia,1st Quintile,(2c_gen) General Maturity Certificate,0.05152,37,564,0.03326,0.06978
1988,North Rhine-Westphalia,2nd Quintile,(1a) Inadequately completed,0.02419,59,460,0.01014,0.03825
1988,North Rhine-Westphalia,2nd Quintile,(1b) General Elementary School,0.19940,144,460,0.16285,0.23595
1988,North Rhine-Westphalia,2nd Quintile,(1c) Basic Vocational Qualification,0.34599,188,460,0.30247,0.38951
1988,North Rhine-Westphalia,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.11272,69,460,0.08379,0.14166
1988,North Rhine-Westphalia,3rd Quintile,(1b) General Elementary School,0.14182,92,355,0.10548,0.17816
1988,North Rhine-Westphalia,3rd Quintile,(1c) Basic Vocational Qualification,0.35302,180,355,0.30323,0.40280
1988,North Rhine-Westphalia,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.15690,83,355,0.11901,0.19479
1988,North Rhine-Westphalia,4th Quintile,(1b) General Elementary School,0.12867,84,369,0.09446,0.16288
1988,North Rhine-Westphalia,4th Quintile,(1c) Basic Vocational Qualification,0.35934,179,369,0.31031,0.40836
1988,North Rhine-Westphalia,4th Quintile,(2) Intermediate General/Vocational Qualification,0.18963,106,369,0.14958,0.22968
1988,North Rhine-Westphalia,5th Quintile,(1b) General Elementary School,0.05805,40,446,0.03632,0.07978
1988,North Rhine-Westphalia,5th Quintile,(1c) Basic Vocational Qualification,0.29333,162,446,0.25103,0.33563
1988,North Rhine-Westphalia,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22738,123,446,0.18843,0.26632
1988,North Rhine-Westphalia,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07087,40,446,0.04703,0.09471
1988,North Rhine-Westphalia,5th Quintile,(3b) Higher Tertiary Education,0.15531,81,446,0.12165,0.18896
1988,Hesse,1st Quintile,(1a) Inadequately completed,0.05509,39,145,0.01782,0.09235
1988,Hesse,1st Quintile,(1b) General Elementary School,0.28940,67,145,0.21533,0.36346
1988,Hesse,1st Quintile,(1c) Basic Vocational Qualification,0.21048,39,145,0.14390,0.27706
1988,Hesse,2nd Quintile,(1b) General Elementary School,0.22509,68,135,0.15438,0.29580
