year,pgisced97,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.75452,511,691,0.72240,0.78663
1989,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.13145,90,691,0.10624,0.15666
1989,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.10950,90,691,0.08620,0.13280
1989,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.73241,653,880,0.70315,0.76168
1989,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21042,164,880,0.18348,0.23737
1989,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.04768,63,880,0.03360,0.06177
1989,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.71062,684,961,0.68193,0.73930
1989,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.22406,204,961,0.19769,0.25044
1989,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.06120,73,961,0.04603,0.07636
1989,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.65046,714,1073,0.62191,0.67900
1989,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29534,294,1073,0.26803,0.32265
1989,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.05093,65,1073,0.03777,0.06409
1989,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.53424,494,898,0.50160,0.56689
1989,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.40509,343,898,0.37296,0.43722
1989,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.05659,61,898,0.04147,0.07172
1989,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.64993,33,33,0.48466,0.81520
1989,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.49383,34,65,0.37133,0.61632
1989,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.44767,31,65,0.32584,0.56950
1989,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.47566,51,82,0.36690,0.58442
1989,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.26729,31,82,0.17092,0.36367
1989,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.46564,52,87,0.36022,0.57107
1989,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.27440,35,87,0.18009,0.36871
1989,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.38230,63,161,0.30700,0.45760
1989,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.31456,55,161,0.24261,0.38651
1989,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.30314,43,161,0.23192,0.37436
1989,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.60158,32,32,0.42923,0.77392
1989,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.41430,36,96,0.31525,0.51336
1989,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.58570,60,96,0.48664,0.68475
1989,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.36125,47,139,0.28110,0.44140
1989,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.63875,92,139,0.55860,0.71890
1989,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.31412,110,363,0.26630,0.36194
1989,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.68588,253,363,0.63806,0.73370
1990,Primary Level,1st Quintile,(1a) Inadequately completed,0.88964,234,234,0.84940,0.92987
1990,Primary Level,2nd Quintile,(1a) Inadequately completed,0.88695,150,150,0.83610,0.93779
1990,Primary Level,3rd Quintile,(1a) Inadequately completed,0.82926,109,109,0.75829,0.90022
1990,Primary Level,4th Quintile,(1a) Inadequately completed,0.77176,78,78,0.67802,0.86551
1990,Primary Level,5th Quintile,(1a) Inadequately completed,0.87074,32,32,0.75264,0.98884
1990,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.91106,671,730,0.89039,0.93172
1990,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.08894,59,730,0.06828,0.10961
1990,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.84484,490,577,0.81527,0.87440
1990,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.15516,87,577,0.12560,0.18473
1990,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.85019,434,503,0.81897,0.88141
1990,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.14981,69,503,0.11859,0.18103
1990,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.78092,350,432,0.74187,0.81997
1990,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21908,82,432,0.18003,0.25813
1990,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.66760,164,225,0.60591,0.72929
1990,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.33240,61,225,0.27071,0.39409
1990,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.77856,526,684,0.74741,0.80970
1990,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.13552,81,684,0.10985,0.16119
1990,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.07759,77,684,0.05753,0.09765
1990,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.71007,624,869,0.67988,0.74025
1990,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22035,180,869,0.19278,0.24793
1990,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.06260,65,869,0.04648,0.07872
1990,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.70812,671,938,0.67901,0.73723
1990,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.22464,196,938,0.19792,0.25136
1990,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.06234,71,938,0.04686,0.07783
1990,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.64275,681,1038,0.61359,0.67192
1990,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.28892,284,1038,0.26134,0.31651
1990,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.06541,73,1038,0.05036,0.08046
1990,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.52367,480,894,0.49091,0.55643
1990,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.41885,362,894,0.38649,0.45121
1990,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.05120,52,894,0.03675,0.06566
1990,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.68441,32,32,0.52080,0.84801
1990,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.43704,33,66,0.31645,0.55762
1990,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.42262,33,66,0.30253,0.54271
1990,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.46001,46,77,0.34796,0.57206
1990,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29793,31,77,0.19510,0.40075
1990,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.48413,49,84,0.37662,0.59165
1990,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.27816,35,84,0.18175,0.37456
1990,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.38477,67,175,0.31247,0.45706
1990,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.29073,52,175,0.22325,0.35820
1990,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.32451,56,175,0.25494,0.39408
1990,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.64339,41,41,0.49495,0.79183
1990,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.44463,43,94,0.34364,0.54563
1990,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.55537,51,94,0.45437,0.65636
1990,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.34581,53,155,0.27069,0.42094
1990,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.65419,102,155,0.57906,0.72931
1990,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.32949,109,356,0.28059,0.37838
1990,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.67051,247,356,0.62162,0.71941
1991,Primary Level,1st Quintile,(1a) Inadequately completed,0.91037,220,220,0.87254,0.94820
1991,Primary Level,2nd Quintile,(1a) Inadequately completed,0.86427,159,159,0.81086,0.91768
1991,Primary Level,3rd Quintile,(1a) Inadequately completed,0.85081,106,106,0.78266,0.91895
1991,Primary Level,4th Quintile,(1a) Inadequately completed,0.90922,78,78,0.84505,0.97339
1991,Primary Level,5th Quintile,(1a) Inadequately completed,0.70980,33,33,0.55255,0.86705
1991,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.91284,641,709,0.89206,0.93362
1991,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.08716,68,709,0.06638,0.10794
1991,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.85422,488,565,0.82509,0.88334
1991,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.14578,77,565,0.11666,0.17491
1991,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.80475,389,468,0.76879,0.84070
1991,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.19525,79,468,0.15930,0.23121
1991,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.76992,354,433,0.73023,0.80961
1991,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23008,79,433,0.19039,0.26977
1991,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.72432,165,225,0.66580,0.78283
1991,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27568,60,225,0.21717,0.33420
1991,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.74567,485,645,0.71203,0.77930
1991,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16778,95,645,0.13892,0.19664
1991,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.07569,65,645,0.05526,0.09611
1991,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.71117,613,866,0.68097,0.74138
1991,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22060,180,866,0.19297,0.24823
1991,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.05810,73,866,0.04251,0.07369
1991,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.68209,692,980,0.65292,0.71126
1991,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24000,209,980,0.21325,0.26675
1991,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.07230,79,980,0.05608,0.08852
1991,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.64609,661,1010,0.61658,0.67559
1991,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29288,280,1010,0.26480,0.32096
1991,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.05731,69,1010,0.04297,0.07166
1991,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.54964,513,912,0.51733,0.58195
1991,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.39481,343,912,0.36307,0.42656
1991,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.05128,56,912,0.03695,0.06560
1991,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.57601,31,31,0.39917,0.75286
1991,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.49961,38,38,0.33850,0.66073
1991,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.46667,42,76,0.35376,0.57958
1991,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.35064,34,76,0.24265,0.45864
1991,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.42813,52,121,0.33960,0.51667
1991,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.27209,36,121,0.19246,0.35171
1991,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.28983,33,121,0.20865,0.37100
1991,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.38462,65,169,0.31105,0.45818
1991,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.31536,55,169,0.24510,0.38563
1991,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.30002,49,169,0.23072,0.36932
1991,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.67566,34,34,0.51594,0.83538
1991,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.52189,33,33,0.34881,0.69496
1991,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.43181,37,93,0.33060,0.53303
1991,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.56819,56,93,0.46697,0.66940
1991,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.35452,65,167,0.28175,0.42729
1991,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.64548,102,167,0.57271,0.71825
1991,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.32069,109,353,0.27193,0.36945
1991,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.67931,244,353,0.63055,0.72807
1992,Pre-primary Level,3rd Quintile,(0) No qualification (yet),0.89631,39,39,0.79937,0.99324
1992,Pre-primary Level,5th Quintile,(0) No qualification (yet),0.98219,31,31,0.93486,1.02952
1992,Primary Level,1st Quintile,(1a) Inadequately completed,0.86278,154,154,0.80826,0.91730
1992,Primary Level,2nd Quintile,(1a) Inadequately completed,0.99074,154,154,0.97556,1.00592
1992,Primary Level,3rd Quintile,(1a) Inadequately completed,0.85896,147,147,0.80251,0.91542
1992,Primary Level,4th Quintile,(1a) Inadequately completed,0.89611,113,113,0.83960,0.95262
1992,Primary Level,5th Quintile,(1a) Inadequately completed,0.84006,35,35,0.71685,0.96327
1992,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.86393,607,732,0.83907,0.88879
1992,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.13607,125,732,0.11121,0.16093
1992,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.84784,543,662,0.82046,0.87522
1992,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.15216,119,662,0.12478,0.17954
1992,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.82457,437,545,0.79261,0.85653
1992,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.17543,108,545,0.14347,0.20739
1992,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.78066,436,548,0.74598,0.81533
1992,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21934,112,548,0.18467,0.25402
1992,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.71044,220,296,0.65869,0.76220
1992,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.28956,76,296,0.23780,0.34131
1992,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.65802,824,1363,0.63283,0.68321
1992,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.28617,488,1363,0.26217,0.31018
1992,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.04954,51,1363,0.03801,0.06106
1992,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.63346,811,1419,0.60838,0.65854
1992,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.31419,530,1419,0.29002,0.33835
1992,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.04642,78,1419,0.03547,0.05737
1992,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.65398,802,1290,0.62801,0.67995
