year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.19713,47,200,0.14186,0.25241
1990,30-45 y.,No migration background,(1b) General Elementary School,0.07786,231,3336,0.06876,0.08695
1990,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.38318,1097,3336,0.36668,0.39968
1990,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.27772,1114,3336,0.26252,0.29293
1990,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.04594,126,3336,0.03883,0.05304
1990,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.07869,385,3336,0.06956,0.08783
1990,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.11185,383,3336,0.10115,0.12255
1990,30-45 y.,Direct migration background,(1a) Inadequately completed,0.15607,203,835,0.13144,0.18070
1990,30-45 y.,Direct migration background,(1b) General Elementary School,0.20923,263,835,0.18162,0.23684
1990,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.30103,215,835,0.26990,0.33216
1990,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07509,31,835,0.05720,0.09298
1990,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.05356,36,835,0.03828,0.06885
1990,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.08957,55,835,0.07019,0.10895
1990,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.04893,32,835,0.03429,0.06357
1990,46-65 y.,No migration background,(1b) General Elementary School,0.22126,636,3237,0.20695,0.23556
1990,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.49400,1676,3237,0.47678,0.51123
1990,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.13423,387,3237,0.12248,0.14597
1990,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.02080,55,3237,0.01588,0.02572
1990,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.05864,266,3237,0.05054,0.06673
1990,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.06268,217,3237,0.05433,0.07104
1990,46-65 y.,Direct migration background,(1a) Inadequately completed,0.15986,326,909,0.13602,0.18369
1990,46-65 y.,Direct migration background,(1b) General Elementary School,0.27453,273,909,0.24550,0.30356
1990,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.29850,225,909,0.26874,0.32827
1990,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.11744,46,909,0.09650,0.13838
1990,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.06910,39,909,0.05261,0.08560
1990,66 and older,No migration background,(1b) General Elementary School,0.33568,452,1336,0.31035,0.36102
1990,66 and older,No migration background,(1c) Basic Vocational Qualification,0.40944,570,1336,0.38306,0.43582
1990,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.15198,181,1336,0.13272,0.17124
1990,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.02768,38,1336,0.01888,0.03648
1990,66 and older,No migration background,(3a) Lower Tertiary Education,0.02943,55,1336,0.02036,0.03849
1990,66 and older,No migration background,(3b) Higher Tertiary Education,0.02866,40,1336,0.01971,0.03761
1990,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.33470,35,35,0.17608,0.49332
1991,17-29 y.,No migration background,(0) No qualification (yet),0.04656,100,2643,0.03853,0.05460
1991,17-29 y.,No migration background,(1a) Inadequately completed,0.01990,68,2643,0.01458,0.02523
1991,17-29 y.,No migration background,(1b) General Elementary School,0.09020,214,2643,0.07927,0.10112
1991,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.19637,485,2643,0.18122,0.21152
1991,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.39627,1205,2643,0.37762,0.41492
1991,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.09544,229,2643,0.08424,0.10665
1991,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.06752,158,2643,0.05795,0.07708
1991,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03470,117,2643,0.02772,0.04168
1991,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02359,67,2643,0.01780,0.02937
1991,17-29 y.,Direct migration background,(1a) Inadequately completed,0.08215,74,564,0.05946,0.10483
1991,17-29 y.,Direct migration background,(1b) General Elementary School,0.29453,230,564,0.25688,0.33219
1991,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.19197,145,564,0.15943,0.22450
1991,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.17245,76,564,0.14124,0.20366
1991,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06587,39,564,0.04538,0.08636
1991,17-29 y.,Indirect migration background,(0) No qualification (yet),0.11920,34,234,0.07759,0.16081
1991,17-29 y.,Indirect migration background,(1b) General Elementary School,0.29262,90,234,0.23420,0.35104
1991,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.14248,52,234,0.09760,0.18736
1991,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.18068,58,234,0.13128,0.23008
1991,30-45 y.,No migration background,(1b) General Elementary School,0.07657,234,3399,0.06763,0.08551
1991,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.36277,1076,3399,0.34661,0.37894
1991,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.28606,1150,3399,0.27087,0.30126
1991,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01207,32,3399,0.00840,0.01575
1991,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.04685,132,3399,0.03975,0.05396
1991,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.08237,393,3399,0.07312,0.09161
1991,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.11540,382,3399,0.10465,0.12614
1991,30-45 y.,Direct migration background,(1a) Inadequately completed,0.15750,193,740,0.13124,0.18377
1991,30-45 y.,Direct migration background,(1b) General Elementary School,0.21243,248,740,0.18294,0.24192
1991,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.29635,217,740,0.26343,0.32928
1991,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08554,31,740,0.06538,0.10571
1991,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09144,51,740,0.07065,0.11222
1991,46-65 y.,No migration background,(1b) General Elementary School,0.20921,586,3094,0.19488,0.22355
1991,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.48850,1574,3094,0.47089,0.50612
1991,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.13800,390,3094,0.12585,0.15016
1991,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.02073,52,3094,0.01571,0.02575
1991,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.06680,274,3094,0.05800,0.07560
1991,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.06696,218,3094,0.05815,0.07577
1991,46-65 y.,Direct migration background,(1a) Inadequately completed,0.15936,312,946,0.13603,0.18270
1991,46-65 y.,Direct migration background,(1b) General Elementary School,0.26670,283,946,0.23851,0.29490
1991,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.30275,232,946,0.27346,0.33205
1991,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.11102,45,946,0.09099,0.13105
1991,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.03248,35,946,0.02117,0.04378
1991,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.06659,39,946,0.05070,0.08249
1991,66 and older,No migration background,(1b) General Elementary School,0.32587,424,1303,0.30041,0.35133
1991,66 and older,No migration background,(1c) Basic Vocational Qualification,0.41887,569,1303,0.39207,0.44567
1991,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.14943,174,1303,0.13006,0.16879
1991,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.02771,37,1303,0.01879,0.03662
1991,66 and older,No migration background,(3a) Lower Tertiary Education,0.03105,55,1303,0.02163,0.04047
1991,66 and older,No migration background,(3b) Higher Tertiary Education,0.03283,44,1303,0.02315,0.04251
1991,66 and older,Direct migration background,(1b) General Elementary School,0.34079,32,73,0.23131,0.45027
1991,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.34984,41,73,0.23968,0.46000
1992,17-29 y.,No migration background,(0) No qualification (yet),0.04303,88,2492,0.03506,0.05100
1992,17-29 y.,No migration background,(1a) Inadequately completed,0.02308,81,2492,0.01719,0.02898
1992,17-29 y.,No migration background,(1b) General Elementary School,0.08719,200,2492,0.07611,0.09827
1992,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.17847,446,2492,0.16343,0.19351
1992,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.40057,1140,2492,0.38132,0.41981
1992,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.10354,221,2492,0.09158,0.11551
1992,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07012,162,2492,0.06009,0.08014
1992,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03152,96,2492,0.02466,0.03838
1992,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02371,58,2492,0.01774,0.02969
1992,17-29 y.,Direct migration background,(1a) Inadequately completed,0.08665,69,530,0.06268,0.11062
1992,17-29 y.,Direct migration background,(1b) General Elementary School,0.30880,215,530,0.26943,0.34818
1992,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.20033,136,530,0.16622,0.23444
1992,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.14772,68,530,0.11748,0.17796
1992,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06206,42,530,0.04150,0.08262
1992,17-29 y.,Indirect migration background,(0) No qualification (yet),0.13945,47,280,0.09880,0.18010
1992,17-29 y.,Indirect migration background,(1b) General Elementary School,0.31129,112,280,0.25696,0.36562
1992,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.08891,50,280,0.05551,0.12230
1992,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21636,71,280,0.16805,0.26468
1992,30-45 y.,No migration background,(1b) General Elementary School,0.07045,216,3355,0.06178,0.07911
1992,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.36183,1063,3355,0.34556,0.37809
1992,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.28494,1149,3355,0.26966,0.30022
1992,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.05203,146,3355,0.04451,0.05954
1992,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.08573,397,3355,0.07626,0.09521
1992,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.11613,384,3355,0.10529,0.12697
1992,30-45 y.,Direct migration background,(1a) Inadequately completed,0.15798,188,729,0.13148,0.18447
1992,30-45 y.,Direct migration background,(1b) General Elementary School,0.20933,229,729,0.17977,0.23888
1992,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28604,204,729,0.25321,0.31887
1992,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08003,31,729,0.06032,0.09975
1992,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.08998,45,729,0.06920,0.11077
1992,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.06807,32,729,0.04977,0.08636
1992,46-65 y.,No migration background,(1b) General Elementary School,0.20336,557,2997,0.18895,0.21777
1992,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.48760,1503,2997,0.46970,0.50550
1992,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.14336,398,2997,0.13081,0.15591
1992,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.01832,47,2997,0.01351,0.02312
1992,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.06602,270,2997,0.05712,0.07491
1992,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.07039,222,2997,0.06123,0.07955
1992,46-65 y.,Direct migration background,(1a) Inadequately completed,0.16155,296,933,0.13792,0.18518
1992,46-65 y.,Direct migration background,(1b) General Elementary School,0.26627,287,933,0.23789,0.29465
1992,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.29372,232,933,0.26448,0.32297
1992,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10588,44,933,0.08613,0.12564
1992,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.03769,37,933,0.02546,0.04991
1992,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.06574,37,933,0.04983,0.08165
1992,66 and older,No migration background,(1b) General Elementary School,0.31321,409,1293,0.28792,0.33850
1992,66 and older,No migration background,(1c) Basic Vocational Qualification,0.42257,575,1293,0.39563,0.44950
1992,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.15752,179,1293,0.13765,0.17738
1992,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.02899,36,1293,0.01984,0.03813
1992,66 and older,No migration background,(3a) Lower Tertiary Education,0.03255,56,1293,0.02287,0.04222
1992,66 and older,No migration background,(3b) Higher Tertiary Education,0.02918,38,1293,0.02000,0.03835
1992,66 and older,Direct migration background,(1b) General Elementary School,0.33443,36,82,0.23169,0.43718
1992,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.36542,46,82,0.26055,0.47029
1993,17-29 y.,No migration background,(0) No qualification (yet),0.03914,73,2389,0.03136,0.04692
1993,17-29 y.,No migration background,(1a) Inadequately completed,0.02912,94,2389,0.02237,0.03586
1993,17-29 y.,No migration background,(1b) General Elementary School,0.08203,184,2389,0.07102,0.09303
1993,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.17017,409,2389,0.15510,0.18524
1993,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.39906,1086,2389,0.37942,0.41870
1993,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.10243,230,2389,0.09026,0.11459
1993,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07652,165,2389,0.06586,0.08718
1993,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03666,93,2389,0.02912,0.04420
1993,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02519,55,2389,0.01890,0.03147
