"pgcasmin","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"(2c_gen) general maturity certificate","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","413","0.531265052656977","0.497067838310978","0.565462267002976"
"(2c_voc) vocational maturity certificate","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","247","0.361041913414006","0.32669061801949","0.395393208808522"
"(3a) lower tertiary education","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","504","0.638958086585994","0.604606791191478","0.67330938198051"
"(3b) higher tertiary education","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","193","0.366966793339797","0.33734480244612","0.396588784233473"
"(0) in school","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","824","0.633033206660203","0.603411215766527","0.66265519755388"
"(1a) inadequately completed","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2455","0.363953122989161","0.351827348497427","0.376078897480895"
"(1b) general elementary school","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3593","0.636046877010839","0.623921102519105","0.648172651502573"
"(1c) basic vocational qualification","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","433","0.215380027777207","0.196201815125944","0.23455824042847"
"(2b) intermediate general qualification","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","1332","0.784619972222793","0.76544175957153","0.803798184874056"
"(2a) intermediate vocational","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","382","0.454615893292019","0.419849588885735","0.489382197698303"
"(2c_gen) general maturity certificate","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","406","0.545384106707981","0.510617802301697","0.580150411114265"
"(2c_voc) vocational maturity certificate","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
