"pli0091_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1997","Hauptschule","2","196","0.0903086486139617","0.0771405187260961","0.103476778501827"
"Min 1x pro Monat","1997","Hauptschule","3","131","0.128225951920708","0.107747927961348","0.148703975880069"
"Min 1x pro Monat","1997","Hauptschule","4","80","0.114143643604891","0.0879004878666485","0.140386799343134"
"Min 1x pro Monat","1997","Hauptschule","5 Einkommensstärkstes Quintil","33","0.159094634145032","0.10877917964153","0.209410088648534"
"Min 1x pro Monat","1997","Realschule","1 Einkommensschwächstes Quintil","181","0.192884623995951","0.167647962077917","0.218121285913984"
"Min 1x pro Monat","1997","Realschule","2","214","0.201886262262087","0.176266327380224","0.227506197143949"
"Min 1x pro Monat","1997","Realschule","3","138","0.234310355822302","0.19938458534825","0.269236126296354"
"Min 1x pro Monat","1997","Realschule","4","90","0.213540071049521","0.174016966017777","0.253063176081265"
"Min 1x pro Monat","1997","Realschule","5 Einkommensstärkstes Quintil","55","0.242063265007648","0.182848367212572","0.301278162802724"
"Min 1x pro Monat","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","74","0.265419133322172","0.216657445064164","0.31418082158018"
"Min 1x pro Monat","1997","(Fach-)Abitur","2","78","0.309762754162318","0.254608374702086","0.364917133622551"
"Min 1x pro Monat","1997","(Fach-)Abitur","3","82","0.360541883781081","0.296210170439466","0.424873597122696"
"Min 1x pro Monat","1997","(Fach-)Abitur","4","41","0.293299152027716","0.219450108805461","0.367148195249971"
"Min 1x pro Monat","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","22","","",""
"Min 1x pro Monat","1997","AkademikerIn","1 Einkommensschwächstes Quintil","50","0.179082987248051","0.136052628734884","0.222113345761218"
"Min 1x pro Monat","1997","AkademikerIn","2","84","0.171736750115666","0.136047677650535","0.207425822580797"
"Min 1x pro Monat","1997","AkademikerIn","3","74","0.17006642111431","0.131418536048703","0.208714306179918"
"Min 1x pro Monat","1997","AkademikerIn","4","81","0.21180083073188","0.169594397097327","0.254007264366434"
"Min 1x pro Monat","1997","AkademikerIn","5 Einkommensstärkstes Quintil","70","0.263927524302738","0.214299223268233","0.313555825337242"
"Seltener","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","87","0.222659886237638","0.182729216475186","0.26259055600009"
"Seltener","1997","(noch) kein Abschluss","2","50","0.213609885811426","0.159574077702859","0.267645693919992"
"Seltener","1997","(noch) kein Abschluss","3","27","","",""
"Seltener","1997","(noch) kein Abschluss","4","12","","",""
"Seltener","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Seltener","1997","Hauptschule","1 Einkommensschwächstes Quintil","680","0.307923414677842","0.288179335732722","0.327667493622962"
"Seltener","1997","Hauptschule","2","600","0.303908810502083","0.282777953510533","0.325039667493633"
"Seltener","1997","Hauptschule","3","398","0.383698666390198","0.353914200856834","0.413483131923562"
"Seltener","1997","Hauptschule","4","240","0.453273678005398","0.412189577716424","0.494357778294373"
"Seltener","1997","Hauptschule","5 Einkommensstärkstes Quintil","91","0.473799606083698","0.405112850314002","0.542486361853395"
"Seltener","1997","Realschule","1 Einkommensschwächstes Quintil","455","0.443051182276705","0.411278792043748","0.474823572509661"
"Seltener","1997","Realschule","2","441","0.453318373218224","0.42154515946324","0.485091586973208"
"Seltener","1997","Realschule","3","284","0.487187551047809","0.445972936926111","0.528402165169508"
"Seltener","1997","Realschule","4","197","0.432756493468816","0.384972809624787","0.480540177312846"
"Seltener","1997","Realschule","5 Einkommensstärkstes Quintil","93","0.461816487042839","0.392895740413681","0.530737233671998"
"Seltener","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","107","0.333158716151039","0.281107648318978","0.3852097839831"
"Seltener","1997","(Fach-)Abitur","2","107","0.380192890435461","0.322290501609061","0.438095279261861"
"Seltener","1997","(Fach-)Abitur","3","67","0.342904906393024","0.27930709562655","0.406502717159497"
"Seltener","1997","(Fach-)Abitur","4","61","0.393617981434004","0.314371080910042","0.472864881957967"
"Seltener","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","27","","",""
"Seltener","1997","AkademikerIn","1 Einkommensschwächstes Quintil","148","0.433109314037747","0.377500120888581","0.488718507186913"
"Seltener","1997","AkademikerIn","2","213","0.481053416281943","0.433773420930059","0.528333411633828"
"Seltener","1997","AkademikerIn","3","193","0.494639815874894","0.443207056432638","0.54607257531715"
"Seltener","1997","AkademikerIn","4","175","0.430496769397517","0.379348624714012","0.481644914081022"
"Seltener","1997","AkademikerIn","5 Einkommensstärkstes Quintil","159","0.468167389476452","0.411983107089226","0.524351671863678"
"Nie","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","224","0.477434889768204","0.429493861469516","0.525375918066893"
"Nie","1997","(noch) kein Abschluss","2","90","0.3206226913862","0.259090185703976","0.382155197068424"
"Nie","1997","(noch) kein Abschluss","3","37","0.285173178354143","0.20192712996348","0.368419226744807"
"Nie","1997","(noch) kein Abschluss","4","15","","",""
"Nie","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Nie","1997","Hauptschule","1 Einkommensschwächstes Quintil","1132","0.570413237231433","0.549241393167606","0.59158508129526"
"Nie","1997","Hauptschule","2","929","0.567567007787368","0.544806582194823","0.590327433379913"
"Nie","1997","Hauptschule","3","436","0.432161554513225","0.401820297187596","0.462502811838854"
"Nie","1997","Hauptschule","4","205","0.367096644661449","0.327316400392298","0.4068768889306"
"Nie","1997","Hauptschule","5 Einkommensstärkstes Quintil","67","0.330584979747231","0.265872304048328","0.395297655446134"
"Nie","1997","Realschule","1 Einkommensschwächstes Quintil","212","0.258941266585996","0.2309229367353","0.286959596436692"
"Nie","1997","Realschule","2","180","0.24555361456772","0.218082289912464","0.273024939222975"
"Nie","1997","Realschule","3","80","0.192501583361955","0.159991965854064","0.225011200869846"
"Nie","1997","Realschule","4","78","0.236559804993341","0.195574228058847","0.277545381927834"
"Nie","1997","Realschule","5 Einkommensstärkstes Quintil","38","0.243492343362411","0.184158923502828","0.302825763221995"
"Nie","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","80","0.21357521469024","0.168317060661572","0.258833368718908"
"Nie","1997","(Fach-)Abitur","2","42","0.164393887747447","0.120184973791556","0.208602801703337"
"Nie","1997","(Fach-)Abitur","3","21","","",""
"Nie","1997","(Fach-)Abitur","4","22","","",""
"Nie","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7","","",""
"Nie","1997","AkademikerIn","1 Einkommensschwächstes Quintil","94","0.307335233407465","0.255554774437738","0.359115692377192"
"Nie","1997","AkademikerIn","2","111","0.301471410308397","0.258046932549457","0.344895888067336"
"Nie","1997","AkademikerIn","3","75","0.265514584573715","0.220085858583953","0.310943310563477"
"Nie","1997","AkademikerIn","4","80","0.279105549980873","0.232769723068203","0.325441376893543"
"Nie","1997","AkademikerIn","5 Einkommensstärkstes Quintil","52","0.204463978698463","0.159052556327822","0.249875401069104"
"Täglich","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","1998","(noch) kein Abschluss","2","","","",""
"Täglich","1998","(noch) kein Abschluss","3","","","",""
"Täglich","1998","(noch) kein Abschluss","4","","","",""
"Täglich","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1998","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1998","Hauptschule","2","","","",""
"Täglich","1998","Hauptschule","3","1","","",""
"Täglich","1998","Hauptschule","4","","","",""
"Täglich","1998","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1998","Realschule","1 Einkommensschwächstes Quintil","2","","",""
"Täglich","1998","Realschule","2","1","","",""
"Täglich","1998","Realschule","3","1","","",""
"Täglich","1998","Realschule","4","","","",""
"Täglich","1998","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","1998","(Fach-)Abitur","2","","","",""
"Täglich","1998","(Fach-)Abitur","3","","","",""
"Täglich","1998","(Fach-)Abitur","4","","","",""
"Täglich","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1998","AkademikerIn","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","1998","AkademikerIn","2","","","",""
"Täglich","1998","AkademikerIn","3","","","",""
"Täglich","1998","AkademikerIn","4","","","",""
"Täglich","1998","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","43","0.138861853543166","0.104973849651826","0.172749857434506"
"Min 1x pro Woche","1998","(noch) kein Abschluss","2","26","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","3","23","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","4","9","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Min 1x pro Woche","1998","Hauptschule","1 Einkommensschwächstes Quintil","72","0.0276630604230194","0.0208453764681508","0.0344807443778879"
"Min 1x pro Woche","1998","Hauptschule","2","46","0.0252454596110541","0.0182846664237978","0.0322062527983105"
"Min 1x pro Woche","1998","Hauptschule","3","40","0.0260811857170151","0.0165405845300246","0.0356217869040055"
"Min 1x pro Woche","1998","Hauptschule","4","21","","",""
"Min 1x pro Woche","1998","Hauptschule","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Woche","1998","Realschule","1 Einkommensschwächstes Quintil","92","0.0795747504181667","0.0629581221795018","0.0961913786568317"
"Min 1x pro Woche","1998","Realschule","2","68","0.0630024649436031","0.0480698588354608","0.0779350710517454"
"Min 1x pro Woche","1998","Realschule","3","41","0.054247604893016","0.0366163805665875","0.0718788292194444"
"Min 1x pro Woche","1998","Realschule","4","34","0.0667884767258442","0.044193989725224","0.0893829637264645"
"Min 1x pro Woche","1998","Realschule","5 Einkommensstärkstes Quintil","14","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","38","0.107270918835187","0.0747109339111423","0.139830903759231"
"Min 1x pro Woche","1998","(Fach-)Abitur","2","37","0.107143673913927","0.0703191193163375","0.143968228511516"
"Min 1x pro Woche","1998","(Fach-)Abitur","3","28","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","4","33","0.15905244297384","0.106634265558096","0.211470620389584"
"Min 1x pro Woche","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","12","","",""
"Min 1x pro Woche","1998","AkademikerIn","1 Einkommensschwächstes Quintil","16","","",""
"Min 1x pro Woche","1998","AkademikerIn","2","8","","",""
"Min 1x pro Woche","1998","AkademikerIn","3","13","","",""
"Min 1x pro Woche","1998","AkademikerIn","4","18","","",""
"Min 1x pro Woche","1998","AkademikerIn","5 Einkommensstärkstes Quintil","15","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","73","0.198140233971545","0.159078308904584","0.237202159038506"
"Min 1x pro Monat","1998","(noch) kein Abschluss","2","46","0.222559510817964","0.16759360275191","0.277525418884018"
"Min 1x pro Monat","1998","(noch) kein Abschluss","3","22","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","4","22","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Min 1x pro Monat","1998","Hauptschule","1 Einkommensschwächstes Quintil","211","0.0888858133443056","0.07705591563138","0.100715711057231"
"Min 1x pro Monat","1998","Hauptschule","2","141","0.0641469500397123","0.0532749037611131","0.0750189963183114"
"Min 1x pro Monat","1998","Hauptschule","3","118","0.0969894647137074","0.0792737210299199","0.114705208397495"
"Min 1x pro Monat","1998","Hauptschule","4","93","0.118370964157298","0.0941260060139966","0.142615922300599"
"Min 1x pro Monat","1998","Hauptschule","5 Einkommensstärkstes Quintil","30","0.133722755301233","0.0900207624139861","0.177424748188479"
"Min 1x pro Monat","1998","Realschule","1 Einkommensschwächstes Quintil","216","0.223567232427374","0.197986262797769","0.249148202056979"
"Min 1x pro Monat","1998","Realschule","2","230","0.226388045129229","0.200667750129409","0.252108340129049"
"Min 1x pro Monat","1998","Realschule","3","147","0.219291395617287","0.187083767668056","0.251499023566517"
"Min 1x pro Monat","1998","Realschule","4","110","0.224402803756783","0.186646112877082","0.262159494636483"
"Min 1x pro Monat","1998","Realschule","5 Einkommensstärkstes Quintil","62","0.227725742640995","0.174447308147399","0.28100417713459"
"Min 1x pro Monat","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","98","0.299334058763689","0.251148497220436","0.347519620306943"
"Min 1x pro Monat","1998","(Fach-)Abitur","2","78","0.317148026401447","0.261741906612936","0.372554146189959"
"Min 1x pro Monat","1998","(Fach-)Abitur","3","81","0.343984709816634","0.282458962141025","0.405510457492243"
"Min 1x pro Monat","1998","(Fach-)Abitur","4","60","0.283649017395513","0.219041826275973","0.348256208515052"
"Min 1x pro Monat","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","35","0.325924666187212","0.237525321471198","0.414324010903225"
"Min 1x pro Monat","1998","AkademikerIn","1 Einkommensschwächstes Quintil","46","0.179693333914841","0.138269983312915","0.221116684516768"
"Min 1x pro Monat","1998","AkademikerIn","2","71","0.162311539338696","0.127779120438669","0.196843958238723"
"Min 1x pro Monat","1998","AkademikerIn","3","77","0.17547716451004","0.137677761702233","0.213276567317847"
"Min 1x pro Monat","1998","AkademikerIn","4","99","0.223449495198493","0.184790086799795","0.262108903597191"
"Min 1x pro Monat","1998","AkademikerIn","5 Einkommensstärkstes Quintil","97","0.259289409980733","0.214206551452721","0.304372268508744"
"Seltener","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","68","0.190910684592537","0.152395547692598","0.229425821492476"
"Seltener","1998","(noch) kein Abschluss","2","45","0.216265077697954","0.161863117567759","0.270667037828148"
"Seltener","1998","(noch) kein Abschluss","3","36","0.333642349850225","0.248204671244258","0.419080028456192"
"Seltener","1998","(noch) kein Abschluss","4","17","","",""
"Seltener","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Seltener","1998","Hauptschule","1 Einkommensschwächstes Quintil","622","0.264131391189866","0.245804512400259","0.282458269979473"
"Seltener","1998","Hauptschule","2","654","0.302526286459662","0.282143435130283","0.32290913778904"
"Seltener","1998","Hauptschule","3","375","0.327944346564746","0.299841300711581","0.356047392417911"
"Seltener","1998","Hauptschule","4","286","0.419217008854253","0.382184571596675","0.456249446111831"
"Seltener","1998","Hauptschule","5 Einkommensstärkstes Quintil","107","0.446804712853703","0.382968334666094","0.510641091041312"
"Seltener","1998","Realschule","1 Einkommensschwächstes Quintil","454","0.421353185945383","0.391035857886325","0.451670514004441"
"Seltener","1998","Realschule","2","516","0.477640044524643","0.446941137203529","0.508338951845757"
"Seltener","1998","Realschule","3","321","0.486932811430126","0.448026048119781","0.525839574740471"
"Seltener","1998","Realschule","4","244","0.510636692329362","0.465395568955308","0.555877815703416"
"Seltener","1998","Realschule","5 Einkommensstärkstes Quintil","119","0.491452832471912","0.427939316707852","0.554966348235973"
"Seltener","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","128","0.358668891670758","0.308206089597274","0.409131693744242"
