year,quintil_oecd,sampreg,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,2nd Quintile,East,AfD,0.03211,48,1390,0.02284,0.04138
2018,3rd Quintile,West,Not leaning towards specific party,0.55964,2094,3630,0.54349,0.57579
2018,3rd Quintile,West,SPD,0.12655,439,3630,0.11573,0.13736
2018,3rd Quintile,West,CDU/CSU,0.17273,595,3630,0.16043,0.18503
2018,3rd Quintile,West,FDP,0.01644,64,3630,0.01230,0.02058
2018,3rd Quintile,West,Bündnis90/Grüne,0.05679,249,3630,0.04926,0.06432
2018,3rd Quintile,West,PDS/Linke,0.01812,84,3630,0.01378,0.02246
2018,3rd Quintile,West,AfD,0.03677,105,3630,0.03065,0.04290
2018,3rd Quintile,East,Not leaning towards specific party,0.62306,681,1032,0.59348,0.65264
2018,3rd Quintile,East,SPD,0.07362,81,1032,0.05768,0.08956
2018,3rd Quintile,East,CDU/CSU,0.10176,103,1032,0.08331,0.12022
2018,3rd Quintile,East,Bündnis90/Grüne,0.02943,33,1032,0.01912,0.03975
2018,3rd Quintile,East,PDS/Linke,0.07550,80,1032,0.05937,0.09163
2018,3rd Quintile,East,AfD,0.07320,54,1032,0.05730,0.08910
2018,4th Quintile,West,Not leaning towards specific party,0.51778,1989,3808,0.50190,0.53365
2018,4th Quintile,West,SPD,0.13702,509,3808,0.12609,0.14794
2018,4th Quintile,West,CDU/CSU,0.17976,686,3808,0.16757,0.19196
2018,4th Quintile,West,FDP,0.01774,78,3808,0.01355,0.02194
2018,4th Quintile,West,Bündnis90/Grüne,0.08859,372,3808,0.07956,0.09762
2018,4th Quintile,West,PDS/Linke,0.01984,93,3808,0.01541,0.02426
2018,4th Quintile,West,AfD,0.02388,81,3808,0.01903,0.02873
2018,4th Quintile,East,Not leaning towards specific party,0.60006,488,768,0.56539,0.63473
2018,4th Quintile,East,SPD,0.08169,61,768,0.06230,0.10107
2018,4th Quintile,East,CDU/CSU,0.12496,104,768,0.10156,0.14837
2018,4th Quintile,East,PDS/Linke,0.07793,76,768,0.05896,0.09690
2018,4th Quintile,East,AfD,0.05551,39,768,0.03930,0.07171
2018,5th Quintile,West,Not leaning towards specific party,0.44638,1897,4372,0.43165,0.46112
2018,5th Quintile,West,SPD,0.12466,548,4372,0.11486,0.13445
2018,5th Quintile,West,CDU/CSU,0.22589,1055,4372,0.21349,0.23829
2018,5th Quintile,West,FDP,0.04722,232,4372,0.04094,0.05351
2018,5th Quintile,West,Bündnis90/Grüne,0.10175,476,4372,0.09278,0.11071
2018,5th Quintile,West,PDS/Linke,0.02201,89,4372,0.01766,0.02636
2018,5th Quintile,West,AfD,0.02019,75,4372,0.01602,0.02436
2018,5th Quintile,East,Not leaning towards specific party,0.53710,315,555,0.49558,0.57862
2018,5th Quintile,East,SPD,0.07920,43,555,0.05671,0.10169
2018,5th Quintile,East,CDU/CSU,0.18062,107,555,0.14858,0.21265
2018,5th Quintile,East,Bündnis90/Grüne,0.04131,34,555,0.02474,0.05788
2018,5th Quintile,East,PDS/Linke,0.08338,56,555,0.06036,0.10641
2019,1st Quintile,West,Not leaning towards specific party,0.66849,2230,3150,0.65205,0.68494
2019,1st Quintile,West,SPD,0.08570,248,3150,0.07592,0.09548
2019,1st Quintile,West,CDU/CSU,0.09563,258,3150,0.08536,0.10590
2019,1st Quintile,West,Bündnis90/Grüne,0.07378,237,3150,0.06465,0.08291
2019,1st Quintile,West,PDS/Linke,0.03434,84,3150,0.02798,0.04070
2019,1st Quintile,West,AfD,0.03000,93,3150,0.02404,0.03596
2019,1st Quintile,East,Not leaning towards specific party,0.71422,894,1143,0.68801,0.74042
2019,1st Quintile,East,CDU/CSU,0.04881,63,1143,0.03631,0.06131
2019,1st Quintile,East,Bündnis90/Grüne,0.04226,44,1143,0.03059,0.05393
2019,1st Quintile,East,PDS/Linke,0.08204,79,1143,0.06613,0.09796
2019,1st Quintile,East,AfD,0.06318,63,1143,0.04907,0.07729
2019,2nd Quintile,West,Not leaning towards specific party,0.61758,2167,3419,0.60129,0.63387
2019,2nd Quintile,West,SPD,0.11169,331,3419,0.10113,0.12225
2019,2nd Quintile,West,CDU/CSU,0.12666,389,3419,0.11551,0.13781
2019,2nd Quintile,West,FDP,0.01278,39,3419,0.00902,0.01655
2019,2nd Quintile,West,Bündnis90/Grüne,0.06121,268,3419,0.05318,0.06925
2019,2nd Quintile,West,PDS/Linke,0.02518,87,3419,0.01993,0.03043
2019,2nd Quintile,West,AfD,0.02901,101,3419,0.02338,0.03463
2019,2nd Quintile,West,Others,0.01028,37,3419,0.00690,0.01366
2019,2nd Quintile,East,Not leaning towards specific party,0.70304,870,1233,0.67752,0.72855
2019,2nd Quintile,East,SPD,0.03890,49,1233,0.02810,0.04969
2019,2nd Quintile,East,CDU/CSU,0.07689,92,1233,0.06201,0.09177
2019,2nd Quintile,East,Bündnis90/Grüne,0.02434,42,1233,0.01573,0.03295
2019,2nd Quintile,East,PDS/Linke,0.08453,105,1233,0.06900,0.10007
2019,2nd Quintile,East,AfD,0.05707,75,1233,0.04411,0.07002
2019,3rd Quintile,West,Not leaning towards specific party,0.57390,1880,3289,0.55699,0.59080
2019,3rd Quintile,West,SPD,0.10158,320,3289,0.09126,0.11191
2019,3rd Quintile,West,CDU/CSU,0.14224,498,3289,0.13030,0.15418
2019,3rd Quintile,West,FDP,0.01785,57,3289,0.01333,0.02238
2019,3rd Quintile,West,Bündnis90/Grüne,0.09337,349,3289,0.08342,0.10331
2019,3rd Quintile,West,PDS/Linke,0.02163,73,3289,0.01666,0.02660
2019,3rd Quintile,West,AfD,0.03324,79,3289,0.02711,0.03937
2019,3rd Quintile,West,Others,0.01135,33,3289,0.00773,0.01498
2019,3rd Quintile,East,Not leaning towards specific party,0.63644,666,1031,0.60706,0.66582
2019,3rd Quintile,East,SPD,0.06292,75,1031,0.04809,0.07774
2019,3rd Quintile,East,CDU/CSU,0.08932,101,1031,0.07190,0.10673
2019,3rd Quintile,East,Bündnis90/Grüne,0.04878,50,1031,0.03563,0.06194
2019,3rd Quintile,East,PDS/Linke,0.08717,94,1031,0.06994,0.10440
2019,3rd Quintile,East,AfD,0.04725,45,1031,0.03430,0.06021
2019,4th Quintile,West,Not leaning towards specific party,0.53642,1787,3449,0.51977,0.55307
2019,4th Quintile,West,SPD,0.10006,356,3449,0.09004,0.11008
2019,4th Quintile,West,CDU/CSU,0.16292,552,3449,0.15059,0.17525
2019,4th Quintile,West,FDP,0.01950,79,3449,0.01488,0.02412
2019,4th Quintile,West,Bündnis90/Grüne,0.12345,478,3449,0.11247,0.13443
2019,4th Quintile,West,PDS/Linke,0.01580,76,3449,0.01164,0.01997
2019,4th Quintile,West,AfD,0.02395,78,3449,0.01884,0.02905
2019,4th Quintile,West,Others,0.00912,43,3449,0.00595,0.01230
2019,4th Quintile,East,Not leaning towards specific party,0.59351,451,687,0.55675,0.63027
2019,4th Quintile,East,SPD,0.05791,37,687,0.04043,0.07539
2019,4th Quintile,East,CDU/CSU,0.14575,95,687,0.11935,0.17216
2019,4th Quintile,East,Bündnis90/Grüne,0.06100,48,687,0.04309,0.07891
2019,4th Quintile,East,PDS/Linke,0.05807,56,687,0.04057,0.07557
2019,5th Quintile,West,Not leaning towards specific party,0.43520,1741,4118,0.42005,0.45034
2019,5th Quintile,West,SPD,0.10292,432,4118,0.09364,0.11220
2019,5th Quintile,West,CDU/CSU,0.20359,881,4118,0.19129,0.21589
2019,5th Quintile,West,FDP,0.04342,194,4118,0.03720,0.04965
2019,5th Quintile,West,Bündnis90/Grüne,0.15084,676,4118,0.13991,0.16178
2019,5th Quintile,West,PDS/Linke,0.01939,80,4118,0.01518,0.02361
2019,5th Quintile,West,AfD,0.02199,72,4118,0.01751,0.02647
2019,5th Quintile,West,Others,0.01090,42,4118,0.00773,0.01407
2019,5th Quintile,East,Not leaning towards specific party,0.49930,299,547,0.45736,0.54124
2019,5th Quintile,East,SPD,0.08531,45,547,0.06188,0.10874
2019,5th Quintile,East,CDU/CSU,0.12438,84,547,0.09670,0.15206
2019,5th Quintile,East,Bündnis90/Grüne,0.07349,59,547,0.05161,0.09538
2019,5th Quintile,East,PDS/Linke,0.09845,60,547,0.07346,0.12344
2020,1st Quintile,West,Not leaning towards specific party,0.69093,3963,5065,0.67820,0.70366
2020,1st Quintile,West,SPD,0.07344,244,5065,0.06625,0.08062
2020,1st Quintile,West,CDU/CSU,0.09246,386,5065,0.08448,0.10043
2020,1st Quintile,West,Bündnis90/Grüne,0.07718,292,5065,0.06983,0.08454
2020,1st Quintile,West,PDS/Linke,0.03295,99,5065,0.02804,0.03787
2020,1st Quintile,West,AfD,0.01606,49,5065,0.01259,0.01952
2020,1st Quintile,West,Others,0.00873,32,5065,0.00617,0.01129
2020,1st Quintile,East,Not leaning towards specific party,0.68376,1118,1430,0.65965,0.70787
2020,1st Quintile,East,SPD,0.02943,35,1430,0.02067,0.03819
2020,1st Quintile,East,CDU/CSU,0.05015,76,1430,0.03884,0.06147
2020,1st Quintile,East,Bündnis90/Grüne,0.03991,41,1430,0.02976,0.05006
2020,1st Quintile,East,PDS/Linke,0.10526,85,1430,0.08935,0.12117
2020,1st Quintile,East,AfD,0.07454,75,1430,0.06092,0.08816
2020,2nd Quintile,West,Not leaning towards specific party,0.59501,2156,3407,0.57853,0.61150
2020,2nd Quintile,West,SPD,0.11952,358,3407,0.10863,0.13042
2020,2nd Quintile,West,CDU/CSU,0.14259,426,3407,0.13085,0.15434
2020,2nd Quintile,West,Bündnis90/Grüne,0.06666,261,3407,0.05828,0.07504
2020,2nd Quintile,West,PDS/Linke,0.02289,80,3407,0.01787,0.02791
2020,2nd Quintile,West,AfD,0.02720,87,3407,0.02173,0.03266
2020,2nd Quintile,West,Others,0.01125,39,3407,0.00771,0.01480
2020,2nd Quintile,East,Not leaning towards specific party,0.68823,898,1303,0.66307,0.71339
2020,2nd Quintile,East,SPD,0.04642,57,1303,0.03499,0.05784
2020,2nd Quintile,East,CDU/CSU,0.07351,102,1303,0.05933,0.08768
2020,2nd Quintile,East,Bündnis90/Grüne,0.02159,43,1303,0.01369,0.02948
2020,2nd Quintile,East,PDS/Linke,0.09096,120,1303,0.07534,0.10658
2020,2nd Quintile,East,AfD,0.05955,83,1303,0.04670,0.07241
2020,3rd Quintile,West,Not leaning towards specific party,0.54186,1781,3221,0.52465,0.55907
2020,3rd Quintile,West,SPD,0.10727,315,3221,0.09658,0.11796
2020,3rd Quintile,West,CDU/CSU,0.16239,523,3221,0.14965,0.17513
2020,3rd Quintile,West,FDP,0.01399,44,3221,0.00994,0.01805
2020,3rd Quintile,West,Bündnis90/Grüne,0.10097,368,3221,0.09056,0.11138
2020,3rd Quintile,West,PDS/Linke,0.02056,78,3221,0.01566,0.02547
2020,3rd Quintile,West,AfD,0.03307,73,3221,0.02689,0.03925
2020,3rd Quintile,West,Others,0.01443,39,3221,0.01031,0.01855
2020,3rd Quintile,East,Not leaning towards specific party,0.61720,583,940,0.58611,0.64829
2020,3rd Quintile,East,SPD,0.03653,51,940,0.02453,0.04854
2020,3rd Quintile,East,CDU/CSU,0.11475,103,940,0.09437,0.13514
2020,3rd Quintile,East,Bündnis90/Grüne,0.05232,61,940,0.03808,0.06656
2020,3rd Quintile,East,PDS/Linke,0.07676,100,940,0.05973,0.09379
2020,3rd Quintile,East,AfD,0.05894,42,940,0.04387,0.07400
2020,4th Quintile,West,Not leaning towards specific party,0.50743,1784,3616,0.49113,0.52372
2020,4th Quintile,West,SPD,0.10006,357,3616,0.09028,0.10984
2020,4th Quintile,West,CDU/CSU,0.17557,652,3616,0.16317,0.18798
2020,4th Quintile,West,FDP,0.01483,65,3616,0.01089,0.01877
2020,4th Quintile,West,Bündnis90/Grüne,0.14813,583,3616,0.13655,0.15971
2020,4th Quintile,West,PDS/Linke,0.02104,77,3616,0.01636,0.02572
2020,4th Quintile,West,AfD,0.01514,59,3616,0.01116,0.01912
2020,4th Quintile,West,Others,0.01095,39,3616,0.00756,0.01434
2020,4th Quintile,East,Not leaning towards specific party,0.55428,434,798,0.51977,0.58879
2020,4th Quintile,East,SPD,0.06238,53,798,0.04559,0.07917
2020,4th Quintile,East,CDU/CSU,0.13117,118,798,0.10774,0.15461
2020,4th Quintile,East,Bündnis90/Grüne,0.06770,74,798,0.05026,0.08515
2020,4th Quintile,East,PDS/Linke,0.08909,75,798,0.06931,0.10886
2020,4th Quintile,East,AfD,0.05919,44,798,0.04280,0.07557
2020,5th Quintile,West,Not leaning towards specific party,0.42134,1889,4999,0.40765,0.43503
2020,5th Quintile,West,SPD,0.09569,465,4999,0.08753,0.10384
2020,5th Quintile,West,CDU/CSU,0.21902,1219,4999,0.20756,0.23049
2020,5th Quintile,West,FDP,0.03353,234,4999,0.02854,0.03852
2020,5th Quintile,West,Bündnis90/Grüne,0.17012,941,4999,0.15970,0.18053
2020,5th Quintile,West,PDS/Linke,0.01752,76,4999,0.01388,0.02115
2020,5th Quintile,West,AfD,0.01805,73,4999,0.01436,0.02175
2020,5th Quintile,West,Others,0.01019,40,4999,0.00741,0.01297
2020,5th Quintile,West,Party combinations,0.01455,62,4999,0.01123,0.01787
2020,5th Quintile,East,Not leaning towards specific party,0.45412,367,854,0.42070,0.48753
2020,5th Quintile,East,SPD,0.06666,51,854,0.04992,0.08340
2020,5th Quintile,East,CDU/CSU,0.20466,190,854,0.17759,0.23174
2020,5th Quintile,East,FDP,0.03591,42,854,0.02342,0.04839
2020,5th Quintile,East,Bündnis90/Grüne,0.10206,100,854,0.08174,0.12237
2020,5th Quintile,East,PDS/Linke,0.08767,69,854,0.06869,0.10665
2020,5th Quintile,East,AfD,0.03725,35,854,0.02454,0.04996
2021,1st Quintile,West,Not leaning towards specific party,0.63731,2749,3754,0.62193,0.65270
2021,1st Quintile,West,SPD,0.09666,272,3754,0.08720,0.10611
2021,1st Quintile,West,CDU/CSU,0.09987,273,3754,0.09028,0.10946
2021,1st Quintile,West,FDP,0.01306,37,3754,0.00943,0.01670
2021,1st Quintile,West,Bündnis90/Grüne,0.09095,268,3754,0.08175,0.10015
2021,1st Quintile,West,PDS/Linke,0.02882,78,3754,0.02347,0.03417
2021,1st Quintile,West,AfD,0.01861,44,3754,0.01429,0.02294
2021,1st Quintile,West,Others,0.01438,33,3754,0.01057,0.01819
2021,1st Quintile,East,Not leaning towards specific party,0.65608,727,964,0.62607,0.68608
2021,1st Quintile,East,SPD,0.02816,31,964,0.01771,0.03861
2021,1st Quintile,East,CDU/CSU,0.04934,59,964,0.03566,0.06302
2021,1st Quintile,East,Bündnis90/Grüne,0.06402,48,964,0.04856,0.07948
2021,1st Quintile,East,PDS/Linke,0.08319,53,964,0.06575,0.10063
2021,1st Quintile,East,AfD,0.06925,46,964,0.05321,0.08528
2021,2nd Quintile,West,Not leaning towards specific party,0.59689,1619,2601,0.57803,0.61574
2021,2nd Quintile,West,SPD,0.11309,247,2601,0.10092,0.12526
2021,2nd Quintile,West,CDU/CSU,0.14749,315,2601,0.13386,0.16112
2021,2nd Quintile,West,FDP,0.01833,43,2601,0.01317,0.02349
2021,2nd Quintile,West,Bündnis90/Grüne,0.06937,234,2601,0.05961,0.07914
2021,2nd Quintile,West,PDS/Linke,0.02670,68,2601,0.02050,0.03289
2021,2nd Quintile,West,AfD,0.01367,40,2601,0.00920,0.01813
2021,2nd Quintile,West,Others,0.01373,35,2601,0.00925,0.01820
2021,2nd Quintile,East,Not leaning towards specific party,0.62930,564,849,0.59679,0.66181
2021,2nd Quintile,East,SPD,0.06682,46,849,0.05001,0.08362
2021,2nd Quintile,East,CDU/CSU,0.08113,69,849,0.06275,0.09951
2021,2nd Quintile,East,Bündnis90/Grüne,0.04536,53,849,0.03135,0.05937
2021,2nd Quintile,East,PDS/Linke,0.09843,74,849,0.07838,0.11848
2021,2nd Quintile,East,AfD,0.03923,43,849,0.02616,0.05229
2021,3rd Quintile,West,Not leaning towards specific party,0.50928,1269,2360,0.48911,0.52946
2021,3rd Quintile,West,SPD,0.12868,260,2360,0.11517,0.14220
2021,3rd Quintile,West,CDU/CSU,0.15574,357,2360,0.14110,0.17037
2021,3rd Quintile,West,FDP,0.02372,45,2360,0.01758,0.02986
2021,3rd Quintile,West,Bündnis90/Grüne,0.12148,325,2360,0.10830,0.13467
2021,3rd Quintile,West,PDS/Linke,0.01788,51,2360,0.01254,0.02323
2021,3rd Quintile,West,AfD,0.02916,53,2360,0.02237,0.03595
2021,3rd Quintile,East,Not leaning towards specific party,0.62258,416,665,0.58571,0.65945
2021,3rd Quintile,East,SPD,0.07182,49,665,0.05218,0.09146
2021,3rd Quintile,East,CDU/CSU,0.06911,53,665,0.04981,0.08840
2021,3rd Quintile,East,Bündnis90/Grüne,0.06128,55,665,0.04303,0.07952
2021,3rd Quintile,East,PDS/Linke,0.08411,61,665,0.06299,0.10522
2021,3rd Quintile,East,AfD,0.07335,31,665,0.05352,0.09319
2021,4th Quintile,West,Not leaning towards specific party,0.48232,1181,2551,0.46293,0.50172
2021,4th Quintile,West,SPD,0.10368,275,2551,0.09185,0.11551
2021,4th Quintile,West,CDU/CSU,0.17728,437,2551,0.16245,0.19210
2021,4th Quintile,West,FDP,0.03530,95,2551,0.02813,0.04246
2021,4th Quintile,West,Bündnis90/Grüne,0.15290,442,2551,0.13893,0.16687
2021,4th Quintile,West,PDS/Linke,0.01953,51,2551,0.01416,0.02490
2021,4th Quintile,West,AfD,0.01885,35,2551,0.01357,0.02412
2021,4th Quintile,West,Others,0.00975,35,2551,0.00594,0.01357
2021,4th Quintile,East,Not leaning towards specific party,0.55668,311,540,0.51474,0.59862
2021,4th Quintile,East,SPD,0.10049,59,540,0.07511,0.12587
2021,4th Quintile,East,CDU/CSU,0.10748,73,540,0.08134,0.13363
2021,4th Quintile,East,Bündnis90/Grüne,0.08864,48,540,0.06464,0.11263
2021,4th Quintile,East,PDS/Linke,0.06563,49,540,0.04473,0.08654
2021,5th Quintile,West,Not leaning towards specific party,0.41100,1346,3525,0.39475,0.42724
2021,5th Quintile,West,SPD,0.10095,371,3525,0.09101,0.11090
2021,5th Quintile,West,CDU/CSU,0.19253,761,3525,0.17951,0.20555
2021,5th Quintile,West,FDP,0.06630,276,3525,0.05808,0.07451
2021,5th Quintile,West,Bündnis90/Grüne,0.19070,688,3525,0.17773,0.20367
2021,5th Quintile,West,PDS/Linke,0.01416,50,3525,0.01026,0.01806
2021,5th Quintile,West,Others,0.01315,33,3525,0.00939,0.01691
2021,5th Quintile,East,Not leaning towards specific party,0.55315,277,631,0.51432,0.59197
2021,5th Quintile,East,SPD,0.06411,52,631,0.04498,0.08323
2021,5th Quintile,East,CDU/CSU,0.17439,133,631,0.14476,0.20402
2021,5th Quintile,East,FDP,0.05675,44,631,0.03868,0.07482
2021,5th Quintile,East,Bündnis90/Grüne,0.11389,92,631,0.08909,0.13870
2021,5th Quintile,East,PDS/Linke,0.02543,33,631,0.01314,0.03772
2022,1st Quintile,West,Not leaning towards specific party,0.62804,1391,2057,0.60715,0.64893
2022,1st Quintile,West,SPD,0.11025,197,2057,0.09671,0.12379
2022,1st Quintile,West,CDU/CSU,0.10968,154,2057,0.09617,0.12319
2022,1st Quintile,West,Bündnis90/Grüne,0.08943,218,2057,0.07709,0.10176
2022,1st Quintile,West,PDS/Linke,0.02699,60,2057,0.01999,0.03400
2022,1st Quintile,West,AfD,0.01620,37,2057,0.01074,0.02165
2022,1st Quintile,East,Not leaning towards specific party,0.71634,539,670,0.68218,0.75050
2022,1st Quintile,East,Bündnis90/Grüne,0.03899,39,670,0.02432,0.05366
2022,1st Quintile,East,PDS/Linke,0.04515,41,670,0.02942,0.06088
2022,1st Quintile,East,AfD,0.07894,51,670,0.05851,0.09938
2022,2nd Quintile,West,Not leaning towards specific party,0.54947,1192,2063,0.52799,0.57094
2022,2nd Quintile,West,SPD,0.14674,269,2063,0.13146,0.16201
2022,2nd Quintile,West,CDU/CSU,0.13298,220,2063,0.11833,0.14764
2022,2nd Quintile,West,Bündnis90/Grüne,0.10033,246,2063,0.08736,0.11330
2022,2nd Quintile,West,PDS/Linke,0.01590,48,2063,0.01050,0.02130
2022,2nd Quintile,West,AfD,0.02845,54,2063,0.02127,0.03562
2022,2nd Quintile,West,Others,0.01113,34,2063,0.00660,0.01566
2022,2nd Quintile,East,Not leaning towards specific party,0.61777,515,791,0.58388,0.65165
2022,2nd Quintile,East,SPD,0.11926,70,791,0.09666,0.14186
2022,2nd Quintile,East,CDU/CSU,0.08989,67,791,0.06994,0.10983
2022,2nd Quintile,East,Bündnis90/Grüne,0.03192,42,791,0.01966,0.04418
2022,2nd Quintile,East,PDS/Linke,0.06054,52,791,0.04391,0.07717
2022,2nd Quintile,East,AfD,0.05274,45,791,0.03715,0.06833
2022,3rd Quintile,West,Not leaning towards specific party,0.49121,1081,2170,0.47017,0.51225
2022,3rd Quintile,West,SPD,0.14470,277,2170,0.12989,0.15950
2022,3rd Quintile,West,CDU/CSU,0.17314,310,2170,0.15722,0.18907
2022,3rd Quintile,West,FDP,0.02107,44,2170,0.01503,0.02712
2022,3rd Quintile,West,Bündnis90/Grüne,0.13231,367,2170,0.11805,0.14656
2022,3rd Quintile,West,PDS/Linke,0.01290,44,2170,0.00815,0.01764
2022,3rd Quintile,West,AfD,0.01367,47,2170,0.00878,0.01856
2022,3rd Quintile,East,Not leaning towards specific party,0.58744,391,636,0.54915,0.62573
2022,3rd Quintile,East,SPD,0.12789,63,636,0.10192,0.15387
2022,3rd Quintile,East,CDU/CSU,0.11064,58,636,0.08625,0.13504
2022,3rd Quintile,East,Bündnis90/Grüne,0.03404,32,636,0.01994,0.04814
2022,3rd Quintile,East,PDS/Linke,0.05573,49,636,0.03789,0.07358
2022,3rd Quintile,East,AfD,0.05213,43,636,0.03484,0.06942
2022,4th Quintile,West,Not leaning towards specific party,0.48613,1121,2455,0.46636,0.50591
2022,4th Quintile,West,SPD,0.11629,289,2455,0.10361,0.12898
2022,4th Quintile,West,CDU/CSU,0.16036,398,2455,0.14584,0.17488
2022,4th Quintile,West,FDP,0.01759,63,2455,0.01239,0.02279
2022,4th Quintile,West,Bündnis90/Grüne,0.18433,510,2455,0.16899,0.19967
2022,4th Quintile,West,PDS/Linke,0.01078,32,2455,0.00669,0.01487
2022,4th Quintile,West,AfD,0.01596,42,2455,0.01100,0.02092
2022,4th Quintile,East,Not leaning towards specific party,0.54018,290,522,0.49739,0.58298
2022,4th Quintile,East,SPD,0.11330,60,522,0.08608,0.14051
2022,4th Quintile,East,CDU/CSU,0.09509,58,522,0.06990,0.12028
2022,4th Quintile,East,Bündnis90/Grüne,0.13071,70,522,0.10176,0.15965
2022,4th Quintile,East,PDS/Linke,0.07758,44,522,0.05461,0.10056
2022,5th Quintile,West,Not leaning towards specific party,0.39399,1212,3258,0.37721,0.41077
2022,5th Quintile,West,SPD,0.10041,352,3258,0.09008,0.11073
2022,5th Quintile,West,CDU/CSU,0.20988,672,3258,0.19589,0.22386
2022,5th Quintile,West,FDP,0.06268,225,3258,0.05435,0.07100
2022,5th Quintile,West,Bündnis90/Grüne,0.19832,765,3258,0.18463,0.21202
2022,5th Quintile,West,PDS/Linke,0.00705,32,3258,0.00418,0.00993
2022,5th Quintile,East,Not leaning towards specific party,0.50888,289,576,0.46801,0.54974
2022,5th Quintile,East,SPD,0.06754,49,576,0.04703,0.08805
2022,5th Quintile,East,CDU/CSU,0.16477,115,576,0.13445,0.19509
2022,5th Quintile,East,FDP,0.02022,36,576,0.00872,0.03173
2022,5th Quintile,East,Bündnis90/Grüne,0.17371,87,576,0.14274,0.20467
