year,bula_h,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Baden-Wuerttemberg,Lower Secondary Level,CDU/CSU,0.26692,111,576,0.23076,0.30307
1987,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.41848,387,798,0.38423,0.45273
1987,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.21967,182,798,0.19093,0.24842
1987,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.27994,196,798,0.24877,0.31111
1987,Baden-Wuerttemberg,Upper Secondary Level,FDP,0.04888,33,798,0.03391,0.06385
1987,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.35024,39,74,0.24081,0.45968
1987,Baden-Wuerttemberg,First Stage of Tertiary Education,CDU/CSU,0.37085,35,74,0.26004,0.48165
1987,Baden-Wuerttemberg,Second Stage of Tertiary Education,SPD,0.26578,34,34,0.11506,0.41650
1987,Bavaria,Primary Level,Not leaning towards specific party,0.74331,51,51,0.62224,0.86439
1987,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.44914,247,435,0.40234,0.49593
1987,Bavaria,Lower Secondary Level,SPD,0.14879,61,435,0.11531,0.18227
1987,Bavaria,Lower Secondary Level,CDU/CSU,0.34678,127,435,0.30200,0.39156
1987,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.33969,330,812,0.30709,0.37228
1987,Bavaria,Upper Secondary Level,SPD,0.20263,167,812,0.17497,0.23030
1987,Bavaria,Upper Secondary Level,CDU/CSU,0.38861,315,812,0.35506,0.42215
1987,Bavaria,First Stage of Tertiary Education,CDU/CSU,0.40424,39,39,0.24821,0.56028
1987,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.28175,41,82,0.18378,0.37971
1987,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.34062,41,82,0.23741,0.44383
1987,Berlin,Lower Secondary Level,Not leaning towards specific party,0.33772,36,70,0.22613,0.44932
1987,Berlin,Lower Secondary Level,SPD,0.44492,34,70,0.32766,0.56218
1987,Berlin,Upper Secondary Level,Not leaning towards specific party,0.34984,64,145,0.27195,0.42774
1987,Berlin,Upper Secondary Level,SPD,0.29867,49,145,0.22392,0.37342
1987,Berlin,Upper Secondary Level,CDU/CSU,0.24233,32,145,0.17234,0.31231
1988,Schleswig-Holstein,Lower Secondary Level,SPD,0.52205,31,31,0.34330,0.70080
1988,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.31658,63,172,0.24686,0.38630
1988,Schleswig-Holstein,Upper Secondary Level,SPD,0.40443,71,172,0.33087,0.47799
1988,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.23873,38,172,0.17484,0.30263
1988,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.33106,33,74,0.22311,0.43902
1988,Hamburg,Upper Secondary Level,SPD,0.33543,41,74,0.22712,0.44374
1988,Lower Saxony,Primary Level,Not leaning towards specific party,0.78080,32,32,0.63516,0.92643
1988,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.34323,119,267,0.28617,0.40029
1988,Lower Saxony,Lower Secondary Level,SPD,0.31348,78,267,0.25773,0.36923
1988,Lower Saxony,Lower Secondary Level,CDU/CSU,0.32271,70,267,0.26652,0.37889
1988,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.36563,206,486,0.32277,0.40849
1988,Lower Saxony,Upper Secondary Level,SPD,0.35111,179,486,0.30863,0.39359
1988,Lower Saxony,Upper Secondary Level,CDU/CSU,0.21174,101,486,0.17538,0.24810
1988,North Rhine-Westphalia,No answer / don't know,Not leaning towards specific party,0.49312,32,32,0.31712,0.66912
1988,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.62018,45,45,0.47677,0.76358
1988,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.66133,154,190,0.59385,0.72880
1988,North Rhine-Westphalia,Primary Level,SPD,0.21530,36,190,0.15670,0.27390
1988,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.40711,345,642,0.36908,0.44515
1988,North Rhine-Westphalia,Lower Secondary Level,SPD,0.36241,201,642,0.32520,0.39963
1988,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.21396,96,642,0.18221,0.24571
1988,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.34116,464,1236,0.31472,0.36760
1988,North Rhine-Westphalia,Upper Secondary Level,SPD,0.34609,436,1236,0.31956,0.37262
1988,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.25486,297,1236,0.23056,0.27917
1988,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.02898,39,1236,0.01962,0.03833
1988,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.37869,33,33,0.21063,0.54676
1988,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.26281,42,97,0.17476,0.35086
1988,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.41961,55,97,0.32089,0.51832
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.26596,60,165,0.19834,0.33359
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.20382,43,165,0.14216,0.26547
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.34444,62,165,0.27171,0.41717
1988,Hesse,Primary Level,Not leaning towards specific party,0.85305,70,70,0.76950,0.93659
1988,Hesse,Lower Secondary Level,Not leaning towards specific party,0.49121,182,252,0.42937,0.55306
1988,Hesse,Lower Secondary Level,SPD,0.34084,70,252,0.28220,0.39948
1988,Hesse,Upper Secondary Level,Not leaning towards specific party,0.45535,228,423,0.40783,0.50286
1988,Hesse,Upper Secondary Level,SPD,0.27059,121,423,0.22820,0.31298
1988,Hesse,Upper Secondary Level,CDU/CSU,0.19920,74,423,0.16109,0.23731
1988,"Rhineland-Palatinate, Saarland",Primary Level,Not leaning towards specific party,0.77643,34,34,0.63427,0.91858
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.49249,125,235,0.42844,0.55655
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,SPD,0.29529,72,235,0.23684,0.35374
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,CDU/CSU,0.19515,38,235,0.14437,0.24593
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.43192,162,338,0.37903,0.48480
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.30025,112,338,0.25131,0.34919
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.19888,64,338,0.15626,0.24150
1988,Baden-Wuerttemberg,Primary Level,Not leaning towards specific party,0.84705,166,197,0.79666,0.89744
1988,Baden-Wuerttemberg,Primary Level,SPD,0.12370,31,197,0.07760,0.16979
1988,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.56167,353,563,0.52065,0.60269
1988,Baden-Wuerttemberg,Lower Secondary Level,SPD,0.18081,110,563,0.14899,0.21263
1988,Baden-Wuerttemberg,Lower Secondary Level,CDU/CSU,0.23966,100,563,0.20436,0.27495
1988,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.43763,382,751,0.40213,0.47314
1988,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.22320,187,751,0.19340,0.25300
1988,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.26165,182,751,0.23019,0.29310
1988,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.33575,35,72,0.22590,0.44560
1988,Baden-Wuerttemberg,First Stage of Tertiary Education,CDU/CSU,0.41772,37,72,0.30301,0.53244
1988,Bavaria,Primary Level,Not leaning towards specific party,0.82263,54,54,0.71980,0.92547
1988,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.45163,248,421,0.40404,0.49923
1988,Bavaria,Lower Secondary Level,SPD,0.18977,68,421,0.15227,0.22727
1988,Bavaria,Lower Secondary Level,CDU/CSU,0.30962,105,421,0.26541,0.35384
1988,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.41174,373,788,0.37736,0.44612
1988,Bavaria,Upper Secondary Level,SPD,0.22172,172,788,0.19270,0.25074
1988,Bavaria,Upper Secondary Level,CDU/CSU,0.30804,243,788,0.27579,0.34030
1988,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.35733,33,33,0.19129,0.52337
1988,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.34305,48,82,0.23966,0.44643
1988,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.31330,34,82,0.21229,0.41431
1988,Berlin,Lower Secondary Level,Not leaning towards specific party,0.45402,43,43,0.30344,0.60459
1988,Berlin,Upper Secondary Level,Not leaning towards specific party,0.46418,66,111,0.37098,0.55738
1988,Berlin,Upper Secondary Level,SPD,0.26960,45,111,0.18667,0.35253
1989,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.32716,62,132,0.24681,0.40750
1989,Schleswig-Holstein,Upper Secondary Level,SPD,0.43346,70,132,0.34860,0.51832
1989,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.35520,37,71,0.24309,0.46732
1989,Hamburg,Upper Secondary Level,SPD,0.31648,34,71,0.20752,0.42543
1989,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.42426,124,253,0.36324,0.48528
1989,Lower Saxony,Lower Secondary Level,SPD,0.28641,75,253,0.23059,0.34222
1989,Lower Saxony,Lower Secondary Level,CDU/CSU,0.26186,54,253,0.20758,0.31615
1989,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.40866,229,472,0.36427,0.45306
1989,Lower Saxony,Upper Secondary Level,SPD,0.33512,160,472,0.29249,0.37775
1989,Lower Saxony,Upper Secondary Level,CDU/CSU,0.19623,83,472,0.16036,0.23210
1989,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.67403,48,48,0.54002,0.80804
1989,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.62036,127,178,0.54886,0.69185
1989,North Rhine-Westphalia,Primary Level,SPD,0.30692,51,178,0.23897,0.37487
1989,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.45959,343,596,0.41954,0.49963
1989,North Rhine-Westphalia,Lower Secondary Level,SPD,0.31761,180,596,0.28020,0.35502
1989,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.17864,73,596,0.14786,0.20942
1989,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.31985,434,1205,0.29350,0.34619
1989,North Rhine-Westphalia,Upper Secondary Level,SPD,0.37342,460,1205,0.34610,0.40074
1989,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.24603,270,1205,0.22170,0.27035
1989,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.03209,41,1205,0.02214,0.04205
1989,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.31661,48,126,0.23506,0.39815
1989,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.22470,32,126,0.15153,0.29787
1989,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.38652,46,126,0.30115,0.47188
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.30371,65,164,0.23311,0.37431
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.23032,48,164,0.16568,0.29495
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.28694,51,164,0.21750,0.35638
1989,Hesse,Primary Level,Not leaning towards specific party,0.82975,58,58,0.73217,0.92732
1989,Hesse,Lower Secondary Level,Not leaning towards specific party,0.44816,152,228,0.38346,0.51285
1989,Hesse,Lower Secondary Level,SPD,0.36318,76,228,0.30062,0.42574
1989,Hesse,Upper Secondary Level,Not leaning towards specific party,0.45774,233,429,0.41054,0.50494
1989,Hesse,Upper Secondary Level,SPD,0.29340,132,429,0.25026,0.33653
1989,Hesse,Upper Secondary Level,CDU/CSU,0.16701,64,429,0.13167,0.20235
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.52672,115,208,0.45870,0.59474
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,SPD,0.23560,56,208,0.17778,0.29341
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,CDU/CSU,0.20151,37,208,0.14686,0.25615
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.44546,162,314,0.39040,0.50053
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.31146,101,314,0.26015,0.36276
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.15849,51,314,0.11803,0.19895
1989,Baden-Wuerttemberg,Primary Level,Not leaning towards specific party,0.73776,143,184,0.67403,0.80149
1989,Baden-Wuerttemberg,Primary Level,SPD,0.18364,41,184,0.12754,0.23974
1989,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.57017,339,516,0.52741,0.61293
1989,Baden-Wuerttemberg,Lower Secondary Level,SPD,0.16616,100,516,0.13401,0.19831
1989,Baden-Wuerttemberg,Lower Secondary Level,CDU/CSU,0.21570,77,516,0.18018,0.25122
1989,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.48786,404,726,0.45147,0.52424
1989,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.20508,174,726,0.17569,0.23447
1989,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.23568,148,726,0.20479,0.26658
1989,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.38980,34,34,0.22340,0.55620
1989,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not leaning towards specific party,0.36578,33,66,0.24869,0.48287
1989,Baden-Wuerttemberg,Second Stage of Tertiary Education,SPD,0.27885,33,66,0.16983,0.38786
1989,Bavaria,Primary Level,Not leaning towards specific party,0.71934,43,43,0.58345,0.85523
1989,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.52318,247,391,0.47360,0.57275
1989,Bavaria,Lower Secondary Level,SPD,0.13805,58,391,0.10381,0.17228
1989,Bavaria,Lower Secondary Level,CDU/CSU,0.27048,86,391,0.22640,0.31457
1989,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.45202,389,753,0.41644,0.48759
1989,Bavaria,Upper Secondary Level,SPD,0.19204,150,753,0.16388,0.22019
1989,Bavaria,Upper Secondary Level,CDU/CSU,0.27480,214,753,0.24289,0.30671
1989,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.41079,36,36,0.24780,0.57379
1989,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.33996,45,82,0.23680,0.44312
1989,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.30412,37,82,0.20393,0.40430
1989,Berlin,Lower Secondary Level,Not leaning towards specific party,0.37745,32,65,0.25868,0.49621
1989,Berlin,Lower Secondary Level,SPD,0.41609,33,65,0.29532,0.53685
1989,Berlin,Upper Secondary Level,Not leaning towards specific party,0.30308,47,96,0.21066,0.39550
1989,Berlin,Upper Secondary Level,SPD,0.34493,49,96,0.24935,0.44052
1990,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.32387,55,148,0.24822,0.39952
1990,Schleswig-Holstein,Upper Secondary Level,SPD,0.38355,58,148,0.30494,0.46215
1990,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.24515,35,148,0.17561,0.31470
1990,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.31996,34,65,0.20567,0.43424
1990,Hamburg,Upper Secondary Level,SPD,0.33662,31,65,0.22084,0.45239
1990,Lower Saxony,Primary Level,Not leaning towards specific party,0.83392,32,32,0.70292,0.96493
1990,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.35371,111,238,0.29284,0.41459
1990,Lower Saxony,Lower Secondary Level,SPD,0.29440,65,238,0.23637,0.35243
1990,Lower Saxony,Lower Secondary Level,CDU/CSU,0.33434,62,238,0.27428,0.39440
1990,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.35725,197,471,0.31393,0.40057
1990,Lower Saxony,Upper Secondary Level,SPD,0.36031,173,471,0.31690,0.40371
1990,Lower Saxony,Upper Secondary Level,CDU/CSU,0.22046,101,471,0.18298,0.25794
1990,Lower Saxony,First Stage of Tertiary Education,CDU/CSU,0.47220,31,31,0.29355,0.65084
1990,North Rhine-Westphalia,No answer / don't know,Not leaning towards specific party,0.38245,32,32,0.21137,0.55353
1990,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.61945,36,36,0.45860,0.78031
1990,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.63238,131,176,0.56094,0.70382
1990,North Rhine-Westphalia,Primary Level,SPD,0.26893,45,176,0.20323,0.33463
1990,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.39984,306,586,0.36014,0.43954
1990,North Rhine-Westphalia,Lower Secondary Level,SPD,0.36122,195,586,0.32230,0.40015
1990,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.19765,85,586,0.16538,0.22992
1990,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.30751,397,1176,0.28113,0.33390
1990,North Rhine-Westphalia,Upper Secondary Level,SPD,0.36621,452,1176,0.33866,0.39375
1990,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.26423,290,1176,0.23902,0.28944
1990,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.03349,37,1176,0.02320,0.04378
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.41600,36,68,0.29797,0.53402
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,SPD,0.35855,32,68,0.24371,0.47338
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.29893,43,124,0.21802,0.37983
1990,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.23011,33,124,0.15572,0.30449
1990,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.39879,48,124,0.31226,0.48533
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.27912,57,168,0.21109,0.34715
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.26345,53,168,0.19664,0.33026
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.31389,58,168,0.24351,0.38428
1990,Hesse,Primary Level,Not leaning towards specific party,0.74196,53,53,0.62303,0.86089
1990,Hesse,Lower Secondary Level,Not leaning towards specific party,0.43608,152,228,0.37157,0.50059
1990,Hesse,Lower Secondary Level,SPD,0.38672,76,228,0.32337,0.45008
1990,Hesse,Upper Secondary Level,Not leaning towards specific party,0.43111,209,419,0.38364,0.47859
1990,Hesse,Upper Secondary Level,SPD,0.30666,141,419,0.26246,0.35087
1990,Hesse,Upper Secondary Level,CDU/CSU,0.19082,69,419,0.15315,0.22849
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.55663,120,211,0.48944,0.62382
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,SPD,0.21986,52,211,0.16385,0.27588
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,CDU/CSU,0.19707,39,211,0.14327,0.25087
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.38893,138,295,0.33320,0.44466
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.30443,97,295,0.25183,0.35704
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.22465,60,295,0.17694,0.27236
1990,Baden-Wuerttemberg,Primary Level,Not leaning towards specific party,0.75730,144,177,0.69396,0.82064
1990,Baden-Wuerttemberg,Primary Level,SPD,0.15516,33,177,0.10167,0.20865
1990,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.55539,317,496,0.51162,0.59917
