"party","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grüne","1984","Realschule","Baden-Wuerttemberg","14","","",""
"Grüne","1984","Realschule","Bayern","16","","",""
"Grüne","1984","Realschule","Saarland","","","",""
"Grüne","1984","Realschule","Berlin","6","0.0430936244800485","-0.00256076404313213","0.0887480130032292"
"Grüne","1984","Realschule","Brandenburg","","","",""
"Grüne","1984","Realschule","Mecklenburg-Vorpommern","","","",""
"Grüne","1984","Realschule","Sachsen","","","",""
"Grüne","1984","Realschule","Sachsen-Anhalt","","","",""
"Grüne","1984","Realschule","Thueringen","","","",""
"Grüne","1984","(Fach-)Abitur","Schleswig-Holstein","4","0.169181239314545","0.0277662460024959","0.310596232626593"
"Grüne","1984","(Fach-)Abitur","Hamburg","5","0.118161068298851","0.0227818867733415","0.21354024982436"
"Grüne","1984","(Fach-)Abitur","Niedersachsen","9","0.0955694524953743","0.0307386040064327","0.160400300984316"
"Grüne","1984","(Fach-)Abitur","Bremen","1","","",""
"Grüne","1984","(Fach-)Abitur","Nordrhein-Westfalen","34","0.113676957119254","0.0747939049050381","0.152560009333469"
"Grüne","1984","(Fach-)Abitur","Hessen","25","","",""
"Grüne","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","4","0.144744042325369","0.0247003006120751","0.264787784038663"
"Grüne","1984","(Fach-)Abitur","Baden-Wuerttemberg","19","","",""
"Grüne","1984","(Fach-)Abitur","Bayern","13","","",""
"Grüne","1984","(Fach-)Abitur","Saarland","","","",""
"Grüne","1984","(Fach-)Abitur","Berlin","9","0.253096279399856","0.109054240305375","0.397138318494337"
"Grüne","1984","(Fach-)Abitur","Brandenburg","","","",""
"Grüne","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Grüne","1984","(Fach-)Abitur","Sachsen","","","",""
"Grüne","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Grüne","1984","(Fach-)Abitur","Thueringen","","","",""
"Grüne","1984","AkademikerIn","Schleswig-Holstein","1","","",""
"Grüne","1984","AkademikerIn","Hamburg","2","","",""
"Grüne","1984","AkademikerIn","Niedersachsen","5","0.0565216239585647","0.00494225559174637","0.108100992325383"
"Grüne","1984","AkademikerIn","Bremen","","","",""
"Grüne","1984","AkademikerIn","Nordrhein-Westfalen","13","","",""
"Grüne","1984","AkademikerIn","Hessen","14","","",""
"Grüne","1984","AkademikerIn","Rheinland-Pfalz,Saarland","2","","",""
"Grüne","1984","AkademikerIn","Baden-Wuerttemberg","8","0.0565554408580296","0.0160616465306858","0.0970492351853733"
"Grüne","1984","AkademikerIn","Bayern","12","","",""
"Grüne","1984","AkademikerIn","Saarland","","","",""
"Grüne","1984","AkademikerIn","Berlin","4","0.120977135232106","0.0113645637009125","0.230589706763299"
"Grüne","1984","AkademikerIn","Brandenburg","","","",""
"Grüne","1984","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Grüne","1984","AkademikerIn","Sachsen","","","",""
"Grüne","1984","AkademikerIn","Sachsen-Anhalt","","","",""
"Grüne","1984","AkademikerIn","Thueringen","","","",""
"Linke","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Linke","1984","(noch) kein Abschluss","Hamburg","","","",""
"Linke","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"Linke","1984","(noch) kein Abschluss","Bremen","","","",""
"Linke","1984","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Linke","1984","(noch) kein Abschluss","Hessen","","","",""
"Linke","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Linke","1984","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Linke","1984","(noch) kein Abschluss","Bayern","","","",""
"Linke","1984","(noch) kein Abschluss","Saarland","","","",""
"Linke","1984","(noch) kein Abschluss","Berlin","","","",""
"Linke","1984","(noch) kein Abschluss","Brandenburg","","","",""
"Linke","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Linke","1984","(noch) kein Abschluss","Sachsen","","","",""
"Linke","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Linke","1984","(noch) kein Abschluss","Thueringen","","","",""
"Linke","1984","Hauptschule","Schleswig-Holstein","","","",""
"Linke","1984","Hauptschule","Hamburg","","","",""
"Linke","1984","Hauptschule","Niedersachsen","","","",""
"Linke","1984","Hauptschule","Bremen","","","",""
"Linke","1984","Hauptschule","Nordrhein-Westfalen","","","",""
"Linke","1984","Hauptschule","Hessen","","","",""
"Linke","1984","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Linke","1984","Hauptschule","Baden-Wuerttemberg","","","",""
"Linke","1984","Hauptschule","Bayern","","","",""
"Linke","1984","Hauptschule","Saarland","","","",""
"Linke","1984","Hauptschule","Berlin","","","",""
"Linke","1984","Hauptschule","Brandenburg","","","",""
"Linke","1984","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Linke","1984","Hauptschule","Sachsen","","","",""
"Linke","1984","Hauptschule","Sachsen-Anhalt","","","",""
"Linke","1984","Hauptschule","Thueringen","","","",""
"Linke","1984","Realschule","Schleswig-Holstein","","","",""
"Linke","1984","Realschule","Hamburg","","","",""
"Linke","1984","Realschule","Niedersachsen","","","",""
"Linke","1984","Realschule","Bremen","","","",""
"Linke","1984","Realschule","Nordrhein-Westfalen","","","",""
"Linke","1984","Realschule","Hessen","","","",""
"Linke","1984","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Linke","1984","Realschule","Baden-Wuerttemberg","","","",""
"Linke","1984","Realschule","Bayern","","","",""
"Linke","1984","Realschule","Saarland","","","",""
"Linke","1984","Realschule","Berlin","","","",""
"Linke","1984","Realschule","Brandenburg","","","",""
"Linke","1984","Realschule","Mecklenburg-Vorpommern","","","",""
"Linke","1984","Realschule","Sachsen","","","",""
"Linke","1984","Realschule","Sachsen-Anhalt","","","",""
"Linke","1984","Realschule","Thueringen","","","",""
"Linke","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Linke","1984","(Fach-)Abitur","Hamburg","","","",""
"Linke","1984","(Fach-)Abitur","Niedersachsen","","","",""
"Linke","1984","(Fach-)Abitur","Bremen","","","",""
"Linke","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Linke","1984","(Fach-)Abitur","Hessen","","","",""
"Linke","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Linke","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Linke","1984","(Fach-)Abitur","Bayern","","","",""
"Linke","1984","(Fach-)Abitur","Saarland","","","",""
"Linke","1984","(Fach-)Abitur","Berlin","","","",""
"Linke","1984","(Fach-)Abitur","Brandenburg","","","",""
"Linke","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Linke","1984","(Fach-)Abitur","Sachsen","","","",""
"Linke","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Linke","1984","(Fach-)Abitur","Thueringen","","","",""
"Linke","1984","AkademikerIn","Schleswig-Holstein","","","",""
"Linke","1984","AkademikerIn","Hamburg","","","",""
"Linke","1984","AkademikerIn","Niedersachsen","","","",""
"Linke","1984","AkademikerIn","Bremen","","","",""
"Linke","1984","AkademikerIn","Nordrhein-Westfalen","","","",""
"Linke","1984","AkademikerIn","Hessen","","","",""
"Linke","1984","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Linke","1984","AkademikerIn","Baden-Wuerttemberg","","","",""
"Linke","1984","AkademikerIn","Bayern","","","",""
"Linke","1984","AkademikerIn","Saarland","","","",""
"Linke","1984","AkademikerIn","Berlin","","","",""
"Linke","1984","AkademikerIn","Brandenburg","","","",""
"Linke","1984","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Linke","1984","AkademikerIn","Sachsen","","","",""
"Linke","1984","AkademikerIn","Sachsen-Anhalt","","","",""
"Linke","1984","AkademikerIn","Thueringen","","","",""
"Rechte","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Rechte","1984","(noch) kein Abschluss","Hamburg","","","",""
"Rechte","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"Rechte","1984","(noch) kein Abschluss","Bremen","","","",""
"Rechte","1984","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Rechte","1984","(noch) kein Abschluss","Hessen","","","",""
"Rechte","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Rechte","1984","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Rechte","1984","(noch) kein Abschluss","Bayern","","","",""
"Rechte","1984","(noch) kein Abschluss","Saarland","","","",""
"Rechte","1984","(noch) kein Abschluss","Berlin","","","",""
"Rechte","1984","(noch) kein Abschluss","Brandenburg","","","",""
"Rechte","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Rechte","1984","(noch) kein Abschluss","Sachsen","","","",""
"Rechte","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Rechte","1984","(noch) kein Abschluss","Thueringen","","","",""
"Rechte","1984","Hauptschule","Schleswig-Holstein","","","",""
"Rechte","1984","Hauptschule","Hamburg","","","",""
"Rechte","1984","Hauptschule","Niedersachsen","","","",""
"Rechte","1984","Hauptschule","Bremen","","","",""
"Rechte","1984","Hauptschule","Nordrhein-Westfalen","","","",""
"Rechte","1984","Hauptschule","Hessen","","","",""
"Rechte","1984","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Rechte","1984","Hauptschule","Baden-Wuerttemberg","","","",""
"Rechte","1984","Hauptschule","Bayern","","","",""
"Rechte","1984","Hauptschule","Saarland","","","",""
"Rechte","1984","Hauptschule","Berlin","","","",""
"Rechte","1984","Hauptschule","Brandenburg","","","",""
"Rechte","1984","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Rechte","1984","Hauptschule","Sachsen","","","",""
"Rechte","1984","Hauptschule","Sachsen-Anhalt","","","",""
"Rechte","1984","Hauptschule","Thueringen","","","",""
"Rechte","1984","Realschule","Schleswig-Holstein","","","",""
"Rechte","1984","Realschule","Hamburg","","","",""
"Rechte","1984","Realschule","Niedersachsen","","","",""
"Rechte","1984","Realschule","Bremen","","","",""
"Rechte","1984","Realschule","Nordrhein-Westfalen","","","",""
"Rechte","1984","Realschule","Hessen","","","",""
"Rechte","1984","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Rechte","1984","Realschule","Baden-Wuerttemberg","","","",""
"Rechte","1984","Realschule","Bayern","","","",""
"Rechte","1984","Realschule","Saarland","","","",""
"Rechte","1984","Realschule","Berlin","","","",""
"Rechte","1984","Realschule","Brandenburg","","","",""
"Rechte","1984","Realschule","Mecklenburg-Vorpommern","","","",""
"Rechte","1984","Realschule","Sachsen","","","",""
"Rechte","1984","Realschule","Sachsen-Anhalt","","","",""
"Rechte","1984","Realschule","Thueringen","","","",""
"Rechte","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Rechte","1984","(Fach-)Abitur","Hamburg","","","",""
"Rechte","1984","(Fach-)Abitur","Niedersachsen","","","",""
"Rechte","1984","(Fach-)Abitur","Bremen","","","",""
"Rechte","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Rechte","1984","(Fach-)Abitur","Hessen","","","",""
"Rechte","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Rechte","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Rechte","1984","(Fach-)Abitur","Bayern","","","",""
"Rechte","1984","(Fach-)Abitur","Saarland","","","",""
"Rechte","1984","(Fach-)Abitur","Berlin","","","",""
"Rechte","1984","(Fach-)Abitur","Brandenburg","","","",""
"Rechte","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Rechte","1984","(Fach-)Abitur","Sachsen","","","",""
"Rechte","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Rechte","1984","(Fach-)Abitur","Thueringen","","","",""
"Rechte","1984","AkademikerIn","Schleswig-Holstein","","","",""
"Rechte","1984","AkademikerIn","Hamburg","","","",""
"Rechte","1984","AkademikerIn","Niedersachsen","","","",""
"Rechte","1984","AkademikerIn","Bremen","","","",""
"Rechte","1984","AkademikerIn","Nordrhein-Westfalen","","","",""
"Rechte","1984","AkademikerIn","Hessen","","","",""
"Rechte","1984","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Rechte","1984","AkademikerIn","Baden-Wuerttemberg","","","",""
"Rechte","1984","AkademikerIn","Bayern","","","",""
"Rechte","1984","AkademikerIn","Saarland","","","",""
"Rechte","1984","AkademikerIn","Berlin","","","",""
"Rechte","1984","AkademikerIn","Brandenburg","","","",""
"Rechte","1984","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Rechte","1984","AkademikerIn","Sachsen","","","",""
"Rechte","1984","AkademikerIn","Sachsen-Anhalt","","","",""
"Rechte","1984","AkademikerIn","Thueringen","","","",""
"AfD","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"AfD","1984","(noch) kein Abschluss","Hamburg","","","",""
"AfD","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"AfD","1984","(noch) kein Abschluss","Bremen","","","",""
"AfD","1984","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"AfD","1984","(noch) kein Abschluss","Hessen","","","",""
"AfD","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"AfD","1984","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"AfD","1984","(noch) kein Abschluss","Bayern","","","",""
"AfD","1984","(noch) kein Abschluss","Saarland","","","",""
"AfD","1984","(noch) kein Abschluss","Berlin","","","",""
"AfD","1984","(noch) kein Abschluss","Brandenburg","","","",""
"AfD","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"AfD","1984","(noch) kein Abschluss","Sachsen","","","",""
"AfD","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"AfD","1984","(noch) kein Abschluss","Thueringen","","","",""
"AfD","1984","Hauptschule","Schleswig-Holstein","","","",""
"AfD","1984","Hauptschule","Hamburg","","","",""
"AfD","1984","Hauptschule","Niedersachsen","","","",""
"AfD","1984","Hauptschule","Bremen","","","",""
"AfD","1984","Hauptschule","Nordrhein-Westfalen","","","",""
"AfD","1984","Hauptschule","Hessen","","","",""
"AfD","1984","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"AfD","1984","Hauptschule","Baden-Wuerttemberg","","","",""
"AfD","1984","Hauptschule","Bayern","","","",""
"AfD","1984","Hauptschule","Saarland","","","",""
"AfD","1984","Hauptschule","Berlin","","","",""
"AfD","1984","Hauptschule","Brandenburg","","","",""
"AfD","1984","Hauptschule","Mecklenburg-Vorpommern","","","",""
"AfD","1984","Hauptschule","Sachsen","","","",""
"AfD","1984","Hauptschule","Sachsen-Anhalt","","","",""
"AfD","1984","Hauptschule","Thueringen","","","",""
"AfD","1984","Realschule","Schleswig-Holstein","","","",""
"AfD","1984","Realschule","Hamburg","","","",""
"AfD","1984","Realschule","Niedersachsen","","","",""
"AfD","1984","Realschule","Bremen","","","",""
"AfD","1984","Realschule","Nordrhein-Westfalen","","","",""
"AfD","1984","Realschule","Hessen","","","",""
"AfD","1984","Realschule","Rheinland-Pfalz,Saarland","","","",""
"AfD","1984","Realschule","Baden-Wuerttemberg","","","",""
"AfD","1984","Realschule","Bayern","","","",""
"AfD","1984","Realschule","Saarland","","","",""
"AfD","1984","Realschule","Berlin","","","",""
"AfD","1984","Realschule","Brandenburg","","","",""
"AfD","1984","Realschule","Mecklenburg-Vorpommern","","","",""
"AfD","1984","Realschule","Sachsen","","","",""
"AfD","1984","Realschule","Sachsen-Anhalt","","","",""
"AfD","1984","Realschule","Thueringen","","","",""
"AfD","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"AfD","1984","(Fach-)Abitur","Hamburg","","","",""
"AfD","1984","(Fach-)Abitur","Niedersachsen","","","",""
"AfD","1984","(Fach-)Abitur","Bremen","","","",""
"AfD","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"AfD","1984","(Fach-)Abitur","Hessen","","","",""
"AfD","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"AfD","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"AfD","1984","(Fach-)Abitur","Bayern","","","",""
"AfD","1984","(Fach-)Abitur","Saarland","","","",""
"AfD","1984","(Fach-)Abitur","Berlin","","","",""
"AfD","1984","(Fach-)Abitur","Brandenburg","","","",""
"AfD","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"AfD","1984","(Fach-)Abitur","Sachsen","","","",""
"AfD","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"AfD","1984","(Fach-)Abitur","Thueringen","","","",""
"AfD","1984","AkademikerIn","Schleswig-Holstein","","","",""
"AfD","1984","AkademikerIn","Hamburg","","","",""
"AfD","1984","AkademikerIn","Niedersachsen","","","",""
"AfD","1984","AkademikerIn","Bremen","","","",""
"AfD","1984","AkademikerIn","Nordrhein-Westfalen","","","",""
"AfD","1984","AkademikerIn","Hessen","","","",""
"AfD","1984","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"AfD","1984","AkademikerIn","Baden-Wuerttemberg","","","",""
"AfD","1984","AkademikerIn","Bayern","","","",""
"AfD","1984","AkademikerIn","Saarland","","","",""
"AfD","1984","AkademikerIn","Berlin","","","",""
"AfD","1984","AkademikerIn","Brandenburg","","","",""
"AfD","1984","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"AfD","1984","AkademikerIn","Sachsen","","","",""
"AfD","1984","AkademikerIn","Sachsen-Anhalt","","","",""
"AfD","1984","AkademikerIn","Thueringen","","","",""
"Andere","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Andere","1984","(noch) kein Abschluss","Hamburg","","","",""
"Andere","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"Andere","1984","(noch) kein Abschluss","Bremen","","","",""
"Andere","1984","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Andere","1984","(noch) kein Abschluss","Hessen","1","","",""
"Andere","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Andere","1984","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Andere","1984","(noch) kein Abschluss","Bayern","","","",""
"Andere","1984","(noch) kein Abschluss","Saarland","","","",""
